Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.016667,0.300362,0.038614,0.137714,-1.0,0.000473,6.9e-05,-0.000514,-1,-0.052303,0.060554,0.384853,-0.583753,-0.309337,-0.730379,0.173463,-1,-0.164934,-0.330927,0.461158,-0.624199,0.272932,-0.718301,-0.141164,-1,0.377976,-0.107478,0.13401,0.225605,-0.107843,0.133399,0.380999,0.197693,0.130902,0.223244,0.039036,0.126149,0.218793,0.196048,0.128157,0.298373,0.19797,0.129734,0.299098,0.039298,0.124658,0.38056,0.039066,0.124009,0.298637,-0.107939,0.132382
0.020833,0.300337,0.038633,0.137712,-1.0,0.000425,4e-05,-0.000499,-1,-0.052201,0.060555,0.384916,-0.583857,-0.309464,-0.730281,0.173301,-1,-0.164872,-0.331029,0.461214,-0.624201,0.27294,-0.718323,-0.14103,-1,0.377935,-0.107447,0.13398,0.225564,-0.107784,0.133347,0.380948,0.197733,0.130892,0.223211,0.039065,0.126133,0.218736,0.19609,0.128142,0.298326,0.198004,0.129713,0.29905,0.03933,0.124647,0.380517,0.039102,0.124003,0.298589,-0.107898,0.132337
0.025000,0.300331,0.038657,0.137504,-1.0,0.000194,0.000697,-0.000514,-1,-0.052077,0.060508,0.385024,-0.584077,-0.30964,-0.730049,0.173221,-1,-0.164791,-0.331125,0.461241,-0.624205,0.273008,-0.718336,-0.140814,-1,0.377892,-0.107416,0.133961,0.225528,-0.107742,0.133311,0.38089,0.197772,0.130865,0.223175,0.039089,0.12612,0.218681,0.196118,0.128137,0.298283,0.198011,0.12969,0.299012,0.039354,0.124629,0.380488,0.039122,0.124006,0.298547,-0.107868,0.132319
0.029167,0.300307,0.038688,0.137478,-1.0,0.000173,0.00074,-0.000514,-1,-0.051955,0.060476,0.385116,-0.584241,-0.309806,-0.729868,0.173136,-1,-0.164694,-0.331215,0.461306,-0.624273,0.273127,-0.718293,-0.140502,-1,0.37787,-0.107389,0.133956,0.225511,-0.107695,0.133277,0.380846,0.197806,0.130851,0.223145,0.039118,0.126108,0.218631,0.196148,0.128129,0.298242,0.198044,0.129675,0.29896,0.039405,0.124612,0.380458,0.039153,0.124003,0.298516,-0.107834,0.132296
0.033333,0.300313,0.038741,0.137639,-1.0,0.000173,0.000371,-0.000406,-1,-0.051824,0.060461,0.385181,-0.584353,-0.309993,-0.729735,0.172982,-1,-0.164583,-0.331307,0.461337,-0.624258,0.27321,-0.718319,-0.140274,-1,0.377866,-0.107374,0.133946,0.225521,-0.108004,0.132903,0.380836,0.197824,0.130834,0.223127,0.039128,0.126075,0.218611,0.196173,0.128116,0.298225,0.198058,0.129654,0.298948,0.039424,0.124605,0.380463,0.039171,0.124001,0.298514,-0.107811,0.132279
0.037500,0.300326,0.038752,0.137619,-1.0,0.000179,0.000395,-0.000399,-1,-0.051715,0.060474,0.385204,-0.584314,-0.310193,-0.729718,0.172825,-1,-0.164435,-0.331402,0.46142,-0.624308,0.273224,-0.718308,-0.140082,-1,0.377869,-0.107375,0.133932,0.225547,-0.108005,0.132882,0.380834,0.197831,0.130824,0.223132,0.039146,0.126069,0.218614,0.196193,0.128107,0.298228,0.198069,0.12962,0.298951,0.03944,0.124584,0.380472,0.039187,0.123988,0.298521,-0.107791,0.132282
0.041667,0.300352,0.038765,0.137647,-1.0,0.000164,0.000344,-0.000387,-1,-0.051576,0.060484,0.385247,-0.584308,-0.310368,-0.729695,0.172633,-1,-0.164247,-0.331517,0.461542,-0.624385,0.273053,-0.718308,-0.140067,-1,0.377898,-0.107377,0.133958,0.225562,-0.107994,0.132868,0.380852,0.197847,0.130829,0.223151,0.039145,0.126074,0.218645,0.196195,0.128105,0.298255,0.198088,0.129653,0.29898,0.039446,0.124584,0.380492,0.039186,0.123995,0.298551,-0.1078,0.132281
0.045833,0.300363,0.038758,0.137664,-1.0,0.000178,0.000368,-0.000409,-1,-0.051639,0.060738,0.385,-0.583422,-0.310623,-0.73044,0.172012,-1,-0.164041,-0.331634,0.461724,-0.624466,0.272747,-0.718323,-0.140226,-1,0.377912,-0.10737,0.13397,0.225554,-0.107986,0.132891,0.38088,0.197846,0.130858,0.223178,0.039145,0.126106,0.21868,0.196192,0.128123,0.298279,0.198068,0.129675,0.299009,0.03944,0.124625,0.380504,0.039181,0.124016,0.29857,-0.107801,0.13231
