Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.004167,0.300413,0.03866,0.137734,-1.0,0.00012,0.000243,-0.000532,-1,0.19736,-0.275325,0.329144,-0.507672,0.260407,-0.789506,-0.226138,-1,0.092873,-0.011083,0.279785,-0.513615,-0.165282,-0.825298,0.166628,-1,0.377964,-0.107511,0.133828,0.225652,-0.108026,0.132976,0.380901,0.197587,0.130663,0.223168,0.038873,0.125893,0.218642,0.195951,0.127973,0.298304,0.197819,0.129536,0.299028,0.039308,0.124643,0.3805,0.039078,0.124033,0.298599,-0.10792,0.132281
0.008333,0.300387,0.038696,0.137641,-1.0,4.3e-05,0.000425,-0.000615,-1,0.197371,-0.275307,0.329186,-0.50774,0.260433,-0.789447,-0.226159,-1,0.09282,-0.011019,0.279979,-0.513764,-0.165072,-0.825222,0.166752,-1,0.377963,-0.107492,0.133818,0.225649,-0.108001,0.13296,0.380901,0.197607,0.130664,0.223163,0.038903,0.12588,0.218646,0.19598,0.127959,0.298303,0.197854,0.129525,0.299007,0.039359,0.124615,0.380497,0.03912,0.124015,0.29858,-0.10787,0.132239
0.012500,0.300395,0.038709,0.137656,-1.0,5.5e-05,0.000374,-0.000599,-1,0.197382,-0.275315,0.329229,-0.507751,0.260514,-0.789412,-0.226167,-1,0.092751,-0.010946,0.280099,-0.513865,-0.165254,-0.825171,0.166514,-1,0.377972,-0.107488,0.133806,0.225662,-0.107996,0.132948,0.380907,0.197608,0.130659,0.223177,0.038898,0.125871,0.218658,0.19597,0.127948,0.298312,0.197848,0.129517,0.299009,0.039368,0.124618,0.380493,0.039129,0.124007,0.298582,-0.107864,0.132257
0.016667,0.300389,0.038698,0.137669,-1.0,5.6e-05,0.000419,-0.000605,-1,0.19739,-0.275348,0.329304,-0.507741,0.260586,-0.7894,-0.226145,-1,0.092665,-0.010879,0.28023,-0.513902,-0.16538,-0.825166,0.166299,-1,0.377971,-0.1075,0.133836,0.22564,-0.108013,0.132965,0.380898,0.1976,0.130687,0.223177,0.038885,0.125895,0.218653,0.195965,0.127975,0.298306,0.197839,0.129535,0.299004,0.039359,0.124653,0.380488,0.039118,0.124045,0.298588,-0.107865,0.132289
0.020833,0.300402,0.038659,0.137658,-1.0,3.7e-05,0.000526,-0.000611,-1,0.197414,-0.275405,0.329367,-0.507685,0.260677,-0.789413,-0.226122,-1,0.092586,-0.010791,0.280308,-0.51393,-0.165736,-0.825173,0.16582,-1,0.377974,-0.107529,0.133865,0.22565,-0.108027,0.132994,0.380895,0.197572,0.130695,0.223176,0.038861,0.125918,0.218657,0.195932,0.127994,0.298302,0.197805,0.129567,0.299021,0.039327,0.124684,0.380501,0.03909,0.124058,0.2986,-0.1079,0.132318
0.025000,0.300416,0.038633,0.137709,-1.0,8.6e-05,0.000436,-0.000611,-1,0.197413,-0.275497,0.329407,-0.507484,0.260797,-0.789521,-0.226056,-1,0.092515,-0.010713,0.280412,-0.513943,-0.165765,-0.825197,0.165633,-1,0.377977,-0.107536,0.133864,0.225653,-0.108038,0.133003,0.3809,0.197557,0.130696,0.223185,0.038853,0.125932,0.218648,0.195927,0.128001,0.298303,0.197795,0.129574,0.299038,0.039296,0.12471,0.380516,0.039067,0.124079,0.298621,-0.107923,0.13234
0.029167,0.300448,0.038596,0.13768,-1.0,0.000117,0.000495,-0.000635,-1,0.197424,-0.275629,0.329409,-0.507208,0.261018,-0.789671,-0.225899,-1,0.092469,-0.010642,0.280485,-0.513982,-0.165916,-0.825197,0.165362,-1,0.377991,-0.107546,0.133849,0.225668,-0.108055,0.132969,0.380916,0.19755,0.130686,0.223196,0.038833,0.125903,0.218678,0.195907,0.127969,0.298324,0.197788,0.129559,0.299089,0.039265,0.124717,0.38055,0.039034,0.124069,0.298665,-0.10796,0.132351
0.033333,0.300488,0.038557,0.137569,-1.0,0.000258,0.000684,-0.000606,-1,0.197491,-0.27573,0.329485,-0.507185,0.261184,-0.789673,-0.225749,-1,0.092414,-0.010572,0.280561,-0.513922,-0.165801,-0.82527,0.1653,-1,0.377996,-0.107555,0.133838,0.225684,-0.108061,0.132947,0.380926,0.19754,0.130668,0.223208,0.038822,0.125893,0.218693,0.195899,0.127954,0.298331,0.197776,0.129545,0.299119,0.039238,0.124726,0.380582,0.03901,0.124072,0.298707,-0.107976,0.132367
