Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.004167,0.300276,0.038833,0.13821,-1.0,2.6e-05,-0.000531,-0.000136,-1,0.1217,0.207932,0.303558,-0.585326,-0.232688,-0.770493,0.097927,-1,0.048751,-0.192308,0.324154,-0.534228,0.151929,-0.82324,-0.11745,-1,0.378015,-0.107478,0.133792,0.225648,-0.107866,0.131633,0.380899,0.197703,0.130502,0.223252,0.038842,0.125031,0.218658,0.195862,0.127687,0.298255,0.197955,0.129193,0.299146,0.039251,0.123859,0.380643,0.039075,0.123696,0.29873,-0.107918,0.131998
0.008333,0.300278,0.03883,0.138223,-1.0,4.9e-05,-0.00055,-0.000135,-1,0.121739,0.207857,0.303598,-0.585357,-0.232832,-0.770429,0.09791,-1,0.048869,-0.192274,0.324022,-0.534074,0.151947,-0.82334,-0.117425,-1,0.378014,-0.107477,0.133798,0.22565,-0.107865,0.131642,0.380904,0.197701,0.130507,0.223246,0.038836,0.125038,0.218663,0.195856,0.127695,0.298257,0.197953,0.129194,0.299144,0.03925,0.123872,0.380645,0.039075,0.123695,0.298735,-0.107924,0.132007
0.012500,0.300257,0.038808,0.13822,-1.0,1.6e-05,-0.000509,-0.000193,-1,0.121767,0.207793,0.303616,-0.585323,-0.232995,-0.770413,0.097849,-1,0.048987,-0.192238,0.323888,-0.533916,0.152078,-0.823429,-0.117346,-1,0.378008,-0.107488,0.133816,0.22564,-0.107871,0.131652,0.380896,0.197687,0.130517,0.223257,0.038841,0.125058,0.21866,0.195851,0.127709,0.298258,0.197947,0.129214,0.299137,0.039241,0.123873,0.380641,0.039066,0.1237,0.298737,-0.107919,0.132023
0.016667,0.300246,0.038798,0.13826,-1.0,2.2e-05,-0.00055,-0.000192,-1,0.121811,0.207727,0.303661,-0.585362,-0.233054,-0.770369,0.097824,-1,0.049111,-0.192209,0.323765,-0.533772,0.152205,-0.823512,-0.117258,-1,0.378009,-0.107497,0.13383,0.225633,-0.107872,0.131661,0.380894,0.197676,0.130546,0.223253,0.038835,0.125071,0.218664,0.19584,0.127731,0.298253,0.197939,0.129226,0.299127,0.039238,0.12389,0.380633,0.039059,0.123731,0.298728,-0.107926,0.132037
0.033333,0.30028,0.038818,0.138422,-1.0,-4e-06,-0.00081,-0.000175,-1,0.121996,0.207508,0.303718,-0.585359,-0.233283,-0.770314,0.097728,-1,0.049659,-0.192093,0.323289,-0.533272,0.152419,-0.823809,-0.117164,-1,0.378045,-0.107491,0.133898,0.225674,-0.10788,0.131706,0.380909,0.197676,0.130583,0.223292,0.038853,0.125108,0.218694,0.195832,0.127778,0.29828,0.19794,0.129273,0.299166,0.039235,0.123924,0.380668,0.039059,0.123772,0.298781,-0.107913,0.13208
0.037500,0.30033,0.038822,0.138295,-1.0,5e-05,-0.000596,-0.000133,-1,0.122054,0.207467,0.303683,-0.585319,-0.233279,-0.770344,0.097738,-1,0.049812,-0.192076,0.323151,-0.533154,0.152344,-0.823893,-0.117212,-1,0.378067,-0.107488,0.133871,0.225699,-0.107877,0.131691,0.380935,0.197687,0.130568,0.223329,0.03886,0.125096,0.218717,0.195842,0.127757,0.298306,0.197938,0.129262,0.299196,0.039241,0.123911,0.380692,0.039063,0.123756,0.2988,-0.107914,0.132065
0.041667,0.300357,0.038816,0.138253,-1.0,6.3e-05,-0.000524,-0.000131,-1,0.122089,0.207458,0.303628,-0.585192,-0.233253,-0.770458,0.097661,-1,0.049959,-0.192062,0.323031,-0.533051,0.15224,-0.823966,-0.117304,-1,0.37809,-0.107482,0.13386,0.225724,-0.107874,0.131691,0.380949,0.197686,0.130571,0.223337,0.038853,0.125085,0.218734,0.19584,0.127754,0.298321,0.197943,0.129252,0.299219,0.039248,0.123912,0.380713,0.03906,0.123758,0.298823,-0.107918,0.132069
0.045833,0.300358,0.038832,0.138289,-1.0,4.7e-05,-0.000592,-0.000131,-1,0.122109,0.207436,0.303585,-0.585088,-0.233274,-0.770535,0.097625,-1,0.050087,-0.192047,0.322908,-0.532951,0.152129,-0.824035,-0.117415,-1,0.378092,-0.107478,0.133857,0.225735,-0.107866,0.131689,0.380955,0.19769,0.130564,0.223327,0.038864,0.125083,0.218737,0.195843,0.127753,0.298322,0.197952,0.129252,0.299225,0.039246,0.12391,0.380713,0.039071,0.123754,0.298831,-0.107909,0.13206
