Format Version,1.23,Take Name,take_155,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-06-28 06.52.06.718 PM,Total Frames in Take,1493,Total Exported Frames,1493,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,bucket_SC,bucket_SC,bucket_SC,bucket_SC,bucket_SC,bucket_SC,bucket_SC,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,box3,box3,box3,box3,box3,box3,box3
,ID,"852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,0.009405,-0.648524,-0.008833,-0.761085,0.363371,0.241686,0.516602,-0.608432,0.418165,0.496005,0.457086,0.264105,0.238839,0.162444,0.533329,0.316096,0.773236,-0.133228,-0.003428,0.180931,0.136374,0.008218,0.021306,-0.003067,0.999735,0.111554,0.037632,0.099951
1,0.004167,0.009388,-0.648546,-0.008801,-0.761067,0.363378,0.241654,0.516623,-0.608458,0.418060,0.496081,0.457065,0.264190,0.238900,0.162414,0.535225,0.310798,0.774664,-0.129751,-0.005331,0.180558,0.135682,0.007899,0.021258,-0.003325,0.999737,0.111537,0.037620,0.099990
2,0.008333,0.009369,-0.648532,-0.008759,-0.761079,0.363381,0.241630,0.516657,-0.608421,0.417999,0.496200,0.457041,0.264283,0.238976,0.162415,0.535318,0.310494,0.774698,-0.129890,-0.005419,0.180575,0.135584,0.005498,0.019158,-0.000073,0.999801,0.111514,0.037843,0.100148
3,0.012500,0.009345,-0.648552,-0.008741,-0.761062,0.363403,0.241596,0.516674,-0.608428,0.417850,0.496296,0.457063,0.264370,0.239028,0.162359,0.535325,0.310464,0.774651,-0.130213,-0.005400,0.180611,0.135517,0.005367,0.018957,0.000106,0.999806,0.111526,0.037842,0.100180
4,0.016667,0.009343,-0.648576,-0.008714,-0.761043,0.363435,0.241593,0.516664,-0.608364,0.417633,0.496392,0.457243,0.264472,0.239132,0.162221,0.534863,0.312936,0.773753,-0.131527,-0.004626,0.180872,0.135867,0.005509,0.019109,-0.000036,0.999802,0.111537,0.037819,0.100153
5,0.020833,0.009343,-0.648588,-0.008786,-0.761032,0.363446,0.241594,0.516640,-0.608368,0.417394,0.496536,0.457300,0.264586,0.239182,0.162095,0.534985,0.312071,0.774040,-0.131394,-0.004816,0.180872,0.135657,0.006022,0.019327,-0.000192,0.999795,0.111558,0.037797,0.100091
6,0.025000,0.009174,-0.648517,-0.008801,-0.761094,0.363509,0.241635,0.516622,-0.608241,0.417268,0.496720,0.457384,0.264678,0.239296,0.162017,0.533585,0.314271,0.773687,-0.133899,-0.003926,0.181060,0.135723,0.006667,0.019645,-0.000423,0.999785,0.111570,0.037770,0.100032
7,0.029167,0.009385,-0.648570,-0.008792,-0.761046,0.363450,0.241614,0.516607,-0.608321,0.416936,0.496932,0.457350,0.264802,0.239290,0.161906,0.533667,0.314023,0.773698,-0.134093,-0.003957,0.181101,0.135618,0.006891,0.019700,-0.000409,0.999782,0.111574,0.037760,0.100020
8,0.033333,0.009378,-0.648530,-0.008807,-0.761081,0.363432,0.241619,0.516621,-0.608323,0.416904,0.496960,0.457346,0.264873,0.239407,0.161849,0.533835,0.313446,0.773829,-0.134014,-0.004110,0.181104,0.135486,0.006420,0.019494,-0.000205,0.999789,0.111560,0.037783,0.100057
9,0.037500,0.009873,-0.648684,-0.009626,-0.760933,0.363271,0.241448,0.516669,-0.608268,0.416707,0.497087,0.457460,0.264960,0.239508,0.161745,0.533868,0.315013,0.773015,-0.134905,-0.003784,0.181208,0.135750,0.005942,0.019214,-0.000010,0.999798,0.111545,0.037821,0.100112
10,0.041667,0.009889,-0.648671,-0.009597,-0.760944,0.363265,0.241462,0.516668,-0.608289,0.416568,0.497207,0.457429,0.265053,0.239569,0.161665,0.533961,0.315235,0.772795,-0.135275,-0.003684,0.181280,0.135741,0.007702,0.021081,-0.003188,0.999743,0.111557,0.037612,0.100022
11,0.045833,0.009414,-0.648480,-0.009655,-0.761112,0.363363,0.241551,0.516636,-0.608271,0.416416,0.497269,0.457523,0.265137,0.239666,0.161520,0.534067,0.315437,0.772574,-0.135652,-0.003578,0.181362,0.135711,0.006020,0.019254,0.000030,0.999797,0.111547,0.037841,0.100098
12,0.050000,0.009164,-0.648403,-0.008713,-0.761192,0.363464,0.241698,0.516604,-0.608221,0.416216,0.497400,0.457630,0.265215,0.239764,0.161375,0.534325,0.314393,0.772844,-0.135521,-0.003715,0.181420,0.135442,0.006483,0.019555,-0.000338,0.999788,0.111551,0.037820,0.100051
13,0.054167,0.009118,-0.648404,-0.008693,-0.761193,0.363472,0.241695,0.516605,-0.607758,0.415994,0.497728,0.458089,0.265262,0.239969,0.161226,0.538125,0.289477,0.781968,-0.123087,-0.011399,0.179307,0.131106,0.006556,0.019642,-0.000473,0.999785,0.111552,0.037830,0.100037
14,0.058333,0.009090,-0.648407,-0.008679,-0.761190,0.363482,0.241696,0.516615,-0.607991,0.415951,0.497555,0.458007,0.265329,0.240075,0.161098,0.538214,0.290349,0.781504,-0.123589,-0.011119,0.179429,0.131279,0.006349,0.019481,-0.000282,0.999790,0.111553,0.037861,0.100069
15,0.062500,0.009046,-0.648400,-0.008643,-0.761197,0.363496,0.241677,0.516631,-0.607856,0.415751,0.497844,0.458055,0.265397,0.240148,0.161046,0.538355,0.290355,0.781381,-0.123739,-0.011099,0.179459,0.131290,0.006043,0.019298,-0.000156,0.999796,0.111560,0.037853,0.100107
16,0.066667,0.009080,-0.648387,-0.008637,-0.761208,0.363506,0.241661,0.516638,-0.607837,0.415704,0.497960,0.457996,0.265450,0.240223,0.161007,0.538592,0.290431,0.781172,-0.123850,-0.011077,0.179488,0.131329,0.005745,0.019083,0.000063,0.999801,0.111564,0.037863,0.100142
17,0.070833,0.009083,-0.648393,-0.008657,-0.761202,0.363507,0.241652,0.516626,-0.607687,0.415667,0.498113,0.458063,0.265477,0.240362,0.160955,0.538935,0.289740,0.781225,-0.123645,-0.011293,0.179455,0.131223,0.005912,0.019174,0.000049,0.999799,0.111568,0.037840,0.100119
18,0.075000,0.009123,-0.648414,-0.008723,-0.761183,0.363495,0.241665,0.516606,-0.607477,0.415730,0.498261,0.458122,0.265491,0.240554,0.160919,0.539357,0.288864,0.781298,-0.123391,-0.011560,0.179418,0.131069,0.006342,0.019460,-0.000251,0.999790,0.111564,0.037820,0.100062
19,0.079167,0.009341,-0.648511,-0.008766,-0.761098,0.363431,0.241637,0.516587,-0.607300,0.415575,0.498544,0.458189,0.265535,0.240678,0.160850,0.540697,0.289283,0.780333,-0.122648,-0.011647,0.179598,0.131410,0.006702,0.019630,-0.000182,0.999785,0.111568,0.037803,0.100012
20,0.083333,0.009382,-0.648520,-0.008789,-0.761089,0.363419,0.241642,0.516584,-0.607039,0.415640,0.498788,0.458211,0.265541,0.240864,0.160876,0.541110,0.288846,0.780214,-0.122613,-0.011778,0.179574,0.131364,0.006752,0.019688,-0.000318,0.999783,0.111562,0.037782,0.100004
21,0.087500,0.009411,-0.648524,-0.008813,-0.761085,0.363405,0.241618,0.516604,-0.606933,0.415672,0.498923,0.458176,0.265562,0.241006,0.160881,0.541551,0.288639,0.779992,-0.122565,-0.011862,0.179557,0.131399,0.007951,0.021192,-0.003047,0.999739,0.111571,0.037581,0.099968
22,0.091667,0.009407,-0.648516,-0.008844,-0.761092,0.363393,0.241607,0.516630,-0.606896,0.415620,0.499137,0.458039,0.265592,0.241079,0.160897,0.541999,0.288280,0.779843,-0.122379,-0.012005,0.179541,0.131427,0.007562,0.021176,-0.003366,0.999741,0.111549,0.037564,0.100010
23,0.095833,0.009419,-0.648533,-0.008811,-0.761077,0.363394,0.241611,0.516644,-0.606679,0.415695,0.499368,0.458007,0.265590,0.241241,0.160933,0.542373,0.288008,0.779703,-0.122251,-0.012107,0.179562,0.131465,0.007411,0.021173,-0.003525,0.999742,0.111536,0.037563,0.100031
24,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.104167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.108333,0.009336,-0.648592,-0.008791,-0.761028,0.363433,0.241631,0.516640,-0.604983,0.416465,0.500266,0.458571,0.265437,0.242187,0.161102,0.543502,0.287433,0.779198,-0.121814,-0.012296,0.179691,0.131643,0.006286,0.019542,-0.000470,0.999789,0.111548,0.037811,0.100079
27,0.112500,0.009319,-0.648590,-0.008806,-0.761030,0.363440,0.241628,0.516650,-0.604786,0.416833,0.500134,0.458639,0.265371,0.242502,0.161093,0.543860,0.287490,0.778930,-0.121798,-0.012273,0.179746,0.131753,0.006339,0.019624,-0.000557,0.999787,0.111547,0.037799,0.100089
28,0.116667,0.009317,-0.648584,-0.008731,-0.761036,0.363440,0.241633,0.516662,-0.604755,0.417231,0.500005,0.458459,0.265332,0.242727,0.161111,0.544281,0.287544,0.778622,-0.121755,-0.012258,0.179797,0.131865,0.006110,0.019421,-0.000322,0.999793,0.111549,0.037826,0.100117
29,0.120833,0.009125,-0.648469,-0.008729,-0.761136,0.363485,0.241674,0.516654,-0.604145,0.417227,0.500493,0.458734,0.265284,0.242966,0.161085,0.544685,0.287758,0.778247,-0.121843,-0.012179,0.179873,0.131987,0.005959,0.019318,-0.000267,0.999796,0.111543,0.037839,0.100130
30,0.125000,0.009122,-0.648431,-0.008759,-0.761168,0.363468,0.241687,0.516634,-0.603647,0.417451,0.500783,0.458871,0.265219,0.243231,0.161097,0.545104,0.287828,0.777919,-0.121895,-0.012137,0.179936,0.132071,0.006172,0.019427,-0.000278,0.999792,0.111543,0.037840,0.100098
31,0.129167,0.009335,-0.648486,-0.008787,-0.761119,0.363403,0.241676,0.516610,-0.603108,0.417592,0.501163,0.459035,0.265167,0.243470,0.161088,0.545466,0.287997,0.777580,-0.122044,-0.012053,0.180014,0.132162,0.006601,0.019629,-0.000412,0.999785,0.111547,0.037831,0.100042
32,0.133333,0.009145,-0.648378,-0.008789,-0.761213,0.363454,0.241717,0.516585,-0.602504,0.417677,0.501623,0.459249,0.265127,0.243704,0.161084,0.544971,0.286463,0.778401,-0.122628,-0.012251,0.179800,0.131677,0.006903,0.019727,-0.000339,0.999782,0.111555,0.037824,0.100006
33,0.137500,0.009383,-0.648432,-0.009649,-0.761153,0.363362,0.241564,0.516595,-0.602121,0.417612,0.502011,0.459386,0.265109,0.243829,0.160991,0.545430,0.285740,0.778407,-0.122235,-0.012497,0.179775,0.131667,0.006739,0.019575,-0.000143,0.999786,0.111560,0.037818,0.100018
34,0.141667,0.009845,-0.648608,-0.009619,-0.760998,0.363265,0.241452,0.516629,-0.601799,0.417845,0.502293,0.459287,0.265078,0.243981,0.161029,0.546515,0.287316,0.777125,-0.121850,-0.012209,0.180091,0.132343,0.006046,0.019172,0.000185,0.999798,0.111554,0.037849,0.100077
35,0.145833,0.009340,-0.648403,-0.009574,-0.761180,0.363374,0.241534,0.516620,-0.601499,0.418020,0.502635,0.459148,0.265061,0.244093,0.161062,0.546775,0.287223,0.776980,-0.121826,-0.012218,0.180147,0.132469,0.005614,0.018948,0.000327,0.999805,0.111554,0.037857,0.100126
36,0.150000,0.009139,-0.648321,-0.008684,-0.761263,0.363475,0.241664,0.516608,-0.600995,0.418072,0.503026,0.459333,0.265035,0.244282,0.161002,0.547172,0.286828,0.776885,-0.121582,-0.012335,0.180200,0.132571,0.005554,0.018884,0.000302,0.999806,0.111559,0.037862,0.100140
