Format Version,1.23,Take Name,take_059,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-06-28 06.26.48.397 PM,Total Frames in Take,1654,Total Exported Frames,1654,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,bucket_SC,bucket_SC,bucket_SC,bucket_SC,bucket_SC,bucket_SC,bucket_SC,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,box3,box3,box3,box3,box3,box3,box3
,ID,"852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,0.004103,0.856793,0.000339,-0.515644,0.185457,0.240323,0.612488,-0.645497,0.350760,0.558266,0.385538,0.258584,0.201625,0.236470,0.489923,0.324458,0.803818,-0.092621,-0.068897,0.221199,0.156499,-0.005279,-0.697638,-0.003238,-0.716424,0.125546,0.039165,0.246823
1,0.004167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.008333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.012500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.016667,0.004127,0.856797,0.000326,-0.515637,0.185481,0.240306,0.612506,-0.645275,0.350661,0.558964,0.384989,0.258862,0.201301,0.236520,0.489699,0.323562,0.804363,-0.092216,-0.069610,0.221204,0.156556,-0.005711,-0.697627,-0.003825,-0.716428,0.125554,0.039196,0.246815
5,0.020833,0.004121,0.856794,0.000339,-0.515642,0.185480,0.240317,0.612470,-0.645247,0.350511,0.559103,0.384971,0.258929,0.201234,0.236422,0.489746,0.323589,0.804318,-0.092256,-0.069675,0.221244,0.156577,-0.005624,-0.697667,-0.003405,-0.716392,0.125567,0.039164,0.246782
6,0.025000,0.004114,0.856802,0.000340,-0.515629,0.185476,0.240331,0.612437,-0.645284,0.350570,0.559112,0.384842,0.258969,0.201201,0.236378,0.489787,0.323575,0.804297,-0.092273,-0.069757,0.221286,0.156581,-0.005482,-0.697684,-0.002862,-0.716379,0.125570,0.039130,0.246756
7,0.029167,0.004071,0.856806,0.000332,-0.515622,0.185465,0.240335,0.612418,-0.645469,0.350574,0.558977,0.384724,0.259014,0.201145,0.236290,0.489847,0.323644,0.804232,-0.092282,-0.069833,0.221324,0.156633,-0.005586,-0.697638,-0.003142,-0.716422,0.125570,0.039147,0.246744
8,0.033333,,,,,,,,-0.645650,0.350639,0.558866,0.384523,0.259067,0.201072,0.236268,0.489971,0.323561,0.804204,-0.092151,-0.069968,0.221347,0.156682,-0.005790,-0.697616,-0.003463,-0.716440,0.125564,0.039177,0.246751
9,0.037500,0.003785,0.856800,0.000311,-0.515635,0.185371,0.240309,0.612472,-0.645875,0.350619,0.558716,0.384380,0.259123,0.201004,0.236201,0.490084,0.323518,0.804159,-0.092095,-0.070071,0.221374,0.156739,-0.006030,-0.697585,-0.004014,-0.716465,0.125557,0.039218,0.246756
10,0.041667,0.003752,0.856800,0.000305,-0.515635,0.185381,0.240309,0.612476,-0.646080,0.350499,0.558685,0.384190,0.259209,0.200893,0.236124,0.490234,0.323578,0.804052,-0.092029,-0.070158,0.221424,0.156824,-0.006133,-0.697588,-0.004194,-0.716460,0.125559,0.039232,0.246752
11,0.045833,0.003760,0.856796,0.000323,-0.515642,0.185399,0.240310,0.612470,-0.646199,0.350408,0.558704,0.384045,0.259286,0.200815,0.236042,0.490457,0.323250,0.804071,-0.091827,-0.070356,0.221446,0.156813,-0.006101,-0.697625,-0.004188,-0.716424,0.125560,0.039240,0.246741
12,0.050000,0.003744,0.856800,0.000305,-0.515636,0.185424,0.240310,0.612469,-0.646420,0.350502,0.558519,0.383858,0.259338,0.200778,0.235973,0.490606,0.323107,0.804050,-0.091711,-0.070492,0.221477,0.156837,-0.006089,-0.697739,-0.003840,-0.716316,0.125566,0.039213,0.246735
13,0.054167,0.004073,0.856806,0.000318,-0.515623,0.185526,0.240308,0.612433,-0.646539,0.350569,0.558380,0.383798,0.259376,0.200765,0.235887,0.490718,0.322929,0.804075,-0.091515,-0.070657,0.221501,0.156877,-0.006116,-0.697784,-0.003744,-0.716273,0.125576,0.039208,0.246731
14,0.058333,0.004062,0.856805,0.000327,-0.515625,0.185537,0.240299,0.612457,-0.646637,0.350480,0.558347,0.383762,0.259431,0.200710,0.235789,0.491092,0.323166,0.803749,-0.091542,-0.070625,0.221576,0.157032,-0.006224,-0.697847,-0.003828,-0.716209,0.125576,0.039207,0.246742
15,0.062500,0.004091,0.856804,0.000327,-0.515626,0.185535,0.240283,0.612486,-0.646900,0.350660,0.558014,0.383637,0.259446,0.200703,0.235723,0.491279,0.322808,0.803819,-0.091184,-0.070867,0.221562,0.157076,-0.006339,-0.697848,-0.004110,-0.716206,0.125576,0.039221,0.246761
16,0.066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.070833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.075000,0.004104,0.856794,0.000332,-0.515642,0.185492,0.240319,0.612483,-0.646406,0.351066,0.558083,0.383998,0.259370,0.200903,0.235496,0.491806,0.322731,0.803615,-0.090416,-0.071445,0.221546,0.157411,-0.006316,-0.697942,-0.003786,-0.716116,0.125573,0.039210,0.246764
19,0.079167,0.004156,0.856793,0.000336,-0.515643,0.185483,0.240334,0.612465,-0.646702,0.351158,0.557716,0.383950,0.259367,0.200928,0.235344,0.491813,0.322817,0.803579,-0.090387,-0.071386,0.221700,0.157407,-0.006374,-0.697949,-0.003588,-0.716110,0.125573,0.039199,0.246750
20,0.083333,0.004147,0.856796,0.000325,-0.515640,0.185472,0.240334,0.612462,-0.646788,0.351116,0.557574,0.384050,0.259379,0.200928,0.235183,0.492015,0.322616,0.803570,-0.090084,-0.071576,0.221698,0.157438,-0.006437,-0.697974,-0.003646,-0.716085,0.125566,0.039200,0.246745
21,0.087500,0.004145,0.856798,0.000317,-0.515635,0.185467,0.240319,0.612470,-0.646922,0.350875,0.557457,0.384214,0.259422,0.200883,0.234956,0.492250,0.322373,0.803561,-0.089754,-0.071785,0.221680,0.157462,-0.006625,-0.697935,-0.004091,-0.716119,0.125561,0.039232,0.246754
22,0.091667,0.004143,0.856797,0.000309,-0.515637,0.185466,0.240304,0.612486,-0.647012,0.350966,0.557272,0.384248,0.259420,0.200896,0.234861,0.492479,0.322230,0.803516,-0.089415,-0.071981,0.221687,0.157517,-0.006863,-0.697908,-0.004564,-0.716140,0.125545,0.039265,0.246751
23,0.095833,0.004125,0.856801,0.000319,-0.515630,0.185472,0.240307,0.612488,-0.647166,0.350863,0.557097,0.384337,0.259454,0.200885,0.234681,0.492675,0.322275,0.803398,-0.089230,-0.072099,0.221720,0.157591,-0.007052,-0.697896,-0.004801,-0.716148,0.125536,0.039297,0.246746
24,0.100000,0.004094,0.856803,0.000313,-0.515628,0.185491,0.240309,0.612477,-0.647099,0.350591,0.557121,0.384662,0.259476,0.200885,0.234433,0.492888,0.322277,0.803293,-0.088991,-0.072233,0.221744,0.157653,-0.006999,-0.697967,-0.004616,-0.716081,0.125539,0.039278,0.246724
25,0.104167,0.004098,0.856798,0.000328,-0.515636,0.185510,0.240305,0.612464,-0.647172,0.350529,0.557043,0.384709,0.259530,0.200864,0.234282,0.493067,0.322425,0.803137,-0.088868,-0.072303,0.221778,0.157730,-0.007160,-0.698011,-0.004345,-0.716039,0.125550,0.039253,0.246694
26,0.108333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.112500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.116667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.120833,0.004069,0.856802,0.000317,-0.515630,0.185485,0.240311,0.612442,-0.647453,0.350265,0.556829,0.384785,0.259684,0.200732,0.233810,0.493385,0.322572,0.802950,-0.088259,-0.072754,0.221867,0.157968,-0.007463,-0.698052,-0.004530,-0.715994,0.125534,0.039254,0.246663
30,0.125000,0.003760,0.856790,0.000308,-0.515652,0.185392,0.240315,0.612474,-0.647534,0.350280,0.556702,0.384819,0.259701,0.200735,0.233705,,,,,,,,-0.007548,-0.698063,-0.004530,-0.715982,0.125523,0.039250,0.246655
31,0.129167,0.003740,0.856790,0.000306,-0.515651,0.185377,0.240321,0.612469,-0.645872,0.356767,0.552231,0.388081,0.258006,0.203367,0.233877,,,,,,,,,,,,,,
32,0.133333,0.004098,0.856795,0.000318,-0.515641,0.185444,0.240327,0.612434,-0.646035,0.356779,0.552116,0.387962,0.258043,0.203329,0.233815,0.493886,0.322507,0.802725,-0.087741,-0.073157,0.221948,0.158179,-0.007504,-0.698093,-0.004362,-0.715955,0.125525,0.039234,0.246657
33,0.137500,0.004091,0.856797,0.000327,-0.515638,0.185443,0.240317,0.612449,-0.647916,0.350016,0.556582,0.384590,0.259867,0.200564,0.233454,0.494190,0.321780,0.802882,-0.087255,-0.073553,0.221915,0.158136,-0.007545,-0.698067,-0.004567,-0.715978,0.125518,0.039249,0.246667
34,0.141667,0.004122,0.856792,0.000329,-0.515645,0.185450,0.240309,0.612468,-0.647686,0.350032,0.556749,0.384722,0.259873,0.200582,0.233416,0.491438,0.325945,0.802440,-0.091320,-0.071599,0.222612,0.158637,-0.007506,-0.698089,-0.004776,-0.715955,0.125516,0.039268,0.246682
35,0.145833,0.004102,0.856792,0.000326,-0.515646,0.185462,0.240301,0.612487,-0.647839,0.350011,0.556673,0.384592,0.259935,0.200533,0.233385,0.491526,0.325912,0.802414,-0.091191,-0.071720,0.222641,0.158719,-0.007551,-0.698081,-0.004815,-0.715963,0.125516,0.039276,0.246697
36,0.150000,0.004109,0.856799,0.000332,-0.515635,0.185478,0.240298,0.612503,-0.647799,0.349923,0.556789,0.384574,0.259992,0.200493,0.233351,0.494360,0.321674,0.802843,-0.087045,-0.073856,0.222001,0.158344,-0.007563,-0.698130,-0.004775,-0.715915,0.125519,0.039264,0.246704
37,0.154167,0.004132,0.856798,0.000331,-0.515636,0.185498,0.240291,0.612506,-0.647884,0.350018,0.556620,0.384588,0.260003,0.200526,0.233295,0.494458,0.321521,0.802856,-0.086938,-0.073983,0.222004,0.158375,-0.007392,-0.698169,-0.004281,-0.715882,0.125540,0.039216,0.246710
38,0.158333,0.004128,0.856797,0.000338,-0.515637,0.185514,0.240295,0.612492,-0.648166,0.350023,0.556441,0.384368,0.260063,0.200476,0.233258,0.494331,0.322105,0.802663,-0.087275,-0.073818,0.222080,0.158521,-0.007390,-0.698204,-0.004106,-0.715849,0.125537,0.039197,0.246698
39,0.162500,0.004135,0.856800,0.000331,-0.515632,0.185513,0.240298,0.612477,-0.648116,0.350051,0.556469,0.384385,0.260069,0.200500,0.233226,0.494416,0.322897,0.802234,-0.087818,-0.073538,0.222215,0.158726,-0.007380,-0.698231,-0.004189,-0.715822,0.125528,0.039219,0.246690
40,0.166667,0.003744,0.856790,0.000329,-0.515652,0.185419,0.240309,0.612507,-0.648089,0.349916,0.556612,0.384347,0.260116,0.200452,0.233191,0.494391,0.322653,0.802345,-0.087836,-0.073661,0.222213,0.158714,-0.007390,-0.698199,-0.003974,-0.715855,0.125530,0.039210,0.246689
41,0.170833,0.003739,0.856788,0.000332,-0.515655,0.185405,0.240315,0.612508,-0.648001,0.350028,0.556513,0.384537,0.260070,0.200558,0.233132,0.494285,0.323452,0.802043,-0.088248,-0.073509,0.222279,0.158932,-0.007469,-0.698175,-0.004258,-0.715876,0.125527,0.039230,0.246687
