Format Version,1.23,Take Name,take_061,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-06-28 06.27.14.563 PM,Total Frames in Take,1822,Total Exported Frames,1822,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,bucket_SC,bucket_SC,bucket_SC,bucket_SC,bucket_SC,bucket_SC,bucket_SC,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,diff_scooper_2_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,GRIPPER_2,box3,box3,box3,box3,box3,box3,box3
,ID,"852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","852F34CADCAB11ED8F3967F92B82AF85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","29F055C235A511EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","AB75F60E35B111EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85","8661A79135B511EF102BA28485B8CC85"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,0.002948,0.863321,0.000481,-0.504647,0.186547,0.240265,0.613349,-0.649911,0.374260,0.527956,0.398507,0.281091,0.232362,0.215519,0.436629,0.383248,0.802600,-0.135314,-0.014651,0.228056,0.170947,0.002574,-0.999984,0.004873,0.001389,0.136844,0.038424,0.251676
1,0.004167,0.002927,0.863322,0.000480,-0.504646,0.186549,0.240263,0.613354,-0.649895,0.374213,0.527930,0.398611,0.281095,0.232385,0.215493,0.436829,0.383392,0.802451,-0.135143,-0.014731,0.228147,0.170838,0.002776,-0.999984,0.004670,0.001295,0.136846,0.038416,0.251654
2,0.008333,0.002961,0.863319,0.000503,-0.504650,0.186536,0.240279,0.613350,-0.649775,0.374172,0.527969,0.398794,0.281076,0.232440,0.215470,0.437025,0.383477,0.802342,-0.134916,-0.014836,0.228232,0.170724,0.002930,-0.999985,0.004507,0.001280,0.136839,0.038419,0.251639
3,0.012500,0.002998,0.863320,0.000469,-0.504648,0.186512,0.240303,0.613340,-0.649808,0.374194,0.527855,0.398870,0.281062,0.232485,0.215451,0.437187,0.383446,0.802285,-0.134816,-0.014919,0.228322,0.170566,0.003188,-0.999985,0.004334,0.001260,0.136828,0.038431,0.251629
4,0.016667,0.003013,0.863319,0.000477,-0.504650,0.186488,0.240320,0.613347,-0.649785,0.374137,0.527836,0.398986,0.281047,0.232509,0.215431,0.437275,0.383637,0.802135,-0.134881,-0.014929,0.228445,0.170448,0.003017,-0.999985,0.004465,0.001291,0.136806,0.038465,0.251646
5,0.020833,0.002993,0.863321,0.000476,-0.504646,0.186463,0.240328,0.613350,-0.649902,0.374120,0.527780,0.398887,0.281068,0.232462,0.215466,0.437444,0.383786,0.801980,-0.134831,-0.014981,0.228552,0.170330,0.002858,-0.999985,0.004559,0.001367,0.136793,0.038484,0.251666
6,0.025000,0.002997,0.863326,0.000487,-0.504637,0.186453,0.240327,0.613353,-0.650087,0.374210,0.527588,0.398753,0.281076,0.232436,0.215495,0.437678,0.383746,0.801918,-0.134551,-0.015126,0.228613,0.170184,0.002842,-0.999984,0.004605,0.001399,0.136791,0.038480,0.251674
7,0.029167,0.003624,0.863320,0.000475,-0.504643,0.186539,0.240335,0.613307,-0.650280,0.374175,0.527504,0.398582,0.281131,0.232357,0.215508,0.437568,0.384611,0.801535,-0.134723,-0.014942,0.228891,0.170219,0.002688,-0.999985,0.004668,0.001400,0.136796,0.038485,0.251671
8,0.033333,,,,,,,,-0.650412,0.374300,0.527350,0.398454,0.281143,0.232359,0.215540,0.437451,0.385567,0.801110,-0.134900,-0.014775,0.229138,0.170299,0.002841,-0.999984,0.004631,0.001311,0.136810,0.038475,0.251653
9,0.037500,0.003582,0.863314,0.000506,-0.504655,0.186561,0.240339,0.613293,-0.650628,0.374351,0.527219,0.398226,0.281187,0.232298,0.215581,0.437500,0.385777,0.800996,-0.134811,-0.014815,0.229249,0.170189,0.002846,-0.999984,0.004699,0.001284,0.136833,0.038474,0.251642
10,0.041667,0.003529,0.863312,0.000510,-0.504658,0.186584,0.240329,0.613294,-0.650722,0.374333,0.527198,0.398117,0.281225,0.232240,0.215613,0.437583,0.385953,0.800875,-0.134765,-0.014839,0.229349,0.170068,0.002857,-0.999984,0.004680,0.001203,0.136859,0.038454,0.251637
11,0.045833,0.003547,0.863321,0.000506,-0.504643,0.186605,0.240308,0.613294,-0.651044,0.374468,0.526942,0.397804,0.281272,0.232150,0.215692,0.437753,0.386060,0.800751,-0.134636,-0.014898,0.229416,0.169952,0.002824,-0.999984,0.004781,0.001212,0.136879,0.038437,0.251647
12,0.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.054167,0.003569,0.863335,0.000498,-0.504618,0.186621,0.240295,0.613258,-0.651372,0.374466,0.526798,0.397459,0.281319,0.232008,0.215806,0.438291,0.385556,0.800824,-0.133897,-0.015284,0.229431,0.169564,0.002989,-0.999984,0.004576,0.001149,0.136891,0.038422,0.251617
14,0.058333,0.002933,0.863328,0.000475,-0.504634,0.186520,0.240305,0.613271,-0.651508,0.374626,0.526659,0.397270,0.281303,0.232003,0.215891,0.438537,0.385471,0.800790,-0.133541,-0.015462,0.229477,0.169404,0.003275,-0.999984,0.004386,0.001094,0.136891,0.038419,0.251576
15,0.062500,0.002997,0.863334,0.000468,-0.504624,0.186505,0.240311,0.613250,-0.651531,0.374698,0.526650,0.397175,0.281285,0.231992,0.215968,0.438744,0.385635,0.800621,-0.133402,-0.015542,0.229555,0.169294,0.005250,-0.999982,0.002743,0.000813,0.136992,0.038424,0.251460
16,0.066667,0.003006,0.863334,0.000484,-0.504624,0.186483,0.240316,0.613251,-0.651648,0.374834,0.526578,0.396952,0.281261,0.231955,0.216106,0.439111,0.385149,0.800738,-0.132894,-0.015887,0.229487,0.169109,0.005532,-0.999981,0.002487,0.000847,0.136985,0.038419,0.251444
17,0.070833,0.003013,0.863335,0.000472,-0.504622,0.186466,0.240316,0.613272,-0.651760,0.374974,0.526510,0.396725,0.281248,0.231909,0.216254,0.439245,0.385080,0.800736,-0.132664,-0.016038,0.229524,0.169003,0.005636,-0.999981,0.002357,0.000910,0.136972,0.038425,0.251456
18,0.075000,0.003325,0.863152,-0.000021,-0.504933,0.186354,0.240174,0.613304,-0.651939,0.374940,0.526386,0.396627,0.281250,0.231849,0.216334,0.439385,0.384961,0.800761,-0.132392,-0.016213,0.229559,0.168911,0.005372,-0.999982,0.002443,0.000923,0.136960,0.038445,0.251493
19,0.079167,0.002987,0.863331,0.000490,-0.504628,0.186470,0.240303,0.613338,-0.652115,0.374972,0.526288,0.396437,0.281264,0.231772,0.216449,0.439566,0.384685,0.800862,-0.131983,-0.016453,0.229552,0.168780,0.004972,-0.999984,0.002602,0.000915,0.136955,0.038468,0.251528
20,0.083333,0.002990,0.863327,0.000491,-0.504635,0.186499,0.240302,0.613364,-0.652103,0.375074,0.526381,0.396238,0.281267,0.231740,0.216619,0.439604,0.384840,0.800807,-0.131740,-0.016570,0.229631,0.168752,0.004994,-0.999983,0.002757,0.000823,0.136971,0.038473,0.251547
21,0.087500,0.002913,0.863324,0.000508,-0.504641,0.186526,0.240319,0.613374,-0.652036,0.375217,0.526406,0.396180,0.281247,0.231763,0.216740,0.439636,0.384897,0.800793,-0.131549,-0.016684,0.229706,0.168675,0.005460,-0.999981,0.002605,0.000788,0.137010,0.038447,0.251543
22,0.091667,0.002948,0.863320,0.000509,-0.504648,0.186553,0.240324,0.613379,-0.651947,0.375341,0.526459,0.396138,0.281233,0.231772,0.216859,0.439624,0.385097,0.800722,-0.131434,-0.016755,0.229792,0.168623,0.005721,-0.999980,0.002500,0.001063,0.137043,0.038445,0.251502
23,0.095833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.100000,0.002974,0.863319,0.000523,-0.504650,0.186547,0.240311,0.613393,-0.651751,0.375557,0.526564,0.396116,0.281171,0.231792,0.217094,0.439732,0.385210,0.800653,-0.131161,-0.016979,0.229872,0.168447,0.005747,-0.999980,0.002315,0.001094,0.137038,0.038446,0.251506
25,0.104167,0.002970,0.863321,0.000498,-0.504646,0.186515,0.240313,0.613386,-0.651617,0.375506,0.526760,0.396125,0.281156,0.231760,0.217199,0.439868,0.385121,0.800646,-0.131013,-0.017135,0.229888,0.168315,0.005896,-0.999980,0.002166,0.001116,0.137020,0.038443,0.251496
26,0.108333,0.003022,0.863325,0.000497,-0.504639,0.186493,0.240321,0.613361,-0.651543,0.375709,0.526699,0.396134,0.281095,0.231824,0.217305,0.440040,0.384884,0.800712,-0.130724,-0.017353,0.229888,0.168144,0.005859,-0.999980,0.002088,0.001167,0.136998,0.038465,0.251473
27,0.112500,0.003007,0.863328,0.000492,-0.504634,0.186467,0.240337,0.613327,-0.651365,0.375682,0.526834,0.396274,0.281068,0.231845,0.217337,0.440135,0.384916,0.800670,-0.130566,-0.017484,0.229922,0.168017,0.005905,-0.999980,0.002066,0.001159,0.136987,0.038469,0.251439
28,0.116667,0.003020,0.863323,0.000490,-0.504642,0.186457,0.240337,0.613297,-0.651271,0.375706,0.526942,0.396261,0.281061,0.231833,0.217414,0.440107,0.385192,0.800557,-0.130543,-0.017528,0.229987,0.167944,0.006076,-0.999979,0.001964,0.001165,0.136995,0.038453,0.251407
29,0.120833,0.002995,0.863322,0.000476,-0.504644,0.186457,0.240330,0.613280,-0.651205,0.375695,0.527024,0.396270,0.281059,0.231799,0.217479,0.439811,0.385931,0.800319,-0.130819,-0.017364,0.230196,0.167973,0.005934,-0.999980,0.002096,0.001114,0.136993,0.038451,0.251399
30,0.125000,0.003550,0.863339,0.000478,-0.504612,0.186546,0.240322,0.613242,-0.651207,0.375566,0.527160,0.396210,0.281093,0.231711,0.217548,0.439753,0.385978,0.800356,-0.130644,-0.017490,0.230224,0.167903,0.005593,-0.999981,0.002209,0.001091,0.136989,0.038457,0.251415
31,0.129167,0.003543,0.863342,0.000493,-0.504607,0.186563,0.240305,0.613255,,,,,,,,,,,,,,,0.005153,-0.999983,0.002453,0.001076,0.136993,0.038458,0.251440
32,0.133333,0.003530,0.863343,0.000504,-0.504605,0.186581,0.240292,0.613262,-0.651247,0.375524,0.527323,0.395966,0.281141,0.231551,0.217764,0.439665,0.386115,0.800378,-0.130399,-0.017697,0.230308,0.167788,-0.004861,0.999984,-0.002628,-0.001013,0.137004,0.038453,0.251456
33,0.137500,0.003539,0.863341,0.000522,-0.504609,0.186609,0.240286,0.613263,-0.651208,0.375410,0.527530,0.395863,0.281180,0.231451,0.217861,0.439504,0.386338,0.800364,-0.130373,-0.017748,0.230377,0.167750,,,,,,,
34,0.141667,0.003538,0.863335,0.000506,-0.504618,0.186619,0.240288,0.613253,-0.651137,0.375433,0.527634,0.395819,0.281185,0.231424,0.217953,0.439420,0.386499,0.800334,-0.130363,-0.017811,0.230432,0.167692,-0.005645,0.999981,-0.002315,-0.000984,0.137059,0.038407,0.251411
35,0.145833,0.003535,0.863333,0.000511,-0.504623,0.186611,0.240303,0.613246,-0.651170,0.375350,0.527739,0.395705,0.281209,0.231347,0.218030,0.439339,0.386660,0.800288,-0.130441,-0.017853,0.230497,0.167626,-0.005994,0.999979,-0.002159,-0.001010,0.137069,0.038401,0.251382
36,0.150000,0.003592,0.863331,0.000504,-0.504625,0.186596,0.240311,0.613253,-0.651277,0.375378,0.527691,0.395565,0.281203,0.231300,0.218126,0.439340,0.386618,0.800314,-0.130402,-0.017967,0.230532,0.167543,-0.006194,0.999978,-0.001917,-0.001052,0.137061,0.038413,0.251373
37,0.154167,0.003611,0.863333,0.000500,-0.504622,0.186572,0.240317,0.613269,-0.651489,0.375459,0.527593,0.395271,0.281215,0.231207,0.218271,0.439363,0.386567,0.800343,-0.130295,-0.018106,0.230549,0.167487,-0.006143,0.999979,-0.001787,-0.001137,0.137040,0.038444,0.251381
