Format Version,1.23,Take Name,cap_052,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.58.26.275 PM,Total Frames in Take,2350,Total Exported Frames,2350,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.819956,0.125822,-0.180376,-0.528494,-0.052256,0.358013,-0.082712,-0.763275,-0.284803,0.236326,-0.529574,-0.377516,0.437013,-0.049139,-0.001495,-0.000462,0.000134,-0.999999,0.038769,0.138548,0.300366,0.215770,0.141204,0.428266,0.168522,0.141099,0.560842,-0.122311,0.143304,0.487046,-0.123424,0.141742,0.557932,0.231298,0.122069,0.562579,0.039292,0.124185,0.299176,0.039099,0.123768,0.380655,-0.351604,0.440538,-0.066044,-0.107789,0.133373,0.225666,0.039075,0.125471,0.223322,0.197958,0.129780,0.298402,0.197718,0.130944,0.381003,0.195970,0.128054,0.218730,-0.107900,0.132277,0.298710,-0.107421,0.134045,0.378026,,,,,,,,,,,,,,,,,,,,,,0.076850,0.457130,-0.293898,-0.044633,0.388355,-0.181247,0.032862,0.451561,-0.303915,0.005350,0.382063,-0.136379,-0.011696,0.425113,-0.160749,-0.403337,0.559796,-0.180514,-0.449675,0.565989,-0.171689,-0.467645,0.523282,-0.124900,-0.500709,0.529724,-0.071738,-0.560607,0.520370,-0.095941
7,0.029167,-0.819947,0.125757,-0.180539,-0.528468,-0.052359,0.357988,-0.082632,-0.763259,-0.284883,0.236266,-0.529580,-0.377542,0.437088,-0.049070,-0.001555,-0.000461,0.000144,-0.999999,0.038752,0.138607,0.300361,0.215749,0.141242,0.428267,0.168508,0.141130,0.560835,-0.122330,0.143348,0.487039,-0.123434,0.141768,0.557927,0.231276,0.122090,0.562571,0.039271,0.124211,0.299169,0.039068,0.123803,0.380642,-0.351675,0.440591,-0.065980,-0.107808,0.133399,0.225663,0.039052,0.125501,0.223317,0.197930,0.129803,0.298389,0.197691,0.130959,0.381001,0.195953,0.128075,0.218707,-0.107917,0.132321,0.298710,-0.107439,0.134086,0.378022,,,,,,,,,,,,,,,,,,,,,,0.076755,0.457121,-0.293792,-0.044683,0.388257,-0.181239,0.032768,0.451573,-0.303796,0.005240,0.382071,-0.136285,-0.011799,0.425116,-0.160646,-0.403392,0.559885,-0.180438,-0.449723,0.566046,-0.171614,-0.467686,0.523332,-0.124828,-0.500759,0.529777,-0.071670,-0.560642,0.520421,-0.095864
8,0.033333,-0.819929,0.125687,-0.180676,-0.528465,-0.052436,0.357967,-0.082557,-0.763277,-0.284946,0.236217,-0.529543,-0.377554,0.437138,-0.049024,-0.001565,-0.000452,0.000162,-0.999999,0.038752,0.138621,0.300342,0.215749,0.141245,0.428252,0.168503,0.141136,0.560817,-0.122326,0.143367,0.487017,-0.123440,0.141779,0.557907,0.231262,0.122093,0.562552,0.039276,0.124229,0.299150,0.039069,0.123814,0.380624,-0.351702,0.440655,-0.065945,-0.107798,0.133413,0.225643,0.039058,0.125516,0.223298,0.197931,0.129834,0.298369,0.197697,0.130976,0.380972,0.195942,0.128089,0.218695,-0.107913,0.132343,0.298686,-0.107437,0.134105,0.378005,,,,,,,,,,,,,,,,,,,,,,0.076686,0.457109,-0.293709,-0.044726,0.388161,-0.181203,0.032693,0.451577,-0.303705,0.005139,0.382058,-0.136194,-0.011866,0.425135,-0.160567,-0.403431,0.559952,-0.180376,-0.449742,0.566098,-0.171544,-0.467706,0.523375,-0.124767,-0.500786,0.529818,-0.071626,-0.560657,0.520456,-0.095802
9,0.037500,-0.819931,0.125759,-0.180603,-0.528470,-0.052534,0.357946,-0.082458,-0.763361,-0.284981,0.236190,-0.529415,-0.377586,0.437130,-0.048984,-0.001813,-0.000434,0.000118,-0.999998,0.038768,0.138744,0.300323,0.215814,0.141332,0.428202,0.168487,0.141133,0.560810,-0.122330,0.143366,0.487001,-0.123439,0.141778,0.557896,0.231260,0.122100,0.562547,0.039269,0.124225,0.299134,0.039069,0.123800,0.380615,-0.351736,0.440650,-0.065912,-0.107804,0.133416,0.225628,0.039051,0.125514,0.223282,0.197930,0.129827,0.298357,0.197693,0.130976,0.380954,0.195933,0.128080,0.218690,-0.107913,0.132339,0.298682,-0.107434,0.134093,0.377988,,,,,,,,,,,,,,,,,,,,,,0.076602,0.457075,-0.293610,-0.044824,0.388147,-0.181093,0.032600,0.451548,-0.303609,0.005033,0.382034,-0.136093,-0.011942,0.425100,-0.160476,-0.403473,0.559978,-0.180294,-0.449772,0.566143,-0.171463,-0.467733,0.523393,-0.124687,-0.500817,0.529820,-0.071566,-0.560685,0.520465,-0.095728
10,0.041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.045833,-0.819968,0.126269,-0.179818,-0.528558,-0.052737,0.358011,-0.082162,-0.763303,-0.285035,0.236072,-0.529522,-0.377627,0.437169,-0.048788,-0.001323,-0.000315,-0.000021,-0.999999,0.038790,0.138561,0.300353,0.215822,0.141323,0.428155,0.168485,0.141526,0.560972,-0.122338,0.143324,0.486987,-0.123452,0.141745,0.557881,0.231123,0.122000,0.562653,0.039272,0.124190,0.299116,0.039077,0.123787,0.380611,-0.351790,0.440706,-0.065803,-0.107810,0.133378,0.225617,0.039047,0.125479,0.223274,0.197925,0.129792,0.298352,0.197695,0.130941,0.380941,0.195911,0.128074,0.218712,-0.107912,0.132284,0.298658,-0.107436,0.134053,0.377971,,,,,,,,,,,,,,,,,,,,,,0.076414,0.457000,-0.293417,-0.045070,0.388358,-0.180667,0.032398,0.451511,-0.303379,0.004823,0.381989,-0.135829,-0.012119,0.425055,-0.160235,-0.403544,0.559996,-0.180124,-0.449826,0.566146,-0.171285,-0.467767,0.523378,-0.124515,-0.500893,0.529827,-0.071407,-0.560745,0.520454,-0.095569
12,0.050000,-0.820000,0.126341,-0.179587,-0.528571,-0.052795,0.358023,-0.082029,-0.763327,-0.285071,0.235979,-0.529510,-0.377638,0.437169,-0.048716,-0.001233,-0.000271,-0.000052,-0.999999,0.038837,0.138513,0.300360,0.215838,0.141310,0.428128,0.168505,0.141515,0.560965,-0.122311,0.143317,0.486983,-0.123429,0.141719,0.557869,0.231174,0.122022,0.562757,0.039298,0.124180,0.299104,0.039097,0.123779,0.380602,-0.351783,0.440761,-0.065699,-0.107784,0.133362,0.225600,0.039067,0.125457,0.223259,0.197944,0.129765,0.298342,0.197724,0.130923,0.380928,0.195927,0.128073,0.218715,-0.107890,0.132253,0.298640,-0.107420,0.134036,0.377964,,,,,,,,,,,,,,,,,,,,,,0.076334,0.456987,-0.293329,-0.045161,0.388407,-0.180490,0.032309,0.451515,-0.303271,0.004759,0.381977,-0.135712,-0.012188,0.425051,-0.160112,-0.403564,0.560010,-0.180033,-0.449838,0.566148,-0.171211,-0.467782,0.523370,-0.124450,-0.500906,0.529816,-0.071329,-0.560767,0.520436,-0.095514
13,0.054167,-0.820000,0.126381,-0.179395,-0.528626,-0.052858,0.358039,-0.081909,-0.763368,-0.285054,0.235981,-0.529459,-0.377675,0.437160,-0.048668,-0.001257,-0.000318,-0.000044,-0.999999,0.038835,0.138501,0.300331,0.215869,0.141288,0.428120,0.168528,0.141491,0.560944,-0.122290,0.143283,0.486976,-0.123400,0.141710,0.557853,0.231164,0.121994,0.562647,0.039332,0.124154,0.299088,0.039128,0.123750,0.380588,-0.351790,0.440779,-0.065581,-0.107755,0.133339,0.225598,0.039096,0.125432,0.223243,0.197974,0.129737,0.298316,0.197758,0.130896,0.380913,0.195951,0.128074,0.218706,-0.107868,0.132229,0.298618,-0.107390,0.134017,0.377953,,,,,,,,,,,,,,,,,,,,,,0.076243,0.456970,-0.293253,-0.045272,0.388448,-0.180356,0.032211,0.451487,-0.303179,0.004696,0.381975,-0.135610,-0.012248,0.425038,-0.160010,-0.403582,0.560013,-0.179960,-0.449876,0.566166,-0.171159,-0.467812,0.523373,-0.124410,-0.500923,0.529824,-0.071242,-0.560803,0.520440,-0.095478
14,0.058333,-0.819978,0.126155,-0.179556,-0.528660,-0.052896,0.358026,-0.081820,-0.763369,-0.285098,0.235909,-0.529466,-0.377680,0.437184,-0.048631,-0.001262,-0.000298,-0.000055,-0.999999,0.038895,0.138481,0.300303,0.215938,0.141267,0.428114,0.168591,0.141477,0.560901,-0.122237,0.143265,0.486941,-0.123362,0.141677,0.557826,0.231199,0.121977,0.562624,0.039382,0.124132,0.299041,0.039182,0.123722,0.380561,-0.351772,0.440819,-0.065451,-0.107694,0.133324,0.225555,0.039151,0.125394,0.223206,0.198038,0.129710,0.298284,0.197821,0.130874,0.380871,0.196003,0.128065,0.218683,-0.107818,0.132190,0.298580,-0.107339,0.133985,0.377928,,,,,,,,,,,,,,,,,,,,,,0.076160,0.456983,-0.293187,-0.045314,0.388351,-0.180342,0.032124,0.451482,-0.303083,0.004651,0.381987,-0.135508,-0.012316,0.425057,-0.159921,-0.403585,0.560042,-0.179908,-0.449902,0.566187,-0.171132,-0.467834,0.523378,-0.124387,-0.500925,0.529836,-0.071185,-0.560825,0.520437,-0.095463
15,0.062500,-0.819993,0.125874,-0.179696,-0.528656,-0.052934,0.357978,-0.081728,-0.763374,-0.285165,0.235796,-0.529473,-0.377702,0.437211,-0.048570,-0.001062,-0.000378,-0.000128,-0.999999,0.038922,0.138381,0.300265,0.215966,0.141235,0.428112,0.168669,0.141442,0.560819,-0.122201,0.143226,0.486919,-0.123333,0.141660,0.557810,0.231337,0.122062,0.562529,0.039414,0.124114,0.299026,0.039210,0.123704,0.380540,-0.351782,0.440854,-0.065326,-0.107669,0.133307,0.225544,0.039184,0.125375,0.223190,0.198071,0.129677,0.298264,0.197848,0.130862,0.380861,0.196033,0.128064,0.218660,-0.107783,0.132165,0.298554,-0.107313,0.133969,0.377912,,,,,,,,,,,,,,,,,,,,,,0.076048,0.456985,-0.293113,-0.045379,0.388248,-0.180318,0.032001,0.451468,-0.302991,0.004606,0.381987,-0.135414,-0.012396,0.425035,-0.159823,-0.403614,0.560076,-0.179828,-0.449947,0.566216,-0.171080,-0.467871,0.523382,-0.124333,-0.500953,0.529843,-0.071109,-0.560865,0.520427,-0.095431
16,0.066667,-0.819994,0.125589,-0.179876,-0.528660,-0.052974,0.357943,-0.081626,-0.763392,-0.285226,0.235662,-0.529474,-0.377720,0.437239,-0.048491,-0.001095,-0.000368,-0.000119,-0.999999,0.038951,0.138390,0.300253,0.215996,0.141236,0.428094,0.168707,0.141433,0.560804,-0.122173,0.143220,0.486910,-0.123315,0.141659,0.557793,0.231347,0.122046,0.562532,0.039442,0.124103,0.299008,0.039238,0.123684,0.380528,-0.351808,0.440902,-0.065207,-0.107658,0.133292,0.225526,0.039208,0.125361,0.223168,0.198101,0.129659,0.298249,0.197874,0.130846,0.380847,0.196053,0.128057,0.218659,-0.107761,0.132156,0.298534,-0.107293,0.133958,0.377906,,,,,,,,,,,,,,,,,,,,,,0.075952,0.457005,-0.293027,-0.045443,0.388192,-0.180230,0.031890,0.451453,-0.302912,0.004549,0.381985,-0.135319,-0.012479,0.425021,-0.159713,-0.403632,0.560119,-0.179738,-0.449981,0.566242,-0.170999,-0.467902,0.523389,-0.124264,-0.500988,0.529850,-0.071028,-0.560897,0.520420,-0.095368
17,0.070833,-0.820002,0.125193,-0.180143,-0.528652,-0.053031,0.357885,-0.081515,-0.763486,-0.285271,0.235613,-0.529336,-0.377783,0.437238,-0.048416,-0.001066,-0.000371,-0.000118,-0.999999,0.038938,0.138376,0.300252,0.215986,0.141226,0.428091,0.168684,0.141430,0.560813,-0.122180,0.143220,0.486907,-0.123324,0.141658,0.557794,0.231336,0.122053,0.562519,0.039432,0.124101,0.299008,0.039222,0.123685,0.380532,-0.351855,0.440951,-0.065115,-0.107665,0.133301,0.225534,0.039194,0.125354,0.223177,0.198083,0.129663,0.298248,0.197870,0.130848,0.380847,0.196028,0.128041,0.218663,-0.107768,0.132153,0.298538,-0.107306,0.133964,0.377903,,,,,,,,,,,,,,,,,,,,,,0.075812,0.457025,-0.292934,-0.045524,0.388119,-0.180123,0.031744,0.451436,-0.302810,0.004467,0.381989,-0.135227,-0.012598,0.424965,-0.159607,-0.403684,0.560150,-0.179631,-0.450052,0.566302,-0.170867,-0.467963,0.523426,-0.124154,-0.501053,0.529858,-0.070915,-0.560965,0.520421,-0.095267
18,0.075000,-0.819991,0.124878,-0.180363,-0.528668,-0.053104,0.357871,-0.081405,-0.763471,-0.285375,0.235397,-0.529398,-0.377835,0.437333,-0.048285,-0.001275,-0.000309,-0.000035,-0.999999,0.038920,0.138472,0.300261,0.215952,0.141256,0.428073,0.168664,0.141441,0.560815,-0.122201,0.143250,0.486908,-0.123338,0.141674,0.557786,0.231200,0.121958,0.562611,0.039412,0.124121,0.299006,0.039203,0.123706,0.380532,-0.351924,0.441037,-0.065015,-0.107688,0.133314,0.225530,0.039174,0.125376,0.223179,0.198059,0.129677,0.298254,0.197843,0.130863,0.380846,0.195996,0.128048,0.218664,-0.107788,0.132179,0.298546,-0.107322,0.133980,0.377902,,,,,,,,,,,,,,,,,,,,,,0.075677,0.457073,-0.292837,-0.045622,0.388125,-0.179994,0.031607,0.451422,-0.302730,0.004379,0.381998,-0.135132,-0.012721,0.424960,-0.159506,-0.403763,0.560239,-0.179512,-0.450122,0.566374,-0.170730,-0.468031,0.523493,-0.124026,-0.501140,0.529903,-0.070828,-0.561042,0.520438,-0.095175
