Format Version,1.23,Take Name,cap_102,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.41.23.376 PM,Total Frames in Take,1957,Total Exported Frames,1957,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 5102,Unlabeled 5102,Unlabeled 5102,Unlabeled 5103,Unlabeled 5103,Unlabeled 5103,Unlabeled 5104,Unlabeled 5104,Unlabeled 5104,Unlabeled 5105,Unlabeled 5105,Unlabeled 5105,Unlabeled 5106,Unlabeled 5106,Unlabeled 5106,Unlabeled 5107,Unlabeled 5107,Unlabeled 5107,Unlabeled 5108,Unlabeled 5108,Unlabeled 5108,Unlabeled 5109,Unlabeled 5109,Unlabeled 5109,Unlabeled 5110,Unlabeled 5110,Unlabeled 5110,Unlabeled 5111,Unlabeled 5111,Unlabeled 5111,Unlabeled 5112,Unlabeled 5112,Unlabeled 5112,Unlabeled 5114,Unlabeled 5114,Unlabeled 5114,Unlabeled 5115,Unlabeled 5115,Unlabeled 5115,Unlabeled 5116,Unlabeled 5116,Unlabeled 5116,Unlabeled 5117,Unlabeled 5117,Unlabeled 5117,Unlabeled 5118,Unlabeled 5118,Unlabeled 5118,Unlabeled 5119,Unlabeled 5119,Unlabeled 5119,Unlabeled 5120,Unlabeled 5120,Unlabeled 5120,Unlabeled 5121,Unlabeled 5121,Unlabeled 5121,Unlabeled 5123,Unlabeled 5123,Unlabeled 5123,Unlabeled 5124,Unlabeled 5124,Unlabeled 5124,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","F9350","F9350","F9350","F9370","F9370","F9370","F9440","F9440","F9440","F9450","F9450","F9450","F9550","F9550","F9550","E9050","E9050","E9050","F9330","F9330","F9330","F9380","F9380","F9380","F9400","F9400","F9400","F96B0","F96B0","F96B0","F9700","F9700","F9700","F9720","F9720","F9720","F97A0","F97A0","F97A0","F9810","F9810","F9810","F9840","F9840","F9840","F9860","F9860","F9860","F9910","F9910","F9910","F98F0","F98F0","F98F0","F9920","F9920","F9920","F9960","F9960","F9960","F9970","F9970","F9970","F9990","F9990","F9990","F99B0","F99B0","F99B0","F99C0","F99C0","F99C0","F99E0","F99E0","F99E0","F99F0","F99F0","F99F0","F9880","F9880","F9880","F9750","F9750","F9750","F9890","F9890","F9890","F98A0","F98A0","F98A0","F98B0","F98B0","F98B0","F9390","F9390","F9390","F94D0","F94D0","F94D0","F9530","F9530","F9530","F93C0","F93C0","F93C0","F9580","F9580","F9580"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.790058,0.042869,0.023086,-0.611096,0.223382,0.358167,-0.197933,0.711520,-0.265436,0.404448,0.509612,0.385133,0.271302,0.100460,0.001358,0.000496,0.000543,-0.999999,0.038917,0.137530,0.299990,0.215326,0.140802,0.428300,0.168411,0.141656,0.560894,-0.122434,0.143381,0.486950,-0.124053,0.142410,0.556448,0.231253,0.122188,0.562528,0.197725,0.131243,0.380902,0.215321,0.131378,0.537092,0.409866,0.272874,0.151265,0.038959,0.124496,0.380470,0.039135,0.125309,0.298998,-0.107980,0.133549,0.225687,0.038845,0.127030,0.223187,0.195780,0.128914,0.218751,-0.107552,0.133966,0.377919,-0.107951,0.133075,0.298604,0.197908,0.130291,0.298304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257067,0.411741,-0.456790,0.190737,0.374553,-0.294672,0.213193,0.412642,-0.447004,0.253932,0.367370,-0.273465,0.232267,0.409635,-0.295580,0.522577,0.389065,0.116585,0.522001,0.402710,0.071406,0.477851,0.365742,0.039129,0.431409,0.380349,-0.000948,0.465210,0.378814,-0.056758
1,0.004167,-0.789983,0.042751,0.023042,-0.611202,0.223408,0.358140,-0.197958,0.711853,-0.265528,0.403931,0.509510,0.385213,0.271299,0.100518,0.000078,0.000594,0.000354,-1.000000,0.039002,0.138159,0.299972,0.215538,0.141218,0.428272,0.168417,0.141655,0.560901,-0.122441,0.143380,0.486936,-0.124064,0.142409,0.556438,0.231260,0.122182,0.562522,0.197730,0.131247,0.380906,0.215317,0.131393,0.537068,0.409938,0.272862,0.151325,0.038956,0.124507,0.380463,0.039132,0.125312,0.298986,-0.107971,0.133559,0.225687,0.038837,0.127039,0.223175,0.195765,0.128922,0.218750,-0.107565,0.133968,0.377905,-0.107971,0.133091,0.298584,0.197899,0.130309,0.298297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257062,0.411662,-0.456820,0.190754,0.374503,-0.294701,0.213178,0.412538,-0.447042,0.253949,0.367328,-0.273502,0.232271,0.409582,-0.295623,0.522732,0.388987,0.116609,0.522093,0.402674,0.071477,0.477918,0.365766,0.039191,0.431446,0.380413,-0.000845,0.465193,0.378906,-0.056692
2,0.008333,-0.789926,0.042638,0.022977,-0.611286,0.223435,0.358096,-0.197977,0.712319,-0.265566,0.403407,0.509254,0.385324,0.271240,0.100569,-0.000506,0.000575,0.000525,-1.000000,0.038993,0.138355,0.299946,0.215545,0.141222,0.428282,0.168441,0.141252,0.560767,-0.122470,0.143395,0.486930,-0.124082,0.142422,0.556429,0.231269,0.122194,0.562520,0.197740,0.131249,0.380925,0.215297,0.131439,0.537046,0.410011,0.272820,0.151374,0.038935,0.124518,0.380459,0.039112,0.125331,0.298993,-0.107963,0.133570,0.225702,0.038816,0.127040,0.223178,0.195743,0.128951,0.218761,-0.107580,0.133999,0.377894,-0.107990,0.133110,0.298581,0.197886,0.130325,0.298297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257065,0.411575,-0.456833,0.190772,0.374438,-0.294733,0.213175,0.412429,-0.447058,0.253972,0.367273,-0.273544,0.232278,0.409526,-0.295652,0.522880,0.388900,0.116654,0.522188,0.402618,0.071561,0.477989,0.365769,0.039265,0.431476,0.380463,-0.000727,0.465168,0.379015,-0.056580
3,0.012500,-0.789831,0.042528,0.022886,-0.611420,0.223473,0.358068,-0.198003,0.712928,-0.265663,0.402687,0.508922,0.385457,0.271131,0.100589,-0.000514,0.000585,0.000532,-1.000000,0.039011,0.138356,0.299942,0.215565,0.141218,0.428283,0.168470,0.141267,0.560773,-0.122472,0.143395,0.486919,-0.124082,0.142419,0.556422,0.231295,0.122171,0.562515,0.197757,0.131233,0.380935,0.215287,0.131417,0.537036,0.410106,0.272723,0.151440,0.038934,0.124514,0.380460,0.039116,0.125317,0.298976,-0.107946,0.133566,0.225698,0.038823,0.127038,0.223172,0.195744,0.128941,0.218756,-0.107584,0.133992,0.377873,-0.107992,0.133098,0.298568,0.197887,0.130307,0.298291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257083,0.411472,-0.456867,0.190813,0.374381,-0.294770,0.213197,0.412312,-0.447104,0.254007,0.367233,-0.273583,0.232294,0.409454,-0.295686,0.523082,0.388672,0.116643,0.522290,0.402542,0.071626,0.478065,0.365753,0.039347,0.431526,0.380506,-0.000605,0.465143,0.379105,-0.056486
4,0.016667,-0.789692,0.041625,0.022897,-0.611661,0.223853,0.358070,-0.197964,0.713407,-0.265736,0.402060,0.508707,0.385561,0.271063,0.100648,-0.000587,0.000602,0.000559,-1.000000,0.039025,0.138384,0.299925,0.215581,0.141220,0.428278,0.168486,0.141243,0.560757,-0.122480,0.143400,0.486900,-0.124091,0.142424,0.556397,0.231310,0.122153,0.562503,0.197771,0.131227,0.380931,0.215273,0.131429,0.537001,0.410197,0.272640,0.151465,0.038930,0.124516,0.380440,0.039120,0.125312,0.298958,-0.107930,0.133576,0.225689,0.038821,0.127042,0.223156,0.195745,0.128943,0.218734,-0.107592,0.134001,0.377854,-0.107994,0.133100,0.298553,0.197885,0.130321,0.298278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257107,0.411386,-0.456913,0.191526,0.374347,-0.294447,0.213208,0.412202,-0.447163,0.254040,0.367186,-0.273644,0.232300,0.409394,-0.295751,0.523255,0.388549,0.116696,0.522392,0.402460,0.071695,0.478134,0.365728,0.039421,0.431555,0.380545,-0.000477,0.465107,0.379196,-0.056386
5,0.020833,-0.789610,0.041477,0.022714,-0.611784,0.223875,0.358051,-0.198023,0.713773,-0.265914,0.401517,0.508529,0.385622,0.271021,0.100670,-0.000602,0.000613,0.000540,-1.000000,0.039046,0.138387,0.299893,0.215629,0.141229,0.428237,0.168474,0.141231,0.560716,-0.122461,0.143387,0.486868,-0.124076,0.142419,0.556372,0.231324,0.122162,0.562483,0.197789,0.131230,0.380906,0.215299,0.131448,0.536961,0.410328,0.272495,0.151456,0.038949,0.124505,0.380409,0.039138,0.125309,0.298921,-0.107916,0.133567,0.225655,0.038844,0.127028,0.223124,0.195762,0.128936,0.218697,-0.107575,0.133993,0.377826,-0.107972,0.133092,0.298522,0.197901,0.130308,0.298239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257131,0.411308,-0.456990,0.191568,0.374294,-0.294501,0.213225,0.412098,-0.447241,0.254064,0.367154,-0.273704,0.232300,0.409345,-0.295824,0.523359,0.388389,0.116689,0.522493,0.402397,0.071746,0.478190,0.365716,0.039477,0.431604,0.380592,-0.000363,0.465090,0.379281,-0.056307
