Format Version,1.23,Take Name,cap_091,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.17.21.479 PM,Total Frames in Take,1709,Total Exported Frames,1709,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 4687,Unlabeled 4687,Unlabeled 4687,Unlabeled 4688,Unlabeled 4688,Unlabeled 4688,Unlabeled 4689,Unlabeled 4689,Unlabeled 4689,Unlabeled 4690,Unlabeled 4690,Unlabeled 4690,Unlabeled 4691,Unlabeled 4691,Unlabeled 4691,Unlabeled 4692,Unlabeled 4692,Unlabeled 4692,Unlabeled 4693,Unlabeled 4693,Unlabeled 4693,Unlabeled 4694,Unlabeled 4694,Unlabeled 4694,Unlabeled 4695,Unlabeled 4695,Unlabeled 4695,Unlabeled 4696,Unlabeled 4696,Unlabeled 4696,Unlabeled 4697,Unlabeled 4697,Unlabeled 4697,Unlabeled 4698,Unlabeled 4698,Unlabeled 4698,Unlabeled 4699,Unlabeled 4699,Unlabeled 4699,Unlabeled 4700,Unlabeled 4700,Unlabeled 4700,Unlabeled 4701,Unlabeled 4701,Unlabeled 4701,Unlabeled 4702,Unlabeled 4702,Unlabeled 4702,Unlabeled 4703,Unlabeled 4703,Unlabeled 4703,Unlabeled 4704,Unlabeled 4704,Unlabeled 4704,Unlabeled 4705,Unlabeled 4705,Unlabeled 4705,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","E97E0","E97E0","E97E0","E9290","E9290","E9290","E9310","E9310","E9310","E9320","E9320","E9320","E97F0","E97F0","E97F0","E92A0","E92A0","E92A0","E92B0","E92B0","E92B0","E92C0","E92C0","E92C0","E9640","E9640","E9640","E9840","E9840","E9840","E9850","E9850","E9850","E9860","E9860","E9860","E9870","E9870","E9870","E9890","E9890","E9890","E98B0","E98B0","E98B0","E9920","E9920","E9920","E98C0","E98C0","E98C0","E9940","E9940","E9940","E9950","E9950","E9950","E9960","E9960","E9960","E9970","E9970","E9970","E9990","E9990","E9990","E99C0","E99C0","E99C0","E99E0","E99E0","E99E0","E9900","E9900","E9900","E9410","E9410","E9410","E9750","E9750","E9750","E9220","E9220","E9220","E9230","E9230","E9230","E92E0","E92E0","E92E0","E9910","E9910","E9910","E9340","E9340","E9340","E9350","E9350","E9350","E9360","E9360","E9360"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.841070,0.097707,-0.047156,-0.529934,-0.056949,0.330273,0.061262,-0.851723,-0.210093,0.164089,-0.451114,-0.329431,0.343666,0.127607,-0.000216,-0.001221,0.000156,-0.999999,0.038273,0.137975,0.300646,0.215465,0.140915,0.428264,0.168503,0.141210,0.560790,-0.122349,0.143342,0.486946,-0.123856,0.141587,0.559742,0.231266,0.122206,0.562511,0.038882,0.128097,0.223164,0.039113,0.125833,0.298965,0.039007,0.124828,0.380478,-0.296478,0.347805,0.114214,0.197745,0.130049,0.298227,-0.107924,0.134835,0.225697,0.195880,0.128218,0.218651,-0.108023,0.132989,0.298648,-0.107669,0.133016,0.377980,0.197593,0.130776,0.380855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023443,0.429545,-0.172660,-0.071771,0.364985,-0.035326,-0.021726,0.428317,-0.171108,-0.012631,0.352454,-0.004497,-0.030955,0.397951,-0.022373,-0.316031,0.493129,0.025315,-0.362081,0.504074,0.027153,-0.393415,0.455743,0.059339,-0.435541,0.455703,0.106143,-0.490161,0.460326,0.070617
1,0.004167,-0.840914,0.099073,-0.046014,-0.530029,-0.057260,0.330232,0.061047,-0.852555,-0.210297,0.163748,-0.449569,-0.329503,0.343173,0.127339,-0.000186,-0.001214,0.000183,-0.999999,0.038271,0.137987,0.300618,0.215461,0.140926,0.428234,0.168501,0.141230,0.560761,-0.122354,0.143374,0.486920,-0.123859,0.141619,0.559719,0.231252,0.122224,0.562492,0.038875,0.128132,0.223135,0.039110,0.125865,0.298938,0.039011,0.124852,0.380458,-0.296560,0.347342,0.113990,0.197748,0.130075,0.298207,-0.107923,0.134865,0.225687,0.195877,0.128250,0.218617,-0.108025,0.133019,0.298627,-0.107662,0.133021,0.377949,0.197594,0.130800,0.380839,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023410,0.429098,-0.172854,-0.072002,0.364965,-0.035560,-0.021858,0.428268,-0.171336,-0.012833,0.352309,-0.004757,-0.031112,0.397817,-0.022604,-0.316063,0.493015,0.025566,-0.362103,0.503949,0.027467,-0.393461,0.455500,0.059473,-0.435611,0.455307,0.106281,-0.490217,0.460064,0.070773
2,0.008333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.012500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.016667,-0.841299,0.100434,-0.044990,-0.529249,-0.057944,0.329728,0.060163,-0.854583,-0.211286,0.163285,-0.445404,-0.329565,0.341894,0.126642,-0.000154,-0.001118,0.000242,-0.999999,0.038284,0.138004,0.300655,0.215457,0.140942,0.428266,0.168489,0.141273,0.560795,-0.122385,0.143407,0.486953,-0.123900,0.141671,0.559760,0.231193,0.122204,0.562610,0.038843,0.128163,0.223192,0.039100,0.125877,0.298973,0.038996,0.124883,0.380490,-0.296640,0.346134,0.113265,0.197744,0.130091,0.298234,-0.107955,0.134913,0.225729,0.195873,0.128274,0.218657,-0.108056,0.133059,0.298671,-0.107680,0.133053,0.377962,0.197586,0.130824,0.380869,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023034,0.428805,-0.173510,-0.072598,0.364724,-0.036280,-0.022265,0.428163,-0.172121,-0.013424,0.351811,-0.005610,-0.031635,0.397337,-0.023380,-0.316218,0.492713,0.026242,-0.362229,0.503630,0.028336,-0.393605,0.454823,0.059934,-0.435678,0.454239,0.106783,-0.490390,0.459340,0.071376
5,0.020833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
