Format Version,1.23,Take Name,cap_080,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.12.03.210 PM,Total Frames in Take,1909,Total Exported Frames,1909,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 4269,Unlabeled 4269,Unlabeled 4269,Unlabeled 4270,Unlabeled 4270,Unlabeled 4270,Unlabeled 4271,Unlabeled 4271,Unlabeled 4271,Unlabeled 4272,Unlabeled 4272,Unlabeled 4272,Unlabeled 4273,Unlabeled 4273,Unlabeled 4273,Unlabeled 4274,Unlabeled 4274,Unlabeled 4274,Unlabeled 4275,Unlabeled 4275,Unlabeled 4275,Unlabeled 4276,Unlabeled 4276,Unlabeled 4276,Unlabeled 4277,Unlabeled 4277,Unlabeled 4277,Unlabeled 4278,Unlabeled 4278,Unlabeled 4278,Unlabeled 4279,Unlabeled 4279,Unlabeled 4279,Unlabeled 4280,Unlabeled 4280,Unlabeled 4280,Unlabeled 4281,Unlabeled 4281,Unlabeled 4281,Unlabeled 4282,Unlabeled 4282,Unlabeled 4282,Unlabeled 4284,Unlabeled 4284,Unlabeled 4284,Unlabeled 4285,Unlabeled 4285,Unlabeled 4285,Unlabeled 4286,Unlabeled 4286,Unlabeled 4286,Unlabeled 4287,Unlabeled 4287,Unlabeled 4287,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","E5DE0","E5DE0","E5DE0","E5E20","E5E20","E5E20","E5EA0","E5EA0","E5EA0","E5EB0","E5EB0","E5EB0","E6DE0","E6DE0","E6DE0","E5E30","E5E30","E5E30","E5E50","E5E50","E5E50","E6E40","E6E40","E6E40","E6E60","E6E60","E6E60","E6E70","E6E70","E6E70","E6F60","E6F60","E6F60","E6F70","E6F70","E6F70","E6F80","E6F80","E6F80","E6F90","E6F90","E6F90","E6FA0","E6FA0","E6FA0","E6FB0","E6FB0","E6FB0","E6FD0","E6FD0","E6FD0","E6FF0","E6FF0","E6FF0","E7000","E7000","E7000","E7030","E7030","E7030","E7050","E7050","E7050","E7040","E7040","E7040","E7060","E7060","E7060","E6E50","E6E50","E6E50","E6D30","E6D30","E6D30","E6F50","E6F50","E6F50","E6700","E6700","E6700","E6950","E6950","E6950","E6E10","E6E10","E6E10","E6760","E6760","E6760","E6CC0","E6CC0","E6CC0","E6D90","E6D90","E6D90","E6C90","E6C90","E6C90"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.856244,0.186034,-0.026268,-0.481194,-0.099910,0.299661,-0.074947,-0.776557,-0.144409,0.121834,-0.601051,-0.369708,0.372737,-0.015327,-0.000540,-0.001170,-0.000088,-0.999999,0.038381,0.138246,0.300668,0.215568,0.141189,0.428300,0.168501,0.141575,0.560960,-0.122333,0.143367,0.487003,-0.123501,0.141691,0.559286,0.231269,0.122223,0.562542,0.038930,0.125996,0.223261,0.039005,0.124072,0.380593,0.195849,0.128226,0.218715,-0.338273,0.372573,-0.022979,-0.107930,0.133510,0.225706,-0.107951,0.132911,0.298706,-0.107528,0.134046,0.378014,0.039202,0.124552,0.299130,0.197856,0.129924,0.298296,0.197698,0.130936,0.380884,,,,,,,,,,,,,,,,,,,,,,,,,0.012448,0.407901,-0.290840,-0.101677,0.346124,-0.167813,-0.032198,0.414391,-0.291991,-0.047861,0.321014,-0.135024,-0.057183,0.370517,-0.148513,-0.336194,0.481993,-0.156665,-0.381558,0.491080,-0.165982,-0.419126,0.454703,-0.125642,-0.468375,0.468183,-0.089012,-0.516106,0.459333,-0.132557
1,0.004167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.008333,-0.856255,0.185663,-0.026574,-0.481301,-0.099918,0.299554,-0.074930,-0.776505,-0.144248,0.121909,-0.601141,-0.369728,0.372692,-0.015329,-0.000763,-0.001117,-0.000128,-0.999999,0.038401,0.138333,0.300667,0.215611,0.141242,0.428294,0.168503,0.141550,0.560957,-0.122354,0.143345,0.487006,-0.123505,0.141658,0.559297,0.231233,0.122207,0.562573,0.038908,0.125963,0.223258,0.038988,0.124049,0.380597,0.195800,0.128194,0.218741,-0.338344,0.372482,-0.022958,-0.107950,0.133480,0.225698,-0.107955,0.132872,0.298719,-0.107544,0.134037,0.378018,0.039183,0.124525,0.299132,0.197841,0.129893,0.298286,0.197665,0.130903,0.380872,,,,,,,,,,,,,,,,,,,,,,,,,0.012351,0.407812,-0.290826,-0.101667,0.345977,-0.167834,-0.032300,0.414293,-0.291973,-0.047919,0.320948,-0.134992,-0.057229,0.370437,-0.148544,-0.336179,0.481908,-0.156722,-0.381515,0.490994,-0.165996,-0.419100,0.454633,-0.125652,-0.468364,0.468150,-0.089049,-0.516115,0.459315,-0.132610
3,0.012500,-0.856245,0.185571,-0.026658,-0.481350,-0.099930,0.299518,-0.074923,-0.776549,-0.144236,0.121965,-0.601076,-0.369725,0.372651,-0.015360,-0.000796,-0.001033,-0.000076,-0.999999,0.038415,0.138340,0.300677,0.215600,0.141234,0.428286,0.168491,0.141554,0.560956,-0.122356,0.143351,0.487010,-0.123511,0.141655,0.559295,0.231157,0.122146,0.562677,0.038897,0.125957,0.223260,0.038991,0.124054,0.380595,0.195774,0.128168,0.218749,-0.338367,0.372445,-0.022953,-0.107967,0.133467,0.225700,-0.107954,0.132875,0.298713,-0.107555,0.134031,0.378016,0.039174,0.124523,0.299125,0.197839,0.129895,0.298284,0.197656,0.130911,0.380867,,,,,,,,,,,,,,,,,,,,,,,,,0.012314,0.407763,-0.290826,-0.101667,0.345922,-0.167844,-0.032334,0.414251,-0.291968,-0.047948,0.320922,-0.134981,-0.057248,0.370402,-0.148554,-0.336179,0.481881,-0.156748,-0.381504,0.490977,-0.166010,-0.419091,0.454609,-0.125653,-0.468360,0.468125,-0.089059,-0.516120,0.459312,-0.132620
4,0.016667,-0.856429,0.183882,-0.028186,-0.481583,-0.099662,0.299263,-0.074878,-0.776519,-0.144188,0.122059,-0.601108,-0.369721,0.372639,-0.015363,-0.000786,-0.001023,-0.000078,-0.999999,0.038426,0.138322,0.300670,0.215604,0.141218,0.428281,0.168498,0.141540,0.560948,-0.122353,0.143343,0.486998,-0.123502,0.141635,0.559292,0.231168,0.122141,0.562678,0.038906,0.125949,0.223251,0.038996,0.124048,0.380589,0.195782,0.128183,0.218742,-0.338362,0.372410,-0.022967,-0.107963,0.133471,0.225690,-0.107947,0.132873,0.298702,-0.107556,0.134020,0.378010,0.039176,0.124510,0.299114,0.197836,0.129888,0.298271,0.197659,0.130892,0.380857,,,,,,,,,,,,,,,,,,,,,,,,,0.012294,0.407737,-0.290823,-0.101272,0.345403,-0.167705,-0.032362,0.414220,-0.291963,-0.047947,0.320885,-0.134980,-0.057263,0.370367,-0.148552,-0.336169,0.481845,-0.156771,-0.381493,0.490949,-0.166024,-0.419078,0.454592,-0.125662,-0.468351,0.468121,-0.089063,-0.516106,0.459309,-0.132624
5,0.020833,-0.856257,0.185455,-0.026732,-0.481369,-0.099931,0.299446,-0.074913,-0.776581,-0.144169,0.122174,-0.601009,-0.369715,0.372599,-0.015386,-0.000543,-0.001158,-0.000088,-0.999999,0.038372,0.138207,0.300665,0.215548,0.141147,0.428293,0.168511,0.141537,0.560943,-0.122348,0.143338,0.487001,-0.123500,0.141630,0.559282,0.231227,0.122185,0.562564,0.038917,0.125948,0.223250,0.038996,0.124045,0.380588,0.195792,0.128188,0.218733,-0.338352,0.372400,-0.022970,-0.107953,0.133470,0.225690,-0.107945,0.132865,0.298704,-0.107537,0.134034,0.378008,0.039188,0.124515,0.299121,0.197843,0.129885,0.298271,0.197670,0.130889,0.380856,,,,,,,,,,,,,,,,,,,,,,,,,0.012288,0.407711,-0.290819,-0.101691,0.345847,-0.167838,-0.032367,0.414184,-0.291961,-0.047947,0.320865,-0.134973,-0.057265,0.370335,-0.148548,-0.336160,0.481821,-0.156770,-0.381494,0.490942,-0.166030,-0.419080,0.454588,-0.125665,-0.468330,0.468115,-0.089056,-0.516101,0.459319,-0.132602
