Format Version,1.23,Take Name,cap_118,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.49.21.844 PM,Total Frames in Take,2206,Total Exported Frames,2206,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.791568,-0.116349,0.060578,-0.596836,0.138979,0.338206,-0.001296,-0.660498,0.268480,-0.484217,-0.507144,0.322865,0.295979,0.211286,-0.002908,0.000628,0.000262,-0.999996,0.039007,0.139484,0.300031,0.215313,0.141924,0.428489,0.168462,0.141644,0.560924,-0.122390,0.143337,0.486976,-0.124017,0.142352,0.556477,0.231291,0.121701,0.562489,0.039009,0.124260,0.380522,0.038909,0.126814,0.223214,0.215143,0.131467,0.537208,0.339920,0.303029,0.265476,0.039157,0.125132,0.299021,0.195448,0.129401,0.218591,-0.107920,0.132946,0.298699,-0.107844,0.134832,0.225699,0.197926,0.130241,0.298315,-0.107547,0.133935,0.377967,0.197710,0.131178,0.380946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094838,0.400129,-0.256781,0.080162,0.348759,-0.086002,0.055744,0.391091,-0.236187,0.147129,0.354169,-0.081507,0.112462,0.390897,-0.094827,0.450453,0.422506,0.237660,0.456663,0.432268,0.192036,0.420010,0.390218,0.156816,0.379934,0.398678,0.108737,0.422228,0.394484,0.059184
7,0.029167,-0.791728,-0.116354,0.060576,-0.596623,0.138906,0.338117,-0.001502,-0.660307,0.269440,-0.484089,-0.507005,0.322672,0.296201,0.211226,-0.003079,0.000689,0.000310,-0.999995,0.039024,0.139554,0.300052,0.215313,0.141945,0.428508,0.168494,0.141654,0.560939,-0.122383,0.143346,0.486983,-0.123997,0.142350,0.556483,0.231180,0.121623,0.562567,0.039017,0.124246,0.380527,0.038931,0.126807,0.223218,0.215155,0.131459,0.537207,0.339744,0.303100,0.265433,0.039168,0.125133,0.299032,0.195472,0.129382,0.218602,-0.107905,0.132941,0.298708,-0.107829,0.134828,0.225713,0.197930,0.130231,0.298320,-0.107536,0.133927,0.377972,0.197707,0.131173,0.380949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094767,0.400181,-0.256959,0.080085,0.348713,-0.086177,0.055659,0.391130,-0.236375,0.147055,0.354122,-0.081713,0.112388,0.390859,-0.094998,0.450404,0.422523,0.237868,0.456678,0.432322,0.192255,0.420012,0.390376,0.156955,0.379978,0.398919,0.108839,0.422332,0.394718,0.059308
8,0.033333,-0.791833,-0.116316,0.060653,-0.596484,0.138843,0.338078,-0.001684,-0.660151,0.270411,-0.483983,-0.506794,0.322466,0.296418,0.211149,-0.003156,0.000703,0.000309,-0.999995,0.039029,0.139599,0.300059,0.215319,0.141972,0.428524,0.168506,0.141656,0.560950,-0.122389,0.143359,0.486983,-0.124010,0.142358,0.556490,0.231178,0.121629,0.562573,0.039009,0.124267,0.380529,0.038915,0.126821,0.223214,0.215138,0.131453,0.537218,0.339557,0.303195,0.265391,0.039166,0.125149,0.299032,0.195466,0.129403,0.218623,-0.107912,0.132926,0.298719,-0.107819,0.134838,0.225722,0.197920,0.130247,0.298322,-0.107544,0.133939,0.377976,0.197706,0.131165,0.380940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094690,0.400232,-0.257106,0.080007,0.348715,-0.086341,0.055587,0.391187,-0.236540,0.146994,0.354116,-0.081898,0.112326,0.390843,-0.095166,0.450329,0.422527,0.238057,0.456655,0.432395,0.192490,0.419994,0.390541,0.157090,0.380022,0.399183,0.108945,0.422414,0.394970,0.059439
9,0.037500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.045833,-0.792324,-0.116536,0.060598,-0.595793,0.138691,0.337889,-0.002258,-0.659902,0.272974,-0.483707,-0.506006,0.321970,0.296988,0.210880,-0.001713,0.000700,0.000560,-0.999998,0.039058,0.138911,0.300007,0.215527,0.141506,0.428399,0.168513,0.141678,0.560961,-0.122423,0.143391,0.486943,-0.124027,0.142391,0.556449,0.231165,0.121642,0.562521,0.038983,0.124307,0.380501,0.038896,0.126847,0.223195,0.215145,0.131493,0.537143,0.339000,0.303491,0.265120,0.039149,0.125165,0.299004,0.195406,0.129485,0.218661,-0.107896,0.132958,0.298705,-0.107782,0.134864,0.225741,0.197902,0.130294,0.298300,-0.107567,0.133973,0.377931,0.197633,0.131173,0.380871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094445,0.400443,-0.257537,0.079804,0.348579,-0.086851,0.055372,0.391421,-0.237009,0.146789,0.354098,-0.082453,0.112185,0.390849,-0.095681,0.450136,0.422570,0.238548,0.456608,0.432651,0.193121,0.419951,0.390990,0.157415,0.380154,0.399952,0.109197,0.422630,0.395734,0.059772
12,0.050000,-0.792448,-0.116479,0.060730,-0.595626,0.138627,0.337849,-0.002464,-0.660042,0.273558,-0.483732,-0.505484,0.321891,0.297073,0.210748,-0.001651,0.000642,0.000509,-0.999998,0.039043,0.138904,0.299980,0.215511,0.141523,0.428380,0.168506,0.141682,0.560950,-0.122442,0.143399,0.486927,-0.124041,0.142404,0.556427,0.231275,0.121719,0.562431,0.038975,0.124319,0.380486,0.038885,0.126859,0.223177,0.215150,0.131504,0.537122,0.338802,0.303606,0.265046,0.039130,0.125175,0.298993,0.195395,0.129507,0.218658,-0.107907,0.132967,0.298697,-0.107770,0.134861,0.225732,0.197889,0.130293,0.298291,-0.107583,0.133991,0.377910,0.197587,0.131192,0.380833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094354,0.400511,-0.257691,0.079719,0.348592,-0.087046,0.055304,0.391487,-0.237164,0.146712,0.354095,-0.082682,0.112121,0.390848,-0.095872,0.450049,0.422603,0.238675,0.456577,0.432731,0.193274,0.419918,0.391124,0.157506,0.380183,0.400160,0.109239,0.422679,0.396024,0.059879
13,0.054167,-0.792558,-0.116403,0.060818,-0.595486,0.138543,0.337819,-0.002674,-0.660033,0.274201,-0.483813,-0.505070,0.321788,0.297174,0.210612,-0.001713,0.000648,0.000505,-0.999998,0.039041,0.138919,0.299960,0.215512,0.141526,0.428367,0.168485,0.141677,0.560925,-0.122437,0.143384,0.486908,-0.124044,0.142388,0.556408,0.231269,0.121693,0.562409,0.038969,0.124307,0.380465,0.038891,0.126841,0.223155,0.215155,0.131521,0.537094,0.338644,0.303680,0.264973,0.039140,0.125173,0.298967,0.195391,0.129508,0.218643,-0.107900,0.132962,0.298680,-0.107769,0.134868,0.225711,0.197895,0.130280,0.298273,-0.107575,0.133981,0.377896,0.197542,0.131176,0.380789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094266,0.400584,-0.257879,0.079621,0.348617,-0.087248,0.055225,0.391544,-0.237346,0.146637,0.354088,-0.082889,0.112042,0.390844,-0.096063,0.449970,0.422621,0.238794,0.456542,0.432803,0.193417,0.419890,0.391245,0.157574,0.380219,0.400349,0.109271,0.422772,0.396256,0.059977
14,0.058333,-0.792718,-0.116287,0.060939,-0.595283,0.138454,0.337767,-0.002894,-0.659851,0.274868,-0.483924,-0.504838,0.321624,0.297331,0.210511,-0.002206,0.000609,0.000664,-0.999997,0.039018,0.139072,0.299917,0.215504,0.141512,0.428346,0.168477,0.141273,0.560759,-0.122442,0.143393,0.486891,-0.124049,0.142395,0.556395,0.231265,0.121722,0.562397,0.038961,0.124310,0.380455,0.038888,0.126846,0.223146,0.215154,0.131537,0.537072,0.338420,0.303753,0.264916,0.039135,0.125171,0.298953,0.195398,0.129489,0.218645,-0.107918,0.132973,0.298664,-0.107789,0.134884,0.225688,0.197888,0.130274,0.298261,-0.107583,0.133978,0.377879,0.197504,0.131190,0.380750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094177,0.400685,-0.258079,0.079520,0.348640,-0.087453,0.055143,0.391618,-0.237536,0.146569,0.354050,-0.083105,0.111952,0.390856,-0.096245,0.449863,0.422681,0.238936,0.456475,0.432887,0.193558,0.419836,0.391374,0.157642,0.380231,0.400543,0.109325,0.422853,0.396455,0.060051
15,0.062500,-0.792824,-0.116187,0.060985,-0.595157,0.138352,0.337753,-0.003099,-0.659663,0.275408,-0.484088,-0.504633,0.321481,0.297474,0.210419,-0.002197,0.000619,0.000660,-0.999997,0.039022,0.139057,0.299905,0.215509,0.141498,0.428336,0.168466,0.141270,0.560748,-0.122435,0.143385,0.486876,-0.124048,0.142377,0.556382,0.231262,0.121711,0.562388,0.038973,0.124291,0.380436,0.038897,0.126825,0.223131,0.215144,0.131522,0.537052,0.338262,0.303782,0.264843,0.039138,0.125161,0.298927,0.195422,0.129430,0.218610,-0.107918,0.132982,0.298633,-0.107789,0.134874,0.225668,0.197899,0.130257,0.298243,-0.107577,0.133975,0.377859,0.197461,0.131183,0.380712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094105,0.400774,-0.258279,0.079424,0.348677,-0.087625,0.055062,0.391688,-0.237736,0.146487,0.354049,-0.083313,0.111851,0.390870,-0.096432,0.449750,0.422740,0.239054,0.456406,0.432985,0.193669,0.419791,0.391504,0.157703,0.380246,0.400712,0.109352,0.422914,0.396624,0.060112
16,0.066667,-0.792924,-0.116200,0.060908,-0.595029,0.138263,0.337751,-0.003293,-0.659441,0.275974,-0.484192,-0.504514,0.321312,0.297632,0.210338,-0.001649,0.000645,0.000500,-0.999998,0.039031,0.138892,0.299914,0.215524,0.141515,0.428298,0.168448,0.141681,0.560872,-0.122433,0.143386,0.486869,-0.124047,0.142385,0.556370,0.231248,0.121705,0.562380,0.038973,0.124292,0.380426,0.038895,0.126826,0.223119,0.215151,0.131547,0.537040,0.338091,0.303835,0.264760,0.039138,0.125150,0.298921,0.195422,0.129446,0.218606,-0.107927,0.132989,0.298627,-0.107801,0.134876,0.225651,0.197896,0.130259,0.298229,-0.107580,0.133978,0.377847,0.197433,0.131193,0.380683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094042,0.400861,-0.258464,0.079342,0.348702,-0.087799,0.054980,0.391761,-0.237927,0.146411,0.354075,-0.083506,0.111755,0.390892,-0.096613,0.449638,0.422802,0.239161,0.456339,0.433064,0.193775,0.419733,0.391626,0.157755,0.380237,0.400874,0.109376,0.422966,0.396776,0.060175
17,0.070833,-0.793000,-0.116166,0.060875,-0.594938,0.138179,0.337762,-0.003467,-0.659253,0.276379,-0.484432,-0.504308,0.321190,0.297729,0.210262,-0.001574,0.000647,0.000488,-0.999998,0.039034,0.138849,0.299920,0.215515,0.141492,0.428317,0.168454,0.141681,0.560867,-0.122431,0.143374,0.486872,-0.124044,0.142369,0.556374,0.231255,0.121709,0.562389,0.038977,0.124281,0.380421,0.038898,0.126814,0.223120,0.215143,0.131538,0.537056,0.337944,0.303910,0.264681,0.039142,0.125143,0.298924,0.195433,0.129411,0.218597,-0.107919,0.132990,0.298617,-0.107810,0.134879,0.225650,0.197907,0.130238,0.298229,-0.107570,0.133969,0.377850,0.197423,0.131191,0.380678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093987,0.400936,-0.258626,0.079260,0.348739,-0.087959,0.054907,0.391835,-0.238115,0.146352,0.354104,-0.083672,0.111674,0.390917,-0.096776,0.449509,0.422870,0.239276,0.456267,0.433138,0.193886,0.419688,0.391727,0.157806,0.380236,0.400989,0.109399,0.423011,0.396905,0.060214
