Format Version,1.23,Take Name,cap_064,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.04.11.889 PM,Total Frames in Take,2291,Total Exported Frames,2291,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 3703,Unlabeled 3703,Unlabeled 3703,Unlabeled 3704,Unlabeled 3704,Unlabeled 3704,Unlabeled 3705,Unlabeled 3705,Unlabeled 3705,Unlabeled 3706,Unlabeled 3706,Unlabeled 3706,Unlabeled 3707,Unlabeled 3707,Unlabeled 3707,Unlabeled 3708,Unlabeled 3708,Unlabeled 3708,Unlabeled 3709,Unlabeled 3709,Unlabeled 3709,Unlabeled 3710,Unlabeled 3710,Unlabeled 3710,Unlabeled 3711,Unlabeled 3711,Unlabeled 3711,Unlabeled 3712,Unlabeled 3712,Unlabeled 3712,Unlabeled 3713,Unlabeled 3713,Unlabeled 3713,Unlabeled 3714,Unlabeled 3714,Unlabeled 3714,Unlabeled 3715,Unlabeled 3715,Unlabeled 3715,Unlabeled 3716,Unlabeled 3716,Unlabeled 3716,Unlabeled 3717,Unlabeled 3717,Unlabeled 3717,Unlabeled 3718,Unlabeled 3718,Unlabeled 3718,Unlabeled 3720,Unlabeled 3720,Unlabeled 3720,Unlabeled 3721,Unlabeled 3721,Unlabeled 3721,Unlabeled 3723,Unlabeled 3723,Unlabeled 3723,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","E4160","E4160","E4160","E42A0","E42A0","E42A0","E4320","E4320","E4320","E4330","E4330","E4330","E41F0","E41F0","E41F0","E42B0","E42B0","E42B0","E42C0","E42C0","E42C0","E42D0","E42D0","E42D0","E4300","E4300","E4300","E43E0","E43E0","E43E0","E4410","E4410","E4410","E4420","E4420","E4420","E4430","E4430","E4430","E44A0","E44A0","E44A0","E44C0","E44C0","E44C0","E4590","E4590","E4590","E45A0","E45A0","E45A0","E45B0","E45B0","E45B0","E45D0","E45D0","E45D0","E45E0","E45E0","E45E0","E45F0","E45F0","E45F0","E4610","E4610","E4610","E4620","E4620","E4620","E4640","E4640","E4640","E4510","E4510","E4510","E4240","E4240","E4240","E4520","E4520","E4520","E4220","E4220","E4220","E4230","E4230","E4230","E42E0","E42E0","E42E0","E4340","E4340","E4340","E4350","E4350","E4350","E4360","E4360","E4360","E4370","E4370","E4370"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.843757,0.233656,-0.251602,-0.412524,-0.053408,0.280989,-0.002847,-0.831499,-0.049949,-0.010490,-0.553177,-0.277980,0.318668,0.066666,-0.000528,-0.000840,-0.000069,-1.000000,0.038597,0.138240,0.300548,0.215688,0.141189,0.428273,0.168650,0.141615,0.560913,-0.122220,0.143351,0.486960,-0.123542,0.141756,0.558633,0.231246,0.122156,0.562665,0.039288,0.124315,0.299053,0.039093,0.123954,0.380565,0.039011,0.125643,0.223228,-0.258364,0.316612,0.069127,-0.108000,0.132948,0.225738,-0.107849,0.132653,0.298629,-0.107500,0.133239,0.377973,0.195979,0.128100,0.218644,0.197772,0.130928,0.380876,0.197969,0.129796,0.298242,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127085,0.413945,-0.146697,-0.019951,0.331578,-0.086955,0.087123,0.414945,-0.167692,0.016085,0.311869,-0.033726,0.007600,0.360769,-0.050009,-0.202760,0.446541,-0.038317,-0.243085,0.458933,-0.059814,-0.290719,0.417798,-0.039381,-0.349453,0.428188,-0.018400,-0.381033,0.427748,-0.075457
1,0.004167,-0.843962,0.233323,-0.251753,-0.412201,-0.052817,0.280616,-0.003096,-0.831709,-0.049992,-0.010956,-0.552848,-0.278235,0.318864,0.066167,-0.000762,-0.000838,-0.000049,-0.999999,0.038591,0.138342,0.300571,0.215720,0.141230,0.428278,0.168596,0.141555,0.560959,-0.122236,0.143358,0.486987,-0.123558,0.141765,0.558664,0.231268,0.122150,0.562671,0.039282,0.124333,0.299093,0.039098,0.123964,0.380595,0.039018,0.125665,0.223263,-0.258555,0.316879,0.068712,-0.107969,0.132960,0.225752,-0.107867,0.132676,0.298656,-0.107507,0.133263,0.378009,0.195976,0.128129,0.218681,0.197766,0.130956,0.380918,0.197982,0.129829,0.298284,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127549,0.413801,-0.146870,-0.019412,0.331273,-0.087179,0.087605,0.414790,-0.167889,0.016671,0.311565,-0.033967,0.008092,0.360491,-0.050205,-0.203012,0.446859,-0.038655,-0.243340,0.459279,-0.060152,-0.290946,0.418030,-0.039838,-0.349707,0.428456,-0.018859,-0.381276,0.427984,-0.075929
2,0.008333,-0.844188,0.233165,-0.251773,-0.411815,-0.052297,0.280198,-0.003376,-0.831843,-0.050055,-0.011383,-0.552632,-0.278511,0.319116,0.065705,-0.000833,-0.000845,-0.000055,-0.999999,0.038564,0.138392,0.300593,0.215702,0.141260,0.428306,0.168559,0.141571,0.560987,-0.122262,0.143383,0.487016,-0.123603,0.141775,0.558684,0.231276,0.122166,0.562670,0.039249,0.124361,0.299119,0.039071,0.123969,0.380619,0.039001,0.125691,0.223297,-0.258808,0.317148,0.068295,-0.107964,0.132963,0.225747,-0.107893,0.132695,0.298691,-0.107546,0.133291,0.378044,0.195947,0.128150,0.218731,0.197732,0.130987,0.380965,0.197965,0.129854,0.298319,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127994,0.413604,-0.147058,-0.018934,0.330952,-0.087402,0.088063,0.414584,-0.168094,0.017190,0.311202,-0.034221,0.008526,0.360126,-0.050425,-0.203293,0.447202,-0.039003,-0.243619,0.459655,-0.060512,-0.291184,0.418285,-0.040249,-0.350012,0.428741,-0.019322,-0.381539,0.428253,-0.076383
3,0.012500,-0.844372,0.232931,-0.251934,-0.411471,-0.051785,0.279805,-0.003657,-0.831988,-0.049778,-0.011766,-0.552431,-0.278861,0.319350,0.065239,-0.000856,-0.000920,-0.000058,-0.999999,0.038512,0.138440,0.300583,0.215674,0.141296,0.428321,0.168525,0.141599,0.560998,-0.122292,0.143413,0.487023,-0.123644,0.141823,0.558697,0.231314,0.122213,0.562550,0.039219,0.124398,0.299142,0.039037,0.124000,0.380627,0.038967,0.125733,0.223312,-0.259120,0.317414,0.067813,-0.107959,0.132978,0.225727,-0.107939,0.132720,0.298705,-0.107566,0.133321,0.378053,0.195904,0.128193,0.218753,0.197693,0.131016,0.380987,0.197941,0.129902,0.298339,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128430,0.413443,-0.147245,-0.018439,0.330619,-0.087604,0.088508,0.414380,-0.168289,0.017680,0.310873,-0.034520,0.008955,0.359821,-0.050644,-0.203513,0.447481,-0.039332,-0.243877,0.459974,-0.060865,-0.291416,0.418544,-0.040674,-0.350284,0.429045,-0.019780,-0.381777,0.428570,-0.076906
4,0.016667,-0.844569,0.232614,-0.252062,-0.411167,-0.051258,0.279399,-0.003961,-0.831947,-0.049518,-0.012074,-0.552509,-0.279196,0.319636,0.064842,-0.001374,-0.000993,0.000108,-0.999999,0.038456,0.138633,0.300553,0.215630,0.141318,0.428323,0.168557,0.141268,0.560822,-0.122334,0.143448,0.487026,-0.123690,0.141859,0.558705,0.231289,0.122227,0.562535,0.039181,0.124443,0.299154,0.039005,0.124032,0.380627,0.038929,0.125763,0.223316,-0.259406,0.317640,0.067405,-0.107992,0.132982,0.225709,-0.107978,0.132757,0.298711,-0.107608,0.133357,0.378058,0.195872,0.128231,0.218757,0.197647,0.131052,0.380996,0.197897,0.129947,0.298350,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128861,0.413279,-0.147481,-0.017984,0.330297,-0.087878,0.088910,0.414154,-0.168541,0.018215,0.310534,-0.034816,0.009381,0.359486,-0.050912,-0.203754,0.447748,-0.039702,-0.244103,0.460232,-0.061221,-0.291650,0.418824,-0.041119,-0.350552,0.429342,-0.020240,-0.381955,0.428824,-0.077399
5,0.020833,-0.845032,0.233400,-0.250889,-0.410488,-0.050874,0.279135,-0.004321,-0.831998,-0.049265,-0.012298,-0.552450,-0.279494,0.319855,0.064389,-0.001449,-0.000992,0.000132,-0.999998,0.038440,0.138658,0.300537,0.215606,0.141316,0.428311,0.168540,0.141237,0.560797,-0.122350,0.143452,0.487010,-0.123705,0.141855,0.558689,0.231281,0.122210,0.562526,0.039163,0.124449,0.299144,0.038989,0.124029,0.380609,0.038912,0.125755,0.223302,-0.259699,0.317872,0.066974,-0.108011,0.132968,0.225679,-0.107984,0.132778,0.298700,-0.107622,0.133359,0.378042,0.195852,0.128223,0.218743,0.197635,0.131062,0.380976,0.197872,0.129953,0.298332,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129277,0.413146,-0.147696,-0.017696,0.330351,-0.088249,0.089327,0.413935,-0.168773,0.018723,0.310183,-0.035084,0.009832,0.359138,-0.051169,-0.203977,0.447959,-0.040077,-0.244313,0.460499,-0.061640,-0.291840,0.419030,-0.041564,-0.350785,0.429609,-0.020696,-0.382109,0.429079,-0.077912
