Format Version,1.23,Take Name,cap_082,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.12.47.708 PM,Total Frames in Take,2545,Total Exported Frames,2545,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.831754,0.091276,-0.050683,-0.545238,-0.086427,0.299664,0.040258,-0.791375,-0.193425,0.274816,-0.510675,-0.312790,0.321992,0.137162,-0.000200,-0.001201,0.000160,-0.999999,0.038327,0.137946,0.300672,0.215483,0.140886,0.428293,0.168514,0.141206,0.560830,-0.122361,0.143315,0.486986,-0.123559,0.141621,0.559404,0.231228,0.122160,0.562636,0.038812,0.126593,0.223209,0.039166,0.125020,0.299033,0.038934,0.124207,0.380518,-0.282777,0.319984,0.118153,-0.108040,0.132583,0.298665,0.197594,0.130635,0.380895,-0.107676,0.132739,0.377980,0.197800,0.129643,0.298283,0.195980,0.128284,0.218670,-0.108009,0.133140,0.225705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007821,0.391014,-0.197310,-0.101873,0.330576,-0.057462,-0.052989,0.389588,-0.195821,-0.042545,0.319961,-0.026422,-0.061450,0.364451,-0.045904,-0.307731,0.446201,0.004470,-0.352150,0.461668,0.011377,-0.380278,0.423696,0.057706,-0.413485,0.437648,0.109373,-0.473200,0.440663,0.082759
7,0.029167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.037500,-0.831777,0.090301,-0.051685,-0.545271,-0.086263,0.299443,0.040418,-0.791518,-0.193317,0.274908,-0.510444,-0.312665,0.321853,0.137364,0.000080,-0.001323,0.000180,-0.999999,0.038290,0.137813,0.300652,0.215412,0.140796,0.428294,0.168527,0.141206,0.560804,-0.122323,0.143329,0.486960,-0.123512,0.141615,0.559368,0.231284,0.122189,0.562533,0.038816,0.126614,0.223200,0.039166,0.125035,0.299016,0.038942,0.124218,0.380503,-0.282681,0.319837,0.118437,-0.108054,0.132763,0.298749,0.197593,0.130646,0.380873,-0.107647,0.132738,0.377955,0.197802,0.129661,0.298275,0.196010,0.128304,0.218629,-0.107993,0.133142,0.225686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007776,0.390902,-0.197145,-0.101690,0.330243,-0.057449,-0.052967,0.389365,-0.195512,-0.042463,0.319860,-0.026248,-0.061340,0.364339,-0.045760,-0.307560,0.446102,0.004742,-0.351971,0.461600,0.011632,-0.380114,0.423645,0.057939,-0.413302,0.437561,0.109626,-0.473020,0.440609,0.083021
10,0.041667,-0.831804,0.090009,-0.051952,-0.545254,-0.086207,0.299383,0.040457,-0.791601,-0.193232,0.274936,-0.510333,-0.312647,0.321819,0.137432,-0.000278,-0.001249,0.000157,-0.999999,0.038335,0.138010,0.300621,0.215484,0.140923,0.428265,0.168516,0.141210,0.560789,-0.122317,0.143356,0.486938,-0.123508,0.141648,0.559351,0.231279,0.122208,0.562519,0.038809,0.126630,0.223184,0.039160,0.125060,0.298998,0.038948,0.124238,0.380489,-0.282666,0.319775,0.118511,-0.108055,0.132782,0.298740,0.197592,0.130664,0.380864,-0.107640,0.132777,0.377943,0.197797,0.129692,0.298261,0.196013,0.128331,0.218613,-0.108002,0.133171,0.225669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007767,0.390881,-0.197095,-0.101631,0.330152,-0.057440,-0.052960,0.389337,-0.195455,-0.042428,0.319830,-0.026199,-0.061312,0.364321,-0.045717,-0.307513,0.446092,0.004829,-0.351906,0.461599,0.011745,-0.380068,0.423649,0.058025,-0.413248,0.437564,0.109705,-0.472966,0.440620,0.083102
11,0.045833,-0.831784,0.090024,-0.051807,-0.545296,-0.086177,0.299363,0.040538,-0.791773,-0.193141,0.275006,-0.510062,-0.312655,0.321731,0.137491,-0.000228,-0.001258,0.000166,-0.999999,0.038313,0.138009,0.300637,0.215465,0.140930,0.428280,0.168498,0.141233,0.560808,-0.122334,0.143378,0.486954,-0.123532,0.141675,0.559368,0.231265,0.122230,0.562529,0.038789,0.126632,0.223191,0.039141,0.125058,0.299008,0.038929,0.124247,0.380495,-0.282672,0.319708,0.118589,-0.108057,0.132811,0.298745,0.197565,0.130666,0.380871,-0.107656,0.132809,0.377959,0.197775,0.129694,0.298263,0.195988,0.128349,0.218630,-0.108010,0.133187,0.225679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007767,0.390837,-0.197043,-0.101615,0.330133,-0.057345,-0.052968,0.389296,-0.195392,-0.042406,0.319786,-0.026120,-0.061298,0.364294,-0.045653,-0.307468,0.446051,0.004937,-0.351862,0.461618,0.011903,-0.380037,0.423633,0.058147,-0.413205,0.437546,0.109811,-0.472925,0.440612,0.083224
12,0.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.054167,-0.831675,0.090821,-0.050655,-0.545438,-0.086167,0.299422,0.040786,-0.792042,-0.192977,0.274975,-0.509724,-0.312659,0.321596,0.137717,-0.000239,-0.001202,0.000251,-0.999999,0.038308,0.138013,0.300687,0.215444,0.140912,0.428311,0.168489,0.141218,0.560844,-0.122358,0.143398,0.486995,-0.123562,0.141699,0.559426,0.231205,0.122180,0.562654,0.038785,0.126622,0.223224,0.039134,0.125045,0.299055,0.038903,0.124225,0.380537,-0.282646,0.319573,0.118773,-0.108054,0.132810,0.298769,0.197569,0.130656,0.380906,-0.107688,0.132829,0.378013,0.197761,0.129653,0.298306,0.195962,0.128355,0.218711,-0.108036,0.133201,0.225735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007741,0.390752,-0.196878,-0.101662,0.330316,-0.056979,-0.052961,0.389186,-0.195235,-0.042352,0.319699,-0.025947,-0.061280,0.364206,-0.045473,-0.307380,0.445984,0.005226,-0.351754,0.461621,0.012255,-0.379969,0.423603,0.058447,-0.413143,0.437492,0.110089,-0.472859,0.440576,0.083491
14,0.058333,-0.831671,0.091076,-0.050320,-0.545433,-0.086152,0.299419,0.040886,-0.792019,-0.192943,0.274911,-0.509807,-0.312613,0.321602,0.137900,0.000055,-0.001266,0.000318,-0.999999,0.038267,0.137878,0.300718,0.215378,0.140819,0.428346,0.168496,0.141229,0.560859,-0.122359,0.143415,0.487018,-0.123568,0.141718,0.559442,0.231203,0.122172,0.562665,0.038792,0.126624,0.223237,0.039143,0.125049,0.299066,0.038908,0.124233,0.380548,-0.282622,0.319530,0.118889,-0.108067,0.132633,0.298702,0.197566,0.130640,0.380917,-0.107678,0.132835,0.378025,0.197777,0.129659,0.298315,0.195958,0.128360,0.218741,-0.108038,0.133223,0.225759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007713,0.390725,-0.196788,-0.101665,0.330353,-0.056841,-0.052933,0.389165,-0.195154,-0.042317,0.319661,-0.025874,-0.061260,0.364178,-0.045372,-0.307315,0.445967,0.005395,-0.351701,0.461612,0.012401,-0.379919,0.423590,0.058613,-0.413098,0.437485,0.110229,-0.472815,0.440567,0.083640
15,0.062500,-0.831752,0.090957,-0.050539,-0.545309,-0.086129,0.299355,0.040912,-0.791977,-0.192850,0.274852,-0.509939,-0.312592,0.321621,0.138102,0.000055,-0.001279,0.000327,-0.999999,0.038268,0.137886,0.300722,0.215398,0.140825,0.428346,0.168500,0.141241,0.560855,-0.122363,0.143421,0.487032,-0.123571,0.141733,0.559458,0.231217,0.122169,0.562661,0.038797,0.126630,0.223240,0.039156,0.125058,0.299069,0.038915,0.124245,0.380550,-0.282604,0.319484,0.118990,-0.108220,0.132860,0.298911,0.197585,0.130649,0.380923,-0.107673,0.132877,0.378050,0.197781,0.129655,0.298323,0.195953,0.128381,0.218758,-0.108041,0.133236,0.225777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007673,0.390711,-0.196691,-0.101639,0.330263,-0.056794,-0.052897,0.389249,-0.195213,-0.042286,0.319642,-0.025803,-0.061237,0.364148,-0.045286,-0.307260,0.445942,0.005576,-0.351662,0.461601,0.012538,-0.379879,0.423596,0.058771,-0.413079,0.437488,0.110372,-0.472781,0.440572,0.083787
16,0.066667,-0.831782,0.090897,-0.050710,-0.545257,-0.086109,0.299301,0.040966,-0.792004,-0.192810,0.274813,-0.509933,-0.312551,0.321593,0.138223,0.000058,-0.001289,0.000329,-0.999999,0.038280,0.137884,0.300717,0.215410,0.140821,0.428340,0.168513,0.141229,0.560845,-0.122347,0.143425,0.487027,-0.123560,0.141733,0.559451,0.231246,0.122178,0.562653,0.038825,0.126640,0.223234,0.039171,0.125062,0.299054,0.038931,0.124243,0.380538,-0.282569,0.319432,0.119086,-0.108195,0.132856,0.298897,0.197604,0.130647,0.380918,-0.107661,0.132873,0.378038,0.197810,0.129660,0.298303,0.195961,0.128386,0.218758,-0.108013,0.133244,0.225771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007627,0.390681,-0.196616,-0.101614,0.330198,-0.056762,-0.052852,0.389237,-0.195122,-0.042249,0.319614,-0.025740,-0.061213,0.364124,-0.045216,-0.307200,0.445917,0.005715,-0.351606,0.461584,0.012649,-0.379822,0.423565,0.058881,-0.413033,0.437468,0.110484,-0.472718,0.440552,0.083895
17,0.070833,-0.831818,0.090810,-0.050979,-0.545191,-0.086102,0.299218,0.040999,-0.792041,-0.192713,0.274753,-0.509945,-0.312532,0.321556,0.138346,0.000099,-0.001365,0.000295,-0.999999,0.038271,0.137859,0.300692,0.215436,0.140806,0.428321,0.168526,0.141213,0.560831,-0.122333,0.143415,0.487018,-0.123553,0.141717,0.559438,0.231302,0.122215,0.562547,0.038832,0.126630,0.223223,0.039182,0.125053,0.299033,0.038947,0.124240,0.380523,-0.282553,0.319369,0.119175,-0.108195,0.132844,0.298885,0.197620,0.130639,0.380904,-0.107658,0.132849,0.378031,0.197832,0.129656,0.298296,0.195960,0.128371,0.218742,-0.108014,0.133236,0.225761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007576,0.390643,-0.196543,-0.101597,0.330101,-0.056753,-0.052806,0.389198,-0.195059,-0.042224,0.319561,-0.025687,-0.061190,0.364075,-0.045158,-0.307146,0.445873,0.005854,-0.351545,0.461553,0.012748,-0.379776,0.423538,0.058978,-0.412990,0.437439,0.110590,-0.472673,0.440528,0.083980
18,0.075000,-0.831830,0.090873,-0.051018,-0.545159,-0.086105,0.299165,0.041056,-0.792147,-0.192533,0.274766,-0.509841,-0.312537,0.321476,0.138435,0.000103,-0.001358,0.000291,-0.999999,0.038281,0.137844,0.300680,0.215442,0.140796,0.428308,0.168541,0.141205,0.560819,-0.122328,0.143400,0.487003,-0.123541,0.141704,0.559423,0.231301,0.122201,0.562542,0.038844,0.126617,0.223211,0.039179,0.125037,0.299021,0.038951,0.124228,0.380514,-0.282550,0.319314,0.119291,-0.108192,0.132842,0.298877,0.197622,0.130639,0.380895,-0.107653,0.132833,0.378012,0.197829,0.129645,0.298287,0.195968,0.128368,0.218723,-0.107997,0.133218,0.225741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007544,0.390598,-0.196478,-0.101587,0.330046,-0.056695,-0.052765,0.389161,-0.194986,-0.042218,0.319507,-0.025631,-0.061179,0.364041,-0.045086,-0.307090,0.445827,0.005976,-0.351464,0.461484,0.012850,-0.379724,0.423508,0.059061,-0.412937,0.437395,0.110684,-0.472628,0.440530,0.084064
