Format Version,1.23,Take Name,cap_051,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.57.51.075 PM,Total Frames in Take,2679,Total Exported Frames,2679,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
176,0.733333,-0.708323,-0.161012,0.308008,-0.614398,-0.307804,0.475782,-0.111609,-0.728882,0.153815,-0.323180,-0.583632,0.079100,0.386580,-0.021138,-0.000629,-0.000366,0.000088,-1.000000,0.038745,0.138190,0.300370,0.215567,0.141055,0.428322,0.168482,0.141496,0.560936,-0.122319,0.143299,0.486978,-0.123374,0.141717,0.557872,0.231166,0.121974,0.562614,0.039106,0.124033,0.380545,0.039082,0.126168,0.223226,0.039346,0.124671,0.299071,0.196098,0.128176,0.218751,-0.107754,0.133366,0.225574,-0.108058,0.132322,0.298392,0.197755,0.130905,0.380969,0.198009,0.129746,0.298349,0.117620,0.392305,0.017554,-0.107429,0.134027,0.377966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.452748,0.512930,-0.331863,-0.396094,0.488558,-0.163977,-0.479238,0.517104,-0.296059,-0.334763,0.479635,-0.189140,-0.365015,0.520686,-0.194795,0.210012,0.506085,-0.059879,0.196564,0.513490,-0.104265,0.146963,0.472453,-0.117744,0.090621,0.481001,-0.144575,0.107684,0.472098,-0.207024
177,0.737500,-0.708125,-0.161273,0.308381,-0.614371,-0.307243,0.475801,-0.111018,-0.728962,0.153725,-0.323328,-0.583474,0.079419,0.386435,-0.020856,-0.000854,-0.000348,0.000039,-1.000000,0.038771,0.138296,0.300348,0.215637,0.141128,0.428283,0.168496,0.141493,0.560917,-0.122318,0.143295,0.486958,-0.123368,0.141702,0.557855,0.231168,0.121979,0.562601,0.039107,0.124044,0.380518,0.039084,0.126155,0.223205,0.039354,0.124669,0.299050,0.196101,0.128175,0.218724,-0.107726,0.133336,0.225563,-0.108071,0.132290,0.298336,0.197777,0.130910,0.380933,0.198014,0.129742,0.298319,0.117985,0.392165,0.017869,-0.107423,0.134017,0.377937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.452401,0.512927,-0.331126,-0.395550,0.488560,-0.163276,-0.478864,0.517102,-0.295329,-0.334287,0.479639,-0.188500,-0.364552,0.520699,-0.194189,0.210269,0.505993,-0.059561,0.196847,0.513416,-0.103924,0.147273,0.472358,-0.117454,0.090908,0.480899,-0.144267,0.107957,0.472001,-0.206737
178,0.741667,-0.707660,-0.161285,0.309022,-0.614581,-0.306709,0.475895,-0.110405,-0.729030,0.153622,-0.323442,-0.583353,0.079740,0.386308,-0.020554,-0.000708,-0.000409,-0.000047,-1.000000,0.038762,0.138237,0.300323,0.215626,0.141121,0.428264,0.168516,0.141489,0.560911,-0.122323,0.143281,0.486943,-0.123376,0.141685,0.557840,0.231265,0.122078,0.562513,0.039109,0.124044,0.380504,0.039078,0.126149,0.223185,0.039350,0.124651,0.299024,0.196095,0.128161,0.218699,-0.107726,0.133333,0.225550,-0.107923,0.132303,0.298486,0.197759,0.130891,0.380910,0.198006,0.129737,0.298298,0.118295,0.392048,0.018185,-0.107423,0.134006,0.377909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.452115,0.512889,-0.330411,-0.395068,0.488683,-0.162567,-0.478518,0.517044,-0.294572,-0.333837,0.479650,-0.187882,-0.364078,0.520713,-0.193514,0.210571,0.505958,-0.059195,0.197123,0.513346,-0.103599,0.147551,0.472262,-0.117165,0.091221,0.480798,-0.143935,0.108225,0.471907,-0.206438
179,0.745833,-0.707501,-0.161787,0.309313,-0.614485,-0.306112,0.475900,-0.109808,-0.729103,0.153436,-0.323606,-0.583220,0.080079,0.386163,-0.020250,-0.000816,-0.000335,0.000025,-1.000000,0.038768,0.138267,0.300319,0.215623,0.141114,0.428256,0.168498,0.141480,0.560875,-0.122324,0.143278,0.486920,-0.123372,0.141685,0.557827,0.231147,0.121980,0.562596,0.039113,0.124039,0.380487,0.039075,0.126153,0.223170,0.039361,0.124650,0.299015,0.196101,0.128162,0.218679,-0.107712,0.133334,0.225538,-0.107905,0.132290,0.298476,0.197765,0.130889,0.380885,0.198005,0.129731,0.298283,0.118658,0.391961,0.018522,-0.107422,0.133995,0.377898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.451810,0.512914,-0.329685,-0.394509,0.488684,-0.161838,-0.478147,0.516991,-0.293770,-0.333332,0.479653,-0.187229,-0.363597,0.520684,-0.192850,0.210866,0.505919,-0.058846,0.197379,0.513272,-0.103300,0.147840,0.472165,-0.116847,0.091509,0.480671,-0.143618,0.108529,0.471800,-0.206121
180,0.750000,-0.707183,-0.161938,0.309804,-0.614565,-0.305558,0.475940,-0.109115,-0.729100,0.153245,-0.323828,-0.583150,0.080414,0.386040,-0.019894,-0.000772,-0.000334,0.000031,-1.000000,0.038771,0.138241,0.300331,0.215623,0.141094,0.428258,0.168515,0.141478,0.560908,-0.122320,0.143278,0.486930,-0.123374,0.141677,0.557837,0.231142,0.121979,0.562605,0.039112,0.124033,0.380495,0.039080,0.126127,0.223174,0.039359,0.124637,0.299020,0.196107,0.128160,0.218684,-0.107716,0.133305,0.225549,-0.107895,0.132268,0.298479,0.197764,0.130870,0.380895,0.198008,0.129706,0.298286,0.119017,0.391824,0.018851,-0.107425,0.133989,0.377903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.451457,0.512863,-0.328842,-0.394038,0.488731,-0.161082,-0.477754,0.516957,-0.292883,-0.332850,0.479648,-0.186535,-0.363139,0.520692,-0.192131,0.211121,0.505867,-0.058489,0.197651,0.513200,-0.102941,0.148149,0.472079,-0.116494,0.091801,0.480542,-0.143272,0.108846,0.471673,-0.205750
181,0.754167,-0.706947,-0.162280,0.310264,-0.614514,-0.304968,0.475959,-0.108463,-0.729380,0.152824,-0.324084,-0.582768,0.080861,0.385801,-0.019581,-0.000794,-0.000329,0.000023,-1.000000,0.038787,0.138230,0.300347,0.215644,0.141082,0.428276,0.168527,0.141450,0.560922,-0.122306,0.143251,0.486947,-0.123360,0.141657,0.557851,0.231148,0.121963,0.562621,0.039130,0.124006,0.380511,0.039094,0.126117,0.223189,0.039370,0.124616,0.299037,0.196121,0.128125,0.218706,-0.107705,0.133294,0.225557,-0.107886,0.132240,0.298493,0.197783,0.130846,0.380906,0.198024,0.129683,0.298300,0.119387,0.391691,0.019194,-0.107412,0.133958,0.377918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.451127,0.512839,-0.328013,-0.393515,0.488735,-0.160328,-0.477431,0.516971,-0.292046,-0.332349,0.479663,-0.185845,-0.362623,0.520703,-0.191394,0.211415,0.505843,-0.058151,0.197901,0.513129,-0.102580,0.148493,0.471956,-0.116139,0.092102,0.480396,-0.142911,0.109169,0.471573,-0.205386
182,0.758333,-0.706678,-0.162452,0.310866,-0.614474,-0.304397,0.475997,-0.107772,-0.729444,0.152534,-0.324356,-0.582613,0.081248,0.385635,-0.019229,-0.000779,-0.000341,0.000016,-1.000000,0.038802,0.138207,0.300362,0.215661,0.141066,0.428286,0.168551,0.141436,0.560940,-0.122293,0.143228,0.486961,-0.123340,0.141643,0.557870,0.231179,0.121948,0.562630,0.039147,0.123985,0.380527,0.039116,0.126098,0.223203,0.039387,0.124596,0.299056,0.196140,0.128107,0.218725,-0.107712,0.133281,0.225561,-0.107886,0.132233,0.298496,0.197801,0.130844,0.380922,0.198038,0.129666,0.298317,0.119798,0.391580,0.019584,-0.107394,0.133954,0.377932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.450809,0.512853,-0.327149,-0.392974,0.488793,-0.159501,-0.477075,0.517036,-0.291177,-0.331860,0.479681,-0.185125,-0.362175,0.520727,-0.190656,0.211717,0.505826,-0.057791,0.198167,0.513044,-0.102206,0.148806,0.471841,-0.115782,0.092427,0.480245,-0.142543,0.109490,0.471448,-0.205045
183,0.762500,-0.706502,-0.162779,0.311270,-0.614385,-0.303812,0.476012,-0.107117,-0.729405,0.152283,-0.324602,-0.582591,0.081636,0.385542,-0.018864,-0.000795,-0.000334,0.000014,-1.000000,0.038827,0.138213,0.300361,0.215693,0.141071,0.428293,0.168567,0.141441,0.560932,-0.122267,0.143224,0.486967,-0.123329,0.141643,0.557864,0.231204,0.121942,0.562630,0.039171,0.123985,0.380527,0.039134,0.126102,0.223206,0.039407,0.124604,0.299050,0.196167,0.128110,0.218718,-0.107709,0.133293,0.225548,-0.107883,0.132252,0.298486,0.197834,0.130852,0.380928,0.198073,0.129676,0.298321,0.120191,0.391495,0.019923,-0.107371,0.133959,0.377930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.450458,0.512863,-0.326279,-0.392485,0.488809,-0.158749,-0.476651,0.517047,-0.290325,-0.331370,0.479706,-0.184480,-0.361680,0.520742,-0.189954,0.212029,0.505826,-0.057457,0.198489,0.512986,-0.101843,0.149144,0.471776,-0.115442,0.092763,0.480119,-0.142198,0.109837,0.471333,-0.204702
184,0.766667,-0.706430,-0.163500,0.311367,-0.614227,-0.303196,0.476084,-0.106408,-0.729560,0.151903,-0.324805,-0.582383,0.082080,0.385376,-0.018506,-0.000791,-0.000342,0.000025,-1.000000,0.038830,0.138224,0.300363,0.215702,0.141081,0.428289,0.168557,0.141444,0.560924,-0.122253,0.143237,0.486972,-0.123320,0.141664,0.557873,0.231213,0.121953,0.562635,0.039192,0.123988,0.380527,0.039142,0.126119,0.223209,0.039416,0.124624,0.299053,0.196174,0.128123,0.218725,-0.107724,0.133320,0.225538,-0.107891,0.132273,0.298472,0.197842,0.130870,0.380930,0.198087,0.129680,0.298328,0.120573,0.391400,0.020228,-0.107357,0.133969,0.377942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.450107,0.512941,-0.325366,-0.391933,0.488820,-0.157920,-0.476314,0.517077,-0.289435,-0.330839,0.479792,-0.183715,-0.361177,0.520832,-0.189175,0.212341,0.505787,-0.057104,0.198776,0.512939,-0.101490,0.149517,0.471702,-0.115071,0.093086,0.479993,-0.141827,0.110158,0.471229,-0.204340
185,0.770833,-0.706186,-0.163928,0.311931,-0.614107,-0.302571,0.476125,-0.105733,-0.729758,0.151425,-0.325101,-0.582094,0.082563,0.385184,-0.018158,-0.000829,-0.000344,0.000031,-1.000000,0.038841,0.138250,0.300358,0.215715,0.141099,0.428289,0.168572,0.141453,0.560911,-0.122244,0.143245,0.486972,-0.123308,0.141677,0.557867,0.231220,0.121950,0.562629,0.039194,0.123989,0.380534,0.039157,0.126122,0.223211,0.039418,0.124627,0.299048,0.196186,0.128126,0.218724,-0.107720,0.133339,0.225527,-0.107893,0.132295,0.298469,0.197845,0.130879,0.380932,0.198100,0.129692,0.298331,0.121061,0.391340,0.020591,-0.107356,0.133991,0.377940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.449786,0.513009,-0.324459,-0.391402,0.488902,-0.157147,-0.475918,0.517085,-0.288432,-0.330357,0.479827,-0.183022,-0.360696,0.520850,-0.188434,0.212654,0.505776,-0.056781,0.199034,0.512895,-0.101128,0.149883,0.471616,-0.114709,0.093443,0.479864,-0.141436,0.110531,0.471117,-0.203970
186,0.775000,-0.706005,-0.164350,0.312430,-0.613950,-0.301946,0.476134,-0.105011,-0.729844,0.151001,-0.325546,-0.581847,0.082997,0.385011,-0.017810,-0.000828,-0.000350,0.000035,-1.000000,0.038828,0.138249,0.300367,0.215702,0.141095,0.428296,0.168560,0.141460,0.560921,-0.122252,0.143248,0.486981,-0.123318,0.141675,0.557878,0.231214,0.121943,0.562633,0.039192,0.123993,0.380534,0.039147,0.126134,0.223219,0.039409,0.124636,0.299060,0.196178,0.128132,0.218733,-0.107737,0.133355,0.225540,-0.107898,0.132303,0.298477,0.197845,0.130884,0.380942,0.198089,0.129692,0.298342,0.121481,0.391242,0.021003,-0.107361,0.133989,0.377949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.449453,0.513005,-0.323524,-0.390839,0.488898,-0.156337,-0.475553,0.517159,-0.287461,-0.329849,0.479855,-0.182262,-0.360183,0.520895,-0.187603,0.212938,0.505756,-0.056456,0.199288,0.512879,-0.100722,0.150227,0.471540,-0.114330,0.093774,0.479721,-0.141092,0.110889,0.470983,-0.203608
187,0.779167,-0.705870,-0.164629,0.312966,-0.613756,-0.301342,0.476162,-0.104290,-0.729751,0.150770,-0.325772,-0.581898,0.083386,0.384947,-0.017413,-0.000829,-0.000341,0.000059,-1.000000,0.038826,0.138256,0.300369,0.215697,0.141092,0.428306,0.168553,0.141457,0.560923,-0.122254,0.143264,0.486982,-0.123322,0.141688,0.557877,0.231201,0.121944,0.562636,0.039178,0.123997,0.380541,0.039133,0.126126,0.223226,0.039400,0.124638,0.299058,0.196165,0.128139,0.218737,-0.107730,0.133350,0.225548,-0.107897,0.132327,0.298491,0.197827,0.130892,0.380948,0.198075,0.129695,0.298346,0.121938,0.391141,0.021366,-0.107375,0.133998,0.377949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.449113,0.513090,-0.322615,-0.390287,0.488954,-0.155492,-0.475175,0.517305,-0.286532,-0.329315,0.479925,-0.181487,-0.359680,0.520898,-0.186819,0.213303,0.505763,-0.056101,0.199604,0.512825,-0.100339,0.150569,0.471500,-0.113962,0.094137,0.479599,-0.140743,0.111230,0.470863,-0.203254
188,0.783333,-0.705848,-0.165146,0.313328,-0.613459,-0.300726,0.476131,-0.103572,-0.729819,0.150368,-0.325939,-0.581823,0.083841,0.384821,-0.016987,-0.000848,-0.000345,0.000050,-1.000000,0.038800,0.138276,0.300378,0.215665,0.141110,0.428312,0.168532,0.141477,0.560938,-0.122284,0.143275,0.486989,-0.123343,0.141693,0.557887,0.231186,0.121951,0.562643,0.039141,0.124017,0.380545,0.039105,0.126144,0.223229,0.039379,0.124655,0.299079,0.196136,0.128142,0.218755,-0.107748,0.133370,0.225570,-0.107901,0.132342,0.298516,0.197800,0.130905,0.380959,0.198040,0.129715,0.298349,0.122389,0.391080,0.021732,-0.107388,0.134003,0.377960,-0.303318,0.470143,-0.108548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.448819,0.513173,-0.321708,-0.389740,0.488940,-0.154672,-0.474769,0.517363,-0.285576,-0.328797,0.479943,-0.180713,-0.359151,0.520906,-0.185978,0.213691,0.505795,-0.055687,0.199895,0.512763,-0.099953,0.150937,0.471412,-0.113576,0.094482,0.479477,-0.140326,0.111566,0.470732,-0.202852
189,0.787500,-0.705761,-0.165644,0.313766,-0.613200,-0.300093,0.476155,-0.102840,-0.729920,0.149993,-0.326271,-0.581606,0.084313,0.384674,-0.016614,-0.000844,-0.000340,0.000063,-1.000000,0.038774,0.138289,0.300377,0.215636,0.141115,0.428315,0.168498,0.141495,0.560947,-0.122308,0.143298,0.486984,-0.123366,0.141706,0.557883,0.231155,0.121959,0.562633,0.039121,0.124029,0.380543,0.039087,0.126150,0.223230,0.039360,0.124667,0.299077,0.196106,0.128172,0.218760,-0.107765,0.133387,0.225581,-0.107911,0.132336,0.298523,0.197774,0.130912,0.380954,0.198017,0.129736,0.298349,0.122946,0.391033,0.022158,-0.107412,0.134030,0.377955,-0.302834,0.470146,-0.107798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.448470,0.513291,-0.320790,-0.389156,0.488980,-0.153801,-0.474434,0.517471,-0.284588,-0.328268,0.480011,-0.179915,-0.358621,0.520923,-0.185159,0.214052,0.505768,-0.055320,0.200184,0.512762,-0.099539,0.151324,0.471360,-0.113204,0.094870,0.479376,-0.139936,0.111960,0.470600,-0.202470
190,0.791667,-0.705767,-0.166327,0.314076,-0.612849,-0.299475,0.476131,-0.102105,-0.730172,0.149392,-0.326618,-0.581250,0.084849,0.384463,-0.016251,0.000646,-0.000456,0.000295,-1.000000,0.038655,0.137568,0.300400,0.215333,0.140634,0.428362,0.168500,0.141503,0.560963,-0.122328,0.143315,0.486989,-0.123382,0.141724,0.557893,0.231151,0.121974,0.562630,0.039098,0.124042,0.380545,0.039064,0.126175,0.223237,0.039334,0.124678,0.299084,0.196083,0.128183,0.218766,-0.107781,0.133389,0.225585,-0.107932,0.132355,0.298535,0.197752,0.130916,0.380964,0.198003,0.129750,0.298358,0.123389,0.390938,0.022539,-0.107442,0.134034,0.377964,-0.302223,0.470115,-0.107265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.448164,0.513403,-0.319841,-0.388627,0.488962,-0.152913,-0.474051,0.517513,-0.283531,-0.327778,0.480035,-0.179157,-0.358139,0.520975,-0.184323,0.214394,0.505755,-0.054978,0.200470,0.512758,-0.099158,0.151709,0.471303,-0.112814,0.095215,0.479222,-0.139555,0.112340,0.470478,-0.202071
191,0.795833,-0.705685,-0.166702,0.314577,-0.612585,-0.298810,0.476129,-0.101343,-0.730092,0.149189,-0.326883,-0.581254,0.085292,0.384379,-0.015824,0.000652,-0.000443,0.000283,-1.000000,0.038659,0.137565,0.300402,0.215344,0.140634,0.428370,0.168491,0.141500,0.560970,-0.122336,0.143313,0.486987,-0.123386,0.141718,0.557895,0.231153,0.121986,0.562634,0.039094,0.124044,0.380551,0.039067,0.126166,0.223239,0.039337,0.124676,0.299088,0.196083,0.128174,0.218770,-0.107789,0.133383,0.225586,-0.107929,0.132352,0.298540,0.197745,0.130911,0.380970,0.197992,0.129750,0.298363,0.123865,0.390825,0.022986,-0.107437,0.134022,0.377967,-0.301445,0.470122,-0.106597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.447808,0.513513,-0.318899,-0.388040,0.488986,-0.152027,-0.473593,0.517607,-0.282522,-0.327197,0.480061,-0.178337,-0.357557,0.521040,-0.183471,0.214779,0.505718,-0.054588,0.200840,0.512695,-0.098728,0.152142,0.471271,-0.112392,0.095623,0.479095,-0.139174,0.112759,0.470350,-0.201659
192,0.800000,-0.705366,-0.166520,0.315449,-0.612554,-0.298214,0.476162,-0.100560,-0.729334,0.149162,-0.326438,-0.582461,0.085714,0.384670,-0.015166,0.000657,-0.000451,0.000279,-1.000000,0.038669,0.137553,0.300418,0.215355,0.140628,0.428379,0.168506,0.141490,0.560983,-0.122324,0.143298,0.487004,-0.123378,0.141712,0.557913,0.231173,0.121977,0.562649,0.039102,0.124030,0.380567,0.039075,0.126159,0.223258,0.039342,0.124677,0.299109,0.196092,0.128165,0.218787,-0.107783,0.133372,0.225595,-0.107936,0.132336,0.298543,0.197758,0.130903,0.380987,0.198007,0.129735,0.298371,0.124361,0.390715,0.023413,-0.107432,0.134018,0.377979,-0.300983,0.470076,-0.105956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.447407,0.513554,-0.317900,-0.387483,0.489115,-0.151157,-0.473176,0.517728,-0.281594,-0.326670,0.480052,-0.177555,-0.357048,0.521088,-0.182627,0.215223,0.505745,-0.054123,0.201647,0.512633,-0.098638,0.152567,0.471202,-0.111992,0.096089,0.478951,-0.138729,0.113185,0.470232,-0.201244
193,0.804167,-0.705469,-0.167060,0.315826,-0.612094,-0.297541,0.476086,-0.099826,-0.729456,0.148724,-0.326805,-0.582215,0.086292,0.384495,-0.014774,-0.000852,-0.000347,0.000039,-1.000000,0.038796,0.138288,0.300404,0.215661,0.141122,0.428337,0.168530,0.141493,0.560982,-0.122294,0.143283,0.487010,-0.123354,0.141697,0.557913,0.231197,0.121964,0.562655,0.039128,0.124013,0.380571,0.039102,0.126141,0.223262,0.039367,0.124654,0.299103,0.196124,0.128143,0.218788,-0.107765,0.133351,0.225585,-0.107916,0.132314,0.298544,0.197788,0.130900,0.380991,0.198033,0.129715,0.298379,0.124905,0.390655,0.023831,-0.107414,0.134013,0.377983,-0.300245,0.470243,-0.105258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.447010,0.513693,-0.316932,-0.386863,0.489074,-0.150268,-0.472741,0.517838,-0.280615,-0.326135,0.480073,-0.176798,-0.356448,0.521097,-0.181769,0.215652,0.505712,-0.053724,0.202046,0.512623,-0.098233,0.153049,0.471134,-0.111579,0.096548,0.478808,-0.138337,0.113671,0.470098,-0.200830
194,0.808333,-0.705301,-0.167307,0.316433,-0.611906,-0.296888,0.476106,-0.099048,-0.729197,0.148703,-0.327051,-0.582406,0.086733,0.384475,-0.014323,-0.000436,-0.000430,0.000003,-1.000000,0.038784,0.138092,0.300395,0.215614,0.141021,0.428356,0.168554,0.141483,0.560974,-0.122282,0.143262,0.487011,-0.123338,0.141686,0.557911,0.231313,0.122052,0.562572,0.039148,0.124002,0.380573,0.039119,0.126131,0.223252,0.039374,0.124639,0.299101,0.196140,0.128131,0.218780,-0.107761,0.133346,0.225580,-0.107910,0.132292,0.298533,0.197809,0.130889,0.380985,0.198051,0.129707,0.298371,0.125393,0.390573,0.024254,-0.107393,0.133995,0.377982,-0.299610,0.470211,-0.104628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.446606,0.513772,-0.315945,-0.386279,0.489140,-0.149397,-0.472346,0.517964,-0.279605,-0.325539,0.480103,-0.175958,-0.355901,0.521125,-0.180920,0.216044,0.505685,-0.053331,0.202500,0.512543,-0.097809,0.153548,0.471027,-0.111158,0.097063,0.478729,-0.137956,0.114173,0.469966,-0.200388
195,0.812500,-0.705304,-0.167606,0.316918,-0.611569,-0.296200,0.476043,-0.098285,-0.728648,0.148623,-0.327829,-0.582676,0.087159,0.384564,-0.013773,-0.000404,-0.000437,-0.000006,-1.000000,0.038793,0.138077,0.300373,0.215623,0.141016,0.428334,0.168566,0.141477,0.560946,-0.122265,0.143258,0.486991,-0.123331,0.141683,0.557891,0.231328,0.122065,0.562549,0.039167,0.124012,0.380547,0.039131,0.126144,0.223235,0.039394,0.124642,0.299073,0.196154,0.128140,0.218746,-0.107737,0.133341,0.225554,-0.107886,0.132296,0.298502,0.197827,0.130891,0.380953,0.198069,0.129709,0.298344,0.125934,0.390461,0.024693,-0.107374,0.134002,0.377960,-0.299071,0.470166,-0.103946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.446168,0.513917,-0.315000,-0.385625,0.489171,-0.148540,-0.471813,0.518008,-0.278591,-0.324968,0.480067,-0.175160,-0.355303,0.521128,-0.180062,0.216659,0.506079,-0.052466,0.202963,0.512493,-0.097353,0.154011,0.470952,-0.110748,0.097570,0.478633,-0.137519,0.114647,0.469888,-0.199998
196,0.816667,-0.705394,-0.168124,0.317021,-0.611270,-0.295568,0.476044,-0.097501,-0.728858,0.148297,-0.328189,-0.582293,0.087745,0.384377,-0.013412,-0.000672,-0.000409,-0.000034,-1.000000,0.038802,0.138227,0.300345,0.215674,0.141116,0.428291,0.168544,0.141487,0.560916,-0.122276,0.143289,0.486967,-0.123335,0.141698,0.557866,0.231299,0.122087,0.562541,0.039158,0.124026,0.380528,0.039121,0.126153,0.223210,0.039394,0.124656,0.299042,0.196151,0.128155,0.218724,-0.107745,0.133333,0.225531,-0.107878,0.132298,0.298479,0.197824,0.130898,0.380927,0.198057,0.129723,0.298321,0.126480,0.390414,0.025129,-0.107381,0.134010,0.377939,-0.298426,0.470365,-0.103161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.445752,0.514055,-0.314052,-0.385055,0.489173,-0.147657,-0.471297,0.518056,-0.277627,-0.324441,0.480123,-0.174374,-0.354727,0.521202,-0.179193,0.217074,0.506044,-0.052062,0.203415,0.512517,-0.096913,0.154501,0.470883,-0.110328,0.098062,0.478530,-0.137096,0.115178,0.469812,-0.199581
