Format Version,1.23,Take Name,cap_086,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.14.35.610 PM,Total Frames in Take,2389,Total Exported Frames,2389,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 4497,Unlabeled 4497,Unlabeled 4497,Unlabeled 4498,Unlabeled 4498,Unlabeled 4498,Unlabeled 4499,Unlabeled 4499,Unlabeled 4499,Unlabeled 4500,Unlabeled 4500,Unlabeled 4500,Unlabeled 4501,Unlabeled 4501,Unlabeled 4501,Unlabeled 4502,Unlabeled 4502,Unlabeled 4502,Unlabeled 4503,Unlabeled 4503,Unlabeled 4503,Unlabeled 4504,Unlabeled 4504,Unlabeled 4504,Unlabeled 4505,Unlabeled 4505,Unlabeled 4505,Unlabeled 4506,Unlabeled 4506,Unlabeled 4506,Unlabeled 4507,Unlabeled 4507,Unlabeled 4507,Unlabeled 4508,Unlabeled 4508,Unlabeled 4508,Unlabeled 4509,Unlabeled 4509,Unlabeled 4509,Unlabeled 4510,Unlabeled 4510,Unlabeled 4510,Unlabeled 4511,Unlabeled 4511,Unlabeled 4511,Unlabeled 4512,Unlabeled 4512,Unlabeled 4512,Unlabeled 4513,Unlabeled 4513,Unlabeled 4513,Unlabeled 4514,Unlabeled 4514,Unlabeled 4514,Unlabeled 4515,Unlabeled 4515,Unlabeled 4515,Unlabeled 4516,Unlabeled 4516,Unlabeled 4516,Unlabeled 4517,Unlabeled 4517,Unlabeled 4517,Unlabeled 4518,Unlabeled 4518,Unlabeled 4518,Unlabeled 4519,Unlabeled 4519,Unlabeled 4519,Unlabeled 4520,Unlabeled 4520,Unlabeled 4520,Unlabeled 4521,Unlabeled 4521,Unlabeled 4521,Unlabeled 4522,Unlabeled 4522,Unlabeled 4522,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","E8300","E8300","E8300","E8340","E8340","E8340","E83D0","E83D0","E83D0","E83E0","E83E0","E83E0","E82F0","E82F0","E82F0","E8350","E8350","E8350","E8370","E8370","E8370","E8390","E8390","E8390","E8460","E8460","E8460","E8480","E8480","E8480","E84A0","E84A0","E84A0","E8560","E8560","E8560","E8580","E8580","E8580","E8590","E8590","E8590","E85A0","E85A0","E85A0","E8600","E8600","E8600","E8610","E8610","E8610","E8630","E8630","E8630","E8640","E8640","E8640","E8650","E8650","E8650","E8660","E8660","E8660","E8670","E8670","E8670","E8620","E8620","E8620","E8680","E8680","E8680","E86A0","E86A0","E86A0","E86B0","E86B0","E86B0","E8690","E8690","E8690","E86D0","E86D0","E86D0","E86E0","E86E0","E86E0","E8700","E8700","E8700","E8720","E8720","E8720","E85F0","E85F0","E85F0","E82E0","E82E0","E82E0","E85E0","E85E0","E85E0","E82C0","E82C0","E82C0","E82D0","E82D0","E82D0","E83C0","E83C0","E83C0","E83F0","E83F0","E83F0","E8400","E8400","E8400","E8410","E8410","E8410","E8420","E8420","E8420"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.861862,0.133011,-0.103564,-0.478307,-0.080794,0.248678,0.105645,-0.806723,-0.151019,0.148284,-0.551728,-0.332337,0.324493,0.133169,0.000264,-0.001188,0.000116,-0.999999,0.038281,0.137883,0.300699,0.215445,0.140949,0.428284,0.168472,0.141613,0.560956,-0.122354,0.143419,0.486987,-0.123714,0.141723,0.559432,0.231183,0.122191,0.562630,0.038904,0.124878,0.223315,0.039019,0.123613,0.380645,-0.299711,0.324380,0.123296,0.195751,0.128297,0.218730,-0.107933,0.133316,0.225731,-0.107961,0.133087,0.298647,-0.107609,0.133056,0.378007,0.197654,0.129638,0.298304,0.039181,0.123856,0.299148,0.197526,0.130719,0.380899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029740,0.371240,-0.103396,-0.082520,0.293074,0.011860,-0.015156,0.369939,-0.108530,-0.028038,0.277607,0.049306,-0.044551,0.324361,0.033612,-0.301563,0.446849,0.002368,-0.346879,0.458872,-0.003165,-0.383803,0.419780,0.035189,-0.430370,0.431148,0.075924,-0.480755,0.428794,0.034255
1,0.004167,-0.861981,0.132675,-0.103703,-0.478155,-0.080687,0.248571,0.105561,-0.806962,-0.150815,0.148686,-0.551326,-0.332421,0.324498,0.133086,0.000283,-0.001291,0.000100,-0.999999,0.038236,0.137873,0.300699,0.215439,0.140939,0.428287,0.168460,0.141604,0.560956,-0.122374,0.143414,0.487009,-0.123728,0.141726,0.559448,0.231229,0.122213,0.562534,0.038878,0.124891,0.223331,0.039003,0.123611,0.380654,-0.299768,0.324365,0.123233,0.195750,0.128291,0.218729,-0.107943,0.133334,0.225752,-0.107972,0.133069,0.298643,-0.107631,0.133056,0.378015,0.197653,0.129634,0.298303,0.039167,0.123861,0.299164,0.197524,0.130707,0.380899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029733,0.371266,-0.103457,-0.082437,0.292985,0.011772,-0.015163,0.369943,-0.108569,-0.027973,0.277556,0.049233,-0.044494,0.324324,0.033546,-0.301572,0.446891,0.002345,-0.346908,0.459022,-0.003129,-0.383845,0.419914,0.035209,-0.430379,0.431295,0.075959,-0.480797,0.428991,0.034318
2,0.008333,-0.862113,0.132190,-0.103942,-0.477998,-0.080561,0.248446,0.105478,-0.807231,-0.150606,0.149036,-0.550894,-0.332511,0.324491,0.133007,-0.000238,-0.001347,0.000250,-0.999999,0.038207,0.138027,0.300680,0.215430,0.140919,0.428278,0.168501,0.141228,0.560821,-0.122399,0.143411,0.487022,-0.123754,0.141725,0.559473,0.231221,0.122201,0.562537,0.038853,0.124902,0.223349,0.038986,0.123605,0.380666,-0.299829,0.324347,0.123174,0.195729,0.128277,0.218732,-0.107976,0.133336,0.225777,-0.107984,0.133066,0.298652,-0.107644,0.133072,0.378043,0.197644,0.129608,0.298305,0.039139,0.123859,0.299184,0.197513,0.130690,0.380894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029702,0.371297,-0.103519,-0.082357,0.292865,0.011684,-0.015182,0.369953,-0.108613,-0.027893,0.277515,0.049156,-0.044445,0.324268,0.033484,-0.301577,0.446943,0.002330,-0.346933,0.459162,-0.003069,-0.383889,0.420048,0.035248,-0.430391,0.431429,0.075996,-0.480836,0.429185,0.034375
3,0.012500,-0.862263,0.131862,-0.103971,-0.477812,-0.080449,0.248330,0.105400,-0.807410,-0.150415,0.149270,-0.550620,-0.332583,0.324510,0.132966,-0.000225,-0.001360,0.000264,-0.999999,0.038191,0.138023,0.300679,0.215419,0.140914,0.428277,0.168488,0.141224,0.560812,-0.122413,0.143415,0.487025,-0.123761,0.141734,0.559478,0.231212,0.122201,0.562530,0.038848,0.124909,0.223350,0.038971,0.123599,0.380672,-0.299904,0.324302,0.123113,0.195730,0.128266,0.218729,-0.107986,0.133340,0.225778,-0.107992,0.133060,0.298652,-0.107664,0.133082,0.378042,0.197632,0.129607,0.298298,0.039124,0.123863,0.299183,0.197495,0.130686,0.380889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029678,0.371334,-0.103585,-0.082283,0.292782,0.011624,-0.015204,0.369965,-0.108647,-0.027824,0.277454,0.049076,-0.044406,0.324217,0.033428,-0.301595,0.447008,0.002336,-0.346934,0.459264,-0.003026,-0.383909,0.420142,0.035271,-0.430394,0.431553,0.076024,-0.480863,0.429362,0.034414
4,0.016667,-0.862416,0.131436,-0.104060,-0.477634,-0.080315,0.248202,0.105312,-0.807575,-0.150215,0.149519,-0.550366,-0.332658,0.324528,0.132922,-0.000248,-0.001361,0.000262,-0.999999,0.038183,0.138031,0.300673,0.215412,0.140914,0.428260,0.168479,0.141224,0.560807,-0.122422,0.143422,0.487023,-0.123771,0.141717,0.559474,0.231208,0.122198,0.562531,0.038841,0.124910,0.223344,0.038964,0.123605,0.380667,-0.299983,0.324273,0.123050,0.195722,0.128282,0.218721,-0.107992,0.133344,0.225767,-0.107999,0.133056,0.298642,-0.107667,0.133071,0.378044,0.197621,0.129602,0.298294,0.039117,0.123857,0.299177,0.197483,0.130675,0.380882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029646,0.371373,-0.103654,-0.082194,0.292689,0.011541,-0.015234,0.369962,-0.108702,-0.027739,0.277390,0.048981,-0.044356,0.324155,0.033361,-0.301607,0.447057,0.002338,-0.346934,0.459370,-0.003002,-0.383934,0.420230,0.035274,-0.430405,0.431679,0.076060,-0.480893,0.429524,0.034446
5,0.020833,-0.862586,0.131229,-0.103887,-0.477422,-0.080195,0.248108,0.105235,-0.807795,-0.149997,0.149667,-0.550062,-0.332725,0.324524,0.132866,-0.000258,-0.001346,0.000241,-0.999999,0.038195,0.138033,0.300664,0.215414,0.140923,0.428260,0.168483,0.141220,0.560802,-0.122410,0.143409,0.487005,-0.123756,0.141713,0.559462,0.231205,0.122205,0.562523,0.038849,0.124904,0.223324,0.038972,0.123609,0.380657,-0.300058,0.324229,0.122987,0.195722,0.128274,0.218715,-0.107982,0.133346,0.225745,-0.108003,0.133046,0.298638,-0.107660,0.133058,0.378025,0.197623,0.129608,0.298282,0.039130,0.123861,0.299164,0.197495,0.130691,0.380875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029623,0.371421,-0.103717,-0.082122,0.292656,0.011495,-0.015242,0.369994,-0.108738,-0.027647,0.277336,0.048888,-0.044308,0.324102,0.033294,-0.301608,0.447132,0.002363,-0.346906,0.459446,-0.002976,-0.383938,0.420298,0.035270,-0.430400,0.431783,0.076080,-0.480892,0.429694,0.034459
