Format Version,1.23,Take Name,cap_021,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.32.06.042 PM,Total Frames in Take,2294,Total Exported Frames,2294,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 1758,Unlabeled 1758,Unlabeled 1758,Unlabeled 1759,Unlabeled 1759,Unlabeled 1759,Unlabeled 1760,Unlabeled 1760,Unlabeled 1760,Unlabeled 1761,Unlabeled 1761,Unlabeled 1761,Unlabeled 1762,Unlabeled 1762,Unlabeled 1762,Unlabeled 1763,Unlabeled 1763,Unlabeled 1763,Unlabeled 1764,Unlabeled 1764,Unlabeled 1764,Unlabeled 1765,Unlabeled 1765,Unlabeled 1765,Unlabeled 1766,Unlabeled 1766,Unlabeled 1766,Unlabeled 1767,Unlabeled 1767,Unlabeled 1767,Unlabeled 1768,Unlabeled 1768,Unlabeled 1768,Unlabeled 1770,Unlabeled 1770,Unlabeled 1770,Unlabeled 1771,Unlabeled 1771,Unlabeled 1771,Unlabeled 1773,Unlabeled 1773,Unlabeled 1773,Unlabeled 1774,Unlabeled 1774,Unlabeled 1774,Unlabeled 1775,Unlabeled 1775,Unlabeled 1775,Unlabeled 1776,Unlabeled 1776,Unlabeled 1776,Unlabeled 1777,Unlabeled 1777,Unlabeled 1777,Unlabeled 1778,Unlabeled 1778,Unlabeled 1778,Unlabeled 1779,Unlabeled 1779,Unlabeled 1779,Unlabeled 1780,Unlabeled 1780,Unlabeled 1780,Unlabeled 1781,Unlabeled 1781,Unlabeled 1781,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","D4950","D4950","D4950","D4980","D4980","D4980","D49E0","D49E0","D49E0","D49F0","D49F0","D49F0","D4940","D4940","D4940","D4990","D4990","D4990","D4FC0","D4FC0","D4FC0","D4FD0","D4FD0","D4FD0","D5050","D5050","D5050","D51B0","D51B0","D51B0","D54A0","D54A0","D54A0","D54D0","D54D0","D54D0","D5520","D5520","D5520","D5530","D5530","D5530","D5560","D5560","D5560","D5620","D5620","D5620","D5650","D5650","D5650","D5670","D5670","D5670","D56A0","D56A0","D56A0","D56B0","D56B0","D56B0","D5680","D5680","D5680","D56C0","D56C0","D56C0","D56D0","D56D0","D56D0","D56E0","D56E0","D56E0","D56F0","D56F0","D56F0","D5700","D5700","D5700","D5710","D5710","D5710","D4A30","D4A30","D4A30","D54B0","D54B0","D54B0","D4AF0","D4AF0","D4AF0","D5640","D5640","D5640","D5500","D5500","D5500","D4920","D4920","D4920","D4A70","D4A70","D4A70","D4910","D4910","D4910","D4930","D4930","D4930","D4900","D4900","D4900"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.876888,-0.082277,0.137828,-0.453103,0.180186,0.133767,0.217819,-0.771995,0.207531,-0.352902,-0.486225,0.398344,0.271226,0.200857,0.000680,-0.000282,0.000310,-1.000000,0.038729,0.137534,0.300365,0.215307,0.140604,0.428408,0.168539,0.141494,0.560978,-0.122341,0.143299,0.486998,-0.123378,0.141711,0.557676,0.231137,0.121944,0.562667,0.039168,0.124507,0.380533,0.197860,0.130578,0.380990,0.039352,0.125320,0.299017,0.039077,0.127055,0.223172,0.432908,0.269252,0.244870,0.196078,0.128000,0.218781,0.198187,0.130053,0.298355,-0.107800,0.132431,0.298528,-0.107415,0.132898,0.377891,-0.107697,0.132067,0.225628,0.152507,0.228293,0.180838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130087,0.278414,-0.000069,0.118128,0.179522,0.148226,0.091743,0.270037,0.021862,,,,0.157713,0.217020,0.147754,0.527457,0.399078,0.203649,0.517821,0.415679,0.160483,0.472154,0.377292,0.132972,0.418384,0.390723,0.102597,0.442204,0.395626,0.041879
1,0.004167,-0.876829,-0.082843,0.137507,-0.453210,0.180152,0.133805,0.217823,-0.771360,0.208245,-0.352325,-0.487345,0.398108,0.271589,0.201083,-0.000642,-0.000256,0.000011,-1.000000,0.038818,0.138213,0.300321,0.215596,0.141087,0.428321,0.168531,0.141500,0.560972,-0.122348,0.143309,0.486989,-0.123391,0.141703,0.557663,0.231260,0.122055,0.562569,0.039169,0.124516,0.380519,0.197856,0.130588,0.380983,0.039336,0.125340,0.299001,0.039066,0.127077,0.223163,0.432928,0.269366,0.244909,0.196052,0.128026,0.218778,0.198190,0.130059,0.298353,-0.107812,0.132451,0.298524,-0.107429,0.132921,0.377877,-0.107693,0.132066,0.225613,0.152421,0.228299,0.180833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129855,0.278386,-0.000072,0.118033,0.179490,0.148216,0.091554,0.269943,0.021852,,,,0.157578,0.217014,0.147770,0.527505,0.399174,0.203672,0.518080,0.415559,0.160426,0.472192,0.377377,0.133003,0.418414,0.390795,0.102617,0.442250,0.395704,0.041910
2,0.008333,-0.876780,-0.083616,0.136934,-0.453337,0.180152,0.133867,0.217841,-0.771197,0.208238,-0.352371,-0.487572,0.398126,0.271735,0.201176,0.000756,-0.000347,0.000243,-1.000000,0.038720,0.137531,0.300322,0.215336,0.140629,0.428364,0.168516,0.141502,0.560946,-0.122359,0.143320,0.486974,-0.123396,0.141723,0.557649,0.231263,0.122055,0.562553,0.039161,0.124529,0.380520,0.197844,0.130614,0.380985,0.039325,0.125348,0.298983,0.039051,0.127087,0.223148,0.432948,0.269445,0.244927,0.196042,0.128035,0.218769,0.198184,0.130062,0.298348,-0.107827,0.132465,0.298504,-0.107440,0.132936,0.377866,-0.107705,0.132082,0.225602,0.152352,0.228314,0.180875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129638,0.278363,-0.000071,0.117973,0.179446,0.148212,0.091354,0.269844,0.021840,,,,0.157440,0.217019,0.147804,0.527569,0.399325,0.203746,0.518124,0.415643,0.160448,0.472224,0.377465,0.133023,0.418455,0.390882,0.102646,0.442294,0.395773,0.041935
3,0.012500,-0.876752,-0.084917,0.134905,-0.453757,0.180065,0.134138,0.218029,-0.771179,0.208278,-0.352287,-0.487644,0.398144,0.271846,0.201220,-0.000729,-0.000252,0.000020,-1.000000,0.038806,0.138275,0.300290,0.215612,0.141128,0.428274,0.168496,0.141519,0.560938,-0.122374,0.143336,0.486963,-0.123410,0.141727,0.557634,0.231260,0.122060,0.562549,0.039147,0.124541,0.380509,0.197845,0.130628,0.380979,0.039317,0.125363,0.298966,0.039038,0.127101,0.223138,0.432975,0.269540,0.244954,0.196028,0.128057,0.218769,0.198177,0.130078,0.298343,-0.107843,0.132483,0.298493,-0.107457,0.132941,0.377858,-0.107705,0.132091,0.225580,0.152281,0.228321,0.180864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129460,0.278356,-0.000071,0.117906,0.179419,0.148223,0.091185,0.269786,0.021839,,,,0.157128,0.217205,0.147972,0.527609,0.399409,0.203770,0.518172,0.415733,0.160463,0.472259,0.377549,0.133052,0.418474,0.390983,0.102680,0.442330,0.395864,0.041969
4,0.016667,-0.876722,-0.085332,0.134690,-0.453802,0.180045,0.134152,0.218043,-0.771140,0.208297,-0.352279,-0.487704,0.398174,0.271940,0.201265,-0.000544,-0.000262,0.000042,-1.000000,0.038789,0.138186,0.300290,0.215557,0.141072,0.428292,0.168497,0.141520,0.560941,-0.122383,0.143334,0.486956,-0.123412,0.141732,0.557629,0.231260,0.122067,0.562539,0.039141,0.124544,0.380504,0.197827,0.130631,0.380981,0.039307,0.125371,0.298965,0.039030,0.127100,0.223139,0.432997,0.269630,0.244998,0.196019,0.128068,0.218763,0.198168,0.130082,0.298337,-0.107854,0.132477,0.298493,-0.107464,0.132941,0.377853,-0.107720,0.132092,0.225580,0.152214,0.228308,0.180885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129314,0.278336,-0.000045,0.117854,0.179392,0.148243,0.091029,0.269720,0.021859,,,,0.157018,0.217189,0.147978,0.527652,0.399497,0.203794,0.518222,0.415810,0.160510,0.472296,0.377622,0.133078,0.418513,0.391066,0.102714,0.442375,0.395932,0.042001
5,0.020833,-0.876696,-0.085676,0.134562,-0.453825,0.180047,0.134182,0.218060,-0.771138,0.208364,-0.352213,-0.487726,0.398210,0.272022,0.201296,-0.000687,-0.000244,0.000025,-1.000000,0.038799,0.138263,0.300287,0.215581,0.141124,0.428301,0.168494,0.141521,0.560941,-0.122386,0.143336,0.486950,-0.123421,0.141745,0.557626,0.231261,0.122072,0.562530,0.039139,0.124535,0.380503,0.197830,0.130629,0.380980,0.039300,0.125363,0.298969,0.039037,0.127098,0.223144,0.433018,0.269717,0.245052,0.196014,0.128065,0.218765,0.198170,0.130084,0.298337,-0.107861,0.132495,0.298499,-0.107466,0.132951,0.377850,-0.107717,0.132093,0.225572,0.152163,0.228322,0.180901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129197,0.278337,-0.000026,0.117821,0.179366,0.148279,0.090906,0.269708,0.021888,,,,0.156949,0.217210,0.148004,0.527716,0.399556,0.203819,0.518274,0.415873,0.160543,0.472345,0.377691,0.133108,0.418564,0.391152,0.102752,0.442443,0.396005,0.042041
