Format Version,1.23,Take Name,cap_055,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.59.58.808 PM,Total Frames in Take,1678,Total Exported Frames,1678,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.029167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.037500,-0.830955,0.200285,-0.115323,-0.506064,-0.114860,0.265498,0.074777,-0.756203,-0.291926,0.224521,-0.540858,-0.278067,0.352274,0.096534,-0.000100,-0.000501,0.000275,-1.000000,0.038677,0.137869,0.300315,0.215421,0.140768,0.428296,0.168494,0.141129,0.560798,-0.122281,0.143304,0.486917,-0.123421,0.141716,0.557872,0.231269,0.122111,0.562517,0.039284,0.124327,0.299025,0.038899,0.125401,0.223147,0.039096,0.123795,0.380508,0.197755,0.129523,0.298278,0.195936,0.127929,0.218639,-0.249122,0.356829,0.076943,-0.107827,0.133219,0.225569,-0.107907,0.132133,0.298560,-0.107449,0.134005,0.377916,0.197561,0.130642,0.380853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026013,0.359398,-0.130996,-0.103821,0.303101,-0.021015,-0.018119,0.362654,-0.140023,-0.054726,0.283923,0.021514,-0.064174,0.331169,0.001625,-0.305953,0.472187,-0.036996,-0.352812,0.477148,-0.028899,-0.369901,0.434375,0.018342,-0.403876,0.440583,0.070968,-0.463146,0.428857,0.046017
10,0.041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.045833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.050000,-0.831073,0.200782,-0.114905,-0.505768,-0.114860,0.265263,0.074399,-0.756138,-0.292133,0.224564,-0.540818,-0.278237,0.352633,0.096377,0.000096,-0.000500,0.000443,-1.000000,0.038619,0.137766,0.300332,0.215346,0.140663,0.428296,0.168472,0.141109,0.560782,-0.122326,0.143328,0.486934,-0.123466,0.141762,0.557888,0.231161,0.122023,0.562585,0.039229,0.124354,0.299059,0.038882,0.125385,0.223135,0.039046,0.123796,0.380534,0.197740,0.129503,0.298271,0.195925,0.127911,0.218620,-0.249173,0.357300,0.076776,-0.107861,0.133257,0.225597,-0.107911,0.132124,0.298539,-0.107496,0.134032,0.377933,0.197548,0.130626,0.380843,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026097,0.359176,-0.131315,-0.103780,0.302915,-0.021348,-0.018022,0.362506,-0.140309,-0.054707,0.283675,0.021117,-0.064125,0.330975,0.001324,-0.306188,0.472526,-0.037158,-0.353108,0.477505,-0.028974,-0.370091,0.434717,0.018245,-0.404080,0.440913,0.070815,-0.463342,0.429160,0.045909
13,0.054167,-0.831109,0.200953,-0.114817,-0.505660,-0.114838,0.265180,0.074284,-0.756083,-0.292199,0.224503,-0.540885,-0.278276,0.352760,0.096342,-0.000090,-0.000559,0.000334,-1.000000,0.038636,0.137874,0.300322,0.215435,0.140764,0.428277,0.168488,0.141111,0.560780,-0.122320,0.143318,0.486952,-0.123469,0.141763,0.557901,0.231270,0.122103,0.562504,0.039234,0.124359,0.299074,0.038896,0.125395,0.223139,0.039054,0.123795,0.380547,0.197757,0.129499,0.298268,0.195944,0.127917,0.218617,-0.249172,0.357462,0.076741,-0.107860,0.133251,0.225613,-0.107902,0.132124,0.298539,-0.107488,0.134025,0.377955,0.197574,0.130625,0.380847,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026163,0.359109,-0.131392,-0.103733,0.302846,-0.021453,-0.017958,0.362452,-0.140389,-0.054686,0.283595,0.021006,-0.064066,0.330893,0.001229,-0.306237,0.472619,-0.037203,-0.353182,0.477617,-0.029030,-0.370153,0.434828,0.018203,-0.404133,0.441007,0.070765,-0.463394,0.429226,0.045859
14,0.058333,-0.831159,0.201322,-0.114537,-0.505496,-0.114842,0.265092,0.074172,-0.756013,-0.292320,0.224484,-0.540926,-0.278302,0.352876,0.096298,-0.000221,-0.000503,0.000405,-1.000000,0.038643,0.137920,0.300357,0.215449,0.140764,0.428296,0.168489,0.141101,0.560798,-0.122328,0.143325,0.486977,-0.123472,0.141767,0.557929,0.231178,0.122016,0.562608,0.039228,0.124361,0.299107,0.038904,0.125399,0.223157,0.039057,0.123794,0.380566,0.197768,0.129509,0.298297,0.195947,0.127922,0.218641,-0.249180,0.357631,0.076711,-0.107849,0.133273,0.225646,-0.107893,0.132132,0.298565,-0.107492,0.134024,0.377982,0.197581,0.130633,0.380867,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026228,0.359004,-0.131457,-0.103692,0.302784,-0.021557,-0.017893,0.362402,-0.140452,-0.054685,0.283494,0.020901,-0.064018,0.330793,0.001148,-0.306301,0.472711,-0.037249,-0.353264,0.477706,-0.029078,-0.370210,0.434933,0.018164,-0.404183,0.441081,0.070734,-0.463436,0.429281,0.045818
15,0.062500,-0.831170,0.201725,-0.114272,-0.505376,-0.114852,0.265032,0.074063,-0.755841,-0.292520,0.224332,-0.541122,-0.278277,0.353037,0.096260,-0.000216,-0.000500,0.000389,-1.000000,0.038661,0.137911,0.300378,0.215459,0.140763,0.428322,0.168513,0.141108,0.560825,-0.122309,0.143308,0.486995,-0.123456,0.141757,0.557947,0.231193,0.122007,0.562625,0.039252,0.124352,0.299121,0.038916,0.125385,0.223179,0.039071,0.123786,0.380583,0.197783,0.129505,0.298316,0.195965,0.127906,0.218664,-0.249166,0.357779,0.076685,-0.107840,0.133253,0.225656,-0.107883,0.132131,0.298590,-0.107479,0.134022,0.377990,0.197593,0.130625,0.380888,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026305,0.358902,-0.131528,-0.103654,0.302747,-0.021662,-0.017817,0.362335,-0.140513,-0.054682,0.283396,0.020796,-0.063968,0.330735,0.001077,-0.306341,0.472816,-0.037321,-0.353310,0.477779,-0.029173,-0.370251,0.435012,0.018102,-0.404211,0.441146,0.070667,-0.463464,0.429307,0.045754
16,0.066667,-0.831202,0.202087,-0.114040,-0.505232,-0.114857,0.264938,0.073932,-0.755720,-0.292678,0.224230,-0.541247,-0.278264,0.353154,0.096193,-0.000187,-0.000499,0.000370,-1.000000,0.038679,0.137892,0.300387,0.215470,0.140756,0.428334,0.168527,0.141109,0.560833,-0.122290,0.143301,0.487002,-0.123432,0.141742,0.557956,0.231211,0.122015,0.562636,0.039262,0.124345,0.299120,0.038929,0.125390,0.223196,0.039084,0.123779,0.380588,0.197787,0.129500,0.298327,0.195972,0.127911,0.218675,-0.249152,0.357934,0.076647,-0.107831,0.133245,0.225656,-0.107863,0.132128,0.298605,-0.107465,0.134000,0.377996,0.197605,0.130631,0.380895,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026369,0.358791,-0.131603,-0.103622,0.302672,-0.021791,-0.017739,0.362260,-0.140590,-0.054679,0.283275,0.020688,-0.063897,0.330644,0.000958,-0.306389,0.472896,-0.037403,-0.353358,0.477839,-0.029270,-0.370273,0.435057,0.018017,-0.404232,0.441203,0.070588,-0.463498,0.429334,0.045673
17,0.070833,-0.831231,0.202479,-0.113728,-0.505097,-0.114849,0.264873,0.073799,-0.755564,-0.292824,0.224126,-0.541428,-0.278224,0.353263,0.096118,-0.000091,-0.000546,0.000285,-1.000000,0.038697,0.137852,0.300364,0.215483,0.140754,0.428333,0.168547,0.141116,0.560818,-0.122263,0.143289,0.486984,-0.123407,0.141712,0.557943,0.231322,0.122090,0.562553,0.039299,0.124333,0.299093,0.038946,0.125387,0.223185,0.039121,0.123769,0.380575,0.197804,0.129508,0.298311,0.195991,0.127915,0.218665,-0.249139,0.358092,0.076599,-0.107803,0.133223,0.225634,-0.107853,0.132126,0.298600,-0.107425,0.133991,0.377980,0.197617,0.130634,0.380884,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026445,0.358691,-0.131701,-0.103584,0.302644,-0.021929,-0.017664,0.362204,-0.140665,-0.054653,0.283178,0.020572,-0.063830,0.330557,0.000832,-0.306420,0.472967,-0.037512,-0.353362,0.477852,-0.029387,-0.370270,0.435079,0.017897,-0.404238,0.441246,0.070492,-0.463500,0.429346,0.045571
18,0.075000,-0.831247,0.202843,-0.113427,-0.504993,-0.114860,0.264815,0.073672,-0.755313,-0.293047,0.223891,-0.541755,-0.278174,0.353435,0.096099,-0.000190,-0.000540,0.000261,-1.000000,0.038703,0.137911,0.300342,0.215517,0.140800,0.428277,0.168525,0.141120,0.560805,-0.122264,0.143299,0.486966,-0.123400,0.141718,0.557925,0.231318,0.122111,0.562547,0.039299,0.124335,0.299074,0.038937,0.125418,0.223186,0.039113,0.123784,0.380556,0.197796,0.129528,0.298307,0.195979,0.127942,0.218665,-0.249139,0.358241,0.076554,-0.107804,0.133227,0.225614,-0.107860,0.132137,0.298602,-0.107430,0.133999,0.377954,0.197607,0.130648,0.380878,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026499,0.358591,-0.131792,-0.103561,0.302618,-0.022054,-0.017626,0.362144,-0.140755,-0.054658,0.283092,0.020453,-0.063782,0.330469,0.000707,-0.306460,0.473064,-0.037605,-0.353373,0.477866,-0.029482,-0.370284,0.435124,0.017799,-0.404268,0.441293,0.070411,-0.463512,0.429338,0.045489
19,0.079167,-0.831268,0.203299,-0.112996,-0.504872,-0.114879,0.264762,0.073553,-0.754077,-0.293858,0.222978,-0.543411,-0.277790,0.354153,0.096465,-0.000129,-0.000525,0.000242,-1.000000,0.038701,0.137895,0.300341,0.215459,0.140797,0.428322,0.168525,0.141152,0.560797,-0.122253,0.143315,0.486952,-0.123385,0.141710,0.557911,0.231309,0.122134,0.562539,0.039311,0.124351,0.299045,0.038927,0.125441,0.223188,0.039117,0.123809,0.380537,0.197778,0.129553,0.298301,0.195965,0.127956,0.218655,-0.249134,0.358385,0.076516,-0.107796,0.133240,0.225596,-0.107868,0.132166,0.298605,-0.107425,0.134016,0.377941,0.197587,0.130665,0.380870,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026543,0.358478,-0.131905,-0.103553,0.302586,-0.022166,-0.017574,0.362086,-0.140834,-0.054671,0.282997,0.020334,-0.063737,0.330404,0.000615,-0.306496,0.473152,-0.037696,-0.353382,0.477887,-0.029576,-0.370633,0.437281,0.019260,-0.404283,0.441327,0.070328,-0.463518,0.429324,0.045394
20,0.083333,-0.831266,0.203643,-0.112747,-0.504791,-0.114899,0.264694,0.073441,-0.753959,-0.294090,0.222813,-0.543518,-0.277760,0.354255,0.096413,-0.000100,-0.000509,0.000221,-1.000000,0.038700,0.137880,0.300339,0.215451,0.140801,0.428322,0.168513,0.141157,0.560799,-0.122253,0.143295,0.486943,-0.123393,0.141711,0.557906,0.231296,0.122138,0.562547,0.039308,0.124346,0.299043,0.038919,0.125442,0.223182,0.039122,0.123806,0.380531,0.197774,0.129565,0.298298,0.195956,0.127959,0.218665,-0.249135,0.358491,0.076493,-0.107802,0.133234,0.225588,-0.107881,0.132168,0.298606,-0.107422,0.134001,0.377932,0.197587,0.130670,0.380870,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026592,0.358358,-0.131984,-0.103539,0.302533,-0.022286,-0.017533,0.362011,-0.140920,-0.054684,0.282906,0.020235,-0.063697,0.330298,0.000515,-0.306543,0.473225,-0.037761,-0.353427,0.477938,-0.029643,-0.370670,0.437330,0.019208,-0.404319,0.441350,0.070278,-0.463539,0.429301,0.045337
21,0.087500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.091667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
