Format Version,1.23,Take Name,cap_046,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.54.01.115 PM,Total Frames in Take,1932,Total Exported Frames,1932,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 3013,Unlabeled 3013,Unlabeled 3013,Unlabeled 3014,Unlabeled 3014,Unlabeled 3014,Unlabeled 3015,Unlabeled 3015,Unlabeled 3015,Unlabeled 3016,Unlabeled 3016,Unlabeled 3016,Unlabeled 3017,Unlabeled 3017,Unlabeled 3017,Unlabeled 3018,Unlabeled 3018,Unlabeled 3018,Unlabeled 3019,Unlabeled 3019,Unlabeled 3019,Unlabeled 3020,Unlabeled 3020,Unlabeled 3020,Unlabeled 3021,Unlabeled 3021,Unlabeled 3021,Unlabeled 3022,Unlabeled 3022,Unlabeled 3022,Unlabeled 3024,Unlabeled 3024,Unlabeled 3024,Unlabeled 3025,Unlabeled 3025,Unlabeled 3025,Unlabeled 3026,Unlabeled 3026,Unlabeled 3026,Unlabeled 3027,Unlabeled 3027,Unlabeled 3027,Unlabeled 3028,Unlabeled 3028,Unlabeled 3028,Unlabeled 3029,Unlabeled 3029,Unlabeled 3029,Unlabeled 3030,Unlabeled 3030,Unlabeled 3030,Unlabeled 3031,Unlabeled 3031,Unlabeled 3031,Unlabeled 3032,Unlabeled 3032,Unlabeled 3032,Unlabeled 3033,Unlabeled 3033,Unlabeled 3033,Unlabeled 3034,Unlabeled 3034,Unlabeled 3034,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","DF500","DF500","DF500","DF530","DF530","DF530","DF5A0","DF5A0","DF5A0","DF5B0","DF5B0","DF5B0","DFAE0","DFAE0","DFAE0","DF550","DF550","DF550","DF730","DF730","DF730","DFAA0","DFAA0","DFAA0","DFB70","DFB70","DFB70","DFC00","DFC00","DFC00","DFC10","DFC10","DFC10","DFC20","DFC20","DFC20","DFC30","DFC30","DFC30","DFC50","DFC50","DFC50","DFC90","DFC90","DFC90","DFD00","DFD00","DFD00","DFD10","DFD10","DFD10","DFD30","DFD30","DFD30","DFD40","DFD40","DFD40","DFD50","DFD50","DFD50","DFD70","DFD70","DFD70","DFD60","DFD60","DFD60","DFD90","DFD90","DFD90","DFD80","DFD80","DFD80","DFDC0","DFDC0","DFDC0","DFDD0","DFDD0","DFDD0","DFBD0","DFBD0","DFBD0","DF5E0","DF5E0","DF5E0","DFBC0","DFBC0","DFBC0","DFCD0","DFCD0","DFCD0","DFB00","DFB00","DFB00","DF4E0","DF4E0","DF4E0","DF4A0","DF4A0","DF4A0","DF4B0","DF4B0","DF4B0","DF4F0","DF4F0","DF4F0","DF490","DF490","DF490"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.790199,-0.116233,0.046976,-0.599890,0.164794,0.328702,0.013194,-0.649601,0.239452,-0.530923,-0.488673,0.298867,0.250107,0.210468,-0.000974,-0.000199,-0.000037,-1.000000,0.038860,0.138256,0.300340,0.215854,0.141099,0.428234,0.168557,0.141424,0.560955,-0.122364,0.143166,0.486908,-0.123482,0.141591,0.557844,0.231174,0.121878,0.562689,0.039202,0.124251,0.298971,0.197641,0.130837,0.380856,0.039070,0.123733,0.380518,0.312733,0.260237,0.264752,-0.107779,0.133271,0.225628,-0.107877,0.132201,0.298652,0.197981,0.129547,0.298282,0.038995,0.125584,0.223213,0.195925,0.128264,0.218622,-0.107458,0.133650,0.377880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125307,0.389102,-0.243370,0.107713,0.337926,-0.072704,0.086002,0.379406,-0.223685,0.174317,0.344562,-0.067044,0.139563,0.380724,-0.081081,0.411982,0.389465,0.237909,0.419774,0.398173,0.192275,0.389288,0.351375,0.156959,0.351258,0.354053,0.106697,0.396424,0.352151,0.059695
1,0.004167,-0.789886,-0.116017,0.047909,-0.600270,0.165026,0.329033,0.013442,-0.649613,0.240650,-0.529684,-0.489414,0.298319,0.250497,0.210587,-0.000949,-0.000190,-0.000072,-1.000000,0.038874,0.138248,0.300296,0.215860,0.141110,0.428188,0.168570,0.141439,0.560908,-0.122346,0.143158,0.486856,-0.123476,0.141582,0.557801,0.231176,0.121896,0.562658,0.039225,0.124240,0.298923,0.197667,0.130822,0.380806,0.039090,0.123740,0.380475,0.312236,0.260536,0.264906,-0.107769,0.133273,0.225577,-0.107860,0.132213,0.298594,0.197993,0.129539,0.298240,0.039010,0.125572,0.223160,0.195936,0.128267,0.218548,-0.107441,0.133636,0.377829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125339,0.389179,-0.243148,0.107891,0.338252,-0.072394,0.086014,0.379552,-0.223416,0.174465,0.344775,-0.066841,0.139738,0.380963,-0.080854,0.411960,0.389422,0.238076,0.419739,0.398165,0.192430,0.389037,0.351489,0.157100,0.350997,0.354347,0.106868,0.396118,0.352340,0.059798
2,0.008333,-0.789676,-0.116201,0.048434,-0.600469,0.165271,0.329281,0.013674,-0.649940,0.241776,-0.528237,-0.489988,0.297830,0.250818,0.210730,-0.000768,-0.000205,-0.000113,-1.000000,0.038873,0.138172,0.300266,0.215838,0.141095,0.428158,0.168626,0.141502,0.560867,-0.122341,0.143138,0.486823,-0.123470,0.141577,0.557773,0.231164,0.121904,0.562636,0.039238,0.124211,0.298882,0.197673,0.130806,0.380774,0.039099,0.123718,0.380446,0.311836,0.260735,0.264985,-0.107770,0.133275,0.225539,-0.107853,0.132205,0.298560,0.198011,0.129510,0.298201,0.039024,0.125538,0.223130,0.195930,0.128302,0.218492,-0.107441,0.133628,0.377797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125344,0.389240,-0.242900,0.108056,0.338436,-0.072119,0.086016,0.379686,-0.223157,0.174632,0.344967,-0.066628,0.139904,0.381178,-0.080616,0.411982,0.389331,0.238291,0.419731,0.398105,0.192602,0.388777,0.351592,0.157285,0.350714,0.354618,0.107084,0.395758,0.352582,0.059910
3,0.012500,-0.789558,-0.116645,0.048788,-0.600510,0.165565,0.329492,0.013907,-0.651669,0.242126,-0.526486,-0.489403,0.297737,0.250799,0.210798,-0.000903,-0.000205,-0.000109,-1.000000,0.038883,0.138214,0.300240,0.215847,0.141107,0.428133,0.168650,0.141441,0.560819,-0.122324,0.143127,0.486801,-0.123464,0.141561,0.557750,0.231159,0.121896,0.562624,0.039252,0.124192,0.298865,0.197692,0.130784,0.380758,0.039107,0.123702,0.380436,0.311506,0.260918,0.265166,-0.107765,0.133264,0.225524,-0.107854,0.132213,0.298537,0.198027,0.129483,0.298177,0.039042,0.125502,0.223101,0.195914,0.128310,0.218451,-0.107429,0.133615,0.377782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125325,0.389379,-0.242624,0.108238,0.338605,-0.071827,0.086046,0.379812,-0.222856,0.174852,0.345150,-0.066398,0.140074,0.381372,-0.080384,0.412049,0.389215,0.238516,0.419741,0.398025,0.192837,0.388555,0.351668,0.157474,0.350420,0.354914,0.107334,0.395100,0.353114,0.059782
4,0.016667,-0.789401,-0.116829,0.049349,-0.600635,0.165817,0.329704,0.014170,-0.652125,0.243505,-0.524541,-0.490199,0.297165,0.251160,0.211035,-0.000867,-0.000208,-0.000115,-1.000000,0.038870,0.138197,0.300244,0.215830,0.141101,0.428124,0.168632,0.141442,0.560832,-0.122328,0.143121,0.486804,-0.123474,0.141560,0.557756,0.231145,0.121902,0.562631,0.039256,0.124172,0.298871,0.197693,0.130783,0.380769,0.039107,0.123696,0.380444,0.311117,0.261079,0.265420,-0.107783,0.133256,0.225523,-0.107866,0.132196,0.298533,0.198027,0.129466,0.298180,0.039034,0.125478,0.223097,0.195900,0.128319,0.218443,-0.107434,0.133608,0.377783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125321,0.389479,-0.242333,0.108399,0.338800,-0.071511,0.086054,0.379923,-0.222529,0.175020,0.345314,-0.066160,0.140241,0.381547,-0.080119,0.412118,0.389038,0.238773,0.419766,0.397889,0.193109,0.388346,0.351729,0.157670,0.350059,0.355249,0.107668,0.394662,0.353310,0.059997
5,0.020833,-0.789263,-0.117058,0.049904,-0.600726,0.166079,0.329907,0.014461,-0.652942,0.244603,-0.522585,-0.490653,0.296722,0.251419,0.211273,-0.000919,-0.000221,-0.000092,-1.000000,0.038859,0.138224,0.300252,0.215829,0.141108,0.428111,0.168625,0.141440,0.560841,-0.122331,0.143135,0.486821,-0.123478,0.141567,0.557767,0.231133,0.121887,0.562641,0.039252,0.124185,0.298882,0.197682,0.130781,0.380784,0.039104,0.123701,0.380450,0.310856,0.261174,0.265600,-0.107779,0.133244,0.225533,-0.107869,0.132191,0.298544,0.198008,0.129471,0.298189,0.039022,0.125506,0.223115,0.195887,0.128347,0.218460,-0.107434,0.133619,0.377800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125310,0.389589,-0.242020,0.108498,0.338941,-0.071140,0.086057,0.380049,-0.222174,0.175232,0.345491,-0.065891,0.140437,0.381746,-0.079831,0.412204,0.388847,0.239024,0.419784,0.397753,0.193369,0.388124,0.351799,0.157885,0.349717,0.355569,0.108017,0.394177,0.353583,0.060265
