Format Version,1.23,Take Name,cap_125,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.52.17.877 PM,Total Frames in Take,1886,Total Exported Frames,1886,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.029167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.033333,-0.819821,-0.032384,0.113696,-0.560284,0.139675,0.290652,0.010583,-0.624628,0.290875,-0.483472,-0.539896,0.312271,0.275421,0.173254,0.001223,0.000635,0.000597,-0.999999,0.039023,0.137479,0.300043,0.215386,0.140711,0.428386,0.168522,0.141591,0.560920,-0.122367,0.143287,0.486968,-0.123997,0.142296,0.556461,0.231181,0.121978,0.562701,0.039038,0.124311,0.380487,0.328948,0.282440,0.226936,0.039012,0.126783,0.223256,0.039182,0.125148,0.299014,0.197965,0.130158,0.298293,0.197818,0.131042,0.380954,-0.107850,0.133156,0.298705,-0.107604,0.132999,0.377948,-0.107920,0.133383,0.225682,0.195937,0.128197,0.218667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113834,0.377192,-0.240071,0.085911,0.318512,-0.073405,0.073416,0.375585,-0.220335,0.152187,0.310164,-0.068345,0.126372,0.353967,-0.079165,0.448920,0.392505,0.197772,0.457379,0.399328,0.151960,0.418667,0.358278,0.117569,0.381322,0.366984,0.067514,0.424942,0.356350,0.020281
9,0.037500,-0.820072,-0.032501,0.113666,-0.559915,0.139696,0.290568,0.010599,-0.624608,0.291092,-0.483242,-0.540008,0.312238,0.275634,0.173371,0.001329,0.000576,0.000514,-0.999999,0.039019,0.137460,0.300002,0.215399,0.140737,0.428356,0.168519,0.141606,0.560896,-0.122379,0.143290,0.486938,-0.123997,0.142309,0.556431,0.231294,0.122089,0.562588,0.039033,0.124320,0.380469,0.328938,0.282624,0.227055,0.039012,0.126791,0.223230,0.039184,0.125158,0.298974,0.197962,0.130173,0.298270,0.197816,0.131056,0.380933,-0.107844,0.133168,0.298672,-0.107599,0.133016,0.377921,-0.107913,0.133408,0.225667,0.195934,0.128212,0.218640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113834,0.377332,-0.239971,0.085922,0.318494,-0.073363,0.073417,0.375705,-0.220227,0.152203,0.310151,-0.068314,0.126378,0.353975,-0.079102,0.448962,0.392624,0.197889,0.457417,0.399438,0.152086,0.418688,0.358443,0.117697,0.381337,0.367167,0.067646,0.424941,0.356531,0.020378
10,0.041667,-0.820336,-0.032535,0.113742,-0.559512,0.139705,0.290470,0.010601,-0.624777,0.291216,-0.483039,-0.539927,0.312249,0.275766,0.173458,0.001323,0.000580,0.000517,-0.999999,0.039010,0.137482,0.299980,0.215393,0.140755,0.428332,0.168507,0.141635,0.560879,-0.122389,0.143315,0.486913,-0.124015,0.142324,0.556409,0.231286,0.122101,0.562565,0.039020,0.124325,0.380439,0.328936,0.282779,0.227179,0.039010,0.126817,0.223209,0.039175,0.125165,0.298952,0.197943,0.130183,0.298242,0.197809,0.131089,0.380912,-0.107851,0.133190,0.298645,-0.107614,0.133022,0.377898,-0.107917,0.133416,0.225651,0.195919,0.128226,0.218618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113830,0.377472,-0.239870,0.085924,0.318490,-0.073321,0.073410,0.375834,-0.220127,0.152209,0.310127,-0.068319,0.126369,0.353966,-0.079039,0.449001,0.392721,0.197989,0.457450,0.399538,0.152207,0.418702,0.358589,0.117814,0.381339,0.367333,0.067761,0.424935,0.356732,0.020486
11,0.045833,-0.820616,-0.032484,0.113860,-0.559080,0.139711,0.290353,0.010596,-0.633299,0.286859,-0.482599,-0.532675,0.314298,0.273480,0.172953,0.001231,0.000582,0.000492,-0.999999,0.039002,0.137548,0.299941,0.215410,0.140810,0.428254,0.168487,0.141652,0.560856,-0.122411,0.143334,0.486876,-0.124026,0.142339,0.556376,0.231272,0.122130,0.562542,0.039014,0.124354,0.380406,0.328941,0.282918,0.227305,0.038997,0.126836,0.223180,0.039168,0.125176,0.298920,0.197934,0.130203,0.298225,0.197789,0.131105,0.380900,-0.107881,0.133219,0.298617,-0.107627,0.133047,0.377874,-0.107925,0.133439,0.225616,0.195911,0.128249,0.218602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113844,0.377612,-0.239777,0.085916,0.318473,-0.073284,0.073430,0.375967,-0.220022,0.152229,0.310077,-0.068325,0.126375,0.353962,-0.078990,0.449066,0.392838,0.198101,0.457466,0.399694,0.152346,0.418717,0.358767,0.117951,0.381334,0.367513,0.067899,0.423671,0.358797,0.019293
12,0.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.054167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.058333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.062500,-0.821817,-0.031961,0.114270,-0.557259,0.139653,0.289824,0.010685,-0.625554,0.291472,-0.481719,-0.540067,0.312327,0.276524,0.174255,-0.000730,0.000700,0.000575,-0.999999,0.039026,0.138436,0.299894,0.215558,0.141239,0.428240,0.168461,0.141277,0.560720,-0.122485,0.143399,0.486846,-0.124084,0.142394,0.556344,0.231143,0.122070,0.562564,0.038948,0.124411,0.380411,0.329006,0.283555,0.227952,0.038952,0.126861,0.223183,0.039128,0.125221,0.298945,0.197884,0.130264,0.298250,0.197740,0.131143,0.380916,-0.107932,0.133247,0.298595,-0.107686,0.133097,0.377829,-0.107957,0.133454,0.225570,0.195852,0.128293,0.218628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113981,0.378214,-0.239282,0.085840,0.318412,-0.073014,0.073546,0.376475,-0.219606,0.152267,0.309841,-0.068206,0.126439,0.353833,-0.078662,0.449369,0.393236,0.198603,0.457610,0.400095,0.152946,0.418751,0.359313,0.118531,0.381275,0.368157,0.068540,0.424847,0.357595,0.021182
16,0.066667,-0.822167,-0.031819,0.114337,-0.556738,0.139635,0.289681,0.010700,-0.634143,0.287162,-0.480909,-0.533036,0.314351,0.274243,0.173814,-0.000717,0.000716,0.000566,-0.999999,0.039040,0.138430,0.299881,0.215579,0.141241,0.428227,0.168473,0.141283,0.560703,-0.122488,0.143397,0.486829,-0.124083,0.142390,0.556328,0.231149,0.122071,0.562567,0.038950,0.124415,0.380391,0.329065,0.283720,0.228080,0.038966,0.126873,0.223175,0.039126,0.125218,0.298923,0.197883,0.130269,0.298233,0.197757,0.131149,0.380911,-0.107916,0.133250,0.298594,-0.107682,0.133096,0.377818,-0.107939,0.133465,0.225562,0.195851,0.128286,0.218607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114032,0.378397,-0.239155,0.085837,0.318394,-0.072961,0.073582,0.376626,-0.219497,0.152257,0.309785,-0.068172,0.126470,0.353810,-0.078573,0.449487,0.393301,0.198717,0.457678,0.400171,0.153068,0.418770,0.359416,0.118646,0.381296,0.368302,0.068674,0.423458,0.359619,0.020074
17,0.070833,-0.822511,-0.031643,0.114493,-0.556206,0.139632,0.289528,0.010707,-0.634054,0.287358,-0.480570,-0.533341,0.314327,0.274470,0.173961,-0.000678,0.000652,0.000489,-0.999999,0.039054,0.138425,0.299832,0.215620,0.141262,0.428181,0.168478,0.141271,0.560653,-0.122472,0.143393,0.486804,-0.124070,0.142383,0.556290,0.231286,0.122161,0.562458,0.038967,0.124419,0.380360,0.329110,0.283913,0.228205,0.038989,0.126866,0.223151,0.039137,0.125220,0.298880,0.197899,0.130261,0.298199,0.197773,0.131145,0.380890,-0.107894,0.133241,0.298572,-0.107663,0.133103,0.377784,-0.107918,0.133476,0.225551,0.195864,0.128303,0.218572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114093,0.378562,-0.239035,0.085847,0.318378,-0.072923,0.073618,0.376784,-0.219371,0.152262,0.309722,-0.068151,0.126506,0.353776,-0.078494,0.449584,0.393408,0.198823,0.457771,0.400262,0.153156,0.418809,0.359528,0.118746,0.381318,0.368460,0.068803,0.423476,0.359724,0.020159
18,0.075000,-0.822845,-0.031476,0.114544,-0.555712,0.139593,0.289377,0.010732,-0.633933,0.287653,-0.480192,-0.533667,0.314276,0.274699,0.174100,-0.000699,0.000659,0.000504,-0.999999,0.039068,0.138426,0.299828,0.215637,0.141255,0.428175,0.168479,0.141256,0.560651,-0.122447,0.143386,0.486796,-0.124064,0.142383,0.556291,0.231292,0.122145,0.562457,0.038981,0.124405,0.380341,0.329144,0.284022,0.228316,0.039009,0.126862,0.223146,0.039152,0.125211,0.298862,0.197906,0.130244,0.298181,0.197792,0.131131,0.380870,-0.107881,0.133234,0.298563,-0.107650,0.133085,0.377777,-0.107901,0.133465,0.225542,0.195878,0.128293,0.218552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114128,0.378701,-0.238915,0.085841,0.318340,-0.072875,0.073657,0.376938,-0.219258,0.152237,0.309666,-0.068097,0.126515,0.353726,-0.078392,0.449676,0.393473,0.198936,0.457863,0.400343,0.153252,0.418830,0.359620,0.118851,0.381351,0.368617,0.068952,0.423500,0.359810,0.020241
19,0.079167,-0.823010,-0.031791,0.114231,-0.555513,0.139662,0.289458,0.010923,-0.633898,0.287845,-0.479931,-0.533839,0.314272,0.274867,0.174238,-0.000665,0.000655,0.000493,-1.000000,0.039079,0.138392,0.299845,0.215643,0.141234,0.428188,0.168488,0.141242,0.560668,-0.122430,0.143362,0.486811,-0.124044,0.142363,0.556310,0.231305,0.122134,0.562475,0.039000,0.124391,0.380353,0.329185,0.284144,0.228447,0.039014,0.126842,0.223154,0.039163,0.125197,0.298867,0.197930,0.130230,0.298183,0.197802,0.131123,0.380870,-0.107864,0.133218,0.298565,-0.107627,0.133074,0.377798,-0.107901,0.133451,0.225562,0.195900,0.128266,0.218559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114165,0.378836,-0.238784,0.085833,0.318316,-0.072813,0.073700,0.377083,-0.219122,0.151029,0.312173,-0.066890,0.126614,0.353924,-0.078182,0.449754,0.393545,0.199069,0.457944,0.400410,0.153358,0.418880,0.359713,0.118968,0.381380,0.368756,0.069118,0.423543,0.359908,0.020337
