Format Version,1.23,Take Name,cap_022,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.32.33.444 PM,Total Frames in Take,2877,Total Exported Frames,2877,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
351,1.462500,-0.797208,-0.152999,0.295717,-0.503589,0.116277,0.240529,0.155522,-0.776502,0.213315,-0.344534,-0.482533,0.308598,0.247948,0.184752,0.000164,-0.000573,0.000370,-1.000000,0.038689,0.137792,0.300313,0.215394,0.140711,0.428285,0.168539,0.141188,0.560785,-0.122364,0.143392,0.486956,-0.123171,0.141767,0.557823,0.231304,0.122133,0.562515,0.039137,0.124732,0.380522,0.197810,0.130716,0.380979,0.039280,0.125688,0.298990,0.195972,0.127904,0.218586,0.198111,0.130165,0.298325,0.039005,0.127543,0.223175,-0.107891,0.132566,0.298544,-0.107755,0.132296,0.225608,-0.107468,0.133116,0.377885,0.346416,0.244026,0.230658,,,,0.063770,0.320986,0.118300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011897,0.348137,-0.051948,0.032412,0.275396,0.105479,-0.039823,0.344631,-0.016863,,,,0.067896,0.311450,0.085549,0.439161,0.374114,0.188563,0.429793,0.391607,0.145847,0.383026,0.354212,0.118022,0.329273,0.368812,0.088507,0.352617,0.374717,0.027564
352,1.466667,-0.797792,-0.153086,0.296063,-0.502433,0.117319,0.238811,0.156314,-0.775830,0.215441,-0.342550,-0.484080,0.307897,0.248431,0.185076,0.000194,-0.000419,0.000383,-1.000000,0.038688,0.137793,0.300246,0.215356,0.140717,0.428265,0.168513,0.141191,0.560770,-0.122377,0.143397,0.486940,-0.123410,0.141802,0.557614,0.231276,0.122146,0.562496,0.039118,0.124741,0.380500,0.197781,0.130729,0.380945,0.039275,0.125688,0.298965,0.195963,0.127886,0.218561,0.198096,0.130162,0.298306,0.038996,0.127529,0.223160,-0.107895,0.132568,0.298522,-0.107778,0.132292,0.225594,-0.107477,0.133112,0.377867,0.346588,0.243844,0.230810,,,,0.064726,0.319444,0.118976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010864,0.347083,-0.050803,0.033420,0.273896,0.106424,-0.038781,0.343447,-0.015718,,,,0.068998,0.309953,0.086508,0.439426,0.373788,0.188748,0.430016,0.391363,0.146015,0.383208,0.353997,0.118215,0.328738,0.369248,0.088548,0.352766,0.374576,0.027810
353,1.470833,-0.798398,-0.153120,0.296268,-0.501338,0.118329,0.237115,0.157158,-0.777373,0.213215,-0.344041,-0.481525,0.309156,0.247240,0.184863,0.000227,-0.000424,0.000372,-1.000000,0.038681,0.137773,0.300223,0.215347,0.140709,0.428235,0.168503,0.141192,0.560740,-0.122372,0.143387,0.486917,-0.123410,0.141794,0.557593,0.231264,0.122148,0.562479,0.039123,0.124739,0.380468,0.197772,0.130724,0.380927,0.039284,0.125677,0.298944,0.195982,0.127888,0.218536,0.198112,0.130161,0.298284,0.039013,0.127510,0.223132,-0.107887,0.132571,0.298502,-0.107764,0.132295,0.225573,-0.107468,0.133106,0.377850,0.346838,0.243775,0.230958,,,,0.065784,0.317909,0.119921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009822,0.345963,-0.049646,0.034448,0.272369,0.107375,-0.037727,0.342335,-0.014600,,,,0.070063,0.308489,0.087540,0.439701,0.373503,0.188931,0.430269,0.391097,0.146186,0.383434,0.353777,0.118431,0.329544,0.368306,0.088720,0.352919,0.374437,0.028038
354,1.475000,-0.799025,-0.153161,0.296388,-0.500256,0.119316,0.235405,0.158012,-0.777467,0.213520,-0.343449,-0.481661,0.309288,0.247068,0.185106,0.000912,-0.000385,0.000254,-1.000000,0.038684,0.137519,0.300256,0.215297,0.140649,0.428269,0.168495,0.141558,0.560892,-0.122373,0.143376,0.486916,-0.123410,0.141790,0.557589,0.231255,0.122131,0.562477,0.039127,0.124709,0.380466,0.197779,0.130701,0.380919,0.039282,0.125663,0.298942,0.195956,0.127885,0.218554,0.198104,0.130131,0.298280,0.039015,0.127485,0.223124,-0.107880,0.132538,0.298485,-0.107768,0.132265,0.225577,-0.107475,0.133104,0.377842,0.346962,0.243544,0.231194,,,,0.066748,0.316383,0.120778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008759,0.344862,-0.048511,0.035450,0.270879,0.108309,-0.036687,0.341140,-0.013444,,,,0.071095,0.306968,0.088563,0.439963,0.373190,0.189128,0.430540,0.390794,0.146382,0.383643,0.353558,0.118646,0.329741,0.368139,0.088991,0.353059,0.374275,0.028293
355,1.479167,-0.799593,-0.152637,0.297051,-0.499113,0.120279,0.233593,0.158879,-0.777363,0.214147,-0.342741,-0.482055,0.309323,0.246990,0.185379,0.000865,-0.000307,0.000257,-1.000000,0.038728,0.137522,0.300273,0.215314,0.140647,0.428283,0.168524,0.141551,0.560899,-0.122351,0.143361,0.486910,-0.123393,0.141767,0.557586,0.231220,0.122091,0.562579,0.039148,0.124694,0.380461,0.197810,0.130663,0.380911,0.039305,0.125623,0.298943,0.195967,0.127886,0.218563,0.198130,0.130100,0.298264,0.039036,0.127453,0.223119,-0.107854,0.132511,0.298483,-0.107751,0.132252,0.225568,-0.107456,0.133077,0.377835,0.347126,0.243320,0.231386,,,,0.067771,0.314792,0.121558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007669,0.343725,-0.047368,0.036484,0.269333,0.109302,-0.035542,0.340041,-0.012296,,,,0.072166,0.305419,0.089584,0.440239,0.372883,0.189334,0.430851,0.390442,0.146588,0.383861,0.353336,0.118879,0.329957,0.368010,0.089252,0.353215,0.374148,0.028516
356,1.483333,-0.800206,-0.152251,0.297391,-0.498046,0.121224,0.231834,0.159805,-0.777456,0.214487,-0.342065,-0.482233,0.309448,0.246826,0.185641,0.000854,-0.000347,0.000217,-1.000000,0.038727,0.137506,0.300267,0.215318,0.140633,0.428301,0.168541,0.141515,0.560910,-0.122347,0.143332,0.486913,-0.123389,0.141735,0.557586,0.231275,0.122111,0.562502,0.039147,0.124652,0.380460,0.197826,0.130630,0.380917,0.039304,0.125586,0.298939,0.195955,0.127890,0.218585,0.198128,0.130061,0.298260,0.039046,0.127415,0.223110,-0.107853,0.132457,0.298475,-0.107753,0.132220,0.225575,-0.107451,0.133045,0.377834,0.347269,0.243107,0.231576,,,,0.068806,0.313210,0.122536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006564,0.342602,-0.046235,0.037484,0.267829,0.110291,-0.034417,0.338895,-0.011116,,,,0.073233,0.303878,0.090683,0.440515,0.372573,0.189526,0.431149,0.390113,0.146816,0.384052,0.353114,0.119083,0.330169,0.367841,0.089537,0.353338,0.373988,0.028783
357,1.487500,-0.800935,-0.151872,0.297799,-0.496743,0.122188,0.229978,0.160644,-0.777622,0.214754,-0.341427,-0.482299,0.309624,0.246647,0.185876,0.000883,-0.000330,0.000173,-1.000000,0.038753,0.137471,0.300259,0.215343,0.140619,0.428302,0.168564,0.141498,0.560901,-0.122331,0.143296,0.486899,-0.123384,0.141698,0.557574,0.231294,0.122115,0.562500,0.039171,0.124637,0.380458,0.197856,0.130616,0.380900,0.039322,0.125545,0.298917,0.195956,0.127869,0.218572,0.198155,0.130012,0.298233,0.039060,0.127369,0.223082,-0.107828,0.132440,0.298453,-0.107753,0.132205,0.225556,-0.107437,0.133005,0.377816,0.347447,0.242766,0.231797,,,,0.069778,0.311598,0.123269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005423,0.341481,-0.045065,0.038495,0.266221,0.111248,-0.033280,0.337802,-0.009994,,,,0.074337,0.302328,0.091692,0.440818,0.372263,0.189723,0.431447,0.389837,0.147020,0.384276,0.352892,0.119291,0.330378,0.367693,0.089814,0.353503,0.373837,0.029057
358,1.491667,-0.801687,-0.151107,0.298454,-0.495369,0.123063,0.228052,0.161523,-0.777791,0.215190,-0.340695,-0.482349,0.309734,0.246473,0.186093,0.000849,-0.000327,0.000163,-1.000000,0.038764,0.137473,0.300255,0.215351,0.140622,0.428312,0.168566,0.141483,0.560872,-0.122317,0.143273,0.486894,-0.123365,0.141689,0.557574,0.231302,0.122099,0.562508,0.039183,0.124621,0.380453,0.197877,0.130594,0.380899,0.039328,0.125519,0.298904,0.195956,0.127881,0.218577,0.198157,0.129978,0.298216,0.039061,0.127367,0.223072,-0.107828,0.132412,0.298436,-0.107747,0.132184,0.225544,-0.107421,0.132981,0.377807,0.347598,0.242475,0.231979,,,,0.070847,0.310001,0.124332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004253,0.340437,-0.043893,0.039490,0.264705,0.112243,-0.032147,0.336682,-0.008825,,,,0.075376,0.300650,0.092735,0.441098,0.371898,0.189924,0.431728,0.389541,0.147232,0.384482,0.352668,0.119517,0.330546,0.367559,0.090090,0.353656,0.373702,0.029331
359,1.495833,-0.802482,-0.150202,0.299015,-0.494016,0.123951,0.226190,0.162442,-0.777929,0.215737,-0.339976,-0.482390,0.309818,0.246327,0.186312,0.000846,-0.000335,0.000106,-1.000000,0.038792,0.137486,0.300243,0.215397,0.140659,0.428274,0.168624,0.141552,0.560853,-0.122296,0.143265,0.486886,-0.123345,0.141676,0.557569,0.231315,0.122096,0.562513,0.039204,0.124625,0.380444,0.197891,0.130591,0.380884,0.039343,0.125513,0.298891,0.195956,0.127890,0.218574,0.198181,0.129980,0.298205,0.039071,0.127352,0.223064,-0.107806,0.132391,0.298437,-0.107739,0.132179,0.225537,-0.107396,0.132962,0.377794,0.347825,0.242261,0.232128,,,,0.071861,0.308309,0.125028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003013,0.339418,-0.042738,0.040484,0.263212,0.113218,-0.030932,0.335685,-0.007678,,,,0.076522,0.299082,0.093853,0.441358,0.371540,0.190142,0.432007,0.389241,0.147459,0.384678,0.352466,0.119764,0.330750,0.367445,0.090399,0.353827,0.373612,0.029609
360,1.500000,-0.803180,-0.149374,0.299741,-0.492692,0.124873,0.224305,0.163361,-0.778246,0.216207,-0.339226,-0.482197,0.309937,0.246106,0.186496,0.000786,-0.000364,0.000123,-1.000000,0.038781,0.137495,0.300252,0.215381,0.140648,0.428292,0.168641,0.141485,0.560828,-0.122285,0.143256,0.486900,-0.123337,0.141666,0.557594,0.231302,0.122099,0.562515,0.039190,0.124617,0.380450,0.197884,0.130593,0.380884,0.039338,0.125521,0.298910,0.195953,0.127905,0.218595,0.198186,0.129971,0.298221,0.039070,0.127354,0.223077,-0.107808,0.132390,0.298454,-0.107737,0.132172,0.225557,-0.107392,0.132960,0.377815,0.347883,0.241942,0.232269,,,,0.072874,0.306693,0.126015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001824,0.338350,-0.041555,0.041491,0.261659,0.114256,-0.029719,0.334632,-0.006472,,,,0.077656,0.297505,0.094936,0.441641,0.371134,0.190388,0.432243,0.388953,0.147685,0.384883,0.352223,0.120055,0.330921,0.367331,0.090703,0.353970,0.373535,0.029911
361,1.504167,-0.803882,-0.148301,0.300546,-0.491379,0.125779,0.222437,0.164298,-0.778694,0.216454,-0.338508,-0.481867,0.310138,0.245864,0.186683,0.000822,-0.000377,0.000127,-1.000000,0.038779,0.137485,0.300268,0.215371,0.140647,0.428306,0.168646,0.141500,0.560832,-0.122269,0.143259,0.486919,-0.123327,0.141674,0.557614,0.231301,0.122098,0.562534,0.039190,0.124640,0.380457,0.197880,0.130610,0.380889,0.039354,0.125527,0.298924,0.195955,0.127911,0.218617,0.198194,0.129986,0.298241,0.039079,0.127379,0.223097,-0.107789,0.132410,0.298479,-0.107728,0.132186,0.225575,-0.107372,0.132965,0.377834,0.348049,0.241602,0.232516,,,,0.073942,0.304991,0.126907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000542,0.337318,-0.040360,0.042523,0.260203,0.115264,-0.028476,0.333627,-0.005289,,,,0.078804,0.295917,0.096031,0.441917,0.370795,0.190622,0.432471,0.388690,0.147903,0.385086,0.352013,0.120322,0.331131,0.367218,0.091068,0.354105,0.373495,0.030235
362,1.508333,-0.804807,-0.147312,0.301042,-0.489855,0.126629,0.220493,0.165288,-0.779083,0.216851,-0.337620,-0.481683,0.310281,0.245662,0.186904,0.000807,-0.000377,0.000164,-1.000000,0.038757,0.137499,0.300303,0.215351,0.140638,0.428327,0.168572,0.141497,0.560897,-0.122275,0.143288,0.486953,-0.123326,0.141686,0.557651,0.231290,0.122096,0.562553,0.039184,0.124648,0.380479,0.197864,0.130618,0.380914,0.039348,0.125562,0.298963,0.195940,0.127907,0.218653,0.198174,0.129999,0.298277,0.039071,0.127394,0.223127,-0.107792,0.132424,0.298515,-0.107726,0.132200,0.225620,-0.107383,0.132987,0.377872,0.348186,0.241333,0.232777,,,,0.074950,0.303279,0.127704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000740,0.336296,-0.039107,0.043483,0.258622,0.116321,-0.027232,0.332660,-0.004060,,,,0.079960,0.294338,0.097220,0.442192,0.370444,0.190841,0.432764,0.388388,0.148165,0.385251,0.351802,0.120589,0.331313,0.367102,0.091422,0.354227,0.373454,0.030600
363,1.512500,-0.805679,-0.146181,0.301769,-0.488312,0.127484,0.218572,0.166249,-0.779504,0.217343,-0.336661,-0.481451,0.310421,0.245465,0.187106,0.000928,-0.000392,0.000201,-1.000000,0.038740,0.137457,0.300330,0.215318,0.140606,0.428374,0.168565,0.141523,0.560924,-0.122282,0.143312,0.486981,-0.123327,0.141708,0.557675,0.231283,0.122099,0.562556,0.039184,0.124674,0.380506,0.197860,0.130646,0.380931,0.039349,0.125586,0.298993,0.195949,0.127924,0.218675,0.198172,0.130041,0.298304,0.039071,0.127438,0.223166,-0.107793,0.132453,0.298549,-0.107723,0.132224,0.225645,-0.107384,0.133022,0.377905,0.348358,0.241065,0.232949,,,,0.076002,0.301649,0.128795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002028,0.335347,-0.037852,0.044496,0.257149,0.117372,-0.025947,0.331715,-0.002826,,,,0.081068,0.292740,0.098358,0.442531,0.370092,0.191097,0.433079,0.388066,0.148454,0.385433,0.351617,0.120851,0.331485,0.366999,0.091762,0.354340,0.373446,0.030940
364,1.516667,-0.806738,-0.145239,0.302104,-0.486634,0.128282,0.216596,0.167212,-0.779889,0.217782,-0.335730,-0.481279,0.310531,0.245287,0.187347,0.000733,-0.000387,0.000200,-1.000000,0.038742,0.137578,0.300351,0.215363,0.140688,0.428374,0.168566,0.141542,0.560965,-0.122306,0.143338,0.487007,-0.123348,0.141749,0.557700,0.231285,0.122108,0.562569,0.039168,0.124688,0.380535,0.197847,0.130670,0.380966,0.039326,0.125634,0.299032,0.195936,0.127936,0.218689,0.198144,0.130096,0.298346,0.039049,0.127473,0.223196,-0.107822,0.132497,0.298583,-0.107727,0.132249,0.225667,-0.107399,0.133061,0.377934,0.348369,0.240731,0.233151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003290,0.334391,-0.036593,0.045455,0.255583,0.118413,-0.024673,0.330746,-0.001594,,,,0.082111,0.291121,0.099516,0.442804,0.369747,0.191329,0.433344,0.387777,0.148766,0.385616,0.351410,0.121150,0.331617,0.366931,0.092122,0.354409,0.373429,0.031287
365,1.520833,-0.807798,-0.144450,0.302437,-0.484900,0.129147,0.214577,0.168117,-0.780364,0.218274,-0.334643,-0.481044,0.310653,0.245104,0.187583,0.000892,-0.000391,0.000242,-1.000000,0.038730,0.137516,0.300365,0.215340,0.140643,0.428400,0.168553,0.141563,0.560980,-0.122321,0.143363,0.487018,-0.123360,0.141769,0.557710,0.231297,0.122111,0.562576,0.039162,0.124706,0.380555,0.197841,0.130683,0.381002,0.039304,0.125673,0.299047,0.195949,0.127952,0.218681,0.198131,0.130140,0.298370,0.039027,0.127529,0.223223,-0.107845,0.132536,0.298602,-0.107741,0.132283,0.225677,-0.107416,0.133067,0.377946,0.348561,0.240644,0.233328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004582,0.333441,-0.035354,0.046448,0.253991,0.119433,-0.023413,0.329689,-0.000374,,,,0.083232,0.289433,0.100640,0.443099,0.369343,0.191559,0.433590,0.387490,0.149056,0.385828,0.351225,0.121450,0.331772,0.366894,0.092543,0.354501,0.373419,0.031662
366,1.525000,-0.808659,-0.143295,0.302984,-0.483464,0.129938,0.212616,0.169117,-0.780712,0.218859,-0.333534,-0.480982,0.310719,0.244943,0.187841,0.000873,-0.000392,0.000282,-1.000000,0.038718,0.137531,0.300375,0.215348,0.140636,0.428411,0.168527,0.141551,0.560988,-0.122351,0.143390,0.487031,-0.123389,0.141784,0.557722,0.231311,0.122109,0.562583,0.039153,0.124718,0.380585,0.197835,0.130695,0.381033,0.039280,0.125693,0.299067,0.195937,0.127937,0.218696,0.198101,0.130158,0.298393,0.038998,0.127549,0.223246,-0.107865,0.132554,0.298621,-0.107756,0.132293,0.225697,-0.107448,0.133089,0.377959,0.348721,0.240285,0.233566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005866,0.332347,-0.034084,0.047420,0.252433,0.120473,-0.022173,0.328690,0.000806,,,,0.084296,0.287784,0.101816,0.443380,0.368941,0.191782,0.433849,0.387140,0.149334,0.386016,0.351032,0.121746,0.331917,0.366820,0.092931,0.354590,0.373376,0.032039
367,1.529167,-0.809751,-0.142714,0.302937,-0.481835,0.130796,0.210649,0.170072,-0.781158,0.219245,-0.332664,-0.480686,0.310871,0.244710,0.188039,0.000902,-0.000379,0.000296,-1.000000,0.038736,0.137522,0.300384,0.215369,0.140629,0.428421,0.168548,0.141552,0.561013,-0.122361,0.143395,0.487035,-0.123385,0.141796,0.557722,0.231339,0.122109,0.562593,0.039155,0.124717,0.380596,0.197845,0.130698,0.381045,0.039274,0.125694,0.299073,0.195947,0.127940,0.218686,0.198096,0.130158,0.298396,0.039000,0.127551,0.223251,-0.107880,0.132563,0.298626,-0.107750,0.132303,0.225690,-0.107463,0.133096,0.377962,0.348943,0.240019,0.233718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007159,0.331333,-0.032844,0.048400,0.250795,0.121503,-0.020927,0.327627,0.002029,,,,0.085385,0.286153,0.102986,0.443680,0.368559,0.192010,0.434089,0.386842,0.149603,0.386213,0.350824,0.122041,0.332066,0.366715,0.093272,0.354724,0.373320,0.032408
368,1.533333,-0.810624,-0.142070,0.303211,-0.480384,0.131708,0.208764,0.170997,-0.781453,0.219886,-0.331653,-0.480611,0.310920,0.244529,0.188255,0.000898,-0.000365,0.000298,-1.000000,0.038738,0.137511,0.300382,0.215371,0.140618,0.428420,0.168553,0.141536,0.561025,-0.122362,0.143378,0.487030,-0.123400,0.141789,0.557715,0.231330,0.122096,0.562590,0.039154,0.124700,0.380595,0.197843,0.130674,0.381058,0.039281,0.125683,0.299072,0.195944,0.127909,0.218682,0.198088,0.130145,0.298402,0.038991,0.127533,0.223252,-0.107880,0.132559,0.298629,-0.107760,0.132283,0.225689,-0.107462,0.133091,0.377965,0.348990,0.239591,0.233814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008412,0.330286,-0.031617,0.049430,0.249221,0.122521,-0.019664,0.326586,0.003219,,,,0.086492,0.284577,0.104097,0.443997,0.368149,0.192247,0.434349,0.386487,0.149884,0.386363,0.350599,0.122301,0.332199,0.366613,0.093596,0.354850,0.373237,0.032754
369,1.537500,-0.811594,-0.141632,0.303049,-0.478974,0.132591,0.206875,0.171924,-0.781570,0.220500,-0.330781,-0.480740,0.310962,0.244403,0.188510,0.000806,-0.000356,0.000247,-1.000000,0.038759,0.137549,0.300350,0.215413,0.140653,0.428367,0.168558,0.141544,0.560996,-0.122349,0.143363,0.487004,-0.123383,0.141764,0.557682,0.231334,0.122099,0.562575,0.039158,0.124699,0.380568,0.197855,0.130674,0.381021,0.039289,0.125664,0.299038,0.195961,0.127909,0.218659,0.198103,0.130130,0.298369,0.039011,0.127513,0.223223,-0.107866,0.132538,0.298590,-0.107750,0.132270,0.225652,-0.107447,0.133078,0.377929,0.349097,0.239325,0.233938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009676,0.329233,-0.030460,0.050414,0.247628,0.123498,-0.018423,0.325427,0.004401,,,,0.087561,0.282958,0.105210,0.444275,0.367795,0.192471,0.434627,0.386154,0.150150,0.386544,0.350355,0.122547,0.332373,0.366523,0.093924,0.354961,0.373159,0.033027
370,1.541667,-0.812593,-0.141430,0.302625,-0.477608,0.133493,0.204995,0.172818,-0.781719,0.220970,-0.329987,-0.480828,0.311042,0.244248,0.188752,0.000900,-0.000365,0.000248,-1.000000,0.038741,0.137505,0.300313,0.215362,0.140630,0.428350,0.168544,0.141548,0.560933,-0.122338,0.143361,0.486964,-0.123378,0.141761,0.557646,0.231318,0.122107,0.562541,0.039170,0.124690,0.380526,0.197862,0.130670,0.380979,0.039310,0.125639,0.298991,0.195956,0.127905,0.218622,0.198113,0.130096,0.298323,0.039024,0.127494,0.223172,-0.107853,0.132520,0.298545,-0.107751,0.132262,0.225619,-0.107443,0.133066,0.377895,0.349200,0.239070,0.234068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010931,0.328098,-0.029303,0.051412,0.245970,0.124424,-0.017216,0.324258,0.005504,,,,0.088615,0.281354,0.106297,0.444524,0.367442,0.192677,0.434893,0.385831,0.150361,0.386714,0.350132,0.122780,0.332570,0.366389,0.094251,0.355062,0.373068,0.033282
371,1.545833,-0.813383,-0.141526,0.302068,-0.476586,0.134487,0.203276,0.173723,-0.781783,0.221459,-0.329318,-0.480959,0.311105,0.244110,0.188966,0.000804,-0.000346,0.000203,-1.000000,0.038762,0.137542,0.300268,0.215384,0.140667,0.428287,0.168548,0.141541,0.560899,-0.122315,0.143338,0.486917,-0.123358,0.141745,0.557598,0.231308,0.122111,0.562516,0.039183,0.124684,0.380477,0.197869,0.130657,0.380917,0.039329,0.125604,0.298938,0.195968,0.127900,0.218581,0.198146,0.130068,0.298264,0.039061,0.127438,0.223110,-0.107817,0.132491,0.298486,-0.107733,0.132248,0.225577,-0.107417,0.133060,0.377842,0.349327,0.238797,0.234217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012161,0.326919,-0.028193,0.052451,0.244380,0.125352,-0.016060,0.323012,0.006570,,,,0.089703,0.279826,0.107359,0.444751,0.367111,0.192860,0.435147,0.385517,0.150541,0.386881,0.349922,0.122990,0.332764,0.366251,0.094525,0.355210,0.372954,0.033526
372,1.550000,-0.814087,-0.140928,0.302090,-0.475546,0.135319,0.201431,0.174641,-0.781909,0.221950,-0.328631,-0.480997,0.311157,0.243932,0.189161,0.000821,-0.000345,0.000158,-1.000000,0.038756,0.137518,0.300243,0.215358,0.140663,0.428265,0.168546,0.141522,0.560864,-0.122306,0.143306,0.486891,-0.123350,0.141715,0.557573,0.231288,0.122125,0.562501,0.039179,0.124674,0.380445,0.197857,0.130632,0.380884,0.039334,0.125576,0.298896,0.195965,0.127885,0.218561,0.198155,0.130019,0.298226,0.039055,0.127401,0.223078,-0.107814,0.132452,0.298447,-0.107735,0.132222,0.225554,-0.107402,0.133024,0.377816,0.349431,0.238520,0.234443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013335,0.325709,-0.027123,0.053426,0.242776,0.126326,-0.014872,0.321778,0.007625,,,,0.090674,0.278187,0.108390,0.444960,0.366743,0.193047,0.435364,0.385185,0.150725,0.387035,0.349689,0.123207,0.332940,0.366102,0.094802,0.355327,0.372832,0.033778
