Format Version,1.23,Take Name,cap_100,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.40.32.191 PM,Total Frames in Take,2426,Total Exported Frames,2426,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
777,3.237500,-0.705451,-0.389924,0.353090,-0.475001,-0.092632,0.139886,0.265407,-0.748467,0.061206,-0.477117,-0.456519,-0.073670,0.158880,0.249401,0.001008,0.000453,0.000485,-0.999999,0.039097,0.137622,0.300013,0.215602,0.140830,0.428266,0.168582,0.141599,0.560903,-0.122239,0.143314,0.487014,-0.123837,0.142303,0.556500,0.231382,0.122101,0.562537,-0.045009,0.174536,0.295050,0.197767,0.130853,0.380954,0.197987,0.129963,0.298317,0.196074,0.129902,0.218851,0.215568,0.131480,0.537076,0.039337,0.126475,0.298959,0.039108,0.124915,0.380441,-0.107488,0.133494,0.377893,0.039550,0.130555,0.223606,-0.107254,0.148933,0.227518,-0.108112,0.134216,0.298639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.317906,0.199380,0.136271,-0.195432,0.144543,0.254595,-0.327869,0.187890,0.178706,-0.149140,0.158309,0.208701,-0.183238,0.190922,0.228470,0.002317,0.323898,0.240672,-0.007974,0.330728,0.195255,-0.034879,0.275563,0.171149,-0.086391,0.265345,0.136167,-0.059899,0.271712,0.076651
778,3.241667,-0.702204,-0.382324,0.359894,-0.480847,-0.090242,0.139994,0.266437,-0.748524,0.061141,-0.477307,-0.456236,-0.073721,0.158839,0.249327,0.001021,0.000451,0.000495,-0.999999,0.039099,0.137637,0.300005,0.215600,0.140847,0.428253,0.168576,0.141613,0.560896,-0.122220,0.143335,0.487008,-0.123816,0.142332,0.556492,0.231372,0.122124,0.562530,-0.045177,0.174492,0.294981,0.197777,0.130878,0.380947,0.198000,0.129995,0.298311,0.196106,0.129923,0.218847,0.215521,0.131402,0.537127,0.039345,0.126372,0.298961,0.039129,0.124866,0.380429,-0.107490,0.133510,0.377878,0.039531,0.130404,0.223588,-0.107162,0.149572,0.227594,-0.108091,0.134442,0.298653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.314891,0.199034,0.135954,-0.192941,0.145488,0.255509,-0.324915,0.188437,0.178692,-0.146940,0.157986,0.209567,-0.180259,0.191215,0.228430,0.002174,0.323893,0.240676,-0.008092,0.330759,0.195264,-0.034984,0.275584,0.171133,-0.086485,0.265324,0.136113,-0.059966,0.271745,0.076651
779,3.245833,-0.700705,-0.376043,0.365224,-0.483958,-0.087811,0.139595,0.267132,-0.748547,0.061389,-0.477302,-0.456170,-0.073882,0.158832,0.249294,0.000956,0.000449,0.000461,-0.999999,0.039056,0.137687,0.299995,0.215572,0.140893,0.428244,0.168523,0.141625,0.560881,-0.122277,0.143348,0.487006,-0.123884,0.142342,0.556482,0.231363,0.122160,0.562519,-0.045392,0.174433,0.294946,0.197745,0.130899,0.380945,0.197971,0.130021,0.298291,0.196056,0.130179,0.218824,0.215710,0.131237,0.537145,0.039297,0.126222,0.298957,0.039078,0.124798,0.380427,-0.107534,0.133528,0.377871,0.039485,0.130641,0.223611,-0.106511,0.153164,0.228590,-0.108153,0.134467,0.298632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.311763,0.199224,0.135841,-0.190531,0.146029,0.256253,-0.321938,0.189015,0.178658,-0.144919,0.158053,0.210567,-0.177502,0.191506,0.228492,0.002059,0.323866,0.240715,-0.008188,0.330743,0.195296,-0.035101,0.275601,0.171146,-0.086584,0.265358,0.136115,-0.060040,0.271800,0.076691
780,3.250000,-0.700200,-0.370937,0.368176,-0.486387,-0.085222,0.139174,0.267999,-0.748582,0.061737,-0.477204,-0.456169,-0.074092,0.158809,0.249298,0.000968,0.000451,0.000478,-0.999999,0.039081,0.137699,0.299998,0.215588,0.140904,0.428249,0.168549,0.141651,0.560888,-0.122255,0.143366,0.487003,-0.123847,0.142367,0.556484,0.231380,0.122159,0.562523,-0.045597,0.174348,0.294926,0.197760,0.130915,0.380933,0.197989,0.130020,0.298295,0.196077,0.130202,0.218829,0.215566,0.131292,0.537042,0.039307,0.126145,0.298965,0.039092,0.124683,0.380435,-0.107519,0.133534,0.377870,0.039541,0.131266,0.223671,-0.106625,0.152249,0.228164,-0.108111,0.134732,0.298669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.308513,0.199424,0.135670,-0.187996,0.146578,0.256842,-0.318887,0.189522,0.178533,,,,-0.174462,0.191506,0.228942,0.001949,0.323789,0.240792,-0.008280,0.330709,0.195369,-0.035239,0.275597,0.171201,-0.086719,0.265372,0.136151,-0.060139,0.271832,0.076759
781,3.254167,-0.699554,-0.366124,0.371105,-0.488731,-0.082797,0.139175,0.268751,-0.748800,0.061947,-0.477105,-0.455885,-0.074239,0.158688,0.249269,0.000968,0.000443,0.000474,-0.999999,0.039047,0.137712,0.299990,0.215553,0.140919,0.428239,0.168502,0.141648,0.560876,-0.122279,0.143376,0.487003,-0.123866,0.142384,0.556473,0.231355,0.122186,0.562509,-0.045746,0.174213,0.294903,0.197746,0.130920,0.380932,0.197960,0.130046,0.298287,0.196055,0.130275,0.218815,0.215542,0.131622,0.537038,0.039281,0.125957,0.298960,0.039067,0.124591,0.380428,-0.107527,0.133546,0.377880,0.039467,0.130388,0.223592,-0.106316,0.154564,0.228785,-0.108127,0.134942,0.298682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.305384,0.199816,0.135427,-0.185526,0.147229,0.257341,-0.315872,0.190349,0.178401,,,,-0.171608,0.191794,0.228984,0.001806,0.323667,0.240888,-0.008406,0.330618,0.195464,-0.035391,0.275550,0.171264,-0.086870,0.265335,0.136211,-0.060272,0.271863,0.076862
782,3.258333,-0.698310,-0.360607,0.375709,-0.491089,-0.080415,0.139184,0.269197,-0.749007,0.062259,-0.476877,-0.455742,-0.074425,0.158584,0.249278,0.000933,0.000455,0.000497,-0.999999,0.039058,0.137737,0.299978,0.215552,0.140928,0.428227,0.168498,0.141659,0.560867,-0.122256,0.143396,0.486985,-0.123840,0.142396,0.556460,0.231345,0.122178,0.562506,-0.045915,0.174076,0.294894,0.197725,0.130939,0.380915,0.197951,0.130044,0.298276,0.196054,0.130210,0.218817,0.215503,0.131497,0.537070,0.039289,0.125864,0.298943,0.039077,0.124502,0.380420,-0.107511,0.133565,0.377867,0.039466,0.130408,0.223592,-0.106267,0.154734,0.228744,-0.108097,0.135128,0.298670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.302494,0.200351,0.135249,-0.183064,0.148056,0.257748,-0.312968,0.191501,0.178221,,,,-0.168740,0.192189,0.228791,0.001705,0.323529,0.240995,-0.008503,0.330534,0.195589,-0.035552,0.275485,0.171343,-0.087045,0.265301,0.136292,-0.060402,0.271883,0.076980
783,3.262500,-0.697050,-0.355155,0.380377,-0.493255,-0.078317,0.139240,0.269637,-0.750574,0.061891,-0.476433,-0.453673,-0.074063,0.158123,0.248842,0.000935,0.000457,0.000490,-0.999999,0.039031,0.137758,0.299968,0.215521,0.140950,0.428218,0.168474,0.141676,0.560859,-0.122281,0.143418,0.486979,-0.123879,0.142414,0.556445,0.231317,0.122208,0.562497,-0.046039,0.173892,0.294883,0.197698,0.130945,0.380908,0.197929,0.130070,0.298263,0.196030,0.130236,0.218805,0.215432,0.131554,0.537153,0.039254,0.125976,0.298919,0.039053,0.124565,0.380408,-0.107549,0.133590,0.377862,0.039430,0.130657,0.223593,-0.105937,0.156133,0.229128,-0.108112,0.135311,0.298663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.299883,0.200998,0.135095,-0.180859,0.149004,0.258140,-0.310398,0.192716,0.178158,,,,-0.166176,0.192579,0.228657,0.001574,0.323376,0.241106,-0.008647,0.330391,0.195709,-0.035705,0.275399,0.171424,-0.087223,0.265252,0.136361,-0.059827,0.272252,0.077346
784,3.266667,-0.695329,-0.349220,0.387581,-0.494312,-0.076240,0.138711,0.269317,-0.751297,0.061852,-0.476015,-0.452920,-0.074053,0.157879,0.248744,0.000941,0.000458,0.000497,-0.999999,0.039014,0.137773,0.299963,0.215509,0.140966,0.428210,0.168466,0.141699,0.560850,-0.122310,0.143434,0.486974,-0.123907,0.142435,0.556439,0.231310,0.122215,0.562500,-0.046183,0.173653,0.294863,0.197708,0.130960,0.380905,0.197922,0.130092,0.298258,0.196029,0.130319,0.218797,0.215496,0.131590,0.537120,0.039249,0.126227,0.298903,0.039039,0.124680,0.380402,-0.107557,0.133602,0.377866,0.039477,0.131670,0.223658,-0.106068,0.156433,0.229163,-0.108151,0.135321,0.298647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.297499,0.201862,0.135115,-0.178702,0.149735,0.258322,-0.308056,0.193958,0.178208,,,,,,,0.001462,0.323220,0.241232,-0.008761,0.330260,0.195856,-0.035859,0.275293,0.171507,-0.087380,0.265210,0.136466,-0.059917,0.272315,0.077478
785,3.270833,-0.694829,-0.345609,0.391695,-0.494310,-0.074405,0.138660,0.269286,-0.751582,0.061768,-0.475854,-0.452628,-0.074140,0.157748,0.248769,0.000970,0.000466,0.000506,-0.999999,0.038989,0.137774,0.299965,0.215477,0.140971,0.428215,0.168443,0.141703,0.560855,-0.122336,0.143451,0.486975,-0.123938,0.142455,0.556434,0.231279,0.122237,0.562505,-0.046333,0.173404,0.294861,0.197672,0.130975,0.380908,0.197908,0.130099,0.298258,0.195999,0.130155,0.218804,0.215418,0.131589,0.537126,0.039232,0.126408,0.298893,0.039027,0.124785,0.380400,-0.107589,0.133611,0.377866,0.039460,0.131933,0.223655,-0.105865,0.157788,0.229584,-0.108450,0.135985,0.298903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.295446,0.202921,0.135234,-0.176773,0.150505,0.258494,-0.305985,0.195376,0.178425,,,,,,,0.001267,0.323200,0.241310,-0.008886,0.330105,0.196004,-0.035996,0.275164,0.171597,-0.087535,0.265161,0.136568,-0.059990,0.272392,0.077609
786,3.275000,-0.696154,-0.344230,0.390852,-0.494076,-0.073168,0.139190,0.270170,-0.752636,0.061456,-0.475329,-0.451469,-0.073989,0.157388,0.248600,0.000960,0.000466,0.000505,-0.999999,0.038975,0.137772,0.299973,0.215461,0.140965,0.428228,0.168437,0.141700,0.560866,-0.122356,0.143447,0.486982,-0.123953,0.142445,0.556441,0.231268,0.122229,0.562509,-0.046418,0.173107,0.294855,0.197664,0.130966,0.380911,0.197889,0.130093,0.298281,0.195987,0.130124,0.218818,0.215408,0.131542,0.537163,0.039219,0.126558,0.298914,0.039017,0.124871,0.380408,-0.107588,0.133617,0.377879,0.039413,0.131794,0.223628,-0.105664,0.158986,0.229995,-0.108482,0.136270,0.299009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.293707,0.203933,0.135402,-0.175126,0.151188,0.258592,-0.304251,0.196700,0.178618,-0.128257,0.155724,0.211720,,,,0.001161,0.322974,0.241448,-0.009003,0.329971,0.196143,-0.036145,0.275006,0.171694,-0.087678,0.265075,0.136676,-0.060049,0.272437,0.077725
787,3.279167,-0.695446,-0.340772,0.395566,-0.493717,-0.071896,0.139102,0.269978,-0.753896,0.060983,-0.474693,-0.450099,-0.073776,0.156984,0.248384,0.001128,0.000465,0.000545,-0.999999,0.038948,0.137689,0.299996,0.215398,0.140903,0.428281,0.168409,0.141697,0.560890,-0.122371,0.143449,0.486997,-0.123960,0.142452,0.556456,0.231247,0.122224,0.562515,-0.046538,0.172853,0.294853,0.197653,0.130960,0.380937,0.197884,0.130083,0.298294,0.195981,0.130008,0.218821,0.215352,0.131598,0.537230,0.039203,0.126615,0.298927,0.039014,0.124876,0.380413,-0.107604,0.133616,0.377902,0.039430,0.132155,0.223636,-0.105689,0.159348,0.230118,-0.108521,0.136469,0.299073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.292400,0.205089,0.135670,-0.173760,0.151995,0.258685,-0.302822,0.198179,0.178970,-0.127022,0.155755,0.211701,,,,0.001039,0.322757,0.241587,-0.009118,0.329803,0.196260,-0.036282,0.274839,0.171794,-0.087800,0.264995,0.136784,-0.060069,0.272484,0.077858
788,3.283333,-0.695868,-0.338600,0.398003,-0.492657,-0.071075,0.139145,0.269912,-0.755209,0.060323,-0.474220,-0.448481,-0.073505,0.156543,0.248119,0.000942,0.000531,0.000604,-0.999999,0.038937,0.137762,0.300017,0.215384,0.140922,0.428288,0.168392,0.141694,0.560905,-0.122398,0.143457,0.487002,-0.123983,0.142452,0.556467,0.231128,0.122136,0.562606,-0.046596,0.172573,0.294836,0.197638,0.130960,0.380944,0.197869,0.130080,0.298303,0.195966,0.130054,0.218850,0.215439,0.131519,0.537200,0.039189,0.126611,0.298943,0.038994,0.124866,0.380418,-0.107604,0.133621,0.377913,0.039436,0.132193,0.223636,-0.105625,0.159686,0.230232,-0.108502,0.136583,0.299105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.291320,0.206384,0.135890,-0.172855,0.152695,0.258796,-0.301745,0.199576,0.179176,-0.126254,0.156082,0.211661,,,,0.000908,0.322560,0.241713,-0.009273,0.329640,0.196399,-0.036430,0.274688,0.171871,-0.087917,0.264879,0.136867,-0.060105,0.272523,0.077965
789,3.287500,-0.695678,-0.336055,0.400781,-0.492416,-0.070705,0.139493,0.269939,-0.755885,0.060065,-0.474140,-0.447462,-0.073461,0.156216,0.247915,0.000371,0.000500,0.000779,-1.000000,0.038926,0.137943,0.299990,0.215379,0.140917,0.428288,0.168390,0.141282,0.560763,-0.122392,0.143460,0.487003,-0.123975,0.142463,0.556463,0.231131,0.122137,0.562609,-0.046662,0.172313,0.294772,0.197637,0.130957,0.380940,0.197863,0.130085,0.298304,0.195955,0.130071,0.218834,0.215376,0.131621,0.537225,0.039195,0.126368,0.298931,0.039000,0.124756,0.380422,-0.107600,0.133629,0.377913,0.039391,0.131514,0.223590,-0.105414,0.159842,0.230239,-0.108461,0.136688,0.299092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.290747,0.207776,0.136009,-0.172339,0.153728,0.259014,-0.301185,0.200894,0.179331,-0.125903,0.156479,0.211695,,,,0.000758,0.322384,0.241803,-0.009422,0.329466,0.196516,-0.036533,0.274537,0.171912,-0.088017,0.264759,0.136902,-0.060074,0.272579,0.078044
790,3.291667,-0.696364,-0.334333,0.402830,-0.490944,-0.070696,0.139488,0.269885,-0.755946,0.060307,-0.474177,-0.447286,-0.073556,0.156099,0.247844,0.001035,0.000472,0.000538,-0.999999,0.038922,0.137735,0.299994,0.215365,0.140934,0.428285,0.168375,0.141690,0.560886,-0.122398,0.143448,0.486992,-0.123988,0.142460,0.556455,0.231222,0.122224,0.562516,-0.046786,0.172192,0.294699,0.197610,0.130958,0.380932,0.197849,0.130092,0.298291,0.195939,0.130222,0.218833,0.215363,0.131596,0.537149,0.039178,0.126156,0.298934,0.038979,0.124659,0.380420,-0.107615,0.133618,0.377897,0.039352,0.131320,0.223607,-0.105347,0.160040,0.230282,-0.108439,0.136666,0.299044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.290538,0.209110,0.136335,-0.172257,0.154349,0.259132,-0.300954,0.202270,0.179605,-0.125873,0.156794,0.211723,,,,0.000693,0.322255,0.241836,-0.009477,0.329360,0.196556,-0.036590,0.274472,0.171926,-0.088073,0.264697,0.136878,-0.060040,0.272608,0.078081
791,3.295833,-0.696085,-0.332342,0.406193,-0.489920,-0.070762,0.139458,0.269778,-0.755879,0.060604,-0.474059,-0.447485,-0.073650,0.156148,0.247814,0.000957,0.000471,0.000507,-0.999999,0.038949,0.137772,0.299980,0.215441,0.140965,0.428234,0.168392,0.141692,0.560876,-0.122383,0.143441,0.486988,-0.123985,0.142450,0.556448,0.231250,0.122228,0.562514,-0.046912,0.172202,0.294631,0.197638,0.130966,0.380927,0.197866,0.130094,0.298286,0.195964,0.130326,0.218826,0.215394,0.131630,0.537099,0.039182,0.126171,0.298922,0.038990,0.124634,0.380418,-0.107610,0.133616,0.377880,0.039401,0.131816,0.223654,-0.105309,0.160229,0.230341,-0.108388,0.136499,0.298966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.290622,0.210194,0.136840,-0.172267,0.154971,0.259356,-0.300962,0.203557,0.180154,-0.125980,0.156967,0.211774,,,,0.000732,0.322245,0.241809,-0.009436,0.329363,0.196518,-0.036588,0.274490,0.171900,-0.088074,0.264745,0.136830,-0.059952,0.272691,0.078076
792,3.300000,-0.695595,-0.330890,0.409637,-0.488731,-0.070859,0.139367,0.269634,-0.755935,0.060579,-0.474020,-0.447434,-0.073599,0.156184,0.247759,0.000914,0.000474,0.000482,-0.999999,0.038968,0.137774,0.299972,0.215450,0.140966,0.428229,0.168423,0.141679,0.560854,-0.122357,0.143422,0.486979,-0.123974,0.142419,0.556441,0.231262,0.122216,0.562520,-0.046959,0.172239,0.294573,0.197657,0.130966,0.380926,0.197881,0.130089,0.298276,0.195990,0.130275,0.218811,0.215427,0.131652,0.537058,0.039201,0.126332,0.298910,0.038991,0.124684,0.380411,-0.107598,0.133581,0.377870,0.039424,0.132224,0.223690,-0.105336,0.160303,0.230360,-0.108414,0.136512,0.298978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.290912,0.211132,0.137550,-0.172308,0.155473,0.259629,-0.301081,0.204652,0.180891,-0.126218,0.157066,0.211860,,,,0.000775,0.322280,0.241757,-0.009392,0.329425,0.196483,-0.036562,0.274536,0.171862,-0.088050,0.264781,0.136775,-0.059858,0.272782,0.078057
793,3.304167,-0.694427,-0.329341,0.413696,-0.488018,-0.071005,0.139406,0.269482,-0.755884,0.060635,-0.474142,-0.447384,-0.073594,0.156215,0.247695,0.000936,0.000474,0.000472,-0.999999,0.038991,0.137754,0.299975,0.215474,0.140953,0.428242,0.168451,0.141678,0.560853,-0.122338,0.143410,0.486977,-0.123955,0.142403,0.556449,0.231287,0.122210,0.562517,-0.046959,0.172274,0.294525,0.197670,0.130960,0.380923,0.197892,0.130066,0.298284,0.195988,0.130146,0.218816,0.215458,0.131686,0.537055,0.039223,0.126596,0.298912,0.039010,0.124808,0.380404,-0.107585,0.133566,0.377858,0.039432,0.132480,0.223673,-0.104962,0.159247,0.230187,-0.108419,0.136529,0.298974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.291356,0.211945,0.138318,-0.172436,0.156081,0.259990,-0.301332,0.205687,0.181761,-0.126554,0.157193,0.211923,,,,0.000769,0.322319,0.241721,-0.009388,0.329454,0.196450,-0.036527,0.274578,0.171823,-0.088025,0.264823,0.136715,-0.059776,0.272854,0.078011
794,3.308333,-0.692573,-0.327557,0.418718,-0.487570,-0.071231,0.139397,0.269217,-0.755990,0.060403,-0.474367,-0.446998,-0.073449,0.156183,0.247601,0.000947,0.000490,0.000468,-0.999999,0.039019,0.137733,0.299975,0.215488,0.140936,0.428248,0.168478,0.141670,0.560859,-0.122312,0.143393,0.486966,-0.123927,0.142384,0.556445,0.231296,0.122193,0.562524,-0.046903,0.172280,0.294470,0.197682,0.130944,0.380925,0.197920,0.130074,0.298289,0.196023,0.129984,0.218814,0.215474,0.131620,0.537079,0.039265,0.126907,0.298913,0.039019,0.124955,0.380400,-0.107563,0.133525,0.377857,0.039436,0.132790,0.223662,-0.105037,0.159151,0.230007,-0.108362,0.137060,0.299039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.292037,0.212594,0.139162,-0.172614,0.156672,0.260343,-0.301716,0.206661,0.182736,-0.127085,0.157212,0.211943,,,,0.000763,0.322359,0.241699,-0.009399,0.329502,0.196443,-0.036493,0.274618,0.171786,-0.087970,0.264821,0.136662,-0.059732,0.272892,0.077948
795,3.312500,-0.690630,-0.326053,0.423796,-0.486947,-0.071593,0.139356,0.268789,-0.756028,0.060128,-0.474708,-0.446609,-0.073300,0.156151,0.247510,0.000980,0.000486,0.000478,-0.999999,0.039019,0.137721,0.299978,0.215493,0.140925,0.428251,0.168490,0.141670,0.560862,-0.122313,0.143403,0.486969,-0.123935,0.142386,0.556451,0.231295,0.122199,0.562523,-0.046790,0.172262,0.294391,0.197705,0.130944,0.380924,0.197926,0.130066,0.298288,0.196028,0.129837,0.218810,0.215460,0.131571,0.537076,0.039308,0.127351,0.298903,0.039035,0.125180,0.380383,-0.107563,0.133517,0.377858,0.039418,0.133468,0.223656,-0.105144,0.159207,0.230051,-0.108375,0.137030,0.299048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.292892,0.213206,0.140011,-0.172966,0.157225,0.260610,-0.302309,0.207586,0.183688,-0.127759,0.157208,0.211804,,,,0.000731,0.322415,0.241682,-0.009430,0.329559,0.196427,-0.036450,0.274636,0.171739,-0.087910,0.264817,0.136604,-0.059701,0.272900,0.077850
796,3.316667,-0.689060,-0.325209,0.427892,-0.486152,-0.072219,0.139334,0.268349,-0.756110,0.059705,-0.475089,-0.446120,-0.073068,0.156120,0.247397,0.000950,0.000485,0.000478,-0.999999,0.039026,0.137730,0.299976,0.215501,0.140927,0.428248,0.168504,0.141660,0.560861,-0.122310,0.143399,0.486968,-0.123929,0.142383,0.556448,0.231303,0.122195,0.562520,-0.046618,0.172295,0.294321,0.197697,0.130952,0.380935,0.197924,0.130079,0.298281,0.196044,0.129702,0.218813,0.215485,0.131555,0.537088,0.039306,0.127601,0.298902,0.039045,0.125315,0.380382,-0.107552,0.133507,0.377858,0.039441,0.133883,0.223684,-0.105269,0.159017,0.229985,-0.108407,0.137037,0.299072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.293993,0.213770,0.140775,-0.173533,0.157665,0.260789,-0.303202,0.208340,0.184518,-0.128700,0.157234,0.211663,,,,0.000730,0.322498,0.241641,-0.009437,0.329640,0.196398,-0.036382,0.274691,0.171676,-0.087819,0.264798,0.136518,-0.059699,0.272889,0.077743
797,3.320833,-0.688016,-0.325077,0.430671,-0.485265,-0.073141,0.139370,0.268007,-0.756130,0.059339,-0.475430,-0.445772,-0.072844,0.156146,0.247294,0.000976,0.000473,0.000480,-0.999999,0.039022,0.137729,0.299970,0.215508,0.140932,0.428238,0.168498,0.141675,0.560853,-0.122311,0.143406,0.486966,-0.123929,0.142397,0.556448,0.231310,0.122203,0.562507,-0.046441,0.172364,0.294232,0.197716,0.130960,0.380929,0.197928,0.130069,0.298272,0.196040,0.129628,0.218791,0.215500,0.131550,0.537089,0.039311,0.127726,0.298891,0.039060,0.125401,0.380361,-0.107565,0.133512,0.377861,0.039431,0.133704,0.223621,-0.105347,0.158649,0.229848,-0.108392,0.137000,0.299058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.295368,0.214248,0.141479,-0.174495,0.158010,0.260915,-0.304344,0.208915,0.185245,-0.129792,0.157321,0.211591,,,,0.000754,0.322613,0.241590,-0.009401,0.329755,0.196333,-0.036287,0.274769,0.171589,-0.087703,0.264820,0.136434,-0.059691,0.272892,0.077620
798,3.325000,-0.687538,-0.326204,0.431957,-0.484042,-0.074199,0.139422,0.267612,-0.754752,0.059963,-0.476391,-0.446996,-0.073016,0.156481,0.247525,0.000986,0.000464,0.000480,-0.999999,0.039019,0.137720,0.299979,0.215510,0.140927,0.428237,0.168510,0.141680,0.560873,-0.122318,0.143400,0.486977,-0.123931,0.142394,0.556458,0.231308,0.122194,0.562508,-0.046213,0.172431,0.294151,0.197713,0.130956,0.380926,0.197931,0.130066,0.298276,0.196046,0.129642,0.218791,0.215456,0.131569,0.537064,0.039313,0.127655,0.298890,0.039065,0.125372,0.380366,-0.107566,0.133515,0.377873,0.039419,0.133414,0.223587,-0.105461,0.157927,0.229583,-0.108434,0.137081,0.299120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.296885,0.214560,0.142069,-0.175548,0.158103,0.260963,-0.305686,0.209179,0.185910,-0.131135,0.157497,0.211445,,,,0.000807,0.322763,0.241529,-0.009341,0.329910,0.196258,-0.036161,0.274876,0.171490,-0.087574,0.264870,0.136345,-0.059757,0.272804,0.077488
799,3.329167,-0.687673,-0.327482,0.432262,-0.482712,-0.075500,0.139430,0.267417,-0.752957,0.060984,-0.477611,-0.448581,-0.073439,0.156891,0.247783,0.000984,0.000458,0.000475,-0.999999,0.039018,0.137714,0.299995,0.215511,0.140918,0.428258,0.168501,0.141673,0.560890,-0.122325,0.143397,0.486997,-0.123922,0.142380,0.556472,0.231323,0.122192,0.562515,-0.045911,0.172552,0.294063,0.197723,0.130935,0.380923,0.197942,0.130051,0.298276,0.196051,0.129685,0.218800,0.215471,0.131481,0.537071,0.039329,0.127430,0.298916,0.039054,0.125250,0.380382,-0.107583,0.133525,0.377893,0.039455,0.133190,0.223588,-0.105492,0.157651,0.229550,-0.107828,0.135032,0.298704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.298501,0.214877,0.142636,-0.176921,0.158124,0.261062,-0.307235,0.209372,0.186475,-0.132490,0.157629,0.211429,,,,0.000852,0.322912,0.241484,-0.009300,0.330027,0.196192,-0.036026,0.275009,0.171408,-0.087431,0.264929,0.136261,-0.059801,0.272755,0.077331
