Format Version,1.23,Take Name,cap_010,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.17.20.874 PM,Total Frames in Take,2286,Total Exported Frames,2286,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
675,2.812500,-0.896803,0.040511,-0.014736,-0.440325,-0.095457,0.138063,0.243263,-0.842858,-0.369863,-0.041974,-0.388627,-0.210245,0.251252,0.205537,-0.000543,-0.000061,0.000043,-1.000000,0.038803,0.138220,0.300312,0.215567,0.141114,0.428316,0.168507,0.141518,0.560984,-0.122258,0.143360,0.487082,-0.123878,0.141784,0.557479,0.231212,0.122121,0.562678,-0.175394,0.277865,0.199389,0.197688,0.130585,0.380921,0.039268,0.125333,0.299180,0.039028,0.124055,0.380625,0.039005,0.129332,0.223447,-0.105848,0.151448,0.226773,-0.107151,0.141350,0.299138,-0.107337,0.135616,0.378167,0.197983,0.129121,0.298325,0.195772,0.127165,0.218953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048707,0.289618,0.029331,-0.122804,0.190191,0.157771,-0.093089,0.284897,0.035085,-0.060575,0.177250,0.180067,-0.083735,0.223652,0.174026,-0.252966,0.414700,0.139057,-0.299224,0.405069,0.132809,-0.308596,0.341538,0.147234,-0.351791,0.312366,0.182427,-0.397966,0.303721,0.137126
676,2.816667,-0.896908,0.040102,-0.015675,-0.440116,-0.095437,0.138037,0.243223,-0.842319,-0.373778,-0.042566,-0.385974,-0.207952,0.250371,0.205829,-0.000444,-0.000108,0.000005,-1.000000,0.038796,0.138185,0.300261,0.215567,0.141105,0.428278,0.168509,0.141520,0.560951,-0.122241,0.143358,0.487040,-0.123865,0.141784,0.557441,0.231246,0.122182,0.562558,-0.173452,0.277091,0.199695,0.197703,0.130587,0.380885,0.039286,0.125344,0.299137,0.039032,0.124053,0.380590,0.038997,0.129351,0.223427,-0.105851,0.151473,0.226723,-0.107154,0.141345,0.299099,-0.107335,0.135623,0.378128,0.197998,0.129113,0.298286,0.195746,0.127443,0.218649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048632,0.289728,0.029400,-0.122738,0.190141,0.157707,-0.093036,0.284981,0.035108,-0.060549,0.177324,0.180104,-0.083749,0.223652,0.174032,-0.252194,0.413752,0.140212,-0.298409,0.403804,0.134096,-0.307192,0.340123,0.148265,-0.350073,0.310510,0.183523,-0.396353,0.301668,0.138417
677,2.820833,-0.896955,0.039666,-0.016513,-0.440028,-0.095390,0.138055,0.243225,-0.841820,-0.377724,-0.042988,-0.383165,-0.205620,0.249503,0.206049,-0.000437,-0.000101,0.000008,-1.000000,0.038815,0.138180,0.300231,0.215589,0.141102,0.428248,0.168533,0.141521,0.560916,-0.122225,0.143356,0.487008,-0.123849,0.141783,0.557410,0.231248,0.122177,0.562536,-0.171568,0.276392,0.200001,0.197722,0.130573,0.380854,0.039306,0.125367,0.299087,0.039050,0.124070,0.380558,0.039003,0.129394,0.223400,-0.105813,0.151512,0.226697,-0.107141,0.141354,0.299066,-0.107329,0.135628,0.378099,0.198012,0.129103,0.298248,0.195761,0.127459,0.218620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048559,0.289826,0.029466,-0.122661,0.190127,0.157674,-0.092998,0.285038,0.035153,-0.060499,0.177426,0.180148,-0.083759,0.223683,0.174054,-0.251365,0.412856,0.141332,-0.297572,0.402505,0.135396,-0.305802,0.338771,0.149314,-0.348271,0.308665,0.184625,-0.394704,0.299655,0.139668
678,2.825000,-0.897046,0.039243,-0.017208,-0.439855,-0.095329,0.138048,0.243243,-0.841454,-0.381539,-0.043249,-0.380150,-0.203341,0.248570,0.206227,-0.000456,-0.000032,0.000035,-1.000000,0.038853,0.138177,0.300231,0.215608,0.141096,0.428228,0.168553,0.141515,0.560904,-0.122204,0.143352,0.486991,-0.123830,0.141777,0.557394,0.231211,0.122135,0.562629,-0.169644,0.275297,0.200508,0.197744,0.130565,0.380843,0.039332,0.125367,0.299071,0.039070,0.124065,0.380544,0.039025,0.129425,0.223394,-0.105798,0.151586,0.226688,-0.107126,0.141399,0.299060,-0.107322,0.135619,0.378098,0.198037,0.129104,0.298236,0.195773,0.127449,0.218608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048505,0.289941,0.029551,-0.122579,0.190087,0.157681,-0.092971,0.285123,0.035226,-0.060456,0.177491,0.180213,-0.083757,0.223720,0.174124,-0.250570,0.411905,0.142495,-0.296732,0.401204,0.136739,-0.304411,0.337367,0.150389,-0.346511,0.306830,0.185729,-0.393046,0.297698,0.140969
679,2.829167,-0.897271,0.037743,-0.019856,-0.439416,-0.095285,0.137851,0.243162,-0.841312,-0.384874,-0.043193,-0.377095,-0.201131,0.247307,0.206476,-0.000431,-0.000031,0.000026,-1.000000,0.038877,0.138155,0.300234,0.215633,0.141081,0.428240,0.168574,0.141512,0.560905,-0.122180,0.143338,0.486990,-0.123803,0.141761,0.557398,0.231227,0.122127,0.562624,-0.167751,0.274614,0.200830,0.197767,0.130551,0.380851,0.039356,0.125355,0.299077,0.039096,0.124055,0.380546,0.039043,0.129427,0.223400,-0.105733,0.151696,0.226705,-0.107100,0.141452,0.299061,-0.107302,0.135628,0.378098,0.198054,0.129080,0.298243,0.195825,0.127504,0.218589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048447,0.290067,0.029657,,,,-0.092958,0.285199,0.035326,-0.060351,0.177618,0.180300,-0.083737,0.223745,0.174212,-0.249725,0.410974,0.143667,-0.295851,0.398911,0.138600,-0.302972,0.335985,0.151443,-0.344718,0.304948,0.186876,-0.391400,0.295694,0.142331
680,2.833333,-0.896743,0.037378,-0.020246,-0.440506,-0.095100,0.138210,0.243473,-0.840912,-0.388531,-0.043485,-0.374193,-0.198882,0.246426,0.206755,-0.000420,-0.000032,0.000035,-1.000000,0.038890,0.138154,0.300247,0.215648,0.141081,0.428256,0.168589,0.141507,0.560925,-0.122170,0.143340,0.487004,-0.123790,0.141775,0.557409,0.231245,0.122135,0.562628,,,,0.197777,0.130557,0.380870,0.039363,0.125346,0.299086,0.039110,0.124038,0.380557,0.039064,0.129408,0.223415,-0.105691,0.151856,0.226737,-0.107069,0.141530,0.299071,-0.107274,0.135656,0.378105,0.198069,0.129097,0.298254,0.195871,0.127223,0.218888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048431,0.290199,0.029771,-0.122386,0.189997,0.157844,-0.092752,0.284771,0.035032,-0.060254,0.177695,0.180410,-0.083725,0.223805,0.174320,-0.248919,0.410005,0.144898,-0.294959,0.397599,0.140043,-0.301606,0.334687,0.152591,-0.342919,0.303175,0.188022,-0.389725,0.293781,0.143654
681,2.837500,-0.896969,0.034839,-0.024568,-0.440034,-0.095001,0.137939,0.243338,-0.840563,-0.392190,-0.043691,-0.371121,-0.196625,0.245522,0.206948,-0.000457,-0.000020,0.000051,-1.000000,0.038904,0.138185,0.300261,0.215672,0.141095,0.428298,0.168583,0.141527,0.560933,-0.122164,0.143359,0.487018,-0.123784,0.141794,0.557422,0.231259,0.122129,0.562629,-0.163819,0.273199,0.201505,0.197786,0.130588,0.380881,0.039367,0.125334,0.299112,0.039113,0.124040,0.380567,0.039078,0.129388,0.223429,-0.105646,0.152060,0.226775,-0.107040,0.141628,0.299080,-0.107264,0.135680,0.378106,0.198081,0.129109,0.298266,0.195883,0.127246,0.218897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048422,0.290314,0.029886,,,,-0.092741,0.284803,0.035112,-0.060170,0.177834,0.180541,-0.083734,0.223893,0.174432,-0.248079,0.409038,0.146101,-0.294080,0.396329,0.141440,-0.300174,0.333348,0.153695,-0.341149,0.301357,0.189165,-0.388095,0.291871,0.144983
682,2.841667,-0.896654,0.036046,-0.021944,-0.440716,-0.094912,0.138412,0.243702,-0.840096,-0.395634,-0.043985,-0.368479,-0.194460,0.244706,0.207284,-0.000738,-0.000047,0.000004,-1.000000,0.038893,0.138346,0.300255,0.215702,0.141214,0.428244,0.168572,0.141554,0.560933,-0.122179,0.143382,0.487027,-0.123792,0.141813,0.557432,0.231264,0.122151,0.562621,-0.161867,0.272485,0.201710,0.197778,0.130620,0.380885,0.039350,0.125362,0.299120,0.039102,0.124052,0.380573,0.039073,0.129407,0.223409,-0.105607,0.152295,0.226811,-0.107029,0.141737,0.299079,-0.107260,0.135705,0.378106,0.198062,0.129141,0.298272,0.195832,0.127472,0.218631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048427,0.290469,0.029976,-0.122243,0.190050,0.158009,-0.092739,0.284831,0.035169,-0.060090,0.177977,0.180665,-0.083761,0.224006,0.174525,-0.247244,0.408109,0.147316,-0.293210,0.395130,0.142794,-0.298791,0.332040,0.154811,-0.339410,0.299671,0.190306,-0.386478,0.290042,0.146286
683,2.845833,-0.896600,0.035658,-0.022677,-0.440822,-0.094896,0.138555,0.243799,-0.839576,-0.399080,-0.044374,-0.365894,-0.192290,0.243895,0.207662,-0.000527,-0.000061,0.000050,-1.000000,0.038871,0.138263,0.300249,0.215638,0.141159,0.428255,0.168568,0.141580,0.560925,-0.122179,0.143408,0.487016,-0.123800,0.141838,0.557419,0.231263,0.122160,0.562605,-0.159908,0.271971,0.201935,0.197757,0.130649,0.380878,0.039352,0.125383,0.299114,0.039090,0.124077,0.380561,0.039076,0.129467,0.223399,-0.105572,0.152539,0.226857,-0.107022,0.141837,0.299066,-0.107252,0.135738,0.378081,0.198057,0.129172,0.298271,0.195884,0.127289,0.218853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048411,0.290621,0.030081,-0.122227,0.190171,0.158041,-0.092719,0.284886,0.035226,-0.060036,0.178133,0.180787,-0.083801,0.224133,0.174613,-0.246380,0.407168,0.148555,-0.292343,0.393909,0.144138,-0.297401,0.330753,0.155948,-0.337668,0.297929,0.191477,-0.384843,0.288188,0.147574
684,2.850000,-0.896511,0.035427,-0.023255,-0.440990,-0.094927,0.138744,0.243919,-0.839434,-0.402017,-0.044636,-0.362961,-0.190222,0.242933,0.207944,-0.000564,-0.000129,0.000036,-1.000000,0.038825,0.138316,0.300222,0.215609,0.141199,0.428246,0.168540,0.141599,0.560904,-0.122202,0.143443,0.487006,-0.123835,0.141873,0.557414,0.231293,0.122221,0.562491,-0.157992,0.271248,0.202249,0.197734,0.130678,0.380872,0.039315,0.125447,0.299103,0.039072,0.124114,0.380553,0.039065,0.129565,0.223387,-0.105558,0.152784,0.226901,-0.107010,0.141984,0.299056,-0.107256,0.135763,0.378078,0.198031,0.129217,0.298263,0.195814,0.127508,0.218581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048413,0.290767,0.030196,-0.122243,0.190358,0.158077,-0.092713,0.284940,0.035298,-0.060010,0.178294,0.180913,-0.083874,0.224309,0.174715,-0.245416,0.406179,0.149883,-0.291451,0.392663,0.145500,-0.296023,0.329457,0.157060,-0.335933,0.296247,0.192597,-0.383234,0.286468,0.148861
685,2.854167,-0.896448,0.034869,-0.024144,-0.441114,-0.094904,0.138909,0.244056,-0.839062,-0.404805,-0.045152,-0.360651,-0.188221,0.242022,0.208451,-0.000580,-0.000129,0.000027,-1.000000,0.038808,0.138343,0.300222,0.215593,0.141226,0.428244,0.168526,0.141625,0.560909,-0.122223,0.143459,0.487005,-0.123858,0.141890,0.557413,0.231283,0.122236,0.562491,-0.156226,0.270587,0.202602,0.197700,0.130705,0.380864,0.039298,0.125506,0.299101,0.039045,0.124157,0.380544,0.039043,0.129716,0.223391,-0.105554,0.153084,0.226937,-0.107020,0.142159,0.299058,-0.107283,0.135827,0.378071,0.198019,0.129235,0.298262,0.195809,0.127586,0.218545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048424,0.290954,0.030327,-0.122215,0.190471,0.158160,-0.092721,0.285002,0.035402,-0.059975,0.178480,0.181073,-0.083942,0.224474,0.174822,-0.244521,0.405182,0.151180,-0.290519,0.391357,0.146946,-0.294628,0.328116,0.158176,-0.334261,0.294599,0.193751,-0.381685,0.284706,0.150110
686,2.858333,-0.896392,0.034362,-0.025009,-0.441219,-0.094892,0.139078,0.244211,-0.838580,-0.407730,-0.045672,-0.358405,-0.186177,0.241180,0.209014,-0.000868,-0.000101,-0.000001,-1.000000,0.038804,0.138492,0.300233,0.215625,0.141318,0.428239,0.168500,0.141635,0.560932,-0.122258,0.143482,0.487017,-0.123884,0.141890,0.557424,0.231259,0.122237,0.562514,-0.154443,0.269732,0.202971,0.197676,0.130711,0.380883,0.039271,0.125574,0.299120,0.039017,0.124193,0.380559,0.039006,0.129850,0.223425,-0.105531,0.153398,0.226980,-0.107038,0.142326,0.299080,-0.107293,0.135876,0.378081,0.197992,0.129253,0.298278,0.195783,0.127579,0.218555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048426,0.291129,0.030479,-0.122182,0.190581,0.158267,-0.092728,0.285106,0.035527,-0.059948,0.178671,0.181262,-0.084019,0.224645,0.174945,-0.243598,0.404211,0.152493,-0.289591,0.390073,0.148395,-0.293277,0.326831,0.159397,-0.332523,0.292943,0.194937,-0.380096,0.282927,0.151385
687,2.862500,-0.896349,0.033723,-0.026006,-0.441299,-0.094855,0.139216,0.244361,-0.838352,-0.410507,-0.045922,-0.355726,-0.184209,0.240218,0.209388,-0.000836,-0.000110,-0.000002,-1.000000,0.038796,0.138471,0.300250,0.215619,0.141308,0.428259,0.168502,0.141623,0.560945,-0.122267,0.143466,0.487040,-0.123891,0.141892,0.557440,0.231260,0.122236,0.562527,-0.152288,0.269513,0.203322,0.197674,0.130698,0.380900,0.039270,0.125616,0.299138,0.039022,0.124210,0.380575,0.039003,0.129994,0.223463,-0.105496,0.153774,0.227056,-0.107036,0.142458,0.299117,-0.107307,0.135894,0.378127,0.197982,0.129249,0.298291,0.195763,0.127238,0.218873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048425,0.291297,0.030635,-0.122121,0.190637,0.158369,-0.092745,0.285195,0.035651,-0.059927,0.178851,0.181458,-0.084077,0.224794,0.175064,-0.242719,0.403164,0.153788,-0.288649,0.388830,0.149833,-0.291912,0.325518,0.160518,-0.330890,0.291275,0.196086,-0.378499,0.281212,0.152625
688,2.866667,-0.896268,0.032834,-0.027298,-0.441453,-0.094781,0.139385,0.244519,-0.838044,-0.413041,-0.046691,-0.353412,-0.182296,0.239295,0.209918,-0.000879,-0.000050,0.000019,-1.000000,0.038807,0.138470,0.300288,0.215611,0.141298,0.428285,0.168494,0.141609,0.560969,-0.122271,0.143452,0.487062,-0.123900,0.141875,0.557462,0.231213,0.122183,0.562642,-0.150591,0.268590,0.203841,0.197671,0.130687,0.380920,0.039261,0.125632,0.299161,0.039014,0.124206,0.380592,0.039005,0.130122,0.223499,-0.105443,0.154175,0.227115,-0.107015,0.142610,0.299146,-0.107304,0.135925,0.378137,0.197976,0.129227,0.298308,0.195769,0.127224,0.218897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048430,0.291492,0.030793,-0.122055,0.190680,0.158475,-0.092756,0.285271,0.035746,-0.059871,0.179081,0.181654,-0.084128,0.224970,0.175172,-0.241790,0.402157,0.155106,-0.287717,0.387592,0.151263,-0.290540,0.324216,0.161648,-0.329278,0.289610,0.197184,-0.377006,0.279467,0.153806
689,2.870833,-0.896154,0.032080,-0.028405,-0.441670,-0.094701,0.139611,0.244693,-0.837712,-0.415349,-0.047455,-0.351385,-0.180433,0.238336,0.210588,-0.000834,-0.000050,0.000017,-1.000000,0.038812,0.138431,0.300305,0.215614,0.141272,0.428297,0.168500,0.141595,0.560982,-0.122261,0.143430,0.487078,-0.123884,0.141857,0.557480,0.231204,0.122168,0.562667,-0.148908,0.267799,0.204301,0.197684,0.130666,0.380927,0.039267,0.125636,0.299179,0.039017,0.124188,0.380607,0.039005,0.130213,0.223531,-0.105385,0.154553,0.227180,-0.106995,0.142793,0.299194,-0.107306,0.135972,0.378173,0.197984,0.129214,0.298322,0.195766,0.127211,0.218932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048423,0.291696,0.030935,-0.121983,0.190786,0.158580,-0.092739,0.285379,0.035842,-0.059813,0.179365,0.181864,-0.084136,0.225168,0.175288,-0.240845,0.401105,0.156475,-0.286685,0.386254,0.152767,-0.289224,0.322914,0.162831,-0.327679,0.287976,0.198318,-0.375420,0.277753,0.154993
690,2.875000,-0.896071,0.031247,-0.029568,-0.441821,-0.094589,0.139861,0.244868,-0.837555,-0.417586,-0.048279,-0.348990,-0.178611,0.237366,0.211130,-0.000822,-0.000056,-0.000005,-1.000000,0.038820,0.138411,0.300321,0.215626,0.141263,0.428315,0.168506,0.141572,0.560995,-0.122258,0.143407,0.487093,-0.123874,0.141839,0.557502,0.231222,0.122175,0.562680,-0.147257,0.266870,0.204848,0.197697,0.130648,0.380938,0.039264,0.125634,0.299190,0.039024,0.124175,0.380619,0.038998,0.130313,0.223565,-0.105326,0.154945,0.227248,-0.106949,0.142973,0.299227,-0.107299,0.136034,0.378203,0.197986,0.129190,0.298324,0.195756,0.127509,0.218680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048411,0.291937,0.031136,-0.121888,0.190922,0.158677,-0.092724,0.285553,0.035937,-0.059727,0.179692,0.182083,-0.084112,0.225404,0.175424,-0.239893,0.400071,0.157877,-0.285716,0.385016,0.154163,-0.287911,0.321656,0.163962,-0.326098,0.286374,0.199399,-0.373956,0.276068,0.156179
691,2.879167,-0.895968,0.030561,-0.030474,-0.442016,-0.094449,0.140135,0.245023,-0.837430,-0.419713,-0.048950,-0.346634,-0.176806,0.236361,0.211651,-0.000746,-0.000055,-0.000016,-1.000000,0.038839,0.138350,0.300328,0.215647,0.141225,0.428313,0.168527,0.141558,0.561001,-0.122241,0.143373,0.487100,-0.123851,0.141810,0.557507,0.231234,0.122154,0.562698,-0.145858,0.266016,0.205237,0.197722,0.130616,0.380939,0.039293,0.125625,0.299189,0.039039,0.124145,0.380622,0.038993,0.130400,0.223614,-0.105230,0.155301,0.227302,-0.106893,0.143170,0.299272,-0.107272,0.136065,0.378221,0.198009,0.129158,0.298325,0.195805,0.127226,0.218976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048351,0.292185,0.031243,-0.121778,0.191068,0.158772,-0.092673,0.285734,0.036018,-0.059617,0.180024,0.182259,-0.084050,0.225654,0.175554,-0.238918,0.399033,0.159233,-0.284716,0.383738,0.155549,-0.286583,0.320371,0.165096,-0.324522,0.284749,0.200483,-0.372455,0.274463,0.157296
692,2.883333,-0.895914,0.030027,-0.031202,-0.442113,-0.094317,0.140406,0.245151,-0.837110,-0.421387,-0.049930,-0.345235,-0.175127,0.235396,0.212512,-0.000498,-0.000068,0.000010,-1.000000,0.038834,0.138197,0.300338,0.215599,0.141116,0.428341,0.168537,0.141517,0.561006,-0.122227,0.143338,0.487105,-0.123838,0.141778,0.557510,0.231248,0.122139,0.562702,-0.144216,0.265123,0.205782,0.197729,0.130575,0.380944,0.039313,0.125612,0.299191,0.039049,0.124124,0.380632,0.038971,0.130475,0.223689,-0.105141,0.155754,0.227386,-0.106852,0.143399,0.299309,-0.107260,0.136099,0.378251,0.198023,0.129118,0.298323,0.195785,0.127473,0.218715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048268,0.292468,0.031360,-0.121661,0.191229,0.158870,-0.092611,0.285949,0.036098,-0.059526,0.180345,0.182388,-0.083965,0.225942,0.175682,-0.237931,0.397980,0.160598,-0.283694,0.382392,0.156990,-0.285276,0.319105,0.166255,-0.323041,0.283219,0.201560,-0.370978,0.272877,0.158433
693,2.887500,-0.895826,0.029767,-0.031682,-0.442274,-0.094197,0.140767,0.245302,-0.836985,-0.423285,-0.050641,-0.343106,-0.173381,0.234428,0.213102,-0.000475,-0.000062,0.000023,-1.000000,0.038849,0.138166,0.300337,0.215612,0.141084,0.428334,0.168553,0.141502,0.561002,-0.122213,0.143330,0.487103,-0.123816,0.141753,0.557508,0.231243,0.122115,0.562715,-0.142617,0.264104,0.206462,0.197748,0.130556,0.380935,0.039324,0.125626,0.299184,0.039061,0.124108,0.380626,0.038937,0.130547,0.223764,-0.105052,0.156308,0.227484,-0.106813,0.143627,0.299335,-0.107266,0.136152,0.378256,0.198034,0.129091,0.298322,0.195831,0.127197,0.219001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048145,0.292796,0.031465,-0.121521,0.191529,0.158981,-0.092492,0.286217,0.036196,-0.059431,0.180717,0.182556,-0.083857,0.226273,0.175797,-0.236948,0.396981,0.161945,-0.282614,0.381075,0.158464,-0.283993,0.317886,0.167370,-0.321505,0.281667,0.202630,-0.369513,0.271324,0.159550
694,2.891667,-0.895708,0.029810,-0.031689,-0.442509,-0.094080,0.141230,0.245457,-0.836962,-0.424922,-0.051259,-0.341041,-0.171750,0.233426,0.213714,-0.000471,-0.000055,0.000018,-1.000000,0.038846,0.138168,0.300323,0.215609,0.141089,0.428323,0.168553,0.141494,0.560991,-0.122217,0.143329,0.487089,-0.123829,0.141760,0.557492,0.231233,0.122130,0.562703,-0.141100,0.263258,0.207084,0.197746,0.130557,0.380920,0.039328,0.125685,0.299169,0.039061,0.124128,0.380604,0.039182,0.130880,0.223642,-0.104965,0.156918,0.227556,-0.106792,0.143905,0.299350,-0.107274,0.136210,0.378252,0.198032,0.129088,0.298305,0.195818,0.127221,0.218989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048006,0.293150,0.031537,-0.121372,0.191985,0.159104,-0.092353,0.286560,0.036283,-0.059307,0.181144,0.182699,-0.083747,0.226667,0.175904,-0.235967,0.395965,0.163305,-0.281584,0.379880,0.159818,-0.282737,0.316651,0.168505,-0.320054,0.280225,0.203658,-0.368085,0.269862,0.160701
695,2.895833,-0.895573,0.029963,-0.031647,-0.442775,-0.093975,0.141756,0.245591,-0.837026,-0.426629,-0.051766,-0.338669,-0.170080,0.232453,0.214198,-0.000443,-0.000048,0.000020,-1.000000,0.038846,0.138174,0.300288,0.215598,0.141101,0.428283,0.168563,0.141521,0.560954,-0.122217,0.143351,0.487048,-0.123834,0.141775,0.557456,0.231223,0.122145,0.562684,-0.139528,0.262419,0.207683,0.197740,0.130568,0.380886,0.039320,0.125749,0.299129,0.039053,0.124164,0.380568,0.039187,0.131044,0.223635,-0.104867,0.157433,0.227571,-0.106779,0.144261,0.299370,-0.107280,0.136305,0.378229,0.198034,0.129108,0.298275,0.195767,0.127482,0.218671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047854,0.293534,0.031574,-0.121229,0.192499,0.159192,-0.092175,0.286960,0.036340,-0.059176,0.181618,0.182814,-0.083633,0.227128,0.176006,-0.234962,0.394968,0.164640,-0.280588,0.378765,0.161153,-0.281446,0.315513,0.169613,-0.318551,0.278779,0.204698,-0.366665,0.268453,0.161788
696,2.900000,-0.895329,0.030084,-0.031406,-0.443277,-0.093835,0.142360,0.245761,-0.837120,-0.428092,-0.052208,-0.336513,-0.168525,0.231495,0.214728,-0.000420,-0.000104,-0.000003,-1.000000,0.038820,0.138195,0.300237,0.215592,0.141126,0.428256,0.168546,0.141553,0.560919,-0.122224,0.143374,0.487013,-0.123848,0.141802,0.557418,0.231259,0.122201,0.562543,-0.138141,0.261595,0.208290,0.197735,0.130594,0.380860,0.039312,0.125846,0.299100,0.039045,0.124209,0.380530,0.039204,0.131243,0.223620,-0.104755,0.158139,0.227623,-0.106757,0.144615,0.299381,-0.107279,0.136397,0.378189,0.198024,0.129126,0.298246,0.195749,0.127491,0.218631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047734,0.293856,0.031575,-0.121089,0.193018,0.159304,-0.092019,0.287347,0.036346,-0.059029,0.182136,0.182904,-0.083491,0.227669,0.176104,-0.233985,0.394022,0.165947,-0.279593,0.377657,0.162513,-0.280218,0.314405,0.170691,-0.317172,0.277399,0.205725,-0.365299,0.267144,0.162877
