Format Version,1.23,Take Name,cap_092,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.17.53.907 PM,Total Frames in Take,2381,Total Exported Frames,2381,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 4721,Unlabeled 4721,Unlabeled 4721,Unlabeled 4722,Unlabeled 4722,Unlabeled 4722,Unlabeled 4723,Unlabeled 4723,Unlabeled 4723,Unlabeled 4724,Unlabeled 4724,Unlabeled 4724,Unlabeled 4725,Unlabeled 4725,Unlabeled 4725,Unlabeled 4726,Unlabeled 4726,Unlabeled 4726,Unlabeled 4727,Unlabeled 4727,Unlabeled 4727,Unlabeled 4728,Unlabeled 4728,Unlabeled 4728,Unlabeled 4729,Unlabeled 4729,Unlabeled 4729,Unlabeled 4730,Unlabeled 4730,Unlabeled 4730,Unlabeled 4731,Unlabeled 4731,Unlabeled 4731,Unlabeled 4732,Unlabeled 4732,Unlabeled 4732,Unlabeled 4733,Unlabeled 4733,Unlabeled 4733,Unlabeled 4734,Unlabeled 4734,Unlabeled 4734,Unlabeled 4736,Unlabeled 4736,Unlabeled 4736,Unlabeled 4737,Unlabeled 4737,Unlabeled 4737,Unlabeled 4738,Unlabeled 4738,Unlabeled 4738,Unlabeled 4739,Unlabeled 4739,Unlabeled 4739,Unlabeled 4740,Unlabeled 4740,Unlabeled 4740,Unlabeled 4741,Unlabeled 4741,Unlabeled 4741,Unlabeled 4743,Unlabeled 4743,Unlabeled 4743,Unlabeled 4744,Unlabeled 4744,Unlabeled 4744,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","E97E0","E97E0","E97E0","E9290","E9290","E9290","E9310","E9310","E9310","E9320","E9320","E9320","E99F0","E99F0","E99F0","E92A0","E92A0","E92A0","E92B0","E92B0","E92B0","E92C0","E92C0","E92C0","E9800","E9800","E9800","E9A60","E9A60","E9A60","E9A90","E9A90","E9A90","E9AA0","E9AA0","E9AA0","E9AD0","E9AD0","E9AD0","E9B30","E9B30","E9B30","E9B40","E9B40","E9B40","E9C90","E9C90","E9C90","E9CA0","E9CA0","E9CA0","E9CB0","E9CB0","E9CB0","E9CC0","E9CC0","E9CC0","E9CF0","E9CF0","E9CF0","E9D00","E9D00","E9D00","E9D10","E9D10","E9D10","E9D40","E9D40","E9D40","E9D30","E9D30","E9D30","E9D50","E9D50","E9D50","E9CE0","E9CE0","E9CE0","E9D80","E9D80","E9D80","E9B70","E9B70","E9B70","E9C20","E9C20","E9C20","E9B90","E9B90","E9B90","E9C80","E9C80","E9C80","E9C70","E9C70","E9C70","E92E0","E92E0","E92E0","E9BE0","E9BE0","E9BE0","E99B0","E99B0","E99B0","E9350","E9350","E9350","E9BF0","E9BF0","E9BF0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.843949,0.145211,-0.097240,-0.507158,0.101553,0.307092,0.001495,-0.816822,-0.071958,0.077924,-0.567056,-0.270726,0.326493,0.016524,-0.000702,-0.000938,-0.000020,-0.999999,0.038421,0.138345,0.300634,0.215626,0.141259,0.428235,0.168481,0.141585,0.560913,-0.122360,0.143393,0.486936,-0.123772,0.141664,0.559771,0.231199,0.122188,0.562585,0.038910,0.126384,0.223195,0.039194,0.124869,0.299060,0.038974,0.124260,0.380504,-0.232315,0.325314,0.012841,-0.107952,0.133701,0.225649,0.195881,0.128545,0.218694,0.197875,0.130307,0.298224,0.197700,0.131080,0.380894,-0.107600,0.133595,0.377944,-0.107941,0.133277,0.298620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215711,0.411897,-0.215147,0.101158,0.345189,-0.094947,0.170752,0.412301,-0.219849,0.154897,0.330370,-0.056683,0.140486,0.377163,-0.075130,-0.207472,0.444619,-0.106291,-0.250136,0.458619,-0.121272,-0.295899,0.421603,-0.091073,-0.349359,0.436576,-0.061049,-0.390302,0.435641,-0.112019
1,0.004167,-0.843915,0.145638,-0.097272,-0.507085,0.101214,0.307089,0.001561,-0.816999,-0.072004,0.077389,-0.566867,-0.270934,0.326452,0.016349,-0.000734,-0.000960,-0.000039,-0.999999,0.038423,0.138355,0.300665,0.215628,0.141267,0.428265,0.168493,0.141585,0.560941,-0.122350,0.143388,0.486965,-0.123762,0.141650,0.559800,0.231224,0.122189,0.562606,0.038916,0.126389,0.223210,0.039205,0.124862,0.299080,0.038986,0.124246,0.380530,-0.232527,0.325340,0.012735,-0.107952,0.133697,0.225671,0.195887,0.128545,0.218709,0.197876,0.130312,0.298244,0.197709,0.131091,0.380916,-0.107592,0.133582,0.377968,-0.107924,0.133278,0.298641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215560,0.411852,-0.214997,0.100856,0.345215,-0.094872,0.170604,0.412292,-0.219747,0.154646,0.330340,-0.056574,0.140223,0.377130,-0.075040,-0.207661,0.444686,-0.106342,-0.250316,0.458685,-0.121357,-0.296077,0.421597,-0.091195,-0.349553,0.436533,-0.061224,-0.390489,0.435611,-0.112239
2,0.008333,-0.844069,0.146320,-0.096782,-0.506726,0.100866,0.306953,0.001641,-0.817094,-0.071987,0.076817,-0.566811,-0.271184,0.326456,0.016214,-0.000734,-0.000953,-0.000049,-0.999999,0.038423,0.138355,0.300682,0.215632,0.141271,0.428281,0.168490,0.141595,0.560963,-0.122355,0.143381,0.486985,-0.123765,0.141646,0.559825,0.231217,0.122185,0.562619,0.038907,0.126385,0.223237,0.039193,0.124860,0.299115,0.038974,0.124258,0.380551,-0.232759,0.325385,0.012646,-0.107955,0.133693,0.225693,0.195881,0.128552,0.218727,0.197868,0.130306,0.298275,0.197698,0.131088,0.380939,-0.107591,0.133575,0.378002,-0.107946,0.133266,0.298667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215363,0.411805,-0.214827,0.100519,0.345241,-0.094770,0.170426,0.412261,-0.219635,0.154346,0.330278,-0.056470,0.139979,0.376836,-0.074791,-0.207876,0.444768,-0.106389,-0.250517,0.458741,-0.121443,-0.296265,0.421597,-0.091302,-0.349781,0.436507,-0.061399,-0.390702,0.435602,-0.112479
3,0.012500,-0.844075,0.146604,-0.096956,-0.506600,0.100520,0.306913,0.001692,-0.817124,-0.071876,0.076246,-0.566858,-0.271449,0.326507,0.016080,-0.000768,-0.000966,-0.000048,-0.999999,0.038421,0.138376,0.300697,0.215628,0.141284,0.428291,0.168497,0.141597,0.560967,-0.122348,0.143388,0.487002,-0.123758,0.141657,0.559835,0.231219,0.122186,0.562639,0.038906,0.126399,0.223238,0.039188,0.124883,0.299118,0.038977,0.124269,0.380559,-0.232980,0.325434,0.012547,-0.107950,0.133703,0.225703,0.195880,0.128566,0.218733,0.197861,0.130335,0.298277,0.197694,0.131110,0.380934,-0.107586,0.133589,0.378017,-0.107937,0.133289,0.298673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215170,0.411791,-0.214681,0.100242,0.345228,-0.094738,0.170236,0.412221,-0.219472,0.154042,0.330225,-0.056384,0.139715,0.376828,-0.074713,-0.208073,0.444844,-0.106441,-0.250709,0.458826,-0.121575,-0.296455,0.421614,-0.091432,-0.349996,0.436520,-0.061631,-0.390888,0.435613,-0.112740
4,0.016667,-0.844122,0.146432,-0.097693,-0.506430,0.100189,0.306789,0.001697,-0.817183,-0.071881,0.075736,-0.566841,-0.271696,0.326539,0.015931,-0.000804,-0.000968,-0.000034,-0.999999,0.038407,0.138404,0.300694,0.215612,0.141298,0.428285,0.168484,0.141605,0.560963,-0.122364,0.143410,0.487000,-0.123772,0.141663,0.559834,0.231208,0.122188,0.562640,0.038894,0.126408,0.223243,0.039181,0.124901,0.299113,0.038970,0.124280,0.380552,-0.233238,0.325492,0.012428,-0.107963,0.133708,0.225704,0.195869,0.128568,0.218722,0.197855,0.130343,0.298271,0.197678,0.131117,0.380936,-0.107607,0.133601,0.378018,-0.107950,0.133292,0.298673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214965,0.411795,-0.214544,0.099999,0.345080,-0.094776,0.170009,0.412200,-0.219347,0.153704,0.330169,-0.056299,0.139447,0.376786,-0.074664,-0.208288,0.444942,-0.106494,-0.250916,0.458894,-0.121713,-0.296686,0.421638,-0.091591,-0.350240,0.436518,-0.061824,-0.391068,0.435600,-0.112963
5,0.020833,-0.844199,0.146562,-0.097971,-0.506212,0.099888,0.306725,0.001686,-0.817066,-0.071925,0.075092,-0.567091,-0.271923,0.326649,0.015831,-0.000766,-0.001041,-0.000063,-0.999999,0.038388,0.138402,0.300669,0.215616,0.141306,0.428267,0.168490,0.141620,0.560943,-0.122357,0.143418,0.486984,-0.123760,0.141671,0.559823,0.231242,0.122233,0.562538,0.038896,0.126423,0.223229,0.039176,0.124903,0.299095,0.038973,0.124284,0.380538,-0.233474,0.325565,0.012319,-0.107961,0.133715,0.225692,0.195863,0.128585,0.218701,0.197851,0.130346,0.298256,0.197678,0.131123,0.380907,-0.107604,0.133598,0.378010,-0.107946,0.133296,0.298663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214769,0.411797,-0.214415,0.099791,0.345028,-0.094772,0.169852,0.412296,-0.219359,0.153399,0.330124,-0.056219,0.139198,0.376758,-0.074605,-0.208498,0.445038,-0.106576,-0.251101,0.458979,-0.121855,-0.296895,0.421686,-0.091763,-0.350482,0.436529,-0.062053,-0.391247,0.435536,-0.113225
