Format Version,1.23,Take Name,cap_018,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.30.41.609 PM,Total Frames in Take,2621,Total Exported Frames,2621,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
555,2.312500,-0.852170,-0.028902,0.076150,-0.516886,0.182696,0.135102,0.237261,-0.790772,0.293805,-0.388702,-0.370498,0.292061,0.194770,0.272046,-0.001093,-0.000080,-0.000047,-0.999999,0.038882,0.138434,0.300321,0.215504,0.141249,0.428385,0.168578,0.141523,0.560968,-0.122336,0.143298,0.486934,-0.123396,0.141712,0.557582,0.231237,0.122012,0.562706,0.318719,0.183104,0.323403,0.039196,0.126208,0.380436,0.197784,0.132937,0.380964,0.039434,0.128315,0.298958,0.198135,0.137825,0.298450,0.039063,0.131391,0.223162,-0.107440,0.132841,0.377850,-0.107828,0.132424,0.298474,-0.107725,0.131951,0.225576,0.195869,0.140745,0.218945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171624,0.248186,-0.003708,0.133533,0.171076,0.153106,0.130200,0.243177,0.012882,0.200537,0.163218,0.161791,0.173701,0.207759,0.154186,0.417195,0.314320,0.327808,0.415231,0.341244,0.288569,0.374752,0.311426,0.245387,0.327396,0.333511,0.210296,0.361246,0.352606,0.157616
556,2.316667,-0.852591,-0.027475,0.076451,-0.516226,0.182714,0.135196,0.237721,-0.790375,0.293197,-0.390104,-0.370353,0.291885,0.194444,0.272151,-0.001097,-0.000095,-0.000047,-0.999999,0.038860,0.138441,0.300332,0.215486,0.141253,0.428393,0.168565,0.141522,0.560981,-0.122360,0.143304,0.486955,-0.123416,0.141718,0.557591,0.231233,0.122021,0.562706,0.318577,0.182797,0.323580,0.039182,0.126325,0.380448,0.197757,0.133105,0.380992,0.039406,0.128520,0.298974,0.198140,0.138113,0.298480,0.039041,0.131666,0.223191,-0.107455,0.132866,0.377872,-0.107852,0.132439,0.298493,-0.107746,0.131954,0.225585,0.195854,0.141075,0.218971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172221,0.248607,-0.003062,0.133788,0.171390,0.153579,0.130746,0.243718,0.013450,0.200692,0.163289,0.162277,0.173968,0.208117,0.154685,0.416660,0.314264,0.328044,0.414750,0.341222,0.288737,0.374432,0.311221,0.245472,0.327084,0.333182,0.210315,0.361021,0.352224,0.157652
557,2.320833,-0.852890,-0.025651,0.077457,-0.515675,0.182742,0.135254,0.238035,-0.790001,0.292371,-0.391254,-0.370591,0.291734,0.194156,0.272375,-0.001117,-0.000102,-0.000044,-0.999999,0.038850,0.138460,0.300335,0.215488,0.141263,0.428401,0.168548,0.141534,0.560980,-0.122369,0.143319,0.486953,-0.123422,0.141724,0.557607,0.231225,0.122027,0.562695,0.318386,0.182670,0.323756,0.039178,0.126434,0.380454,0.197746,0.133172,0.381002,0.039395,0.128720,0.298999,0.198150,0.138277,0.298508,0.039034,0.131906,0.223198,-0.107470,0.132871,0.377881,-0.107862,0.132453,0.298506,-0.107745,0.131952,0.225591,0.195832,0.141321,0.218983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172780,0.248915,-0.002647,0.133977,0.171758,0.153883,0.131270,0.244206,0.013876,0.200880,0.163348,0.162629,0.174309,0.208263,0.155070,0.416204,0.314328,0.328181,0.414324,0.341151,0.288850,0.374129,0.311048,0.245559,0.326764,0.332832,0.210313,0.360767,0.351806,0.157703
558,2.325000,-0.853261,-0.024130,0.078156,-0.515029,0.182712,0.135317,0.238207,-0.789683,0.291586,-0.392356,-0.370723,0.291565,0.193881,0.272531,-0.001186,-0.000160,-0.000074,-0.999999,0.038815,0.138511,0.300323,0.215494,0.141305,0.428386,0.168531,0.141544,0.560973,-0.122392,0.143331,0.486966,-0.123445,0.141738,0.557613,0.231235,0.122068,0.562620,0.318371,0.182285,0.323830,0.039153,0.126515,0.380457,0.197716,0.133231,0.381016,0.039382,0.128856,0.299008,0.198119,0.138376,0.298499,0.039008,0.132080,0.223198,-0.107498,0.132893,0.377880,-0.107891,0.132480,0.298515,-0.107767,0.131972,0.225599,0.195814,0.141481,0.218987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173235,0.249350,-0.002331,0.134078,0.172167,0.154064,0.131702,0.244659,0.014154,0.201015,0.163432,0.162845,0.174555,0.208399,0.155335,0.415770,0.314342,0.328267,0.413848,0.341127,0.288945,0.373793,0.310908,0.245658,0.326434,0.332514,0.210270,0.360470,0.351441,0.157657
559,2.329167,-0.853762,-0.023105,0.078512,-0.514191,0.182727,0.135293,0.238243,-0.789096,0.290764,-0.393900,-0.370981,0.291351,0.193647,0.272695,-0.001192,-0.000157,-0.000080,-0.999999,0.038812,0.138529,0.300306,0.215500,0.141321,0.428379,0.168502,0.141555,0.560940,-0.122392,0.143345,0.486951,-0.123440,0.141750,0.557598,0.231236,0.122088,0.562602,0.318020,0.182166,0.324176,0.039152,0.126562,0.380446,0.197730,0.133292,0.381008,0.039384,0.128914,0.299004,0.198112,0.138452,0.298503,0.039012,0.132144,0.223196,-0.107497,0.132913,0.377883,-0.107882,0.132497,0.298507,-0.107764,0.131986,0.225590,0.195815,0.141589,0.218987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173598,0.249758,-0.002102,0.134218,0.172396,0.154138,0.132095,0.245176,0.014340,0.201135,0.163516,0.162968,0.174781,0.208511,0.155495,0.415223,0.314512,0.328380,0.413320,0.341122,0.289014,0.373387,0.310760,0.245787,0.326106,0.332180,0.210117,0.360198,0.351094,0.157617
560,2.333333,-0.854131,-0.022314,0.078800,-0.513569,0.182731,0.135281,0.238266,-0.788610,0.289875,-0.395495,-0.371011,0.291142,0.193333,0.272828,-0.001191,-0.000176,-0.000063,-0.999999,0.038796,0.138543,0.300313,0.215486,0.141332,0.428382,0.168491,0.141562,0.560946,-0.122390,0.143361,0.486961,-0.123442,0.141775,0.557616,0.231219,0.122099,0.562598,0.317856,0.181935,0.324413,0.039150,0.126556,0.380458,0.197717,0.133342,0.381025,0.039376,0.128896,0.299011,0.198087,0.138533,0.298513,0.038996,0.132125,0.223209,-0.107509,0.132928,0.377891,-0.107898,0.132513,0.298510,-0.107772,0.132000,0.225603,0.195810,0.141673,0.218993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173888,0.250066,-0.001923,0.134328,0.172569,0.154188,0.132361,0.245560,0.014470,0.201202,0.163571,0.163043,0.174954,0.208625,0.155618,0.414595,0.314583,0.328556,0.412762,0.341144,0.289096,0.372965,0.310553,0.245863,0.325716,0.331810,0.210065,0.359884,0.350724,0.157563
561,2.337500,-0.854378,-0.021766,0.078874,-0.513170,0.182762,0.135326,0.238303,-0.787908,0.289075,-0.396767,-0.371769,0.290845,0.193162,0.273146,-0.001254,-0.000174,-0.000045,-0.999999,0.038801,0.138581,0.300328,0.215493,0.141348,0.428406,0.168494,0.141572,0.560950,-0.122381,0.143380,0.486980,-0.123436,0.141786,0.557629,0.231213,0.122089,0.562609,0.317604,0.181668,0.324595,0.039157,0.126515,0.380474,0.197721,0.133383,0.381042,0.039383,0.128836,0.299021,0.198110,0.138575,0.298537,0.039012,0.132029,0.223218,-0.107491,0.132942,0.377904,-0.107881,0.132535,0.298535,-0.107752,0.132013,0.225623,0.195808,0.141768,0.219012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174167,0.250328,-0.001796,0.134436,0.172729,0.154246,0.132601,0.245850,0.014575,0.201304,0.163643,0.163120,0.175099,0.208766,0.155701,0.414055,0.314762,0.328695,0.412242,0.341140,0.289119,0.372594,0.310374,0.245929,0.325374,0.331504,0.210023,0.359562,0.350281,0.157524
562,2.341667,-0.854565,-0.021083,0.079233,-0.512833,0.182763,0.135323,0.238315,-0.787266,0.288142,-0.398361,-0.372149,0.290614,0.192920,0.273342,-0.001265,-0.000181,-0.000020,-0.999999,0.038787,0.138581,0.300354,0.215460,0.141338,0.428439,0.168497,0.141562,0.560977,-0.122388,0.143379,0.487006,-0.123438,0.141792,0.557653,0.231201,0.122070,0.562629,0.317344,0.181637,0.324855,0.039156,0.126464,0.380501,0.197706,0.133428,0.381067,0.039383,0.128746,0.299042,0.198097,0.138613,0.298557,0.039014,0.131906,0.223248,-0.107491,0.132938,0.377927,-0.107882,0.132528,0.298562,-0.107763,0.132023,0.225643,0.195795,0.141841,0.219043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174379,0.250492,-0.001724,0.134519,0.172837,0.154297,0.132809,0.246076,0.014660,0.201340,0.163662,0.163137,0.175221,0.208843,0.155756,0.413438,0.314908,0.328806,0.411680,0.341189,0.289146,0.372220,0.310221,0.245977,0.325000,0.331164,0.209937,0.359267,0.349847,0.157440
563,2.345833,-0.854584,-0.020505,0.079552,-0.512774,0.182790,0.135408,0.238354,-0.786770,0.287003,-0.399985,-0.372336,0.290446,0.192612,0.273487,-0.001360,-0.000126,0.000010,-0.999999,0.038810,0.138615,0.300375,0.215466,0.141344,0.428451,0.168500,0.141555,0.560993,-0.122376,0.143386,0.487010,-0.123430,0.141784,0.557662,0.231163,0.122023,0.562711,0.316686,0.182123,0.325362,0.039162,0.126405,0.380511,0.197713,0.133466,0.381080,0.039384,0.128663,0.299052,0.198099,0.138667,0.298582,0.039020,0.131819,0.223254,-0.107486,0.132949,0.377936,-0.107873,0.132530,0.298571,-0.107751,0.132014,0.225659,0.195803,0.141891,0.219052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174575,0.250589,-0.001693,0.134586,0.172954,0.154332,0.132993,0.246225,0.014705,0.201422,0.163663,0.163159,0.175344,0.209042,0.155820,0.412850,0.315023,0.328882,0.411141,0.341275,0.289179,0.371761,0.310063,0.246004,0.324578,0.330759,0.209787,0.358959,0.349424,0.157330
564,2.350000,-0.854579,-0.019950,0.080019,-0.512732,0.182807,0.135395,0.238347,-0.786100,0.285820,-0.401659,-0.372859,0.290181,0.192330,0.273679,-0.001308,-0.000079,0.000018,-0.999999,0.038819,0.138576,0.300399,0.215451,0.141327,0.428461,0.168497,0.141548,0.561002,-0.122387,0.143361,0.487019,-0.123433,0.141780,0.557671,0.231140,0.121992,0.562808,0.316422,0.182039,0.325617,0.039152,0.126368,0.380517,0.197705,0.133480,0.381089,0.039372,0.128622,0.299058,0.198083,0.138672,0.298588,0.039006,0.131770,0.223269,-0.107488,0.132925,0.377948,-0.107876,0.132526,0.298582,-0.107768,0.131998,0.225665,0.195791,0.141896,0.219069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174702,0.250571,-0.001716,0.134644,0.172989,0.154344,0.133119,0.246291,0.014708,0.201447,0.163641,0.163151,0.175456,0.209024,0.155809,0.412180,0.315194,0.328904,0.410512,0.341332,0.289172,0.371293,0.309884,0.245951,0.324124,0.330361,0.209616,0.358540,0.348910,0.157130
565,2.354167,-0.854477,-0.019107,0.081257,-0.512739,0.182883,0.135322,0.238282,-0.785614,0.284193,-0.403827,-0.372785,0.290126,0.191953,0.273721,-0.001327,-0.000122,-0.000006,-0.999999,0.038815,0.138573,0.300385,0.215466,0.141318,0.428459,0.168504,0.141529,0.561006,-0.122382,0.143351,0.487016,-0.123428,0.141757,0.557669,0.231179,0.122009,0.562728,0.316396,0.181547,0.325765,0.039163,0.126364,0.380510,0.197710,0.133471,0.381086,0.039381,0.128607,0.299056,0.198085,0.138667,0.298586,0.039016,0.131759,0.223268,-0.107485,0.132912,0.377941,-0.107872,0.132493,0.298572,-0.107758,0.131989,0.225660,0.195793,0.141877,0.219062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174783,0.250471,-0.001783,0.134687,0.173025,0.154328,0.133205,0.246269,0.014679,0.201469,0.163564,0.163104,0.175698,0.208864,0.155653,0.411538,0.315436,0.328949,0.409802,0.341492,0.289111,0.370812,0.309757,0.245867,0.323706,0.329951,0.209310,0.358196,0.348430,0.156979
566,2.358333,-0.854245,-0.018528,0.082120,-0.513008,0.182898,0.135329,0.238238,-0.784625,0.282923,-0.406117,-0.373346,0.289838,0.191713,0.273865,-0.001244,-0.000123,-0.000009,-0.999999,0.038812,0.138523,0.300377,0.215460,0.141290,0.428446,0.168513,0.141529,0.560998,-0.122387,0.143331,0.487010,-0.123437,0.141746,0.557656,0.231181,0.121999,0.562726,0.316244,0.181272,0.325908,0.039157,0.126381,0.380505,0.197708,0.133440,0.381072,0.039380,0.128640,0.299037,0.198096,0.138640,0.298570,0.039008,0.131799,0.223249,-0.107490,0.132895,0.377930,-0.107878,0.132481,0.298565,-0.107765,0.131968,0.225652,0.195782,0.141822,0.219044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174785,0.250294,-0.001904,0.134697,0.173040,0.154299,0.133220,0.246184,0.014580,0.201452,0.163483,0.163024,0.175787,0.208817,0.155545,0.410715,0.315748,0.329041,0.409080,0.341601,0.288993,0.370328,0.309645,0.245774,0.323247,0.329532,0.209041,0.357813,0.347946,0.156681
567,2.362500,-0.853961,-0.017790,0.083333,-0.513313,0.182922,0.135268,0.238139,-0.783481,0.281769,-0.408294,-0.374247,0.289489,0.191558,0.274046,-0.001161,-0.000171,-0.000042,-0.999999,0.038817,0.138481,0.300339,0.215479,0.141269,0.428417,0.168539,0.141522,0.560974,-0.122372,0.143320,0.486979,-0.123420,0.141730,0.557635,0.231230,0.122037,0.562627,0.316016,0.180876,0.325998,0.039165,0.126414,0.380481,0.197732,0.133403,0.381033,0.039401,0.128670,0.299012,0.198116,0.138588,0.298523,0.039029,0.131844,0.223214,-0.107474,0.132880,0.377903,-0.107864,0.132467,0.298534,-0.107755,0.131959,0.225626,0.195807,0.141774,0.219005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174757,0.250037,-0.002098,0.134689,0.173057,0.154236,0.133214,0.246024,0.014424,0.201450,0.163357,0.162910,0.175890,0.208580,0.155348,0.409948,0.316074,0.328998,0.408386,0.341800,0.288865,0.369806,0.309473,0.245715,0.322803,0.329166,0.208703,0.357504,0.347428,0.156357
568,2.366667,-0.853486,-0.017241,0.084448,-0.513938,0.182959,0.135269,0.238091,-0.782464,0.280389,-0.410752,-0.374719,0.289208,0.191253,0.274095,0.000191,-0.000271,0.000151,-1.000000,0.038724,0.137804,0.300337,0.215215,0.140819,0.428422,0.168548,0.141514,0.560973,-0.122369,0.143306,0.486966,-0.123419,0.141718,0.557615,0.231238,0.122030,0.562616,0.315318,0.181282,0.326391,0.039174,0.126426,0.380465,0.197739,0.133364,0.381009,0.039406,0.128697,0.298996,0.198121,0.138529,0.298506,0.039031,0.131877,0.223206,-0.107470,0.132859,0.377885,-0.107853,0.132439,0.298508,-0.107758,0.131946,0.225610,0.195816,0.141681,0.218992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174678,0.249645,-0.002343,0.134679,0.172997,0.154173,0.133147,0.245758,0.014235,0.201416,0.163217,0.162794,0.175994,0.208437,0.155240,0.409094,0.316339,0.329001,0.407653,0.341929,0.288695,0.369264,0.309308,0.245579,0.322266,0.328672,0.208272,0.357152,0.346881,0.156000
569,2.370833,-0.853030,-0.017007,0.085297,-0.514563,0.183031,0.135245,0.237998,-0.781458,0.278809,-0.412989,-0.375539,0.288942,0.191051,0.274226,0.000189,-0.000267,0.000155,-1.000000,0.038745,0.137790,0.300320,0.215220,0.140806,0.428405,0.168579,0.141501,0.560941,-0.122346,0.143290,0.486949,-0.123398,0.141706,0.557593,0.231253,0.122006,0.562619,0.314929,0.181388,0.326597,0.039188,0.126424,0.380447,0.197770,0.133320,0.380990,0.039433,0.128687,0.298975,0.198159,0.138483,0.298485,0.039053,0.131855,0.223180,-0.107444,0.132837,0.377858,-0.107828,0.132419,0.298486,-0.107743,0.131927,0.225590,0.195836,0.141592,0.218967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174562,0.249240,-0.002607,0.134678,0.172897,0.154068,0.133075,0.245437,0.014025,0.201421,0.163080,0.162633,0.176063,0.208259,0.155050,0.408336,0.316743,0.328820,0.406847,0.342120,0.288469,0.368710,0.309231,0.245382,0.321829,0.328267,0.207907,0.356767,0.346313,0.155599
570,2.375000,-0.852468,-0.016668,0.086409,-0.515320,0.183066,0.135225,0.237891,-0.780177,0.277114,-0.415995,-0.376139,0.288661,0.190756,0.274300,0.000203,-0.000264,0.000166,-1.000000,0.038742,0.137777,0.300305,0.215219,0.140794,0.428391,0.168563,0.141474,0.560913,-0.122339,0.143287,0.486930,-0.123396,0.141705,0.557584,0.231242,0.122012,0.562612,0.314705,0.180979,0.326635,0.039202,0.126392,0.380427,0.197769,0.133272,0.380957,0.039438,0.128633,0.298950,0.198165,0.138409,0.298469,0.039055,0.131788,0.223160,-0.107438,0.132818,0.377841,-0.107825,0.132413,0.298468,-0.107743,0.131919,0.225574,0.195836,0.141491,0.218947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174381,0.248744,-0.002950,0.134654,0.172755,0.153957,0.132920,0.245082,0.013777,0.201348,0.162890,0.162444,0.176096,0.208100,0.154851,0.407331,0.317196,0.328799,0.405978,0.342319,0.288246,0.368132,0.309033,0.245158,0.321313,0.327776,0.207434,0.356401,0.345690,0.155228
571,2.379167,-0.851787,-0.016367,0.087541,-0.516263,0.183065,0.135283,0.237734,-0.778609,0.275854,-0.419028,-0.376945,0.288265,0.190562,0.274332,0.000329,-0.000267,0.000117,-1.000000,0.038762,0.137730,0.300280,0.215235,0.140794,0.428372,0.168619,0.141563,0.560881,-0.122323,0.143275,0.486907,-0.123383,0.141693,0.557555,0.231247,0.122006,0.562591,0.314349,0.180999,0.326753,0.039210,0.126353,0.380404,0.197784,0.133247,0.380932,0.039452,0.128573,0.298932,0.198161,0.138348,0.298425,0.039073,0.131701,0.223147,-0.107424,0.132821,0.377816,-0.107814,0.132413,0.298443,-0.107726,0.131916,0.225555,0.195838,0.141402,0.218927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174157,0.248217,-0.003367,0.134567,0.172682,0.153800,0.132702,0.244681,0.013482,0.201293,0.162709,0.162159,0.176008,0.208020,0.154518,0.406334,0.317565,0.328726,0.405120,0.342550,0.288039,0.367576,0.308914,0.244977,0.320818,0.327327,0.206884,0.356147,0.345045,0.154771
572,2.383333,-0.851088,-0.016489,0.088233,-0.517293,0.183068,0.135352,0.237579,-0.777489,0.274020,-0.422051,-0.377223,0.288087,0.190272,0.274268,0.000258,-0.000263,0.000153,-1.000000,0.038742,0.137760,0.300273,0.215223,0.140793,0.428356,0.168560,0.141500,0.560890,-0.122340,0.143289,0.486902,-0.123399,0.141708,0.557546,0.231243,0.122023,0.562577,0.313407,0.181899,0.327112,0.039196,0.126302,0.380398,0.197770,0.133229,0.380928,0.039431,0.128488,0.298922,0.198136,0.138278,0.298417,0.039070,0.131575,0.223136,-0.107438,0.132833,0.377813,-0.107826,0.132415,0.298442,-0.107741,0.131929,0.225549,0.195817,0.141271,0.218919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173870,0.247700,-0.003754,0.134458,0.172558,0.153651,0.132425,0.244179,0.013109,0.201219,0.162527,0.161853,0.175889,0.207962,0.154208,0.405415,0.317991,0.328586,0.404186,0.342820,0.287739,0.366986,0.308877,0.244733,0.320385,0.326860,0.206366,0.355777,0.344516,0.154241
573,2.387500,-0.850323,-0.016709,0.088955,-0.518420,0.183071,0.135446,0.237389,-0.776059,0.271946,-0.425572,-0.377712,0.287898,0.189979,0.274222,0.000223,-0.000270,0.000164,-1.000000,0.038733,0.137788,0.300271,0.215227,0.140808,0.428344,0.168545,0.141504,0.560888,-0.122347,0.143308,0.486905,-0.123408,0.141722,0.557549,0.231241,0.122029,0.562574,0.312796,0.182207,0.327332,0.039185,0.126273,0.380399,0.197758,0.133213,0.380933,0.039428,0.128397,0.298922,0.198141,0.138200,0.298415,0.039054,0.131463,0.223138,-0.107446,0.132847,0.377814,-0.107827,0.132437,0.298439,-0.107745,0.131943,0.225547,0.195799,0.141106,0.218905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173538,0.247106,-0.004228,0.134332,0.172422,0.153451,0.132079,0.243713,0.012705,0.201151,0.162398,0.161537,0.175725,0.207861,0.153842,0.404345,0.318595,0.328378,0.403270,0.343121,0.287429,0.366357,0.308754,0.244409,0.319856,0.326320,0.205688,0.355493,0.343895,0.153745
574,2.391667,-0.849563,-0.017344,0.089302,-0.519584,0.183051,0.135512,0.237211,-0.774634,0.270225,-0.429015,-0.377977,0.287659,0.189700,0.274127,-0.001204,-0.000155,-0.000042,-0.999999,0.038815,0.138500,0.300282,0.215467,0.141280,0.428359,0.168530,0.141514,0.560924,-0.122375,0.143319,0.486926,-0.123434,0.141732,0.557563,0.231225,0.122034,0.562581,0.312605,0.181833,0.327427,0.039147,0.126237,0.380429,0.197735,0.133167,0.380960,0.039388,0.128321,0.298951,0.198101,0.138089,0.298443,0.039018,0.131354,0.223164,-0.107482,0.132874,0.377846,-0.107868,0.132447,0.298476,-0.107762,0.131940,0.225559,0.195768,0.140940,0.218940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173089,0.246547,-0.004728,0.134163,0.172237,0.153251,0.131656,0.243111,0.012307,0.201023,0.162253,0.161263,0.175505,0.207693,0.153508,0.403255,0.319015,0.328269,0.402307,0.343447,0.287182,0.365803,0.308693,0.244108,0.319382,0.325859,0.205158,0.355190,0.343296,0.153190
575,2.395833,-0.848860,-0.017905,0.089765,-0.520633,0.183009,0.135485,0.236951,-0.773276,0.267895,-0.432782,-0.378123,0.287597,0.189359,0.274045,-0.001228,-0.000068,-0.000016,-0.999999,0.038834,0.138510,0.300325,0.215461,0.141290,0.428374,0.168516,0.141521,0.560951,-0.122393,0.143323,0.486944,-0.123447,0.141740,0.557583,0.231179,0.121995,0.562747,0.312221,0.181900,0.327545,0.039140,0.126215,0.380449,0.197713,0.133098,0.380980,0.039369,0.128260,0.298978,0.198059,0.137956,0.298457,0.038989,0.131247,0.223185,-0.107503,0.132873,0.377861,-0.107884,0.132448,0.298497,-0.107769,0.131955,0.225578,0.195764,0.140683,0.218933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172599,0.245951,-0.005273,0.133923,0.172020,0.152973,0.131242,0.242477,0.011882,0.200899,0.162088,0.160909,0.175282,0.207378,0.153100,0.402179,0.319585,0.328086,0.401318,0.343813,0.286869,0.365257,0.308669,0.243828,0.318893,0.325325,0.204485,0.354906,0.342661,0.152681
576,2.400000,-0.848224,-0.018978,0.089446,-0.521685,0.182903,0.135483,0.236624,-0.771469,0.266112,-0.436263,-0.379071,0.287245,0.189167,0.274082,-0.001271,-0.000073,-0.000018,-0.999999,0.038820,0.138528,0.300349,0.215450,0.141298,0.428405,0.168507,0.141518,0.560976,-0.122413,0.143322,0.486969,-0.123460,0.141738,0.557608,0.231176,0.121989,0.562759,0.311434,0.182364,0.327871,0.039125,0.126197,0.380487,0.197695,0.133018,0.381008,0.039348,0.128210,0.299013,0.198052,0.137801,0.298481,0.038956,0.131159,0.223205,-0.107521,0.132891,0.377894,-0.107910,0.132454,0.298520,-0.107781,0.131938,0.225607,0.195742,0.140325,0.218935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172083,0.245345,-0.005803,0.133661,0.171676,0.152581,0.130737,0.241854,0.011363,0.200683,0.161936,0.160467,0.174958,0.207255,0.152622,0.401105,0.320170,0.327848,0.400344,0.344112,0.286564,0.364566,0.308515,0.243511,0.318457,0.324817,0.203816,0.354615,0.341964,0.152126
577,2.404167,-0.847361,-0.019580,0.090192,-0.522935,0.182867,0.135549,0.236281,-0.769869,0.264309,-0.439980,-0.379289,0.287070,0.188984,0.273914,-0.001264,-0.000119,-0.000028,-0.999999,0.038812,0.138535,0.300339,0.215456,0.141301,0.428409,0.168505,0.141527,0.560984,-0.122407,0.143330,0.486970,-0.123453,0.141746,0.557609,0.231221,0.122013,0.562677,0.310869,0.182451,0.327967,0.039127,0.126187,0.380491,0.197705,0.132932,0.381005,0.039355,0.128169,0.299011,0.198051,0.137605,0.298472,0.038961,0.131087,0.223207,-0.107510,0.132895,0.377898,-0.107906,0.132474,0.298534,-0.107778,0.131960,0.225609,0.195757,0.140019,0.218920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171505,0.244688,-0.006421,0.133457,0.171479,0.152247,0.130203,0.241226,0.010791,0.200496,0.161745,0.159985,0.174681,0.207108,0.152096,0.399990,0.320661,0.327669,0.399350,0.344441,0.286146,0.364133,0.308857,0.243247,0.318024,0.324346,0.203145,0.354450,0.341367,0.151562
