Format Version,1.23,Take Name,cap_108,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.45.05.342 PM,Total Frames in Take,2254,Total Exported Frames,2254,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 5333,Unlabeled 5333,Unlabeled 5333,Unlabeled 5334,Unlabeled 5334,Unlabeled 5334,Unlabeled 5335,Unlabeled 5335,Unlabeled 5335,Unlabeled 5336,Unlabeled 5336,Unlabeled 5336,Unlabeled 5337,Unlabeled 5337,Unlabeled 5337,Unlabeled 5338,Unlabeled 5338,Unlabeled 5338,Unlabeled 5339,Unlabeled 5339,Unlabeled 5339,Unlabeled 5340,Unlabeled 5340,Unlabeled 5340,Unlabeled 5341,Unlabeled 5341,Unlabeled 5341,Unlabeled 5342,Unlabeled 5342,Unlabeled 5342,Unlabeled 5343,Unlabeled 5343,Unlabeled 5343,Unlabeled 5344,Unlabeled 5344,Unlabeled 5344,Unlabeled 5345,Unlabeled 5345,Unlabeled 5345,Unlabeled 5346,Unlabeled 5346,Unlabeled 5346,Unlabeled 5347,Unlabeled 5347,Unlabeled 5347,Unlabeled 5348,Unlabeled 5348,Unlabeled 5348,Unlabeled 5349,Unlabeled 5349,Unlabeled 5349,Unlabeled 5350,Unlabeled 5350,Unlabeled 5350,Unlabeled 5351,Unlabeled 5351,Unlabeled 5351,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","FAF30","FAF30","FAF30","FAFD0","FAFD0","FAFD0","FB090","FB090","FB090","FB0A0","FB0A0","FB0A0","FAF20","FAF20","FAF20","FAF00","FAF00","FAF00","FB000","FB000","FB000","FB010","FB010","FB010","FB110","FB110","FB110","FB180","FB180","FB180","FB1B0","FB1B0","FB1B0","FB1C0","FB1C0","FB1C0","FB1F0","FB1F0","FB1F0","FB260","FB260","FB260","FB270","FB270","FB270","FB280","FB280","FB280","FB2A0","FB2A0","FB2A0","FB2C0","FB2C0","FB2C0","FB0C0","FB0C0","FB0C0","FB2E0","FB2E0","FB2E0","FB320","FB320","FB320","FB310","FB310","FB310","FB330","FB330","FB330","FB350","FB350","FB350","FB040","FB040","FB040","FB030","FB030","FB030","FB0E0","FB0E0","FB0E0","FB290","FB290","FB290","FAF40","FAF40","FAF40","FABC0","FABC0","FABC0","FAF50","FAF50","FAF50","FABB0","FABB0","FABB0","FAF60","FAF60","FAF60","FAF10","FAF10","FAF10"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.825616,-0.003123,0.054024,-0.561632,0.124000,0.308986,-0.000354,-0.594981,0.258362,-0.571004,-0.503190,0.301298,0.237178,0.222583,-0.000708,0.000684,0.000623,-0.999999,0.039007,0.138364,0.300038,0.215533,0.141162,0.428379,0.168428,0.141192,0.560838,-0.122469,0.143345,0.487000,-0.124072,0.142357,0.556493,0.231117,0.121997,0.562715,0.038899,0.126869,0.223298,0.039194,0.125188,0.299168,0.038919,0.124386,0.380556,0.310187,0.249185,0.276968,-0.107939,0.134238,0.225754,-0.107996,0.132793,0.298777,0.195793,0.128480,0.218813,0.197848,0.130296,0.298338,-0.107577,0.133553,0.378089,0.215296,0.131312,0.537117,0.197579,0.131181,0.380920,,,,,,,,,,,,,,,,,,,,,,,,,0.129641,0.395783,-0.252192,0.081115,0.336051,-0.090492,0.087211,0.393399,-0.238432,0.146550,0.328956,-0.076731,0.121527,0.372123,-0.091009,0.414754,0.375710,0.253955,0.427936,0.380657,0.209113,0.400572,0.332281,0.173621,0.369006,0.332030,0.118939,0.419474,0.325750,0.078125
1,0.004167,-0.825653,-0.003517,0.054341,-0.561544,0.124130,0.309007,-0.000045,-0.595192,0.258705,-0.570578,-0.503248,0.301038,0.237001,0.222909,-0.000620,0.000628,0.000582,-1.000000,0.039017,0.138330,0.300032,0.215568,0.141154,0.428395,0.168454,0.141180,0.560836,-0.122475,0.143337,0.487005,-0.124075,0.142359,0.556501,0.231237,0.122058,0.562640,0.038910,0.126863,0.223322,0.039203,0.125185,0.299181,0.038907,0.124406,0.380564,0.309944,0.248940,0.277387,-0.107929,0.134226,0.225777,-0.107989,0.132788,0.298798,0.195785,0.128496,0.218818,0.197840,0.130312,0.298342,-0.107562,0.133548,0.378112,0.215323,0.131300,0.537117,0.197568,0.131205,0.380923,,,,,,,,,,,,,,,,,,,,,,,,,0.129616,0.395913,-0.251935,0.081128,0.336142,-0.090249,0.087019,0.393329,-0.237753,0.146575,0.329024,-0.076502,0.121556,0.372161,-0.090755,0.414649,0.375427,0.254345,0.427767,0.380403,0.209498,0.400335,0.332036,0.173982,0.368783,0.331880,0.119300,0.419235,0.325597,0.078443
2,0.008333,-0.825850,-0.003687,0.054271,-0.561260,0.124131,0.308993,0.000185,-0.596051,0.258681,-0.570054,-0.502838,0.300942,0.236579,0.223245,-0.000733,0.000690,0.000668,-0.999999,0.039035,0.138353,0.300057,0.215571,0.141125,0.428418,0.168476,0.141152,0.560844,-0.122469,0.143344,0.487017,-0.124073,0.142344,0.556511,0.231157,0.121962,0.562732,0.038919,0.126854,0.223338,0.039220,0.125174,0.299197,0.038908,0.124380,0.380570,0.309776,0.248807,0.277791,-0.107906,0.134218,0.225803,-0.107974,0.132767,0.298818,0.195783,0.128490,0.218829,0.197841,0.130304,0.298360,-0.107549,0.133521,0.378123,0.215332,0.131291,0.537121,0.197570,0.131185,0.380927,,,,,,,,,,,,,,,,,,,,,,,,,0.129574,0.396087,-0.251650,0.081125,0.336197,-0.090001,0.086973,0.393464,-0.237486,0.146556,0.329084,-0.076271,0.121534,0.372179,-0.090435,0.414510,0.374747,0.254578,0.427635,0.380146,0.209851,0.400100,0.331797,0.174345,0.368516,0.331666,0.119746,0.418910,0.325428,0.078841
3,0.012500,-0.825990,-0.003942,0.054172,-0.561062,0.124159,0.309019,0.000409,-0.596360,0.259088,-0.569389,-0.503015,0.300638,0.236443,0.223606,-0.000639,0.000637,0.000613,-0.999999,0.039031,0.138322,0.300054,0.215580,0.141126,0.428425,0.168464,0.141155,0.560855,-0.122464,0.143339,0.487027,-0.124070,0.142344,0.556519,0.231248,0.122032,0.562664,0.038918,0.126848,0.223338,0.039215,0.125167,0.299197,0.038917,0.124390,0.380576,0.309573,0.248570,0.278180,-0.107906,0.134211,0.225801,-0.107973,0.132784,0.298821,0.195792,0.128492,0.218836,0.197846,0.130311,0.298363,-0.107546,0.133536,0.378128,0.215321,0.131279,0.537139,0.197577,0.131182,0.380940,,,,,,,,,,,,,,,,,,,,,,,,,0.129523,0.396243,-0.251361,0.081132,0.336227,-0.089752,0.086931,0.393601,-0.237236,0.146539,0.329175,-0.076030,0.121550,0.372250,-0.090191,0.414378,0.374461,0.254964,0.427506,0.379861,0.210242,0.399873,0.331584,0.174690,0.368237,0.331541,0.120157,0.418596,0.325286,0.079197
4,0.016667,-0.826100,-0.004143,0.054068,-0.560908,0.124156,0.309056,0.000631,-0.596746,0.259257,-0.568864,-0.503064,0.300407,0.236244,0.223984,0.000574,0.000597,0.000852,-0.999999,0.038945,0.137709,0.300067,0.215366,0.140704,0.428415,0.168443,0.141163,0.560861,-0.122453,0.143333,0.487023,-0.124066,0.142345,0.556517,0.231127,0.121960,0.562729,0.038919,0.126837,0.223324,0.039219,0.125170,0.299181,0.038925,0.124371,0.380566,0.309413,0.248329,0.278549,-0.107922,0.134214,0.225779,-0.107982,0.132774,0.298806,0.195791,0.128477,0.218828,0.197856,0.130294,0.298352,-0.107547,0.133536,0.378113,0.215304,0.131293,0.537147,0.197585,0.131184,0.380935,,,,,,,,,,,,,,,,,,,,,,,,,0.129470,0.396388,-0.251121,0.081117,0.336268,-0.089501,0.086885,0.393725,-0.236986,0.146505,0.329269,-0.075790,0.121533,0.372309,-0.089950,0.414207,0.374171,0.255349,0.427377,0.379593,0.210588,0.399678,0.331353,0.175074,0.367970,0.331393,0.120556,0.418265,0.325146,0.079527
5,0.020833,-0.826169,-0.004048,0.054350,-0.560780,0.124138,0.309102,0.000864,-0.597180,0.259325,-0.568392,-0.503049,0.300209,0.236018,0.224357,0.000700,0.000538,0.000759,-0.999999,0.038926,0.137679,0.300038,0.215337,0.140723,0.428395,0.168420,0.141185,0.560840,-0.122438,0.143341,0.487003,-0.124063,0.142339,0.556501,0.231198,0.122075,0.562639,0.038913,0.126845,0.223294,0.039207,0.125192,0.299154,0.038942,0.124375,0.380555,0.309291,0.248096,0.278969,-0.107942,0.134228,0.225745,-0.107985,0.132795,0.298772,0.195806,0.128473,0.218803,0.197868,0.130296,0.298336,-0.107562,0.133551,0.378082,0.215312,0.131290,0.537132,0.197590,0.131178,0.380914,,,,,,,,,,,,,,,,,,,,,,,,,0.129411,0.396517,-0.250881,0.081054,0.336357,-0.089208,0.086830,0.393849,-0.236721,0.146476,0.329347,-0.075565,0.121525,0.372349,-0.089707,0.414066,0.373869,0.255747,0.427218,0.379373,0.210917,0.399476,0.331105,0.175425,0.367691,0.331253,0.120940,0.417961,0.324975,0.079868
6,0.025000,-0.826367,-0.003779,0.054372,-0.560488,0.124064,0.309129,0.001005,-0.597601,0.259313,-0.567966,-0.503036,0.299998,0.235780,0.224761,0.001511,0.000538,0.000593,-0.999999,0.038908,0.137391,0.300047,0.215258,0.140676,0.428390,0.168424,0.141617,0.560942,-0.122434,0.143333,0.486983,-0.124053,0.142337,0.556488,0.231170,0.122093,0.562615,0.038911,0.126847,0.223262,0.039194,0.125202,0.299118,0.038949,0.124368,0.380529,0.309134,0.247712,0.279428,-0.107955,0.134248,0.225716,-0.107986,0.132810,0.298747,0.195823,0.128450,0.218776,0.197879,0.130262,0.298311,-0.107575,0.133562,0.378057,0.215292,0.131304,0.537123,0.197607,0.131160,0.380895,,,,,,,,,,,,,,,,,,,,,,,,,0.129340,0.396642,-0.250627,0.081049,0.336406,-0.088968,0.086931,0.394211,-0.236827,0.146453,0.329427,-0.075327,0.121506,0.372398,-0.089453,0.413933,0.373590,0.256140,0.426999,0.379131,0.211297,0.399239,0.330883,0.175788,0.367390,0.331075,0.121323,0.417624,0.324788,0.080218
7,0.029167,-0.826528,-0.004066,0.054226,-0.560263,0.124076,0.309116,0.001245,-0.598046,0.259217,-0.567468,-0.503118,0.299795,0.235572,0.225233,0.001196,0.000613,0.000587,-0.999999,0.038929,0.137539,0.300031,0.215301,0.140768,0.428353,0.168413,0.141634,0.560916,-0.122429,0.143331,0.486959,-0.124053,0.142341,0.556465,0.231073,0.122034,0.562673,0.038914,0.126852,0.223230,0.039194,0.125207,0.299092,0.038959,0.124356,0.380513,0.309024,0.247383,0.279867,-0.107960,0.134272,0.225688,-0.107977,0.132826,0.298715,0.195838,0.128450,0.218763,0.197890,0.130248,0.298286,-0.107571,0.133570,0.378030,0.215297,0.131297,0.537095,0.197612,0.131157,0.380882,,,,,,,,,,,,,,,,,,,,,,,,,0.129292,0.396762,-0.250353,0.081068,0.336404,-0.088709,0.086866,0.394332,-0.236539,0.146417,0.329489,-0.075100,0.121475,0.372437,-0.089131,0.413822,0.373334,0.256531,0.426798,0.378886,0.211692,0.399000,0.330683,0.176207,0.367081,0.330899,0.121751,0.417262,0.324635,0.080542
