Format Version,1.23,Take Name,cap_096,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.20.51.514 PM,Total Frames in Take,2036,Total Exported Frames,2036,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 4876,Unlabeled 4876,Unlabeled 4876,Unlabeled 4877,Unlabeled 4877,Unlabeled 4877,Unlabeled 4878,Unlabeled 4878,Unlabeled 4878,Unlabeled 4879,Unlabeled 4879,Unlabeled 4879,Unlabeled 4880,Unlabeled 4880,Unlabeled 4880,Unlabeled 4881,Unlabeled 4881,Unlabeled 4881,Unlabeled 4882,Unlabeled 4882,Unlabeled 4882,Unlabeled 4883,Unlabeled 4883,Unlabeled 4883,Unlabeled 4884,Unlabeled 4884,Unlabeled 4884,Unlabeled 4885,Unlabeled 4885,Unlabeled 4885,Unlabeled 4886,Unlabeled 4886,Unlabeled 4886,Unlabeled 4887,Unlabeled 4887,Unlabeled 4887,Unlabeled 4888,Unlabeled 4888,Unlabeled 4888,Unlabeled 4889,Unlabeled 4889,Unlabeled 4889,Unlabeled 4890,Unlabeled 4890,Unlabeled 4890,Unlabeled 4891,Unlabeled 4891,Unlabeled 4891,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","EADE0","EADE0","EADE0","EAE10","EAE10","EAE10","EAE80","EAE80","EAE80","EAE90","EAE90","EAE90","EAD70","EAD70","EAD70","EAF40","EAF40","EAF40","EAF50","EAF50","EAF50","EB090","EB090","EB090","EB0A0","EB0A0","EB0A0","EB0C0","EB0C0","EB0C0","EB0D0","EB0D0","EB0D0","EB0E0","EB0E0","EB0E0","EB120","EB120","EB120","EB160","EB160","EB160","EB190","EB190","EB190","EB220","EB220","EB220","EB200","EB200","EB200","EB270","EB270","EB270","EB290","EB290","EB290","EB280","EB280","EB280","EB2C0","EB2C0","EB2C0","EAD80","EAD80","EAD80","EB1E0","EB1E0","EB1E0","EAED0","EAED0","EAED0","EB1A0","EB1A0","EB1A0","EAFA0","EAFA0","EAFA0","EADD0","EADD0","EADD0","EAD20","EAD20","EAD20","EADA0","EADA0","EADA0","EADB0","EADB0","EADB0","EAD10","EAD10","EAD10"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.719729,-0.156517,0.097816,-0.669272,-0.003135,0.356540,-0.008982,-0.723334,0.245515,-0.343869,-0.546136,0.297373,0.299499,0.211464,-0.001410,-0.000794,-0.000067,-0.999999,0.038480,0.138762,0.300607,0.215533,0.141523,0.428368,0.168508,0.141635,0.560906,-0.122471,0.143497,0.486853,-0.123590,0.141710,0.560073,0.231264,0.122248,0.562501,0.332534,0.297783,0.259367,0.039033,0.124405,0.380502,0.197897,0.130304,0.298252,0.039125,0.125092,0.298961,-0.107976,0.132987,0.298509,0.038863,0.126555,0.223163,0.195543,0.129065,0.218589,-0.107857,0.133749,0.225605,-0.107633,0.133130,0.377843,0.197605,0.131176,0.380867,,,,,,,,,,,,,,,,,,,-0.074165,0.362900,-0.265564,-0.069934,0.347127,-0.087458,-0.110863,0.357644,-0.240044,-0.003593,0.356177,-0.091153,-0.041075,0.388066,-0.108183,0.441965,0.409409,0.205668,0.436128,0.422006,0.160713,0.385910,0.387298,0.135649,0.335362,0.403490,0.101739,0.361099,0.399089,0.041973
1,0.004167,-0.720324,-0.156522,0.097922,-0.668615,-0.002648,0.356078,-0.008681,-0.723581,0.245190,-0.344572,-0.545512,0.297266,0.299240,0.211468,-0.001396,-0.000773,-0.000062,-0.999999,0.038494,0.138761,0.300601,0.215547,0.141523,0.428361,0.168511,0.141642,0.560909,-0.122466,0.143505,0.486849,-0.123584,0.141706,0.560067,0.231264,0.122251,0.562502,0.332397,0.297648,0.259422,0.039044,0.124420,0.380497,0.197904,0.130314,0.298246,0.039130,0.125098,0.298956,-0.107967,0.132999,0.298506,0.038871,0.126573,0.223162,0.195551,0.129084,0.218585,-0.107851,0.133762,0.225606,-0.107640,0.133149,0.377843,0.197617,0.131180,0.380862,,,,,,,,,,,,,,,,,,,-0.073731,0.362907,-0.265233,-0.069463,0.346825,-0.087174,-0.110452,0.357627,-0.239712,-0.003124,0.355850,-0.090829,-0.040600,0.387802,-0.107826,0.441692,0.409416,0.205855,0.435822,0.422033,0.160916,0.385699,0.387231,0.135772,0.335174,0.403375,0.101815,0.360945,0.399032,0.042113
2,0.008333,-0.720931,-0.156293,0.098283,-0.667961,-0.002146,0.355576,-0.008353,-0.723515,0.245276,-0.345312,-0.545092,0.296983,0.299084,0.211445,-0.001372,-0.000805,-0.000061,-0.999999,0.038466,0.138746,0.300622,0.215524,0.141513,0.428377,0.168498,0.141642,0.560924,-0.122479,0.143501,0.486867,-0.123599,0.141704,0.560082,0.231256,0.122248,0.562509,0.332192,0.297594,0.259469,0.039024,0.124409,0.380513,0.197890,0.130320,0.298263,0.039121,0.125095,0.298987,-0.107986,0.133007,0.298530,0.038864,0.126570,0.223179,0.195527,0.129104,0.218629,-0.107867,0.133757,0.225620,-0.107647,0.133164,0.377864,0.197608,0.131192,0.380889,,,,,,,,,,,,,,,,,,,-0.073301,0.362901,-0.264866,-0.068998,0.346537,-0.086856,-0.110013,0.357609,-0.239347,-0.002647,0.355491,-0.090494,-0.040084,0.387473,-0.107437,0.441313,0.409379,0.206067,0.435481,0.422039,0.161115,0.385477,0.387165,0.135910,0.334933,0.403304,0.101849,0.360797,0.398958,0.042209
3,0.012500,-0.721551,-0.156339,0.098588,-0.667235,-0.001557,0.355083,-0.008044,-0.723667,0.245180,-0.346236,-0.544347,0.296737,0.298826,0.211344,-0.001294,-0.000833,-0.000055,-0.999999,0.038446,0.138711,0.300639,0.215516,0.141494,0.428382,0.168488,0.141644,0.560945,-0.122485,0.143500,0.486888,-0.123608,0.141710,0.560094,0.231248,0.122256,0.562510,0.331930,0.297453,0.259492,0.039017,0.124404,0.380526,0.197890,0.130321,0.298286,0.039121,0.125098,0.299005,-0.107977,0.132999,0.298551,0.038858,0.126563,0.223197,0.195520,0.129113,0.218658,-0.107868,0.133763,0.225641,-0.107644,0.133156,0.377885,0.197602,0.131180,0.380909,,,,,,,,,,,,,,,,,,,-0.072889,0.362926,-0.264513,-0.068461,0.346225,-0.086480,-0.109527,0.357590,-0.238981,-0.002116,0.355121,-0.090204,-0.039536,0.387217,-0.107045,0.440930,0.409377,0.206294,0.435131,0.422119,0.161326,0.385001,0.387106,0.135890,0.334754,0.403163,0.101943,0.360681,0.398894,0.042325
4,0.016667,-0.722154,-0.155978,0.099457,-0.666538,-0.000937,0.354576,-0.007695,-0.723656,0.245094,-0.347423,-0.543643,0.296486,0.298563,0.211246,-0.001246,-0.000714,-0.000016,-0.999999,0.038463,0.138679,0.300658,0.215478,0.141470,0.428417,0.168471,0.141635,0.560962,-0.122495,0.143490,0.486900,-0.123639,0.141709,0.560112,0.231180,0.122219,0.562620,0.331556,0.297107,0.259556,0.039000,0.124402,0.380542,0.197868,0.130316,0.298307,0.039105,0.125096,0.299027,-0.107994,0.132994,0.298571,0.038845,0.126568,0.223214,0.195506,0.129117,0.218689,-0.107881,0.133753,0.225658,-0.107664,0.133150,0.377900,0.197587,0.131187,0.380929,,,,,,,,,,,,,,,,,,,-0.072466,0.362939,-0.264085,-0.067931,0.345963,-0.086079,-0.109116,0.357635,-0.238543,-0.001568,0.354733,-0.089865,-0.038933,0.386939,-0.106607,0.440470,0.409389,0.206510,0.434741,0.422144,0.161538,0.384732,0.387017,0.136014,0.334526,0.403022,0.101964,0.360581,0.398823,0.042387
5,0.020833,-0.722820,-0.156118,0.100083,-0.665690,-0.000227,0.354074,-0.007374,-0.723589,0.245102,-0.348656,-0.542940,0.296221,0.298316,0.211088,-0.001225,-0.000840,-0.000053,-0.999999,0.038425,0.138674,0.300652,0.215494,0.141473,0.428386,0.168472,0.141634,0.560961,-0.122498,0.143488,0.486897,-0.123633,0.141714,0.560102,0.231230,0.122258,0.562528,0.331225,0.296938,0.259397,0.038996,0.124408,0.380539,0.197871,0.130317,0.298308,0.039106,0.125086,0.299023,-0.107998,0.132984,0.298570,0.038849,0.126563,0.223211,0.195502,0.129126,0.218675,-0.107879,0.133755,0.225658,-0.107662,0.133157,0.377906,0.197585,0.131177,0.380927,,,,,,,,,,,,,,,,,,,-0.072033,0.362981,-0.263660,-0.067330,0.345658,-0.085712,-0.108711,0.357719,-0.238063,-0.000954,0.354407,-0.089545,-0.038312,0.386676,-0.106172,0.440018,0.409396,0.206706,0.434360,0.422156,0.161725,0.384496,0.386966,0.136084,0.334288,0.402882,0.101918,0.360510,0.398741,0.042402
