Format Version,1.23,Take Name,cap_038,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.48.40.647 PM,Total Frames in Take,2957,Total Exported Frames,2957,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
783,3.262500,-0.851112,-0.165952,0.210985,-0.451170,0.180251,0.135316,0.218634,-0.723663,0.178382,-0.493183,-0.448623,0.264044,0.157452,0.245587,0.000356,-0.000245,0.000503,-1.000000,0.038711,0.137473,0.300322,0.215340,0.140408,0.428410,0.168499,0.140960,0.560856,-0.122427,0.143160,0.486933,-0.123493,0.141614,0.557661,0.231173,0.121828,0.562665,0.039058,0.123896,0.380538,0.039000,0.126339,0.223229,0.039230,0.124738,0.299035,0.283470,0.166893,0.294952,-0.107709,0.133135,0.225636,0.195934,0.127750,0.218619,-0.107910,0.132412,0.298548,-0.107458,0.133981,0.377885,0.198034,0.129620,0.298384,0.197747,0.130826,0.381055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073353,0.271177,0.015933,0.101307,0.174450,0.163319,0.041460,0.260584,0.045758,,,,,,,0.363750,0.307583,0.266509,0.362365,0.320660,0.220993,0.331924,0.272765,0.187083,0.285861,0.274040,0.144123,0.321875,0.280658,0.090339
784,3.266667,-0.850739,-0.166859,0.211424,-0.451332,0.180251,0.135358,0.218627,-0.724092,0.178281,-0.492790,-0.448403,0.264127,0.157241,0.245755,0.000399,-0.000239,0.000467,-1.000000,0.038729,0.137455,0.300326,0.215359,0.140412,0.428425,0.168513,0.140970,0.560858,-0.122418,0.143149,0.486934,-0.123489,0.141605,0.557664,0.231203,0.121850,0.562667,0.039057,0.123907,0.380537,0.039005,0.126348,0.223224,0.039226,0.124751,0.299029,0.283543,0.166689,0.295098,-0.107703,0.133141,0.225627,0.195946,0.127753,0.218627,-0.107903,0.132402,0.298550,-0.107455,0.133962,0.377886,0.198038,0.129619,0.298378,0.197774,0.130833,0.381060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072847,0.270989,0.016066,0.101164,0.174372,0.163419,0.040988,0.260380,0.045935,,,,,,,0.363825,0.307389,0.266704,0.362409,0.320474,0.221177,0.331922,0.272624,0.187257,0.285817,0.273891,0.144363,0.321789,0.280576,0.090545
785,3.270833,-0.850280,-0.167625,0.212395,-0.451458,0.180321,0.135246,0.218513,-0.724469,0.178160,-0.492428,-0.448239,0.264195,0.157016,0.245939,0.000994,-0.000203,0.000270,-0.999999,0.038759,0.137249,0.300372,0.215375,0.140407,0.428447,0.168523,0.141374,0.561013,-0.122400,0.143121,0.486954,-0.123473,0.141577,0.557683,0.231217,0.121845,0.562691,0.039075,0.123909,0.380538,0.039022,0.126342,0.223229,0.039256,0.124738,0.299027,0.283612,0.166486,0.295221,-0.107689,0.133112,0.225633,0.195949,0.127767,0.218656,-0.107886,0.132352,0.298555,-0.107438,0.133952,0.377893,0.198056,0.129599,0.298379,0.197804,0.130810,0.381069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072334,0.270684,0.016127,0.101076,0.174169,0.163486,0.040538,0.260072,0.046093,,,,,,,0.363864,0.307198,0.266925,0.362462,0.320278,0.221330,0.331921,0.272429,0.187436,0.285774,0.273717,0.144597,0.321683,0.280462,0.090755
786,3.275000,-0.849629,-0.167896,0.213853,-0.451894,0.180354,0.135083,0.218379,-0.725083,0.178514,-0.492220,-0.447333,0.264241,0.156597,0.245905,0.000945,-0.000202,0.000253,-1.000000,0.038788,0.137258,0.300384,0.215391,0.140415,0.428467,0.168562,0.141360,0.561011,-0.122357,0.143102,0.486960,-0.123433,0.141561,0.557702,0.231219,0.121836,0.562709,0.039118,0.123898,0.380537,0.039059,0.126330,0.223228,0.039291,0.124726,0.299034,0.283737,0.166297,0.295324,-0.107644,0.133091,0.225630,0.195966,0.127776,0.218675,-0.107837,0.132331,0.298556,-0.107397,0.133926,0.377892,0.198092,0.129568,0.298372,0.197848,0.130800,0.381054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071843,0.270223,0.016080,0.100982,0.173932,0.163535,0.040132,0.259699,0.046115,,,,,,,0.363782,0.306581,0.267447,0.362510,0.320074,0.221471,0.331922,0.272227,0.187608,0.285740,0.273525,0.144824,0.321598,0.280398,0.090959
787,3.279167,-0.848893,-0.168535,0.214946,-0.452521,0.180431,0.134976,0.218238,-0.725273,0.177773,-0.491975,-0.447590,0.264392,0.156510,0.246194,0.001014,-0.000212,0.000227,-0.999999,0.038797,0.137217,0.300381,0.215378,0.140396,0.428469,0.168582,0.141357,0.560997,-0.122318,0.143085,0.486958,-0.123407,0.141538,0.557700,0.231216,0.121849,0.562703,0.039146,0.123874,0.380531,0.039089,0.126294,0.223217,0.039331,0.124683,0.299017,0.283960,0.166201,0.294919,-0.107626,0.133063,0.225618,0.195974,0.127804,0.218696,-0.107806,0.132312,0.298540,-0.107361,0.133901,0.377888,0.198121,0.129526,0.298349,0.197867,0.130780,0.381025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071316,0.269693,0.015951,0.100901,0.173661,0.163548,0.039696,0.259195,0.046098,,,,,,,0.363855,0.306841,0.267252,0.362519,0.319876,0.221601,0.331891,0.272031,0.187771,0.285714,0.273351,0.144999,0.321483,0.280315,0.091140
788,3.283333,-0.848287,-0.169491,0.215157,-0.453200,0.180459,0.134950,0.218180,-0.725585,0.177479,-0.491882,-0.447303,0.264488,0.156293,0.246303,0.001055,-0.000241,0.000189,-0.999999,0.038811,0.137209,0.300353,0.215357,0.140419,0.428451,0.168667,0.141385,0.560908,-0.122278,0.143079,0.486929,-0.123371,0.141538,0.557687,0.231207,0.121871,0.562701,0.039177,0.123867,0.380510,0.039121,0.126256,0.223193,0.039359,0.124640,0.298986,0.284077,0.165991,0.295025,-0.107583,0.133069,0.225601,0.195989,0.127833,0.218687,-0.107773,0.132296,0.298516,-0.107335,0.133903,0.377861,0.198156,0.129530,0.298312,0.197876,0.130800,0.380973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070824,0.269188,0.015837,0.100782,0.173408,0.163538,0.039280,0.258655,0.046057,,,,,,,0.363833,0.306706,0.267372,0.362495,0.319741,0.221698,0.331866,0.271854,0.187894,0.285678,0.273200,0.145150,0.321385,0.280224,0.091283
789,3.287500,-0.847343,-0.170014,0.216404,-0.454174,0.180473,0.134832,0.218025,-0.725739,0.177193,-0.491828,-0.447226,0.264513,0.156115,0.246450,0.001040,-0.000414,0.000143,-0.999999,0.038781,0.137222,0.300375,0.215336,0.140443,0.428419,0.168669,0.141396,0.560870,-0.122258,0.143081,0.486906,-0.123124,0.141516,0.557854,0.231186,0.121904,0.562676,0.039190,0.123846,0.380495,0.039137,0.126206,0.223176,0.039387,0.124601,0.298948,0.284115,0.165889,0.295134,-0.107906,0.132623,0.225531,0.195990,0.127847,0.218667,-0.107754,0.132302,0.298491,-0.107312,0.133893,0.377851,0.198169,0.129525,0.298290,0.197859,0.130805,0.380934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070247,0.268457,0.015626,0.100641,0.173098,0.163496,0.038751,0.258015,0.045930,,,,,,,0.363785,0.306572,0.267479,0.362423,0.319614,0.221792,0.331822,0.271703,0.188011,0.285620,0.273049,0.145284,0.321253,0.280063,0.091395
790,3.291667,-0.846539,-0.171366,0.215596,-0.455548,0.180408,0.135064,0.218126,-0.725766,0.176993,-0.491782,-0.447312,0.264476,0.155998,0.246614,0.001021,-0.000411,0.000130,-0.999999,0.038769,0.137263,0.300341,0.215313,0.140487,0.428383,0.168646,0.141428,0.560841,-0.122256,0.143103,0.486878,-0.123135,0.141548,0.557813,0.231176,0.121937,0.562646,0.039197,0.123852,0.380461,0.039137,0.126188,0.223161,0.039388,0.124589,0.298916,0.284107,0.165791,0.295338,-0.107893,0.132640,0.225503,0.196009,0.127873,0.218636,-0.107750,0.132313,0.298472,-0.107316,0.133915,0.377823,0.198178,0.129544,0.298266,0.197845,0.130847,0.380896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069720,0.267810,0.015410,0.100438,0.172906,0.163482,0.038250,0.257314,0.045729,,,,,,,0.363739,0.306479,0.267569,0.362334,0.319510,0.221893,0.331752,0.271571,0.188122,0.285534,0.272919,0.145411,0.321145,0.279907,0.091492
791,3.295833,-0.845554,-0.172124,0.215962,-0.456917,0.180329,0.135164,0.218118,-0.725687,0.176823,-0.491569,-0.447741,0.264336,0.155941,0.246872,0.001019,-0.000417,0.000154,-0.999999,0.038743,0.137286,0.300327,0.215309,0.140497,0.428360,0.168616,0.141451,0.560832,-0.122288,0.143138,0.486873,-0.123162,0.141573,0.557797,0.231156,0.121946,0.562622,0.039180,0.123878,0.380455,0.039124,0.126195,0.223161,0.039365,0.124623,0.298923,0.284056,0.165710,0.295498,-0.107572,0.133127,0.225542,0.195998,0.127864,0.218608,-0.107765,0.132348,0.298462,-0.107326,0.133949,0.377813,0.198154,0.129583,0.298265,0.197819,0.130857,0.380888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069117,0.267095,0.015143,0.100210,0.172699,0.163452,0.037753,0.256615,0.045543,,,,,,,0.363679,0.306374,0.267646,0.362212,0.319404,0.222003,0.331656,0.271450,0.188256,0.285405,0.272810,0.145555,0.320937,0.279674,0.091588
792,3.300000,-0.844623,-0.173360,0.215267,-0.458496,0.180237,0.135385,0.218254,-0.725624,0.176736,-0.491344,-0.448124,0.264180,0.155907,0.247118,0.000940,-0.000389,0.000192,-0.999999,0.038734,0.137331,0.300328,0.215311,0.140502,0.428346,0.168540,0.141450,0.560894,-0.122314,0.143174,0.486870,-0.123187,0.141584,0.557783,0.231173,0.121938,0.562610,0.039152,0.123903,0.380458,0.039109,0.126222,0.223162,0.039337,0.124660,0.298937,0.283956,0.165731,0.295693,-0.107594,0.133168,0.225545,0.196001,0.127865,0.218602,-0.107791,0.132396,0.298464,-0.107359,0.133983,0.377810,0.198126,0.129628,0.298283,0.197808,0.130873,0.380899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.159203,0.183065,0.179304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068572,0.266342,0.014897,0.099974,0.172490,0.163443,0.037261,0.255808,0.045347,,,,,,,0.363615,0.306280,0.267714,0.362110,0.319299,0.222120,0.331549,0.271370,0.188388,0.285143,0.272680,0.145771,0.320858,0.279547,0.091681
793,3.304167,-0.843585,-0.174231,0.215078,-0.460161,0.180113,0.135542,0.218350,-0.725455,0.176753,-0.491244,-0.448500,0.263992,0.155865,0.247329,0.000964,-0.000389,0.000250,-1.000000,0.038719,0.137323,0.300339,0.215311,0.140472,0.428351,0.168523,0.141448,0.560920,-0.122350,0.143206,0.486881,-0.123209,0.141594,0.557793,0.231174,0.121918,0.562615,0.039122,0.123915,0.380480,0.039067,0.126243,0.223176,0.039299,0.124692,0.298963,0.283886,0.165629,0.295871,-0.107623,0.133182,0.225563,0.195993,0.127845,0.218597,-0.107825,0.132427,0.298479,-0.107384,0.134021,0.377829,0.198092,0.129683,0.298307,0.197785,0.130878,0.380933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158995,0.182917,0.179360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068027,0.265511,0.014608,0.099722,0.172260,0.163423,0.036751,0.254992,0.045108,,,,,,,0.363532,0.306177,0.267791,0.361994,0.319182,0.222254,0.331402,0.271278,0.188518,0.285003,0.272552,0.145919,0.320731,0.279382,0.091760
794,3.308333,-0.842629,-0.175220,0.214849,-0.461644,0.180027,0.135650,0.218344,-0.725429,0.176418,-0.491418,-0.448484,0.263973,0.155724,0.247459,0.000918,-0.000372,0.000270,-1.000000,0.038724,0.137357,0.300338,0.215334,0.140484,0.428344,0.168512,0.141461,0.560943,-0.122385,0.143233,0.486872,-0.123216,0.141608,0.557787,0.231190,0.121916,0.562611,0.039086,0.123932,0.380485,0.039033,0.126243,0.223178,0.039269,0.124710,0.298971,0.283890,0.165454,0.296104,-0.107653,0.133215,0.225574,0.195982,0.127827,0.218559,-0.107863,0.132465,0.298487,-0.107420,0.134052,0.377822,0.198060,0.129713,0.298315,0.197783,0.130900,0.380970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158719,0.182576,0.179106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067478,0.264715,0.014275,0.099508,0.171981,0.163346,0.036263,0.254191,0.044819,,,,,,,0.363442,0.306079,0.267845,0.361878,0.319100,0.222367,0.331279,0.271206,0.188604,0.284899,0.272355,0.145982,0.320626,0.279218,0.091805
795,3.312500,-0.841742,-0.176332,0.214275,-0.463102,0.179967,0.135764,0.218321,-0.725299,0.176394,-0.491445,-0.448674,0.263836,0.155673,0.247571,0.000332,-0.000247,0.000508,-1.000000,0.038726,0.137571,0.300261,0.215345,0.140499,0.428340,0.168519,0.141031,0.560806,-0.122411,0.143251,0.486868,-0.123487,0.141704,0.557601,0.231204,0.121921,0.562606,0.039054,0.123925,0.380477,0.039009,0.126217,0.223172,0.039240,0.124698,0.298972,0.283788,0.165401,0.296240,-0.107681,0.133227,0.225569,0.194870,0.130173,0.219160,-0.107882,0.132497,0.298476,-0.107446,0.134079,0.377824,0.198033,0.129725,0.298315,0.197780,0.130908,0.380984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066993,0.263926,0.013908,0.099332,0.171679,0.163230,0.035831,0.253374,0.044473,,,,,,,0.363353,0.306016,0.267894,0.361763,0.319018,0.222453,0.331157,0.271139,0.188667,0.284785,0.272250,0.146047,0.320522,0.279090,0.091833
796,3.316667,-0.840912,-0.177198,0.213738,-0.464526,0.179899,0.135858,0.218296,-0.725189,0.176266,-0.491496,-0.448847,0.263723,0.155619,0.247670,0.000330,-0.000231,0.000513,-1.000000,0.038729,0.137579,0.300233,0.215350,0.140505,0.428324,0.168521,0.141041,0.560774,-0.122427,0.143257,0.486839,-0.123498,0.141714,0.557563,0.231208,0.121919,0.562584,0.039048,0.123913,0.380459,0.039015,0.126174,0.223153,0.039216,0.124675,0.298945,0.286015,0.160506,0.294588,-0.107689,0.133240,0.225545,0.195962,0.127793,0.218494,-0.107906,0.132515,0.298455,-0.107457,0.134091,0.377800,0.198014,0.129752,0.298290,0.197786,0.130929,0.380977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158387,0.182124,0.178937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066605,0.263167,0.013517,0.099171,0.171400,0.163090,0.035480,0.252595,0.044116,,,,,,,0.363253,0.305966,0.267926,0.361650,0.318966,0.222491,0.331028,0.271063,0.188714,0.284674,0.272139,0.146075,0.320397,0.278961,0.091846
797,3.320833,-0.840028,-0.177624,0.213752,-0.465954,0.179860,0.135857,0.218210,-0.725109,0.176184,-0.491633,-0.448858,0.263620,0.155527,0.247711,0.000273,-0.000220,0.000495,-1.000000,0.038733,0.137589,0.300216,0.215361,0.140509,0.428311,0.168508,0.141027,0.560754,-0.122430,0.143239,0.486815,-0.123498,0.141691,0.557552,0.231207,0.121906,0.562572,0.039045,0.123874,0.380437,0.039017,0.126087,0.223146,0.039212,0.124596,0.298920,0.283535,0.165313,0.296319,-0.107693,0.133222,0.225520,0.195942,0.127768,0.218463,-0.107898,0.132494,0.298426,-0.107455,0.134071,0.377777,0.198012,0.129729,0.298270,0.197793,0.130914,0.380964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158283,0.181928,0.178783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066302,0.262359,0.013074,0.099058,0.171099,0.162920,0.035200,0.251826,0.043721,,,,,,,0.363114,0.305891,0.267991,0.361536,0.318916,0.222505,0.330907,0.270965,0.188740,0.284562,0.272022,0.146087,0.320295,0.278847,0.091857
798,3.325000,-0.839238,-0.177479,0.214622,-0.467031,0.179835,0.135717,0.217994,-0.725015,0.176018,-0.491819,-0.448871,0.263553,0.155453,0.247760,0.000283,-0.000207,0.000474,-1.000000,0.038737,0.137584,0.300205,0.215351,0.140514,0.428303,0.168500,0.141029,0.560738,-0.122413,0.143230,0.486803,-0.123490,0.141683,0.557533,0.231193,0.121915,0.562573,0.039062,0.123844,0.380428,0.039036,0.126021,0.223127,0.039221,0.124538,0.298903,0.285705,0.160401,0.294749,-0.107668,0.133209,0.225500,0.195933,0.127762,0.218457,-0.107883,0.132471,0.298400,-0.107436,0.134057,0.377759,0.198014,0.129706,0.298245,0.197804,0.130905,0.380940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158193,0.181738,0.178577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066054,0.261668,0.012614,0.098980,0.170809,0.162728,0.034980,0.251224,0.043352,,,,,,,0.362982,0.305864,0.268022,0.361419,0.318875,0.222506,0.330811,0.270885,0.188766,0.284481,0.271927,0.146101,0.320211,0.278743,0.091882
799,3.329167,-0.837804,-0.170285,0.227327,-0.466273,0.179752,0.133553,0.216516,-0.724930,0.175884,-0.492089,-0.448766,0.263483,0.155346,0.247776,0.000934,-0.000194,0.000292,-1.000000,0.038742,0.137340,0.300238,0.215328,0.140479,0.428304,0.168504,0.141435,0.560880,-0.122402,0.143196,0.486810,-0.123472,0.141643,0.557549,0.231177,0.121888,0.562580,0.039074,0.123790,0.380436,0.039054,0.125925,0.223124,0.039229,0.124455,0.298904,0.283293,0.165164,0.296415,-0.107666,0.133167,0.225499,0.195917,0.127735,0.218481,-0.107864,0.132425,0.298400,-0.107428,0.134021,0.377754,0.198027,0.129661,0.298243,0.197796,0.130875,0.380927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065923,0.261112,0.012196,0.098900,0.170550,0.162542,0.034847,0.250691,0.042967,,,,0.133965,0.210260,0.151164,0.362789,0.305803,0.268075,0.361307,0.318823,0.222503,0.330711,0.270792,0.188798,0.284412,0.271813,0.146100,0.320118,0.278648,0.091919
800,3.333333,-0.837468,-0.170445,0.226814,-0.467066,0.179718,0.133556,0.216406,-0.724850,0.175746,-0.492330,-0.448685,0.263426,0.155273,0.247790,0.000913,-0.000355,0.000247,-1.000000,0.038722,0.137320,0.300288,0.215311,0.140469,0.428308,0.168516,0.141418,0.560873,-0.122373,0.143160,0.486816,-0.123222,0.141585,0.557734,0.231157,0.121879,0.562581,0.039096,0.123766,0.380436,0.039067,0.125853,0.223124,0.039252,0.124413,0.298896,0.285427,0.160392,0.294880,-0.107647,0.133150,0.225503,0.195912,0.127741,0.218503,-0.107845,0.132385,0.298398,-0.107408,0.133986,0.377757,0.198047,0.129632,0.298231,0.197801,0.130850,0.380893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065894,0.260646,0.011809,0.098876,0.170350,0.162291,0.034829,0.250317,0.042589,,,,0.133875,0.210144,0.150924,0.362634,0.305772,0.268114,0.361187,0.318803,0.222489,0.330628,0.270718,0.188820,0.284353,0.271747,0.146100,0.320039,0.278572,0.091944
801,3.337500,-0.837214,-0.170018,0.226889,-0.467640,0.179634,0.133499,0.216245,-0.724788,0.175720,-0.492506,-0.448601,0.263332,0.155209,0.247782,0.000956,-0.000356,0.000229,-0.999999,0.038724,0.137288,0.300298,0.215294,0.140453,0.428323,0.168524,0.141401,0.560872,-0.122348,0.143143,0.486832,-0.123222,0.141567,0.557737,0.231154,0.121888,0.562598,0.039106,0.123738,0.380446,0.039077,0.125786,0.223135,0.039278,0.124334,0.298898,0.283163,0.164975,0.296427,-0.107943,0.132582,0.225417,0.195907,0.127763,0.218542,-0.107823,0.132351,0.298407,-0.107398,0.133967,0.377776,0.198060,0.129590,0.298231,0.197796,0.130834,0.380883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065929,0.260293,0.011413,0.098840,0.170232,0.162004,0.034854,0.250135,0.042216,,,,0.133849,0.210035,0.150689,0.362468,0.305762,0.268151,0.361072,0.318744,0.222481,0.330540,0.270669,0.188831,0.284277,0.271689,0.146093,0.319948,0.278520,0.091978
802,3.341667,-0.837100,-0.170093,0.225735,-0.468376,0.179491,0.133785,0.216089,-0.724738,0.175645,-0.492708,-0.448489,0.263270,0.155172,0.247768,0.000409,-0.000366,0.000358,-1.000000,0.038722,0.137452,0.300283,0.215301,0.140451,0.428326,0.168479,0.141001,0.560782,-0.122323,0.143122,0.486835,-0.123208,0.141557,0.557741,0.231160,0.121899,0.562601,0.039124,0.123716,0.380448,0.039098,0.125724,0.223137,0.039302,0.124284,0.298897,0.283094,0.164789,0.296366,-0.107924,0.132611,0.225432,0.195924,0.127812,0.218561,-0.107805,0.132331,0.298415,-0.107368,0.133957,0.377771,0.198083,0.129577,0.298229,0.197802,0.130834,0.380872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066068,0.260116,0.010983,0.098791,0.170261,0.161667,0.034973,0.250078,0.041771,,,,0.133536,0.210316,0.150161,0.362336,0.305789,0.268173,0.360952,0.318730,0.222464,0.330458,0.270643,0.188840,0.284210,0.271661,0.146083,0.319889,0.278502,0.092007
803,3.345833,-0.837167,-0.169484,0.225000,-0.468830,0.179288,0.133928,0.215976,-0.733749,0.170271,-0.491937,-0.436598,0.266530,0.152926,0.245781,0.000925,-0.000382,0.000190,-1.000000,0.038750,0.137285,0.300302,0.215309,0.140460,0.428341,0.168615,0.141387,0.560825,-0.122310,0.143116,0.486847,-0.123195,0.141536,0.557749,0.231170,0.121886,0.562613,0.039141,0.123688,0.380465,0.039103,0.125655,0.223142,0.039323,0.124232,0.298909,0.282999,0.164773,0.296350,-0.107926,0.132621,0.225458,0.195913,0.127840,0.218588,-0.107791,0.132316,0.298426,-0.107357,0.133959,0.377775,0.198088,0.129571,0.298228,0.197813,0.130821,0.380870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066287,0.260086,0.010509,0.098711,0.170333,0.161346,0.035142,0.250163,0.041329,,,,0.133461,0.210458,0.149926,0.362193,0.305794,0.268205,0.360833,0.318705,0.222468,0.330352,0.270610,0.188859,0.284133,0.271647,0.146067,0.318269,0.281232,0.093077
804,3.350000,-0.837625,-0.168024,0.225393,-0.468348,0.179053,0.133643,0.215715,-0.733608,0.170341,-0.492065,-0.436665,0.266408,0.152940,0.245795,0.000993,-0.000390,0.000186,-0.999999,0.038766,0.137251,0.300321,0.215322,0.140442,0.428368,0.168637,0.141383,0.560833,-0.122288,0.143108,0.486860,-0.123177,0.141534,0.557776,0.231193,0.121895,0.562626,0.039157,0.123674,0.380484,0.039117,0.125609,0.223152,0.039336,0.124199,0.298928,0.282905,0.164790,0.296339,-0.107899,0.132671,0.225488,0.195931,0.127874,0.218609,-0.107773,0.132319,0.298453,-0.107328,0.133954,0.377792,0.198105,0.129580,0.298237,0.197831,0.130821,0.380885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066494,0.260295,0.010090,0.098629,0.170409,0.160959,0.035323,0.250449,0.040867,,,,0.133729,0.210191,0.150020,0.362084,0.305802,0.268223,0.360726,0.318694,0.222478,0.330262,0.270621,0.188875,0.284060,0.271638,0.146062,0.318241,0.281203,0.093060
