Format Version,1.23,Take Name,cap_112,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.46.57.742 PM,Total Frames in Take,1958,Total Exported Frames,1958,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 5480,Unlabeled 5480,Unlabeled 5480,Unlabeled 5481,Unlabeled 5481,Unlabeled 5481,Unlabeled 5482,Unlabeled 5482,Unlabeled 5482,Unlabeled 5483,Unlabeled 5483,Unlabeled 5483,Unlabeled 5484,Unlabeled 5484,Unlabeled 5484,Unlabeled 5485,Unlabeled 5485,Unlabeled 5485,Unlabeled 5486,Unlabeled 5486,Unlabeled 5486,Unlabeled 5487,Unlabeled 5487,Unlabeled 5487,Unlabeled 5488,Unlabeled 5488,Unlabeled 5488,Unlabeled 5489,Unlabeled 5489,Unlabeled 5489,Unlabeled 5490,Unlabeled 5490,Unlabeled 5490,Unlabeled 5491,Unlabeled 5491,Unlabeled 5491,Unlabeled 5492,Unlabeled 5492,Unlabeled 5492,Unlabeled 5493,Unlabeled 5493,Unlabeled 5493,Unlabeled 5494,Unlabeled 5494,Unlabeled 5494,Unlabeled 5495,Unlabeled 5495,Unlabeled 5495,Unlabeled 5497,Unlabeled 5497,Unlabeled 5497,Unlabeled 5498,Unlabeled 5498,Unlabeled 5498,Unlabeled 5499,Unlabeled 5499,Unlabeled 5499,Unlabeled 5500,Unlabeled 5500,Unlabeled 5500,Unlabeled 5501,Unlabeled 5501,Unlabeled 5501,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","FBD70","FBD70","FBD70","FBE10","FBE10","FBE10","FBEB0","FBEB0","FBEB0","FBB40","FBB40","FBB40","FBBC0","FBBC0","FBBC0","FBDE0","FBDE0","FBDE0","FBE20","FBE20","FBE20","FBE40","FBE40","FBE40","FBF00","FBF00","FBF00","FC020","FC020","FC020","FC0C0","FC0C0","FC0C0","FC0D0","FC0D0","FC0D0","FC0E0","FC0E0","FC0E0","FC100","FC100","FC100","FC120","FC120","FC120","FC130","FC130","FC130","FC170","FC170","FC170","FC180","FC180","FC180","FC1D0","FC1D0","FC1D0","FC1F0","FC1F0","FC1F0","FC200","FC200","FC200","FC210","FC210","FC210","FC230","FC230","FC230","FC240","FC240","FC240","FC270","FC270","FC270","FC250","FC250","FC250","FBA20","FBA20","FBA20","FBEC0","FBEC0","FBEC0","FBED0","FBED0","FBED0","FC140","FC140","FC140","FBD80","FBD80","FBD80","FBC90","FBC90","FBC90","FBD90","FBD90","FBD90","FBD60","FBD60","FBD60","FBC40","FBC40","FBC40","CAC70","CAC70","CAC70"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.802075,-0.075681,0.117130,-0.580714,0.170143,0.303692,0.012091,-0.712580,0.252671,-0.424756,-0.497965,0.326083,0.228018,0.231827,0.001268,0.000594,0.000615,-0.999999,0.038954,0.137513,0.300096,0.215320,0.140747,0.428407,0.168474,0.141644,0.560988,-0.122409,0.143350,0.487022,-0.124021,0.142353,0.556532,0.231110,0.122035,0.562732,0.215343,0.131494,0.537255,0.352261,0.228404,0.282195,0.038996,0.124352,0.380563,0.195843,0.128833,0.218870,0.197651,0.131201,0.380962,0.197917,0.130238,0.298366,0.038895,0.126456,0.223288,0.039160,0.124990,0.299092,-0.107889,0.133866,0.225729,-0.107570,0.133313,0.378047,-0.107906,0.133150,0.298714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124136,0.376466,-0.240235,0.109851,0.323554,-0.069738,0.085183,0.373160,-0.217815,0.176184,0.321544,-0.067867,0.147630,0.361080,-0.079392,0.457287,0.352311,0.250481,0.456937,0.365960,0.205098,0.415393,0.326736,0.172128,0.369085,0.338911,0.130966,0.404146,0.338812,0.075825
1,0.004167,-0.802007,-0.075602,0.117269,-0.580791,0.170149,0.303727,0.012167,-0.712631,0.252674,-0.424685,-0.497950,0.326111,0.228043,0.231902,0.001223,0.000598,0.000620,-0.999999,0.038947,0.137542,0.300102,0.215321,0.140764,0.428414,0.168456,0.141642,0.560997,-0.122429,0.143361,0.487030,-0.124037,0.142365,0.556536,0.231114,0.122042,0.562737,0.215347,0.131562,0.537244,0.351507,0.229840,0.282653,0.038973,0.124369,0.380565,0.195813,0.128862,0.218876,0.197630,0.131220,0.380968,0.197890,0.130280,0.298374,0.038868,0.126483,0.223296,0.039140,0.125011,0.299098,-0.107895,0.133878,0.225746,-0.107581,0.133321,0.378059,-0.107916,0.133137,0.298720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124132,0.376448,-0.240167,0.109851,0.323582,-0.069654,0.085176,0.373160,-0.217737,0.176186,0.321556,-0.067815,0.147631,0.361117,-0.079328,0.457323,0.352329,0.250534,0.456967,0.365976,0.205188,0.415415,0.326774,0.172198,0.369096,0.338942,0.131050,0.404165,0.338852,0.075899
2,0.008333,-0.801937,-0.075548,0.117379,-0.580872,0.170182,0.303760,0.012247,-0.712716,0.252687,-0.424598,-0.497898,0.326160,0.228055,0.231975,0.000632,0.000576,0.000799,-0.999999,0.038950,0.137727,0.300071,0.215353,0.140751,0.428406,0.168478,0.141234,0.560866,-0.122437,0.143366,0.487028,-0.124036,0.142363,0.556523,0.231134,0.122025,0.562732,0.215351,0.131531,0.537237,0.351583,0.229823,0.282721,0.038971,0.124372,0.380571,0.195810,0.128876,0.218884,0.197628,0.131226,0.380968,0.197887,0.130280,0.298372,0.038874,0.126484,0.223290,0.039144,0.125006,0.299095,-0.107883,0.133873,0.225755,-0.107564,0.133305,0.378070,-0.107915,0.133133,0.298732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124153,0.376433,-0.240087,0.109874,0.323609,-0.069571,0.085194,0.373146,-0.217658,0.176215,0.321555,-0.067759,0.147667,0.361138,-0.079266,0.457383,0.352325,0.250596,0.457015,0.365997,0.205295,0.415451,0.326800,0.172271,0.369127,0.338975,0.131137,0.404194,0.338886,0.075985
3,0.012500,-0.801890,-0.075560,0.117328,-0.580945,0.170181,0.303773,0.012350,-0.712766,0.252743,-0.424471,-0.497905,0.326189,0.228061,0.232064,-0.000663,0.000675,0.000628,-0.999999,0.039041,0.138359,0.300075,0.215582,0.141162,0.428405,0.168490,0.141215,0.560881,-0.122453,0.143366,0.487033,-0.124045,0.142367,0.556540,0.231150,0.122012,0.562752,0.215339,0.131574,0.537240,0.351587,0.229857,0.282814,0.038957,0.124365,0.380581,0.195797,0.128867,0.218896,0.197625,0.131233,0.380983,0.197881,0.130281,0.298390,0.038861,0.126478,0.223296,0.039127,0.125005,0.299105,-0.107876,0.133855,0.225770,-0.107555,0.133288,0.378094,-0.107903,0.133129,0.298754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124163,0.376396,-0.239992,0.109850,0.323582,-0.069454,0.085202,0.373118,-0.217574,0.176244,0.321554,-0.067686,0.147678,0.361157,-0.079185,0.457435,0.352309,0.250667,0.457076,0.365971,0.205406,0.415485,0.326813,0.172349,0.369150,0.338978,0.131235,0.404219,0.338902,0.076081
4,0.016667,-0.801826,-0.075538,0.117413,-0.581019,0.170223,0.303792,0.012432,-0.712848,0.252696,-0.424438,-0.497840,0.326272,0.228041,0.232140,-0.000038,0.000770,0.000456,-1.000000,0.039106,0.138147,0.300119,0.215610,0.141157,0.428410,0.168496,0.141610,0.561029,-0.122441,0.143358,0.487028,-0.124038,0.142357,0.556539,0.231215,0.122012,0.562857,0.215351,0.131500,0.537252,0.351593,0.229958,0.282923,0.038977,0.124349,0.380579,0.195815,0.128853,0.218899,0.197632,0.131219,0.380980,0.197893,0.130266,0.298385,0.038875,0.126471,0.223299,0.039145,0.124994,0.299097,-0.107850,0.133836,0.225780,-0.107535,0.133275,0.378093,-0.107886,0.133109,0.298752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124188,0.376368,-0.239910,0.109889,0.323591,-0.069370,0.085223,0.373092,-0.217499,0.176268,0.321550,-0.067615,0.147713,0.361181,-0.079113,0.457510,0.352312,0.250733,0.457134,0.365965,0.205504,0.415538,0.326812,0.172418,0.369216,0.338978,0.131329,0.404261,0.338921,0.076152
5,0.020833,-0.801771,-0.075583,0.117414,-0.581089,0.170244,0.303812,0.012503,-0.712879,0.252676,-0.424428,-0.497815,0.326315,0.228028,0.232207,-0.000019,0.000786,0.000446,-1.000000,0.039116,0.138135,0.300114,0.215621,0.141158,0.428403,0.168497,0.141604,0.561024,-0.122436,0.143344,0.487020,-0.124037,0.142358,0.556530,0.231211,0.122016,0.562867,0.215370,0.131564,0.537240,0.351616,0.229956,0.283011,0.038968,0.124347,0.380565,0.195821,0.128825,0.218881,0.197635,0.131188,0.380968,0.197902,0.130253,0.298372,0.038881,0.126462,0.223282,0.039151,0.124980,0.299095,-0.107850,0.133848,0.225773,-0.107533,0.133285,0.378091,-0.107869,0.133118,0.298743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124181,0.376337,-0.239838,0.109903,0.323588,-0.069300,0.085231,0.373068,-0.217434,0.176291,0.321534,-0.067557,0.147724,0.361197,-0.079050,0.457541,0.352302,0.250799,0.457177,0.365962,0.205572,0.415572,0.326814,0.172480,0.369242,0.338969,0.131403,0.404295,0.338919,0.076227
