Format Version,1.23,Take Name,cap_008,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.16.30.979 PM,Total Frames in Take,2501,Total Exported Frames,2501,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
611,2.545833,-0.908740,-0.020725,0.013997,-0.416613,-0.064462,0.157190,0.256329,-0.842671,-0.385808,-0.006129,-0.375526,-0.147584,0.208676,0.226833,-0.000557,0.000034,0.000038,-1.000000,0.038841,0.138249,0.300302,0.215596,0.141143,0.428336,0.168542,0.141559,0.561000,-0.122280,0.143377,0.487101,-0.123947,0.141807,0.557378,0.231222,0.122126,0.562706,0.198110,0.129419,0.298550,0.197886,0.130638,0.380980,0.196256,0.132406,0.218851,0.039662,0.135317,0.299471,0.040225,0.150618,0.225321,-0.107403,0.137766,0.378562,-0.105852,0.155844,0.301517,-0.102696,0.182949,0.233893,0.039122,0.127003,0.380454,-0.119225,0.229224,0.218385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053384,0.322580,0.048087,-0.104958,0.210914,0.177180,-0.096448,0.313582,0.057747,-0.039758,0.202179,0.192276,-0.067345,0.246938,0.191283,-0.196088,0.371936,0.163310,-0.243385,0.365242,0.162302,-0.250670,0.298723,0.176233,-0.290547,0.269437,0.215084,-0.340545,0.260746,0.174093
612,2.550000,-0.908772,-0.020264,0.014307,-0.416555,-0.064468,0.157292,0.256360,-0.842650,-0.386835,-0.006626,-0.374506,-0.146747,0.208511,0.227153,-0.000557,0.000035,0.000043,-1.000000,0.038843,0.138241,0.300289,0.215599,0.141134,0.428328,0.168549,0.141551,0.560988,-0.122281,0.143370,0.487089,-0.123951,0.141802,0.557364,0.231222,0.122115,0.562687,0.198114,0.129407,0.298538,0.197881,0.130625,0.380973,0.196254,0.132402,0.218832,0.039654,0.135322,0.299461,0.040229,0.150632,0.225313,-0.107394,0.137764,0.378545,-0.105826,0.155850,0.301524,-0.102682,0.183055,0.233902,0.039122,0.126983,0.380444,-0.118416,0.229124,0.218708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053238,0.322700,0.048141,-0.104939,0.211086,0.177214,-0.096325,0.313713,0.057806,-0.039708,0.202256,0.192292,-0.067266,0.247053,0.191337,-0.195632,0.371805,0.164000,-0.242907,0.364985,0.163000,-0.250068,0.298449,0.176818,-0.289854,0.268985,0.215630,-0.339851,0.260275,0.174664
613,2.554167,-0.908972,-0.019526,0.015403,-0.416114,-0.064368,0.157219,0.256293,-0.842819,-0.387723,-0.006923,-0.373200,-0.145930,0.208318,0.227343,-0.000550,-0.000036,0.000008,-1.000000,0.038825,0.138251,0.300252,0.215603,0.141146,0.428299,0.168543,0.141556,0.560971,-0.122279,0.143374,0.487070,-0.123951,0.141805,0.557345,0.231288,0.122164,0.562561,0.198120,0.129411,0.298518,0.197881,0.130625,0.380952,0.196266,0.132404,0.218802,0.039667,0.135340,0.299438,0.040246,0.150662,0.225286,-0.107386,0.137769,0.378516,-0.105798,0.155909,0.301505,-0.102643,0.183142,0.233897,0.039126,0.126987,0.380411,-0.117615,0.229035,0.218997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053058,0.322853,0.048185,-0.104876,0.211242,0.177228,-0.096167,0.313884,0.057841,-0.039664,0.202342,0.192294,-0.066904,0.246763,0.191422,-0.195156,0.371700,0.164665,-0.242415,0.364759,0.163650,-0.249448,0.298207,0.177348,-0.289143,0.268591,0.216163,-0.339186,0.259913,0.175198
614,2.558333,-0.909028,-0.019044,0.015625,-0.416007,-0.064373,0.157307,0.256310,-0.842792,-0.388539,-0.007359,-0.372404,-0.145146,0.208177,0.227697,-0.000529,-0.000039,0.000006,-1.000000,0.038814,0.138248,0.300231,0.215588,0.141150,0.428285,0.168538,0.141559,0.560944,-0.122290,0.143378,0.487051,-0.123957,0.141815,0.557323,0.231275,0.122178,0.562538,0.198114,0.129426,0.298498,0.197876,0.130640,0.380938,0.196269,0.132423,0.218775,0.039658,0.135347,0.299422,0.040249,0.150675,0.225266,-0.107385,0.137786,0.378491,-0.105785,0.155945,0.301512,-0.102620,0.183240,0.233895,0.039121,0.126997,0.380407,-0.116887,0.228935,0.219295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052879,0.322998,0.048235,-0.104827,0.211406,0.177276,-0.096010,0.314031,0.057883,-0.039613,0.202414,0.192312,-0.066823,0.246852,0.191459,-0.194677,0.371554,0.165319,-0.241931,0.364469,0.164313,-0.248853,0.298001,0.177890,-0.288489,0.268217,0.216670,-0.338500,0.259502,0.175756
615,2.562500,-0.909089,-0.018628,0.015815,-0.415886,-0.064362,0.157374,0.256315,-0.842618,-0.389395,-0.007837,-0.371893,-0.144357,0.208117,0.228119,-0.000535,-0.000034,0.000007,-1.000000,0.038814,0.138259,0.300214,0.215595,0.141159,0.428264,0.168524,0.141569,0.560932,-0.122291,0.143387,0.487029,-0.123960,0.141823,0.557310,0.231276,0.122184,0.562520,0.198107,0.129414,0.298475,0.197870,0.130641,0.380924,0.196271,0.132418,0.218755,0.039657,0.135359,0.299404,0.040257,0.150693,0.225248,-0.107375,0.137796,0.378461,-0.105756,0.155995,0.301499,-0.102591,0.183322,0.233897,0.039114,0.126995,0.380388,-0.116113,0.228878,0.219644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052721,0.323109,0.048283,-0.104766,0.211532,0.177293,-0.095851,0.314173,0.057922,-0.039565,0.202476,0.192320,-0.066727,0.246936,0.191505,-0.194231,0.371479,0.165929,-0.241465,0.364411,0.164986,-0.248236,0.297765,0.178449,-0.287787,0.267910,0.217187,-0.337865,0.259124,0.176267
616,2.566667,-0.909001,-0.018554,0.014973,-0.416111,-0.064454,0.157608,0.256411,-0.842708,-0.390234,-0.008120,-0.370802,-0.143564,0.207941,0.228360,-0.000513,-0.000029,0.000004,-1.000000,0.038807,0.138243,0.300210,0.215581,0.141150,0.428260,0.168525,0.141557,0.560929,-0.122306,0.143379,0.487022,-0.123974,0.141818,0.557303,0.231272,0.122186,0.562525,0.198092,0.129408,0.298477,0.197865,0.130632,0.380930,0.196266,0.132367,0.218752,0.039644,0.135332,0.299405,0.040251,0.150646,0.225244,-0.107378,0.137813,0.378446,-0.105755,0.156014,0.301528,-0.102563,0.183373,0.233920,0.039109,0.126980,0.380387,-0.115363,0.228779,0.219968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052556,0.323206,0.048338,-0.104707,0.211621,0.177348,-0.095698,0.314303,0.057961,-0.039507,0.202507,0.192343,-0.066933,0.247460,0.191518,-0.193728,0.371365,0.166577,-0.240987,0.364337,0.165754,-0.247660,0.297535,0.178959,-0.287099,0.267541,0.217700,-0.337196,0.258732,0.176819
617,2.570833,-0.909009,-0.018852,0.014618,-0.416094,-0.064241,0.157733,0.256425,-0.842665,-0.391125,-0.008473,-0.369952,-0.142726,0.207830,0.228683,-0.000573,0.000038,0.000033,-1.000000,0.038833,0.138257,0.300223,0.215595,0.141149,0.428261,0.168528,0.141553,0.560929,-0.122297,0.143375,0.487021,-0.123969,0.141810,0.557299,0.231221,0.122134,0.562619,0.198103,0.129399,0.298475,0.197873,0.130622,0.380928,0.196278,0.132338,0.218744,0.039660,0.135304,0.299393,0.040267,0.150610,0.225235,-0.107363,0.137821,0.378440,-0.105721,0.156105,0.301531,-0.102517,0.183486,0.233943,0.039119,0.126976,0.380377,-0.114614,0.228704,0.220287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052378,0.323291,0.048380,-0.104641,0.211706,0.177375,-0.095515,0.314440,0.057991,-0.039144,0.202721,0.192280,-0.066840,0.247566,0.191567,-0.193251,0.371245,0.167211,-0.240521,0.364187,0.166404,-0.247008,0.297323,0.179513,-0.286375,0.267196,0.218209,-0.336490,0.258356,0.177376
618,2.575000,-0.909079,-0.018546,0.014617,-0.415953,-0.064225,0.157773,0.256433,-0.842595,-0.391985,-0.008800,-0.369194,-0.141960,0.207713,0.229003,-0.000740,0.000056,-0.000016,-1.000000,0.038850,0.138348,0.300218,0.215649,0.141222,0.428248,0.168517,0.141559,0.560936,-0.122296,0.143371,0.487016,-0.123969,0.141816,0.557299,0.231224,0.122156,0.562611,0.198108,0.129403,0.298475,0.197867,0.130609,0.380932,0.196277,0.132299,0.218749,0.039654,0.135284,0.299393,0.040271,0.150568,0.225232,-0.107360,0.137863,0.378449,-0.105701,0.156170,0.301571,-0.102480,0.183563,0.233969,0.039123,0.126968,0.380374,-0.113862,0.228642,0.220645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052208,0.323388,0.048434,-0.104588,0.211772,0.177400,-0.095362,0.314566,0.058034,-0.039089,0.202789,0.192288,-0.066749,0.247623,0.191623,-0.192797,0.371131,0.167805,-0.240061,0.364146,0.167137,-0.246454,0.297107,0.180029,-0.285726,0.266836,0.218712,-0.335827,0.257967,0.177905
619,2.579167,-0.909129,-0.018433,0.014344,-0.415860,-0.064182,0.157834,0.256429,-0.842502,-0.392834,-0.009141,-0.368495,-0.141182,0.207641,0.229345,-0.000476,0.000046,0.000034,-1.000000,0.038843,0.138237,0.300215,0.215595,0.141153,0.428263,0.168530,0.141576,0.560918,-0.122288,0.143392,0.487013,-0.123952,0.141841,0.557280,0.231229,0.122170,0.562614,0.198108,0.129410,0.298469,0.197878,0.130641,0.380926,0.196285,0.132300,0.218747,0.039664,0.135269,0.299381,0.040281,0.150557,0.225221,-0.107349,0.137918,0.378441,-0.105660,0.156268,0.301587,-0.102412,0.183679,0.233986,0.039128,0.126985,0.380371,-0.113134,0.228657,0.220979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052033,0.323504,0.048460,-0.104522,0.211829,0.177395,-0.095210,0.314671,0.058046,-0.039013,0.202887,0.192306,-0.066649,0.247683,0.191646,-0.192358,0.371038,0.168419,-0.239575,0.363913,0.167705,-0.245848,0.296912,0.180531,-0.285064,0.266545,0.219213,-0.335175,0.257610,0.178448
620,2.583333,-0.909188,-0.018253,0.014193,-0.415742,-0.064163,0.157868,0.256438,-0.842418,-0.393721,-0.009580,-0.367727,-0.140391,0.207557,0.229682,-0.000708,0.000061,-0.000006,-1.000000,0.038869,0.138365,0.300219,0.215664,0.141242,0.428244,0.168534,0.141584,0.560937,-0.122279,0.143410,0.487018,-0.123946,0.141847,0.557293,0.231237,0.122194,0.562622,0.198118,0.129419,0.298483,0.197891,0.130644,0.380932,0.196283,0.132272,0.218762,0.039663,0.135245,0.299377,0.040282,0.150528,0.225232,-0.107340,0.137967,0.378452,-0.105601,0.156339,0.301637,-0.102366,0.183815,0.234027,0.039131,0.126988,0.380371,-0.112423,0.228593,0.221305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051897,0.323594,0.048497,-0.104466,0.211865,0.177406,-0.095069,0.314778,0.058086,-0.038966,0.202939,0.192353,-0.066571,0.247736,0.191671,-0.191889,0.370966,0.169030,-0.239115,0.363750,0.168334,-0.245245,0.296720,0.181064,-0.284400,0.266190,0.219720,-0.334521,0.257224,0.178967
621,2.587500,-0.909211,-0.018142,0.014109,-0.415700,-0.064109,0.157911,0.256452,-0.842152,-0.394561,-0.009980,-0.367428,-0.139632,0.207522,0.230134,-0.000417,0.000040,0.000008,-1.000000,0.038867,0.138221,0.300229,0.215627,0.141159,0.428267,0.168553,0.141599,0.560937,-0.122263,0.143392,0.487023,-0.123920,0.141843,0.557304,0.231250,0.122195,0.562627,0.198133,0.129394,0.298480,0.197913,0.130644,0.380937,0.196298,0.132235,0.218767,0.039686,0.135210,0.299380,0.040302,0.150488,0.225235,-0.107318,0.137985,0.378470,-0.105563,0.156400,0.301673,-0.102293,0.183925,0.234058,0.039150,0.126975,0.380379,-0.111848,0.228455,0.221452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051774,0.323651,0.048528,-0.104399,0.211921,0.177409,-0.094938,0.314842,0.058123,-0.038886,0.202999,0.192383,-0.066482,0.247777,0.191683,-0.191453,0.370881,0.169587,-0.238642,0.363675,0.169000,-0.244658,0.296507,0.181576,-0.283777,0.265870,0.220242,-0.333842,0.256860,0.179484
622,2.591667,-0.909212,-0.018074,0.013972,-0.415706,-0.064086,0.157951,0.256486,-0.842044,-0.395332,-0.010477,-0.366830,-0.138879,0.207433,0.230538,-0.000686,0.000051,-0.000016,-1.000000,0.038893,0.138339,0.300245,0.215697,0.141228,0.428267,0.168557,0.141568,0.560953,-0.122250,0.143384,0.487048,-0.123909,0.141835,0.557325,0.231259,0.122184,0.562647,0.198141,0.129382,0.298487,0.197918,0.130632,0.380957,0.196303,0.132198,0.218788,0.039684,0.135151,0.299402,0.040310,0.150440,0.225258,-0.107322,0.137991,0.378501,-0.105524,0.156440,0.301720,-0.102245,0.184041,0.234111,0.039163,0.126954,0.380402,-0.111134,0.228418,0.221763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051691,0.323692,0.048564,-0.104355,0.211960,0.177428,-0.094847,0.314874,0.058157,-0.038844,0.203035,0.192428,-0.066437,0.247826,0.191703,-0.190975,0.370799,0.170223,-0.238232,0.363544,0.169594,-0.244083,0.296286,0.182109,-0.283089,0.265568,0.220761,-0.333255,0.256454,0.179985
623,2.595833,-0.909176,-0.018025,0.013867,-0.415790,-0.064064,0.158012,0.256519,-0.842075,-0.396312,-0.010726,-0.365694,-0.138088,0.207323,0.230723,-0.000690,0.000046,-0.000021,-1.000000,0.038895,0.138337,0.300253,0.215695,0.141225,0.428273,0.168565,0.141568,0.560960,-0.122247,0.143383,0.487052,-0.123904,0.141824,0.557337,0.231267,0.122181,0.562656,0.198146,0.129375,0.298506,0.197920,0.130628,0.380957,0.196302,0.132153,0.218800,0.039693,0.135140,0.299411,0.040308,0.150412,0.225262,-0.107322,0.138012,0.378526,-0.105499,0.156502,0.301749,-0.102205,0.184141,0.234155,0.039170,0.126956,0.380406,-0.110416,0.228377,0.222147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051620,0.323714,0.048574,-0.104313,0.212014,0.177426,-0.094785,0.314892,0.058164,-0.038808,0.203078,0.192468,-0.066395,0.247882,0.191711,-0.190577,0.370717,0.170791,-0.237811,0.363356,0.170202,-0.243492,0.296086,0.182651,-0.282427,0.265184,0.221230,-0.332598,0.256130,0.180494
624,2.600000,-0.909124,-0.018070,0.013713,-0.415906,-0.064056,0.158071,0.256546,-0.842049,-0.397267,-0.011053,-0.364706,-0.137331,0.207219,0.230973,-0.000698,0.000044,-0.000007,-1.000000,0.038885,0.138339,0.300260,0.215679,0.141222,0.428276,0.168563,0.141570,0.560963,-0.122256,0.143385,0.487063,-0.123912,0.141828,0.557342,0.231254,0.122166,0.562670,0.198126,0.129365,0.298506,0.197907,0.130633,0.380964,0.196292,0.132131,0.218800,0.039675,0.135133,0.299414,0.040291,0.150381,0.225263,-0.107334,0.138044,0.378542,-0.105513,0.156553,0.301783,-0.102274,0.184521,0.234255,0.039153,0.126946,0.380410,-0.109747,0.228359,0.222453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051601,0.323720,0.048572,-0.104290,0.212054,0.177419,-0.094766,0.314899,0.058138,-0.038802,0.203124,0.192504,-0.066381,0.247919,0.191711,-0.190195,0.370593,0.171413,-0.237344,0.363098,0.170774,-0.242963,0.295891,0.183143,-0.281776,0.264833,0.221742,-0.331967,0.255749,0.181009
625,2.604167,-0.909057,-0.018222,0.013435,-0.416056,-0.064037,0.158134,0.256560,-0.842030,-0.398092,-0.011240,-0.363842,-0.136588,0.207121,0.231234,-0.000474,0.000035,0.000028,-1.000000,0.038857,0.138232,0.300251,0.215608,0.141151,0.428284,0.168556,0.141568,0.560956,-0.122271,0.143389,0.487048,-0.123927,0.141833,0.557325,0.231242,0.122173,0.562656,0.198117,0.129374,0.298491,0.197895,0.130640,0.380944,0.196278,0.132137,0.218792,0.039667,0.135134,0.299408,0.040281,0.150419,0.225258,-0.107343,0.138063,0.378539,-0.105512,0.156606,0.301790,-0.102263,0.184612,0.234264,0.039138,0.126953,0.380400,-0.109070,0.228339,0.222774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051590,0.323727,0.048541,-0.104258,0.212082,0.177390,-0.094755,0.314880,0.058092,-0.038786,0.203169,0.192528,-0.066380,0.247962,0.191690,-0.189765,0.370504,0.171976,-0.236931,0.362871,0.171348,-0.242395,0.295717,0.183647,-0.281130,0.264512,0.222251,-0.331366,0.255425,0.181524
626,2.608333,-0.908992,-0.018316,0.013262,-0.416199,-0.064057,0.158173,0.256577,-0.841939,-0.398839,-0.011576,-0.363226,-0.135893,0.207034,0.231604,-0.000472,-0.000033,-0.000008,-1.000000,0.038811,0.138243,0.300229,0.215582,0.141164,0.428277,0.168528,0.141577,0.560941,-0.122293,0.143395,0.487048,-0.123956,0.141832,0.557318,0.231268,0.122218,0.562550,0.198087,0.129379,0.298482,0.197856,0.130636,0.380935,0.196255,0.132140,0.218793,0.039644,0.135169,0.299408,0.040260,0.150469,0.225251,-0.107365,0.138061,0.378538,-0.105534,0.156645,0.301802,-0.102268,0.184662,0.234269,0.039114,0.126960,0.380399,-0.108368,0.228292,0.223054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051614,0.323713,0.048513,-0.104257,0.212086,0.177376,-0.094785,0.314851,0.058043,-0.038825,0.203180,0.192555,-0.066404,0.247988,0.191676,-0.189363,0.370394,0.172571,-0.236459,0.362574,0.171899,-0.241869,0.295517,0.184191,-0.280527,0.264216,0.222732,-0.330766,0.255086,0.182056
627,2.612500,-0.908909,-0.018457,0.013004,-0.416382,-0.064073,0.158230,0.256593,-0.841881,-0.399881,-0.011745,-0.362208,-0.135132,0.206958,0.231812,-0.000498,-0.000030,0.000002,-1.000000,0.038790,0.138260,0.300222,0.215561,0.141170,0.428269,0.168509,0.141580,0.560932,-0.122315,0.143407,0.487039,-0.123985,0.141837,0.557311,0.231248,0.122216,0.562545,0.198076,0.129399,0.298474,0.197837,0.130647,0.380920,0.196244,0.132185,0.218782,0.039628,0.135216,0.299398,0.040242,0.150536,0.225244,-0.107388,0.138078,0.378527,-0.105552,0.156657,0.301799,-0.102296,0.184707,0.234255,0.039094,0.126980,0.380381,-0.107702,0.228201,0.223306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051640,0.323701,0.048482,-0.104266,0.212112,0.177343,-0.094810,0.314797,0.057986,-0.038840,0.203205,0.192565,-0.066438,0.248030,0.191655,-0.189005,0.370320,0.173123,-0.236049,0.362493,0.172527,-0.241316,0.295332,0.184698,-0.279890,0.263845,0.223259,-0.330177,0.254733,0.182573
628,2.616667,-0.908840,-0.018549,0.012824,-0.416535,-0.064112,0.158261,0.256609,-0.841805,-0.400459,-0.012142,-0.361731,-0.134469,0.206840,0.232247,-0.000532,-0.000034,0.000005,-1.000000,0.038768,0.138271,0.300230,0.215532,0.141172,0.428282,0.168490,0.141579,0.560941,-0.122333,0.143402,0.487047,-0.124006,0.141834,0.557319,0.231230,0.122201,0.562546,0.198054,0.129404,0.298483,0.197808,0.130638,0.380932,0.196223,0.132211,0.218798,0.039617,0.135251,0.299408,0.040229,0.150594,0.225270,-0.107419,0.138054,0.378536,-0.105592,0.156671,0.301791,-0.102336,0.184659,0.234266,0.039063,0.126992,0.380388,-0.107056,0.228059,0.223563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051675,0.323671,0.048451,-0.104287,0.212108,0.177332,-0.094853,0.314746,0.057939,-0.038885,0.203210,0.192563,-0.066496,0.248054,0.191649,-0.188574,0.370187,0.173735,-0.235677,0.362412,0.173188,-0.240776,0.295123,0.185241,-0.279297,0.263537,0.223786,-0.329578,0.254418,0.183071
629,2.620833,-0.908781,-0.018663,0.012634,-0.416663,-0.064129,0.158277,0.256620,-0.841750,-0.401179,-0.012463,-0.361050,-0.133766,0.206695,0.232601,-0.000574,0.000034,0.000035,-1.000000,0.038784,0.138272,0.300262,0.215530,0.141164,0.428300,0.168481,0.141561,0.560958,-0.122338,0.143391,0.487063,-0.124013,0.141825,0.557334,0.231183,0.122150,0.562666,0.198039,0.129403,0.298513,0.197813,0.130634,0.380950,0.196220,0.132247,0.218809,0.039614,0.135308,0.299429,0.040233,0.150665,0.225294,-0.107422,0.138060,0.378550,-0.105629,0.156669,0.301782,-0.102371,0.184625,0.234254,0.039057,0.126989,0.380413,-0.106330,0.228014,0.223893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051707,0.323625,0.048424,-0.104283,0.212093,0.177316,-0.094875,0.314705,0.057897,-0.038906,0.203209,0.192563,-0.066546,0.248058,0.191643,-0.188151,0.370023,0.174342,-0.235273,0.362306,0.173857,-0.240252,0.294886,0.185773,-0.278680,0.263195,0.224277,-0.328947,0.254049,0.183598
630,2.625000,-0.908750,-0.018785,0.012427,-0.416733,-0.064158,0.158274,0.256636,-0.841784,-0.401964,-0.012700,-0.360089,-0.133062,0.206555,0.232853,-0.000566,0.000033,0.000038,-1.000000,0.038777,0.138257,0.300295,0.215524,0.141149,0.428336,0.168475,0.141548,0.561000,-0.122346,0.143380,0.487095,-0.124020,0.141816,0.557366,0.231178,0.122141,0.562688,0.198041,0.129407,0.298551,0.197801,0.130617,0.380989,0.196223,0.132284,0.218841,0.039610,0.135363,0.299458,0.040231,0.150756,0.225338,-0.107428,0.138036,0.378586,-0.105651,0.156648,0.301798,-0.102424,0.184544,0.234257,0.039055,0.126981,0.380446,-0.105717,0.227907,0.224151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051737,0.323596,0.048426,-0.104289,0.212085,0.177316,-0.094917,0.314653,0.057879,-0.038938,0.203209,0.192562,-0.066611,0.248030,0.191655,-0.187767,0.369906,0.174926,-0.234845,0.362198,0.174565,-0.239690,0.294669,0.186315,-0.278056,0.262843,0.224768,-0.328393,0.253718,0.184104
631,2.629167,-0.908741,-0.018998,0.012015,-0.416754,-0.064169,0.158279,0.256609,-0.841904,-0.402696,-0.012898,-0.358981,-0.132359,0.206367,0.233054,-0.000603,0.000050,0.000023,-1.000000,0.038804,0.138274,0.300313,0.215560,0.141160,0.428383,0.168487,0.141546,0.561013,-0.122330,0.143376,0.487110,-0.124006,0.141812,0.557381,0.231200,0.122148,0.562694,0.198055,0.129400,0.298562,0.197815,0.130618,0.380997,0.196237,0.132366,0.218847,0.039618,0.135432,0.299488,0.040264,0.150885,0.225363,-0.107410,0.138053,0.378598,-0.105669,0.156655,0.301797,-0.102448,0.184466,0.234219,0.039073,0.126996,0.380461,-0.105060,0.227744,0.224369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051755,0.323593,0.048411,-0.104279,0.212087,0.177260,-0.094925,0.314627,0.057836,-0.038932,0.203226,0.192538,-0.066679,0.248022,0.191627,-0.187310,0.369781,0.175540,-0.234440,0.362073,0.175176,-0.239155,0.294456,0.186786,-0.277484,0.262479,0.225223,-0.327772,0.253355,0.184658
632,2.633333,-0.908777,-0.018537,0.012006,-0.416697,-0.064369,0.158209,0.256587,-0.842079,-0.403094,-0.013186,-0.358111,-0.131726,0.206165,0.233321,-0.000564,0.000018,0.000028,-1.000000,0.038809,0.138255,0.300307,0.215572,0.141151,0.428341,0.168504,0.141557,0.561015,-0.122314,0.143374,0.487111,-0.123982,0.141813,0.557386,0.231226,0.122137,0.562689,0.198071,0.129417,0.298560,0.197841,0.130626,0.381003,0.196260,0.132463,0.218843,0.039631,0.135512,0.299487,0.040286,0.151009,0.225380,-0.107366,0.138071,0.378593,-0.105659,0.156705,0.301783,-0.102494,0.184357,0.234190,0.039100,0.127019,0.380465,-0.104396,0.227661,0.224626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051758,0.323589,0.048394,-0.104262,0.212072,0.177205,-0.094932,0.314595,0.057799,-0.039206,0.203051,0.192617,-0.066741,0.248002,0.191592,-0.186846,0.369616,0.176134,-0.233990,0.361883,0.175791,-0.238629,0.294254,0.187276,-0.276843,0.262201,0.225681,-0.327231,0.253088,0.185079
