Format Version,1.23,Take Name,cap_029,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.37.32.408 PM,Total Frames in Take,2302,Total Exported Frames,2302,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
400,1.666667,-0.830258,0.175787,-0.195170,-0.491609,-0.092879,0.138300,0.224687,-0.885817,-0.317460,0.033795,-0.336756,-0.242448,0.265303,0.220196,0.000621,-0.000413,-0.000050,-1.000000,0.038687,0.137438,0.300330,0.215491,0.140694,0.428204,0.168493,0.141407,0.560924,-0.122444,0.142936,0.487011,-0.123352,0.141601,0.557731,0.231151,0.121929,0.562632,0.038743,0.128282,0.223211,0.039082,0.125881,0.299046,0.038995,0.124392,0.380510,-0.205688,0.284885,0.211159,-0.108119,0.134097,0.225863,-0.108031,0.132417,0.298714,-0.107607,0.133561,0.378055,0.195862,0.127487,0.218671,0.197735,0.129453,0.298282,0.197511,0.130153,0.380902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057913,0.247116,0.033957,-0.075302,0.175622,0.129589,0.014910,0.245723,0.020309,-0.030220,0.163985,0.178096,-0.042394,0.209650,0.156714,-0.263149,0.438427,0.169631,-0.310839,0.437350,0.168881,-0.329480,0.375270,0.180881,-0.372653,0.350996,0.219883,-0.424851,0.354094,0.180801
401,1.670833,-0.830177,0.175818,-0.193777,-0.492286,-0.092909,0.138295,0.224759,-0.885771,-0.317310,0.033899,-0.337009,-0.242457,0.265169,0.220227,0.000616,-0.000420,-0.000037,-1.000000,0.038677,0.137435,0.300330,0.215478,0.140682,0.428218,0.168499,0.141396,0.560904,-0.122457,0.142942,0.487017,-0.123349,0.141593,0.557730,0.231136,0.121923,0.562632,0.038739,0.128312,0.223214,0.039077,0.125895,0.299045,0.039000,0.124394,0.380505,-0.205729,0.284704,0.211107,-0.108129,0.134144,0.225883,-0.108025,0.132418,0.298704,-0.107619,0.133563,0.378053,0.195852,0.127489,0.218665,0.197726,0.129453,0.298283,0.197502,0.130153,0.380898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057605,0.246722,0.033560,-0.075506,0.175514,0.129596,0.014549,0.245388,0.020060,-0.030325,0.163841,0.177992,-0.042471,0.209517,0.156601,-0.263116,0.438253,0.169561,-0.310783,0.437216,0.168811,-0.329463,0.375144,0.180851,-0.372627,0.350898,0.219862,-0.424842,0.353990,0.180762
402,1.675000,-0.830043,0.175812,-0.192310,-0.493088,-0.092951,0.138314,0.224854,-0.885722,-0.317143,0.034009,-0.337284,-0.242483,0.265052,0.220276,0.000678,-0.000422,-0.000041,-1.000000,0.038665,0.137399,0.300333,0.215458,0.140663,0.428231,0.168491,0.141394,0.560900,-0.122466,0.142929,0.487024,-0.123359,0.141586,0.557729,0.231122,0.121923,0.562635,0.038727,0.128317,0.223213,0.039067,0.125904,0.299049,0.038990,0.124391,0.380499,-0.205784,0.284506,0.211051,-0.108132,0.134191,0.225899,-0.108033,0.132415,0.298709,-0.107635,0.133550,0.378060,0.195834,0.127473,0.218668,0.197714,0.129455,0.298285,0.197484,0.130141,0.380892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057267,0.246299,0.033161,-0.075752,0.175403,0.129600,0.014132,0.245012,0.019749,-0.030447,0.163694,0.177901,-0.042553,0.209394,0.156506,-0.263096,0.438098,0.169504,-0.310736,0.437098,0.168752,-0.329458,0.375027,0.180826,-0.372620,0.350827,0.219851,-0.424838,0.353904,0.180740
403,1.679167,-0.829805,0.175297,-0.191364,-0.494039,-0.092978,0.138318,0.224947,-0.885716,-0.316950,0.034180,-0.337464,-0.242509,0.264917,0.220293,0.000634,-0.000415,-0.000049,-1.000000,0.038674,0.137407,0.300337,0.215464,0.140667,0.428241,0.168496,0.141382,0.560908,-0.122463,0.142908,0.487021,-0.123355,0.141580,0.557733,0.231137,0.121904,0.562636,0.038728,0.128333,0.223214,0.039056,0.125897,0.299052,0.038992,0.124396,0.380507,-0.205827,0.284312,0.211004,-0.108133,0.134215,0.225897,-0.108031,0.132398,0.298716,-0.107632,0.133544,0.378068,0.195833,0.127472,0.218667,0.197716,0.129433,0.298292,0.197493,0.130133,0.380890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056808,0.245873,0.032724,-0.075984,0.175213,0.129585,0.013721,0.244642,0.019424,-0.030567,0.163598,0.177801,-0.042696,0.209271,0.156367,-0.263059,0.437951,0.169449,-0.310680,0.436974,0.168693,-0.329443,0.374897,0.180797,-0.372599,0.350753,0.219839,-0.424833,0.353836,0.180725
404,1.683333,-0.829341,0.173985,-0.191476,-0.495237,-0.093034,0.138332,0.225042,-0.885785,-0.316779,0.034444,-0.337417,-0.242557,0.264774,0.220254,0.000649,-0.000424,-0.000045,-1.000000,0.038661,0.137394,0.300351,0.215457,0.140658,0.428246,0.168485,0.141374,0.560918,-0.122469,0.142899,0.487035,-0.123365,0.141578,0.557757,0.231126,0.121898,0.562652,0.038723,0.128364,0.223228,0.039045,0.125906,0.299066,0.038980,0.124405,0.380521,-0.205850,0.284145,0.210963,-0.108136,0.134244,0.225920,-0.108050,0.132402,0.298738,-0.107640,0.133532,0.378082,0.195826,0.127455,0.218682,0.197712,0.129422,0.298296,0.197482,0.130123,0.380905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056314,0.245574,0.032298,-0.076221,0.174949,0.129526,0.013203,0.244193,0.019052,-0.030738,0.163534,0.177710,-0.042957,0.209241,0.156231,-0.263040,0.437809,0.169408,-0.310659,0.436873,0.168673,-0.329444,0.374788,0.180787,-0.372599,0.350682,0.219847,-0.424846,0.353794,0.180744
405,1.687500,-0.829106,0.173089,-0.190773,-0.496216,-0.093070,0.138328,0.225130,-0.885914,-0.316566,0.034793,-0.337242,-0.242606,0.264602,0.220168,0.000674,-0.000429,-0.000054,-1.000000,0.038661,0.137380,0.300363,0.215471,0.140655,0.428241,0.168482,0.141379,0.560943,-0.122470,0.142890,0.487045,-0.123369,0.141576,0.557773,0.231129,0.121897,0.562658,0.038724,0.128390,0.223236,0.039050,0.125916,0.299073,0.038980,0.124416,0.380539,-0.205875,0.283961,0.210920,-0.108125,0.134266,0.225944,-0.108056,0.132412,0.298762,-0.107639,0.133521,0.378097,0.195828,0.127445,0.218693,0.197706,0.129421,0.298316,0.197488,0.130116,0.380916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055795,0.245258,0.031838,-0.076481,0.174782,0.129508,0.012658,0.243804,0.018679,-0.030894,0.163441,0.177610,-0.043182,0.209117,0.156065,-0.263003,0.437665,0.169363,-0.310612,0.436758,0.168654,-0.329439,0.374671,0.180771,-0.372581,0.350602,0.219854,-0.424851,0.353767,0.180766
406,1.691667,-0.829161,0.172708,-0.189228,-0.496848,-0.093064,0.138335,0.225215,-0.886028,-0.316360,0.035114,-0.337102,-0.242668,0.264458,0.220097,0.000694,-0.000428,-0.000044,-1.000000,0.038665,0.137386,0.300370,0.215484,0.140660,0.428240,0.168475,0.141399,0.560963,-0.122465,0.142907,0.487052,-0.123374,0.141593,0.557782,0.231138,0.121905,0.562662,0.038727,0.128412,0.223245,0.039052,0.125922,0.299085,0.038971,0.124438,0.380559,-0.205889,0.283799,0.210881,-0.108130,0.134328,0.225957,-0.108058,0.132427,0.298786,-0.107636,0.133525,0.378101,0.195834,0.127444,0.218706,0.197721,0.129413,0.298317,0.197500,0.130120,0.380921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055308,0.244958,0.031384,-0.076716,0.174694,0.129515,0.012114,0.243593,0.018367,-0.031030,0.163362,0.177478,-0.043314,0.209034,0.155956,-0.262965,0.437537,0.169324,-0.310598,0.436672,0.168632,-0.329447,0.374586,0.180756,-0.372589,0.350544,0.219856,-0.424867,0.353749,0.180799
407,1.695833,-0.829238,0.172173,-0.187927,-0.497397,-0.093067,0.138351,0.225267,-0.886106,-0.316173,0.035356,-0.337048,-0.242707,0.264313,0.220047,0.000650,-0.000415,-0.000039,-1.000000,0.038680,0.137418,0.300370,0.215506,0.140684,0.428243,0.168471,0.141408,0.560969,-0.122449,0.142915,0.487044,-0.123368,0.141614,0.557788,0.231149,0.121907,0.562661,0.038744,0.128396,0.223246,0.039073,0.125929,0.299082,0.038968,0.124456,0.380563,-0.205887,0.283647,0.210828,-0.108115,0.134372,0.225967,-0.108061,0.132460,0.298793,-0.107609,0.133546,0.378100,0.195856,0.127464,0.218701,0.197733,0.129436,0.298317,0.197509,0.130130,0.380919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054806,0.244755,0.030937,-0.076997,0.174607,0.129482,0.011573,0.243444,0.018055,-0.031154,0.163322,0.177331,-0.043463,0.209005,0.155845,-0.262921,0.437400,0.169280,-0.310568,0.436562,0.168602,-0.329437,0.374489,0.180728,-0.372579,0.350474,0.219849,-0.424871,0.353702,0.180808
408,1.700000,-0.829372,0.171246,-0.186796,-0.497920,-0.093088,0.138377,0.225331,-0.886189,-0.316031,0.035609,-0.336935,-0.242748,0.264177,0.219987,0.000577,-0.000406,-0.000039,-1.000000,0.038688,0.137481,0.300380,0.215528,0.140728,0.428249,0.168458,0.141439,0.560992,-0.122441,0.142947,0.487047,-0.123372,0.141641,0.557805,0.231157,0.121925,0.562663,0.038752,0.128372,0.223251,0.039091,0.125948,0.299087,0.038961,0.124467,0.380582,-0.205897,0.283489,0.210785,-0.108073,0.134604,0.225888,-0.108076,0.132484,0.298811,-0.107610,0.133580,0.378099,0.195864,0.127500,0.218707,0.197741,0.129461,0.298320,0.197520,0.130165,0.380938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054189,0.244704,0.030483,-0.077330,0.174575,0.129461,0.010876,0.243331,0.017732,-0.031321,0.163319,0.177187,-0.043707,0.209011,0.155722,-0.262895,0.437271,0.169250,-0.310554,0.436470,0.168583,-0.329438,0.374392,0.180711,-0.372581,0.350407,0.219844,-0.424885,0.353653,0.180845
409,1.704167,-0.829465,0.170149,-0.185666,-0.498564,-0.093238,0.138396,0.225614,-0.886300,-0.315960,0.035851,-0.336685,-0.242745,0.264024,0.219885,0.000581,-0.000393,-0.000039,-1.000000,0.038717,0.137495,0.300379,0.215560,0.140743,0.428248,0.168475,0.141455,0.560994,-0.122405,0.142963,0.487047,-0.123357,0.141656,0.557800,0.231170,0.121943,0.562669,0.038793,0.127700,0.223265,0.039148,0.125445,0.299089,0.038993,0.124369,0.380593,-0.205886,0.283338,0.210747,-0.107891,0.136246,0.225687,-0.107960,0.133690,0.298842,-0.107567,0.133601,0.378088,0.195886,0.127518,0.218719,0.197778,0.129472,0.298336,0.197546,0.130185,0.380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053336,0.244601,0.030198,-0.077815,0.174521,0.129658,0.010025,0.243187,0.017565,-0.031626,0.163328,0.177244,-0.044120,0.208963,0.155777,-0.262837,0.437113,0.169214,-0.310529,0.436403,0.168587,-0.329414,0.374261,0.180687,-0.372549,0.350316,0.219850,-0.424869,0.353570,0.180867
410,1.708333,-0.829481,0.168726,-0.184937,-0.499291,-0.093591,0.138412,0.226138,-0.886363,-0.315860,0.036065,-0.336590,-0.242748,0.263872,0.219838,0.000532,-0.000374,-0.000027,-1.000000,0.038745,0.137528,0.300378,0.215565,0.140765,0.428262,0.168473,0.141458,0.561001,-0.122363,0.142971,0.487045,-0.123320,0.141679,0.557786,0.231187,0.121943,0.562666,0.038836,0.126883,0.223274,0.039172,0.124827,0.299083,0.039027,0.124013,0.380619,-0.205883,0.283185,0.210705,-0.107653,0.137762,0.225743,-0.107865,0.133889,0.298823,-0.107509,0.133636,0.378081,0.195875,0.127522,0.218716,0.197765,0.129476,0.298328,0.197554,0.130191,0.380947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052291,0.244523,0.030154,-0.078495,0.174420,0.130060,0.008888,0.243032,0.017671,-0.032150,0.163376,0.177559,-0.044747,0.208932,0.156031,-0.262777,0.436947,0.169181,-0.310505,0.436297,0.168584,-0.329390,0.374145,0.180670,-0.372526,0.350220,0.219860,-0.424861,0.353471,0.180899
411,1.712500,-0.829343,0.165970,-0.186356,-0.499916,-0.094167,0.138318,0.226647,-0.886310,-0.315698,0.036249,-0.336860,-0.242741,0.263710,0.219888,0.000535,-0.000373,-0.000024,-1.000000,0.038763,0.137522,0.300359,0.215584,0.140756,0.428241,0.168490,0.141451,0.560978,-0.122358,0.142972,0.487025,-0.123275,0.141670,0.557764,0.231192,0.121940,0.562654,0.038891,0.127368,0.223281,0.039200,0.125076,0.299070,0.039040,0.123990,0.380592,-0.205859,0.283018,0.210660,-0.107730,0.137002,0.225707,-0.107915,0.133410,0.298786,-0.107509,0.133619,0.378061,0.195897,0.127526,0.218689,0.197785,0.129481,0.298302,0.197559,0.130191,0.380928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051014,0.244751,0.030265,-0.079347,0.174150,0.130485,0.007616,0.242974,0.017831,-0.032899,0.163480,0.177998,-0.045781,0.208931,0.156320,-0.262722,0.436801,0.169138,-0.310429,0.436072,0.168516,-0.329348,0.374017,0.180650,-0.372481,0.350098,0.219851,-0.424820,0.353360,0.180910
412,1.716667,-0.829184,0.162807,-0.188435,-0.500440,-0.094798,0.138253,0.227080,-0.886359,-0.315744,0.036408,-0.336671,-0.242704,0.263577,0.219794,0.000693,-0.000455,-0.000083,-1.000000,0.038748,0.137479,0.300321,0.215570,0.140763,0.428216,0.168504,0.141472,0.560939,-0.122367,0.142981,0.486993,-0.123264,0.141688,0.557754,0.231292,0.122039,0.562544,0.038854,0.127158,0.223235,0.039190,0.124954,0.299022,0.039056,0.123936,0.380558,-0.205842,0.282887,0.210614,-0.107663,0.137814,0.225689,-0.107836,0.133987,0.298763,-0.107493,0.133622,0.378028,0.195899,0.127537,0.218668,0.197773,0.129489,0.298284,0.197557,0.130203,0.380905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049633,0.245125,0.030430,-0.080219,0.173897,0.130782,0.006296,0.243031,0.017959,-0.033700,0.163721,0.178368,-0.046881,0.209005,0.156592,-0.262684,0.436678,0.169094,-0.310405,0.435978,0.168502,-0.329328,0.373888,0.180628,-0.372441,0.349978,0.219835,-0.424789,0.353242,0.180918
413,1.720833,-0.829088,0.160907,-0.190146,-0.500566,-0.095800,0.138262,0.227422,-0.886333,-0.315767,0.036540,-0.336704,-0.242653,0.263444,0.219771,0.000616,-0.000404,-0.000022,-1.000000,0.038750,0.137521,0.300304,0.215569,0.140777,0.428188,0.168518,0.141492,0.560899,-0.122368,0.143001,0.486969,-0.123262,0.141710,0.557728,0.231178,0.121980,0.562595,0.038855,0.127554,0.223193,0.039191,0.125185,0.298975,0.039048,0.124097,0.380497,-0.205834,0.282750,0.210560,-0.107690,0.137956,0.225702,-0.107864,0.133759,0.298726,-0.107514,0.133647,0.378004,0.195917,0.127547,0.218628,0.197777,0.129508,0.298255,0.197549,0.130209,0.380879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048335,0.245559,0.030768,-0.081301,0.173819,0.131083,0.004947,0.243139,0.018195,-0.034799,0.163893,0.178701,-0.048132,0.209201,0.156894,-0.262645,0.436565,0.169048,-0.310352,0.435819,0.168472,-0.329284,0.373747,0.180606,-0.372388,0.349854,0.219818,-0.424733,0.353110,0.180927
414,1.725000,-0.829040,0.158904,-0.192177,-0.500509,-0.096857,0.138207,0.227633,-0.886307,-0.315886,0.036648,-0.336650,-0.242594,0.263316,0.219729,0.000699,-0.000458,-0.000100,-1.000000,0.038720,0.137500,0.300265,0.215536,0.140786,0.428172,0.168510,0.141493,0.560871,-0.122415,0.143009,0.486940,-0.123300,0.141697,0.557690,0.231274,0.122078,0.562490,0.038797,0.128181,0.223157,0.039143,0.125620,0.298952,0.039023,0.124343,0.380450,-0.205816,0.282613,0.210499,-0.107728,0.138343,0.225707,-0.107871,0.134029,0.298694,-0.107566,0.133638,0.377985,0.195904,0.127558,0.218609,0.197766,0.129525,0.298229,0.197536,0.130229,0.380853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046955,0.245991,0.030996,-0.082432,0.173642,0.131221,0.003647,0.243351,0.018435,-0.035952,0.164138,0.178932,-0.049430,0.209335,0.157158,-0.262628,0.436448,0.169013,-0.310326,0.435674,0.168455,-0.329259,0.373612,0.180599,-0.372347,0.349704,0.219810,-0.424697,0.352951,0.180951
415,1.729167,-0.828979,0.157512,-0.194468,-0.500165,-0.098152,0.138116,0.227607,-0.886307,-0.316005,0.036724,-0.336530,-0.242525,0.263160,0.219684,0.000713,-0.000444,-0.000086,-1.000000,0.038726,0.137486,0.300237,0.215530,0.140774,0.428144,0.168534,0.141490,0.560841,-0.122406,0.143004,0.486929,-0.123326,0.141696,0.557636,0.231268,0.122060,0.562481,0.038812,0.128370,0.223148,0.039125,0.125762,0.298947,0.039035,0.124395,0.380433,-0.205785,0.282453,0.210448,-0.107732,0.138515,0.225711,-0.107852,0.133987,0.298671,-0.107554,0.133635,0.377956,0.195900,0.127565,0.218591,0.197762,0.129526,0.298216,0.197532,0.130231,0.380836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045675,0.246422,0.031267,-0.083598,0.173738,0.131317,0.002363,0.243611,0.018596,-0.037186,0.164334,0.179149,-0.050999,0.209157,0.156954,-0.262597,0.436305,0.168992,-0.310292,0.435513,0.168464,-0.329218,0.373461,0.180612,-0.372302,0.349519,0.219811,-0.424645,0.352771,0.180973
416,1.733333,-0.828967,0.156997,-0.196440,-0.499577,-0.099669,0.138132,0.227544,-0.886305,-0.316045,0.036891,-0.336480,-0.242494,0.262993,0.219691,0.000169,-0.000352,-0.000109,-1.000000,0.038738,0.137729,0.300237,0.215626,0.140913,0.428091,0.168507,0.141484,0.560846,-0.122458,0.142999,0.486940,-0.123350,0.141676,0.557619,0.231133,0.121980,0.562567,0.038783,0.128587,0.223164,0.039085,0.125945,0.298972,0.039016,0.124483,0.380431,-0.205766,0.282283,0.210415,-0.107742,0.138834,0.225736,-0.107874,0.134099,0.298659,-0.107614,0.133613,0.377965,0.195864,0.127535,0.218593,0.197738,0.129520,0.298215,0.197505,0.130215,0.380840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044436,0.246914,0.031616,-0.084937,0.173783,0.131326,0.001124,0.243969,0.018858,-0.038669,0.164525,0.179272,-0.052513,0.209361,0.157024,-0.262589,0.436161,0.169001,-0.310255,0.435310,0.168497,-0.329198,0.373325,0.180648,-0.372274,0.349355,0.219852,-0.424608,0.352612,0.181047
417,1.737500,-0.828722,0.156764,-0.199026,-0.499034,-0.101374,0.138189,0.227415,-0.886294,-0.316168,0.037008,-0.336378,-0.242429,0.262834,0.219699,0.000645,-0.000387,-0.000032,-1.000000,0.038699,0.137487,0.300250,0.215489,0.140750,0.428116,0.168515,0.141473,0.560855,-0.122444,0.142991,0.486941,-0.123351,0.141675,0.557623,0.231132,0.121971,0.562581,0.038782,0.128531,0.223147,0.039078,0.125845,0.298963,0.039029,0.124412,0.380427,-0.205732,0.282111,0.210391,-0.107728,0.138990,0.225780,-0.107863,0.134092,0.298666,-0.107603,0.133612,0.377975,0.195870,0.127530,0.218605,0.197736,0.129509,0.298222,0.197507,0.130203,0.380848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043229,0.247384,0.032086,-0.086338,0.173888,0.131268,0.000006,0.244270,0.019134,-0.040239,0.164780,0.179374,-0.054153,0.209503,0.157095,-0.262570,0.436003,0.169028,-0.310233,0.435143,0.168559,-0.329159,0.373158,0.180700,-0.372224,0.349188,0.219908,-0.424566,0.352427,0.181133
418,1.741667,-0.828532,0.156558,-0.202054,-0.498196,-0.103225,0.138148,0.227238,-0.886348,-0.316289,0.037105,-0.336113,-0.242384,0.262667,0.219672,0.000641,-0.000410,-0.000025,-1.000000,0.038685,0.137488,0.300265,0.215478,0.140751,0.428116,0.168508,0.141472,0.560874,-0.122459,0.142985,0.486949,-0.123328,0.141682,0.557655,0.231122,0.121962,0.562588,0.038764,0.128352,0.223161,0.039070,0.125726,0.298967,0.039009,0.124342,0.380444,-0.205697,0.281949,0.210377,-0.107729,0.139125,0.225792,-0.107871,0.134146,0.298667,-0.107621,0.133614,0.377985,0.195856,0.127518,0.218610,0.197718,0.129506,0.298230,0.197496,0.130207,0.380852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042035,0.247924,0.032658,-0.087832,0.173910,0.131191,-0.001191,0.244618,0.019504,-0.041954,0.164986,0.179495,-0.055900,0.209632,0.157192,-0.262563,0.435852,0.169080,-0.310223,0.434996,0.168641,-0.329139,0.373006,0.180767,-0.372194,0.349002,0.219974,-0.424533,0.352260,0.181216
419,1.745833,-0.828194,0.156631,-0.205159,-0.497465,-0.105197,0.138165,0.227080,-0.886427,-0.316323,0.037170,-0.335864,-0.242353,0.262485,0.219652,0.000682,-0.000431,-0.000023,-1.000000,0.038684,0.137467,0.300276,0.215482,0.140736,0.428133,0.168509,0.141473,0.560858,-0.122439,0.142988,0.486961,-0.123310,0.141674,0.557683,0.231123,0.121965,0.562593,0.038778,0.128150,0.223169,0.039107,0.125554,0.298972,0.039012,0.124239,0.380453,-0.205641,0.281792,0.210364,-0.107696,0.138979,0.225776,-0.107860,0.134134,0.298675,-0.107595,0.133602,0.377987,0.195866,0.127513,0.218612,0.197727,0.129508,0.298234,0.197496,0.130205,0.380855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040761,0.248367,0.033322,-0.089355,0.173989,0.131103,-0.002320,0.244963,0.019892,-0.043738,0.165179,0.179698,-0.057724,0.209797,0.157287,-0.262544,0.435702,0.169154,-0.310197,0.434836,0.168708,-0.329113,0.372843,0.180822,-0.372152,0.348817,0.220040,-0.424513,0.352121,0.181281
420,1.750000,-0.827668,0.157328,-0.208757,-0.496623,-0.107449,0.138234,0.226870,-0.886538,-0.316405,0.037128,-0.335500,-0.242328,0.262316,0.219631,0.000634,-0.000434,-0.000024,-1.000000,0.038690,0.137499,0.300294,0.215483,0.140756,0.428158,0.168496,0.141485,0.560880,-0.122422,0.142998,0.486977,-0.123302,0.141684,0.557703,0.231143,0.121966,0.562596,0.038803,0.127707,0.223199,0.039130,0.125282,0.298982,0.039014,0.124120,0.380481,-0.205598,0.281651,0.210367,-0.107715,0.138038,0.225718,-0.107879,0.133824,0.298706,-0.107579,0.133629,0.378007,0.195861,0.127527,0.218633,0.197726,0.129508,0.298245,0.197503,0.130221,0.380862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039616,0.248847,0.034140,-0.091020,0.174124,0.131037,-0.003369,0.245291,0.020429,-0.045710,0.165387,0.179930,-0.059700,0.209986,0.157408,-0.262532,0.435549,0.169266,-0.310205,0.434724,0.168822,-0.329104,0.372697,0.180906,-0.372125,0.348624,0.220129,-0.424515,0.351974,0.181345
421,1.754167,-0.827066,0.157704,-0.213042,-0.495687,-0.109778,0.138191,0.226632,-0.886642,-0.316474,0.037018,-0.335171,-0.242285,0.262146,0.219632,0.000579,-0.000409,-0.000042,-1.000000,0.038711,0.137515,0.300314,0.215505,0.140767,0.428189,0.168503,0.141475,0.560908,-0.122412,0.142982,0.486991,-0.123299,0.141673,0.557717,0.231153,0.121961,0.562619,0.038814,0.127523,0.223223,0.039135,0.125208,0.299007,0.039022,0.124128,0.380501,-0.205546,0.281500,0.210372,-0.107672,0.138060,0.225702,-0.107856,0.134053,0.298723,-0.107576,0.133620,0.378025,0.195862,0.127533,0.218650,0.197734,0.129521,0.298269,0.197516,0.130216,0.380877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038402,0.249336,0.035058,-0.092765,0.174117,0.130937,-0.004442,0.245596,0.021002,-0.047750,0.165595,0.180173,-0.061739,0.210084,0.157534,-0.262501,0.435400,0.169399,-0.310194,0.434608,0.168949,-0.329074,0.372528,0.180989,-0.372087,0.348443,0.220207,-0.424487,0.351814,0.181418
