Format Version,1.23,Take Name,cap_079,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.11.39.510 PM,Total Frames in Take,1366,Total Exported Frames,1366,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 4236,Unlabeled 4236,Unlabeled 4236,Unlabeled 4237,Unlabeled 4237,Unlabeled 4237,Unlabeled 4238,Unlabeled 4238,Unlabeled 4238,Unlabeled 4239,Unlabeled 4239,Unlabeled 4239,Unlabeled 4240,Unlabeled 4240,Unlabeled 4240,Unlabeled 4241,Unlabeled 4241,Unlabeled 4241,Unlabeled 4242,Unlabeled 4242,Unlabeled 4242,Unlabeled 4243,Unlabeled 4243,Unlabeled 4243,Unlabeled 4244,Unlabeled 4244,Unlabeled 4244,Unlabeled 4245,Unlabeled 4245,Unlabeled 4245,Unlabeled 4246,Unlabeled 4246,Unlabeled 4246,Unlabeled 4247,Unlabeled 4247,Unlabeled 4247,Unlabeled 4248,Unlabeled 4248,Unlabeled 4248,Unlabeled 4249,Unlabeled 4249,Unlabeled 4249,Unlabeled 4250,Unlabeled 4250,Unlabeled 4250,Unlabeled 4251,Unlabeled 4251,Unlabeled 4251,Unlabeled 4252,Unlabeled 4252,Unlabeled 4252,Unlabeled 4253,Unlabeled 4253,Unlabeled 4253,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","E5DE0","E5DE0","E5DE0","E5E20","E5E20","E5E20","E5EA0","E5EA0","E5EA0","E5EB0","E5EB0","E5EB0","E6820","E6820","E6820","E5E30","E5E30","E5E30","E5E40","E5E40","E5E40","E5E50","E5E50","E5E50","E6B70","E6B70","E6B70","E6B90","E6B90","E6B90","E6BB0","E6BB0","E6BB0","E6BD0","E6BD0","E6BD0","E6BF0","E6BF0","E6BF0","E6C00","E6C00","E6C00","E6D40","E6D40","E6D40","E6D80","E6D80","E6D80","E6DA0","E6DA0","E6DA0","E6DC0","E6DC0","E6DC0","E6DD0","E6DD0","E6DD0","E6DB0","E6DB0","E6DB0","E6DF0","E6DF0","E6DF0","E6E00","E6E00","E6E00","E6E20","E6E20","E6E20","E6D20","E6D20","E6D20","E6D30","E6D30","E6D30","E6C50","E6C50","E6C50","E6700","E6700","E6700","E6950","E6950","E6950","E6450","E6450","E6450","E6760","E6760","E6760","E6CC0","E6CC0","E6CC0","E6D90","E6D90","E6D90","E6C90","E6C90","E6C90"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.823204,0.216187,-0.207566,-0.482197,-0.097975,0.146401,0.214116,-0.809593,-0.166656,0.172955,-0.535604,-0.249994,0.333195,0.189556,0.000311,-0.001132,0.000094,-0.999999,0.038366,0.137842,0.300654,0.215491,0.140926,0.428280,0.168499,0.141610,0.560919,-0.122315,0.143382,0.486970,-0.123547,0.141723,0.559235,0.231217,0.122176,0.562625,0.038791,0.125940,0.223195,0.039126,0.124469,0.299056,0.038997,0.124106,0.380555,-0.108136,0.133208,0.225672,-0.107950,0.132716,0.298657,0.197750,0.129733,0.298270,0.195813,0.128272,0.218710,-0.107605,0.133968,0.377988,0.197567,0.130752,0.380887,-0.217260,0.333524,0.177444,,,,,,,,,,,,,,,,,,,,,,,,,0.070769,0.250375,0.036150,-0.072128,0.184432,0.121251,0.028808,0.251495,0.019628,-0.031083,0.169439,0.172272,-0.039353,0.216207,0.151230,-0.226221,0.458877,0.060530,-0.271826,0.471310,0.057817,-0.306364,0.430916,0.097289,-0.350420,0.442184,0.141215,-0.403410,0.441288,0.102794
1,0.004167,-0.823835,0.215537,-0.206963,-0.481669,-0.097832,0.145530,0.214477,-0.809723,-0.166582,0.173321,-0.535311,-0.250049,0.333025,0.189672,0.000271,-0.001150,0.000086,-0.999999,0.038359,0.137849,0.300674,0.215487,0.140924,0.428290,0.168519,0.141586,0.560950,-0.122323,0.143374,0.486988,-0.123555,0.141709,0.559249,0.231214,0.122176,0.562634,0.038785,0.125942,0.223205,0.039125,0.124468,0.299066,0.038997,0.124096,0.380565,-0.108149,0.133216,0.225689,-0.107962,0.132725,0.298671,0.197754,0.129736,0.298278,0.195807,0.128278,0.218708,-0.107604,0.133966,0.378005,0.197562,0.130757,0.380903,-0.217320,0.333330,0.177602,,,,,,,,,,,,,,,,,,,,,,,,,0.070517,0.249959,0.036389,-0.072208,0.183724,0.121630,0.028523,0.250998,0.019952,-0.031026,0.168685,0.172546,-0.039356,0.215501,0.151581,-0.226264,0.458765,0.060684,-0.271858,0.471201,0.058004,-0.306414,0.430836,0.097489,-0.350443,0.442091,0.141448,-0.403434,0.441265,0.103041
2,0.008333,-0.824342,0.214321,-0.207128,-0.481274,-0.097646,0.144618,0.214801,-0.809695,-0.166445,0.173598,-0.535307,-0.250112,0.332926,0.189868,0.000239,-0.001142,0.000076,-0.999999,0.038363,0.137869,0.300668,0.215483,0.140942,0.428286,0.168519,0.141591,0.560944,-0.122320,0.143372,0.486978,-0.123544,0.141717,0.559241,0.231210,0.122179,0.562635,0.038782,0.125944,0.223200,0.039131,0.124485,0.299066,0.038995,0.124110,0.380557,-0.108138,0.133227,0.225687,-0.107957,0.132723,0.298669,0.197742,0.129750,0.298276,0.195810,0.128297,0.218713,-0.107600,0.133974,0.378005,0.197559,0.130768,0.380891,-0.217380,0.333187,0.177757,,,,,,,,,,,,,,,,,,,,,,,,,0.070280,0.249574,0.036600,-0.072171,0.182905,0.121949,0.028237,0.250515,0.020234,-0.030973,0.167941,0.172809,-0.039400,0.214827,0.151902,-0.226310,0.458646,0.060848,-0.271869,0.471081,0.058178,-0.306457,0.430746,0.097693,-0.350481,0.442029,0.141653,-0.403467,0.441237,0.103280
3,0.012500,-0.825065,0.213352,-0.206827,-0.480595,-0.097441,0.143644,0.215092,-0.809654,-0.166326,0.173872,-0.535317,-0.250187,0.332825,0.190070,0.000543,-0.001270,0.000097,-0.999999,0.038286,0.137732,0.300666,0.215392,0.140853,0.428299,0.168503,0.141583,0.560935,-0.122340,0.143392,0.486975,-0.123561,0.141725,0.559239,0.231250,0.122232,0.562542,0.038766,0.125959,0.223198,0.039098,0.124484,0.299059,0.038975,0.124117,0.380559,-0.108151,0.133246,0.225697,-0.107974,0.132742,0.298674,0.197724,0.129756,0.298274,0.195784,0.128311,0.218704,-0.107629,0.133996,0.378007,0.197535,0.130776,0.380890,-0.217461,0.333034,0.177901,,,,,,,,,,,,,,,,,,,,,,,,,0.070028,0.249195,0.036800,-0.072170,0.182144,0.122270,0.027988,0.250088,0.020482,-0.030856,0.167164,0.173043,-0.039465,0.214024,0.152243,-0.226378,0.458510,0.061025,-0.271909,0.470975,0.058343,-0.306506,0.430641,0.097900,-0.350535,0.441964,0.141859,-0.403521,0.441197,0.103526
4,0.016667,-0.825713,0.212326,-0.206434,-0.480105,-0.097190,0.142744,0.215431,-0.809660,-0.166137,0.174125,-0.535284,-0.250278,0.332714,0.190272,0.000255,-0.001237,0.000059,-0.999999,0.038306,0.137881,0.300654,0.215444,0.140953,0.428278,0.168497,0.141593,0.560932,-0.122344,0.143397,0.486978,-0.123565,0.141733,0.559239,0.231237,0.122234,0.562536,0.038760,0.125973,0.223208,0.039096,0.124506,0.299066,0.038972,0.124125,0.380557,-0.108139,0.133253,0.225702,-0.107980,0.132741,0.298679,0.197713,0.129769,0.298273,0.195776,0.128312,0.218703,-0.107645,0.134000,0.378021,0.197522,0.130795,0.380883,-0.217546,0.332895,0.178045,,,,,,,,,,,,,,,,,,,,,,,,,0.069784,0.248817,0.036982,-0.072158,0.181412,0.122630,0.027717,0.249634,0.020750,-0.030731,0.166480,0.173298,-0.039417,0.213235,0.152534,-0.226430,0.458378,0.061216,-0.271938,0.470862,0.058526,-0.306556,0.430550,0.098110,-0.350575,0.441904,0.142068,-0.403574,0.441177,0.103759
5,0.020833,-0.826306,0.211071,-0.206225,-0.479729,-0.096891,0.141825,0.215779,-0.809702,-0.165974,0.174372,-0.535191,-0.250379,0.332580,0.190473,0.000245,-0.001235,0.000053,-0.999999,0.038288,0.137880,0.300673,0.215424,0.140951,0.428296,0.168485,0.141587,0.560952,-0.122365,0.143392,0.486991,-0.123587,0.141723,0.559258,0.231218,0.122232,0.562558,0.038734,0.125958,0.223220,0.039069,0.124503,0.299081,0.038954,0.124124,0.380571,-0.108156,0.133265,0.225735,-0.107999,0.132743,0.298699,0.197690,0.129760,0.298289,0.195748,0.128295,0.218719,-0.107651,0.134008,0.378038,0.197501,0.130783,0.380894,-0.217631,0.332724,0.178205,,,,,,,,,,,,,,,,,,,,,,,,,0.069546,0.248394,0.037139,-0.072056,0.180619,0.122969,0.027435,0.249154,0.020993,-0.030559,0.165713,0.173551,-0.039403,0.212541,0.152824,-0.226503,0.458239,0.061422,-0.271995,0.470746,0.058741,-0.306629,0.430457,0.098347,-0.350612,0.441826,0.142280,-0.403619,0.441139,0.104000
