Format Version,1.23,Take Name,cap_014,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.20.30.208 PM,Total Frames in Take,2670,Total Exported Frames,2670,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Active 16,Active 16,Active 16,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 1429,Unlabeled 1429,Unlabeled 1429,Unlabeled 1430,Unlabeled 1430,Unlabeled 1430,Unlabeled 1431,Unlabeled 1431,Unlabeled 1431,Unlabeled 1432,Unlabeled 1432,Unlabeled 1432,Unlabeled 1433,Unlabeled 1433,Unlabeled 1433,Unlabeled 1434,Unlabeled 1434,Unlabeled 1434,Unlabeled 1435,Unlabeled 1435,Unlabeled 1435,Unlabeled 1436,Unlabeled 1436,Unlabeled 1436,Unlabeled 1437,Unlabeled 1437,Unlabeled 1437,Unlabeled 1438,Unlabeled 1438,Unlabeled 1438,Unlabeled 1439,Unlabeled 1439,Unlabeled 1439,Unlabeled 1440,Unlabeled 1440,Unlabeled 1440,Unlabeled 1441,Unlabeled 1441,Unlabeled 1441,Unlabeled 1442,Unlabeled 1442,Unlabeled 1442,Unlabeled 1443,Unlabeled 1443,Unlabeled 1443,Unlabeled 1444,Unlabeled 1444,Unlabeled 1444,Unlabeled 1445,Unlabeled 1445,Unlabeled 1445,Unlabeled 1447,Unlabeled 1447,Unlabeled 1447,Unlabeled 1449,Unlabeled 1449,Unlabeled 1449,Unlabeled 1450,Unlabeled 1450,Unlabeled 1450,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","108D403B2A","108D403B2A","108D403B2A","D0B80","D0B80","D0B80","D0BC0","D0BC0","D0BC0","D0C80","D0C80","D0C80","D0C90","D0C90","D0C90","D0B70","D0B70","D0B70","D0BE0","D0BE0","D0BE0","D0BF0","D0BF0","D0BF0","D1710","D1710","D1710","D1890","D1890","D1890","D18E0","D18E0","D18E0","D18F0","D18F0","D18F0","D1900","D1900","D1900","D1910","D1910","D1910","D1920","D1920","D1920","D1950","D1950","D1950","D1C60","D1C60","D1C60","D1C70","D1C70","D1C70","D1CA0","D1CA0","D1CA0","D1CB0","D1CB0","D1CB0","D1CC0","D1CC0","D1CC0","D1C80","D1C80","D1C80","D1C00","D1C00","D1C00","D1CE0","D1CE0","D1CE0","D1D10","D1D10","D1D10","D1D20","D1D20","D1D20","D1B10","D1B10","D1B10","D1B30","D1B30","D1B30","D1AF0","D1AF0","D1AF0","D19B0","D19B0","D19B0","D1C10","D1C10","D1C10","D13D0","D13D0","D13D0","D1300","D1300","D1300","D1400","D1400","D1400","D0C30","D0C30","D0C30","D1BC0","D1BC0","D1BC0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.751281,-0.079375,0.299174,-0.582899,-0.270251,0.394638,0.015755,-0.774767,0.065716,-0.044539,-0.627243,0.244093,0.365790,0.112683,-0.000565,-0.000129,0.000052,-1.000000,0.038822,0.138298,0.300276,,,,0.215595,0.141186,0.428267,0.168517,0.141596,0.560935,-0.122252,0.143425,0.487018,-0.123699,0.141855,0.557503,0.231229,0.122170,0.562609,0.039126,0.123990,0.299086,0.039083,0.123784,0.380653,0.298356,0.364953,0.128003,0.197978,0.129282,0.298287,0.197710,0.130610,0.380918,0.195817,0.127755,0.218636,0.038892,0.125065,0.223271,-0.107991,0.132066,0.298613,-0.107466,0.133689,0.377999,-0.108013,0.131388,0.225550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.378487,0.460995,-0.218356,-0.348640,0.422133,-0.046606,-0.408614,0.466795,-0.185550,-0.285656,0.404997,-0.064118,-0.309647,0.450705,-0.071394,0.357326,0.460037,0.005800,0.323227,0.473240,-0.024838,0.267211,0.443339,-0.008320,0.208347,0.465353,-0.002630,0.186993,0.458135,-0.063178
1,0.004167,-0.751316,-0.079432,0.299205,-0.582831,-0.270248,0.394632,0.015756,-0.775037,0.065731,-0.044492,-0.626911,0.244118,0.365697,0.112616,-0.000833,-0.000108,0.000022,-1.000000,0.038836,0.138432,0.300274,,,,0.215651,0.141273,0.428265,0.168505,0.141597,0.560939,-0.122262,0.143428,0.487025,-0.123711,0.141863,0.557499,0.231232,0.122166,0.562604,0.039110,0.124007,0.299084,0.039081,0.123794,0.380658,0.298361,0.364950,0.127994,0.197977,0.129298,0.298300,0.197692,0.130608,0.380942,0.195812,0.127754,0.218641,0.038882,0.125078,0.223284,-0.108011,0.132087,0.298614,-0.107475,0.133699,0.378005,-0.107998,0.131397,0.225539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.378501,0.461023,-0.218318,-0.348655,0.422147,-0.046586,-0.408623,0.466818,-0.185518,-0.285660,0.404999,-0.064149,-0.309661,0.450722,-0.071368,0.357359,0.460035,0.005809,0.323239,0.473265,-0.024798,0.267243,0.443340,-0.008320,0.208378,0.465366,-0.002643,0.186995,0.458194,-0.063146
2,0.008333,-0.751352,-0.079485,0.299201,-0.582779,-0.270255,0.394611,0.015766,-0.775019,0.065825,-0.044496,-0.626924,0.244097,0.365680,0.112633,-0.000586,-0.000134,0.000066,-1.000000,0.038804,0.138306,0.300293,,,,0.215583,0.141185,0.428290,0.168496,0.141591,0.560952,-0.122269,0.143426,0.487039,-0.123722,0.141862,0.557521,0.231225,0.122160,0.562614,0.039104,0.124001,0.299108,0.039070,0.123770,0.380672,0.298335,0.364896,0.127992,0.197961,0.129282,0.298313,0.197682,0.130608,0.380963,0.195802,0.127745,0.218653,0.038861,0.125063,0.223303,-0.108023,0.132088,0.298634,-0.107491,0.133704,0.378020,-0.108005,0.131373,0.225550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.378518,0.461032,-0.218285,-0.348667,0.422134,-0.046575,-0.408638,0.466816,-0.185487,-0.285674,0.404984,-0.064144,-0.309678,0.450720,-0.071349,0.357365,0.459999,0.005830,0.323259,0.473229,-0.024765,0.267248,0.443322,-0.008308,0.208382,0.465350,-0.002640,0.187004,0.458178,-0.063136
3,0.012500,-0.751330,-0.079341,0.299365,-0.582742,-0.270259,0.394598,0.015753,-0.775169,0.065888,-0.044507,-0.626731,0.244095,0.365616,0.112586,-0.000517,-0.000127,0.000068,-1.000000,0.038804,0.138268,0.300295,,,,0.215557,0.141159,0.428310,0.168499,0.141597,0.560958,-0.122265,0.143421,0.487031,-0.123717,0.141851,0.557520,0.231223,0.122154,0.562613,0.039110,0.123999,0.299101,0.039074,0.123778,0.380664,0.298331,0.364863,0.127983,0.197964,0.129278,0.298311,0.197685,0.130596,0.380952,0.195801,0.127740,0.218647,0.038873,0.125075,0.223297,-0.108014,0.132077,0.298630,-0.107484,0.133696,0.378021,-0.107999,0.131364,0.225543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.378515,0.461052,-0.218289,-0.348673,0.422162,-0.046586,-0.408630,0.466839,-0.185491,-0.285667,0.404961,-0.064160,-0.309672,0.450717,-0.071361,0.357380,0.459985,0.005850,0.323280,0.473229,-0.024758,0.267260,0.443305,-0.008315,0.208398,0.465345,-0.002645,0.187023,0.458205,-0.063139
4,0.016667,-0.751380,-0.079298,0.299374,-0.582679,-0.270274,0.394562,0.015736,-0.774719,0.066035,-0.044702,-0.627258,0.244044,0.365760,0.112684,-0.000545,-0.000124,0.000053,-1.000000,0.038807,0.138276,0.300273,,,,0.215576,0.141169,0.428265,0.168494,0.141584,0.560941,-0.122268,0.143411,0.487011,-0.123721,0.141845,0.557499,0.231222,0.122160,0.562605,0.039108,0.123980,0.299088,0.039069,0.123775,0.380655,0.298301,0.364806,0.127977,0.197958,0.129262,0.298291,0.197680,0.130592,0.380931,0.195799,0.127730,0.218630,0.038881,0.125041,0.223280,-0.108012,0.132068,0.298615,-0.107485,0.133695,0.378003,-0.108002,0.131352,0.225545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.378520,0.461061,-0.218313,-0.348678,0.422137,-0.046613,-0.408631,0.466850,-0.185516,-0.285671,0.404937,-0.064148,-0.309667,0.450692,-0.071376,0.357372,0.459976,0.005862,0.323324,0.473167,-0.024785,0.267260,0.443287,-0.008319,0.208395,0.465327,-0.002653,0.187081,0.458109,-0.063225
5,0.020833,-0.751386,-0.079247,0.299367,-0.582682,-0.270273,0.394561,0.015704,-0.774387,0.066199,-0.044767,-0.627645,0.244010,0.365883,0.112749,-0.000533,-0.000179,0.000024,-1.000000,0.038799,0.138279,0.300234,,,,0.215580,0.141178,0.428237,0.168502,0.141589,0.560907,-0.122250,0.143411,0.486992,-0.123712,0.141847,0.557471,0.231267,0.122195,0.562500,0.039123,0.123979,0.299063,0.039079,0.123777,0.380624,0.298285,0.364770,0.127958,0.197971,0.129267,0.298260,0.197695,0.130603,0.380887,0.195796,0.127740,0.218605,0.038898,0.125026,0.223251,-0.107989,0.132044,0.298590,-0.107483,0.133681,0.377972,-0.108003,0.131357,0.225531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.378501,0.461065,-0.218374,-0.348656,0.422131,-0.046645,-0.408628,0.466862,-0.185570,-0.285666,0.404941,-0.064154,-0.309648,0.450683,-0.071413,0.357373,0.459973,0.005871,0.323384,0.473116,-0.024831,0.267266,0.443298,-0.008327,0.208403,0.465326,-0.002658,0.187139,0.458075,-0.063286
