Format Version,1.23,Take Name,cap_071,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.07.04.126 PM,Total Frames in Take,2026,Total Exported Frames,2026,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.840044,0.183970,-0.177481,-0.478521,-0.079959,0.256273,0.053902,-0.795465,-0.154571,0.298677,-0.504118,-0.284874,0.295790,0.179186,0.000205,-0.001043,0.000096,-0.999999,0.038412,0.137897,0.300596,0.215484,0.140941,0.428263,0.168492,0.141590,0.560943,-0.122341,0.143401,0.486967,-0.123504,0.141771,0.558861,0.231225,0.122189,0.562616,0.039265,0.124930,0.299037,0.039005,0.124220,0.380502,0.038904,0.126205,0.223122,-0.240227,0.289618,0.147128,-0.107919,0.132647,0.298599,-0.107618,0.133432,0.377844,0.197842,0.129649,0.298258,0.195881,0.128069,0.218611,-0.107895,0.132851,0.225633,0.197599,0.130757,0.380887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069416,0.369496,-0.135346,-0.063447,0.297106,-0.039961,0.026102,0.369572,-0.148201,-0.017700,0.282408,0.007176,-0.029179,0.329221,-0.012265,-0.268651,0.417037,0.044888,-0.311090,0.436147,0.050913,-0.342774,0.402022,0.097652,-0.374645,0.419647,0.149360,-0.433689,0.427690,0.122684
7,0.029167,-0.840008,0.184585,-0.177224,-0.478441,-0.080024,0.256354,0.053813,-0.797816,-0.155346,0.298304,-0.500372,-0.285269,0.295251,0.178229,0.000249,-0.001058,0.000115,-0.999999,0.038380,0.137901,0.300617,0.215477,0.140946,0.428277,0.168457,0.141619,0.560966,-0.122374,0.143427,0.486994,-0.123540,0.141802,0.558889,0.231207,0.122203,0.562622,0.039230,0.124954,0.299069,0.038976,0.124249,0.380519,0.038894,0.126223,0.223130,-0.240297,0.289700,0.147140,-0.107945,0.132661,0.298622,-0.107617,0.133446,0.377853,0.197836,0.129673,0.298260,0.195874,0.128098,0.218612,-0.107920,0.132876,0.225662,0.197600,0.130763,0.380894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069542,0.369472,-0.135362,-0.063436,0.297207,-0.040030,0.026211,0.369597,-0.148223,-0.017730,0.282433,0.007105,-0.029140,0.329259,-0.012304,-0.268790,0.417189,0.044970,-0.311506,0.437360,0.051341,-0.342921,0.402071,0.097728,-0.374820,0.419676,0.149444,-0.433890,0.427683,0.122767
8,0.033333,-0.839954,0.185174,-0.176978,-0.478400,-0.080094,0.256447,0.053735,-0.797713,-0.155608,0.298004,-0.500633,-0.285338,0.295367,0.178349,-0.000195,-0.001213,0.000219,-0.999999,0.038316,0.138067,0.300590,0.215462,0.140969,0.428280,0.168519,0.141300,0.560816,-0.122413,0.143448,0.487014,-0.123581,0.141836,0.558913,0.231255,0.122270,0.562526,0.039196,0.124964,0.299091,0.038947,0.124271,0.380541,0.038890,0.126255,0.223147,-0.240366,0.289784,0.147166,-0.107988,0.132699,0.298643,-0.107631,0.133475,0.377850,0.197819,0.129684,0.298273,0.195863,0.128109,0.218615,-0.107955,0.132923,0.225694,0.197586,0.130796,0.380891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069649,0.369438,-0.135375,-0.063440,0.297306,-0.040101,0.026308,0.369620,-0.148235,-0.017756,0.282465,0.007044,-0.029102,0.329320,-0.012352,-0.268938,0.417320,0.045055,-0.311636,0.437392,0.051389,-0.343084,0.402117,0.097802,-0.375003,0.419693,0.149527,-0.434085,0.427660,0.122840
9,0.037500,-0.839923,0.185721,-0.176771,-0.478319,-0.080154,0.256512,0.053665,-0.797692,-0.155845,0.297763,-0.500736,-0.285411,0.295433,0.178426,-0.000258,-0.001146,0.000265,-0.999999,0.038331,0.138091,0.300624,0.215458,0.140972,0.428302,0.168517,0.141307,0.560837,-0.122417,0.143457,0.487032,-0.123588,0.141839,0.558937,0.231199,0.122212,0.562640,0.039188,0.124978,0.299113,0.038945,0.124265,0.380553,0.038883,0.126249,0.223163,-0.240434,0.289849,0.147185,-0.107997,0.132702,0.298669,-0.107638,0.133497,0.377874,0.197808,0.129693,0.298286,0.195851,0.128109,0.218634,-0.107972,0.132927,0.225711,0.197578,0.130793,0.380909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069756,0.369398,-0.135369,-0.063426,0.297377,-0.040158,0.026410,0.369654,-0.148239,-0.017785,0.282480,0.006997,-0.029065,0.329363,-0.012376,-0.269061,0.417420,0.045130,-0.311787,0.437435,0.051460,-0.343216,0.402143,0.097875,-0.375159,0.419692,0.149596,-0.434250,0.427637,0.122903
10,0.041667,-0.839907,0.186253,-0.176572,-0.478213,-0.080201,0.256545,0.053595,-0.797665,-0.156141,0.297461,-0.500867,-0.285457,0.295491,0.178504,-0.000235,-0.001143,0.000268,-0.999999,0.038334,0.138055,0.300642,0.215459,0.140939,0.428321,0.168511,0.141270,0.560856,-0.122410,0.143435,0.487050,-0.123581,0.141814,0.558951,0.231204,0.122200,0.562658,0.039192,0.124955,0.299135,0.038948,0.124250,0.380572,0.038883,0.126239,0.223176,-0.240473,0.289894,0.147214,-0.107997,0.132673,0.298675,-0.107638,0.133466,0.377892,0.197812,0.129662,0.298300,0.195858,0.128088,0.218652,-0.107963,0.132902,0.225730,0.197589,0.130780,0.380931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069871,0.369356,-0.135347,-0.063421,0.297430,-0.040217,0.026515,0.369650,-0.148232,-0.017788,0.282465,0.006946,-0.029006,0.329385,-0.012410,-0.269161,0.417508,0.045205,-0.311935,0.437482,0.051537,-0.343350,0.402143,0.097954,-0.375298,0.419676,0.149654,-0.434404,0.427570,0.122959
11,0.045833,-0.839905,0.186792,-0.176287,-0.478111,-0.080242,0.256580,0.053534,-0.797735,-0.156483,0.297178,-0.500817,-0.285491,0.295505,0.178508,0.000202,-0.001071,0.000098,-0.999999,0.038374,0.137896,0.300669,0.215481,0.140938,0.428326,0.168460,0.141598,0.561013,-0.122382,0.143396,0.487049,-0.123552,0.141772,0.558946,0.231216,0.122175,0.562667,0.039223,0.124924,0.299118,0.038969,0.124216,0.380567,0.038889,0.126226,0.223190,-0.240524,0.289943,0.147233,-0.107967,0.132643,0.298668,-0.107630,0.133449,0.377908,0.197827,0.129639,0.298315,0.195874,0.128065,0.218657,-0.107941,0.132875,0.225721,0.197598,0.130751,0.380928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069969,0.369306,-0.135336,-0.063412,0.297486,-0.040254,0.026616,0.369659,-0.148231,-0.017800,0.282449,0.006910,-0.028944,0.329395,-0.012450,-0.269247,0.417598,0.045265,-0.312103,0.437527,0.051603,-0.343451,0.402158,0.098014,-0.375414,0.419615,0.149682,-0.434521,0.427502,0.122991
12,0.050000,-0.839904,0.187200,-0.176149,-0.478005,-0.080283,0.256620,0.053458,-0.797674,-0.156828,0.296825,-0.501016,-0.285498,0.295575,0.178557,0.000530,-0.001141,0.000114,-0.999999,0.038355,0.137731,0.300640,0.215405,0.140829,0.428333,0.168480,0.141577,0.560988,-0.122348,0.143383,0.487024,-0.123522,0.141762,0.558915,0.231267,0.122212,0.562568,0.039244,0.124910,0.299093,0.038993,0.124205,0.380543,0.038888,0.126214,0.223186,-0.240570,0.290020,0.147236,-0.107947,0.132640,0.298650,-0.107636,0.133432,0.377912,0.197835,0.129648,0.298311,0.195880,0.128053,0.218646,-0.107920,0.132858,0.225705,0.197597,0.130741,0.380930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070052,0.369296,-0.135331,-0.063409,0.297550,-0.040316,0.026695,0.369684,-0.148233,-0.017803,0.282466,0.006849,-0.028908,0.329418,-0.012499,-0.269343,0.417698,0.045331,-0.312238,0.437536,0.051617,-0.343560,0.402174,0.098046,-0.375537,0.419572,0.149697,-0.434636,0.427424,0.122993
13,0.054167,-0.839906,0.187527,-0.176050,-0.477910,-0.080318,0.256655,0.053394,-0.797732,-0.157195,0.296491,-0.501005,-0.285510,0.295611,0.178536,0.000498,-0.001125,0.000101,-0.999999,0.038381,0.137729,0.300616,0.215407,0.140822,0.428323,0.168505,0.141560,0.560954,-0.122322,0.143372,0.486998,-0.123486,0.141733,0.558878,0.231275,0.122202,0.562558,0.039271,0.124896,0.299053,0.039016,0.124191,0.380515,0.038884,0.126213,0.223174,-0.240639,0.290079,0.147230,-0.107929,0.132623,0.298613,-0.107638,0.133433,0.377901,0.197837,0.129626,0.298297,0.195878,0.128050,0.218634,-0.107904,0.132826,0.225664,0.197594,0.130734,0.380912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070119,0.369297,-0.135332,-0.063402,0.297605,-0.040359,0.026762,0.369716,-0.148228,-0.017812,0.282484,0.006802,-0.028883,0.329438,-0.012550,-0.269432,0.417806,0.045366,-0.312376,0.437597,0.051653,-0.343654,0.402190,0.098069,-0.375640,0.419532,0.149695,-0.434742,0.427351,0.122977
14,0.058333,-0.839919,0.187772,-0.175994,-0.477812,-0.080345,0.256658,0.053344,-0.797763,-0.157525,0.296123,-0.501070,-0.285536,0.295636,0.178546,0.000477,-0.001118,0.000092,-0.999999,0.038395,0.137709,0.300609,0.215400,0.140806,0.428319,0.168528,0.141526,0.560938,-0.122306,0.143334,0.486987,-0.123460,0.141707,0.558868,0.231273,0.122174,0.562567,0.039289,0.124862,0.299034,0.039033,0.124166,0.380495,0.038877,0.126182,0.223175,-0.240711,0.290102,0.147231,-0.107909,0.132588,0.298594,-0.107642,0.133397,0.377902,0.197823,0.129607,0.298301,0.195877,0.128025,0.218632,-0.107894,0.132771,0.225649,0.197597,0.130718,0.380917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070169,0.369293,-0.135319,-0.063392,0.297639,-0.040385,0.026819,0.369730,-0.148230,-0.017822,0.282473,0.006777,-0.028868,0.329426,-0.012589,-0.269535,0.417876,0.045407,-0.312496,0.437623,0.051706,-0.343766,0.402188,0.098093,-0.375755,0.419482,0.149692,-0.434872,0.427244,0.122970
15,0.062500,-0.839963,0.188038,-0.175827,-0.477691,-0.080362,0.256631,0.053333,-0.798342,-0.157701,0.295947,-0.500196,-0.285706,0.295446,0.178305,0.000544,-0.001102,0.000100,-0.999999,0.038409,0.137636,0.300600,0.215390,0.140747,0.428327,0.168548,0.141485,0.560923,-0.122287,0.143291,0.486972,-0.123442,0.141667,0.558852,0.231261,0.122136,0.562569,0.039311,0.124821,0.299020,0.039052,0.124122,0.380491,0.038879,0.126143,0.223172,-0.240802,0.290099,0.147228,-0.107896,0.132535,0.298578,-0.107646,0.133351,0.377909,0.197825,0.129566,0.298299,0.195867,0.127970,0.218644,-0.107883,0.132741,0.225640,0.197590,0.130691,0.380925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070218,0.369275,-0.135311,-0.063366,0.297657,-0.040404,0.026891,0.369719,-0.148244,-0.017830,0.282448,0.006754,-0.028892,0.329354,-0.012446,-0.269638,0.417931,0.045441,-0.312619,0.437737,0.051804,-0.343936,0.402189,0.098025,-0.375861,0.419417,0.149704,-0.434977,0.427150,0.122966
16,0.066667,-0.839955,0.188102,-0.175909,-0.477649,-0.080381,0.256638,0.053298,-0.798666,-0.157918,0.295702,-0.499755,-0.285821,0.295376,0.178201,0.000192,-0.001007,0.000072,-0.999999,0.038440,0.137795,0.300605,0.215435,0.140848,0.428313,0.168541,0.141472,0.560918,-0.122302,0.143286,0.486963,-0.123453,0.141655,0.558844,0.231195,0.122100,0.562666,0.039302,0.124793,0.299013,0.039036,0.124113,0.380492,0.038859,0.126112,0.223165,-0.240904,0.290106,0.147229,-0.107899,0.132512,0.298568,-0.107595,0.133362,0.377869,0.197802,0.129562,0.298297,0.195837,0.127971,0.218652,-0.107898,0.132714,0.225632,0.197560,0.130677,0.380931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070244,0.369290,-0.135302,-0.063350,0.297670,-0.040416,0.026919,0.369734,-0.148256,-0.017845,0.282458,0.006720,-0.028903,0.329361,-0.012466,-0.269770,0.417982,0.045481,-0.312737,0.437851,0.051908,-0.344050,0.402201,0.098044,-0.375994,0.419385,0.149708,-0.435104,0.427085,0.122981
