Format Version,1.23,Take Name,cap_110,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.45.49.457 PM,Total Frames in Take,2386,Total Exported Frames,2386,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 5398,Unlabeled 5398,Unlabeled 5398,Unlabeled 5399,Unlabeled 5399,Unlabeled 5399,Unlabeled 5400,Unlabeled 5400,Unlabeled 5400,Unlabeled 5401,Unlabeled 5401,Unlabeled 5401,Unlabeled 5402,Unlabeled 5402,Unlabeled 5402,Unlabeled 5403,Unlabeled 5403,Unlabeled 5403,Unlabeled 5404,Unlabeled 5404,Unlabeled 5404,Unlabeled 5405,Unlabeled 5405,Unlabeled 5405,Unlabeled 5406,Unlabeled 5406,Unlabeled 5406,Unlabeled 5407,Unlabeled 5407,Unlabeled 5407,Unlabeled 5408,Unlabeled 5408,Unlabeled 5408,Unlabeled 5409,Unlabeled 5409,Unlabeled 5409,Unlabeled 5411,Unlabeled 5411,Unlabeled 5411,Unlabeled 5412,Unlabeled 5412,Unlabeled 5412,Unlabeled 5413,Unlabeled 5413,Unlabeled 5413,Unlabeled 5414,Unlabeled 5414,Unlabeled 5414,Unlabeled 5415,Unlabeled 5415,Unlabeled 5415,Unlabeled 5416,Unlabeled 5416,Unlabeled 5416,Unlabeled 5417,Unlabeled 5417,Unlabeled 5417,Unlabeled 5418,Unlabeled 5418,Unlabeled 5418,Unlabeled 5419,Unlabeled 5419,Unlabeled 5419,Unlabeled 5420,Unlabeled 5420,Unlabeled 5420,Unlabeled 5421,Unlabeled 5421,Unlabeled 5421,Unlabeled 5422,Unlabeled 5422,Unlabeled 5422,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","FB370","FB370","FB370","FAFD0","FAFD0","FAFD0","FB090","FB090","FB090","FB0A0","FB0A0","FB0A0","FB5A0","FB5A0","FB5A0","FB0B0","FB0B0","FB0B0","FB6D0","FB6D0","FB6D0","FB780","FB780","FB780","FB790","FB790","FB790","FB7A0","FB7A0","FB7A0","FB7B0","FB7B0","FB7B0","FB7C0","FB7C0","FB7C0","FB7E0","FB7E0","FB7E0","FB840","FB840","FB840","FB860","FB860","FB860","FB870","FB870","FB870","FB7D0","FB7D0","FB7D0","FB8E0","FB8E0","FB8E0","FB8D0","FB8D0","FB8D0","FB8F0","FB8F0","FB8F0","FB900","FB900","FB900","FB8A0","FB8A0","FB8A0","FB930","FB930","FB930","FB940","FB940","FB940","FB950","FB950","FB950","FB8B0","FB8B0","FB8B0","FB960","FB960","FB960","FB980","FB980","FB980","FB970","FB970","FB970","FB880","FB880","FB880","FB640","FB640","FB640","FB720","FB720","FB720","FB890","FB890","FB890","FB710","FB710","FB710","FABC0","FABC0","FABC0","FAF50","FAF50","FAF50","FABB0","FABB0","FABB0","FAF60","FAF60","FAF60","FAF10","FAF10","FAF10"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.792229,-0.220939,0.058180,-0.565839,0.154280,0.248061,0.103012,-0.582847,0.224498,-0.638400,-0.449818,0.270808,0.195917,0.231156,-0.001760,0.000716,0.000496,-0.999998,0.038996,0.138933,0.300057,0.215453,0.141539,0.428485,0.168434,0.141233,0.560836,-0.122499,0.143413,0.487007,-0.124094,0.142412,0.556501,0.231116,0.122040,0.562698,0.038896,0.124734,0.380557,0.272330,0.210145,0.285561,0.039068,0.125841,0.299094,0.038806,0.127743,0.223299,-0.108020,0.133542,0.225779,-0.107639,0.133277,0.378088,0.195388,0.129218,0.218737,-0.107997,0.133022,0.298764,0.215279,0.131281,0.537142,0.197585,0.131232,0.380974,0.197864,0.130377,0.298380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067373,0.314744,-0.139912,0.083916,0.252622,0.026996,0.033266,0.298622,-0.115287,0.148712,0.269426,0.023865,0.107774,0.300676,0.017430,0.357341,0.351330,0.268008,0.373290,0.358064,0.224286,0.357340,0.305165,0.188149,0.331309,0.299038,0.130936,0.385601,0.300354,0.094784
1,0.004167,-0.792244,-0.220853,0.058168,-0.565853,0.154230,0.248075,0.102990,-0.582746,0.224461,-0.638391,-0.449980,0.270767,0.195918,0.231156,-0.001570,0.000674,0.000424,-0.999999,0.039004,0.138849,0.300041,0.215464,0.141513,0.428469,0.168444,0.141238,0.560848,-0.122483,0.143394,0.486996,-0.124084,0.142393,0.556492,0.231200,0.122119,0.562629,0.038914,0.124707,0.380536,0.272325,0.210117,0.285554,0.039081,0.125805,0.299085,0.038823,0.127710,0.223279,-0.108012,0.133519,0.225761,-0.107638,0.133253,0.378067,0.195431,0.129140,0.218692,-0.107984,0.133017,0.298742,0.215274,0.131275,0.537148,0.197597,0.131195,0.380956,0.197882,0.130341,0.298350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067362,0.314769,-0.139946,0.083876,0.252641,0.026973,0.033243,0.298650,-0.115335,0.148683,0.269434,0.023844,0.107738,0.300702,0.017406,0.357325,0.351325,0.267961,0.373290,0.358038,0.224232,0.357324,0.305137,0.188117,0.331290,0.298992,0.130909,0.385583,0.300292,0.094733
2,0.008333,-0.792295,-0.220704,0.058074,-0.565849,0.154194,0.248060,0.102987,-0.582633,0.224407,-0.638398,-0.450143,0.270748,0.195916,0.231146,-0.000825,0.000712,0.000220,-0.999999,0.039041,0.138564,0.300045,0.215492,0.141470,0.428439,0.168455,0.141645,0.560962,-0.122441,0.143346,0.486971,-0.124059,0.142355,0.556477,0.231199,0.122117,0.562624,0.038963,0.124645,0.380495,0.272359,0.210083,0.285544,0.039115,0.125744,0.299049,0.038866,0.127649,0.223235,-0.107997,0.133497,0.225729,-0.107618,0.133219,0.378035,0.195520,0.129020,0.218643,-0.107959,0.133008,0.298709,0.215285,0.131265,0.537149,0.197634,0.131146,0.380920,0.197920,0.130287,0.298321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067467,0.314775,-0.139889,0.083868,0.252650,0.026935,0.033247,0.298670,-0.115384,0.148666,0.269435,0.023814,0.107729,0.300703,0.017362,0.357335,0.351321,0.267904,0.373297,0.358019,0.224169,0.357331,0.305099,0.188072,0.331298,0.298947,0.130861,0.385582,0.300214,0.094675
3,0.012500,-0.792312,-0.220652,0.058012,-0.565852,0.154148,0.248077,0.102960,-0.582630,0.224395,-0.638351,-0.450219,0.270731,0.195890,0.231113,-0.000909,0.000776,0.000271,-0.999999,0.039059,0.138572,0.300032,0.215512,0.141451,0.428416,0.168456,0.141617,0.560929,-0.122423,0.143331,0.486944,-0.124048,0.142337,0.556457,0.231100,0.122040,0.562681,0.038983,0.124618,0.380465,0.272379,0.210026,0.285551,0.039137,0.125721,0.299011,0.038889,0.127606,0.223201,-0.107977,0.133471,0.225698,-0.107601,0.133196,0.378006,0.195583,0.128920,0.218595,-0.107932,0.132985,0.298680,0.215271,0.131327,0.537138,0.197649,0.131095,0.380894,0.197943,0.130236,0.298283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067462,0.314804,-0.139934,0.083835,0.252666,0.026912,0.033234,0.298701,-0.115434,0.148639,0.269455,0.023786,0.107693,0.300725,0.017328,0.357327,0.351305,0.267863,0.373311,0.357973,0.224112,0.357325,0.305058,0.188023,0.331286,0.298897,0.130812,0.385562,0.300167,0.094613
4,0.016667,-0.792353,-0.220595,0.057934,-0.565825,0.154123,0.248077,0.102921,-0.582619,0.224244,-0.638404,-0.450233,0.270764,0.195853,0.231100,-0.000739,0.000744,0.000199,-1.000000,0.039089,0.138482,0.299995,0.215533,0.141417,0.428386,0.168485,0.141610,0.560906,-0.122387,0.143299,0.486911,-0.124015,0.142301,0.556423,0.231200,0.122097,0.562609,0.039016,0.124597,0.380426,0.272400,0.210003,0.285528,0.039174,0.125681,0.298973,0.038916,0.127566,0.223152,-0.107963,0.133447,0.225665,-0.107570,0.133185,0.377966,0.195651,0.128835,0.218552,-0.107899,0.132970,0.298648,0.215268,0.131292,0.537111,0.197680,0.131052,0.380868,0.197969,0.130201,0.298244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067482,0.314839,-0.139981,0.083826,0.252679,0.026856,0.033253,0.298723,-0.115484,0.148627,0.269456,0.023749,0.107682,0.300744,0.017284,0.357329,0.351307,0.267805,0.373314,0.357952,0.224065,0.357333,0.305027,0.187974,0.331301,0.298844,0.130764,0.385554,0.300121,0.094562
5,0.020833,-0.792365,-0.220490,0.057892,-0.565854,0.154065,0.248114,0.102911,-0.582611,0.224197,-0.638391,-0.450286,0.270742,0.195841,0.231086,0.000598,0.000660,0.000469,-1.000000,0.038983,0.137798,0.299995,0.215182,0.140938,0.428412,0.168553,0.141604,0.560844,-0.122374,0.143297,0.486885,-0.124007,0.142289,0.556400,0.231114,0.122011,0.562666,0.039022,0.124586,0.380406,0.272409,0.209986,0.285514,0.039182,0.125671,0.298950,0.038933,0.127549,0.223135,-0.107944,0.133438,0.225648,-0.107552,0.133169,0.377953,0.195668,0.128810,0.218521,-0.107888,0.132967,0.298627,0.215257,0.131338,0.537099,0.197687,0.131041,0.380838,0.197982,0.130182,0.298225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067487,0.314884,-0.140009,0.083779,0.252718,0.026840,0.033235,0.298765,-0.115525,0.148594,0.269491,0.023739,0.107648,0.300787,0.017259,0.357315,0.351305,0.267768,0.373293,0.357927,0.224026,0.357308,0.305012,0.187939,0.331275,0.298814,0.130735,0.385526,0.300091,0.094521
