Format Version,1.23,Take Name,cap_099,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.22.08.276 PM,Total Frames in Take,1950,Total Exported Frames,1950,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 4984,Unlabeled 4984,Unlabeled 4984,Unlabeled 4985,Unlabeled 4985,Unlabeled 4985,Unlabeled 4986,Unlabeled 4986,Unlabeled 4986,Unlabeled 4987,Unlabeled 4987,Unlabeled 4987,Unlabeled 4988,Unlabeled 4988,Unlabeled 4988,Unlabeled 4989,Unlabeled 4989,Unlabeled 4989,Unlabeled 4990,Unlabeled 4990,Unlabeled 4990,Unlabeled 4991,Unlabeled 4991,Unlabeled 4991,Unlabeled 4992,Unlabeled 4992,Unlabeled 4992,Unlabeled 4993,Unlabeled 4993,Unlabeled 4993,Unlabeled 4994,Unlabeled 4994,Unlabeled 4994,Unlabeled 4995,Unlabeled 4995,Unlabeled 4995,Unlabeled 4996,Unlabeled 4996,Unlabeled 4996,Unlabeled 4997,Unlabeled 4997,Unlabeled 4997,Unlabeled 4998,Unlabeled 4998,Unlabeled 4998,Unlabeled 4999,Unlabeled 4999,Unlabeled 4999,Unlabeled 5000,Unlabeled 5000,Unlabeled 5000,Unlabeled 5001,Unlabeled 5001,Unlabeled 5001,Unlabeled 5002,Unlabeled 5002,Unlabeled 5002,Unlabeled 5003,Unlabeled 5003,Unlabeled 5003,Unlabeled 5004,Unlabeled 5004,Unlabeled 5004,Unlabeled 5005,Unlabeled 5005,Unlabeled 5005,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","EBAB0","EBAB0","EBAB0","EB3A0","EB3A0","EB3A0","EB2F0","EB2F0","EB2F0","EBA90","EBA90","EBA90","EB3B0","EB3B0","EB3B0","EB400","EB400","EB400","EB490","EB490","EB490","EB820","EB820","EB820","EBAE0","EBAE0","EBAE0","EBB30","EBB30","EBB30","EBBA0","EBBA0","EBBA0","EBBE0","EBBE0","EBBE0","EBC50","EBC50","EBC50","EBC70","EBC70","EBC70","EBC80","EBC80","EBC80","EBD10","EBD10","EBD10","EBD20","EBD20","EBD20","EBD40","EBD40","EBD40","EBD50","EBD50","EBD50","EBD60","EBD60","EBD60","EBD80","EBD80","EBD80","EBD90","EBD90","EBD90","EBDA0","EBDA0","EBDA0","EBDB0","EBDB0","EBDB0","EBDD0","EBDD0","EBDD0","EBDE0","EBDE0","EBDE0","EB450","EB450","EB450","EBCB0","EBCB0","EBCB0","EB460","EB460","EB460","EBD00","EBD00","EBD00","EBCD0","EBCD0","EBCD0","EBAA0","EBAA0","EBAA0","EB330","EB330","EB330","EB1D0","EB1D0","EB1D0","EB420","EB420","EB420","E8EB0","E8EB0","E8EB0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.753038,-0.117932,0.070501,-0.643472,0.108364,0.365248,-0.081673,-0.641434,0.264695,-0.523198,-0.494735,0.323718,0.265525,0.168675,-0.000134,0.000115,0.000279,-1.000000,0.038828,0.138243,0.300102,0.215559,0.141229,0.428207,0.168503,0.141644,0.560868,-0.122457,0.143463,0.486814,0.231227,0.122234,0.562497,0.038947,0.124446,0.380381,-0.124187,0.141633,0.561692,0.039129,0.125325,0.298904,0.038867,0.127006,0.223087,-0.107796,0.134562,0.225587,0.338240,0.272425,0.223143,0.197909,0.130312,0.298194,0.195787,0.128782,0.218669,-0.107592,0.134026,0.377813,0.197750,0.131147,0.380858,-0.107925,0.133019,0.298574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061037,0.395143,-0.342047,0.048680,0.364821,-0.166194,0.022148,0.389120,-0.320475,0.115356,0.371573,-0.163211,0.080604,0.406052,-0.180859,0.443260,0.398557,0.200402,0.452180,0.407404,0.155160,0.420182,0.362912,0.118602,0.383446,0.368091,0.067519,0.429477,0.364607,0.021512
1,0.004167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.008333,-0.753113,-0.118218,0.070869,-0.643291,0.108610,0.365070,-0.081353,-0.641696,0.263774,-0.523267,-0.494814,0.323903,0.265247,0.169051,-0.000161,0.000096,0.000300,-1.000000,0.038814,0.138230,0.300102,0.215552,0.141201,0.428203,0.168493,0.141609,0.560862,-0.122467,0.143448,0.486821,0.231231,0.122202,0.562488,0.038952,0.124428,0.380388,-0.124191,0.141622,0.561702,0.039126,0.125304,0.298915,0.038861,0.126991,0.223091,-0.107812,0.134529,0.225575,0.338382,0.272280,0.223501,0.197912,0.130302,0.298199,0.195788,0.128757,0.218687,-0.107600,0.134001,0.377814,0.197740,0.131119,0.380855,-0.107928,0.132994,0.298570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061035,0.395042,-0.341680,0.048845,0.364664,-0.165829,0.022175,0.389038,-0.320044,0.115523,0.371421,-0.162898,0.080758,0.405923,-0.180497,0.443302,0.398451,0.200528,0.452169,0.407274,0.155264,0.420175,0.362748,0.118776,0.383386,0.367794,0.067756,0.429370,0.364343,0.021689
3,0.012500,-0.753148,-0.118333,0.071053,-0.643208,0.108724,0.364984,-0.081161,-0.641739,0.263478,-0.523232,-0.494953,0.323945,0.265161,0.169253,-0.000196,0.000093,0.000318,-1.000000,0.038813,0.138232,0.300131,0.215549,0.141189,0.428228,0.168505,0.141593,0.560890,-0.122462,0.143441,0.486851,0.231220,0.122174,0.562517,0.038942,0.124421,0.380418,-0.124203,0.141617,0.561726,0.039134,0.125289,0.298948,0.038859,0.126984,0.223131,-0.107814,0.134493,0.225600,0.338450,0.272266,0.223684,0.197905,0.130292,0.298235,0.195787,0.128744,0.218719,-0.107599,0.134003,0.377839,0.197745,0.131103,0.380880,-0.107928,0.132966,0.298598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061029,0.394997,-0.341463,0.048940,0.364599,-0.165621,0.022188,0.388986,-0.319827,0.115597,0.371323,-0.162710,0.080825,0.405882,-0.180258,0.443326,0.398409,0.200610,0.452174,0.407202,0.155342,0.420165,0.362661,0.118891,0.383362,0.367674,0.067898,0.429327,0.364227,0.021800
4,0.016667,-0.753227,-0.118596,0.071078,-0.643064,0.108842,0.364902,-0.080967,-0.641668,0.263248,-0.523169,-0.495235,0.323942,0.265140,0.169471,0.000013,0.000146,0.000432,-1.000000,0.038806,0.138135,0.300177,0.215492,0.141111,0.428294,0.168490,0.141580,0.560916,-0.122475,0.143457,0.486872,0.231183,0.122133,0.562625,0.038932,0.124438,0.380442,-0.124211,0.141633,0.561755,0.039121,0.125313,0.298976,0.038849,0.127007,0.223155,-0.107811,0.134500,0.225619,0.338259,0.273062,0.224300,0.197903,0.130308,0.298262,0.195779,0.128769,0.218752,-0.107597,0.134009,0.377872,0.197745,0.131095,0.380904,-0.107928,0.132968,0.298621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061031,0.394984,-0.341227,0.049021,0.364522,-0.165403,0.022205,0.388959,-0.319608,0.115690,0.371258,-0.162529,0.080885,0.405849,-0.180022,0.443358,0.398385,0.200689,0.452172,0.407155,0.155425,0.420149,0.362615,0.119012,0.383331,0.367576,0.068026,0.429282,0.364097,0.021919
5,0.020833,-0.753293,-0.118757,0.071158,-0.642949,0.108944,0.364821,-0.080781,-0.641573,0.263038,-0.523119,-0.495522,0.323936,0.265120,0.169677,-0.000283,0.000156,0.000373,-1.000000,0.038827,0.138275,0.300183,0.215554,0.141199,0.428271,0.168494,0.141591,0.560939,-0.122475,0.143465,0.486891,0.231188,0.122131,0.562637,0.038928,0.124439,0.380463,-0.124211,0.141644,0.561778,0.039112,0.125320,0.298998,0.038846,0.127013,0.223178,-0.107810,0.134504,0.225648,0.338303,0.273043,0.224536,0.197891,0.130313,0.298282,0.195771,0.128782,0.218774,-0.107603,0.134020,0.377889,0.197739,0.131100,0.380921,-0.107933,0.132971,0.298645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061035,0.394954,-0.341014,0.049095,0.364448,-0.165201,0.022225,0.388941,-0.319395,0.115769,0.371194,-0.162348,0.080944,0.405808,-0.179800,0.443379,0.398357,0.200757,0.452173,0.407105,0.155497,0.420130,0.362562,0.119114,0.383326,0.367481,0.068160,0.429229,0.363966,0.022019
