Format Version,1.23,Take Name,cap_028,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.37.01.942 PM,Total Frames in Take,2470,Total Exported Frames,2470,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
382,1.591667,-0.875790,0.122088,-0.171873,-0.434220,-0.086682,0.137280,0.221626,-0.867091,-0.354159,-0.088860,-0.338863,-0.203964,0.268178,0.243415,0.001043,-0.000421,0.000015,-0.999999,0.038653,0.137273,0.300445,0.215334,0.140593,0.428450,0.168474,0.141460,0.561000,-0.122430,0.142972,0.487098,-0.123335,0.141651,0.557834,0.231146,0.121966,0.562693,0.039093,0.123853,0.299155,-0.176041,0.288013,0.242343,0.038753,0.125074,0.223305,0.039040,0.123713,0.380695,0.197691,0.129528,0.298357,0.197662,0.130505,0.380937,-0.107575,0.132731,0.378112,-0.107974,0.132509,0.298806,-0.108089,0.131838,0.225729,0.195777,0.127516,0.218768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033847,0.284455,0.035085,-0.082003,0.187619,0.131211,-0.010002,0.280114,0.024958,-0.031565,0.175165,0.173862,-0.050273,0.221487,0.159672,-0.243455,0.439863,0.198206,-0.290464,0.435077,0.189970,-0.299279,0.366439,0.193043,-0.344091,0.332660,0.221693,-0.388087,0.331022,0.173450
383,1.595833,-0.875879,0.121732,-0.171932,-0.434116,-0.086677,0.137247,0.221585,-0.867265,-0.354120,-0.088622,-0.338522,-0.203819,0.268055,0.243456,-0.000198,-0.000343,-0.000164,-1.000000,0.038743,0.137880,0.300414,0.215566,0.140998,0.428389,0.168483,0.141454,0.560990,-0.122413,0.142964,0.487078,-0.123327,0.141653,0.557822,0.231155,0.121955,0.562670,0.039109,0.123860,0.299136,-0.175887,0.287899,0.242412,0.038777,0.125065,0.223294,0.039052,0.123716,0.380685,0.197715,0.129516,0.298338,0.197671,0.130500,0.380933,-0.107562,0.132741,0.378095,-0.107960,0.132502,0.298785,-0.108087,0.131796,0.225701,0.195798,0.127501,0.218750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033702,0.284546,0.035028,-0.082069,0.187599,0.131182,-0.010131,0.280155,0.024920,-0.031591,0.175168,0.173820,-0.050345,0.221490,0.159631,-0.243295,0.439773,0.198370,-0.290313,0.434956,0.190172,-0.299137,0.366365,0.193201,-0.343932,0.332601,0.221860,-0.387983,0.330985,0.173645
384,1.600000,-0.875929,0.120994,-0.172436,-0.434023,-0.086652,0.137231,0.221538,-0.867528,-0.354134,-0.088320,-0.337912,-0.203663,0.267923,0.243378,-0.000445,-0.000295,-0.000184,-1.000000,0.038787,0.138013,0.300370,0.215647,0.141087,0.428331,0.168493,0.141462,0.560957,-0.122398,0.142979,0.487026,-0.123321,0.141671,0.557778,0.231162,0.121956,0.562654,0.039126,0.123863,0.299095,-0.175711,0.287789,0.242444,0.038803,0.125077,0.223260,0.039055,0.123727,0.380647,0.197734,0.129539,0.298304,0.197687,0.130517,0.380909,-0.107536,0.132756,0.378046,-0.107954,0.132531,0.298745,-0.108061,0.131762,0.225633,0.195825,0.127510,0.218705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033507,0.284711,0.034982,-0.082114,0.187576,0.131123,-0.010307,0.280244,0.024870,-0.031618,0.175234,0.173791,-0.050454,0.221533,0.159573,-0.243152,0.439690,0.198506,-0.290153,0.434810,0.190322,-0.299000,0.366306,0.193324,-0.343779,0.332531,0.221985,-0.387877,0.330978,0.173819
385,1.604167,-0.876018,0.120098,-0.173133,-0.433814,-0.086664,0.137205,0.221474,-0.867696,-0.354165,-0.088090,-0.337506,-0.203514,0.267812,0.243354,-0.000088,-0.000359,-0.000225,-1.000000,0.038766,0.137866,0.300321,0.215574,0.141025,0.428318,0.168491,0.141475,0.560919,-0.122404,0.142977,0.486973,-0.123324,0.141682,0.557731,0.231277,0.122056,0.562537,0.039121,0.123881,0.299046,-0.175568,0.287684,0.242468,0.038808,0.125084,0.223224,0.039063,0.123737,0.380619,0.197733,0.129554,0.298264,0.197686,0.130527,0.380872,-0.107538,0.132766,0.377993,-0.107944,0.132537,0.298690,-0.108063,0.131736,0.225566,0.195829,0.127526,0.218657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033250,0.284948,0.034964,-0.082210,0.187546,0.131056,-0.010555,0.280391,0.024840,-0.031692,0.175333,0.173755,-0.050624,0.221595,0.159520,-0.243008,0.439607,0.198627,-0.290013,0.434670,0.190468,-0.298874,0.366249,0.193435,-0.343639,0.332466,0.222087,-0.387769,0.330926,0.173988
386,1.608333,-0.876051,0.118884,-0.174265,-0.433628,-0.086692,0.137199,0.221403,-0.867869,-0.354141,-0.087884,-0.337140,-0.203382,0.267696,0.243342,-0.000091,-0.000357,-0.000210,-1.000000,0.038761,0.137889,0.300271,0.215568,0.141042,0.428267,0.168482,0.141495,0.560876,-0.122408,0.143004,0.486921,-0.123325,0.141708,0.557682,0.231272,0.122070,0.562484,0.039130,0.123893,0.298994,-0.175434,0.287581,0.242490,0.038819,0.125116,0.223172,0.039066,0.123761,0.380582,0.197742,0.129569,0.298214,0.197680,0.130541,0.380841,-0.107531,0.132769,0.377938,-0.107934,0.132563,0.298644,-0.108060,0.131719,0.225510,0.195835,0.127541,0.218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032941,0.285266,0.034964,-0.082318,0.187534,0.130972,-0.010858,0.280555,0.024789,-0.031790,0.175493,0.173730,-0.050860,0.221663,0.159450,-0.242864,0.439526,0.198750,-0.289873,0.434587,0.190620,-0.298751,0.366184,0.193537,-0.343507,0.332405,0.222197,-0.387663,0.330890,0.174140
387,1.612500,-0.876139,0.117281,-0.175573,-0.433359,-0.086702,0.137169,0.221372,-0.868045,-0.354135,-0.087727,-0.336735,-0.203248,0.267569,0.243351,-0.000106,-0.000349,-0.000219,-1.000000,0.038757,0.137904,0.300245,0.215563,0.141055,0.428244,0.168479,0.141500,0.560854,-0.122415,0.143010,0.486892,-0.123342,0.141713,0.557654,0.231264,0.122084,0.562459,0.039120,0.123912,0.298975,-0.175311,0.287461,0.242527,0.038810,0.125140,0.223147,0.039049,0.123772,0.380554,0.197731,0.129565,0.298188,0.197669,0.130538,0.380825,-0.107547,0.132774,0.377907,-0.107946,0.132571,0.298619,-0.108049,0.131716,0.225483,0.195832,0.127541,0.218567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032517,0.285680,0.035004,-0.082468,0.187505,0.130938,-0.011272,0.280755,0.024770,-0.031904,0.175678,0.173742,-0.051148,0.221733,0.159418,-0.242712,0.439442,0.198909,-0.289738,0.434545,0.190826,-0.298636,0.366117,0.193667,-0.343384,0.332322,0.222316,-0.387553,0.330828,0.174319
388,1.616667,-0.876325,0.115649,-0.176808,-0.432920,-0.086728,0.137118,0.221348,-0.868210,-0.354065,-0.087544,-0.336431,-0.203130,0.267433,0.243400,-0.000067,-0.000340,-0.000220,-1.000000,0.038754,0.137877,0.300233,0.215556,0.141037,0.428235,0.168463,0.141492,0.560851,-0.122414,0.142999,0.486874,-0.123351,0.141704,0.557640,0.231259,0.122082,0.562443,0.039127,0.123906,0.298959,-0.175183,0.287319,0.242571,0.038815,0.125146,0.223132,0.039041,0.123765,0.380551,0.197738,0.129561,0.298186,0.197663,0.130536,0.380825,-0.107549,0.132772,0.377899,-0.107965,0.132558,0.298615,-0.108053,0.131709,0.225474,0.195835,0.127535,0.218569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032041,0.286125,0.035072,-0.082628,0.187477,0.130922,-0.011752,0.281044,0.024824,-0.032062,0.175885,0.173778,-0.051470,0.221794,0.159413,-0.242556,0.439343,0.199077,-0.289613,0.434592,0.191116,-0.298518,0.366036,0.193807,-0.343272,0.332252,0.222449,-0.387441,0.330769,0.174523
389,1.620833,-0.876472,0.113761,-0.178157,-0.432569,-0.086790,0.137105,0.221389,-0.868399,-0.354023,-0.087440,-0.336014,-0.203003,0.267290,0.243452,-0.000193,-0.000269,-0.000158,-1.000000,0.038749,0.137913,0.300257,0.215546,0.141033,0.428242,0.168456,0.141476,0.560871,-0.122432,0.142995,0.486885,-0.123363,0.141698,0.557648,0.231129,0.121994,0.562544,0.039115,0.123904,0.298973,-0.175085,0.287158,0.242644,0.038789,0.125141,0.223141,0.039028,0.123761,0.380552,0.197716,0.129541,0.298198,0.197661,0.130510,0.380830,-0.107568,0.132770,0.377911,-0.107965,0.132536,0.298624,-0.108053,0.131702,0.225493,0.195817,0.127517,0.218575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031427,0.286625,0.035161,-0.082858,0.187461,0.130954,-0.012322,0.281329,0.024882,-0.032264,0.176106,0.173848,-0.051885,0.221933,0.159478,-0.242408,0.439240,0.199290,-0.289510,0.434647,0.191417,-0.298399,0.365960,0.193969,-0.343150,0.332160,0.222611,-0.387332,0.330703,0.174726
390,1.625000,-0.876754,0.111799,-0.179448,-0.431975,-0.086845,0.137071,0.221386,-0.868636,-0.353856,-0.087384,-0.335590,-0.202912,0.267122,0.243484,-0.000456,-0.000249,-0.000192,-1.000000,0.038775,0.138037,0.300258,0.215618,0.141108,0.428224,0.168467,0.141483,0.560886,-0.122432,0.142997,0.486889,-0.123365,0.141685,0.557653,0.231132,0.121977,0.562549,0.039112,0.123922,0.298984,-0.174989,0.286993,0.242688,0.038794,0.125168,0.223146,0.039030,0.123773,0.380556,0.197714,0.129546,0.298203,0.197663,0.130513,0.380829,-0.107573,0.132746,0.377910,-0.107964,0.132529,0.298618,-0.108042,0.131688,0.225499,0.195814,0.127523,0.218582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030748,0.287194,0.035280,-0.083095,0.187479,0.130964,-0.012953,0.281725,0.024961,-0.032459,0.176330,0.173900,-0.052334,0.222099,0.159509,-0.242264,0.439130,0.199484,-0.289361,0.434573,0.191635,-0.298274,0.365869,0.194121,-0.343040,0.332065,0.222750,-0.387237,0.330680,0.174872
391,1.629167,-0.876977,0.109479,-0.180936,-0.431496,-0.086889,0.137067,0.221416,-0.868773,-0.353720,-0.087452,-0.335363,-0.202818,0.266989,0.243579,-0.000162,-0.000278,-0.000149,-1.000000,0.038754,0.137891,0.300265,0.215554,0.141014,0.428249,0.168470,0.141471,0.560865,-0.122430,0.142992,0.486903,-0.123354,0.141689,0.557653,0.231138,0.121984,0.562557,0.039105,0.123940,0.298997,-0.174904,0.286857,0.242749,0.038791,0.125204,0.223164,0.039043,0.123760,0.380566,0.197715,0.129551,0.298215,0.197671,0.130500,0.380829,-0.107567,0.132764,0.377932,-0.107955,0.132524,0.298620,-0.108054,0.131713,0.225517,0.195812,0.127519,0.218599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029960,0.287865,0.035383,-0.083349,0.187531,0.131008,-0.013666,0.282055,0.025001,-0.032709,0.176589,0.173960,-0.052806,0.222273,0.159535,-0.242116,0.439038,0.199673,-0.289219,0.434408,0.191777,-0.298152,0.365796,0.194265,-0.342935,0.331965,0.222891,-0.387130,0.330630,0.174989
392,1.633333,-0.877239,0.106860,-0.182574,-0.430929,-0.086919,0.137043,0.221423,-0.868974,-0.353518,-0.087520,-0.335037,-0.202742,0.266828,0.243631,-0.000188,-0.000289,-0.000159,-1.000000,0.038765,0.137892,0.300271,0.215572,0.141013,0.428255,0.168489,0.141463,0.560864,-0.122421,0.142982,0.486917,-0.123335,0.141674,0.557659,0.231156,0.121975,0.562558,0.039129,0.123959,0.299002,-0.174815,0.286692,0.242824,0.038812,0.125255,0.223176,0.039063,0.123764,0.380576,0.197726,0.129544,0.298226,0.197687,0.130497,0.380832,-0.107553,0.132764,0.377941,-0.107924,0.132511,0.298627,-0.108062,0.131711,0.225525,0.195828,0.127513,0.218608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029142,0.288578,0.035447,-0.083626,0.187549,0.131024,-0.014518,0.282459,0.025034,-0.032966,0.176889,0.174025,-0.053336,0.222423,0.159530,-0.241965,0.438939,0.199858,-0.289075,0.434253,0.191889,-0.298029,0.365716,0.194395,-0.342843,0.331862,0.223009,-0.387040,0.330597,0.175086
393,1.637500,-0.877518,0.104569,-0.183720,-0.430435,-0.087016,0.137050,0.221479,-0.869157,-0.353229,-0.087639,-0.334836,-0.202702,0.266661,0.243748,-0.000110,-0.000367,-0.000211,-1.000000,0.038766,0.137855,0.300293,0.215586,0.140998,0.428279,0.168512,0.141440,0.560891,-0.122417,0.142974,0.486960,-0.123314,0.141654,0.557695,0.231270,0.122041,0.562510,0.039120,0.123980,0.299040,-0.174750,0.286492,0.242924,0.038800,0.125281,0.223214,0.039079,0.123746,0.380598,0.197736,0.129533,0.298257,0.197712,0.130481,0.380843,-0.107552,0.132745,0.377988,-0.107917,0.132493,0.298654,-0.108066,0.131699,0.225561,0.195830,0.127496,0.218642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028242,0.289174,0.035521,-0.083968,0.187600,0.131084,-0.015365,0.282857,0.025099,-0.033241,0.177170,0.174081,-0.053918,0.222608,0.159575,-0.241830,0.438814,0.200066,-0.288953,0.434057,0.192008,-0.297918,0.365639,0.194554,-0.342761,0.331767,0.223150,-0.386959,0.330572,0.175185
394,1.641667,-0.878043,0.102663,-0.183761,-0.429807,-0.087043,0.137029,0.221549,-0.869336,-0.352846,-0.087795,-0.334735,-0.202691,0.266494,0.243917,0.000975,-0.000395,0.000017,-1.000000,0.038698,0.137282,0.300356,0.215371,0.140592,0.428358,0.168519,0.141433,0.560919,-0.122409,0.142946,0.487005,-0.123298,0.141635,0.557731,0.231173,0.121932,0.562627,0.039116,0.123970,0.299071,-0.174696,0.286303,0.243023,0.038790,0.125303,0.223249,0.039093,0.123746,0.380621,0.197741,0.129500,0.298290,0.197719,0.130470,0.380868,-0.107545,0.132713,0.378030,-0.107909,0.132477,0.298690,-0.108066,0.131696,0.225602,0.195837,0.127470,0.218686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027327,0.289727,0.035541,-0.084329,0.187667,0.131180,-0.016242,0.283265,0.025172,-0.033479,0.177376,0.174086,-0.054378,0.222783,0.159683,-0.241695,0.438689,0.200290,-0.288842,0.434015,0.192202,-0.297820,0.365559,0.194744,-0.342685,0.331696,0.223298,-0.386880,0.330574,0.175289
395,1.645833,-0.878650,0.101077,-0.183047,-0.429246,-0.087067,0.137047,0.221662,-0.869559,-0.352555,-0.087991,-0.334408,-0.202676,0.266328,0.244029,0.001045,-0.000424,0.000030,-0.999999,0.038677,0.137228,0.300403,0.215352,0.140554,0.428403,0.168518,0.141411,0.560950,-0.122418,0.142918,0.487061,-0.123299,0.141626,0.557786,0.231163,0.121909,0.562665,0.039103,0.123968,0.299119,-0.174682,0.286119,0.243138,0.038781,0.125303,0.223291,0.039086,0.123735,0.380652,0.197718,0.129476,0.298333,0.197715,0.130456,0.380895,-0.107571,0.132694,0.378089,-0.107913,0.132468,0.298746,-0.108082,0.131740,0.225680,0.195808,0.127445,0.218732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026436,0.290268,0.035510,-0.084723,0.187806,0.131350,-0.017183,0.283636,0.025232,-0.033746,0.177562,0.174094,-0.054780,0.222941,0.159808,-0.241598,0.438563,0.200538,-0.288765,0.434002,0.192443,-0.297748,0.365495,0.194937,-0.342613,0.331607,0.223445,-0.386827,0.330564,0.175389
396,1.650000,-0.879297,0.099780,-0.182034,-0.428655,-0.087085,0.137055,0.221750,-0.869726,-0.352239,-0.088168,-0.334262,-0.202679,0.266175,0.244180,0.001072,-0.000427,0.000026,-0.999999,0.038658,0.137214,0.300436,0.215339,0.140545,0.428442,0.168504,0.141413,0.560980,-0.122439,0.142917,0.487093,-0.123315,0.141620,0.557823,0.231137,0.121914,0.562691,0.039090,0.123969,0.299150,-0.174665,0.285918,0.243228,0.038753,0.125311,0.223311,0.039059,0.123749,0.380686,0.197696,0.129470,0.298353,0.197686,0.130454,0.380927,-0.107583,0.132696,0.378126,-0.107940,0.132487,0.298785,-0.108095,0.131784,0.225748,0.195775,0.127450,0.218762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025559,0.290707,0.035479,-0.085090,0.187945,0.131503,-0.018038,0.284022,0.025315,-0.033978,0.177727,0.174062,-0.055134,0.223100,0.159898,-0.241509,0.438435,0.200761,-0.288638,0.433897,0.192630,-0.297679,0.365433,0.195114,-0.342556,0.331535,0.223595,-0.386779,0.330552,0.175484
397,1.654167,-0.879950,0.098817,-0.180537,-0.428170,-0.087144,0.137084,0.221841,-0.869848,-0.351963,-0.088364,-0.334183,-0.202693,0.266033,0.244345,0.001094,-0.000445,0.000030,-0.999999,0.038620,0.137204,0.300461,0.215299,0.140537,0.428462,0.168477,0.141415,0.561004,-0.122468,0.142918,0.487121,-0.123349,0.141620,0.557852,0.231115,0.121912,0.562706,0.039053,0.123976,0.299191,-0.174679,0.285720,0.243310,0.038714,0.125304,0.223337,0.039024,0.123754,0.380707,0.197655,0.129470,0.298375,0.197658,0.130450,0.380944,-0.107615,0.132673,0.378147,-0.107976,0.132477,0.298821,-0.108113,0.131800,0.225798,0.195747,0.127457,0.218779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024689,0.291059,0.035397,-0.085488,0.188110,0.131661,-0.018893,0.284362,0.025350,-0.034242,0.177849,0.174000,-0.055480,0.223251,0.159990,-0.241445,0.438323,0.200974,-0.288526,0.433800,0.192813,-0.297621,0.365344,0.195283,-0.342525,0.331459,0.223731,-0.386741,0.330527,0.175582
398,1.658333,-0.880484,0.097672,-0.179330,-0.427842,-0.087127,0.137092,0.221895,-0.870091,-0.351599,-0.088529,-0.333889,-0.202715,0.265866,0.244419,0.001082,-0.000437,0.000032,-0.999999,0.038607,0.137210,0.300465,0.215289,0.140537,0.428462,0.168447,0.141412,0.561017,-0.122478,0.142927,0.487122,-0.123370,0.141616,0.557859,0.231102,0.121917,0.562713,0.039034,0.123972,0.299190,-0.174683,0.285525,0.243364,0.038705,0.125304,0.223334,0.039002,0.123758,0.380722,0.197641,0.129475,0.298374,0.197631,0.130461,0.380957,-0.107628,0.132679,0.378145,-0.108005,0.132492,0.298829,-0.108098,0.131810,0.225810,0.195725,0.127466,0.218779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023928,0.291392,0.035219,-0.085826,0.188221,0.131750,-0.019700,0.284583,0.025322,-0.034431,0.177960,0.173911,-0.055767,0.223336,0.160023,-0.241361,0.438218,0.201177,-0.288425,0.433719,0.192948,-0.297551,0.365266,0.195428,-0.342495,0.331394,0.223828,-0.386705,0.330555,0.175649
399,1.662500,-0.880982,0.096762,-0.178144,-0.427519,-0.087128,0.137072,0.221931,-0.870319,-0.351351,-0.088694,-0.333512,-0.202710,0.265709,0.244465,0.001137,-0.000451,0.000021,-0.999999,0.038588,0.137191,0.300467,0.215275,0.140537,0.428454,0.168432,0.141422,0.561016,-0.122494,0.142922,0.487129,-0.123378,0.141624,0.557862,0.231094,0.121930,0.562712,0.039024,0.123985,0.299190,-0.174698,0.285328,0.243427,0.038687,0.125310,0.223334,0.038995,0.123757,0.380730,0.197636,0.129479,0.298373,0.197616,0.130460,0.380962,-0.107651,0.132679,0.378155,-0.108011,0.132487,0.298844,-0.107965,0.132080,0.226055,0.195710,0.127462,0.218774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023243,0.291596,0.035050,-0.086122,0.188264,0.131823,-0.020399,0.284838,0.025287,-0.034615,0.178040,0.173835,-0.056030,0.223390,0.160054,-0.241267,0.438134,0.201381,-0.288322,0.433585,0.193098,-0.297495,0.365189,0.195559,-0.342464,0.331303,0.223926,-0.386665,0.330547,0.175723
400,1.666667,-0.881417,0.095929,-0.176787,-0.427373,-0.087105,0.137040,0.221960,-0.870669,-0.350976,-0.088717,-0.332988,-0.202715,0.265490,0.244437,0.001146,-0.000435,0.000012,-0.999999,0.038597,0.137179,0.300466,0.215281,0.140526,0.428460,0.168434,0.141428,0.561022,-0.122490,0.142918,0.487118,-0.123381,0.141606,0.557861,0.231093,0.121922,0.562713,0.039034,0.123975,0.299188,-0.174673,0.285132,0.243472,0.038697,0.125311,0.223332,0.038999,0.123760,0.380727,0.197638,0.129481,0.298376,0.197613,0.130470,0.380967,-0.107648,0.132681,0.378147,-0.108013,0.132486,0.298840,-0.107988,0.132084,0.226034,0.195715,0.127466,0.218782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022590,0.291722,0.034818,-0.086416,0.188274,0.131884,-0.021070,0.284960,0.025180,-0.034763,0.178053,0.173714,-0.056248,0.223422,0.160048,-0.241135,0.437999,0.201570,-0.288212,0.433498,0.193261,-0.297435,0.365111,0.195663,-0.342419,0.331215,0.224003,-0.386629,0.330556,0.175796
401,1.670833,-0.881796,0.095161,-0.175185,-0.427423,-0.087088,0.137032,0.222013,-0.870968,-0.350628,-0.088823,-0.332544,-0.202718,0.265268,0.244443,0.001090,-0.000426,0.000022,-0.999999,0.038612,0.137193,0.300480,0.215289,0.140528,0.428480,0.168454,0.141397,0.561038,-0.122483,0.142905,0.487130,-0.123369,0.141605,0.557870,0.231102,0.121910,0.562732,0.039038,0.123964,0.299195,-0.174669,0.284928,0.243546,0.038708,0.125300,0.223347,0.039003,0.123742,0.380740,0.197642,0.129464,0.298390,0.197627,0.130448,0.380978,-0.107627,0.132662,0.378160,-0.108002,0.132467,0.298845,-0.107997,0.132080,0.226027,0.195722,0.127448,0.218796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021916,0.291769,0.034502,-0.086728,0.188296,0.131947,-0.021762,0.285005,0.025053,-0.034914,0.178065,0.173587,-0.056472,0.223425,0.160010,-0.241003,0.437847,0.201777,-0.288116,0.433508,0.193512,-0.297390,0.365023,0.195753,-0.342383,0.331116,0.224073,-0.386576,0.330510,0.175877
402,1.675000,-0.882241,0.094661,-0.173181,-0.427433,-0.087006,0.136951,0.222008,-0.871332,-0.350227,-0.088851,-0.332005,-0.202728,0.265024,0.244385,0.001051,-0.000417,0.000025,-0.999999,0.038637,0.137200,0.300477,0.215316,0.140520,0.428476,0.168475,0.141384,0.561048,-0.122459,0.142903,0.487124,-0.123356,0.141588,0.557864,0.231122,0.121898,0.562723,0.039072,0.123961,0.299194,-0.174657,0.284693,0.243601,0.038731,0.125296,0.223345,0.039026,0.123740,0.380726,0.197674,0.129451,0.298390,0.197650,0.130429,0.380967,-0.107601,0.132664,0.378156,-0.107978,0.132444,0.298827,-0.107997,0.132059,0.225988,0.195756,0.127441,0.218788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021337,0.291730,0.034154,-0.087035,0.188261,0.131945,-0.022377,0.285001,0.024816,-0.035044,0.178062,0.173428,-0.056478,0.223241,0.159951,-0.240862,0.437687,0.201949,-0.288030,0.433492,0.193729,-0.297329,0.364935,0.195825,-0.342350,0.331018,0.224107,-0.386537,0.330489,0.175941
