Format Version,1.23,Take Name,cap_088,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.15.27.177 PM,Total Frames in Take,2445,Total Exported Frames,2445,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 4580,Unlabeled 4580,Unlabeled 4580,Unlabeled 4581,Unlabeled 4581,Unlabeled 4581,Unlabeled 4582,Unlabeled 4582,Unlabeled 4582,Unlabeled 4583,Unlabeled 4583,Unlabeled 4583,Unlabeled 4584,Unlabeled 4584,Unlabeled 4584,Unlabeled 4585,Unlabeled 4585,Unlabeled 4585,Unlabeled 4586,Unlabeled 4586,Unlabeled 4586,Unlabeled 4587,Unlabeled 4587,Unlabeled 4587,Unlabeled 4588,Unlabeled 4588,Unlabeled 4588,Unlabeled 4589,Unlabeled 4589,Unlabeled 4589,Unlabeled 4590,Unlabeled 4590,Unlabeled 4590,Unlabeled 4591,Unlabeled 4591,Unlabeled 4591,Unlabeled 4592,Unlabeled 4592,Unlabeled 4592,Unlabeled 4593,Unlabeled 4593,Unlabeled 4593,Unlabeled 4595,Unlabeled 4595,Unlabeled 4595,Unlabeled 4597,Unlabeled 4597,Unlabeled 4597,Unlabeled 4598,Unlabeled 4598,Unlabeled 4598,Unlabeled 4599,Unlabeled 4599,Unlabeled 4599,Unlabeled 4600,Unlabeled 4600,Unlabeled 4600,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","E7230","E7230","E7230","E87D0","E87D0","E87D0","E8830","E8830","E8830","E8840","E8840","E8840","E5D70","E5D70","E5D70","E7EC0","E7EC0","E7EC0","E87F0","E87F0","E87F0","E8800","E8800","E8800","E8C50","E8C50","E8C50","E8CE0","E8CE0","E8CE0","E8CF0","E8CF0","E8CF0","E8D50","E8D50","E8D50","E8D70","E8D70","E8D70","E8D80","E8D80","E8D80","E8DC0","E8DC0","E8DC0","E8DB0","E8DB0","E8DB0","E8DF0","E8DF0","E8DF0","E8DE0","E8DE0","E8DE0","E8E10","E8E10","E8E10","E8E30","E8E30","E8E30","E8E50","E8E50","E8E50","E8E60","E8E60","E8E60","E8E70","E8E70","E8E70","E8E80","E8E80","E8E80","E5BE0","E5BE0","E5BE0","E8C00","E8C00","E8C00","E8DA0","E8DA0","E8DA0","E8AC0","E8AC0","E8AC0","E8C90","E8C90","E8C90","E8CC0","E8CC0","E8CC0","E8DD0","E8DD0","E8DD0","E8870","E8870","E8870","E8B70","E8B70","E8B70","E8890","E8890","E8890"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.845446,0.189958,-0.084377,-0.491954,-0.044434,0.296572,0.005780,-0.826942,-0.202801,0.189554,-0.488988,-0.296037,0.327322,0.092275,0.000366,-0.001243,0.000117,-0.999999,0.038284,0.137868,0.300681,0.215451,0.140973,0.428258,0.168485,0.141632,0.560922,-0.122371,0.143427,0.486962,-0.123589,0.141714,0.559755,0.231233,0.122250,0.562513,-0.253367,0.331401,0.071285,0.039154,0.124587,0.299097,0.038959,0.124105,0.380569,0.038882,0.125986,0.223238,0.195783,0.128392,0.218649,-0.107618,0.133263,0.377995,0.197504,0.130841,0.380894,0.197675,0.130118,0.298259,-0.107931,0.133208,0.298635,-0.107942,0.133441,0.225735,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084534,0.399715,-0.203272,-0.038997,0.338549,-0.088821,0.039981,0.403666,-0.209374,0.012598,0.317404,-0.049961,0.002426,0.365586,-0.067041,-0.284023,0.465692,-0.024828,-0.329840,0.477389,-0.022690,-0.360798,0.432810,0.014952,-0.401479,0.438214,0.062765,-0.457025,0.439910,0.028414
1,0.004167,-0.845446,0.190201,-0.084119,-0.491904,-0.044494,0.296629,0.005891,-0.826846,-0.202624,0.189833,-0.489114,-0.296025,0.327374,0.092367,0.000337,-0.001238,0.000115,-0.999999,0.038288,0.137874,0.300689,0.215450,0.140973,0.428270,0.168493,0.141632,0.560930,-0.122362,0.143421,0.486969,-0.123590,0.141702,0.559762,0.231227,0.122234,0.562523,-0.253384,0.331416,0.071349,0.039166,0.124578,0.299108,0.038970,0.124099,0.380574,0.038891,0.125978,0.223249,0.195786,0.128394,0.218664,-0.107611,0.133258,0.378002,0.197508,0.130833,0.380904,0.197663,0.130111,0.298272,-0.107944,0.133200,0.298640,-0.107953,0.133433,0.225734,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084511,0.399763,-0.203153,-0.039062,0.338658,-0.088683,0.039957,0.403689,-0.209270,0.012562,0.317426,-0.049859,0.002383,0.365587,-0.066939,-0.283972,0.465691,-0.024799,-0.329792,0.477393,-0.022665,-0.360761,0.432860,0.015005,-0.401423,0.438301,0.062827,-0.456963,0.440008,0.028501
2,0.008333,-0.845449,0.190291,-0.084010,-0.491882,-0.044534,0.296665,0.006013,-0.826798,-0.202456,0.190112,-0.489157,-0.296011,0.327404,0.092449,0.000336,-0.001144,0.000147,-0.999999,0.038326,0.137861,0.300723,0.215450,0.140959,0.428310,0.168505,0.141620,0.560952,-0.122353,0.143412,0.486991,-0.123576,0.141694,0.559783,0.231185,0.122194,0.562644,-0.253386,0.331438,0.071420,0.039185,0.124559,0.299124,0.038975,0.124089,0.380588,0.038903,0.125959,0.223265,0.195787,0.128370,0.218705,-0.107610,0.133237,0.378017,0.197512,0.130823,0.380935,0.197669,0.130106,0.298302,-0.107934,0.133191,0.298676,-0.107938,0.133408,0.225758,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084481,0.399790,-0.203027,-0.039121,0.338732,-0.088534,0.039931,0.403719,-0.209152,0.012536,0.317457,-0.049751,0.002345,0.365585,-0.066827,-0.283923,0.465693,-0.024754,-0.329737,0.477403,-0.022623,-0.360714,0.432874,0.015069,-0.401354,0.438382,0.062919,-0.456909,0.440113,0.028588
3,0.012500,-0.845465,0.190222,-0.084154,-0.491856,-0.044567,0.296676,0.006109,-0.826596,-0.202280,0.190429,-0.489447,-0.295989,0.327489,0.092597,0.000293,-0.001138,0.000141,-0.999999,0.038341,0.137861,0.300740,0.215465,0.140950,0.428326,0.168509,0.141594,0.560977,-0.122344,0.143391,0.487005,-0.123561,0.141676,0.559794,0.231203,0.122175,0.562660,-0.253377,0.331451,0.071490,0.039192,0.124543,0.299142,0.038985,0.124076,0.380609,0.038912,0.125949,0.223287,0.195800,0.128365,0.218728,-0.107595,0.133243,0.378040,0.197533,0.130817,0.380960,0.197679,0.130094,0.298321,-0.107926,0.133186,0.298686,-0.107922,0.133401,0.225775,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084463,0.399834,-0.202917,-0.039152,0.338743,-0.088432,0.039914,0.403756,-0.209051,0.012510,0.317482,-0.049647,0.002296,0.365618,-0.066698,-0.283874,0.465681,-0.024709,-0.329692,0.477387,-0.022613,-0.360690,0.432923,0.015128,-0.401295,0.438482,0.063004,-0.456845,0.440207,0.028701
4,0.016667,-0.845463,0.190141,-0.084288,-0.491868,-0.044596,0.296686,0.006188,-0.826513,-0.202096,0.190738,-0.489542,-0.295981,0.327532,0.092667,0.000324,-0.001144,0.000127,-0.999999,0.038358,0.137833,0.300745,0.215488,0.140933,0.428330,0.168530,0.141582,0.560979,-0.122324,0.143374,0.487017,-0.123546,0.141654,0.559802,0.231219,0.122175,0.562661,-0.253365,0.331473,0.071536,0.039207,0.124524,0.299148,0.039003,0.124049,0.380614,0.038928,0.125930,0.223294,0.195813,0.128364,0.218734,-0.107585,0.133226,0.378035,0.197546,0.130797,0.380959,0.197692,0.130080,0.298326,-0.107914,0.133176,0.298691,-0.107912,0.133391,0.225778,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084426,0.399859,-0.202830,-0.039181,0.338741,-0.088377,0.039891,0.403767,-0.208965,0.012487,0.317505,-0.049556,0.002266,0.365636,-0.066607,-0.283830,0.465677,-0.024685,-0.329635,0.477381,-0.022613,-0.360662,0.432976,0.015160,-0.401234,0.438562,0.063066,-0.456795,0.440315,0.028787
5,0.020833,-0.845462,0.189818,-0.084770,-0.491912,-0.044614,0.296682,0.006233,-0.826476,-0.201973,0.191027,-0.489544,-0.295973,0.327586,0.092699,0.000279,-0.001143,0.000123,-0.999999,0.038366,0.137847,0.300731,0.215503,0.140940,0.428310,0.168531,0.141569,0.560965,-0.122316,0.143363,0.487008,-0.123544,0.141656,0.559792,0.231229,0.122167,0.562647,-0.253360,0.331483,0.071553,0.039213,0.124522,0.299137,0.039012,0.124043,0.380606,0.038937,0.125933,0.223276,0.195830,0.128359,0.218714,-0.107584,0.133212,0.378022,0.197566,0.130792,0.380946,0.197712,0.130073,0.298310,-0.107911,0.133166,0.298674,-0.107904,0.133395,0.225771,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084407,0.399902,-0.202766,-0.039180,0.338669,-0.088374,0.039859,0.403803,-0.208906,0.012456,0.317563,-0.049485,0.002231,0.365677,-0.066528,-0.283793,0.465696,-0.024674,-0.329607,0.477435,-0.022610,-0.360642,0.433050,0.015189,-0.401182,0.438661,0.063109,-0.456747,0.440424,0.028861
