Format Version,1.23,Take Name,cap_035,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.47.12.649 PM,Total Frames in Take,3165,Total Exported Frames,3165,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.877215,0.151288,-0.125061,-0.438139,-0.073136,0.254964,0.078574,-0.766423,-0.264783,0.271389,-0.518492,-0.272111,0.298165,0.148969,-0.000271,-0.000317,0.000445,-1.000000,0.038692,0.137979,0.300216,0.215417,0.140791,0.428230,0.168437,0.141123,0.560714,-0.122347,0.143386,0.486871,-0.123504,0.141807,0.557620,0.231151,0.122037,0.562534,0.039041,0.123924,0.380489,0.039154,0.124087,0.298921,0.195887,0.127636,0.218563,-0.107945,0.132534,0.298470,0.038892,0.125299,0.223078,0.197528,0.130578,0.380825,-0.107857,0.132070,0.225522,-0.107554,0.133196,0.377850,0.197726,0.129502,0.298203,-0.241496,0.300451,0.125844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049802,0.393904,-0.112809,-0.069038,0.306237,-0.011392,0.005009,0.393625,-0.120305,-0.017600,0.288386,0.028124,-0.032541,0.336805,0.015805,-0.293565,0.421215,0.017262,-0.339142,0.431587,0.027813,-0.358168,0.390235,0.075820,-0.388859,0.399698,0.129923,-0.450200,0.394578,0.108000
7,0.029167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.033333,-0.878159,0.153136,-0.124304,-0.435815,-0.073686,0.253886,0.078559,-0.766810,-0.264269,0.271134,-0.518316,-0.272558,0.298053,0.149237,-0.000263,-0.000317,0.000456,-1.000000,0.038711,0.137938,0.300253,0.215430,0.140749,0.428268,0.168462,0.141091,0.560754,-0.122332,0.143350,0.486906,-0.123482,0.141773,0.557655,0.231168,0.121990,0.562572,0.039054,0.123889,0.380526,0.039168,0.124059,0.298956,0.195908,0.127606,0.218602,-0.107937,0.132512,0.298507,0.038905,0.125248,0.223111,0.197550,0.130547,0.380860,-0.107832,0.132036,0.225555,-0.107543,0.133158,0.377891,0.197745,0.129453,0.298237,-0.241930,0.300479,0.126237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049860,0.393513,-0.111987,-0.069403,0.305592,-0.011120,0.005023,0.393452,-0.119479,-0.018014,0.287455,0.028330,-0.032781,0.335952,0.016324,-0.293815,0.421291,0.017592,-0.339415,0.431663,0.028116,-0.358319,0.389966,0.075943,-0.389231,0.399787,0.130168,-0.450588,0.394724,0.108170
9,0.037500,-0.878648,0.153802,-0.124189,-0.434627,-0.073943,0.253351,0.078534,-0.767460,-0.263270,0.270981,-0.517942,-0.273095,0.297902,0.149338,-0.000220,-0.000312,0.000438,-1.000000,0.038722,0.137904,0.300260,0.215442,0.140733,0.428275,0.168463,0.141083,0.560757,-0.122316,0.143326,0.486915,-0.123468,0.141756,0.557658,0.231172,0.121987,0.562583,0.039071,0.123870,0.380529,0.039170,0.124046,0.298964,0.195915,0.127594,0.218612,-0.107941,0.132503,0.298509,0.038902,0.125244,0.223130,0.197559,0.130549,0.380865,-0.107834,0.132026,0.225564,-0.107528,0.133146,0.377891,0.197749,0.129457,0.298253,-0.242179,0.300521,0.126453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049792,0.393383,-0.111520,-0.069562,0.305293,-0.010997,0.005026,0.393384,-0.119079,-0.018214,0.286981,0.028439,-0.032906,0.335595,0.016501,-0.293960,0.421338,0.017741,-0.339543,0.431680,0.028204,-0.358499,0.390015,0.076066,-0.389437,0.399832,0.130259,-0.451025,0.395023,0.107966
10,0.041667,-0.879134,0.154637,-0.123829,-0.433447,-0.074214,0.252845,0.078496,-0.767504,-0.263109,0.270799,-0.518054,-0.273299,0.297970,0.149486,0.000036,-0.000329,0.000471,-1.000000,0.038720,0.137760,0.300266,0.215384,0.140628,0.428299,0.168477,0.141074,0.560753,-0.122289,0.143315,0.486913,-0.123442,0.141727,0.557661,0.231194,0.121968,0.562589,0.039099,0.123845,0.380521,0.039179,0.124051,0.298961,0.195928,0.127588,0.218622,-0.107935,0.132485,0.298514,0.038916,0.125251,0.223137,0.197569,0.130547,0.380858,-0.107811,0.132001,0.225560,-0.107499,0.133129,0.377891,0.197766,0.129442,0.298256,-0.242426,0.300558,0.126615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049758,0.393256,-0.111132,-0.069725,0.305043,-0.010872,0.005025,0.393324,-0.118686,-0.018425,0.286512,0.028535,-0.033055,0.335222,0.016674,-0.294111,0.421387,0.017896,-0.339672,0.431715,0.028266,-0.358673,0.390085,0.076182,-0.389619,0.399885,0.130313,-0.451194,0.395107,0.108008
11,0.045833,-0.879662,0.155488,-0.123301,-0.432221,-0.074484,0.252300,0.078494,-0.767522,-0.262962,0.270658,-0.518175,-0.273508,0.298033,0.149642,0.000053,-0.000331,0.000437,-1.000000,0.038729,0.137724,0.300282,0.215385,0.140611,0.428317,0.168478,0.141057,0.560771,-0.122270,0.143269,0.486924,-0.123427,0.141693,0.557682,0.231201,0.121951,0.562601,0.039124,0.123815,0.380527,0.039173,0.124031,0.298980,0.195926,0.127564,0.218640,-0.107941,0.132452,0.298545,0.038907,0.125231,0.223157,0.197573,0.130531,0.380869,-0.107813,0.131974,0.225569,-0.107484,0.133105,0.377905,0.197770,0.129417,0.298268,-0.242663,0.300590,0.126767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049706,0.393091,-0.110717,-0.069882,0.304788,-0.010707,0.004978,0.393253,-0.118258,-0.018642,0.286051,0.028641,-0.033231,0.334750,0.016914,-0.294301,0.421415,0.018065,-0.339798,0.431721,0.028345,-0.358859,0.390150,0.076306,-0.389802,0.399939,0.130368,-0.451366,0.395184,0.108064
12,0.050000,-0.880202,0.156244,-0.122735,-0.431009,-0.074723,0.251735,0.078504,-0.767410,-0.262679,0.270341,-0.518649,-0.273739,0.298129,0.149949,0.000091,-0.000318,0.000440,-1.000000,0.038736,0.137684,0.300303,0.215376,0.140575,0.428349,0.168480,0.141030,0.560791,-0.122255,0.143252,0.486935,-0.123418,0.141667,0.557702,0.231196,0.121939,0.562627,0.039122,0.123807,0.380525,0.039168,0.124007,0.299009,0.195918,0.127544,0.218664,-0.107950,0.132424,0.298571,0.038903,0.125204,0.223182,0.197567,0.130516,0.380879,-0.107817,0.131919,0.225568,-0.107477,0.133083,0.377921,0.197758,0.129401,0.298292,-0.242890,0.300601,0.126910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049657,0.392920,-0.110311,-0.070059,0.304497,-0.010527,0.004902,0.393165,-0.117828,-0.018823,0.285557,0.028758,-0.033389,0.334291,0.017136,-0.294597,0.421080,0.018498,-0.339951,0.431750,0.028423,-0.359043,0.390211,0.076431,-0.389993,0.400013,0.130431,-0.451546,0.395239,0.108109
13,0.054167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.058333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.062500,-0.881947,0.158136,-0.121067,-0.427207,-0.075315,0.249995,0.078546,-0.766711,-0.263114,0.270394,-0.519434,-0.274173,0.298608,0.150450,0.000193,-0.000320,0.000428,-1.000000,0.038691,0.137606,0.300362,0.215325,0.140523,0.428409,0.168434,0.141010,0.560859,-0.122293,0.143215,0.486990,-0.123458,0.141631,0.557762,0.231149,0.121922,0.562679,0.039086,0.123785,0.380581,0.039118,0.123984,0.299087,0.195845,0.127525,0.218739,-0.107991,0.132398,0.298662,0.038844,0.125178,0.223235,0.197508,0.130479,0.380939,-0.107862,0.131894,0.225621,-0.107512,0.133044,0.377974,0.197696,0.129377,0.298342,-0.244147,0.300044,0.127626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049452,0.392544,-0.108998,-0.070534,0.303572,-0.009929,0.004638,0.392900,-0.116502,-0.019352,0.284074,0.029080,-0.033704,0.332987,0.017786,-0.295284,0.421201,0.018872,-0.340587,0.431983,0.028743,-0.359750,0.390396,0.076792,-0.390668,0.400370,0.130696,-0.451958,0.395334,0.108627
16,0.066667,-0.882666,0.158851,-0.120038,-0.425745,-0.075443,0.249389,0.078527,-0.766847,-0.262907,0.270542,-0.519262,-0.274477,0.298639,0.150518,-0.000137,-0.000305,0.000381,-1.000000,0.038704,0.137779,0.300360,0.215394,0.140641,0.428390,0.168429,0.141030,0.560862,-0.122302,0.143226,0.486995,-0.123469,0.141639,0.557768,0.231137,0.121924,0.562676,0.039081,0.123796,0.380583,0.039116,0.123996,0.299078,0.195756,0.127082,0.219053,-0.108008,0.132417,0.298665,0.038838,0.125184,0.223227,0.197503,0.130497,0.380929,-0.107876,0.131920,0.225628,-0.107540,0.133050,0.377983,0.197698,0.129385,0.298335,-0.244404,0.300097,0.127700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049357,0.392442,-0.108600,-0.070626,0.303317,-0.009744,0.004576,0.392890,-0.116098,-0.019481,0.283577,0.029131,-0.033781,0.332485,0.018060,-0.295493,0.421305,0.018954,-0.340823,0.432104,0.028839,-0.359987,0.390483,0.076867,-0.390922,0.400481,0.130797,-0.452190,0.395480,0.108727
17,0.070833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
