Format Version,1.23,Take Name,cap_065,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.04.41.746 PM,Total Frames in Take,1805,Total Exported Frames,1805,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
524,2.183333,-0.812133,0.211846,-0.129750,-0.527946,-0.096389,0.140185,0.230740,-0.887384,-0.210246,0.183236,-0.367111,-0.189120,0.227978,0.224264,0.000777,-0.000934,0.000156,-0.999999,0.038388,0.137500,0.300623,0.215236,0.140633,0.428473,0.168521,0.141489,0.560964,-0.122332,0.143285,0.486997,-0.123657,0.141658,0.558685,0.231218,0.122080,0.562666,0.039163,0.125425,0.299055,0.038938,0.124237,0.380537,0.038816,0.127611,0.223264,-0.160503,0.231524,0.211696,0.195906,0.127909,0.218692,0.197801,0.129535,0.298321,0.197584,0.130718,0.380922,-0.107944,0.132508,0.298715,-0.107812,0.137646,0.226187,-0.107441,0.134236,0.378160,,,,,,,,,,,,,,,,0.052384,0.218924,0.024130,-0.081088,0.170847,0.133268,0.008686,0.223483,0.013933,-0.034799,0.154038,0.177983,-0.042448,0.202192,0.156218,-0.171501,0.391598,0.147555,-0.216585,0.404692,0.153691,-0.249171,0.352839,0.179383,-0.288706,0.347717,0.228118,-0.344792,0.361344,0.197224
525,2.187500,-0.813232,0.207387,-0.135357,-0.526614,-0.096457,0.140091,0.230641,-0.887476,-0.210272,0.183902,-0.366540,-0.188698,0.227777,0.224173,0.000738,-0.000949,0.000163,-0.999999,0.038373,0.137561,0.300637,0.215232,0.140684,0.428489,0.168509,0.141527,0.560981,-0.122345,0.143325,0.487011,-0.123681,0.141711,0.558709,0.231230,0.122115,0.562660,0.039174,0.125548,0.299055,0.038950,0.124312,0.380527,0.038827,0.127791,0.223258,-0.159514,0.231610,0.211532,0.195920,0.127925,0.218693,0.197810,0.129574,0.298327,0.197597,0.130745,0.380925,-0.107939,0.132559,0.298711,-0.107822,0.137528,0.226148,-0.107454,0.134260,0.378182,,,,,,,,,,,,,,,,0.052189,0.220886,0.024719,-0.081129,0.170960,0.133251,0.008431,0.224807,0.014296,-0.034847,0.154805,0.178186,-0.043008,0.202776,0.156322,-0.171028,0.391442,0.147566,-0.216163,0.404581,0.153780,-0.248746,0.352732,0.179482,-0.288169,0.347569,0.228281,-0.344343,0.361270,0.197451
526,2.191667,-0.814168,0.202788,-0.140987,-0.525481,-0.096472,0.140008,0.230534,-0.887446,-0.210240,0.184637,-0.366261,-0.188235,0.227616,0.224154,0.000673,-0.000957,0.000152,-0.999999,0.038386,0.137611,0.300640,0.215270,0.140727,0.428489,0.168525,0.141550,0.560987,-0.122339,0.143336,0.487017,-0.123680,0.141736,0.558720,0.231249,0.122129,0.562647,0.039197,0.125654,0.299052,0.038971,0.124353,0.380514,0.038850,0.127932,0.223246,-0.159576,0.231151,0.211574,0.195953,0.127942,0.218674,0.197845,0.129582,0.298314,0.197625,0.130752,0.380916,-0.107909,0.132570,0.298689,-0.107841,0.137402,0.226105,-0.107525,0.133816,0.378043,,,,,,,,,,,,,,,,0.051942,0.222739,0.025240,-0.081105,0.171052,0.133208,0.008183,0.226038,0.014619,-0.034834,0.155560,0.178345,-0.043595,0.203355,0.156357,-0.170527,0.391273,0.147544,-0.215707,0.404441,0.153845,-0.248254,0.352643,0.179529,-0.287624,0.347487,0.228430,-0.343832,0.361200,0.197684
527,2.195833,-0.815036,0.198472,-0.147331,-0.524041,-0.096761,0.139773,0.230105,-0.887397,-0.210364,0.185348,-0.365950,-0.187780,0.227507,0.224091,0.000056,-0.001091,0.000256,-0.999999,0.038371,0.137858,0.300583,0.215329,0.140797,0.428438,0.168604,0.141226,0.560809,-0.122327,0.143358,0.487020,-0.123686,0.141766,0.558725,0.231327,0.122176,0.562537,0.039232,0.125802,0.299024,0.039000,0.124371,0.380488,0.038879,0.128089,0.223200,-0.158632,0.231228,0.211416,0.195991,0.127945,0.218663,0.197887,0.129591,0.298293,0.197663,0.130772,0.380903,-0.107885,0.132569,0.298666,-0.107858,0.137267,0.226035,-0.107514,0.133825,0.378025,,,,,,,,,,,,,,,,0.051673,0.224517,0.025695,-0.081585,0.170942,0.132410,0.007900,0.227198,0.014859,-0.034856,0.156293,0.178493,-0.044105,0.203806,0.156366,-0.170103,0.391144,0.147514,-0.215343,0.404381,0.153873,-0.247787,0.352564,0.179564,-0.287130,0.347427,0.228549,-0.343328,0.361159,0.197887
528,2.200000,-0.815821,0.194430,-0.152047,-0.522987,-0.096750,0.139630,0.229969,-0.887393,-0.210130,0.185985,-0.365772,-0.187423,0.227382,0.224058,-0.000071,-0.001082,0.000244,-0.999999,0.038384,0.137937,0.300563,0.215350,0.140853,0.428418,0.168598,0.141232,0.560789,-0.122322,0.143376,0.487003,-0.123679,0.141788,0.558703,0.231341,0.122195,0.562520,0.039231,0.125893,0.299002,0.039007,0.124396,0.380462,0.038894,0.128198,0.223178,-0.158206,0.231136,0.211375,0.195996,0.127974,0.218628,0.197897,0.129619,0.298283,0.197672,0.130787,0.380885,-0.107887,0.132588,0.298646,-0.107879,0.137184,0.225972,-0.107511,0.133827,0.378007,,,,,,,,,,,,,,,,0.051392,0.226097,0.026060,-0.081642,0.170958,0.132297,0.007620,0.228194,0.015049,-0.034854,0.156909,0.178596,-0.044577,0.204195,0.156378,-0.169653,0.391008,0.147447,-0.214900,0.404291,0.153866,-0.247362,0.352472,0.179592,-0.286631,0.347397,0.228622,-0.342914,0.361190,0.198011
529,2.204167,-0.816401,0.190645,-0.156418,-0.522185,-0.096768,0.139528,0.229861,-0.887252,-0.209938,0.186744,-0.365836,-0.187031,0.227302,0.224067,-0.000146,-0.001074,0.000258,-0.999999,0.038386,0.137987,0.300546,0.215356,0.140881,0.428405,0.168596,0.141240,0.560767,-0.122320,0.143401,0.486994,-0.123679,0.141805,0.558679,0.231331,0.122199,0.562508,0.039233,0.125883,0.298989,0.039006,0.124403,0.380442,0.038881,0.128141,0.223159,-0.157837,0.231072,0.211339,0.195992,0.127975,0.218613,0.197903,0.129634,0.298267,0.197669,0.130788,0.380872,-0.107904,0.132590,0.298629,-0.107880,0.137375,0.225983,-0.107515,0.133856,0.377999,,,,,,,,,,,,,,,,0.051061,0.227463,0.026376,-0.081693,0.170957,0.132214,0.007311,0.229071,0.015205,-0.034899,0.157493,0.178700,-0.045061,0.204537,0.156337,-0.169210,0.390886,0.147328,-0.214441,0.404196,0.153787,-0.246933,0.352400,0.179610,-0.286125,0.347386,0.228691,-0.342475,0.361232,0.198130
530,2.208333,-0.816650,0.186989,-0.160799,-0.521787,-0.096796,0.139455,0.229801,-0.887129,-0.209808,0.187661,-0.365741,-0.186642,0.227220,0.224017,0.000332,-0.000997,0.000103,-0.999999,0.038417,0.137835,0.300563,0.215360,0.140892,0.428394,0.168539,0.141605,0.560925,-0.122293,0.143387,0.486974,-0.123658,0.141800,0.558656,0.231320,0.122184,0.562513,0.039217,0.125734,0.298977,0.038996,0.124361,0.380460,0.038861,0.127940,0.223172,-0.158001,0.230746,0.211332,0.195975,0.127955,0.218618,0.197890,0.129612,0.298268,0.197654,0.130784,0.380875,-0.107906,0.132572,0.298624,-0.107868,0.137521,0.226001,-0.107520,0.133827,0.377990,,,,,,,,,,,,,,,,0.050765,0.228596,0.026658,-0.081719,0.170862,0.132154,0.007051,0.229709,0.015319,-0.034964,0.157984,0.178827,-0.045528,0.204874,0.156311,-0.168797,0.390784,0.147193,-0.214008,0.404096,0.153719,-0.246518,0.352346,0.179621,-0.285623,0.347403,0.228732,-0.341995,0.361277,0.198299
531,2.212500,-0.816952,0.185293,-0.162179,-0.521492,-0.096766,0.139612,0.229932,-0.886930,-0.209856,0.188410,-0.365811,-0.186212,0.227178,0.223998,0.000321,-0.000986,0.000097,-1.000000,0.038421,0.137827,0.300554,0.215363,0.140883,0.428380,0.168541,0.141586,0.560918,-0.122296,0.143374,0.486957,-0.123640,0.141782,0.558649,0.231295,0.122178,0.562516,0.039197,0.125586,0.298987,0.038974,0.124310,0.380462,0.038839,0.127726,0.223190,-0.157189,0.230933,0.211200,0.195950,0.127942,0.218626,0.197852,0.129596,0.298269,0.197627,0.130770,0.380879,-0.107915,0.132551,0.298622,-0.107835,0.137652,0.226045,-0.107548,0.133829,0.377997,,,,,,,,,,,,,,,,0.050504,0.229432,0.026879,-0.081598,0.171255,0.132490,0.006795,0.230186,0.015425,-0.035026,0.158344,0.178933,-0.045911,0.205104,0.156305,-0.168440,0.390697,0.147057,-0.213585,0.404017,0.153647,-0.246103,0.352294,0.179596,-0.285174,0.347421,0.228776,-0.341530,0.361257,0.198442
532,2.216667,-0.817068,0.183254,-0.164591,-0.521275,-0.096819,0.139576,0.229902,-0.886788,-0.209833,0.189132,-0.365796,-0.185834,0.227161,0.223931,0.000480,-0.000995,0.000119,-0.999999,0.038404,0.137736,0.300539,0.215305,0.140815,0.428363,0.168543,0.141562,0.560903,-0.122296,0.143371,0.486940,-0.123619,0.141760,0.558627,0.231265,0.122180,0.562513,0.039165,0.125509,0.298988,0.038951,0.124265,0.380483,0.038822,0.127649,0.223201,-0.157371,0.230650,0.211201,0.195906,0.127946,0.218630,0.197817,0.129586,0.298262,0.197595,0.130746,0.380881,-0.107937,0.132542,0.298627,-0.107827,0.137843,0.226077,-0.107566,0.133822,0.377992,,,,,,,,,,,,,,,,0.050313,0.230084,0.027024,-0.081683,0.171216,0.132464,0.006595,0.230502,0.015484,-0.035077,0.158579,0.178999,-0.046226,0.205323,0.156296,-0.168098,0.390631,0.146890,-0.213199,0.404009,0.153567,-0.245694,0.352270,0.179543,-0.284775,0.347472,0.228813,-0.341058,0.361298,0.198505
533,2.220833,-0.817010,0.181691,-0.166622,-0.521268,-0.096887,0.139551,0.229869,-0.886428,-0.209738,0.189776,-0.366387,-0.185441,0.227252,0.224021,0.000432,-0.000921,0.000143,-0.999999,0.038421,0.137748,0.300528,0.215310,0.140819,0.428330,0.168546,0.141567,0.560872,-0.122299,0.143367,0.486909,-0.123627,0.141752,0.558601,0.231193,0.122129,0.562602,0.039147,0.125501,0.298974,0.038920,0.124223,0.380466,0.038793,0.127638,0.223193,-0.157063,0.230669,0.211121,0.195874,0.127946,0.218620,0.197782,0.129591,0.298256,0.197561,0.130749,0.380865,-0.107951,0.132540,0.298621,-0.107836,0.137807,0.226076,-0.107590,0.133815,0.377977,,,,,,,,,,,,,,,,0.050160,0.230525,0.027124,-0.081767,0.171154,0.132414,0.006489,0.230631,0.015498,-0.035140,0.158756,0.179053,-0.046456,0.205432,0.156269,-0.167777,0.390602,0.146703,-0.212795,0.403960,0.153400,-0.245319,0.352317,0.179501,-0.284319,0.347595,0.228788,-0.340686,0.361396,0.198534
534,2.225000,-0.816867,0.180899,-0.167827,-0.521381,-0.096923,0.139530,0.229849,-0.886166,-0.209529,0.190579,-0.366725,-0.185108,0.227328,0.224038,0.000579,-0.000984,0.000071,-0.999999,0.038412,0.137694,0.300499,0.215331,0.140819,0.428306,0.168588,0.141634,0.560847,-0.122297,0.143352,0.486903,-0.123629,0.141742,0.558585,0.231224,0.122170,0.562506,0.039126,0.125559,0.298976,0.038913,0.124235,0.380464,0.038778,0.127749,0.223184,-0.156789,0.230681,0.211065,0.195861,0.127945,0.218609,0.197773,0.129587,0.298255,0.197543,0.130748,0.380863,-0.107972,0.132534,0.298628,-0.107844,0.137832,0.226103,-0.107610,0.133815,0.377983,,,,,,,,,,,,,,,,0.050124,0.230656,0.027195,-0.081766,0.171070,0.132374,0.006471,0.230638,0.015496,-0.035170,0.158833,0.179082,-0.046556,0.205462,0.156234,-0.167445,0.390581,0.146502,-0.212395,0.403930,0.153236,-0.244967,0.352428,0.179454,-0.283885,0.347737,0.228769,-0.340285,0.361547,0.198579
535,2.229167,-0.817069,0.181088,-0.167259,-0.521181,-0.096776,0.139331,0.229877,-0.886198,-0.209186,0.191614,-0.366303,-0.184939,0.227331,0.223849,0.000348,-0.000911,0.000058,-1.000000,0.038441,0.137788,0.300522,0.215371,0.140874,0.428302,0.168587,0.141619,0.560852,-0.122307,0.143344,0.486907,-0.123628,0.141719,0.558603,0.231175,0.122127,0.562623,0.039124,0.125631,0.298983,0.038911,0.124274,0.380475,0.038774,0.127854,0.223192,-0.156517,0.230737,0.211005,0.195862,0.127934,0.218632,0.197774,0.129585,0.298264,0.197537,0.130746,0.380873,-0.107976,0.132521,0.298641,-0.107855,0.137826,0.226120,-0.107621,0.133792,0.377994,,,,,,,,,,,,,,,,0.050167,0.230569,0.027213,-0.081732,0.170924,0.132342,0.006522,0.230506,0.015492,-0.035167,0.158817,0.179109,-0.046189,0.205079,0.156334,-0.167155,0.390563,0.146302,-0.212084,0.404005,0.153121,-0.244667,0.352547,0.179427,-0.283546,0.347866,0.228777,-0.339926,0.361801,0.198667
536,2.233333,-0.816674,0.181511,-0.167229,-0.521662,-0.096773,0.139357,0.229914,-0.885839,-0.209077,0.192476,-0.366781,-0.184637,0.227491,0.223918,0.000244,-0.000902,0.000086,-1.000000,0.038439,0.137803,0.300553,0.215377,0.140853,0.428333,0.168546,0.141534,0.560895,-0.122311,0.143325,0.486939,-0.123621,0.141700,0.558631,0.231182,0.122105,0.562648,0.039120,0.125644,0.299022,0.038915,0.124300,0.380502,0.038777,0.127876,0.223221,-0.156284,0.230804,0.210963,0.195867,0.127931,0.218658,0.197779,0.129577,0.298301,0.197544,0.130736,0.380896,-0.107968,0.132511,0.298673,-0.107864,0.137841,0.226162,-0.107608,0.133790,0.378021,,,,,,,,,,,,,,,,0.050348,0.230196,0.027199,-0.081648,0.170802,0.132346,0.006679,0.230235,0.015481,-0.035123,0.158726,0.179138,-0.046110,0.205012,0.156330,-0.166874,0.390567,0.146107,-0.211822,0.404081,0.152963,-0.244363,0.352681,0.179399,-0.283162,0.348082,0.228785,-0.339594,0.361998,0.198747
537,2.237500,-0.816098,0.182234,-0.166907,-0.522415,-0.096731,0.139415,0.229977,-0.885464,-0.209068,0.193322,-0.367248,-0.184341,0.227680,0.223970,0.000332,-0.000895,0.000092,-1.000000,0.038444,0.137748,0.300593,0.215350,0.140811,0.428421,0.168545,0.141514,0.560932,-0.122304,0.143313,0.486968,-0.123626,0.141688,0.558666,0.231212,0.122109,0.562664,0.039148,0.125612,0.299050,0.038934,0.124327,0.380525,0.038810,0.127836,0.223251,-0.156012,0.230915,0.210904,0.195893,0.127929,0.218684,0.197804,0.129560,0.298319,0.197574,0.130735,0.380915,-0.107948,0.132502,0.298699,-0.107838,0.137852,0.226185,-0.107587,0.133782,0.378050,,,,,,,,,,,,,,,,0.050583,0.229664,0.027161,-0.081512,0.170671,0.132368,0.006942,0.229759,0.015420,-0.035039,0.158553,0.179151,-0.045935,0.204923,0.156329,-0.166623,0.390624,0.145906,-0.211602,0.404183,0.152787,-0.244095,0.352837,0.179353,-0.282815,0.348297,0.228811,-0.339287,0.362202,0.198814
538,2.241667,-0.815077,0.182668,-0.167584,-0.523638,-0.096827,0.139607,0.229990,-0.885236,-0.208950,0.194231,-0.367384,-0.184122,0.227821,0.223902,0.000210,-0.000924,0.000087,-1.000000,0.038456,0.137782,0.300615,0.215388,0.140825,0.428416,0.168565,0.141484,0.560960,-0.122286,0.143284,0.487004,-0.123612,0.141676,0.558698,0.231245,0.122074,0.562671,0.039188,0.125554,0.299064,0.038962,0.124318,0.380543,0.038840,0.127734,0.223271,-0.155722,0.231078,0.210823,0.195933,0.127913,0.218700,0.197832,0.129542,0.298338,0.197608,0.130730,0.380940,-0.107915,0.132477,0.298728,-0.107810,0.137851,0.226199,-0.107551,0.133764,0.378067,,,,,,,,,,,,,,,,0.050872,0.229017,0.027069,-0.081352,0.170516,0.132370,0.007242,0.229227,0.015346,-0.034925,0.158295,0.179141,-0.046116,0.205154,0.156185,-0.166379,0.390689,0.145671,-0.211374,0.404309,0.152598,-0.243860,0.352967,0.179277,-0.282495,0.348501,0.228814,-0.339033,0.362443,0.198874
539,2.245833,-0.815424,0.184335,-0.165098,-0.523304,-0.096432,0.138956,0.229977,-0.884910,-0.208852,0.195078,-0.367777,-0.183899,0.228028,0.223898,0.000200,-0.000939,0.000080,-1.000000,0.038453,0.137787,0.300639,0.215393,0.140827,0.428441,0.168567,0.141497,0.560979,-0.122285,0.143285,0.487031,-0.123619,0.141669,0.558730,0.231267,0.122068,0.562683,0.039211,0.125527,0.299073,0.038974,0.124274,0.380543,0.038866,0.127702,0.223276,-0.155478,0.231241,0.210708,0.195966,0.127900,0.218707,0.197862,0.129539,0.298336,0.197628,0.130731,0.380940,-0.107897,0.132469,0.298732,-0.107776,0.137898,0.226196,-0.107526,0.133770,0.378073,,,,,,,,,,,,,,,,0.051256,0.228198,0.026977,-0.080988,0.170246,0.132633,0.007580,0.228613,0.015263,-0.034824,0.158027,0.179139,-0.045308,0.203459,0.155859,-0.166157,0.390779,0.145418,-0.211168,0.404458,0.152400,-0.243650,0.353128,0.179190,-0.282179,0.348765,0.228801,-0.338816,0.362695,0.198904
540,2.250000,-0.814774,0.186019,-0.163817,-0.524123,-0.096364,0.138992,0.230022,-0.884654,-0.208693,0.196027,-0.367978,-0.183735,0.228226,0.223822,0.000228,-0.001009,0.000047,-0.999999,0.038426,0.137792,0.300623,0.215384,0.140841,0.428444,0.168551,0.141500,0.560976,-0.122300,0.143290,0.487034,-0.123621,0.141684,0.558728,0.231325,0.122126,0.562576,0.039204,0.125537,0.299064,0.038981,0.124264,0.380534,0.038868,0.127710,0.223264,-0.154739,0.231707,0.210497,0.195962,0.127928,0.218690,0.197857,0.129550,0.298333,0.197632,0.130741,0.380930,-0.107903,0.132483,0.298731,-0.107749,0.137909,0.226177,-0.107522,0.133785,0.378073,,,,,,,,,,,,,,,,0.051632,0.227357,0.026829,-0.080808,0.170107,0.132642,0.007997,0.227956,0.015213,-0.034700,0.157727,0.179136,-0.044986,0.203196,0.155826,-0.166005,0.390888,0.145177,-0.210972,0.404604,0.152162,-0.243451,0.353319,0.179075,-0.281910,0.349035,0.228769,-0.338588,0.363012,0.198941
541,2.254167,-0.814139,0.187831,-0.162504,-0.524872,-0.096324,0.138968,0.230025,-0.884459,-0.208582,0.197046,-0.367965,-0.183613,0.228410,0.223647,0.000209,-0.001016,0.000055,-0.999999,0.038394,0.137824,0.300614,0.215355,0.140865,0.428432,0.168523,0.141529,0.560970,-0.122330,0.143318,0.487027,-0.123657,0.141708,0.558723,0.231301,0.122139,0.562560,0.039181,0.125555,0.299043,0.038963,0.124265,0.380516,0.038852,0.127760,0.223252,-0.154569,0.231914,0.210362,0.195942,0.127936,0.218671,0.197833,0.129559,0.298314,0.197606,0.130745,0.380914,-0.107911,0.132512,0.298713,-0.107798,0.137844,0.226149,-0.107543,0.133800,0.378054,,,,,,,,,,,,,,,,0.052014,0.226441,0.026720,-0.080625,0.169927,0.132628,0.008411,0.227283,0.015094,-0.034610,0.157391,0.179110,-0.044657,0.202831,0.155756,-0.165893,0.391018,0.144886,-0.210834,0.404760,0.151926,-0.243277,0.353514,0.178923,-0.281680,0.349307,0.228700,-0.338393,0.363331,0.198972
542,2.258333,-0.813367,0.189723,-0.161174,-0.525797,-0.096294,0.138995,0.230063,-0.884148,-0.208649,0.197918,-0.368208,-0.183428,0.228621,0.223523,0.000273,-0.001021,0.000046,-1.000000,0.038368,0.137806,0.300609,0.215331,0.140866,0.428427,0.168504,0.141546,0.560963,-0.122353,0.143322,0.487024,-0.123684,0.141719,0.558718,0.231279,0.122159,0.562552,0.039167,0.125570,0.299033,0.038949,0.124270,0.380510,0.038839,0.127780,0.223239,-0.154413,0.232125,0.210208,0.195925,0.127935,0.218669,0.197814,0.129569,0.298308,0.197590,0.130735,0.380912,-0.107927,0.132502,0.298696,-0.107759,0.137941,0.226143,-0.107559,0.133798,0.378042,,,,,,,,,,,,,,,,0.052421,0.225445,0.026597,-0.080444,0.169728,0.132607,0.008826,0.226540,0.015024,-0.034518,0.157056,0.179100,-0.044322,0.202524,0.155722,-0.165796,0.391137,0.144558,-0.210709,0.404912,0.151692,-0.243116,0.353692,0.178768,-0.281453,0.349565,0.228612,-0.338219,0.363556,0.198966
543,2.262500,-0.812599,0.191353,-0.160110,-0.526719,-0.096251,0.138990,0.230098,-0.883894,-0.208655,0.198796,-0.368340,-0.183287,0.228828,0.223372,0.000337,-0.001010,0.000078,-0.999999,0.038340,0.137769,0.300625,0.215266,0.140824,0.428479,0.168473,0.141535,0.560985,-0.122377,0.143333,0.487027,-0.123710,0.141712,0.558725,0.231260,0.122151,0.562555,0.039145,0.125577,0.299045,0.038931,0.124281,0.380520,0.038815,0.127791,0.223249,-0.154274,0.232326,0.210050,0.195899,0.127919,0.218678,0.197790,0.129566,0.298312,0.197564,0.130737,0.380923,-0.107949,0.132511,0.298696,-0.107820,0.137806,0.226151,-0.107593,0.133781,0.378040,,,,,,,,,,,,,,,,0.052812,0.224505,0.026516,-0.080279,0.169487,0.132595,0.009220,0.225794,0.014885,-0.034437,0.156712,0.179104,-0.043972,0.202214,0.155683,-0.165711,0.391253,0.144251,-0.210597,0.405081,0.151454,-0.242978,0.353903,0.178610,-0.281253,0.349832,0.228511,-0.338056,0.363806,0.198972
544,2.266667,-0.810814,0.192400,-0.160640,-0.528922,-0.096437,0.139625,0.230302,-0.884328,-0.208031,0.200935,-0.366487,-0.183505,0.228750,0.222655,0.000520,-0.000949,0.000135,-0.999999,0.038326,0.137658,0.300648,0.215200,0.140743,0.428494,0.168456,0.141529,0.560995,-0.122395,0.143317,0.487022,-0.123729,0.141699,0.558730,0.231178,0.122092,0.562665,0.039122,0.125586,0.299052,0.038909,0.124282,0.380528,0.038788,0.127780,0.223256,-0.154158,0.232524,0.209898,0.195868,0.127885,0.218693,0.197768,0.129554,0.298328,0.197539,0.130707,0.380934,-0.107976,0.132484,0.298695,-0.107822,0.137792,0.226152,-0.107602,0.133769,0.378040,,,,,,,,,,,,,,,,0.053223,0.223546,0.026457,-0.080122,0.169307,0.132597,0.009631,0.225017,0.014806,-0.034351,0.156366,0.179132,-0.044164,0.203257,0.155963,-0.165620,0.391391,0.143909,-0.210520,0.405235,0.151215,-0.242861,0.354073,0.178442,-0.281066,0.350088,0.228401,-0.337857,0.364401,0.199283
545,2.270833,-0.810076,0.194133,-0.159635,-0.529723,-0.096437,0.139664,0.230315,-0.883286,-0.208762,0.200510,-0.368810,-0.183023,0.229250,0.223087,0.000575,-0.000950,0.000141,-0.999999,0.038312,0.137622,0.300641,0.215181,0.140717,0.428491,0.168442,0.141515,0.560988,-0.122406,0.143307,0.487013,-0.123744,0.141692,0.558721,0.231169,0.122089,0.562654,0.039116,0.125598,0.299037,0.038901,0.124296,0.380510,0.038775,0.127780,0.223246,-0.154067,0.232714,0.209735,0.195856,0.127872,0.218685,0.197759,0.129531,0.298323,0.197532,0.130684,0.380920,-0.107992,0.132475,0.298685,-0.107849,0.137771,0.226127,-0.107624,0.133766,0.378035,,,,,,,,,,,,,,,,0.053611,0.222667,0.026382,-0.079962,0.169163,0.132581,0.010050,0.224362,0.014746,-0.034246,0.156053,0.179136,-0.043923,0.203001,0.155913,-0.165566,0.391519,0.143559,-0.210475,0.405387,0.150952,-0.242765,0.354254,0.178276,-0.280902,0.350349,0.228279,-0.337783,0.364269,0.198915
546,2.275000,-0.809444,0.195795,-0.158715,-0.530354,-0.096413,0.139635,0.230321,-0.882881,-0.208879,0.201307,-0.369277,-0.182876,0.229469,0.222998,0.000626,-0.000948,0.000163,-0.999999,0.038332,0.137589,0.300625,0.215195,0.140688,0.428473,0.168460,0.141500,0.560972,-0.122389,0.143301,0.486998,-0.123717,0.141691,0.558700,0.231184,0.122077,0.562645,0.039129,0.125601,0.299029,0.038907,0.124287,0.380509,0.038786,0.127769,0.223230,-0.154475,0.232629,0.209695,0.195877,0.127862,0.218673,0.197774,0.129515,0.298303,0.197559,0.130684,0.380918,-0.107977,0.132464,0.298664,-0.107851,0.137779,0.226099,-0.107597,0.133753,0.378015,,,,,,,,,,,,,,,,0.054007,0.221880,0.026374,-0.079786,0.169050,0.132564,0.010461,0.223695,0.014722,-0.034139,0.155758,0.179167,-0.043615,0.202602,0.155826,-0.165533,0.391619,0.143210,-0.210426,0.405504,0.150674,-0.242704,0.354418,0.178095,-0.280734,0.350593,0.228161,-0.337649,0.364442,0.198844
547,2.279167,-0.808712,0.196987,-0.159527,-0.530784,-0.096672,0.139467,0.230080,-0.882472,-0.209115,0.202060,-0.369710,-0.182731,0.229704,0.222890,0.000778,-0.001009,0.000138,-0.999999,0.038334,0.137507,0.300603,0.215212,0.140644,0.428468,0.168481,0.141479,0.560961,-0.122362,0.143273,0.486994,-0.123704,0.141680,0.558691,0.231252,0.122113,0.562546,0.039152,0.125591,0.299024,0.038919,0.124277,0.380508,0.038801,0.127787,0.223231,-0.154381,0.232839,0.209546,0.195898,0.127843,0.218671,0.197800,0.129498,0.298303,0.197581,0.130677,0.380919,-0.107960,0.132448,0.298648,-0.107875,0.137759,0.226083,-0.107581,0.133728,0.378015,,,,,,,,,,,,,,,,0.054402,0.221162,0.026394,-0.080118,0.168603,0.131951,0.010872,0.223081,0.014739,-0.034038,0.155512,0.179218,-0.043375,0.202297,0.155790,-0.165531,0.391739,0.142871,-0.210426,0.405657,0.150372,-0.242663,0.354592,0.177915,-0.280602,0.350808,0.228055,-0.337564,0.364608,0.198783
548,2.283333,-0.808009,0.198040,-0.159462,-0.531483,-0.096674,0.139475,0.230129,-0.882024,-0.209236,0.202771,-0.370322,-0.182608,0.229921,0.222845,0.000737,-0.000961,0.000166,-0.999999,0.038378,0.137494,0.300612,0.215273,0.140626,0.428418,0.168511,0.141462,0.560969,-0.122335,0.143242,0.486997,-0.123677,0.141658,0.558693,0.231222,0.122034,0.562644,0.039175,0.125595,0.299032,0.038930,0.124244,0.380510,0.038812,0.127778,0.223240,-0.153800,0.233312,0.209326,0.195917,0.127814,0.218682,0.197826,0.129482,0.298317,0.197599,0.130662,0.380931,-0.107951,0.132430,0.298666,-0.107865,0.137728,0.226080,-0.107565,0.133713,0.378022,,,,,,,,,,,,,,,,0.054774,0.220530,0.026452,-0.079960,0.168440,0.131967,0.011273,0.222506,0.014783,-0.033954,0.155311,0.179304,-0.043164,0.202049,0.155793,-0.165547,0.391844,0.142544,-0.210391,0.405703,0.150067,-0.242623,0.354770,0.177732,-0.280490,0.351014,0.227929,-0.337482,0.364759,0.198720
