Format Version,1.23,Take Name,cap_040,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.50.36.742 PM,Total Frames in Take,2726,Total Exported Frames,2726,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
444,1.850000,-0.882980,-0.060639,0.046858,-0.463113,0.176055,0.136423,0.213900,-0.582385,0.241803,-0.700204,-0.334775,0.286038,0.212666,0.305955,-0.002141,-0.000069,0.000246,-0.999998,0.038892,0.138786,0.300452,0.215852,0.141260,0.428455,0.168522,0.141471,0.561077,-0.122289,0.143280,0.487069,-0.123697,0.141653,0.557859,0.231224,0.121492,0.562765,0.039113,0.123663,0.380619,0.277257,0.219801,0.358418,0.197681,0.130867,0.381032,0.039287,0.124258,0.299106,-0.107838,0.132390,0.298710,-0.107746,0.133227,0.225680,-0.107388,0.134083,0.378032,0.195633,0.128716,0.218652,0.198019,0.129591,0.298411,0.039076,0.125709,0.223322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.159906,0.278998,-0.010584,0.125519,0.179643,0.133786,0.118445,0.268523,0.004082,0.192719,0.175281,0.143327,0.162894,0.218279,0.140663,0.335760,0.374202,0.372876,0.356264,0.389087,0.333254,0.355361,0.340148,0.289142,0.337906,0.337449,0.228382,0.395291,0.353382,0.201269
445,1.854167,-0.883393,-0.058704,0.048164,-0.462441,0.175974,0.135884,0.214171,-0.582916,0.242060,-0.699829,-0.334448,0.286206,0.212307,0.305705,-0.002161,-0.000083,0.000282,-0.999998,0.038852,0.138809,0.300455,0.215797,0.141267,0.428478,0.168478,0.141480,0.561078,-0.122317,0.143297,0.487078,-0.123743,0.141688,0.557858,0.231226,0.121481,0.562744,0.039067,0.123678,0.380619,0.277324,0.219488,0.358095,0.197631,0.130902,0.381046,0.039239,0.124286,0.299109,-0.107872,0.132426,0.298727,-0.107770,0.133249,0.225693,-0.107423,0.134105,0.378043,0.195536,0.128831,0.218683,0.197984,0.129633,0.298421,0.039040,0.125729,0.223321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.160246,0.278714,-0.010138,0.125601,0.179368,0.134209,0.119022,0.268668,0.004489,0.192844,0.174776,0.143632,0.163084,0.217877,0.141046,0.335973,0.373772,0.372781,0.356404,0.388707,0.333150,0.355498,0.339782,0.289006,0.337993,0.337229,0.228262,0.395347,0.353172,0.201116
446,1.858333,-0.883563,-0.057768,0.049126,-0.462132,0.176132,0.135385,0.214512,-0.583423,0.242334,-0.699376,-0.334313,0.286342,0.211986,0.305486,0.000786,-0.000005,-0.000817,-0.999999,0.038692,0.137814,0.300465,0.215761,0.141259,0.428494,0.168476,0.141478,0.561091,-0.122320,0.143288,0.487093,-0.123774,0.141695,0.557857,0.230149,0.123452,0.562755,0.039038,0.123683,0.380616,0.277649,0.218829,0.357714,0.197591,0.130912,0.381053,0.039202,0.124291,0.299112,-0.107892,0.132429,0.298739,-0.107775,0.133255,0.225708,-0.107424,0.134105,0.378064,0.195479,0.128874,0.218703,0.197958,0.129634,0.298425,0.039018,0.125733,0.223322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.160568,0.278376,-0.009707,0.125759,0.179081,0.134550,0.119339,0.268401,0.004942,0.193080,0.174251,0.144018,0.163420,0.217434,0.141461,0.336210,0.373382,0.372697,0.356600,0.388307,0.333048,0.355630,0.339488,0.288882,0.338097,0.336976,0.228112,0.395390,0.352951,0.200944
447,1.862500,-0.883822,-0.057057,0.049761,-0.461657,0.176252,0.134813,0.214822,-0.584511,0.240815,-0.699567,-0.333108,0.287058,0.211423,0.305409,-0.000072,-0.000079,-0.000552,-1.000000,0.038658,0.138103,0.300448,0.215717,0.141262,0.428511,0.168500,0.141068,0.560948,-0.122321,0.143276,0.487119,-0.123806,0.141706,0.557861,0.230153,0.123410,0.562751,0.039019,0.123690,0.380625,0.277873,0.218318,0.357374,0.197557,0.130922,0.381061,0.039177,0.124306,0.299108,-0.107899,0.132422,0.298759,-0.107759,0.133262,0.225729,-0.107415,0.134085,0.378089,0.195422,0.128925,0.218730,0.197934,0.129659,0.298438,0.038990,0.125747,0.223323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.160851,0.278046,-0.009256,0.125942,0.178702,0.134946,0.119623,0.268130,0.005413,0.193256,0.173706,0.144345,0.163620,0.216941,0.141838,0.336493,0.372972,0.372589,0.356467,0.388052,0.332610,0.355766,0.339182,0.288729,0.338169,0.336761,0.228009,0.395438,0.352716,0.200778
448,1.866667,-0.884002,-0.056552,0.050328,-0.461312,0.176459,0.134245,0.215143,-0.586048,0.240116,-0.699122,-0.331846,0.287682,0.210920,0.305122,0.000556,-0.000091,-0.000800,-1.000000,0.038712,0.137886,0.300461,0.215720,0.141263,0.428497,0.168526,0.141055,0.560955,-0.122306,0.143256,0.487122,-0.123806,0.141711,0.557851,0.230451,0.123868,0.562838,0.039014,0.123690,0.380613,0.278120,0.218059,0.357082,0.197558,0.130909,0.381051,0.039176,0.124293,0.299103,-0.107884,0.132411,0.298760,-0.107746,0.133247,0.225742,-0.107405,0.134069,0.378091,0.195427,0.128909,0.218728,0.197938,0.129646,0.298426,0.038994,0.125732,0.223324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161157,0.277640,-0.008856,0.126159,0.178222,0.135355,0.119908,0.267811,0.005866,0.193489,0.173173,0.144679,0.163896,0.216450,0.142206,0.336751,0.372543,0.372476,0.356700,0.387664,0.332462,0.355933,0.338862,0.288529,0.338271,0.336525,0.227843,0.395308,0.352851,0.200189
449,1.870833,-0.884172,-0.056281,0.050647,-0.460986,0.176695,0.133628,0.215451,-0.586171,0.242373,-0.697742,-0.332889,0.287218,0.210835,0.304660,-0.000132,-0.000073,-0.000557,-1.000000,0.038688,0.138117,0.300427,0.215744,0.141266,0.428472,0.168530,0.141043,0.560943,-0.122281,0.143253,0.487107,-0.123790,0.141698,0.557827,0.230159,0.123414,0.562738,0.039028,0.123687,0.380598,0.278294,0.217729,0.356787,0.197577,0.130916,0.381024,0.039194,0.124287,0.299083,-0.107867,0.132415,0.298737,-0.107727,0.133245,0.225721,-0.107389,0.134076,0.378075,0.195464,0.128890,0.218692,0.197949,0.129638,0.298401,0.038997,0.125729,0.223298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161447,0.277183,-0.008438,0.126403,0.177681,0.135699,0.120165,0.267383,0.006279,0.193712,0.172591,0.145025,0.164207,0.215908,0.142558,0.337022,0.372127,0.372326,0.357302,0.387102,0.332614,0.356100,0.338484,0.288298,0.338362,0.336265,0.227644,0.395407,0.352609,0.199968
450,1.875000,-0.883522,-0.055360,0.052126,-0.462177,0.177001,0.133502,0.215867,-0.586712,0.241492,-0.697900,-0.332245,0.287709,0.210359,0.304446,-0.002382,-0.000156,0.000324,-0.999997,0.038835,0.138856,0.300401,0.215797,0.141250,0.428433,0.168539,0.141436,0.561051,-0.122254,0.143240,0.487083,-0.123743,0.141660,0.557796,0.231178,0.121365,0.562575,0.039069,0.123667,0.380574,0.278459,0.217431,0.356418,0.197632,0.130876,0.380995,0.039233,0.124271,0.299046,-0.107830,0.132398,0.298707,-0.107699,0.133220,0.225693,-0.107354,0.134072,0.378049,0.195543,0.128791,0.218636,0.197994,0.129602,0.298371,0.039043,0.125719,0.223272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161771,0.276427,-0.008407,0.126678,0.177415,0.136035,0.120479,0.266790,0.006378,0.193963,0.172216,0.145280,0.164692,0.215648,0.142805,0.337289,0.371692,0.372155,0.357285,0.386849,0.332077,0.356264,0.338140,0.288056,0.338495,0.336003,0.227404,0.395550,0.352298,0.199680
451,1.879167,-0.882339,-0.055264,0.052097,-0.464447,0.177273,0.133820,0.216404,-0.587202,0.241690,-0.697465,-0.332150,0.287899,0.210021,0.304141,-0.002284,-0.000137,0.000309,-0.999997,0.038860,0.138811,0.300372,0.215833,0.141224,0.428411,0.168550,0.141456,0.561009,-0.122256,0.143249,0.487042,-0.123708,0.141635,0.557770,0.231181,0.121379,0.562567,0.039098,0.123660,0.380551,0.278521,0.217185,0.355914,0.197671,0.130842,0.380956,0.039266,0.124238,0.299020,-0.107813,0.132390,0.298658,-0.107693,0.133222,0.225648,-0.107341,0.134061,0.378003,0.195621,0.128693,0.218585,0.198022,0.129570,0.298340,0.039068,0.125684,0.223244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162083,0.275594,-0.008612,0.126965,0.177289,0.136349,0.120776,0.266026,0.006239,0.194220,0.172202,0.145622,0.164981,0.215584,0.142901,0.337606,0.371251,0.371928,0.357503,0.386509,0.331894,0.356444,0.337837,0.287812,0.338616,0.335719,0.227131,0.395671,0.352014,0.199421
452,1.883333,-0.881398,-0.056017,0.050964,-0.466264,0.177538,0.133949,0.216977,-0.587779,0.241641,-0.697154,-0.331816,0.288222,0.209644,0.303832,-0.002242,-0.000119,0.000299,-0.999997,0.038886,0.138794,0.300350,0.215853,0.141211,0.428389,0.168576,0.141471,0.560991,-0.122245,0.143267,0.487000,-0.123678,0.141613,0.557754,0.231183,0.121392,0.562562,0.039129,0.123638,0.380532,0.278879,0.216240,0.355422,0.197709,0.130828,0.380934,0.039302,0.124213,0.298992,-0.107802,0.132403,0.298629,-0.107691,0.133231,0.225621,-0.107342,0.134068,0.377967,0.195697,0.128625,0.218539,0.198061,0.129551,0.298315,0.039096,0.125661,0.223222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162288,0.274799,-0.008674,0.127261,0.176937,0.136683,0.120962,0.265253,0.006232,0.194463,0.172102,0.146159,0.165135,0.215374,0.143112,0.337915,0.370837,0.371683,0.357743,0.386157,0.331702,0.356671,0.337545,0.287535,0.338787,0.335424,0.226851,0.395794,0.351770,0.199156
453,1.887500,-0.880561,-0.057580,0.049658,-0.467794,0.177890,0.133918,0.217511,-0.588030,0.242235,-0.696685,-0.331923,0.288255,0.209387,0.303448,-0.002293,-0.000117,0.000305,-0.999997,0.038880,0.138819,0.300337,0.215859,0.141221,0.428361,0.168545,0.141464,0.560975,-0.122269,0.143278,0.486983,-0.123664,0.141611,0.557748,0.231185,0.121390,0.562565,0.039136,0.123646,0.380528,0.279022,0.216019,0.355107,0.197716,0.130817,0.380922,0.039320,0.124225,0.298982,-0.107818,0.132409,0.298610,-0.107710,0.133233,0.225599,-0.107371,0.134077,0.377946,0.195719,0.128599,0.218535,0.198063,0.129549,0.298314,0.039102,0.125665,0.223221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162418,0.274065,-0.008544,0.127501,0.176517,0.137004,0.120797,0.264157,0.006337,0.194679,0.171909,0.146527,0.165260,0.215066,0.143369,0.338140,0.370477,0.371476,0.357978,0.385779,0.331469,0.356840,0.337230,0.287206,0.338903,0.335196,0.226589,0.395916,0.351517,0.198893
454,1.891667,-0.880216,-0.057502,0.049720,-0.468446,0.178002,0.133554,0.217970,-0.588321,0.242754,-0.696229,-0.331984,0.288287,0.209142,0.303110,-0.002060,-0.000068,0.000243,-0.999998,0.038906,0.138723,0.300365,0.215866,0.141209,0.428359,0.168529,0.141454,0.560988,-0.122277,0.143267,0.486986,-0.123667,0.141610,0.557766,0.231226,0.121480,0.562690,0.039137,0.123641,0.380553,0.279042,0.215826,0.354845,0.197720,0.130828,0.380943,0.039327,0.124221,0.299001,-0.107824,0.132395,0.298620,-0.107724,0.133223,0.225598,-0.107374,0.134052,0.377946,0.195719,0.128588,0.218562,0.198073,0.129536,0.298330,0.039104,0.125664,0.223231,,,,,,,,,,0.160792,0.229182,0.183378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162509,0.273431,-0.008268,0.127734,0.176042,0.137371,0.120923,0.263420,0.006579,,,,0.165429,0.214698,0.143674,0.338348,0.370099,0.371289,0.358185,0.385449,0.331255,0.356964,0.336967,0.286951,0.339012,0.334990,0.226364,0.395994,0.351273,0.198661
455,1.895833,-0.879347,-0.056105,0.050771,-0.470132,0.178011,0.133643,0.218450,-0.588454,0.243629,-0.695713,-0.332191,0.288187,0.208930,0.302723,-0.002069,-0.000078,0.000233,-0.999998,0.038887,0.138718,0.300394,0.215840,0.141212,0.428375,0.168522,0.141432,0.561028,-0.122292,0.143242,0.487010,-0.123688,0.141613,0.557800,0.231225,0.121478,0.562716,0.039127,0.123650,0.380571,0.279068,0.215516,0.354590,0.197702,0.130824,0.380976,0.039309,0.124222,0.299039,-0.107832,0.132366,0.298637,-0.107731,0.133196,0.225630,-0.107387,0.134054,0.377972,0.195695,0.128631,0.218599,0.198059,0.129557,0.298371,0.039087,0.125665,0.223267,,,,,,,,,,0.160981,0.229099,0.183667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162746,0.272545,-0.008396,0.127910,0.175850,0.137755,0.121388,0.262999,0.006546,,,,0.165577,0.214581,0.143842,0.338511,0.369731,0.371114,0.358391,0.385046,0.331052,0.357063,0.336698,0.286722,0.339094,0.334786,0.226122,0.396079,0.351038,0.198423
456,1.900000,-0.878802,-0.056921,0.049251,-0.471214,0.178188,0.133598,0.218879,-0.588526,0.244724,-0.695094,-0.332555,0.287993,0.208754,0.302312,-0.002094,-0.000080,0.000235,-0.999998,0.038888,0.138720,0.300418,0.215830,0.141210,0.428403,0.168533,0.141421,0.561055,-0.122285,0.143230,0.487038,-0.123698,0.141609,0.557820,0.231232,0.121463,0.562737,0.039113,0.123656,0.380591,0.279035,0.215360,0.354251,0.197688,0.130823,0.381005,0.039298,0.124236,0.299065,-0.107836,0.132353,0.298667,-0.107737,0.133191,0.225654,-0.107396,0.134044,0.377992,0.195650,0.128660,0.218636,0.198049,0.129551,0.298386,0.039083,0.125698,0.223289,,,,,,,,,,0.161085,0.228939,0.184137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162933,0.271995,-0.008299,0.128097,0.175487,0.138005,0.121613,0.262293,0.006583,,,,0.165673,0.214328,0.144066,0.338665,0.369383,0.370923,0.358610,0.384629,0.330856,0.357149,0.336382,0.286491,0.339162,0.334608,0.225876,0.396144,0.350804,0.198196
457,1.904167,-0.878444,-0.057013,0.048093,-0.471987,0.178122,0.133599,0.219000,-0.588921,0.245144,-0.694629,-0.332517,0.288019,0.208494,0.301968,-0.002101,-0.000092,0.000240,-0.999998,0.038864,0.138731,0.300425,0.215802,0.141223,0.428425,0.168512,0.141425,0.561063,-0.122293,0.143222,0.487055,-0.123725,0.141635,0.557821,0.231224,0.121464,0.562718,0.039088,0.123660,0.380596,0.278911,0.215194,0.353836,0.197661,0.130845,0.381011,0.039265,0.124243,0.299067,-0.107844,0.132351,0.298679,-0.107728,0.133200,0.225664,-0.107395,0.134044,0.378013,0.195597,0.128711,0.218663,0.198025,0.129575,0.298395,0.039057,0.125695,0.223295,,,,,,,,,,0.161135,0.228886,0.184223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163127,0.271601,-0.008430,0.128158,0.175289,0.137962,0.121800,0.261915,0.006386,,,,0.165626,0.214193,0.144047,0.338842,0.369002,0.370700,0.358762,0.384344,0.330662,0.357209,0.336057,0.286237,0.339213,0.334415,0.225647,0.396164,0.350610,0.197903
458,1.908333,-0.878199,-0.057588,0.046170,-0.472567,0.178048,0.133628,0.218986,-0.589335,0.245496,-0.694201,-0.332418,0.288100,0.208212,0.301597,0.000830,-0.000003,-0.000870,-0.999999,0.038741,0.137754,0.300429,0.215804,0.141228,0.428436,0.168544,0.141430,0.561052,-0.122274,0.143222,0.487063,-0.123721,0.141640,0.557807,0.230132,0.123500,0.562754,0.039086,0.123674,0.380580,0.278952,0.214693,0.353349,0.197649,0.130855,0.380999,0.039256,0.124270,0.299048,-0.107833,0.132357,0.298690,-0.107714,0.133215,0.225669,-0.107368,0.134039,0.378026,0.195571,0.128751,0.218638,0.198013,0.129596,0.298380,0.039063,0.125722,0.223274,,,,,,,,,,0.161129,0.228858,0.184235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163291,0.271375,-0.008621,0.128179,0.175101,0.137746,0.121977,0.261559,0.006075,,,,0.165556,0.214107,0.143946,0.339040,0.368604,0.370435,0.358925,0.384016,0.330427,0.357327,0.335784,0.285972,0.339266,0.334200,0.225380,0.396221,0.350394,0.197601
459,1.912500,-0.877881,-0.058399,0.044160,-0.473248,0.178016,0.133684,0.219013,-0.589849,0.245897,-0.693640,-0.332381,0.288145,0.207945,0.301231,0.000708,-0.000017,-0.000819,-0.999999,0.038739,0.137801,0.300418,0.215800,0.141231,0.428453,0.168546,0.141423,0.561031,-0.122255,0.143234,0.487065,-0.123725,0.141650,0.557799,0.230169,0.123410,0.562701,0.039087,0.123663,0.380573,0.279145,0.214214,0.352932,0.197642,0.130872,0.380992,0.039246,0.124275,0.299044,-0.107820,0.132388,0.298690,-0.107694,0.133221,0.225671,-0.107343,0.134054,0.378027,0.195565,0.128787,0.218629,0.198018,0.129617,0.298374,0.039051,0.125715,0.223268,,,,,,,,,,0.161117,0.228839,0.184278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163414,0.271115,-0.008793,0.128223,0.174902,0.137564,0.122116,0.261155,0.005791,,,,0.165475,0.214026,0.143857,0.339251,0.368193,0.370183,0.359092,0.383715,0.330226,0.357432,0.335505,0.285702,0.339293,0.334004,0.225102,0.396227,0.350173,0.197274
460,1.916667,-0.877268,-0.060484,0.041302,-0.474380,0.178173,0.133875,0.219134,-0.589863,0.248131,-0.692301,-0.333485,0.287604,0.207928,0.300726,0.000671,-0.000014,-0.000820,-1.000000,0.038746,0.137816,0.300423,0.215815,0.141237,0.428457,0.168538,0.141446,0.561035,-0.122252,0.143238,0.487070,-0.123706,0.141640,0.557806,0.230172,0.123370,0.562709,0.039091,0.123660,0.380580,0.279030,0.214017,0.352585,0.197650,0.130868,0.380994,0.039256,0.124262,0.299054,-0.107816,0.132388,0.298694,-0.107696,0.133219,0.225680,-0.107342,0.134063,0.378030,0.195575,0.128768,0.218632,0.198023,0.129609,0.298377,0.039061,0.125709,0.223274,,,,,,,,,,0.161082,0.228815,0.184304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163534,0.270855,-0.008967,0.128295,0.174698,0.137390,0.121943,0.260376,0.005505,,,,0.165432,0.213937,0.143771,0.339428,0.367814,0.369972,0.359636,0.383220,0.330316,0.357564,0.335230,0.285421,0.339305,0.333769,0.224799,0.396279,0.349945,0.196991
461,1.920833,-0.877011,-0.061063,0.040100,-0.474885,0.178173,0.133904,0.219155,-0.590301,0.248407,-0.691916,-0.333304,0.287711,0.207598,0.300359,0.000756,0.000007,-0.000822,-0.999999,0.038755,0.137787,0.300433,0.215839,0.141225,0.428465,0.168536,0.141452,0.561053,-0.122260,0.143245,0.487071,-0.123713,0.141648,0.557816,0.230148,0.123417,0.562730,0.039104,0.123633,0.380590,0.279073,0.213811,0.352230,0.197668,0.130862,0.381001,0.039269,0.124243,0.299066,-0.107824,0.132405,0.298704,-0.107708,0.133226,0.225685,-0.107359,0.134069,0.378033,0.195578,0.128781,0.218636,0.198031,0.129604,0.298393,0.039066,0.125685,0.223281,,,,,,,,,,0.161075,0.228798,0.184328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163597,0.270650,-0.009083,0.128317,0.174553,0.137276,0.121998,0.260055,0.005317,,,,0.165397,0.213868,0.143700,0.339609,0.367393,0.369739,0.359783,0.382886,0.330096,0.357691,0.334888,0.285129,0.339353,0.333520,0.224496,0.396318,0.349698,0.196733
462,1.925000,-0.877554,-0.058250,0.042104,-0.474061,0.177660,0.133262,0.218910,-0.589562,0.251447,-0.690636,-0.334981,0.286604,0.207555,0.299680,0.000732,0.000005,-0.000830,-0.999999,0.038740,0.137800,0.300446,0.215832,0.141228,0.428467,0.168513,0.141453,0.561060,-0.122289,0.143261,0.487077,-0.123706,0.141629,0.557836,0.230116,0.123447,0.562757,0.039094,0.123641,0.380604,0.279095,0.213568,0.351839,0.197657,0.130857,0.381014,0.039264,0.124235,0.299079,-0.107847,0.132417,0.298712,-0.107733,0.133232,0.225683,-0.107392,0.134079,0.378033,0.195583,0.128765,0.218644,0.198029,0.129606,0.298408,0.039064,0.125682,0.223301,,,,,,,,,,0.161039,0.228752,0.184358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163657,0.270471,-0.009183,0.128346,0.174372,0.137191,0.122314,0.260186,0.005210,0.194845,0.169998,0.147807,0.165131,0.213724,0.143622,0.339728,0.367012,0.369522,0.359947,0.382428,0.329857,0.357079,0.333695,0.284694,0.339385,0.333293,0.224224,0.396353,0.349457,0.196500
463,1.929167,-0.877380,-0.058633,0.041423,-0.474395,0.177641,0.133273,0.218921,-0.590649,0.250284,-0.690763,-0.333673,0.287376,0.207137,0.299480,0.000784,0.000016,-0.000823,-0.999999,0.038729,0.137789,0.300446,0.215821,0.141224,0.428479,0.168492,0.141461,0.561066,-0.122305,0.143274,0.487067,-0.123725,0.141645,0.557839,0.230104,0.123471,0.562749,0.039087,0.123642,0.380612,0.278961,0.213310,0.351569,0.197655,0.130869,0.381025,0.039254,0.124239,0.299087,-0.107861,0.132424,0.298698,-0.107753,0.133238,0.225678,-0.107406,0.134078,0.378028,0.195562,0.128793,0.218655,0.198026,0.129606,0.298415,0.039053,0.125690,0.223306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163653,0.270321,-0.009260,0.128342,0.174271,0.137125,0.122298,0.259973,0.005092,0.194834,0.169981,0.147804,0.165072,0.213678,0.143575,0.339839,0.366623,0.369283,0.360078,0.381977,0.329642,0.357760,0.334259,0.284575,0.339392,0.333095,0.223984,0.396358,0.349232,0.196220
464,1.933333,-0.876915,-0.060943,0.038627,-0.475198,0.177886,0.133666,0.219026,-0.590906,0.250866,-0.690298,-0.333745,0.287301,0.206852,0.299078,-0.002216,-0.000073,0.000302,-0.999997,0.038857,0.138790,0.300439,0.215799,0.141220,0.428481,0.168476,0.141452,0.561058,-0.122325,0.143275,0.487061,-0.123722,0.141633,0.557835,0.231215,0.121412,0.562721,0.039073,0.123647,0.380611,0.279055,0.212760,0.351132,0.197636,0.130865,0.381025,0.039242,0.124244,0.299088,-0.107881,0.132412,0.298697,-0.107774,0.133231,0.225677,-0.107425,0.134076,0.378022,0.195542,0.128794,0.218654,0.198013,0.129606,0.298412,0.039045,0.125685,0.223304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163651,0.270173,-0.009340,0.128336,0.174186,0.137074,0.122299,0.259781,0.004977,0.195108,0.170755,0.147752,0.165012,0.213616,0.143519,0.339982,0.366193,0.369036,0.360164,0.381620,0.329391,0.357769,0.333886,0.284282,0.339422,0.332867,0.223725,0.396376,0.348956,0.195847
465,1.937500,-0.876759,-0.061131,0.038275,-0.475491,0.177870,0.133694,0.219040,-0.591129,0.251522,-0.689850,-0.333782,0.287197,0.206597,0.298658,0.000847,0.000018,-0.000850,-0.999999,0.038711,0.137758,0.300445,0.215789,0.141217,0.428480,0.168480,0.141448,0.561067,-0.122327,0.143258,0.487064,-0.123743,0.141638,0.557833,0.230079,0.123523,0.562754,0.039068,0.123640,0.380610,0.278852,0.212631,0.350735,0.197626,0.130861,0.381027,0.039231,0.124239,0.299082,-0.107883,0.132407,0.298703,-0.107769,0.133222,0.225671,-0.107428,0.134074,0.378017,0.195955,0.128118,0.218850,0.198003,0.129603,0.298404,0.039039,0.125673,0.223307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163638,0.270059,-0.009407,0.128330,0.174148,0.137043,0.122298,0.259635,0.004876,0.195110,0.170746,0.147751,0.164967,0.213577,0.143480,0.340090,0.365769,0.368781,0.360234,0.381294,0.329154,0.357768,0.333564,0.283999,0.339434,0.332668,0.223438,0.396368,0.348701,0.195566
466,1.941667,-0.876644,-0.061432,0.037717,-0.475708,0.177872,0.133681,0.219055,-0.591460,0.251792,-0.689466,-0.333785,0.287198,0.206275,0.298313,-0.002152,-0.000091,0.000268,-0.999998,0.038858,0.138731,0.300448,0.215805,0.141193,0.428470,0.168494,0.141418,0.561075,-0.122304,0.143224,0.487083,-0.123725,0.141602,0.557844,0.231216,0.121413,0.562726,0.039076,0.123629,0.380616,0.278831,0.212405,0.350301,0.197631,0.130838,0.381031,0.039242,0.124217,0.299094,-0.107863,0.132362,0.298716,-0.107752,0.133193,0.225690,-0.107403,0.134037,0.378040,0.195978,0.128072,0.218831,0.198011,0.129591,0.298415,0.039043,0.125663,0.223307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163653,0.269922,-0.009474,0.128347,0.174027,0.137004,0.122323,0.259493,0.004820,0.195122,0.170731,0.147749,0.164927,0.213537,0.143472,0.340212,0.365351,0.368512,0.360327,0.380932,0.328904,0.357810,0.333246,0.283701,0.339438,0.332381,0.223149,0.396346,0.348398,0.195258
