Format Version,1.23,Take Name,cap_033,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.45.50.409 PM,Total Frames in Take,2710,Total Exported Frames,2710,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 2407,Unlabeled 2407,Unlabeled 2407,Unlabeled 2408,Unlabeled 2408,Unlabeled 2408,Unlabeled 2409,Unlabeled 2409,Unlabeled 2409,Unlabeled 2410,Unlabeled 2410,Unlabeled 2410,Unlabeled 2411,Unlabeled 2411,Unlabeled 2411,Unlabeled 2412,Unlabeled 2412,Unlabeled 2412,Unlabeled 2413,Unlabeled 2413,Unlabeled 2413,Unlabeled 2414,Unlabeled 2414,Unlabeled 2414,Unlabeled 2415,Unlabeled 2415,Unlabeled 2415,Unlabeled 2416,Unlabeled 2416,Unlabeled 2416,Unlabeled 2417,Unlabeled 2417,Unlabeled 2417,Unlabeled 2418,Unlabeled 2418,Unlabeled 2418,Unlabeled 2420,Unlabeled 2420,Unlabeled 2420,Unlabeled 2421,Unlabeled 2421,Unlabeled 2421,Unlabeled 2422,Unlabeled 2422,Unlabeled 2422,Unlabeled 2424,Unlabeled 2424,Unlabeled 2424,Unlabeled 2425,Unlabeled 2425,Unlabeled 2425,Unlabeled 2426,Unlabeled 2426,Unlabeled 2426,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","DA920","DA920","DA920","DA980","DA980","DA980","DAA00","DAA00","DAA00","DAA10","DAA10","DAA10","DA910","DA910","DA910","DA9A0","DA9A0","DA9A0","DA9C0","DA9C0","DA9C0","DAAF0","DAAF0","DAAF0","DAB70","DAB70","DAB70","DACB0","DACB0","DACB0","DB020","DB020","DB020","DB050","DB050","DB050","DB0D0","DB0D0","DB0D0","DB130","DB130","DB130","DB140","DB140","DB140","DB380","DB380","DB380","DB3A0","DB3A0","DB3A0","DB3C0","DB3C0","DB3C0","DB440","DB440","DB440","DB3D0","DB3D0","DB3D0","DB370","DB370","DB370","DB460","DB460","DB460","DB470","DB470","DB470","DB110","DB110","DB110","DB240","DB240","DB240","DB180","DB180","DB180","DB0B0","DB0B0","DB0B0","DAF10","DAF10","DAF10","DAA30","DAA30","DAA30","DADA0","DADA0","DADA0","DAA50","DAA50","DAA50","DAE50","DAE50","DAE50","DAE30","DAE30","DAE30"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.838385,0.124159,-0.230283,-0.478190,0.012190,0.290852,0.106215,-0.801538,-0.262236,0.125938,-0.522407,-0.341614,0.383921,0.185780,0.001132,-0.000381,0.000044,-0.999999,0.038655,0.137222,0.300381,0.215335,0.140569,0.428385,0.168491,0.141454,0.560940,-0.122438,0.142941,0.486992,-0.123426,0.141677,0.557790,0.231148,0.121931,0.562661,0.039240,0.124522,0.299108,0.039048,0.123920,0.380598,0.038822,0.125660,0.223244,-0.300840,0.393941,0.166956,0.195813,0.127577,0.218722,-0.107558,0.133161,0.378019,-0.107975,0.132168,0.298707,-0.107824,0.132004,0.225723,0.197669,0.129353,0.298332,0.197530,0.130519,0.380910,,,,,,,,,,,,,,,,,,,,,,,,,0.149712,0.417991,-0.083474,0.025629,0.330142,0.011257,0.107148,0.410693,-0.097580,0.071551,0.324175,0.060187,0.053660,0.367843,0.038431,-0.348729,0.518929,0.064467,-0.395962,0.522033,0.064042,-0.420145,0.473589,0.101577,-0.463730,0.472828,0.147166,-0.516759,0.463320,0.110336
1,0.004167,-0.838369,0.124215,-0.230220,-0.478233,0.012190,0.290872,0.106220,-0.801541,-0.262212,0.125885,-0.522427,-0.341654,0.383994,0.185806,0.001119,-0.000382,0.000043,-0.999999,0.038666,0.137219,0.300409,0.215353,0.140562,0.428411,0.168494,0.141444,0.560972,-0.122424,0.142936,0.487022,-0.123419,0.141665,0.557819,0.231164,0.121925,0.562685,0.039245,0.124521,0.299149,0.039046,0.123916,0.380632,0.038830,0.125663,0.223267,-0.300864,0.393995,0.166990,0.195830,0.127574,0.218748,-0.107550,0.133151,0.378057,-0.107978,0.132158,0.298737,-0.107841,0.132040,0.225758,0.197686,0.129352,0.298350,0.197547,0.130526,0.380932,,,,,,,,,,,,,,,,,,,,,,,,,0.149711,0.417978,-0.083477,0.025631,0.330169,0.011253,0.107163,0.410681,-0.097583,0.071560,0.324183,0.060190,0.053671,0.367844,0.038424,-0.348753,0.518992,0.064497,-0.395995,0.522106,0.064057,-0.420180,0.473667,0.101592,-0.463761,0.472897,0.147170,-0.516793,0.463387,0.110345
2,0.008333,-0.838351,0.124225,-0.230279,-0.478234,0.012195,0.290857,0.106194,-0.801534,-0.262168,0.125838,-0.522472,-0.341683,0.384060,0.185825,0.000869,-0.000367,-0.000003,-1.000000,0.038703,0.137334,0.300413,0.215443,0.140640,0.428401,0.168503,0.141440,0.560982,-0.122408,0.142921,0.487029,-0.123408,0.141658,0.557836,0.231188,0.121916,0.562689,0.039260,0.124506,0.299161,0.039064,0.123898,0.380644,0.038850,0.125644,0.223283,-0.300873,0.394034,0.166996,0.195849,0.127554,0.218758,-0.107533,0.133143,0.378070,-0.107971,0.132150,0.298756,-0.107833,0.132038,0.225774,0.197702,0.129341,0.298364,0.197568,0.130519,0.380944,,,,,,,,,,,,,,,,,,,,,,,,,0.149734,0.417966,-0.083486,0.025642,0.330152,0.011224,0.107188,0.410658,-0.097603,0.071573,0.324165,0.060171,0.053685,0.367834,0.038402,-0.348764,0.519039,0.064507,-0.396006,0.522169,0.064060,-0.420199,0.473736,0.101598,-0.463784,0.472960,0.147159,-0.516812,0.463444,0.110340
3,0.012500,-0.838337,0.124243,-0.230266,-0.478260,0.012192,0.290863,0.106166,-0.801559,-0.262108,0.125841,-0.522461,-0.341714,0.384105,0.185831,0.000848,-0.000363,0.000005,-1.000000,0.038699,0.137345,0.300414,0.215441,0.140641,0.428403,0.168488,0.141433,0.560986,-0.122417,0.142931,0.487032,-0.123409,0.141658,0.557832,0.231186,0.121919,0.562688,0.039251,0.124505,0.299164,0.039050,0.123895,0.380645,0.038850,0.125642,0.223276,-0.300902,0.394076,0.166996,0.195850,0.127560,0.218750,-0.107546,0.133139,0.378072,-0.107966,0.132151,0.298757,-0.107838,0.132042,0.225779,0.197702,0.129339,0.298367,0.197562,0.130516,0.380942,,,,,,,,,,,,,,,,,,,,,,,,,0.149733,0.417951,-0.083516,0.025641,0.330155,0.011202,0.107194,0.410653,-0.097641,0.071574,0.324169,0.060136,0.053680,0.367830,0.038369,-0.348769,0.519091,0.064508,-0.396011,0.522224,0.064068,-0.420217,0.473796,0.101606,-0.463806,0.473017,0.147160,-0.516830,0.463509,0.110335
4,0.016667,-0.838279,0.124163,-0.230423,-0.478307,0.012199,0.290873,0.106112,-0.801574,-0.262053,0.125816,-0.522473,-0.341730,0.384156,0.185819,0.000851,-0.000356,0.000014,-1.000000,0.038702,0.137357,0.300388,0.215440,0.140653,0.428378,0.168507,0.141445,0.560959,-0.122418,0.142944,0.487003,-0.123409,0.141677,0.557803,0.231169,0.121927,0.562670,0.039255,0.124517,0.299128,0.039065,0.123914,0.380612,0.038850,0.125651,0.223248,-0.300928,0.394146,0.166972,0.195842,0.127566,0.218726,-0.107543,0.133157,0.378036,-0.107962,0.132161,0.298722,-0.107811,0.132033,0.225751,0.197687,0.129349,0.298339,0.197554,0.130520,0.380919,,,,,,,,,,,,,,,,,,,,,,,,,0.149750,0.417951,-0.083573,0.025663,0.330140,0.011139,0.107208,0.410652,-0.097700,0.071572,0.324186,0.060090,0.053688,0.367841,0.038309,-0.348770,0.519139,0.064494,-0.395996,0.522274,0.064056,-0.420217,0.473857,0.101583,-0.463814,0.473076,0.147128,-0.516833,0.463570,0.110312
5,0.020833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
