Format Version,1.23,Take Name,cap_103,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.41.46.775 PM,Total Frames in Take,2426,Total Exported Frames,2426,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 5140,Unlabeled 5140,Unlabeled 5140,Unlabeled 5141,Unlabeled 5141,Unlabeled 5141,Unlabeled 5142,Unlabeled 5142,Unlabeled 5142,Unlabeled 5143,Unlabeled 5143,Unlabeled 5143,Unlabeled 5144,Unlabeled 5144,Unlabeled 5144,Unlabeled 5145,Unlabeled 5145,Unlabeled 5145,Unlabeled 5146,Unlabeled 5146,Unlabeled 5146,Unlabeled 5147,Unlabeled 5147,Unlabeled 5147,Unlabeled 5148,Unlabeled 5148,Unlabeled 5148,Unlabeled 5149,Unlabeled 5149,Unlabeled 5149,Unlabeled 5150,Unlabeled 5150,Unlabeled 5150,Unlabeled 5151,Unlabeled 5151,Unlabeled 5151,Unlabeled 5152,Unlabeled 5152,Unlabeled 5152,Unlabeled 5153,Unlabeled 5153,Unlabeled 5153,Unlabeled 5154,Unlabeled 5154,Unlabeled 5154,Unlabeled 5155,Unlabeled 5155,Unlabeled 5155,Unlabeled 5156,Unlabeled 5156,Unlabeled 5156,Unlabeled 5157,Unlabeled 5157,Unlabeled 5157,Unlabeled 5158,Unlabeled 5158,Unlabeled 5158,Unlabeled 5159,Unlabeled 5159,Unlabeled 5159,Unlabeled 5160,Unlabeled 5160,Unlabeled 5160,Unlabeled 5161,Unlabeled 5161,Unlabeled 5161,Unlabeled 5162,Unlabeled 5162,Unlabeled 5162,Unlabeled 5163,Unlabeled 5163,Unlabeled 5163,Unlabeled 5164,Unlabeled 5164,Unlabeled 5164,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","F9350","F9350","F9350","F9550","F9550","F9550","F9440","F9440","F9440","F9450","F9450","F9450","F99D0","F99D0","F99D0","F9330","F9330","F9330","F9400","F9400","F9400","F9720","F9720","F9720","F9A30","F9A30","F9A30","F9B60","F9B60","F9B60","F9B90","F9B90","F9B90","F9BA0","F9BA0","F9BA0","F9BB0","F9BB0","F9BB0","F9BD0","F9BD0","F9BD0","F9BF0","F9BF0","F9BF0","F9C30","F9C30","F9C30","F9C50","F9C50","F9C50","F9C80","F9C80","F9C80","F9CB0","F9CB0","F9CB0","F9C90","F9C90","F9C90","F9C70","F9C70","F9C70","F9CC0","F9CC0","F9CC0","F9D10","F9D10","F9D10","F9D20","F9D20","F9D20","F9CF0","F9CF0","F9CF0","F9D60","F9D60","F9D60","F9D70","F9D70","F9D70","F9D40","F9D40","F9D40","F9D80","F9D80","F9D80","F9D90","F9D90","F9D90","F9A00","F9A00","F9A00","F9AB0","F9AB0","F9AB0","F9880","F9880","F9880","F9C10","F9C10","F9C10","F9AA0","F9AA0","F9AA0","F9390","F9390","F9390","F96D0","F96D0","F96D0","F9940","F9940","F9940","F93C0","F93C0","F93C0","F9580","F9580","F9580"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.771532,-0.079690,0.068932,-0.627404,0.136652,0.314614,0.005462,-0.672182,0.295286,-0.509008,-0.449321,0.325826,0.275933,0.227839,0.000660,0.000628,0.000803,-0.999999,0.038987,0.137704,0.300044,0.215325,0.140752,0.428370,0.168469,0.141600,0.560950,-0.122387,0.143305,0.486958,-0.124023,0.142340,0.556475,0.231173,0.121688,0.562683,0.215295,0.131300,0.537154,0.039003,0.124325,0.380500,0.038888,0.126684,0.223204,0.339201,0.276498,0.282636,0.197645,0.131116,0.380908,0.195820,0.129612,0.218792,0.197914,0.130156,0.298305,0.039177,0.124994,0.299024,-0.107503,0.134017,0.378063,-0.107811,0.134747,0.225722,-0.107897,0.133076,0.298669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104646,0.358138,-0.255345,0.081542,0.321404,-0.081710,0.064584,0.353778,-0.236263,0.148191,0.323806,-0.075381,0.116630,0.361277,-0.092752,0.443810,0.404970,0.277162,0.452756,0.419861,0.232901,0.421403,0.379761,0.191088,0.384802,0.391313,0.141024,0.431022,0.394092,0.094918
1,0.004167,-0.771523,-0.079851,0.068944,-0.627394,0.136616,0.314581,0.005549,-0.672262,0.295265,-0.509072,-0.449141,0.325781,0.275843,0.227840,0.000667,0.000637,0.000795,-0.999999,0.038993,0.137705,0.300043,0.215338,0.140758,0.428374,0.168476,0.141605,0.560956,-0.122392,0.143304,0.486952,-0.124032,0.142345,0.556474,0.231181,0.121697,0.562679,0.215309,0.131326,0.537150,0.038993,0.124326,0.380502,0.038882,0.126694,0.223199,0.339150,0.276471,0.282663,0.197648,0.131121,0.380902,0.195820,0.129629,0.218784,0.197908,0.130158,0.298305,0.039177,0.124995,0.299019,-0.107501,0.134015,0.378071,-0.107800,0.134743,0.225723,-0.107886,0.133077,0.298670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104529,0.358107,-0.255237,0.081479,0.321364,-0.081628,0.064501,0.353725,-0.236146,0.148130,0.323777,-0.075305,0.116566,0.361247,-0.092658,0.443716,0.404894,0.277218,0.452662,0.419812,0.232939,0.421341,0.379723,0.191129,0.384732,0.391267,0.141062,0.430946,0.394062,0.094949
2,0.008333,-0.771554,-0.079981,0.068908,-0.627343,0.136565,0.314533,0.005635,-0.672346,0.295208,-0.509143,-0.448973,0.325746,0.275746,0.227852,0.000645,0.000639,0.000803,-0.999999,0.039002,0.137723,0.300045,0.215357,0.140765,0.428382,0.168485,0.141609,0.560956,-0.122390,0.143318,0.486957,-0.124025,0.142352,0.556475,0.231182,0.121702,0.562675,0.215289,0.131308,0.537158,0.039003,0.124337,0.380498,0.038881,0.126696,0.223200,0.339116,0.276337,0.282727,0.197656,0.131114,0.380903,0.195822,0.129632,0.218779,0.197909,0.130162,0.298303,0.039169,0.124997,0.299020,-0.107488,0.134023,0.378076,-0.107787,0.134766,0.225737,-0.107884,0.133079,0.298680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104438,0.358087,-0.255140,0.081413,0.321315,-0.081554,0.064416,0.353691,-0.236034,0.148066,0.323747,-0.075218,0.116503,0.361208,-0.092556,0.443642,0.404832,0.277267,0.452562,0.419751,0.232986,0.421270,0.379678,0.191170,0.384660,0.391205,0.141097,0.430878,0.394028,0.094987
3,0.012500,-0.771388,-0.080727,0.068830,-0.627460,0.136625,0.314531,0.005781,-0.672540,0.295053,-0.509238,-0.448676,0.325750,0.275613,0.227860,-0.000747,0.000671,0.000682,-0.999999,0.039059,0.138392,0.300019,0.215609,0.141165,0.428345,0.168494,0.141611,0.560967,-0.122393,0.143326,0.486961,-0.124027,0.142357,0.556490,0.231142,0.121626,0.562565,0.215305,0.131316,0.537157,0.038990,0.124348,0.380508,0.038878,0.126714,0.223210,0.339068,0.276282,0.282739,0.197651,0.131144,0.380909,0.195807,0.129649,0.218798,0.197905,0.130187,0.298313,0.039162,0.125019,0.299032,-0.107485,0.134031,0.378101,-0.107774,0.134770,0.225746,-0.107879,0.133072,0.298701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104346,0.358059,-0.255039,0.081346,0.321262,-0.081473,0.064163,0.353402,-0.235568,0.148013,0.323713,-0.075131,0.116449,0.361175,-0.092463,0.443570,0.404769,0.277316,0.452444,0.419705,0.233048,0.421206,0.379624,0.191219,0.384577,0.391156,0.141131,0.430795,0.394007,0.095041
4,0.016667,-0.771436,-0.080798,0.068906,-0.627384,0.136579,0.314463,0.005875,-0.672696,0.294959,-0.509320,-0.448411,0.325734,0.275482,0.227868,-0.000590,0.000723,0.000654,-0.999999,0.039088,0.138335,0.300054,0.215618,0.141158,0.428373,0.168486,0.141615,0.560986,-0.122411,0.143336,0.486985,-0.124031,0.142364,0.556497,0.231193,0.121684,0.562682,0.215309,0.131294,0.537155,0.038987,0.124347,0.380531,0.038870,0.126723,0.223228,0.339024,0.276196,0.282760,0.197636,0.131148,0.380930,0.195800,0.129657,0.218818,0.197901,0.130187,0.298328,0.039161,0.125012,0.299046,-0.107489,0.134025,0.378119,-0.107773,0.134753,0.225770,-0.107888,0.133057,0.298726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104243,0.358048,-0.254921,0.081275,0.321217,-0.081370,0.064068,0.353363,-0.235448,0.147950,0.323654,-0.075041,0.116385,0.361126,-0.092362,0.443490,0.404681,0.277360,0.452332,0.419640,0.233112,0.421131,0.379562,0.191280,0.384508,0.391092,0.141173,0.430709,0.393977,0.095100
5,0.020833,-0.771495,-0.080834,0.069041,-0.627291,0.136534,0.314393,0.005959,-0.672858,0.294843,-0.509427,-0.448123,0.325720,0.275351,0.227872,-0.000780,0.000670,0.000712,-0.999999,0.039053,0.138411,0.300044,0.215618,0.141165,0.428373,0.168485,0.141617,0.561000,-0.122418,0.143339,0.486994,-0.124043,0.142370,0.556508,0.231154,0.121604,0.562579,0.215333,0.131299,0.537167,0.038967,0.124364,0.380537,0.038866,0.126729,0.223247,0.338981,0.276119,0.282774,0.197633,0.131167,0.380942,0.195779,0.129678,0.218843,0.197890,0.130220,0.298349,0.039147,0.125037,0.299061,-0.107492,0.134036,0.378134,-0.107769,0.134764,0.225779,-0.107893,0.133068,0.298740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104134,0.358040,-0.254805,0.081199,0.321176,-0.081267,0.063972,0.353344,-0.235339,0.147892,0.323599,-0.074963,0.116321,0.361071,-0.092280,0.443391,0.404586,0.277399,0.452224,0.419607,0.233172,0.421046,0.379502,0.191328,0.384431,0.391037,0.141219,0.430626,0.393950,0.095164
