Format Version,1.23,Take Name,cap_097,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.21.09.409 PM,Total Frames in Take,1846,Total Exported Frames,1846,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 4907,Unlabeled 4907,Unlabeled 4907,Unlabeled 4908,Unlabeled 4908,Unlabeled 4908,Unlabeled 4909,Unlabeled 4909,Unlabeled 4909,Unlabeled 4910,Unlabeled 4910,Unlabeled 4910,Unlabeled 4911,Unlabeled 4911,Unlabeled 4911,Unlabeled 4912,Unlabeled 4912,Unlabeled 4912,Unlabeled 4913,Unlabeled 4913,Unlabeled 4913,Unlabeled 4914,Unlabeled 4914,Unlabeled 4914,Unlabeled 4915,Unlabeled 4915,Unlabeled 4915,Unlabeled 4916,Unlabeled 4916,Unlabeled 4916,Unlabeled 4917,Unlabeled 4917,Unlabeled 4917,Unlabeled 4918,Unlabeled 4918,Unlabeled 4918,Unlabeled 4919,Unlabeled 4919,Unlabeled 4919,Unlabeled 4922,Unlabeled 4922,Unlabeled 4922,Unlabeled 4923,Unlabeled 4923,Unlabeled 4923,Unlabeled 4924,Unlabeled 4924,Unlabeled 4924,Unlabeled 4925,Unlabeled 4925,Unlabeled 4925,Unlabeled 4926,Unlabeled 4926,Unlabeled 4926,Unlabeled 4927,Unlabeled 4927,Unlabeled 4927,Unlabeled 4928,Unlabeled 4928,Unlabeled 4928,Unlabeled 4929,Unlabeled 4929,Unlabeled 4929,Unlabeled 4930,Unlabeled 4930,Unlabeled 4930,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","EB380","EB380","EB380","EB3A0","EB3A0","EB3A0","EB2F0","EB2F0","EB2F0","EB400","EB400","EB400","EB360","EB360","EB360","EB300","EB300","EB300","EB3B0","EB3B0","EB3B0","EB490","EB490","EB490","EB520","EB520","EB520","EB550","EB550","EB550","EB590","EB590","EB590","EB5D0","EB5D0","EB5D0","EB5E0","EB5E0","EB5E0","EB5F0","EB5F0","EB5F0","EB600","EB600","EB600","EB690","EB690","EB690","EB6A0","EB6A0","EB6A0","EB6E0","EB6E0","EB6E0","EB6D0","EB6D0","EB6D0","EB6F0","EB6F0","EB6F0","EB720","EB720","EB720","EB740","EB740","EB740","EB750","EB750","EB750","EB760","EB760","EB760","EB770","EB770","EB770","EB6B0","EB6B0","EB6B0","EB730","EB730","EB730","EB450","EB450","EB450","EB680","EB680","EB680","EB460","EB460","EB460","EB610","EB610","EB610","EB670","EB670","EB670","EB350","EB350","EB350","EB330","EB330","EB330","EB340","EB340","EB340","EB370","EB370","EB370","EB420","EB420","EB420"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.802233,-0.106719,0.019864,-0.587059,0.164833,0.255809,0.045712,-0.598439,0.270182,-0.611839,-0.441050,0.254029,0.167551,0.263977,-0.001130,-0.000425,0.000116,-0.999999,0.038528,0.138614,0.300596,0.215359,0.141407,0.428456,0.168460,0.141613,0.560968,-0.122494,0.143471,0.486898,-0.123760,0.141729,0.560405,0.231134,0.122136,0.562647,0.255659,0.177061,0.318828,0.038921,0.124616,0.380474,0.039274,0.125246,0.299046,-0.107932,0.133257,0.225630,-0.107932,0.133074,0.298619,0.195800,0.128679,0.218775,0.197587,0.131202,0.380939,0.197584,0.130765,0.298221,-0.107578,0.133307,0.377936,0.038849,0.127061,0.223182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137933,0.325757,-0.209943,0.112380,0.267556,-0.042663,0.097664,0.315410,-0.192849,0.178186,0.275068,-0.033100,0.143764,0.311415,-0.047676,0.349846,0.313246,0.314436,0.365852,0.323418,0.271492,0.346677,0.275081,0.230705,0.320185,0.276010,0.173403,0.374470,0.277460,0.137252
1,0.004167,-0.802174,-0.107031,0.019281,-0.587102,0.164708,0.255772,0.045813,-0.598352,0.270136,-0.612056,-0.440895,0.253938,0.167362,0.263922,-0.001188,-0.000412,0.000075,-0.999999,0.038556,0.138633,0.300586,0.215388,0.141429,0.428419,0.168487,0.141607,0.560974,-0.122475,0.143452,0.486897,-0.123741,0.141714,0.560407,0.231151,0.122140,0.562657,0.255577,0.176904,0.318694,0.038934,0.124603,0.380465,0.039286,0.125255,0.299052,-0.107914,0.133262,0.225633,-0.107919,0.133059,0.298631,0.195811,0.128659,0.218771,0.197606,0.131197,0.380930,0.197608,0.130744,0.298197,-0.107566,0.133314,0.377945,0.038863,0.127061,0.223179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137869,0.325686,-0.209863,0.112293,0.267462,-0.042603,0.097606,0.315293,-0.192779,0.178086,0.275048,-0.032985,0.143624,0.311347,-0.047586,0.349664,0.313100,0.314446,0.365691,0.323270,0.271452,0.346567,0.274953,0.230681,0.320093,0.275841,0.173371,0.374390,0.277287,0.137244
2,0.008333,-0.802088,-0.107353,0.018635,-0.587182,0.164557,0.255732,0.045941,-0.598273,0.270157,-0.612269,-0.440695,0.253830,0.167162,0.263873,-0.001172,-0.000454,0.000080,-0.999999,0.038544,0.138611,0.300622,0.215381,0.141409,0.428447,0.168497,0.141601,0.560991,-0.122472,0.143440,0.486917,-0.123734,0.141698,0.560422,0.231164,0.122116,0.562685,0.255454,0.176724,0.318631,0.038947,0.124586,0.380477,0.039294,0.125238,0.299070,-0.107905,0.133234,0.225650,-0.107901,0.133061,0.298650,0.195819,0.128634,0.218782,0.197613,0.131168,0.380940,0.197623,0.130707,0.298186,-0.107548,0.133279,0.377979,0.038864,0.127055,0.223198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137807,0.325599,-0.209775,0.112188,0.267360,-0.042515,0.097531,0.315139,-0.192690,0.177964,0.275019,-0.032852,0.143457,0.311263,-0.047461,0.349459,0.312908,0.314473,0.365530,0.323121,0.271445,0.346444,0.274802,0.230688,0.319979,0.275677,0.173369,0.374312,0.277130,0.137265
3,0.012500,-0.802030,-0.107700,0.018039,-0.587217,0.164437,0.255685,0.046064,-0.598211,0.270073,-0.612540,-0.440454,0.253758,0.166955,0.263825,-0.001191,-0.000468,0.000095,-0.999999,0.038561,0.138600,0.300657,0.215393,0.141385,0.428493,0.168521,0.141568,0.561016,-0.122440,0.143431,0.486938,-0.123708,0.141680,0.560442,0.231186,0.122098,0.562710,0.255357,0.176526,0.318579,0.038965,0.124569,0.380493,0.039309,0.125228,0.299093,-0.107885,0.133215,0.225682,-0.107874,0.133048,0.298668,0.195847,0.128618,0.218791,0.197633,0.131154,0.380948,0.197644,0.130692,0.298178,-0.107530,0.133259,0.377999,0.038886,0.127038,0.223203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137731,0.325530,-0.209686,0.112106,0.267250,-0.042422,0.097471,0.315009,-0.192611,0.177857,0.274991,-0.032702,0.143330,0.311180,-0.047343,0.349252,0.312742,0.314482,0.365370,0.322995,0.271433,0.346339,0.274650,0.230681,0.319896,0.275520,0.173354,0.374209,0.276977,0.137265
4,0.016667,-0.801980,-0.108021,0.017636,-0.587238,0.164331,0.255635,0.046187,-0.598015,0.271389,-0.611691,-0.441090,0.253296,0.166975,0.263585,-0.001149,-0.000426,0.000115,-0.999999,0.038579,0.138573,0.300660,0.215393,0.141365,0.428511,0.168532,0.141565,0.561021,-0.122435,0.143422,0.486956,-0.123701,0.141675,0.560470,0.231171,0.122079,0.562734,0.255272,0.176339,0.318527,0.038970,0.124563,0.380510,0.039303,0.125218,0.299112,-0.107882,0.133200,0.225700,-0.107879,0.133035,0.298686,0.195848,0.128613,0.218804,0.197627,0.131152,0.380964,0.197657,0.130672,0.298176,-0.107528,0.133252,0.378021,0.038884,0.127034,0.223213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137619,0.325469,-0.209589,0.112012,0.267150,-0.042309,0.097375,0.314882,-0.192504,0.177749,0.274945,-0.032568,0.143199,0.311117,-0.047216,0.349027,0.312569,0.314486,0.365541,0.322475,0.271118,0.346221,0.274496,0.230679,0.319804,0.275366,0.173343,0.374147,0.276852,0.137281
5,0.020833,-0.801953,-0.108203,0.017544,-0.587244,0.164262,0.255587,0.046286,-0.597782,0.271505,-0.611994,-0.440914,0.253169,0.166814,0.263483,-0.001151,-0.000410,0.000094,-0.999999,0.038600,0.138582,0.300643,0.215423,0.141382,0.428480,0.168540,0.141571,0.561013,-0.122423,0.143421,0.486961,-0.123686,0.141676,0.560460,0.231177,0.122098,0.562728,0.255160,0.176163,0.318457,0.038986,0.124563,0.380510,0.039294,0.125241,0.299102,-0.107887,0.133223,0.225699,-0.107870,0.133041,0.298684,0.195855,0.128604,0.218806,0.197636,0.131146,0.380965,0.197657,0.130688,0.298157,-0.107522,0.133267,0.378016,0.038896,0.127035,0.223222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137497,0.325425,-0.209506,0.111932,0.267079,-0.042186,0.097268,0.314791,-0.192428,0.177670,0.274881,-0.032462,0.143102,0.311074,-0.047104,0.348812,0.312443,0.314461,0.365387,0.322341,0.271114,0.346101,0.274338,0.230647,0.319735,0.275219,0.173297,0.374090,0.276720,0.137283
