Format Version,1.23,Take Name,cap_013,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.19.47.175 PM,Total Frames in Take,3582,Total Exported Frames,3582,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
958,3.991667,-0.711875,0.271804,-0.531838,-0.369465,0.179581,0.136977,0.331321,-0.695422,0.139491,0.472463,-0.523172,0.131135,0.161216,0.249695,-0.000597,-0.000091,0.000029,-1.000000,0.038816,0.138221,0.300339,0.215592,0.141112,0.428341,0.168533,0.141515,0.561002,-0.122299,0.143326,0.487092,-0.123778,0.141758,0.557531,0.231228,0.122076,0.562694,0.197909,0.133986,0.381210,,,,0.039445,0.129203,0.299074,0.039271,0.125990,0.380452,0.038127,0.140250,0.224103,-0.107471,0.133364,0.378011,-0.107966,0.131496,0.225654,0.189656,0.183710,0.227624,0.195204,0.155391,0.301791,-0.108000,0.131860,0.298657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.399421,0.281879,0.289997,0.251173,0.183176,0.271943,0.378004,0.275034,0.250916,0.251334,0.176332,0.339197,0.250361,0.219559,0.312656,,,,0.169482,0.240121,0.078986,,,,0.122158,0.296125,0.172635,0.074439,0.327454,0.139256
959,3.995833,-0.711472,0.272348,-0.531741,-0.369981,0.179829,0.136973,0.332005,-0.695418,0.139425,0.472444,-0.523212,0.131108,0.161242,0.249658,-0.000594,-0.000102,0.000021,-1.000000,0.038834,0.138216,0.300350,0.215622,0.141108,0.428356,0.168556,0.141508,0.560999,-0.122277,0.143325,0.487109,-0.123756,0.141749,0.557549,0.231251,0.122084,0.562701,0.197918,0.134000,0.381205,,,,0.039458,0.129211,0.299081,0.039287,0.125998,0.380453,0.038129,0.140272,0.224108,-0.107454,0.133348,0.378036,-0.107966,0.131487,0.225655,0.189581,0.183647,0.227637,0.195198,0.155424,0.301781,-0.107995,0.131846,0.298653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.399913,0.281492,0.290675,0.251511,0.183056,0.272598,0.378508,0.274684,0.251679,0.251681,0.176230,0.339965,0.250728,0.219385,0.313294,,,,0.169427,0.240158,0.078950,,,,0.122103,0.296151,0.172595,0.074391,0.327463,0.139219
960,4.000000,-0.717532,0.275314,-0.525699,-0.364679,0.180857,0.135472,0.332187,-0.695159,0.139292,0.472544,-0.523501,0.131159,0.161348,0.249674,-0.000565,-0.000112,0.000008,-1.000000,0.038837,0.138201,0.300355,0.215626,0.141106,0.428354,0.168563,0.141506,0.560996,-0.122274,0.143316,0.487114,-0.123743,0.141744,0.557560,0.231257,0.122092,0.562710,0.197914,0.134017,0.381198,,,,0.039455,0.129222,0.299085,0.039284,0.126000,0.380457,0.038101,0.140280,0.224110,-0.107463,0.133350,0.378035,-0.107961,0.131477,0.225655,0.189560,0.183681,0.227622,0.195253,0.155295,0.301710,-0.108003,0.131828,0.298650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400434,0.281138,0.291367,0.251799,0.182745,0.273391,0.379005,0.274384,0.252390,0.253013,0.173574,0.340045,0.251149,0.219262,0.313926,,,,0.169347,0.240190,0.078905,,,,0.122067,0.296218,0.172553,0.074337,0.327488,0.139180
961,4.004167,-0.717028,0.275403,-0.525831,-0.365411,0.181191,0.135504,0.332942,-0.695127,0.139273,0.472592,-0.523507,0.131122,0.161390,0.249621,-0.000544,-0.000170,-0.000016,-1.000000,0.038824,0.138204,0.300329,0.215629,0.141113,0.428345,0.168569,0.141511,0.560987,-0.122271,0.143323,0.487101,-0.123738,0.141752,0.557549,0.231306,0.122136,0.562603,0.197935,0.134003,0.381178,,,,0.039461,0.129246,0.299072,0.039292,0.126012,0.380448,0.038091,0.140324,0.224092,-0.107458,0.133382,0.378035,-0.107957,0.131473,0.225640,0.189599,0.183652,0.227589,0.195247,0.155342,0.301696,-0.107990,0.131833,0.298636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400957,0.280818,0.292018,0.252278,0.182648,0.274129,0.379489,0.274145,0.252991,0.253356,0.173466,0.340846,0.251552,0.219242,0.314517,,,,0.169287,0.240233,0.078845,,,,0.122021,0.296264,0.172512,0.074299,0.327524,0.139127
962,4.008333,-0.708987,0.272535,-0.532599,-0.373363,0.180553,0.137463,0.334424,-0.695063,0.139252,0.472682,-0.523516,0.131083,0.161430,0.249580,-0.000511,-0.000159,-0.000008,-1.000000,0.038823,0.138202,0.300321,0.215621,0.141114,0.428342,0.168568,0.141528,0.560975,-0.122270,0.143340,0.487087,-0.123750,0.141764,0.557540,0.231293,0.122146,0.562603,0.197941,0.134014,0.381170,,,,0.039451,0.129279,0.299058,0.039285,0.126024,0.380432,0.038093,0.140398,0.224093,-0.107457,0.133375,0.378016,-0.107961,0.131475,0.225636,0.189645,0.183816,0.227607,0.195296,0.155203,0.301649,-0.107983,0.131830,0.298633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.401460,0.280544,0.292546,0.252632,0.182507,0.274836,0.380027,0.273822,0.253633,0.252691,0.176292,0.342169,0.251545,0.219997,0.315330,,,,0.169217,0.240266,0.078794,,,,0.121971,0.296305,0.172463,0.074254,0.327560,0.139094
963,4.012500,-0.709513,0.273177,-0.531388,-0.373622,0.180943,0.137512,0.335211,-0.694922,0.139164,0.472802,-0.523617,0.131108,0.161500,0.249559,-0.000530,-0.000153,-0.000004,-1.000000,0.038811,0.138232,0.300298,0.215601,0.141138,0.428315,0.168557,0.141551,0.560959,-0.122284,0.143366,0.487065,-0.123759,0.141783,0.557509,0.231275,0.122163,0.562586,0.197948,0.133980,0.381158,,,,0.039438,0.129331,0.299039,0.039289,0.126058,0.380420,0.038085,0.140508,0.224108,-0.107472,0.133413,0.377992,-0.107948,0.131489,0.225631,0.189721,0.183753,0.227583,0.195332,0.155074,0.301624,-0.107969,0.131847,0.298623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402035,0.280323,0.293148,0.253011,0.182630,0.275508,0.380505,0.273568,0.254138,0.253115,0.176067,0.342991,0.252071,0.219913,0.316045,,,,0.169164,0.240310,0.078743,,,,0.121958,0.296362,0.172430,0.074225,0.327607,0.139064
964,4.016667,-0.716084,0.275815,-0.524795,-0.368429,0.182100,0.136072,0.335543,-0.694885,0.139078,0.472919,-0.523584,0.131092,0.161536,0.249518,-0.000531,-0.000151,0.000006,-1.000000,0.038791,0.138251,0.300289,0.215575,0.141148,0.428308,0.168545,0.141567,0.560957,-0.122297,0.143395,0.487059,-0.123784,0.141797,0.557496,0.231249,0.122182,0.562573,0.197947,0.133945,0.381158,,,,0.039427,0.129373,0.299037,0.039280,0.126085,0.380422,0.038074,0.140602,0.224131,-0.107493,0.133440,0.377983,-0.107956,0.131494,0.225628,0.189737,0.183742,0.227597,0.195344,0.155041,0.301648,-0.107971,0.131854,0.298628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402498,0.280100,0.293588,0.253505,0.182508,0.276298,0.380970,0.273248,0.254712,0.254762,0.173435,0.343101,0.252363,0.219909,0.316823,,,,0.169114,0.240357,0.078697,,,,0.121926,0.296407,0.172398,0.074178,0.327667,0.139067
965,4.020833,-0.715848,0.275419,-0.524750,-0.369247,0.182502,0.136033,0.336375,-0.694807,0.138930,0.473065,-0.523595,0.131121,0.161571,0.249483,-0.000540,-0.000136,0.000005,-1.000000,0.038796,0.138265,0.300275,0.215580,0.141165,0.428295,0.168540,0.141580,0.560948,-0.122302,0.143399,0.487037,-0.123791,0.141814,0.557480,0.231252,0.122186,0.562567,0.197945,0.133960,0.381157,,,,0.039431,0.129378,0.299030,0.039278,0.126098,0.380420,0.038388,0.141120,0.224190,-0.107492,0.133464,0.377966,-0.107939,0.131515,0.225620,0.189744,0.183773,0.227612,0.195311,0.155153,0.301684,-0.107965,0.131877,0.298625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402961,0.279932,0.294039,0.253876,0.182334,0.276984,0.381426,0.272980,0.255172,0.255122,0.173330,0.343865,0.252814,0.219805,0.317486,,,,0.169080,0.240395,0.078650,,,,0.121919,0.296441,0.172357,0.074134,0.327726,0.139085
966,4.025000,-0.715897,0.275126,-0.524310,-0.369995,0.182891,0.135960,0.337308,-0.694804,0.138850,0.473212,-0.523487,0.131087,0.161581,0.249441,-0.000524,-0.000150,0.000003,-1.000000,0.038784,0.138264,0.300273,0.215574,0.141169,0.428294,0.168529,0.141588,0.560953,-0.122309,0.143398,0.487044,-0.123800,0.141824,0.557477,0.231254,0.122192,0.562545,0.197923,0.133980,0.381156,,,,0.039423,0.129370,0.299033,0.039267,0.126103,0.380412,0.038349,0.141163,0.224186,-0.107500,0.133473,0.377972,-0.107957,0.131541,0.225619,0.189726,0.183761,0.227616,0.195328,0.155086,0.301670,-0.107989,0.131904,0.298619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403465,0.279720,0.294598,0.254089,0.182043,0.277885,0.381812,0.272700,0.255632,0.255546,0.173253,0.344528,0.253277,0.219666,0.318248,,,,0.169037,0.240423,0.078607,,,,0.121889,0.296466,0.172340,0.074065,0.327800,0.139118
967,4.029167,-0.708154,0.271506,-0.531266,-0.377569,0.182420,0.137615,0.338759,-0.694851,0.138565,0.473361,-0.523366,0.131119,0.161576,0.249371,-0.000804,-0.000137,-0.000033,-1.000000,0.038805,0.138411,0.300259,0.215651,0.141268,0.428260,0.168522,0.141597,0.560949,-0.122314,0.143409,0.487030,-0.123806,0.141836,0.557477,0.231274,0.122198,0.562531,0.197898,0.133989,0.381154,,,,0.039423,0.129387,0.299034,0.039260,0.126116,0.380412,0.038350,0.141188,0.224184,-0.107484,0.133448,0.377961,-0.107962,0.131584,0.225608,0.189721,0.183777,0.227616,0.195294,0.155176,0.301680,-0.108008,0.131937,0.298599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403834,0.279487,0.295011,0.254441,0.181962,0.278538,0.382209,0.272465,0.256170,0.254796,0.176118,0.345960,0.253605,0.219657,0.318843,,,,0.169012,0.240492,0.078558,,,,0.121882,0.296484,0.172312,0.073989,0.327880,0.139182
968,4.033333,-0.715366,0.274892,-0.523932,-0.371728,0.183429,0.136125,0.338855,-0.694812,0.138330,0.473454,-0.523396,0.131165,0.161604,0.249362,-0.000589,-0.000109,0.000046,-1.000000,0.038791,0.138292,0.300293,0.215585,0.141178,0.428298,0.168514,0.141589,0.560963,-0.122324,0.143404,0.487048,-0.123811,0.141842,0.557496,0.231231,0.122144,0.562622,0.197871,0.133983,0.381173,,,,0.039413,0.129369,0.299048,0.039251,0.126101,0.380420,0.038333,0.141185,0.224194,-0.107503,0.133439,0.377977,-0.107984,0.131594,0.225615,0.189706,0.183756,0.227641,0.195329,0.155072,0.301673,-0.108039,0.131935,0.298608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404158,0.279243,0.295451,0.254692,0.181834,0.279233,0.382556,0.272202,0.256618,0.256277,0.173234,0.345835,0.253889,0.219827,0.319485,,,,0.168989,0.240537,0.078534,,,,0.121862,0.296520,0.172318,0.073924,0.327934,0.139240
969,4.037500,-0.715134,0.275035,-0.523794,-0.372261,0.183614,0.136138,0.339464,-0.699409,0.140411,0.472703,-0.517362,0.129062,0.160011,0.247926,-0.000567,-0.000116,0.000033,-1.000000,0.038795,0.138267,0.300298,0.215593,0.141165,0.428311,0.168515,0.141567,0.560967,-0.122329,0.143376,0.487056,-0.123805,0.141834,0.557501,0.231255,0.122141,0.562616,0.197857,0.133969,0.381183,,,,0.039424,0.129334,0.299061,0.039252,0.126072,0.380425,0.038339,0.141158,0.224194,-0.107501,0.133424,0.377990,-0.107974,0.131585,0.225618,0.189711,0.183746,0.227643,0.195299,0.155181,0.301746,-0.108054,0.131934,0.298603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404490,0.279016,0.295975,0.254914,0.181725,0.279787,0.382826,0.271943,0.257064,0.256492,0.173232,0.346374,0.254195,0.219710,0.320063,,,,0.168974,0.240607,0.078536,,,,0.121378,0.295722,0.171856,0.073902,0.327965,0.139292
970,4.041667,-0.714702,0.275309,-0.523959,-0.372657,0.183731,0.136138,0.339933,-0.699428,0.140240,0.472724,-0.517365,0.129096,0.160018,0.247929,-0.000565,-0.000120,0.000029,-1.000000,0.038799,0.138245,0.300304,0.215603,0.141144,0.428315,0.168518,0.141539,0.560973,-0.122324,0.143352,0.487063,-0.123805,0.141812,0.557509,0.231268,0.122128,0.562618,0.197858,0.133973,0.381189,,,,0.039430,0.129278,0.299059,0.039251,0.126039,0.380427,0.038327,0.141049,0.224182,-0.107495,0.133393,0.377995,-0.107990,0.131568,0.225613,0.189670,0.183780,0.227663,0.195291,0.155180,0.301739,-0.108056,0.131909,0.298602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404754,0.278805,0.296458,0.255146,0.181716,0.280262,0.383128,0.271679,0.257593,0.256593,0.173144,0.346934,0.254421,0.219559,0.320480,,,,0.168952,0.240659,0.078542,,,,0.121367,0.295745,0.171902,0.073885,0.327971,0.139324
971,4.045833,-0.714016,0.275473,-0.524564,-0.372999,0.183797,0.136165,0.340232,-0.699608,0.140079,0.472699,-0.517187,0.129079,0.160001,0.247881,-0.000560,-0.000103,0.000021,-1.000000,0.038820,0.138237,0.300281,0.215612,0.141138,0.428297,0.168531,0.141529,0.560952,-0.122306,0.143351,0.487036,-0.123785,0.141799,0.557478,0.231274,0.122135,0.562607,0.197876,0.134004,0.381168,,,,0.039439,0.129260,0.299029,0.039264,0.126027,0.380406,0.038355,0.140950,0.224144,-0.107481,0.133387,0.377972,-0.107966,0.131541,0.225591,0.189663,0.183774,0.227618,0.195306,0.155191,0.301715,-0.108038,0.131899,0.298572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404910,0.278643,0.296930,0.255335,0.181692,0.280579,0.383375,0.271467,0.258067,0.256763,0.173205,0.347314,0.254522,0.219472,0.320779,,,,0.168952,0.240734,0.078539,,,,0.121338,0.295770,0.171926,0.073842,0.328023,0.139381
972,4.050000,-0.713021,0.275796,-0.525592,-0.373217,0.183707,0.136145,0.340387,-0.699650,0.139974,0.472672,-0.517183,0.129071,0.160038,0.247880,-0.000546,-0.000107,0.000026,-1.000000,0.038813,0.138237,0.300259,0.215604,0.141140,0.428263,0.168534,0.141540,0.560928,-0.122305,0.143361,0.487015,-0.123789,0.141804,0.557459,0.231254,0.122137,0.562594,0.197901,0.134028,0.381138,,,,0.039438,0.129255,0.298993,0.039262,0.126025,0.380382,0.038382,0.140876,0.224091,-0.107484,0.133389,0.377941,-0.107971,0.131522,0.225568,0.189627,0.183810,0.227582,0.195276,0.155310,0.301697,-0.108024,0.131889,0.298556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405028,0.278435,0.297547,0.255441,0.181562,0.280908,0.383517,0.271279,0.258512,0.256645,0.173194,0.347592,0.254552,0.219356,0.320996,,,,0.168921,0.240802,0.078540,,,,0.121285,0.295833,0.171953,0.073822,0.328047,0.139405
973,4.054167,-0.711882,0.275925,-0.526930,-0.373408,0.183557,0.136078,0.340466,-0.695476,0.137688,0.473350,-0.522776,0.131104,0.161577,0.249191,-0.000697,-0.000134,-0.000035,-1.000000,0.038827,0.138334,0.300200,0.215667,0.141213,0.428207,0.168544,0.141556,0.560883,-0.122289,0.143382,0.486970,-0.123782,0.141806,0.557416,0.231288,0.122198,0.562477,0.197930,0.134079,0.381103,,,,0.039447,0.129251,0.298954,0.039280,0.126037,0.380345,0.038151,0.140199,0.223929,-0.107473,0.133404,0.377904,-0.107950,0.131505,0.225534,0.189530,0.183809,0.227554,0.195289,0.155348,0.301641,-0.108000,0.131891,0.298518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404956,0.278262,0.298020,0.255426,0.181366,0.281153,0.383679,0.271116,0.259026,0.256464,0.173166,0.347825,0.254520,0.219235,0.321134,,,,0.168916,0.240905,0.078540,,,,0.121731,0.296665,0.172459,0.073815,0.328088,0.139399
974,4.058333,-0.711085,0.276480,-0.527904,-0.373141,0.183292,0.135970,0.340409,-0.695648,0.137621,0.473245,-0.522660,0.131045,0.161607,0.249172,-0.000468,-0.000135,0.000001,-1.000000,0.038803,0.138217,0.300190,0.215599,0.141134,0.428201,0.168537,0.141550,0.560864,-0.122297,0.143380,0.486952,-0.123788,0.141800,0.557397,0.231257,0.122193,0.562487,0.197929,0.134137,0.381096,,,,0.039442,0.129233,0.298931,0.039272,0.126025,0.380328,0.038141,0.140143,0.223917,-0.107471,0.133395,0.377879,-0.107954,0.131492,0.225514,0.189488,0.183894,0.227524,0.195282,0.155405,0.301620,-0.107994,0.131858,0.298504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404860,0.278123,0.298539,0.255400,0.181275,0.281310,0.383712,0.270996,0.259442,0.256004,0.172906,0.348045,0.254383,0.219133,0.321238,,,,0.168878,0.241018,0.078569,,,,0.121672,0.296724,0.172488,0.073780,0.328136,0.139418
975,4.062500,-0.710413,0.276814,-0.528691,-0.373059,0.183072,0.135957,0.340451,-0.695997,0.137641,0.473051,-0.522366,0.130937,0.161598,0.249123,-0.000444,-0.000136,-0.000009,-1.000000,0.038804,0.138200,0.300185,0.215598,0.141128,0.428193,0.168539,0.141541,0.560861,-0.122294,0.143370,0.486950,-0.123785,0.141794,0.557389,0.231260,0.122200,0.562485,0.197955,0.134209,0.381078,,,,0.039448,0.129220,0.298924,0.039280,0.126009,0.380324,0.038141,0.140109,0.223938,-0.107484,0.133433,0.377871,-0.107948,0.131452,0.225511,0.189459,0.183985,0.227514,0.195254,0.155548,0.301633,-0.107969,0.131840,0.298500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404751,0.278057,0.298969,0.255318,0.181237,0.281458,0.383686,0.270901,0.259864,0.255774,0.172917,0.348229,0.254216,0.219053,0.321411,,,,0.168879,0.241138,0.078608,,,,0.121618,0.296771,0.172536,0.073761,0.328194,0.139438
976,4.066667,-0.709553,0.277113,-0.529747,-0.372975,0.182735,0.135981,0.340511,-0.696066,0.137541,0.472897,-0.522439,0.130925,0.161681,0.249183,-0.000446,-0.000139,0.000004,-1.000000,0.038792,0.138185,0.300215,0.215585,0.141108,0.428222,0.168539,0.141533,0.560884,-0.122305,0.143358,0.486983,-0.123794,0.141778,0.557418,0.231238,0.122170,0.562518,0.197945,0.134323,0.381129,,,,0.039435,0.129215,0.298951,0.039276,0.125994,0.380349,0.038113,0.140057,0.223958,-0.107491,0.133410,0.377902,-0.107955,0.131446,0.225545,0.189412,0.184104,0.227541,0.195190,0.155802,0.301706,-0.107963,0.131819,0.298531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404603,0.278038,0.299545,0.255193,0.181180,0.281653,0.383518,0.270847,0.260322,0.255457,0.172961,0.348424,0.253816,0.219092,0.321652,,,,0.168854,0.241248,0.078683,,,,0.121574,0.296845,0.172599,0.073701,0.328256,0.139485
977,4.070833,-0.708797,0.277341,-0.530677,-0.372923,0.182394,0.135999,0.340577,-0.696408,0.137544,0.472688,-0.522172,0.130821,0.161686,0.249158,-0.000506,-0.000140,-0.000007,-1.000000,0.038798,0.138197,0.300250,0.215588,0.141108,0.428258,0.168543,0.141520,0.560927,-0.122299,0.143344,0.487016,-0.123783,0.141756,0.557455,0.231249,0.122152,0.562545,0.197912,0.134474,0.381183,,,,0.039433,0.129230,0.298987,0.039277,0.126003,0.380388,0.038099,0.140019,0.223998,-0.107489,0.133391,0.377926,-0.107947,0.131453,0.225579,0.189354,0.184223,0.227558,0.195133,0.156066,0.301786,-0.107974,0.131813,0.298572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404344,0.278016,0.299987,0.255001,0.181156,0.281828,0.383324,0.270783,0.260806,0.255127,0.173019,0.348622,0.253525,0.219095,0.321824,,,,0.168849,0.241383,0.078750,,,,0.121523,0.296894,0.172654,0.073672,0.328323,0.139520
978,4.075000,-0.707721,0.277177,-0.532065,-0.373109,0.181914,0.136008,0.340698,-0.696577,0.137536,0.472532,-0.522091,0.130746,0.161778,0.249174,-0.000552,-0.000082,0.000032,-1.000000,0.038814,0.138208,0.300307,0.215585,0.141106,0.428315,0.168539,0.141510,0.560962,-0.122299,0.143339,0.487061,-0.123783,0.141763,0.557495,0.231207,0.122103,0.562673,0.197884,0.134695,0.381228,,,,0.039435,0.129241,0.299029,0.039266,0.126010,0.380415,0.038091,0.140010,0.224028,-0.107477,0.133369,0.377980,-0.107957,0.131469,0.225622,0.189258,0.184418,0.227595,0.195095,0.156182,0.301799,-0.107991,0.131821,0.298620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403880,0.278091,0.300500,0.254612,0.181078,0.282094,0.383047,0.270710,0.261189,0.254563,0.173014,0.348886,0.253153,0.219142,0.321962,,,,0.168815,0.241536,0.078810,,,,0.121463,0.297001,0.172703,0.073626,0.328424,0.139546
979,4.079167,-0.699974,0.274285,-0.539491,-0.379148,0.180774,0.137508,0.341266,-0.696689,0.137555,0.472336,-0.522114,0.130687,0.161900,0.249199,-0.000577,-0.000097,0.000011,-1.000000,0.038812,0.138233,0.300336,0.215594,0.141132,0.428337,0.168536,0.141533,0.560995,-0.122302,0.143345,0.487090,-0.123772,0.141769,0.557532,0.231218,0.122116,0.562690,0.197858,0.134900,0.381266,,,,0.039429,0.129303,0.299059,0.039266,0.126044,0.380446,0.038076,0.139990,0.224033,-0.107473,0.133383,0.378012,-0.107970,0.131504,0.225647,0.189189,0.184589,0.227620,0.195011,0.156596,0.301853,-0.108003,0.131857,0.298645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403524,0.278129,0.300943,0.254279,0.181026,0.282204,0.382879,0.270727,0.261627,0.253108,0.175652,0.349677,0.252750,0.219229,0.322054,,,,0.168817,0.241659,0.078843,,,,0.121402,0.297124,0.172728,0.073560,0.328546,0.139559
