Format Version,1.23,Take Name,cap_023,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.33.02.508 PM,Total Frames in Take,2918,Total Exported Frames,2918,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
755,3.145833,-0.881626,0.200151,-0.062529,-0.422806,0.183887,0.136055,0.230469,-0.762566,0.216267,-0.380071,-0.476725,0.406926,0.226500,0.294240,-0.001309,-0.000170,-0.000103,-0.999999,0.038861,0.138544,0.300295,0.215707,0.141320,0.428322,0.168524,0.141514,0.560934,-0.122372,0.143296,0.486957,-0.123410,0.141708,0.557632,0.231228,0.122052,0.562567,0.039051,0.124275,0.380424,0.197737,0.130579,0.380910,0.039260,0.125901,0.298985,0.038944,0.128320,0.223178,0.439448,0.224564,0.340571,-0.107811,0.132032,0.225642,0.195768,0.142035,0.219615,-0.107927,0.132377,0.298567,0.198087,0.131987,0.298404,-0.107436,0.133621,0.377908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313023,0.269885,0.039588,0.189427,0.192174,0.143745,0.268708,0.275812,0.034924,0.240569,0.164938,0.178299,0.231456,0.215788,0.169881,0.533611,0.356292,0.305016,0.526629,0.372880,0.261149,0.482785,0.334034,0.231016,0.431015,0.346085,0.197283,0.458465,0.351809,0.138226
756,3.150000,-0.880512,0.205172,-0.058629,-0.423281,0.183575,0.136433,0.230325,-0.762457,0.216265,-0.380160,-0.476830,0.406912,0.226572,0.294244,-0.001305,-0.000161,-0.000088,-0.999999,0.038868,0.138546,0.300301,0.215720,0.141318,0.428303,0.168538,0.141524,0.560962,-0.122365,0.143307,0.486958,-0.123409,0.141713,0.557640,0.231211,0.122043,0.562584,0.039059,0.124281,0.380435,0.197748,0.130601,0.380913,0.039262,0.125907,0.298995,0.038955,0.128338,0.223189,0.439428,0.224665,0.340576,-0.107812,0.132040,0.225648,0.195795,0.141987,0.219599,-0.107921,0.132377,0.298567,0.198095,0.131985,0.298415,-0.107425,0.133624,0.377912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313904,0.268709,0.039189,0.189358,0.192782,0.143386,0.269569,0.275098,0.034651,0.240808,0.164572,0.178134,0.231937,0.215446,0.169661,0.533602,0.356367,0.305004,0.526627,0.372938,0.261132,0.482787,0.334077,0.230997,0.431021,0.346131,0.197250,0.458481,0.351830,0.138204
757,3.154167,-0.879588,0.207682,-0.057246,-0.424165,0.183647,0.136513,0.230280,-0.762394,0.216360,-0.380145,-0.476900,0.406880,0.226655,0.294234,-0.001361,-0.000106,-0.000058,-0.999999,0.038890,0.138573,0.300324,0.215725,0.141331,0.428310,0.168545,0.141529,0.560968,-0.122361,0.143317,0.486968,-0.123409,0.141722,0.557648,0.231183,0.122007,0.562687,0.039059,0.124292,0.380448,0.197746,0.130596,0.380929,0.039265,0.125936,0.299016,0.038952,0.128379,0.223205,0.439372,0.224789,0.340547,-0.107806,0.132050,0.225660,0.195811,0.141937,0.219590,-0.107914,0.132381,0.298582,0.198099,0.131977,0.298422,-0.107426,0.133628,0.377919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314640,0.267720,0.038912,0.189730,0.192669,0.143267,0.270381,0.274342,0.034340,0.240985,0.164211,0.177980,0.232497,0.215197,0.169476,0.533598,0.356416,0.304990,0.526634,0.372991,0.261124,0.482786,0.334140,0.230981,0.431029,0.346200,0.197233,0.458491,0.351881,0.138191
758,3.158333,-0.878729,0.210164,-0.055514,-0.424951,0.183737,0.136548,0.230211,-0.762326,0.216335,-0.380168,-0.477001,0.406878,0.226746,0.294251,-0.001370,-0.000059,-0.000050,-0.999999,0.038905,0.138588,0.300346,0.215725,0.141351,0.428306,0.168547,0.141541,0.560984,-0.122369,0.143326,0.486976,-0.123412,0.141737,0.557656,0.231163,0.122000,0.562785,0.039057,0.124334,0.380445,0.197737,0.130617,0.380940,0.039255,0.125980,0.299022,0.038955,0.128452,0.223208,0.439345,0.224882,0.340542,-0.107807,0.132066,0.225668,0.195810,0.141913,0.219597,-0.107913,0.132400,0.298587,0.198102,0.131998,0.298430,-0.107430,0.133656,0.377928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315365,0.266749,0.038536,0.190043,0.192577,0.143146,0.271072,0.273588,0.034045,0.241165,0.163884,0.177842,0.233052,0.214784,0.169194,0.533607,0.356507,0.304966,0.526638,0.373071,0.261123,0.482790,0.334205,0.230975,0.431026,0.346271,0.197214,0.458499,0.351931,0.138174
759,3.162500,-0.877871,0.212664,-0.053621,-0.425725,0.183823,0.136562,0.230154,-0.762329,0.216350,-0.380125,-0.477023,0.406879,0.226820,0.294240,-0.001363,-0.000104,-0.000082,-0.999999,0.038890,0.138599,0.300334,0.215718,0.141366,0.428319,0.168546,0.141560,0.560979,-0.122363,0.143332,0.486975,-0.123414,0.141740,0.557657,0.231194,0.122038,0.562702,0.039054,0.124344,0.380444,0.197743,0.130631,0.380948,0.039257,0.126023,0.299021,0.038952,0.128493,0.223207,0.439330,0.224977,0.340546,-0.107810,0.132075,0.225668,0.195813,0.141873,0.219598,-0.107912,0.132417,0.298596,0.198095,0.132004,0.298433,-0.107435,0.133663,0.377929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316008,0.265717,0.038167,0.190340,0.192473,0.143020,0.271771,0.272846,0.033699,0.241379,0.163446,0.177690,0.233546,0.214424,0.168994,0.533612,0.356561,0.304948,0.526654,0.373143,0.261101,0.482806,0.334274,0.230960,0.431026,0.346347,0.197201,0.458498,0.351996,0.138163
760,3.166667,-0.876865,0.214844,-0.052380,-0.426856,0.183869,0.136658,0.230188,-0.761930,0.216325,-0.380310,-0.477526,0.406811,0.227036,0.294374,-0.001467,-0.000096,-0.000053,-0.999999,0.038887,0.138649,0.300340,0.215723,0.141382,0.428334,0.168552,0.141573,0.560993,-0.122368,0.143344,0.486981,-0.123407,0.141749,0.557661,0.231144,0.122003,0.562692,0.039055,0.124365,0.380444,0.197733,0.130639,0.380950,0.039257,0.126056,0.299027,0.038955,0.128520,0.223221,0.439397,0.225116,0.340523,-0.107807,0.132096,0.225677,0.195817,0.141843,0.219618,-0.107923,0.132439,0.298608,0.198106,0.132008,0.298441,-0.107431,0.133658,0.377937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316609,0.264663,0.037800,0.190641,0.192339,0.142880,0.272431,0.272119,0.033380,0.241530,0.163074,0.177697,0.233955,0.214145,0.168866,0.533570,0.356822,0.304994,0.526670,0.373207,0.261084,0.482806,0.334349,0.230956,0.431032,0.346425,0.197198,0.458494,0.352057,0.138154
761,3.170833,-0.875934,0.217053,-0.051161,-0.427797,0.183930,0.136692,0.230169,-0.761925,0.216360,-0.380243,-0.477571,0.406813,0.227104,0.294376,-0.001382,-0.000150,-0.000103,-0.999999,0.038892,0.138620,0.300340,0.215741,0.141380,0.428359,0.168557,0.141566,0.560997,-0.122360,0.143340,0.486989,-0.123403,0.141749,0.557677,0.231252,0.122075,0.562621,0.039060,0.124362,0.380461,0.197748,0.130656,0.380959,0.039266,0.126049,0.299039,0.038969,0.128506,0.223232,0.439413,0.225178,0.340528,-0.107798,0.132084,0.225687,0.195837,0.141793,0.219628,-0.107897,0.132433,0.298618,0.198115,0.132000,0.298455,-0.107420,0.133674,0.377944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317277,0.263643,0.037456,0.190958,0.192154,0.142749,0.273102,0.271370,0.033087,0.241672,0.162737,0.177614,0.234416,0.213785,0.168719,0.533586,0.356862,0.304978,0.526694,0.373268,0.261075,0.482822,0.334405,0.230950,0.431049,0.346491,0.197196,0.458500,0.352104,0.138157
762,3.175000,-0.874990,0.219203,-0.050128,-0.428753,0.183976,0.136748,0.230167,-0.761901,0.216403,-0.380177,-0.477643,0.406804,0.227177,0.294386,-0.001454,-0.000145,-0.000075,-0.999999,0.038897,0.138660,0.300346,0.215753,0.141392,0.428372,0.168557,0.141567,0.560996,-0.122353,0.143360,0.486997,-0.123393,0.141761,0.557685,0.231235,0.122061,0.562625,0.039070,0.124363,0.380472,0.197744,0.130657,0.380975,0.039274,0.126044,0.299057,0.038968,0.128503,0.223248,0.439414,0.225245,0.340543,-0.107795,0.132102,0.225708,0.195841,0.141786,0.219642,-0.107899,0.132452,0.298629,0.198118,0.131997,0.298456,-0.107413,0.133689,0.377956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317914,0.262686,0.037200,0.191274,0.192038,0.142653,0.273789,0.270574,0.032798,0.241836,0.162385,0.177532,0.234834,0.213466,0.168578,0.533606,0.356919,0.304971,0.526702,0.373306,0.261062,0.482831,0.334456,0.230944,0.431057,0.346555,0.197199,0.458511,0.352157,0.138159
763,3.179167,-0.873987,0.220909,-0.049976,-0.429940,0.184042,0.136762,0.230160,-0.761946,0.216262,-0.380112,-0.477686,0.406861,0.227227,0.294403,-0.001403,-0.000154,-0.000081,-0.999999,0.038897,0.138638,0.300343,0.215760,0.141387,0.428383,0.168557,0.141586,0.560983,-0.122338,0.143350,0.487002,-0.123379,0.141767,0.557685,0.231220,0.122058,0.562607,0.039079,0.124351,0.380477,0.197760,0.130654,0.380967,0.039286,0.126026,0.299057,0.038976,0.128459,0.223243,0.439408,0.225293,0.340552,-0.107779,0.132103,0.225710,0.195870,0.141745,0.219633,-0.107876,0.132455,0.298630,0.198118,0.131996,0.298463,-0.107399,0.133689,0.377960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.318544,0.261712,0.036996,0.191616,0.191808,0.142513,0.274517,0.269687,0.032506,0.242015,0.162040,0.177517,0.235270,0.213124,0.168332,0.533662,0.356999,0.304926,0.526715,0.373361,0.261037,0.482835,0.334506,0.230931,0.431079,0.346597,0.197194,0.458522,0.352198,0.138160
764,3.183333,-0.873071,0.222234,-0.050799,-0.431020,0.184050,0.136751,0.230119,-0.761950,0.216257,-0.380097,-0.477693,0.406870,0.227280,0.294391,-0.001459,-0.000150,-0.000084,-0.999999,0.038899,0.138674,0.300334,0.215783,0.141409,0.428372,0.168550,0.141597,0.560965,-0.122332,0.143364,0.486994,-0.123376,0.141769,0.557684,0.231197,0.122063,0.562599,0.039082,0.124368,0.380468,0.197764,0.130663,0.380955,0.039295,0.126022,0.299050,0.038982,0.128447,0.223235,0.439414,0.225331,0.340550,-0.107777,0.132113,0.225711,0.195883,0.141700,0.219627,-0.107869,0.132472,0.298622,0.198130,0.131981,0.298451,-0.107389,0.133690,0.377948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319277,0.260843,0.036836,0.191936,0.191501,0.142308,0.275225,0.268936,0.032294,0.242184,0.161730,0.177549,0.235561,0.212851,0.168222,0.533672,0.357046,0.304909,0.526712,0.373416,0.261009,0.482844,0.334554,0.230916,0.431097,0.346655,0.197190,0.458533,0.352245,0.138149
765,3.187500,-0.872027,0.224355,-0.050146,-0.432110,0.184006,0.136833,0.230203,-0.761908,0.216337,-0.380070,-0.477746,0.406864,0.227334,0.294385,-0.001440,-0.000144,-0.000091,-0.999999,0.038903,0.138655,0.300323,0.215801,0.141398,0.428369,0.168527,0.141579,0.560933,-0.122320,0.143350,0.486987,-0.123368,0.141759,0.557677,0.231189,0.122066,0.562596,0.039101,0.124358,0.380455,0.197772,0.130647,0.380947,0.039302,0.125997,0.299030,0.038982,0.128432,0.223223,0.439428,0.225369,0.340547,-0.107773,0.132101,0.225706,0.195904,0.141668,0.219609,-0.107865,0.132457,0.298610,0.198123,0.131952,0.298436,-0.107383,0.133680,0.377941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319718,0.259652,0.036780,0.192245,0.191317,0.142181,0.275945,0.268235,0.032115,0.242329,0.161455,0.177577,0.235894,0.212577,0.168142,0.533686,0.357075,0.304910,0.526742,0.373439,0.260992,0.482858,0.334594,0.230900,0.431133,0.346695,0.197187,0.458551,0.352286,0.138139
766,3.191667,-0.871236,0.226371,-0.049669,-0.432710,0.183999,0.136866,0.230209,-0.761939,0.216362,-0.379989,-0.477750,0.406879,0.227370,0.294383,-0.001446,-0.000144,-0.000074,-0.999999,0.038899,0.138649,0.300321,0.215798,0.141382,0.428372,0.168519,0.141569,0.560931,-0.122319,0.143350,0.486987,-0.123367,0.141752,0.557673,0.231179,0.122051,0.562586,0.039098,0.124349,0.380454,0.197778,0.130641,0.380932,0.039301,0.125988,0.299024,0.038981,0.128415,0.223222,0.439428,0.225391,0.340561,-0.107777,0.132107,0.225695,0.195911,0.141675,0.219612,-0.107862,0.132453,0.298606,0.198127,0.131952,0.298429,-0.107381,0.133668,0.377938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320379,0.258828,0.036710,0.192566,0.191170,0.142134,0.276656,0.267617,0.032027,0.242446,0.161175,0.177567,0.236250,0.212324,0.168101,0.533717,0.357097,0.304901,0.526765,0.373468,0.260988,0.482876,0.334625,0.230898,0.431150,0.346740,0.197190,0.458562,0.352325,0.138146
767,3.195833,-0.870605,0.228339,-0.048813,-0.433043,0.184005,0.136810,0.230208,-0.761897,0.216507,-0.379874,-0.477844,0.406863,0.227416,0.294405,-0.001578,-0.000087,-0.000027,-0.999999,0.038907,0.138678,0.300340,0.215791,0.141375,0.428378,0.168534,0.141546,0.560935,-0.122318,0.143330,0.486993,-0.123364,0.141732,0.557678,0.231084,0.121957,0.562677,0.039100,0.124334,0.380459,0.197776,0.130621,0.380945,0.039308,0.125967,0.299030,0.038986,0.128397,0.223222,0.439440,0.225414,0.340574,-0.107773,0.132081,0.225704,0.195910,0.141669,0.219606,-0.107856,0.132431,0.298610,0.198135,0.131932,0.298439,-0.107379,0.133654,0.377940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320947,0.258062,0.036632,0.192856,0.191085,0.142119,0.277306,0.267037,0.031942,0.242618,0.160819,0.177561,0.236495,0.211938,0.168099,0.533755,0.357094,0.304918,0.526809,0.373457,0.260996,0.482905,0.334636,0.230916,0.431181,0.346772,0.197204,0.458585,0.352352,0.138162
768,3.200000,-0.870000,0.230535,-0.047253,-0.433267,0.184070,0.136815,0.230240,-0.761923,0.216545,-0.379790,-0.477851,0.406885,0.227439,0.294428,-0.001610,-0.000089,-0.000009,-0.999999,0.038907,0.138677,0.300351,0.215784,0.141362,0.428378,0.168550,0.141523,0.560962,-0.122324,0.143321,0.486999,-0.123373,0.141725,0.557690,0.231094,0.121933,0.562687,0.039088,0.124319,0.380471,0.197774,0.130615,0.380958,0.039298,0.125964,0.299050,0.038984,0.128404,0.223228,0.439457,0.225441,0.340598,-0.107779,0.132062,0.225713,0.195894,0.141678,0.219613,-0.107863,0.132411,0.298622,0.198122,0.131925,0.298449,-0.107386,0.133642,0.377949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321504,0.257307,0.036540,0.193129,0.191031,0.142139,0.277920,0.266542,0.031910,0.242781,0.160508,0.177540,0.236917,0.211667,0.168090,0.533795,0.357108,0.304934,0.526852,0.373462,0.261026,0.482937,0.334643,0.230937,0.431200,0.346802,0.197228,0.458601,0.352385,0.138188
769,3.204167,-0.869389,0.233047,-0.045797,-0.433307,0.184098,0.136823,0.230168,-0.761895,0.216657,-0.379716,-0.477904,0.406886,0.227472,0.294457,-0.001508,-0.000038,-0.000029,-0.999999,0.038938,0.138614,0.300381,0.215780,0.141343,0.428374,0.168558,0.141505,0.560983,-0.122325,0.143290,0.487009,-0.123383,0.141712,0.557702,0.231141,0.121928,0.562819,0.039089,0.124302,0.380479,0.197777,0.130590,0.380966,0.039301,0.125946,0.299060,0.038984,0.128406,0.223239,0.439471,0.225461,0.340619,-0.107788,0.132038,0.225714,0.195568,0.141541,0.219591,-0.107873,0.132387,0.298631,0.198119,0.131916,0.298461,-0.107394,0.133619,0.377958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322059,0.256516,0.036472,0.193408,0.190936,0.142141,0.278829,0.266207,0.031704,0.242916,0.160186,0.177544,0.237367,0.211344,0.168015,0.533841,0.357103,0.304963,0.526898,0.373466,0.261071,0.482976,0.334646,0.230965,0.431225,0.346836,0.197250,0.458628,0.352403,0.138205
770,3.208333,-0.868793,0.234841,-0.044825,-0.433635,0.184147,0.136846,0.230189,-0.761951,0.216685,-0.379592,-0.477900,0.406924,0.227499,0.294476,-0.001489,-0.000050,-0.000019,-0.999999,0.038924,0.138589,0.300383,0.215753,0.141314,0.428364,0.168553,0.141484,0.560999,-0.122348,0.143286,0.487011,-0.123391,0.141691,0.557699,0.231163,0.121915,0.562818,0.039070,0.124295,0.380480,0.197761,0.130578,0.380968,0.039281,0.125956,0.299061,0.038974,0.128429,0.223241,0.439489,0.225493,0.340626,-0.107784,0.132026,0.225711,0.195554,0.141549,0.219594,-0.107890,0.132366,0.298632,0.198119,0.131901,0.298453,-0.107406,0.133606,0.377958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322571,0.255855,0.036406,0.193673,0.190866,0.142131,0.279389,0.265747,0.031616,0.243035,0.159961,0.177538,0.237727,0.211081,0.168018,0.533904,0.357119,0.304964,0.526955,0.373479,0.261105,0.483020,0.334664,0.230991,0.431245,0.346874,0.197264,0.458648,0.352448,0.138229
771,3.212500,-0.868396,0.235547,-0.045729,-0.433953,0.184217,0.136825,0.230109,-0.762003,0.216640,-0.379592,-0.477838,0.406995,0.227518,0.294488,-0.001431,-0.000104,-0.000064,-0.999999,0.038915,0.138569,0.300362,0.215760,0.141312,0.428358,0.168575,0.141493,0.560999,-0.122348,0.143280,0.487003,-0.123387,0.141683,0.557689,0.231205,0.121964,0.562719,0.039075,0.124292,0.380470,0.197759,0.130576,0.380958,0.039283,0.125948,0.299052,0.038977,0.128430,0.223232,0.439517,0.225531,0.340625,-0.107795,0.132019,0.225696,0.195554,0.141550,0.219592,-0.107891,0.132353,0.298614,0.198121,0.131902,0.298452,-0.107410,0.133593,0.377944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323284,0.255722,0.036384,0.193905,0.190772,0.142108,0.279903,0.265248,0.031512,0.243142,0.159792,0.177543,0.238006,0.210886,0.167995,0.533968,0.357143,0.304980,0.527027,0.373544,0.261167,0.483069,0.334696,0.230998,0.431271,0.346911,0.197273,0.458681,0.352479,0.138234
772,3.216667,-0.867901,0.236465,-0.045580,-0.434459,0.184241,0.136816,0.230174,-0.762015,0.216693,-0.379498,-0.477869,0.407028,0.227569,0.294499,-0.001351,-0.000152,-0.000086,-0.999999,0.038908,0.138540,0.300336,0.215757,0.141302,0.428353,0.168584,0.141500,0.560985,-0.122346,0.143281,0.486984,-0.123387,0.141687,0.557675,0.231266,0.122003,0.562624,0.039077,0.124295,0.380451,0.197761,0.130584,0.380940,0.039285,0.125948,0.299028,0.038982,0.128421,0.223213,0.439540,0.225563,0.340630,-0.107788,0.132008,0.225684,0.195556,0.141553,0.219572,-0.107893,0.132350,0.298609,0.198126,0.131908,0.298437,-0.107402,0.133591,0.377937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323730,0.255241,0.036385,0.194080,0.190723,0.142061,0.280066,0.264678,0.031591,0.243265,0.159603,0.177522,0.238214,0.210731,0.167971,0.534034,0.357174,0.304983,0.527078,0.373569,0.261173,0.483116,0.334732,0.231006,0.431316,0.346963,0.197280,0.458718,0.352527,0.138246
773,3.220833,-0.867390,0.237265,-0.046120,-0.434986,0.184219,0.136825,0.230163,-0.761973,0.216752,-0.379418,-0.477973,0.407053,0.227628,0.294534,-0.001342,-0.000150,-0.000086,-0.999999,0.038918,0.138535,0.300331,0.215764,0.141298,0.428355,0.168592,0.141495,0.560980,-0.122335,0.143279,0.486983,-0.123379,0.141688,0.557665,0.231274,0.122007,0.562616,0.039088,0.124290,0.380447,0.197776,0.130573,0.380936,0.039293,0.125922,0.299024,0.038991,0.128389,0.223207,0.439607,0.225556,0.340692,-0.107786,0.132005,0.225669,0.195571,0.141530,0.219556,-0.107881,0.132357,0.298591,0.198137,0.131898,0.298436,-0.107398,0.133589,0.377933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324134,0.254811,0.036395,0.194237,0.190607,0.141991,0.280484,0.264225,0.031518,0.243360,0.159422,0.177551,0.238363,0.210599,0.167926,0.534100,0.357194,0.305001,0.527132,0.373595,0.261180,0.483169,0.334767,0.231026,0.431370,0.347007,0.197292,0.458750,0.352552,0.138256
774,3.225000,-0.866598,0.238247,-0.046155,-0.436024,0.184163,0.136926,0.230263,-0.761973,0.216818,-0.379311,-0.478027,0.407077,0.227684,0.294561,-0.001343,-0.000148,-0.000076,-0.999999,0.038920,0.138544,0.300324,0.215771,0.141303,0.428345,0.168595,0.141510,0.560977,-0.122335,0.143289,0.486973,-0.123382,0.141698,0.557660,0.231274,0.122003,0.562608,0.039090,0.124279,0.380448,0.197770,0.130573,0.380936,0.039297,0.125918,0.299020,0.038988,0.128375,0.223208,0.439638,0.225603,0.340716,-0.107780,0.132016,0.225666,0.195569,0.141505,0.219549,-0.107876,0.132377,0.298593,0.198135,0.131899,0.298428,-0.107387,0.133608,0.377922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324293,0.253927,0.036329,0.194402,0.190410,0.141878,0.280845,0.263801,0.031416,0.243459,0.159325,0.177598,0.238440,0.210494,0.167884,0.534154,0.357220,0.305011,0.527184,0.373625,0.261195,0.483214,0.334802,0.231040,0.431414,0.347065,0.197319,0.458788,0.352590,0.138286
775,3.229167,-0.866090,0.238083,-0.048125,-0.436909,0.184129,0.136942,0.230255,-0.761984,0.216907,-0.379191,-0.478065,0.407091,0.227739,0.294577,-0.001357,-0.000151,-0.000102,-0.999999,0.038915,0.138563,0.300318,0.215767,0.141328,0.428340,0.168579,0.141520,0.560974,-0.122336,0.143293,0.486970,-0.123376,0.141706,0.557652,0.231273,0.122032,0.562596,0.039103,0.124279,0.380444,0.197776,0.130588,0.380935,0.039298,0.125912,0.299016,0.038993,0.128344,0.223211,0.439678,0.225644,0.340753,-0.107776,0.132029,0.225666,0.195565,0.141445,0.219544,-0.107873,0.132380,0.298593,0.198146,0.131896,0.298431,-0.107389,0.133618,0.377918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324641,0.253607,0.036384,0.194529,0.190192,0.141746,0.281164,0.263400,0.031318,0.243557,0.159269,0.177697,0.238450,0.210431,0.167812,0.534206,0.357237,0.305018,0.527226,0.373650,0.261204,0.483247,0.334846,0.231053,0.431455,0.347122,0.197347,0.458825,0.352635,0.138313
776,3.233333,-0.865585,0.237490,-0.051257,-0.437874,0.184067,0.137007,0.230148,-0.761988,0.216981,-0.379060,-0.478129,0.407104,0.227813,0.294616,-0.001373,-0.000154,-0.000092,-0.999999,0.038902,0.138590,0.300310,0.215754,0.141349,0.428332,0.168564,0.141540,0.560966,-0.122342,0.143315,0.486966,-0.123382,0.141729,0.557643,0.231254,0.122044,0.562583,0.039095,0.124292,0.380438,0.197760,0.130618,0.380936,0.039290,0.125912,0.299022,0.038983,0.128325,0.223206,0.439707,0.225701,0.340789,-0.107778,0.132053,0.225659,0.195544,0.141399,0.219532,-0.107881,0.132408,0.298593,0.198131,0.131905,0.298428,-0.107404,0.133646,0.377924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324971,0.253429,0.036497,0.194623,0.189942,0.141563,0.281716,0.263173,0.031028,0.243693,0.159311,0.177820,0.238364,0.210429,0.167711,0.534262,0.357269,0.305030,0.527266,0.373692,0.261230,0.483277,0.334905,0.231089,0.431489,0.347190,0.197384,0.458856,0.352691,0.138347
