Format Version,1.23,Take Name,cap_043,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.52.33.943 PM,Total Frames in Take,2501,Total Exported Frames,2501,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 2882,Unlabeled 2882,Unlabeled 2882,Unlabeled 2883,Unlabeled 2883,Unlabeled 2883,Unlabeled 2884,Unlabeled 2884,Unlabeled 2884,Unlabeled 2885,Unlabeled 2885,Unlabeled 2885,Unlabeled 2886,Unlabeled 2886,Unlabeled 2886,Unlabeled 2887,Unlabeled 2887,Unlabeled 2887,Unlabeled 2888,Unlabeled 2888,Unlabeled 2888,Unlabeled 2889,Unlabeled 2889,Unlabeled 2889,Unlabeled 2890,Unlabeled 2890,Unlabeled 2890,Unlabeled 2891,Unlabeled 2891,Unlabeled 2891,Unlabeled 2892,Unlabeled 2892,Unlabeled 2892,Unlabeled 2893,Unlabeled 2893,Unlabeled 2893,Unlabeled 2894,Unlabeled 2894,Unlabeled 2894,Unlabeled 2895,Unlabeled 2895,Unlabeled 2895,Unlabeled 2896,Unlabeled 2896,Unlabeled 2896,Unlabeled 2897,Unlabeled 2897,Unlabeled 2897,Unlabeled 2898,Unlabeled 2898,Unlabeled 2898,Unlabeled 2899,Unlabeled 2899,Unlabeled 2899,Unlabeled 2900,Unlabeled 2900,Unlabeled 2900,Unlabeled 2901,Unlabeled 2901,Unlabeled 2901,Unlabeled 2903,Unlabeled 2903,Unlabeled 2903,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","DEBF0","DEBF0","DEBF0","DE530","DE530","DE530","DEC90","DEC90","DEC90","DECA0","DECA0","DECA0","DEB60","DEB60","DEB60","DEBB0","DEBB0","DEBB0","DEC40","DEC40","DEC40","DED20","DED20","DED20","DEDC0","DEDC0","DEDC0","DEDF0","DEDF0","DEDF0","DEE10","DEE10","DEE10","DEE50","DEE50","DEE50","DEE60","DEE60","DEE60","DEE80","DEE80","DEE80","DEE90","DEE90","DEE90","DEF10","DEF10","DEF10","DEF20","DEF20","DEF20","DEF40","DEF40","DEF40","DEF50","DEF50","DEF50","DEF60","DEF60","DEF60","DEF30","DEF30","DEF30","DEF70","DEF70","DEF70","DEF80","DEF80","DEF80","DEFA0","DEFA0","DEFA0","DEF90","DEF90","DEF90","DEFD0","DEFD0","DEFD0","DEEF0","DEEF0","DEEF0","DEE00","DEE00","DEE00","DEBC0","DEBC0","DEBC0","DEEE0","DEEE0","DEEE0","DEBE0","DEBE0","DEBE0","DED90","DED90","DED90","DECB0","DECB0","DECB0","DE840","DE840","DE840","DECC0","DECC0","DECC0","DE800","DE800","DE800"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.854246,0.175362,-0.060790,-0.485610,-0.068845,0.302223,0.038374,-0.796567,-0.141767,0.235221,-0.538568,-0.322477,0.334029,0.065766,0.000092,-0.000564,0.000535,-1.000000,0.038601,0.137717,0.300382,0.215389,0.140578,0.428334,0.168498,0.141050,0.560801,-0.122360,0.143310,0.487011,-0.123488,0.141737,0.557962,0.231200,0.121924,0.562605,0.039210,0.124629,0.299118,0.039005,0.123991,0.380590,-0.290829,0.330176,0.051136,-0.108032,0.132953,0.225594,0.197575,0.130465,0.380886,0.038961,0.126058,0.223266,0.197777,0.129310,0.298308,0.195950,0.127589,0.218692,-0.107529,0.134069,0.378012,-0.108041,0.132281,0.298695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048298,0.411563,-0.174542,-0.068736,0.346738,-0.055248,0.003411,0.415338,-0.178144,-0.014859,0.324782,-0.019799,-0.026429,0.373433,-0.034872,-0.296756,0.450535,-0.070948,-0.340948,0.467815,-0.070990,-0.376045,0.433164,-0.026915,-0.415105,0.450487,0.019411,-0.470691,0.453330,-0.014740
1,0.004167,-0.854274,0.175406,-0.061067,-0.485510,-0.069144,0.302136,0.038537,-0.796694,-0.141753,0.234919,-0.538514,-0.322526,0.333917,0.065838,0.000130,-0.000571,0.000529,-1.000000,0.038615,0.137669,0.300441,0.215393,0.140540,0.428385,0.168509,0.141019,0.560867,-0.122329,0.143277,0.487065,-0.123454,0.141703,0.558027,0.231206,0.121904,0.562662,0.039232,0.124601,0.299159,0.039029,0.123956,0.380631,-0.290925,0.330054,0.051276,-0.108030,0.132942,0.225656,0.197584,0.130446,0.380934,0.038979,0.126033,0.223317,0.197774,0.129277,0.298364,0.195960,0.127572,0.218753,-0.107508,0.134048,0.378064,-0.108017,0.132252,0.298753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048087,0.411526,-0.174285,-0.068969,0.346655,-0.055118,0.003185,0.415288,-0.177921,-0.015150,0.324716,-0.019573,-0.026674,0.373355,-0.034703,-0.296756,0.450453,-0.070811,-0.340963,0.467746,-0.070895,-0.376072,0.433077,-0.026845,-0.415153,0.450365,0.019463,-0.470726,0.453205,-0.014706
2,0.008333,-0.854318,0.175295,-0.061428,-0.485427,-0.069423,0.302045,0.038688,-0.796794,-0.141672,0.234667,-0.538498,-0.322577,0.333824,0.065872,0.000155,-0.000556,0.000523,-1.000000,0.038640,0.137648,0.300471,0.215400,0.140525,0.428434,0.168514,0.141014,0.560892,-0.122295,0.143267,0.487090,-0.123418,0.141690,0.558049,0.231218,0.121899,0.562693,0.039272,0.124597,0.299171,0.039062,0.123949,0.380639,-0.291005,0.329947,0.051373,-0.108025,0.132933,0.225689,0.197592,0.130444,0.380958,0.039004,0.126012,0.223330,0.197786,0.129283,0.298387,0.195958,0.127567,0.218794,-0.107473,0.134040,0.378075,-0.107982,0.132226,0.298775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047849,0.411519,-0.174050,-0.069227,0.346614,-0.054976,0.002947,0.415215,-0.177694,-0.015397,0.324635,-0.019385,-0.026950,0.373304,-0.034569,-0.296756,0.450382,-0.070741,-0.340948,0.467672,-0.070850,-0.376083,0.432999,-0.026822,-0.415191,0.450267,0.019472,-0.470757,0.453114,-0.014730
3,0.012500,-0.854333,0.175222,-0.061758,-0.485385,-0.069733,0.301968,0.038831,-0.796825,-0.141622,0.234422,-0.538572,-0.322615,0.333762,0.065889,0.000867,-0.000518,0.000299,-1.000000,0.038661,0.137399,0.300500,0.215390,0.140516,0.428448,0.168525,0.141461,0.561011,-0.122277,0.143238,0.487092,-0.123395,0.141660,0.558049,0.231197,0.121913,0.562715,0.039285,0.124585,0.299161,0.039073,0.123952,0.380625,-0.291113,0.329845,0.051455,-0.108052,0.132937,0.225713,0.197576,0.130436,0.380974,0.039017,0.126014,0.223310,0.197762,0.129289,0.298395,0.195930,0.127583,0.218815,-0.107458,0.134022,0.378074,-0.107954,0.132221,0.298761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047593,0.411493,-0.173852,-0.069508,0.346574,-0.054833,0.002692,0.415134,-0.177484,-0.015672,0.324558,-0.019220,-0.027270,0.373259,-0.034432,-0.296765,0.450357,-0.070731,-0.340926,0.467567,-0.070836,-0.376106,0.432926,-0.026840,-0.415230,0.450179,0.019439,-0.470782,0.453022,-0.014786
4,0.016667,-0.854313,0.175076,-0.062283,-0.485406,-0.070024,0.301922,0.038933,-0.796784,-0.141551,0.234230,-0.538735,-0.322640,0.333732,0.065901,0.000554,-0.000485,0.000234,-1.000000,0.038703,0.137559,0.300467,0.215441,0.140627,0.428418,0.168559,0.141463,0.560971,-0.122250,0.143251,0.487054,-0.123368,0.141649,0.558016,0.231195,0.121937,0.562704,0.039308,0.124582,0.299121,0.039099,0.123955,0.380595,-0.291196,0.329761,0.051506,-0.108062,0.132944,0.225701,0.197551,0.130445,0.380956,0.039037,0.126017,0.223272,0.197753,0.129320,0.298378,0.195906,0.127601,0.218805,-0.107434,0.134011,0.378044,-0.107926,0.132223,0.298711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047369,0.411483,-0.173676,-0.069746,0.346491,-0.054761,0.002470,0.415073,-0.177338,-0.015943,0.324523,-0.019089,-0.027547,0.373257,-0.034333,-0.296769,0.450334,-0.070758,-0.340892,0.467456,-0.070866,-0.376118,0.432871,-0.026872,-0.415258,0.450105,0.019382,-0.470805,0.452957,-0.014864
5,0.020833,-0.854357,0.175020,-0.062672,-0.485298,-0.070322,0.301815,0.039017,-0.796460,-0.142586,0.233793,-0.539130,-0.322310,0.333894,0.065824,0.000003,-0.000348,0.000518,-1.000000,0.038740,0.137900,0.300377,0.215427,0.140641,0.428408,0.168644,0.141444,0.560889,-0.122426,0.143655,0.486790,-0.123358,0.141627,0.557986,0.231176,0.121959,0.562691,0.039324,0.124564,0.299069,0.039108,0.123949,0.380568,-0.291267,0.329706,0.051574,-0.108086,0.132958,0.225693,0.197532,0.130451,0.380954,0.039043,0.125992,0.223228,0.197730,0.129330,0.298373,0.195887,0.127618,0.218794,-0.107435,0.133973,0.378008,-0.107921,0.132199,0.298664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047131,0.411455,-0.173473,-0.069982,0.346399,-0.054691,0.002248,0.415006,-0.177195,-0.016229,0.324441,-0.018963,-0.027813,0.373188,-0.034245,-0.296674,0.450785,-0.071100,-0.340871,0.467296,-0.070887,-0.376130,0.432781,-0.026904,-0.415294,0.450009,0.019344,-0.470835,0.452850,-0.014925
