Format Version,1.23,Take Name,cap_017,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.30.06.108 PM,Total Frames in Take,2030,Total Exported Frames,2030,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.871294,-0.043611,0.001669,-0.488818,0.144979,0.215741,0.109476,-0.678098,0.218150,-0.572418,-0.406117,0.273435,0.173428,0.233843,-0.001118,-0.000153,-0.000057,-0.999999,0.038830,0.138472,0.300325,0.215466,0.141274,0.428414,0.168515,0.141527,0.560955,-0.122313,0.143327,0.486962,-0.123384,0.141734,0.557616,0.231203,0.122070,0.562623,0.282650,0.181487,0.288257,0.039090,0.123970,0.380525,-0.107782,0.132047,0.225633,-0.107835,0.132452,0.298711,0.039280,0.124749,0.299011,-0.107384,0.133851,0.377981,0.038998,0.126384,0.223213,0.195677,0.128179,0.218636,0.197727,0.130572,0.380907,0.198063,0.129697,0.298313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148916,0.346164,-0.122828,0.102217,0.253648,0.022739,0.106593,0.335909,-0.111638,0.167708,0.251150,0.038778,0.137955,0.293703,0.031170,0.360119,0.326359,0.279254,0.367835,0.340643,0.234752,0.346986,0.293090,0.194146,0.310789,0.294059,0.142495,0.357355,0.304309,0.097687
7,0.029167,-0.871337,-0.043674,0.001408,-0.488735,0.144943,0.215661,0.109528,-0.678054,0.218178,-0.572404,-0.406196,0.273390,0.173430,0.233891,-0.001083,-0.000105,-0.000034,-0.999999,0.038842,0.138446,0.300363,0.215463,0.141255,0.428442,0.168521,0.141523,0.560983,-0.122316,0.143322,0.486983,-0.123388,0.141730,0.557644,0.231159,0.122041,0.562723,0.282635,0.181496,0.288310,0.039086,0.123969,0.380550,-0.107796,0.132039,0.225649,-0.107835,0.132453,0.298732,0.039273,0.124742,0.299032,-0.107401,0.133842,0.377994,0.038986,0.126374,0.223232,0.195683,0.128148,0.218653,0.197720,0.130569,0.380931,0.198042,0.129662,0.298332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148922,0.346122,-0.122759,0.102210,0.253556,0.022773,0.106599,0.335874,-0.111561,0.167670,0.251102,0.038849,0.137927,0.293642,0.031239,0.360091,0.326356,0.279289,0.367820,0.340620,0.234781,0.346964,0.293084,0.194181,0.310767,0.294044,0.142542,0.357331,0.304288,0.097716
8,0.033333,-0.871379,-0.043518,0.001451,-0.488676,0.144916,0.215606,0.109577,-0.678079,0.218029,-0.572425,-0.406204,0.273414,0.173434,0.233953,-0.001128,-0.000105,-0.000031,-0.999999,0.038845,0.138465,0.300379,0.215468,0.141259,0.428464,0.168515,0.141522,0.561000,-0.122306,0.143326,0.487001,-0.123378,0.141724,0.557661,0.231155,0.122033,0.562730,0.282609,0.181524,0.288358,0.039096,0.123974,0.380565,-0.107811,0.132046,0.225658,-0.107838,0.132460,0.298747,0.039280,0.124753,0.299055,-0.107401,0.133846,0.378008,0.039000,0.126370,0.223251,0.195671,0.128200,0.218673,0.197725,0.130582,0.380940,0.198059,0.129692,0.298351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148951,0.346104,-0.122696,0.102192,0.253535,0.022822,0.106632,0.335855,-0.111492,0.167667,0.251056,0.038901,0.137930,0.293589,0.031303,0.360085,0.326381,0.279298,0.367805,0.340647,0.234801,0.346956,0.293088,0.194214,0.310749,0.294045,0.142589,0.357318,0.304292,0.097748
9,0.037500,-0.871358,-0.042872,0.002080,-0.488766,0.144804,0.215611,0.109666,-0.678055,0.218085,-0.572417,-0.406226,0.273374,0.173450,0.233976,-0.001161,-0.000109,-0.000029,-0.999999,0.038834,0.138493,0.300392,0.215463,0.141282,0.428477,0.168502,0.141532,0.561006,-0.122319,0.143334,0.487016,-0.123390,0.141743,0.557677,0.231151,0.122038,0.562742,0.282551,0.181566,0.288388,0.039086,0.123974,0.380582,-0.107812,0.132050,0.225675,-0.107848,0.132468,0.298763,0.039264,0.124770,0.299072,-0.107412,0.133860,0.378023,0.038990,0.126377,0.223263,0.195643,0.128236,0.218691,0.197710,0.130593,0.380962,0.198048,0.129712,0.298370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148959,0.346086,-0.122617,0.102068,0.253638,0.022955,0.106641,0.335832,-0.111437,0.167632,0.251000,0.038948,0.137899,0.293552,0.031367,0.360060,0.326378,0.279316,0.367784,0.340653,0.234838,0.346935,0.293099,0.194244,0.310729,0.294060,0.142615,0.357298,0.304299,0.097781
10,0.041667,-0.871365,-0.042630,0.002185,-0.488776,0.144753,0.215592,0.109716,-0.678079,0.218100,-0.572381,-0.406228,0.273363,0.173472,0.234002,-0.001177,-0.000111,-0.000022,-0.999999,0.038830,0.138508,0.300396,0.215460,0.141292,0.428483,0.168496,0.141532,0.561016,-0.122321,0.143341,0.487017,-0.123390,0.141758,0.557684,0.231151,0.122046,0.562737,0.282504,0.181632,0.288416,0.039077,0.123994,0.380574,-0.107814,0.132064,0.225672,-0.107860,0.132477,0.298765,0.039263,0.124784,0.299079,-0.107417,0.133873,0.378026,0.038987,0.126398,0.223276,0.195617,0.128297,0.218711,0.197704,0.130619,0.380969,0.198042,0.129742,0.298379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148990,0.346060,-0.122561,0.102032,0.253652,0.022993,0.106666,0.335814,-0.111385,0.167618,0.250962,0.038985,0.137884,0.293540,0.031422,0.360065,0.326388,0.279339,0.367774,0.340676,0.234872,0.346925,0.293117,0.194270,0.310715,0.294088,0.142642,0.357289,0.304318,0.097814
11,0.045833,-0.871363,-0.042435,0.002279,-0.488794,0.144700,0.215575,0.109793,-0.678080,0.218266,-0.572284,-0.406275,0.273298,0.173509,0.234020,-0.001190,-0.000074,-0.000007,-0.999999,0.038830,0.138529,0.300422,0.215440,0.141311,0.428496,0.168485,0.141551,0.561031,-0.122345,0.143363,0.487039,-0.123411,0.141776,0.557690,0.231144,0.122042,0.562825,0.282458,0.181644,0.288452,0.039053,0.124005,0.380598,-0.107820,0.132075,0.225696,-0.107874,0.132493,0.298783,0.039238,0.124811,0.299092,-0.107437,0.133888,0.378043,0.038966,0.126410,0.223288,0.195581,0.128343,0.218761,0.197677,0.130646,0.380994,0.198018,0.129753,0.298400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149000,0.346035,-0.122492,0.102006,0.253644,0.023094,0.106678,0.335807,-0.111322,0.167582,0.250926,0.039047,0.137850,0.293529,0.031492,0.360051,0.326386,0.279368,0.367777,0.340679,0.234924,0.346898,0.293132,0.194302,0.310694,0.294124,0.142683,0.357267,0.304354,0.097853
12,0.050000,,,,,,,,,,,,,,,-0.001256,-0.000055,0.000007,-0.999999,0.038836,0.138566,0.300430,0.215445,0.141329,0.428507,0.168482,0.141552,0.561047,-0.122352,0.143375,0.487040,-0.123413,0.141788,0.557693,0.231138,0.122033,0.562840,0.282419,0.181688,0.288481,0.039051,0.124013,0.380606,-0.107822,0.132094,0.225708,-0.107874,0.132512,0.298807,0.039237,0.124818,0.299110,-0.107433,0.133901,0.378060,0.038963,0.126433,0.223302,0.195560,0.128395,0.218787,0.197673,0.130667,0.381011,0.198015,0.129794,0.298417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149026,0.346002,-0.122429,0.101969,0.253630,0.023167,0.106703,0.335774,-0.111275,0.167562,0.250897,0.039095,0.137848,0.293514,0.031544,0.360054,0.326377,0.279398,0.367773,0.340678,0.234987,0.346893,0.293159,0.194341,0.310697,0.294150,0.142722,0.357263,0.304382,0.097899
13,0.054167,-0.871325,-0.042079,0.002383,-0.488894,0.144605,0.215537,0.109924,-0.678142,0.218484,-0.572168,-0.406217,0.273250,0.173528,0.234043,,,,,,,,0.215432,0.141338,0.428518,0.168472,0.141553,0.561060,-0.122362,0.143388,0.487051,-0.123422,0.141800,0.557705,0.231135,0.122026,0.562846,0.282386,0.181666,0.288483,0.039040,0.124013,0.380618,-0.107819,0.132075,0.225719,-0.107879,0.132516,0.298818,0.039230,0.124825,0.299126,-0.107431,0.133887,0.378076,0.038956,0.126423,0.223309,0.195541,0.128418,0.218811,0.197657,0.130670,0.381030,0.198011,0.129799,0.298430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149043,0.345947,-0.122374,0.101931,0.253608,0.023230,0.106715,0.335739,-0.111228,0.167537,0.250863,0.039153,0.137826,0.293485,0.031593,0.360065,0.326354,0.279436,0.367772,0.340668,0.235039,0.346874,0.293153,0.194378,0.310682,0.294166,0.142746,0.357253,0.304407,0.097925
14,0.058333,-0.871306,-0.041816,0.002547,-0.488948,0.144568,0.215504,0.109967,-0.678188,0.218566,-0.572122,-0.406160,0.273257,0.173516,0.234038,-0.001293,-0.000059,0.000022,-0.999999,0.038838,0.138587,0.300432,0.215445,0.141333,0.428507,0.168487,0.141558,0.561053,-0.122352,0.143389,0.487042,-0.123419,0.141791,0.557696,0.231160,0.122022,0.562838,0.282343,0.181672,0.288479,0.039055,0.124011,0.380604,-0.107791,0.132075,0.225708,-0.107857,0.132503,0.298809,0.039238,0.124826,0.299115,-0.107415,0.133888,0.378067,0.038968,0.126429,0.223305,0.195539,0.128432,0.218805,0.197668,0.130666,0.381020,0.198023,0.129799,0.298423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149080,0.345893,-0.122339,0.101913,0.253599,0.023278,0.106753,0.335682,-0.111198,0.167529,0.250792,0.039179,0.137827,0.293459,0.031623,0.360091,0.326321,0.279465,0.367785,0.340652,0.235076,0.346882,0.293152,0.194398,0.310695,0.294170,0.142764,0.357265,0.304417,0.097943
15,0.062500,-0.871262,-0.041692,0.002651,-0.489037,0.144545,0.215495,0.110006,-0.678264,0.218698,-0.572060,-0.406050,0.273249,0.173494,0.234002,-0.001332,-0.000098,0.000008,-0.999999,0.038828,0.138604,0.300405,0.215441,0.141341,0.428497,0.168502,0.141553,0.561040,-0.122355,0.143385,0.487025,-0.123417,0.141789,0.557675,0.231184,0.122034,0.562748,0.282335,0.181655,0.288470,0.039060,0.124005,0.380589,-0.107781,0.132063,0.225702,-0.107850,0.132498,0.298799,0.039240,0.124822,0.299096,-0.107401,0.133878,0.378056,0.038961,0.126427,0.223276,0.195544,0.128426,0.218788,0.197671,0.130669,0.381007,0.198019,0.129790,0.298412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149086,0.345836,-0.122325,0.101901,0.253591,0.023310,0.106754,0.335636,-0.111186,0.167515,0.250755,0.039206,0.137818,0.293439,0.031650,0.360099,0.326281,0.279487,0.367791,0.340629,0.235113,0.346876,0.293132,0.194408,0.310692,0.294179,0.142766,0.357264,0.304446,0.097955
16,0.066667,-0.871233,-0.041633,0.002670,-0.489094,0.144541,0.215473,0.110022,-0.678308,0.218859,-0.571968,-0.406020,0.273233,0.173492,0.233962,-0.001247,-0.000152,-0.000014,-0.999999,0.038829,0.138569,0.300353,0.215456,0.141326,0.428454,0.168525,0.141556,0.561002,-0.122338,0.143380,0.486987,-0.123400,0.141789,0.557637,0.231238,0.122070,0.562631,0.282352,0.181618,0.288423,0.039080,0.124001,0.380556,-0.107770,0.132075,0.225664,-0.107825,0.132502,0.298762,0.039261,0.124823,0.299054,-0.107382,0.133887,0.378017,0.038981,0.126425,0.223246,0.195569,0.128401,0.218748,0.197691,0.130660,0.380965,0.198041,0.129777,0.298370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149106,0.345788,-0.122328,0.101903,0.253557,0.023322,0.106767,0.335590,-0.111192,0.167513,0.250717,0.039225,0.137833,0.293413,0.031653,0.360118,0.326253,0.279497,0.367821,0.340605,0.235124,0.346887,0.293120,0.194399,0.310702,0.294192,0.142755,0.357272,0.304465,0.097955
