Format Version,1.23,Take Name,cap_078,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.10.51.749 PM,Total Frames in Take,1980,Total Exported Frames,1980,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 4201,Unlabeled 4201,Unlabeled 4201,Unlabeled 4202,Unlabeled 4202,Unlabeled 4202,Unlabeled 4203,Unlabeled 4203,Unlabeled 4203,Unlabeled 4204,Unlabeled 4204,Unlabeled 4204,Unlabeled 4205,Unlabeled 4205,Unlabeled 4205,Unlabeled 4206,Unlabeled 4206,Unlabeled 4206,Unlabeled 4207,Unlabeled 4207,Unlabeled 4207,Unlabeled 4208,Unlabeled 4208,Unlabeled 4208,Unlabeled 4209,Unlabeled 4209,Unlabeled 4209,Unlabeled 4210,Unlabeled 4210,Unlabeled 4210,Unlabeled 4211,Unlabeled 4211,Unlabeled 4211,Unlabeled 4212,Unlabeled 4212,Unlabeled 4212,Unlabeled 4213,Unlabeled 4213,Unlabeled 4213,Unlabeled 4214,Unlabeled 4214,Unlabeled 4214,Unlabeled 4215,Unlabeled 4215,Unlabeled 4215,Unlabeled 4216,Unlabeled 4216,Unlabeled 4216,Unlabeled 4217,Unlabeled 4217,Unlabeled 4217,Unlabeled 4218,Unlabeled 4218,Unlabeled 4218,Unlabeled 4219,Unlabeled 4219,Unlabeled 4219,Unlabeled 4220,Unlabeled 4220,Unlabeled 4220,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","E5DE0","E5DE0","E5DE0","E5E20","E5E20","E5E20","E5EA0","E5EA0","E5EA0","E5EB0","E5EB0","E5EB0","E6820","E6820","E6820","E5E30","E5E30","E5E30","E5E40","E5E40","E5E40","E5E50","E5E50","E5E50","E6860","E6860","E6860","E6960","E6960","E6960","E6990","E6990","E6990","E69B0","E69B0","E69B0","E69E0","E69E0","E69E0","E69F0","E69F0","E69F0","E6A10","E6A10","E6A10","E6A80","E6A80","E6A80","E6AA0","E6AA0","E6AA0","E6AB0","E6AB0","E6AB0","E6AC0","E6AC0","E6AC0","E6A90","E6A90","E6A90","E6AD0","E6AD0","E6AD0","E6AF0","E6AF0","E6AF0","E6B00","E6B00","E6B00","E6B10","E6B10","E6B10","E6B20","E6B20","E6B20","E6A50","E6A50","E6A50","E67E0","E67E0","E67E0","E6A40","E6A40","E6A40","E6700","E6700","E6700","E6950","E6950","E6950","E6450","E6450","E6450","E6760","E6760","E6760","E6780","E6780","E6780","E5ED0","E5ED0","E5ED0","E5EF0","E5EF0","E5EF0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.839006,0.205443,-0.117479,-0.489959,-0.050180,0.284833,0.048241,-0.827480,-0.182168,-0.084170,-0.524411,-0.328748,0.333898,0.071948,-0.000829,-0.001050,-0.000089,-0.999999,0.038453,0.138352,0.300690,0.215645,0.141242,0.428307,0.168531,0.141542,0.560983,-0.122302,0.143339,0.487033,-0.123508,0.141677,0.559234,0.231228,0.122150,0.562672,0.038948,0.126253,0.223283,0.039230,0.124744,0.299159,0.039015,0.124102,0.380603,-0.293182,0.345154,0.073756,0.197911,0.129872,0.298314,-0.108095,0.133027,0.225800,0.195901,0.128292,0.218768,0.197709,0.130955,0.380961,-0.107523,0.133839,0.378037,-0.107944,0.132413,0.298753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093238,0.385729,-0.152193,-0.037762,0.325411,-0.046468,0.049245,0.389700,-0.161480,0.010474,0.305255,-0.003508,0.001728,0.353389,-0.021638,-0.298748,0.482587,-0.027656,-0.341444,0.483551,-0.047906,-0.374236,0.429471,-0.028554,-0.432234,0.420453,-0.005938,-0.464304,0.413157,-0.062469
1,0.004167,-0.839056,0.205170,-0.117710,-0.489934,-0.050115,0.284824,0.048209,-0.827342,-0.182071,-0.084223,-0.524653,-0.328931,0.334007,0.071876,-0.000607,-0.001065,-0.000052,-0.999999,0.038451,0.138240,0.300712,0.215606,0.141166,0.428337,0.168548,0.141538,0.561005,-0.122286,0.143334,0.487045,-0.123489,0.141674,0.559255,0.231239,0.122145,0.562693,0.038956,0.126253,0.223301,0.039251,0.124752,0.299166,0.039024,0.124097,0.380614,-0.293366,0.345261,0.073671,0.197920,0.129871,0.298328,-0.108079,0.133026,0.225820,0.195919,0.128294,0.218785,0.197725,0.130953,0.380969,-0.107508,0.133844,0.378056,-0.107938,0.132416,0.298770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093247,0.385799,-0.152216,-0.037712,0.325400,-0.046513,0.049257,0.389753,-0.161493,0.010528,0.305296,-0.003531,0.001761,0.353408,-0.021676,-0.298887,0.482667,-0.027796,-0.341574,0.483607,-0.048059,-0.374365,0.429501,-0.028687,-0.432397,0.420539,-0.006083,-0.464437,0.413217,-0.062619
2,0.008333,-0.839082,0.204999,-0.117823,-0.489934,-0.050064,0.284837,0.048167,-0.827318,-0.181933,-0.084305,-0.524726,-0.329136,0.334093,0.071743,-0.000853,-0.001045,-0.000086,-0.999999,0.038474,0.138369,0.300704,0.215663,0.141253,0.428324,0.168548,0.141548,0.560995,-0.122283,0.143346,0.487047,-0.123483,0.141683,0.559245,0.231245,0.122150,0.562692,0.038963,0.126266,0.223296,0.039251,0.124758,0.299165,0.039035,0.124108,0.380616,-0.293568,0.345375,0.073561,0.197929,0.129886,0.298330,-0.108066,0.133049,0.225816,0.195927,0.128308,0.218784,0.197726,0.130966,0.380973,-0.107504,0.133845,0.378050,-0.107938,0.132441,0.298777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093261,0.385865,-0.152264,-0.037680,0.325417,-0.046566,0.049269,0.389783,-0.161538,0.010576,0.305324,-0.003571,0.001787,0.353440,-0.021715,-0.299039,0.482753,-0.027938,-0.341715,0.483692,-0.048207,-0.374513,0.429557,-0.028845,-0.432576,0.420641,-0.006262,-0.464597,0.413309,-0.062796
3,0.012500,-0.839080,0.204826,-0.117972,-0.489974,-0.050013,0.284852,0.048117,-0.827358,-0.181717,-0.084347,-0.524731,-0.329352,0.334144,0.071582,-0.000812,-0.001036,-0.000068,-0.999999,0.038486,0.138363,0.300691,0.215675,0.141250,0.428312,0.168564,0.141563,0.560978,-0.122278,0.143363,0.487031,-0.123476,0.141698,0.559234,0.231244,0.122156,0.562687,0.038969,0.126271,0.223283,0.039258,0.124772,0.299149,0.039037,0.124112,0.380599,-0.293781,0.345465,0.073460,0.197935,0.129887,0.298313,-0.108070,0.133046,0.225801,0.195930,0.128314,0.218764,0.197730,0.130971,0.380960,-0.107505,0.133890,0.378041,-0.107931,0.132428,0.298760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093283,0.385909,-0.152318,-0.037634,0.325427,-0.046625,0.049282,0.389798,-0.161599,0.010622,0.305354,-0.003628,0.001810,0.353469,-0.021768,-0.299183,0.482817,-0.028076,-0.341833,0.483750,-0.048364,-0.374671,0.429637,-0.029009,-0.432744,0.420722,-0.006441,-0.464748,0.413424,-0.062988
4,0.016667,-0.839080,0.204740,-0.117966,-0.490010,-0.049966,0.284877,0.048069,-0.827387,-0.181584,-0.084382,-0.524726,-0.329559,0.334214,0.071419,-0.000791,-0.001109,-0.000109,-0.999999,0.038453,0.138371,0.300660,0.215665,0.141265,0.428299,0.168550,0.141571,0.560965,-0.122291,0.143372,0.487012,-0.123488,0.141707,0.559215,0.231289,0.122218,0.562561,0.038960,0.126275,0.223271,0.039249,0.124777,0.299131,0.039020,0.124127,0.380581,-0.293965,0.345556,0.073347,0.197926,0.129906,0.298298,-0.108071,0.133047,0.225766,0.195917,0.128327,0.218743,0.197718,0.130992,0.380937,-0.107505,0.133871,0.378026,-0.107933,0.132431,0.298725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093297,0.385946,-0.152389,-0.037609,0.325453,-0.046671,0.049298,0.389812,-0.161674,0.010669,0.305367,-0.003684,0.001832,0.353505,-0.021826,-0.299323,0.482883,-0.028221,-0.342003,0.483822,-0.048523,-0.374847,0.429752,-0.029168,-0.432917,0.420804,-0.006620,-0.464904,0.413528,-0.063174
5,0.020833,-0.839055,0.204680,-0.117938,-0.490085,-0.049920,0.284896,0.048027,-0.827431,-0.181504,-0.084392,-0.524683,-0.329733,0.334262,0.071249,-0.000779,-0.001117,-0.000106,-0.999999,0.038440,0.138368,0.300640,0.215651,0.141265,0.428276,0.168539,0.141571,0.560943,-0.122300,0.143374,0.486994,-0.123493,0.141712,0.559198,0.231277,0.122222,0.562539,0.038950,0.126269,0.223248,0.039243,0.124774,0.299113,0.039020,0.124124,0.380564,-0.294150,0.345660,0.073246,0.197917,0.129900,0.298286,-0.108086,0.133034,0.225753,0.195909,0.128334,0.218719,0.197704,0.130979,0.380928,-0.107511,0.133863,0.378000,-0.107939,0.132443,0.298702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093319,0.385952,-0.152466,-0.037578,0.325464,-0.046707,0.049318,0.389796,-0.161765,0.010708,0.305373,-0.003743,0.001853,0.353511,-0.021871,-0.299464,0.482922,-0.028373,-0.342147,0.483893,-0.048675,-0.375012,0.429844,-0.029325,-0.433081,0.420862,-0.006780,-0.465046,0.413607,-0.063350
