Format Version,1.23,Take Name,cap_069,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.06.25.676 PM,Total Frames in Take,1806,Total Exported Frames,1806,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 3875,Unlabeled 3875,Unlabeled 3875,Unlabeled 3876,Unlabeled 3876,Unlabeled 3876,Unlabeled 3877,Unlabeled 3877,Unlabeled 3877,Unlabeled 3878,Unlabeled 3878,Unlabeled 3878,Unlabeled 3879,Unlabeled 3879,Unlabeled 3879,Unlabeled 3880,Unlabeled 3880,Unlabeled 3880,Unlabeled 3881,Unlabeled 3881,Unlabeled 3881,Unlabeled 3882,Unlabeled 3882,Unlabeled 3882,Unlabeled 3883,Unlabeled 3883,Unlabeled 3883,Unlabeled 3884,Unlabeled 3884,Unlabeled 3884,Unlabeled 3886,Unlabeled 3886,Unlabeled 3886,Unlabeled 3887,Unlabeled 3887,Unlabeled 3887,Unlabeled 3888,Unlabeled 3888,Unlabeled 3888,Unlabeled 3889,Unlabeled 3889,Unlabeled 3889,Unlabeled 3890,Unlabeled 3890,Unlabeled 3890,Unlabeled 3891,Unlabeled 3891,Unlabeled 3891,Unlabeled 3892,Unlabeled 3892,Unlabeled 3892,Unlabeled 3894,Unlabeled 3894,Unlabeled 3894,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","E4160","E4160","E4160","E42A0","E42A0","E42A0","E4320","E4320","E4320","E4330","E4330","E4330","E4D90","E4D90","E4D90","E42B0","E42B0","E42B0","E42C0","E42C0","E42C0","E5000","E5000","E5000","E5020","E5020","E5020","E5110","E5110","E5110","E5120","E5120","E5120","E51E0","E51E0","E51E0","E5250","E5250","E5250","E5260","E5260","E5260","E5270","E5270","E5270","E52A0","E52A0","E52A0","E52B0","E52B0","E52B0","E52D0","E52D0","E52D0","E52E0","E52E0","E52E0","E52F0","E52F0","E52F0","E52C0","E52C0","E52C0","E5300","E5300","E5300","E5360","E5360","E5360","E4F40","E4F40","E4F40","E4D50","E4D50","E4D50","E5290","E5290","E5290","E32A0","E32A0","E32A0","E4CB0","E4CB0","E4CB0","E50C0","E50C0","E50C0","E50D0","E50D0","E50D0","E4950","E4950","E4950","E4360","E4360","E4360","E4370","E4370","E4370"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.875978,0.202333,-0.146194,-0.412737,-0.088197,0.281515,-0.164700,-0.826551,-0.170238,0.164957,-0.510511,-0.314571,0.290496,-0.056331,-0.000494,-0.001035,-0.000068,-0.999999,0.038462,0.138188,0.300559,0.215602,0.141128,0.428262,0.168519,0.141539,0.560918,-0.122314,0.143329,0.486963,-0.123494,0.141712,0.558778,0.231265,0.122173,0.562518,0.039216,0.124373,0.299107,0.039030,0.123960,0.380589,0.038953,0.125675,0.223259,-0.277886,0.291325,-0.070984,-0.107902,0.133029,0.225667,0.195842,0.128132,0.218715,0.197925,0.129790,0.298268,0.197689,0.130955,0.380939,-0.107577,0.133260,0.377993,-0.107939,0.132609,0.298653,,,,,,,,,,,,,,,,,,,,,,,,,0.060091,0.420728,-0.336904,-0.072642,0.336545,-0.251053,0.016369,0.423727,-0.348363,-0.026342,0.313377,-0.208302,-0.036997,0.363401,-0.219276,-0.289918,0.423800,-0.177159,-0.335447,0.436501,-0.179337,-0.370810,0.394803,-0.142363,-0.414687,0.401969,-0.098565,-0.467260,0.403655,-0.137197
1,0.004167,-0.875934,0.202216,-0.145939,-0.412978,-0.088009,0.281612,-0.164577,-0.826398,-0.170254,0.164981,-0.510746,-0.314566,0.290652,-0.056222,-0.000506,-0.000962,-0.000043,-0.999999,0.038466,0.138193,0.300572,0.215577,0.141132,0.428269,0.168495,0.141537,0.560922,-0.122326,0.143330,0.486956,-0.123510,0.141721,0.558778,0.231206,0.122147,0.562613,0.039207,0.124369,0.299105,0.039011,0.123970,0.380584,0.038940,0.125676,0.223251,-0.277909,0.291417,-0.070966,-0.107919,0.133020,0.225661,0.195818,0.128127,0.218706,0.197910,0.129800,0.298269,0.197673,0.130955,0.380933,-0.107584,0.133261,0.377977,-0.107952,0.132609,0.298652,,,,,,,,,,,,,,,,,,,,,,,,,0.060179,0.420742,-0.336926,-0.072487,0.336619,-0.250954,0.016462,0.423755,-0.348380,-0.026183,0.313441,-0.208217,-0.036849,0.363458,-0.219223,-0.289944,0.423879,-0.177152,-0.335458,0.436580,-0.179300,-0.370835,0.394985,-0.142248,-0.414703,0.402066,-0.098524,-0.467284,0.403756,-0.137164
2,0.008333,-0.875895,0.202094,-0.145702,-0.413204,-0.087838,0.281702,-0.164456,-0.826270,-0.170263,0.165045,-0.510929,-0.314573,0.290795,-0.056130,-0.000421,-0.000954,-0.000025,-1.000000,0.038442,0.138155,0.300588,0.215522,0.141103,0.428308,0.168484,0.141547,0.560941,-0.122350,0.143340,0.486964,-0.123528,0.141721,0.558783,0.231178,0.122147,0.562625,0.039196,0.124372,0.299119,0.038983,0.123975,0.380590,0.038916,0.125668,0.223261,-0.277949,0.291507,-0.070935,-0.107945,0.133022,0.225669,0.195797,0.128124,0.218727,0.197888,0.129797,0.298283,0.197654,0.130956,0.380945,-0.107599,0.133263,0.377985,-0.107960,0.132610,0.298668,,,,,,,,,,,,,,,,,,,,,,,,,0.060263,0.420763,-0.336954,-0.072356,0.336673,-0.250846,0.016538,0.423779,-0.348379,-0.026045,0.313503,-0.208139,-0.036717,0.363525,-0.219165,-0.289981,0.423961,-0.177144,-0.335475,0.436653,-0.179267,-0.370884,0.395189,-0.142142,-0.414730,0.402166,-0.098477,-0.467316,0.403865,-0.137121
3,0.012500,-0.875824,0.200998,-0.146430,-0.413631,-0.087510,0.281654,-0.164254,-0.826178,-0.170189,0.165166,-0.511063,-0.314595,0.290929,-0.056066,-0.000428,-0.000951,-0.000040,-0.999999,0.038444,0.138161,0.300589,0.215525,0.141114,0.428303,0.168478,0.141551,0.560941,-0.122347,0.143337,0.486966,-0.123527,0.141721,0.558782,0.231178,0.122156,0.562633,0.039192,0.124387,0.299110,0.038988,0.123979,0.380591,0.038916,0.125682,0.223267,-0.277960,0.291621,-0.070905,-0.107951,0.133020,0.225665,0.195800,0.128138,0.218729,0.197885,0.129810,0.298283,0.197640,0.130954,0.380939,-0.107598,0.133255,0.377994,-0.107966,0.132614,0.298669,,,,,,,,,,,,,,,,,,,,,,,,,0.060348,0.420802,-0.336972,-0.072126,0.336331,-0.250500,0.016627,0.423824,-0.348372,-0.025895,0.313567,-0.208072,-0.036579,0.363610,-0.219116,-0.290000,0.424047,-0.177134,-0.335483,0.436735,-0.179261,-0.370899,0.395319,-0.142100,-0.414740,0.402294,-0.098449,-0.467332,0.404003,-0.137082
4,0.016667,-0.875821,0.200947,-0.146101,-0.413779,-0.087336,0.281751,-0.164162,-0.826232,-0.170162,0.165275,-0.510950,-0.314617,0.290997,-0.056095,-0.000366,-0.001024,-0.000060,-0.999999,0.038439,0.138141,0.300574,0.215539,0.141104,0.428308,0.168506,0.141553,0.560936,-0.122341,0.143341,0.486964,-0.123510,0.141726,0.558784,0.231249,0.122199,0.562529,0.039199,0.124389,0.299111,0.038997,0.123988,0.380591,0.038929,0.125680,0.223261,-0.277958,0.291744,-0.070870,-0.107931,0.133029,0.225675,0.195804,0.128141,0.218723,0.197894,0.129810,0.298280,0.197664,0.130966,0.380939,-0.107593,0.133259,0.377992,-0.107961,0.132615,0.298673,,,,,,,,,,,,,,,,,,,,,,,,,0.060434,0.420844,-0.337006,-0.071988,0.336420,-0.250423,0.016708,0.423872,-0.348363,-0.025757,0.313659,-0.208016,-0.036417,0.363663,-0.219089,-0.290011,0.424144,-0.177121,-0.335498,0.436837,-0.179266,-0.370897,0.395342,-0.142141,-0.414740,0.402402,-0.098433,-0.467327,0.404112,-0.137054
5,0.020833,-0.875849,0.201834,-0.144870,-0.413721,-0.087294,0.282007,-0.164141,-0.826227,-0.170180,0.165392,-0.510914,-0.314593,0.291089,-0.056104,-0.000723,-0.000951,-0.000086,-0.999999,0.038520,0.138301,0.300579,0.215662,0.141211,0.428259,0.168548,0.141546,0.560933,-0.122291,0.143326,0.486968,-0.123469,0.141721,0.558786,0.231239,0.122148,0.562628,0.039233,0.124380,0.299111,0.039045,0.123974,0.380589,0.038962,0.125676,0.223260,-0.277943,0.291845,-0.070831,-0.107889,0.133032,0.225677,0.195847,0.128142,0.218718,0.197937,0.129806,0.298275,0.197701,0.130960,0.380940,-0.107559,0.133259,0.377989,-0.107918,0.132617,0.298668,,,,,,,,,,,,,,,,,,,,,,,,,0.060533,0.420888,-0.337023,-0.071942,0.336909,-0.250579,0.016802,0.423930,-0.348339,-0.025592,0.313789,-0.207947,-0.036230,0.363728,-0.219043,-0.289997,0.424237,-0.177112,-0.335492,0.436934,-0.179284,-0.370887,0.395430,-0.142153,-0.414712,0.402505,-0.098416,-0.467304,0.404224,-0.137015
