Format Version,1.23,Take Name,cap_062,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.02.43.533 PM,Total Frames in Take,1936,Total Exported Frames,1936,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
384,1.600000,-0.848791,0.182874,-0.132997,-0.477936,-0.083816,0.161813,0.202398,-0.818247,-0.176211,0.202707,-0.508264,-0.276614,0.288026,0.166299,0.000347,-0.000905,0.000062,-1.000000,0.038492,0.137764,0.300476,0.215455,0.140840,0.428279,0.168562,0.141513,0.560867,-0.122268,0.143317,0.486897,-0.123581,0.141717,0.558517,0.231275,0.122173,0.562502,0.039098,0.123945,0.380456,0.039314,0.124504,0.298974,0.038875,0.125698,0.223114,-0.107468,0.133886,0.377875,-0.229973,0.289523,0.142827,0.197813,0.129597,0.298237,0.195870,0.128030,0.218587,-0.107887,0.132390,0.298547,0.197578,0.130682,0.380858,-0.108069,0.132979,0.225560,,,,,,,,,,0.054544,0.274527,0.004660,-0.073156,0.204432,0.108558,0.010426,0.276573,-0.004685,-0.024381,0.186855,0.151400,-0.035694,0.234791,0.134287,-0.257378,0.419148,0.041820,-0.302544,0.432570,0.042895,-0.335803,0.391742,0.082480,-0.376591,0.401833,0.129592,-0.431914,0.404289,0.094807
385,1.604167,-0.848954,0.182412,-0.132996,-0.477824,-0.083818,0.161405,0.203033,-0.818180,-0.176477,0.202923,-0.508192,-0.276210,0.287954,0.166717,0.000324,-0.000836,0.000099,-1.000000,0.038527,0.137743,0.300509,0.215464,0.140811,0.428303,0.168583,0.141483,0.560889,-0.122246,0.143294,0.486907,-0.123562,0.141696,0.558536,0.231228,0.122106,0.562617,0.039106,0.123919,0.380474,0.039335,0.124488,0.298990,0.038887,0.125679,0.223135,-0.107456,0.133877,0.377896,-0.229623,0.289422,0.143238,0.197830,0.129571,0.298262,0.195876,0.128024,0.218612,-0.107882,0.132367,0.298572,0.197591,0.130657,0.380881,-0.108081,0.132975,0.225573,,,,,,,,,,0.054368,0.274285,0.005224,-0.073226,0.204054,0.109200,0.010242,0.276316,-0.004074,-0.024447,0.186542,0.152032,-0.035800,0.234385,0.134936,-0.257103,0.419098,0.042244,-0.302260,0.432492,0.043336,-0.335459,0.391662,0.082948,-0.376246,0.401737,0.130088,-0.431553,0.404199,0.095328
386,1.608333,-0.849037,0.181871,-0.133160,-0.477836,-0.083849,0.161028,0.203675,-0.818287,-0.176557,0.203024,-0.507952,-0.275881,0.287828,0.167092,0.000411,-0.000859,0.000072,-1.000000,0.038534,0.137704,0.300533,0.215471,0.140804,0.428320,0.168631,0.141536,0.560903,-0.122237,0.143278,0.486935,-0.123554,0.141686,0.558566,0.231241,0.122090,0.562640,0.039117,0.123904,0.380494,0.039335,0.124464,0.299017,0.038892,0.125668,0.223157,-0.107446,0.133866,0.377912,-0.229307,0.289293,0.143621,0.197837,0.129553,0.298286,0.195887,0.127989,0.218633,-0.107878,0.132351,0.298586,0.197604,0.130647,0.380912,-0.108085,0.132942,0.225594,,,,,,,,,,0.054178,0.274035,0.005810,-0.073360,0.203673,0.109841,0.010014,0.276008,-0.003443,-0.024504,0.186237,0.152660,-0.035917,0.234043,0.135515,-0.256778,0.419060,0.042676,-0.301966,0.432424,0.043796,-0.335162,0.391532,0.083388,-0.375890,0.401657,0.130570,-0.431241,0.404140,0.095782
387,1.612500,-0.849080,0.181457,-0.133030,-0.477954,-0.083864,0.160712,0.204332,-0.818391,-0.176613,0.203158,-0.507712,-0.275570,0.287710,0.167471,0.000450,-0.000924,0.000048,-1.000000,0.038528,0.137690,0.300535,0.215483,0.140800,0.428339,0.168649,0.141542,0.560912,-0.122219,0.143272,0.486955,-0.123547,0.141687,0.558585,0.231299,0.122118,0.562560,0.039130,0.123892,0.380516,0.039342,0.124472,0.299036,0.038904,0.125663,0.223172,-0.107435,0.133868,0.377933,-0.228977,0.289189,0.143971,0.197843,0.129547,0.298296,0.195893,0.127981,0.218646,-0.107881,0.132341,0.298600,0.197617,0.130651,0.380922,-0.108077,0.132917,0.225587,,,,,,,,,,0.053954,0.273764,0.006379,-0.073461,0.203369,0.110467,0.009790,0.275677,-0.002893,-0.024558,0.185935,0.153270,-0.036013,0.233733,0.136130,-0.256481,0.418999,0.043121,-0.301676,0.432371,0.044245,-0.334869,0.391456,0.083828,-0.375545,0.401576,0.131060,-0.430947,0.404087,0.096246
388,1.616667,-0.849162,0.180983,-0.133015,-0.477992,-0.083890,0.160363,0.204929,-0.818282,-0.176622,0.203143,-0.507890,-0.275270,0.287719,0.167975,0.000231,-0.000939,0.000092,-1.000000,0.038509,0.137793,0.300533,0.215517,0.140839,0.428285,0.168583,0.141486,0.560932,-0.122236,0.143293,0.486968,-0.123562,0.141711,0.558596,0.231297,0.122108,0.562552,0.039113,0.123905,0.380529,0.039313,0.124488,0.299057,0.038893,0.125671,0.223175,-0.107462,0.133881,0.377943,-0.228667,0.289127,0.144317,0.197845,0.129552,0.298300,0.195890,0.127976,0.218641,-0.107890,0.132355,0.298604,0.197609,0.130640,0.380913,-0.108086,0.132888,0.225560,,,,,,,,,,0.053737,0.273508,0.006875,-0.073556,0.203017,0.111053,0.009567,0.275381,-0.002347,-0.024643,0.185626,0.153841,-0.036137,0.233414,0.136698,-0.256189,0.418968,0.043574,-0.301409,0.432309,0.044694,-0.334558,0.391432,0.084287,-0.375265,0.401548,0.131505,-0.430677,0.404062,0.096712
389,1.620833,-0.849303,0.180619,-0.132901,-0.477910,-0.083922,0.160032,0.205500,-0.818537,-0.176667,0.203415,-0.507355,-0.274999,0.287599,0.168256,0.000571,-0.000981,0.000154,-0.999999,0.038447,0.137655,0.300538,0.215422,0.140749,0.428298,0.168553,0.141514,0.560931,-0.122274,0.143329,0.486974,-0.123598,0.141742,0.558603,0.231279,0.122134,0.562536,0.039078,0.123939,0.380534,0.039282,0.124533,0.299069,0.038869,0.125690,0.223171,-0.107489,0.133918,0.377949,-0.228357,0.289066,0.144669,0.197824,0.129579,0.298291,0.195874,0.128006,0.218628,-0.107908,0.132368,0.298598,0.197590,0.130657,0.380899,-0.108097,0.132901,0.225559,,,,,,,,,,0.053527,0.273297,0.007362,-0.073681,0.202683,0.111622,0.009374,0.275165,-0.001789,-0.024725,0.185346,0.154391,-0.036243,0.233136,0.137279,-0.255915,0.418960,0.043973,-0.301138,0.432352,0.045141,-0.334281,0.391429,0.084728,-0.374981,0.401516,0.131960,-0.430360,0.404089,0.097202
390,1.625000,-0.849343,0.180459,-0.132793,-0.477930,-0.084001,0.159753,0.206067,-0.818599,-0.176777,0.203712,-0.507097,-0.274708,0.287545,0.168606,0.000561,-0.000991,0.000159,-0.999999,0.038404,0.137690,0.300553,0.215399,0.140777,0.428301,0.168507,0.141559,0.560949,-0.122323,0.143367,0.486996,-0.123648,0.141766,0.558623,0.231257,0.122151,0.562548,0.039026,0.123974,0.380546,0.039228,0.124566,0.299093,0.038851,0.125709,0.223168,-0.107530,0.133949,0.377969,-0.228102,0.288994,0.144988,0.197792,0.129590,0.298289,0.195838,0.128027,0.218620,-0.107929,0.132408,0.298599,0.197562,0.130664,0.380890,-0.108105,0.132901,0.225552,,,,,,,,,,0.053354,0.273052,0.007899,-0.073799,0.202407,0.112176,0.009183,0.274880,-0.001234,-0.024839,0.185075,0.154931,-0.036324,0.232885,0.137806,-0.255689,0.418946,0.044369,-0.300879,0.432355,0.045578,-0.334028,0.391442,0.085152,-0.374676,0.401504,0.132426,-0.430080,0.404089,0.097699
391,1.629167,-0.849435,0.180419,-0.132579,-0.477840,-0.084066,0.159437,0.206589,-0.818685,-0.176616,0.203903,-0.506938,-0.274471,0.287490,0.169017,0.000036,-0.001048,0.000329,-0.999999,0.038358,0.137862,0.300543,0.215384,0.140773,0.428306,0.168497,0.141179,0.560824,-0.122351,0.143383,0.487014,-0.123687,0.141781,0.558653,0.231241,0.122159,0.562551,0.038985,0.123987,0.380573,0.039189,0.124587,0.299124,0.038841,0.125709,0.223173,-0.107572,0.133963,0.377991,-0.227840,0.288858,0.145342,0.197769,0.129605,0.298291,0.195827,0.128020,0.218630,-0.107943,0.132414,0.298610,0.197550,0.130669,0.380894,-0.108096,0.132891,0.225564,,,,,,,,,,0.053215,0.272779,0.008400,-0.073875,0.202118,0.112700,0.009043,0.274624,-0.000719,-0.024935,0.184754,0.155440,-0.036418,0.232601,0.138339,-0.255414,0.418912,0.044809,-0.300593,0.432341,0.046032,-0.333713,0.391412,0.085602,-0.374388,0.401521,0.132838,-0.429814,0.404154,0.098194
392,1.633333,-0.849533,0.180379,-0.132708,-0.477647,-0.084175,0.159079,0.207058,-0.818806,-0.176496,0.204169,-0.506676,-0.274246,0.287381,0.169392,0.000014,-0.001081,0.000331,-0.999999,0.038325,0.137868,0.300570,0.215372,0.140771,0.428316,0.168508,0.141178,0.560847,-0.122394,0.143383,0.487053,-0.123725,0.141774,0.558687,0.231232,0.122149,0.562564,0.038961,0.123990,0.380600,0.039142,0.124587,0.299163,0.038825,0.125698,0.223183,-0.107599,0.133957,0.378022,-0.227552,0.288748,0.145680,0.197763,0.129601,0.298312,0.195819,0.128020,0.218650,-0.107950,0.132405,0.298631,0.197541,0.130665,0.380908,-0.108095,0.132890,0.225590,,,,,,,,,,0.053112,0.272516,0.008945,-0.073943,0.201802,0.113198,0.008950,0.274388,-0.000195,-0.025051,0.184446,0.155932,-0.036548,0.232259,0.138840,-0.255146,0.418850,0.045234,-0.300325,0.432304,0.046474,-0.333454,0.391343,0.086021,-0.374113,0.401505,0.133312,-0.429537,0.404169,0.098671
393,1.637500,-0.849610,0.180512,-0.132738,-0.477451,-0.084297,0.158776,0.207498,-0.818787,-0.176570,0.204488,-0.506553,-0.273937,0.287326,0.169762,0.000099,-0.001010,0.000379,-0.999999,0.038325,0.137821,0.300609,0.215323,0.140733,0.428383,0.168489,0.141181,0.560867,-0.122413,0.143385,0.487065,-0.123740,0.141780,0.558703,0.231179,0.122109,0.562671,0.038948,0.123991,0.380624,0.039128,0.124585,0.299184,0.038820,0.125699,0.223201,-0.107663,0.133785,0.377993,-0.227260,0.288706,0.146001,0.197762,0.129597,0.298315,0.195813,0.128025,0.218662,-0.107947,0.132399,0.298641,0.197532,0.130662,0.380922,-0.108097,0.132897,0.225613,,,,,,,,,,0.053053,0.272307,0.009426,-0.074063,0.201536,0.113650,0.008922,0.274173,0.000281,-0.025172,0.184174,0.156424,-0.036642,0.231933,0.139379,-0.254881,0.418759,0.045592,-0.300072,0.432307,0.046911,-0.333173,0.391326,0.086431,-0.373804,0.401501,0.133742,-0.429215,0.404118,0.099148
394,1.641667,-0.849588,0.181021,-0.132601,-0.477334,-0.084495,0.158569,0.207927,-0.818874,-0.176523,0.204668,-0.506356,-0.273674,0.287248,0.170087,-0.000154,-0.001063,0.000292,-0.999999,0.038327,0.137969,0.300595,0.215395,0.140851,0.428369,0.168499,0.141201,0.560870,-0.122414,0.143389,0.487075,-0.123750,0.141795,0.558714,0.231230,0.122171,0.562571,0.038951,0.124005,0.380624,0.039125,0.124599,0.299185,0.038821,0.125718,0.223203,-0.107668,0.133818,0.377995,-0.226982,0.288670,0.146323,0.197757,0.129610,0.298323,0.195816,0.128027,0.218672,-0.107942,0.132412,0.298643,0.197531,0.130681,0.380921,-0.108096,0.132936,0.225621,,,,,,,,,,0.053023,0.272022,0.009962,-0.074199,0.201340,0.114102,0.008877,0.273940,0.000816,-0.025314,0.183918,0.156859,-0.036735,0.231750,0.139806,-0.254624,0.418719,0.045940,-0.299778,0.432275,0.047291,-0.332879,0.391305,0.086839,-0.373512,0.401454,0.134126,-0.428938,0.404134,0.099545
395,1.645833,-0.849549,0.181724,-0.132373,-0.477200,-0.084728,0.158393,0.208324,-0.819633,-0.176451,0.205097,-0.504978,-0.273437,0.286844,0.170016,-0.000165,-0.000981,0.000309,-1.000000,0.038376,0.137975,0.300595,0.215405,0.140858,0.428359,0.168511,0.141216,0.560865,-0.122378,0.143392,0.487048,-0.123713,0.141799,0.558692,0.231204,0.122138,0.562666,0.038983,0.124011,0.380606,0.039166,0.124595,0.299161,0.038843,0.125739,0.223202,-0.107649,0.133828,0.378001,-0.226678,0.288601,0.146657,0.197776,0.129626,0.298318,0.195826,0.128055,0.218671,-0.107925,0.132436,0.298637,0.197556,0.130693,0.380924,-0.108092,0.132972,0.225617,,,,,,,,,,0.053021,0.271740,0.010460,-0.074334,0.201191,0.114525,0.008872,0.273737,0.001292,-0.025490,0.183664,0.157290,-0.036856,0.231562,0.140252,-0.254303,0.418662,0.046276,-0.299464,0.432209,0.047593,-0.332596,0.391269,0.087170,-0.373088,0.401229,0.134406,-0.428609,0.404188,0.099946
396,1.650000,-0.849526,0.182585,-0.132132,-0.476980,-0.084991,0.158196,0.208674,-0.819949,-0.176328,0.205423,-0.504375,-0.273173,0.286690,0.170196,0.000371,-0.000970,0.000116,-1.000000,0.038413,0.137791,0.300587,0.215436,0.140854,0.428355,0.168488,0.141555,0.560986,-0.122334,0.143362,0.487023,-0.123667,0.141781,0.558663,0.231262,0.122175,0.562565,0.039020,0.123990,0.380584,0.039215,0.124563,0.299128,0.038867,0.125734,0.223192,-0.107628,0.133815,0.377992,-0.226384,0.288522,0.146973,0.197806,0.129619,0.298312,0.195856,0.128054,0.218655,-0.107912,0.132426,0.298633,0.197582,0.130696,0.380917,-0.108082,0.132990,0.225605,,,,,,,,,,0.053044,0.271432,0.010964,-0.074449,0.201062,0.114899,0.008886,0.273526,0.001771,-0.025668,0.183385,0.157691,-0.036998,0.231337,0.140665,-0.253970,0.418583,0.046589,-0.299151,0.432276,0.047979,-0.332279,0.391255,0.087492,-0.372721,0.401231,0.134767,-0.428288,0.404221,0.100326
397,1.654167,-0.849442,0.183000,-0.132593,-0.476843,-0.085246,0.157962,0.209004,-0.819651,-0.176275,0.205524,-0.504836,-0.272807,0.286732,0.170650,0.000236,-0.000965,0.000073,-1.000000,0.038470,0.137834,0.300562,0.215508,0.140885,0.428306,0.168541,0.141531,0.560957,-0.122281,0.143334,0.487004,-0.123602,0.141747,0.558640,0.231296,0.122164,0.562562,0.039075,0.123955,0.380558,0.039276,0.124530,0.299091,0.038894,0.125709,0.223188,-0.107606,0.133786,0.377983,-0.226112,0.288433,0.147295,0.197834,0.129604,0.298304,0.195884,0.128028,0.218658,-0.107887,0.132403,0.298626,0.197607,0.130689,0.380914,-0.108060,0.132976,0.225605,,,,,,,,,,0.053079,0.271203,0.011457,-0.074546,0.200865,0.115249,0.008913,0.273266,0.002235,-0.025867,0.183152,0.158095,-0.037169,0.231054,0.141075,-0.253645,0.418493,0.046875,-0.298781,0.432185,0.048292,-0.331943,0.391185,0.087839,-0.372371,0.401238,0.135097,-0.427928,0.404155,0.100652
398,1.658333,-0.849347,0.183566,-0.132962,-0.476691,-0.085545,0.157747,0.209320,-0.819577,-0.176264,0.205805,-0.504846,-0.272498,0.286674,0.170951,0.000244,-0.000930,0.000052,-1.000000,0.038511,0.137799,0.300547,0.215524,0.140862,0.428305,0.168581,0.141493,0.560942,-0.122251,0.143295,0.486977,-0.123565,0.141711,0.558611,0.231300,0.122151,0.562574,0.039098,0.123928,0.380542,0.039318,0.124497,0.299051,0.038901,0.125701,0.223188,-0.107598,0.133777,0.377986,-0.225880,0.288355,0.147580,0.197836,0.129583,0.298307,0.195895,0.128019,0.218654,-0.107881,0.132389,0.298629,0.197606,0.130681,0.380912,-0.108051,0.132968,0.225609,,,,,,,,,,0.053086,0.270957,0.011971,-0.074725,0.200659,0.115592,0.008954,0.273010,0.002689,-0.026081,0.182921,0.158464,-0.037329,0.230823,0.141484,-0.253359,0.418397,0.047145,-0.298492,0.432131,0.048578,-0.331652,0.391108,0.088141,-0.372048,0.401214,0.135436,-0.427599,0.404112,0.100990
399,1.662500,-0.849284,0.184262,-0.133189,-0.476471,-0.085871,0.157555,0.209610,-0.819638,-0.176186,0.206128,-0.504641,-0.272233,0.286565,0.171192,0.000464,-0.000923,0.000019,-0.999999,0.038523,0.137690,0.300529,0.215466,0.140810,0.428346,0.168646,0.141545,0.560899,-0.122236,0.143273,0.486945,-0.123545,0.141681,0.558577,0.231303,0.122148,0.562554,0.039113,0.123908,0.380510,0.039349,0.124467,0.299003,0.038897,0.125686,0.223176,-0.107592,0.133760,0.377972,-0.225642,0.288284,0.147885,0.197829,0.129578,0.298293,0.195887,0.128014,0.218646,-0.107883,0.132359,0.298619,0.197599,0.130670,0.380908,-0.108042,0.132946,0.225605,,,,,,,,,,0.053091,0.270728,0.012485,-0.074936,0.200471,0.115930,0.008980,0.272816,0.003108,-0.026330,0.182657,0.158843,-0.037479,0.230663,0.141838,-0.253103,0.418319,0.047409,-0.298203,0.432070,0.048874,-0.331357,0.391024,0.088428,-0.371730,0.401181,0.135786,-0.427297,0.404112,0.101303
400,1.666667,-0.849242,0.184901,-0.133418,-0.476235,-0.086218,0.157356,0.209887,-0.818981,-0.176003,0.206385,-0.505666,-0.271947,0.286731,0.171753,0.000204,-0.000923,0.000022,-1.000000,0.038523,0.137801,0.300489,0.215496,0.140864,0.428275,0.168652,0.141476,0.560840,-0.122241,0.143278,0.486914,-0.123552,0.141675,0.558547,0.231282,0.122148,0.562545,0.039107,0.123902,0.380480,0.039348,0.124442,0.298966,0.038884,0.125699,0.223157,-0.107614,0.133756,0.377955,-0.225426,0.288217,0.148181,0.197820,0.129579,0.298275,0.195869,0.128012,0.218625,-0.107894,0.132367,0.298599,0.197588,0.130677,0.380890,-0.108059,0.132965,0.225586,,,,,,,,,,0.053059,0.270510,0.012945,-0.075154,0.200291,0.116231,0.008952,0.272627,0.003560,-0.026608,0.182422,0.159202,-0.037682,0.230477,0.142201,-0.252839,0.418268,0.047660,-0.297949,0.431803,0.049045,-0.331098,0.390991,0.088725,-0.371475,0.401208,0.136063,-0.427038,0.404154,0.101634
401,1.670833,-0.849285,0.185362,-0.133876,-0.475849,-0.086549,0.157095,0.210099,-0.818898,-0.175876,0.206830,-0.505662,-0.271705,0.286713,0.172052,0.000536,-0.000949,0.000063,-0.999999,0.038479,0.137638,0.300475,0.215398,0.140759,0.428272,0.168645,0.141477,0.560820,-0.122254,0.143276,0.486898,-0.123569,0.141674,0.558525,0.231254,0.122155,0.562525,0.039090,0.123926,0.380460,0.039331,0.124443,0.298925,0.038866,0.125699,0.223143,-0.107628,0.133757,0.377931,-0.225255,0.288154,0.148456,0.197800,0.129588,0.298256,0.195849,0.128020,0.218603,-0.107906,0.132379,0.298582,0.197563,0.130665,0.380865,-0.108069,0.132941,0.225567,,,,,,,,,,0.053015,0.270342,0.013412,-0.075311,0.200110,0.116465,0.008919,0.272475,0.003983,-0.026881,0.182215,0.159508,-0.037913,0.230197,0.142552,-0.252581,0.418211,0.047917,-0.297704,0.431748,0.049308,-0.330843,0.391001,0.089036,-0.371206,0.401230,0.136365,-0.426736,0.404218,0.102020
402,1.675000,-0.849374,0.185557,-0.134584,-0.475415,-0.086847,0.156806,0.210283,-0.818775,-0.175654,0.207326,-0.505736,-0.271505,0.286709,0.172391,0.000372,-0.000931,0.000009,-1.000000,0.038473,0.137755,0.300472,0.215449,0.140858,0.428246,0.168593,0.141569,0.560854,-0.122285,0.143301,0.486898,-0.123600,0.141695,0.558526,0.231246,0.122164,0.562508,0.039058,0.123941,0.380468,0.039302,0.124447,0.298931,0.038847,0.125705,0.223132,-0.107652,0.133767,0.377921,-0.225049,0.288107,0.148727,0.197776,0.129593,0.298248,0.195832,0.128022,0.218597,-0.107935,0.132371,0.298565,0.197544,0.130658,0.380856,-0.108067,0.132927,0.225554,,,,,,,,,,0.052960,0.270228,0.013867,-0.075483,0.199892,0.116695,0.008888,0.272384,0.004378,-0.027107,0.182013,0.159810,-0.038165,0.229928,0.142857,-0.252358,0.418155,0.048200,-0.297462,0.431664,0.049564,-0.330620,0.391019,0.089351,-0.370927,0.401267,0.136711,-0.426489,0.404322,0.102398
403,1.679167,-0.849415,0.185587,-0.135413,-0.475094,-0.087127,0.156518,0.210492,-0.818599,-0.175436,0.207594,-0.505987,-0.271306,0.286758,0.172786,0.000575,-0.000950,0.000103,-0.999999,0.038421,0.137643,0.300499,0.215374,0.140756,0.428269,0.168521,0.141504,0.560896,-0.122311,0.143308,0.486928,-0.123633,0.141713,0.558549,0.231232,0.122158,0.562520,0.039040,0.123941,0.380489,0.039280,0.124451,0.298950,0.038838,0.125693,0.223135,-0.107654,0.133762,0.377932,-0.224810,0.288060,0.149024,0.197765,0.129582,0.298253,0.195819,0.128012,0.218599,-0.107934,0.132371,0.298566,0.197537,0.130647,0.380862,-0.108064,0.132890,0.225548,,,,,,,,,,0.052894,0.270104,0.014351,-0.075669,0.199617,0.116945,0.008819,0.272245,0.004748,-0.027333,0.181781,0.160112,-0.038378,0.229732,0.143151,-0.252121,0.418122,0.048494,-0.297210,0.431603,0.049835,-0.330395,0.391032,0.089679,-0.370676,0.401320,0.137049,-0.426277,0.404407,0.102740
404,1.683333,-0.849511,0.185606,-0.136147,-0.474705,-0.087399,0.156229,0.210678,-0.818481,-0.175246,0.207959,-0.506094,-0.271122,0.286803,0.173145,0.000706,-0.000962,0.000131,-0.999999,0.038389,0.137578,0.300530,0.215328,0.140702,0.428323,0.168491,0.141516,0.560928,-0.122335,0.143316,0.486949,-0.123660,0.141708,0.558585,0.231229,0.122147,0.562524,0.039016,0.123948,0.380522,0.039259,0.124446,0.298999,0.038838,0.125682,0.223140,-0.107665,0.133747,0.377934,-0.224613,0.288016,0.149310,0.197767,0.129577,0.298270,0.195817,0.127987,0.218610,-0.107937,0.132357,0.298572,0.197545,0.130639,0.380879,-0.108075,0.132875,0.225555,,,,,,,,,,0.052821,0.270025,0.014780,-0.075859,0.199371,0.117167,0.008723,0.272135,0.005129,-0.027555,0.181550,0.160400,-0.038610,0.229539,0.143431,-0.251928,0.418102,0.048775,-0.296961,0.431586,0.050121,-0.330182,0.391089,0.090027,-0.370443,0.401387,0.137389,-0.426071,0.404516,0.103113
405,1.687500,-0.849653,0.185525,-0.136745,-0.474311,-0.087623,0.155954,0.210872,-0.818659,-0.175012,0.208430,-0.505693,-0.270992,0.286734,0.173366,0.000675,-0.000923,0.000199,-0.999999,0.038387,0.137600,0.300571,0.215336,0.140704,0.428334,0.168474,0.141525,0.560955,-0.122351,0.143342,0.486983,-0.123693,0.141738,0.558623,0.231190,0.122100,0.562634,0.038990,0.123953,0.380542,0.039229,0.124473,0.299048,0.038838,0.125691,0.223160,-0.107658,0.133756,0.377948,-0.224411,0.287997,0.149598,0.197773,0.129568,0.298285,0.195825,0.127998,0.218627,-0.107936,0.132363,0.298584,0.197544,0.130638,0.380894,-0.108091,0.132885,0.225569,,,,,,,,,,0.052693,0.269981,0.015185,-0.076029,0.199163,0.117394,0.008625,0.272064,0.005483,-0.027745,0.181358,0.160685,-0.038826,0.229330,0.143716,-0.251718,0.418086,0.049062,-0.296727,0.431604,0.050422,-0.329997,0.391161,0.090344,-0.370234,0.401433,0.137713,-0.425859,0.404652,0.103536
406,1.691667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,1.695833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,1.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,1.704167,-0.850545,0.183850,-0.139179,-0.472653,-0.088169,0.154720,0.211518,-0.818258,-0.174510,0.209473,-0.506084,-0.270214,0.286920,0.174637,-0.000200,-0.001062,0.000285,-0.999999,0.038388,0.137998,0.300547,0.215508,0.140879,0.428284,0.168545,0.141203,0.560819,-0.122362,0.143387,0.487039,-0.123708,0.141810,0.558675,0.231284,0.122172,0.562545,0.039001,0.124006,0.380589,0.039168,0.124612,0.299167,0.038888,0.125734,0.223168,-0.107610,0.133807,0.377958,-0.223629,0.288025,0.150710,0.197825,0.129616,0.298280,0.195882,0.128037,0.218621,-0.107898,0.132428,0.298593,0.197596,0.130681,0.380896,-0.108064,0.132903,0.225541,,,,,,,,,,0.052015,0.270037,0.016517,-0.076555,0.198249,0.118167,0.007987,0.271848,0.006700,-0.028279,0.180592,0.161568,-0.039621,0.228521,0.144640,-0.250854,0.418056,0.050140,-0.295882,0.431618,0.051439,-0.329199,0.391304,0.091510,-0.369280,0.401704,0.138928,-0.425024,0.404983,0.104827
410,1.708333,-0.850748,0.183044,-0.139953,-0.472373,-0.088254,0.154393,0.211706,-0.818303,-0.174430,0.209775,-0.505914,-0.270039,0.286888,0.174852,-0.000110,-0.001042,0.000274,-0.999999,0.038390,0.137952,0.300549,0.215451,0.140854,0.428331,0.168554,0.141225,0.560820,-0.122354,0.143379,0.487027,-0.123691,0.141795,0.558659,0.231270,0.122170,0.562542,0.039012,0.124005,0.380579,0.039152,0.124614,0.299179,0.038877,0.125732,0.223172,-0.107607,0.133813,0.377963,-0.223444,0.288057,0.150971,0.197817,0.129612,0.298286,0.195873,0.128049,0.218638,-0.107896,0.132417,0.298596,0.197588,0.130690,0.380896,-0.108058,0.132923,0.225558,,,,,,,,,,0.051801,0.270051,0.016801,-0.076682,0.197938,0.118378,0.007759,0.271789,0.006948,-0.028408,0.180408,0.161794,-0.039827,0.228328,0.144886,-0.250691,0.418024,0.050364,-0.295683,0.431631,0.051712,-0.328992,0.391321,0.091760,-0.369061,0.401740,0.139220,-0.424803,0.405034,0.105114
411,1.712500,-0.850960,0.182199,-0.140678,-0.472102,-0.088312,0.154046,0.211876,-0.818323,-0.174389,0.209928,-0.505833,-0.269846,0.286874,0.175067,0.000375,-0.000967,0.000102,-0.999999,0.038430,0.137787,0.300564,0.215451,0.140853,0.428332,0.168505,0.141562,0.560962,-0.122319,0.143363,0.487003,-0.123646,0.141766,0.558636,0.231276,0.122177,0.562548,0.039035,0.123978,0.380558,0.039152,0.124587,0.299171,0.038874,0.125726,0.223174,-0.107612,0.133808,0.377967,-0.223277,0.288065,0.151207,0.197809,0.129607,0.298285,0.195870,0.128037,0.218627,-0.107899,0.132403,0.298611,0.197591,0.130691,0.380891,-0.108045,0.132934,0.225574,,,,,,,,,,0.051576,0.270060,0.017039,-0.076793,0.197611,0.118572,0.007546,0.271704,0.007158,-0.028521,0.180190,0.161997,-0.040025,0.228120,0.145120,-0.250513,0.418001,0.050566,-0.295490,0.431646,0.051969,-0.328760,0.391328,0.092013,-0.368848,0.401755,0.139469,-0.424585,0.405066,0.105346
