Format Version,1.23,Take Name,cap_058,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.00.47.410 PM,Total Frames in Take,1694,Total Exported Frames,1694,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 3461,Unlabeled 3461,Unlabeled 3461,Unlabeled 3462,Unlabeled 3462,Unlabeled 3462,Unlabeled 3463,Unlabeled 3463,Unlabeled 3463,Unlabeled 3464,Unlabeled 3464,Unlabeled 3464,Unlabeled 3465,Unlabeled 3465,Unlabeled 3465,Unlabeled 3466,Unlabeled 3466,Unlabeled 3466,Unlabeled 3467,Unlabeled 3467,Unlabeled 3467,Unlabeled 3468,Unlabeled 3468,Unlabeled 3468,Unlabeled 3469,Unlabeled 3469,Unlabeled 3469,Unlabeled 3470,Unlabeled 3470,Unlabeled 3470,Unlabeled 3471,Unlabeled 3471,Unlabeled 3471,Unlabeled 3472,Unlabeled 3472,Unlabeled 3472,Unlabeled 3473,Unlabeled 3473,Unlabeled 3473,Unlabeled 3474,Unlabeled 3474,Unlabeled 3474,Unlabeled 3475,Unlabeled 3475,Unlabeled 3475,Unlabeled 3476,Unlabeled 3476,Unlabeled 3476,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","E2F90","E2F90","E2F90","E2FD0","E2FD0","E2FD0","E3020","E3020","E3020","E3030","E3030","E3030","E2F30","E2F30","E2F30","E2FE0","E2FE0","E2FE0","E2FF0","E2FF0","E2FF0","E30A0","E30A0","E30A0","E30C0","E30C0","E30C0","E30D0","E30D0","E30D0","E3140","E3140","E3140","E3150","E3150","E3150","E3190","E3190","E3190","E31A0","E31A0","E31A0","E31C0","E31C0","E31C0","E3210","E3210","E3210","E3220","E3220","E3220","E3230","E3230","E3230","E3240","E3240","E3240","E3270","E3270","E3270","E3290","E3290","E3290","E1860","E1860","E1860","E2F70","E2F70","E2F70","E31F0","E31F0","E31F0","E2ED0","E2ED0","E2ED0","E2F50","E2F50","E2F50","E2F20","E2F20","E2F20","E3050","E3050","E3050","E3060","E3060","E3060","E2E80","E2E80","E2E80","E3070","E3070","E3070"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.864440,0.110582,-0.056629,-0.487144,-0.038094,0.291856,-0.016325,-0.771461,-0.175872,0.242358,-0.561409,-0.306081,0.349957,0.059920,0.000578,-0.000750,0.000227,-1.000000,0.038483,0.137587,0.300507,0.215321,0.140661,0.428349,0.168501,0.141476,0.560944,-0.122310,0.143290,0.486960,-0.123568,0.141686,0.558384,0.231116,0.122007,0.562633,0.039042,0.123738,0.380580,0.039228,0.124143,0.299071,-0.108061,0.132968,0.225656,-0.283024,0.347757,0.049921,0.038976,0.125400,0.223236,-0.107908,0.132635,0.298627,0.197507,0.130660,0.380902,0.197714,0.129504,0.298317,0.195750,0.127879,0.218667,-0.107493,0.134124,0.377962,,,,,,,,,,,,,,,,,,,0.050765,0.412749,-0.236526,-0.049420,0.335917,-0.109588,0.005541,0.411522,-0.236870,0.008710,0.320052,-0.078066,-0.009136,0.366927,-0.092131,-0.295173,0.460623,-0.083487,-0.340587,0.475199,-0.081618,-0.370524,0.440617,-0.034285,-0.408439,0.457845,0.013162,-0.465894,0.455464,-0.017957
1,0.004167,-0.864158,0.111269,-0.054934,-0.487681,-0.037873,0.292072,-0.016221,-0.771736,-0.176227,0.242030,-0.561061,-0.306079,0.349860,0.059897,0.000629,-0.000692,0.000201,-1.000000,0.038532,0.137572,0.300542,0.215347,0.140677,0.428368,0.168509,0.141480,0.560962,-0.122300,0.143288,0.486976,-0.123554,0.141693,0.558399,0.231175,0.122030,0.562759,0.039052,0.123742,0.380595,0.039252,0.124147,0.299096,-0.108035,0.132993,0.225680,-0.283018,0.347747,0.049969,0.038994,0.125396,0.223253,-0.107906,0.132630,0.298654,0.197534,0.130679,0.380920,0.197742,0.129520,0.298330,0.195770,0.127894,0.218680,-0.107470,0.134134,0.377984,,,,,,,,,,,,,,,,,,,0.050824,0.412541,-0.236722,-0.049315,0.336107,-0.109482,0.005608,0.411438,-0.236955,0.008883,0.320092,-0.078102,-0.008866,0.366985,-0.092150,-0.295228,0.460641,-0.083385,-0.340660,0.475284,-0.081489,-0.370563,0.440571,-0.034208,-0.408496,0.457757,0.013249,-0.465951,0.455333,-0.017895
2,0.008333,-0.863906,0.111718,-0.053597,-0.488173,-0.037614,0.292257,-0.016160,-0.771783,-0.176535,0.241643,-0.561067,-0.306050,0.349860,0.059945,0.000235,-0.000726,0.000157,-1.000000,0.038554,0.137775,0.300518,0.215454,0.140803,0.428351,0.168538,0.141495,0.560953,-0.122277,0.143298,0.486977,-0.123525,0.141705,0.558404,0.231172,0.122033,0.562652,0.039086,0.123763,0.380597,0.039274,0.124151,0.299094,-0.108002,0.133032,0.225689,-0.282995,0.347765,0.050012,0.039026,0.125408,0.223254,-0.107878,0.132636,0.298650,0.197566,0.130708,0.380926,0.197772,0.129541,0.298324,0.195806,0.127929,0.218684,-0.107442,0.134134,0.377989,,,,,,,,,,,,,,,,,,,0.050914,0.412361,-0.236922,-0.049159,0.336235,-0.109445,0.005695,0.411364,-0.237065,0.009090,0.320136,-0.078153,-0.008579,0.367062,-0.092189,-0.295259,0.460678,-0.083294,-0.340700,0.475313,-0.081421,-0.370588,0.440542,-0.034141,-0.408549,0.457680,0.013311,-0.466016,0.455219,-0.017852
3,0.012500,-0.863682,0.111922,-0.052615,-0.488629,-0.037345,0.292384,-0.016130,-0.771591,-0.176871,0.241256,-0.561391,-0.306006,0.349947,0.060063,0.000307,-0.000797,0.000089,-1.000000,0.038564,0.137766,0.300499,0.215486,0.140824,0.428344,0.168540,0.141499,0.560930,-0.122261,0.143305,0.486980,-0.123509,0.141713,0.558400,0.231308,0.122129,0.562562,0.039108,0.123766,0.380596,0.039296,0.124165,0.299090,-0.107964,0.133045,0.225678,-0.282965,0.347780,0.050052,0.039052,0.125434,0.223246,-0.107868,0.132629,0.298644,0.197601,0.130723,0.380912,0.197805,0.129563,0.298321,0.195832,0.127948,0.218664,-0.107426,0.134142,0.377988,,,,,,,,,,,,,,,,,,,0.051001,0.412179,-0.237122,-0.048967,0.336286,-0.109479,0.005769,0.411265,-0.237177,0.009288,0.320165,-0.078209,-0.008297,0.367109,-0.092239,-0.295321,0.460738,-0.083212,-0.340754,0.475296,-0.081393,-0.370636,0.440504,-0.034054,-0.408625,0.457615,0.013357,-0.466068,0.455098,-0.017816
4,0.016667,-0.863461,0.112222,-0.051559,-0.489064,-0.037073,0.292495,-0.016107,-0.771539,-0.177229,0.240883,-0.561510,-0.305965,0.349992,0.060113,0.000320,-0.000800,0.000080,-1.000000,0.038585,0.137764,0.300486,0.215512,0.140830,0.428331,0.168561,0.141508,0.560913,-0.122238,0.143302,0.486967,-0.123490,0.141717,0.558389,0.231332,0.122135,0.562547,0.039137,0.123766,0.380588,0.039314,0.124168,0.299083,-0.107936,0.133062,0.225667,-0.282945,0.347802,0.050085,0.039082,0.125438,0.223243,-0.107846,0.132642,0.298635,0.197625,0.130736,0.380892,0.197837,0.129565,0.298308,0.195867,0.127965,0.218651,-0.107405,0.134149,0.377982,,,,,,,,,,,,,,,,,,,0.051105,0.411960,-0.237335,-0.048758,0.336329,-0.109498,0.005880,0.411180,-0.237282,0.009489,0.320172,-0.078262,-0.008007,0.367131,-0.092314,-0.295386,0.460787,-0.083150,-0.340805,0.475326,-0.081350,-0.370669,0.440482,-0.033998,-0.408692,0.457557,0.013393,-0.466122,0.454981,-0.017792
5,0.020833,-0.863316,0.113061,-0.049690,-0.489320,-0.036848,0.292628,-0.016087,-0.771617,-0.177532,0.240461,-0.561487,-0.305986,0.349994,0.060152,0.000246,-0.000816,0.000088,-1.000000,0.038577,0.137809,0.300476,0.215544,0.140859,0.428277,0.168553,0.141510,0.560919,-0.122248,0.143313,0.486965,-0.123498,0.141736,0.558393,0.231320,0.122135,0.562537,0.039126,0.123776,0.380591,0.039297,0.124184,0.299078,-0.107944,0.133075,0.225669,-0.282945,0.347828,0.050118,0.039070,0.125454,0.223248,-0.107851,0.132647,0.298645,0.197617,0.130735,0.380893,0.197830,0.129570,0.298304,0.195857,0.127960,0.218647,-0.107417,0.134152,0.377981,,,,,,,,,,,,,,,,,,,0.051199,0.411732,-0.237525,-0.048603,0.336465,-0.109458,0.005937,0.411232,-0.237427,0.009649,0.320156,-0.078321,-0.007721,0.367149,-0.092368,-0.295466,0.460863,-0.083059,-0.340887,0.475349,-0.081271,-0.370743,0.440468,-0.033938,-0.408794,0.457482,0.013432,-0.466206,0.454873,-0.017761
