Format Version,1.23,Take Name,cap_075,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.08.58.776 PM,Total Frames in Take,1726,Total Exported Frames,1726,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 4091,Unlabeled 4091,Unlabeled 4091,Unlabeled 4092,Unlabeled 4092,Unlabeled 4092,Unlabeled 4093,Unlabeled 4093,Unlabeled 4093,Unlabeled 4094,Unlabeled 4094,Unlabeled 4094,Unlabeled 4095,Unlabeled 4095,Unlabeled 4095,Unlabeled 4096,Unlabeled 4096,Unlabeled 4096,Unlabeled 4097,Unlabeled 4097,Unlabeled 4097,Unlabeled 4098,Unlabeled 4098,Unlabeled 4098,Unlabeled 4099,Unlabeled 4099,Unlabeled 4099,Unlabeled 4100,Unlabeled 4100,Unlabeled 4100,Unlabeled 4101,Unlabeled 4101,Unlabeled 4101,Unlabeled 4102,Unlabeled 4102,Unlabeled 4102,Unlabeled 4103,Unlabeled 4103,Unlabeled 4103,Unlabeled 4104,Unlabeled 4104,Unlabeled 4104,Unlabeled 4105,Unlabeled 4105,Unlabeled 4105,Unlabeled 4106,Unlabeled 4106,Unlabeled 4106,Unlabeled 4107,Unlabeled 4107,Unlabeled 4107,Unlabeled 4108,Unlabeled 4108,Unlabeled 4108,Unlabeled 4109,Unlabeled 4109,Unlabeled 4109,Unlabeled 4110,Unlabeled 4110,Unlabeled 4110,Unlabeled 4111,Unlabeled 4111,Unlabeled 4111,Unlabeled 4112,Unlabeled 4112,Unlabeled 4112,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","E5DE0","E5DE0","E5DE0","E5E20","E5E20","E5E20","E5EA0","E5EA0","E5EA0","E5EB0","E5EB0","E5EB0","E5D90","E5D90","E5D90","E5E30","E5E30","E5E30","E5E40","E5E40","E5E40","E5E50","E5E50","E5E50","E60D0","E60D0","E60D0","E6100","E6100","E6100","E6120","E6120","E6120","E6130","E6130","E6130","E6140","E6140","E6140","E6190","E6190","E6190","E61E0","E61E0","E61E0","E6200","E6200","E6200","E6210","E6210","E6210","E6220","E6220","E6220","E6230","E6230","E6230","E6240","E6240","E6240","E61F0","E61F0","E61F0","E6250","E6250","E6250","E6270","E6270","E6270","E6280","E6280","E6280","E6290","E6290","E6290","E62B0","E62B0","E62B0","E62C0","E62C0","E62C0","E61D0","E61D0","E61D0","E60A0","E60A0","E60A0","E61B0","E61B0","E61B0","E6020","E6020","E6020","E5DB0","E5DB0","E5DB0","E5FE0","E5FE0","E5FE0","E5F40","E5F40","E5F40","E5EE0","E5EE0","E5EE0","E5ED0","E5ED0","E5ED0","E5EF0","E5EF0","E5EF0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.867620,0.207990,-0.087726,-0.443034,-0.086038,0.245051,0.042647,-0.833926,-0.140601,0.277030,-0.456129,-0.290467,0.265543,0.091180,0.000253,-0.001192,0.000084,-0.999999,0.038337,0.137872,0.300642,0.215459,0.140928,0.428291,0.168500,0.141584,0.560950,-0.122337,0.143391,0.486997,-0.123556,0.141748,0.559100,0.231252,0.122210,0.562538,0.038914,0.126400,0.223226,0.039199,0.124890,0.299091,0.038984,0.124239,0.380540,-0.261416,0.262007,0.074686,-0.107992,0.132827,0.298686,0.195848,0.128059,0.218668,0.197758,0.129686,0.298279,0.197554,0.130778,0.380875,-0.107582,0.133499,0.378003,-0.108126,0.132960,0.225715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051705,0.367704,-0.149481,-0.076210,0.296170,-0.046972,0.007499,0.373710,-0.156278,-0.027199,0.271287,-0.008418,-0.035550,0.321043,-0.020322,-0.261789,0.400008,-0.027402,-0.303858,0.420628,-0.021306,-0.339434,0.382770,0.019487,-0.373485,0.395793,0.070772,-0.430678,0.409293,0.042070
1,0.004167,-0.867823,0.208741,-0.086028,-0.442617,-0.085946,0.244399,0.043490,-0.833848,-0.140318,0.277208,-0.456250,-0.290518,0.265473,0.091488,0.000260,-0.001193,0.000071,-0.999999,0.038328,0.137851,0.300644,0.215460,0.140913,0.428288,0.168484,0.141572,0.560953,-0.122345,0.143369,0.487004,-0.123575,0.141725,0.559104,0.231249,0.122196,0.562539,0.038919,0.126389,0.223235,0.039202,0.124877,0.299102,0.038979,0.124229,0.380549,-0.262145,0.261176,0.075086,-0.108002,0.132816,0.298696,0.195846,0.128034,0.218671,0.197765,0.129664,0.298280,0.197555,0.130751,0.380884,-0.107591,0.133496,0.378004,-0.108128,0.132952,0.225715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051728,0.367044,-0.148708,-0.076193,0.295664,-0.046069,0.007495,0.373155,-0.155461,-0.027157,0.270573,-0.007632,-0.035373,0.320325,-0.019431,-0.261785,0.399854,-0.027154,-0.303829,0.420542,-0.021089,-0.339415,0.382661,0.019758,-0.373480,0.395762,0.071032,-0.430637,0.409279,0.042301
2,0.008333,-0.867940,0.210016,-0.084034,-0.442167,-0.085957,0.243831,0.044340,-0.833842,-0.139938,0.277367,-0.456280,-0.290588,0.265371,0.091787,0.000239,-0.001120,0.000103,-0.999999,0.038356,0.137843,0.300662,0.215469,0.140897,0.428294,0.168489,0.141554,0.560959,-0.122347,0.143362,0.487006,-0.123569,0.141709,0.559119,0.231212,0.122150,0.562639,0.038920,0.126372,0.223232,0.039206,0.124851,0.299112,0.038982,0.124204,0.380551,-0.262251,0.260992,0.075351,-0.107994,0.132788,0.298699,0.195847,0.128014,0.218674,0.197775,0.129647,0.298288,0.197566,0.130738,0.380887,-0.107579,0.133479,0.378013,-0.108106,0.132946,0.225723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051762,0.366304,-0.147923,-0.076207,0.295220,-0.045103,0.007569,0.372626,-0.154536,-0.027167,0.269904,-0.006864,-0.035240,0.319670,-0.018597,-0.261742,0.399699,-0.026907,-0.303772,0.420406,-0.020826,-0.339383,0.382579,0.020013,-0.373455,0.395717,0.071285,-0.430585,0.409262,0.042537
3,0.012500,-0.868134,0.210800,-0.082406,-0.441719,-0.085872,0.243189,0.045172,-0.833848,-0.139556,0.277515,-0.456297,-0.290669,0.265294,0.092065,0.000574,-0.001164,0.000132,-0.999999,0.038323,0.137670,0.300669,0.215390,0.140790,0.428310,0.168499,0.141550,0.560960,-0.122340,0.143343,0.487003,-0.123574,0.141704,0.559106,0.231211,0.122149,0.562637,0.038919,0.126364,0.223231,0.039208,0.124847,0.299112,0.038984,0.124205,0.380557,-0.262304,0.260915,0.075568,-0.107997,0.132788,0.298695,0.195860,0.128015,0.218676,0.197779,0.129646,0.298283,0.197568,0.130744,0.380887,-0.107589,0.133468,0.378009,-0.108115,0.132929,0.225722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051780,0.365658,-0.147173,-0.076183,0.294700,-0.044225,0.007624,0.372087,-0.153666,-0.027136,0.269208,-0.006077,-0.035046,0.318985,-0.017702,-0.261705,0.399589,-0.026670,-0.303725,0.420296,-0.020577,-0.339370,0.382501,0.020244,-0.373424,0.395707,0.071524,-0.430550,0.409284,0.042748
4,0.016667,-0.868221,0.211599,-0.080927,-0.441439,-0.085830,0.242631,0.046044,-0.833850,-0.139171,0.277642,-0.456334,-0.290729,0.265217,0.092329,0.000222,-0.001108,0.000090,-0.999999,0.038371,0.137839,0.300652,0.215480,0.140892,0.428290,0.168503,0.141546,0.560955,-0.122338,0.143350,0.486995,-0.123562,0.141691,0.559096,0.231221,0.122144,0.562634,0.038933,0.126359,0.223229,0.039225,0.124840,0.299103,0.038995,0.124203,0.380543,-0.262368,0.260827,0.075806,-0.107990,0.132774,0.298684,0.195862,0.128021,0.218679,0.197792,0.129654,0.298282,0.197574,0.130741,0.380879,-0.107577,0.133467,0.378002,-0.108108,0.132944,0.225722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051808,0.364971,-0.146365,-0.076131,0.294231,-0.043300,0.007635,0.371565,-0.152800,-0.027119,0.268536,-0.005278,-0.034934,0.318414,-0.016821,-0.261633,0.399466,-0.026428,-0.303669,0.420177,-0.020370,-0.339334,0.382441,0.020452,-0.373381,0.395680,0.071730,-0.430501,0.409305,0.042964
5,0.020833,-0.868258,0.212541,-0.079398,-0.441192,-0.085852,0.242094,0.046922,-0.833937,-0.138731,0.277765,-0.456233,-0.290828,0.265113,0.092549,0.000194,-0.001101,0.000072,-0.999999,0.038376,0.137849,0.300644,0.215488,0.140902,0.428282,0.168499,0.141538,0.560951,-0.122331,0.143341,0.486986,-0.123567,0.141685,0.559089,0.231221,0.122152,0.562623,0.038936,0.126356,0.223214,0.039226,0.124827,0.299094,0.039000,0.124196,0.380535,-0.262445,0.260745,0.076032,-0.107984,0.132779,0.298669,0.195874,0.128018,0.218669,0.197795,0.129653,0.298276,0.197586,0.130751,0.380883,-0.107572,0.133462,0.377987,-0.108099,0.132941,0.225708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051824,0.364309,-0.145577,-0.076195,0.293811,-0.042375,0.007652,0.370973,-0.151930,-0.027133,0.267918,-0.004464,-0.034841,0.317742,-0.015924,-0.261571,0.399342,-0.026197,-0.303612,0.420064,-0.020162,-0.339309,0.382391,0.020647,-0.373356,0.395647,0.071923,-0.430452,0.409333,0.043159
