Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.299918,0.038938,0.137702,-0.999999,0.000794,0.000652,0.000578,-1,0.17167,0.314461,0.271736,-0.532427,-0.484075,-0.633109,0.285247,-1,0.010034,0.139398,0.290628,-0.561152,0.114972,-0.819135,-0.030127,-1,0.380413,0.038991,0.124368,0.225579,-0.107956,0.133415,0.377865,-0.107641,0.133061,0.223156,0.038962,0.126818,0.298591,-0.107907,0.133199,0.298932,0.039165,0.125175,0.218616,0.195886,0.128261,0.29824,0.19792,0.130211,0.38088,0.197758,0.131102
0.008333,0.299955,0.038929,0.137702,-0.999999,0.000808,0.000622,0.000576,-1,0.172451,0.312357,0.274365,-0.53976,-0.484324,-0.624559,0.289855,-1,0.010143,0.13944,0.290689,-0.561198,0.114602,-0.819136,-0.030651,-1,0.380454,0.038996,0.124352,0.22561,-0.107975,0.133396,0.377904,-0.107634,0.13305,0.223177,0.038958,0.126792,0.298617,-0.107919,0.133181,0.298973,0.039163,0.125159,0.218655,0.195892,0.128237,0.298267,0.197922,0.130205,0.380892,0.197749,0.131082
0.012500,0.299995,0.038938,0.137476,-0.999999,0.000644,0.001294,0.00058,-1,0.172562,0.312348,0.274499,-0.539684,-0.484332,-0.624555,0.289991,-1,0.010237,0.139492,0.290746,-0.561175,0.114366,-0.819169,-0.031061,-1,0.380476,0.039002,0.124347,0.225624,-0.107993,0.133424,0.377925,-0.107636,0.133034,0.223188,0.038951,0.126786,0.298629,-0.107922,0.133176,0.298993,0.039161,0.125165,0.218671,0.195901,0.128233,0.298289,0.19793,0.130197,0.380906,0.197742,0.131069
0.016667,0.300011,0.038948,0.137497,-0.999999,0.000621,0.00124,0.000587,-1,0.172686,0.312356,0.274627,-0.539587,-0.484211,-0.624679,0.290106,-1,0.010322,0.139532,0.290777,-0.561109,0.114184,-0.819227,-0.031406,-1,0.38048,0.039002,0.124339,0.225644,-0.107977,0.133404,0.377935,-0.107624,0.133035,0.223205,0.038953,0.126792,0.298643,-0.10791,0.133176,0.298999,0.039163,0.125168,0.218673,0.195892,0.128228,0.298286,0.197929,0.130182,0.380904,0.197739,0.131061
0.033333,0.300043,0.039023,0.137479,-0.999999,0.000597,0.001223,0.000635,-1,0.173254,0.312271,0.275421,-0.539896,-0.483472,-0.624628,0.290875,-1,0.010583,0.139675,0.290652,-0.560284,0.113696,-0.819821,-0.032384,-1,0.380487,0.039038,0.124311,0.225682,-0.10792,0.133383,0.377948,-0.107604,0.132999,0.223256,0.039012,0.126783,0.298705,-0.10785,0.133156,0.299014,0.039182,0.125148,0.218667,0.195937,0.128197,0.298293,0.197965,0.130158,0.380954,0.197818,0.131042
0.037500,0.300002,0.039019,0.13746,-0.999999,0.000514,0.001329,0.000576,-1,0.173371,0.312238,0.275634,-0.540008,-0.483242,-0.624608,0.291092,-1,0.010599,0.139696,0.290568,-0.559915,0.113666,-0.820072,-0.032501,-1,0.380469,0.039033,0.12432,0.225667,-0.107913,0.133408,0.377921,-0.107599,0.133016,0.22323,0.039012,0.126791,0.298672,-0.107844,0.133168,0.298974,0.039184,0.125158,0.21864,0.195934,0.128212,0.29827,0.197962,0.130173,0.380933,0.197816,0.131056
0.041667,0.29998,0.03901,0.137482,-0.999999,0.000517,0.001323,0.00058,-1,0.173458,0.312249,0.275766,-0.539927,-0.483039,-0.624777,0.291216,-1,0.010601,0.139705,0.29047,-0.559512,0.113742,-0.820336,-0.032535,-1,0.380439,0.03902,0.124325,0.225651,-0.107917,0.133416,0.377898,-0.107614,0.133022,0.223209,0.03901,0.126817,0.298645,-0.107851,0.13319,0.298952,0.039175,0.125165,0.218618,0.195919,0.128226,0.298242,0.197943,0.130183,0.380912,0.197809,0.131089
0.045833,0.299941,0.039002,0.137548,-0.999999,0.000492,0.001231,0.000582,-1,0.172953,0.314298,0.27348,-0.532675,-0.482599,-0.633299,0.286859,-1,0.010596,0.139711,0.290353,-0.55908,0.11386,-0.820616,-0.032484,-1,0.380406,0.039014,0.124354,0.225616,-0.107925,0.133439,0.377874,-0.107627,0.133047,0.22318,0.038997,0.126836,0.298617,-0.107881,0.133219,0.29892,0.039168,0.125176,0.218602,0.195911,0.128249,0.298225,0.197934,0.130203,0.3809,0.197789,0.131105
0.062500,0.299894,0.039026,0.138436,-0.999999,0.000575,-0.00073,0.0007,-1,0.174255,0.312327,0.276524,-0.540067,-0.481719,-0.625554,0.291472,-1,0.010685,0.139653,0.289824,-0.557259,0.11427,-0.821817,-0.031961,-1,0.380411,0.038948,0.124411,0.22557,-0.107957,0.133454,0.377829,-0.107686,0.133097,0.223183,0.038952,0.126861,0.298595,-0.107932,0.133247,0.298945,0.039128,0.125221,0.218628,0.195852,0.128293,0.29825,0.197884,0.130264,0.380916,0.19774,0.131143
0.066667,0.299881,0.03904,0.13843,-0.999999,0.000566,-0.000717,0.000716,-1,0.173814,0.314351,0.274243,-0.533036,-0.480909,-0.634143,0.287162,-1,0.0107,0.139635,0.289681,-0.556738,0.114337,-0.822167,-0.031819,-1,0.380391,0.03895,0.124415,0.225562,-0.107939,0.133465,0.377818,-0.107682,0.133096,0.223175,0.038966,0.126873,0.298594,-0.107916,0.13325,0.298923,0.039126,0.125218,0.218607,0.195851,0.128286,0.298233,0.197883,0.130269,0.380911,0.197757,0.131149
