Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.299994,0.039106,0.138104,-1.0,0.000336,7e-05,0.00064,-1,0.216526,0.340135,0.271331,-0.515108,-0.400558,-0.708439,0.268946,-1,0.008823,0.113627,0.352823,-0.667206,0.061033,-0.736981,-0.089274,-1,0.380458,0.039033,0.124386,0.225681,-0.107821,0.134425,0.378015,-0.107471,0.133615,0.223161,0.038926,0.127156,0.298704,-0.10788,0.132783,0.298983,0.039178,0.125377,0.218774,0.195826,0.128628,0.298256,0.197953,0.130206,0.380912,0.197813,0.131103
0.016667,0.29996,0.039073,0.138159,-1.0,0.000357,4.7e-05,0.000643,-1,0.216736,0.340027,0.271244,-0.514935,-0.400894,-0.708451,0.268743,-1,0.008759,0.113551,0.352466,-0.666742,0.060888,-0.737422,-0.089197,-1,0.380434,0.03901,0.124418,0.225638,-0.107838,0.134451,0.37797,-0.1075,0.133668,0.223135,0.038918,0.127174,0.298646,-0.107899,0.132832,0.298962,0.039179,0.125403,0.218767,0.195826,0.128656,0.298242,0.197944,0.130239,0.38089,0.197779,0.13115
0.020833,0.299935,0.039054,0.138198,-1.0,0.000371,9e-06,0.000647,-1,0.216804,0.339994,0.271217,-0.514862,-0.400938,-0.708505,0.268675,-1,0.008858,0.113175,0.352822,-0.667743,0.06414,-0.736724,-0.085105,-1,0.38042,0.038983,0.124446,0.225609,-0.107842,0.134479,0.377938,-0.107513,0.133688,0.223122,0.038907,0.127191,0.298627,-0.107922,0.132868,0.298938,0.039163,0.125409,0.21877,0.195811,0.128692,0.298238,0.197921,0.130278,0.380882,0.197765,0.131165
0.025000,0.299883,0.039032,0.138407,-1.0,0.000557,-0.000606,0.00063,-1,0.21688,0.339939,0.271211,-0.514858,-0.400905,-0.708533,0.268658,-1,0.008848,0.113121,0.35275,-0.667684,0.064189,-0.73679,-0.084963,-1,0.380404,0.038963,0.124478,0.225586,-0.107845,0.134486,0.377911,-0.107523,0.133706,0.223111,0.038883,0.12721,0.298615,-0.107944,0.132867,0.298928,0.039139,0.125459,0.218762,0.195778,0.128732,0.298222,0.197908,0.13031,0.380874,0.197762,0.131187
0.029167,0.299859,0.03902,0.138446,-0.999999,0.000567,-0.000657,0.000632,-1,0.216949,0.339891,0.271187,-0.514763,-0.40093,-0.708606,0.268611,-1,0.008858,0.113039,0.352666,-0.667611,0.06413,-0.736876,-0.084832,-1,0.380389,0.038934,0.124501,0.225587,-0.107851,0.134499,0.377898,-0.107527,0.133729,0.223101,0.038858,0.127243,0.298603,-0.107952,0.132885,0.298919,0.03911,0.125488,0.218759,0.195745,0.128766,0.298215,0.197882,0.130347,0.380873,0.197748,0.131203
0.033333,0.299856,0.039016,0.138433,-1.0,0.000588,-0.000619,0.000643,-1,0.217056,0.339832,0.271168,-0.514764,-0.400944,-0.708623,0.268542,-1,0.008866,0.112996,0.352564,-0.667466,0.063817,-0.737004,-0.085097,-1,0.38039,0.038911,0.124517,0.225593,-0.107851,0.134503,0.377908,-0.107546,0.133738,0.2231,0.038833,0.127248,0.298609,-0.107958,0.132895,0.298919,0.039083,0.125493,0.218767,0.195717,0.12879,0.298222,0.197866,0.130346,0.380886,0.197742,0.131203
0.041667,0.299874,0.03902,0.138417,-0.999999,0.000589,-0.000649,0.000652,-1,0.217232,0.339718,0.271083,-0.514683,-0.400953,-0.708696,0.268492,-1,0.008865,0.112914,0.352242,-0.666996,0.062472,-0.737407,-0.086282,-1,0.380399,0.038909,0.124478,0.225613,-0.107857,0.134482,0.37792,-0.107535,0.13371,0.22311,0.038824,0.127226,0.29862,-0.107959,0.13286,0.298923,0.039084,0.125458,0.218774,0.195725,0.128757,0.29822,0.197862,0.130307,0.380906,0.197744,0.131174
0.045833,0.29989,0.039027,0.138378,-1.0,0.000576,-0.000602,0.000641,-1,0.21732,0.339664,0.271046,-0.514677,-0.400984,-0.708691,0.268471,-1,0.008882,0.112858,0.352129,-0.666874,0.062057,-0.737516,-0.08659,-1,0.380407,0.038925,0.124465,0.22561,-0.107851,0.134472,0.37793,-0.107533,0.133689,0.223112,0.038851,0.127202,0.298625,-0.107955,0.132849,0.298931,0.039103,0.125443,0.218769,0.195744,0.128723,0.298236,0.197871,0.130295,0.3809,0.197759,0.131147
0.050000,0.299904,0.039037,0.13837,-0.999999,0.000552,-0.000629,0.000644,-1,0.217401,0.339598,0.271033,-0.514751,-0.401116,-0.708568,0.268457,-1,0.008783,0.113149,0.351618,-0.66571,0.058637,-0.738352,-0.090709,-1,0.380411,0.038965,0.124435,0.225616,-0.107846,0.134454,0.377941,-0.107517,0.133671,0.223115,0.038879,0.127168,0.298627,-0.107924,0.132844,0.298931,0.039134,0.125406,0.21875,0.195778,0.128675,0.298233,0.197907,0.130254,0.380884,0.197769,0.131139
0.054167,0.299937,0.038985,0.137561,-0.999999,0.000538,0.001225,0.000578,-1,0.217507,0.339497,0.271084,-0.514991,-0.401161,-0.708354,0.268493,-1,0.0088,0.113083,0.351535,-0.665615,0.058124,-0.738427,-0.091124,-1,0.380401,0.038997,0.124419,0.225623,-0.107847,0.134456,0.377945,-0.107496,0.133661,0.223105,0.038908,0.127156,0.298617,-0.10791,0.132843,0.298921,0.03916,0.125393,0.21874,0.1958,0.128662,0.298215,0.197929,0.130222,0.380865,0.197768,0.131135
