Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.300356,0.038768,0.138295,-1.0,1.6e-05,-0.00092,-0.000253,-1,0.168684,0.342481,0.249137,-0.482252,-0.512561,-0.665355,0.249032,-1,-0.046676,0.199134,0.334928,-0.591603,0.08109,-0.798129,-0.080126,-1,0.380541,0.039017,0.123822,0.225616,-0.107861,0.133211,0.377911,-0.107502,0.133689,0.223258,0.039028,0.125836,0.298659,-0.107963,0.132202,0.29902,0.039161,0.124476,0.218742,0.195929,0.128191,0.298339,0.197945,0.12959,0.380949,0.197686,0.130847
0.008333,0.300361,0.038787,0.138306,-1.0,-2.8e-05,-0.000949,-0.000236,-1,0.168746,0.342503,0.249171,-0.482399,-0.512298,-0.665415,0.249128,-1,-0.046629,0.199104,0.334967,-0.591707,0.080991,-0.798068,-0.080066,-1,0.380544,0.039034,0.123808,0.225628,-0.107848,0.1332,0.377904,-0.107486,0.133658,0.223261,0.039032,0.125829,0.298656,-0.107951,0.132192,0.299021,0.039175,0.124453,0.218729,0.195949,0.128163,0.29833,0.197957,0.129565,0.380953,0.197706,0.130854
0.012500,0.30037,0.038801,0.138295,-1.0,-2.9e-05,-0.000928,-0.000215,-1,0.168785,0.342495,0.249212,-0.482524,-0.511955,-0.665504,0.249352,-1,-0.046576,0.19909,0.335022,-0.591833,0.080714,-0.797992,-0.080167,-1,0.380547,0.039034,0.123812,0.225633,-0.107843,0.133211,0.377896,-0.107485,0.133658,0.223272,0.039045,0.125829,0.298668,-0.107947,0.132192,0.299016,0.039188,0.124427,0.218728,0.195958,0.128147,0.298326,0.197964,0.129551,0.380959,0.197727,0.13084
0.016667,0.300361,0.038838,0.138275,-1.0,-6.5e-05,-0.000929,-0.000197,-1,0.168819,0.3425,0.249256,-0.482702,-0.511644,-0.665532,0.249572,-1,-0.046554,0.199095,0.335034,-0.591898,0.08061,-0.797955,-0.080172,-1,0.380535,0.03906,0.123796,0.225633,-0.107805,0.133187,0.377886,-0.107463,0.133619,0.223269,0.039079,0.125812,0.298658,-0.107905,0.132166,0.299,0.039216,0.124411,0.218709,0.195987,0.128123,0.29831,0.197991,0.129516,0.380953,0.197763,0.130825
0.020833,0.300344,0.038871,0.138283,-1.0,-8.2e-05,-0.000944,-0.000176,-1,0.168846,0.342521,0.249294,-0.482817,-0.511352,-0.665618,0.249719,-1,-0.046537,0.199093,0.335052,-0.591947,0.080578,-0.797923,-0.080149,-1,0.380515,0.039071,0.12379,0.225621,-0.107776,0.133183,0.377867,-0.107451,0.133608,0.22326,0.039092,0.125805,0.29865,-0.107878,0.132166,0.298968,0.039218,0.124402,0.218679,0.196,0.128113,0.298282,0.198003,0.129504,0.380941,0.197781,0.130816
0.025000,0.300321,0.038896,0.138248,-1.0,-0.000101,-0.000866,-0.000153,-1,0.168857,0.342563,0.249313,-0.482851,-0.511078,-0.665755,0.249849,-1,-0.046543,0.199087,0.335053,-0.591945,0.080447,-0.797933,-0.0802,-1,0.380479,0.039088,0.123783,0.225594,-0.107754,0.1332,0.377831,-0.107433,0.133597,0.223233,0.039118,0.12581,0.298615,-0.107855,0.132173,0.298928,0.039244,0.124387,0.218641,0.196022,0.128102,0.298245,0.198014,0.12947,0.380905,0.197813,0.130829
0.029167,0.300299,0.038898,0.138281,-1.0,-0.000102,-0.000915,-0.000144,-1,0.168874,0.342553,0.249377,-0.482955,-0.510734,-0.66585,0.250099,-1,-0.046535,0.199078,0.335078,-0.591987,0.080407,-0.797904,-0.080219,-1,0.380459,0.039092,0.12379,0.22557,-0.107756,0.133205,0.377806,-0.107422,0.133613,0.22321,0.039122,0.12583,0.298587,-0.107856,0.132198,0.298902,0.03925,0.124402,0.21861,0.196023,0.128116,0.298224,0.198019,0.129503,0.380883,0.197812,0.130842
0.033333,0.300279,0.038888,0.138246,-1.0,-0.000129,-0.000762,-0.000177,-1,0.168899,0.342564,0.249423,-0.482997,-0.510443,-0.665966,0.250304,-1,-0.046524,0.199072,0.335099,-0.592014,0.080424,-0.797885,-0.080194,-1,0.380448,0.0391,0.123795,0.225558,-0.107761,0.133219,0.377802,-0.107421,0.133641,0.223191,0.039119,0.125857,0.298574,-0.10786,0.132212,0.298891,0.03926,0.124414,0.218596,0.196032,0.128124,0.298212,0.198029,0.129525,0.380865,0.197804,0.130862
0.037500,0.300278,0.03886,0.138309,-1.0,-9.9e-05,-0.000865,-0.000196,-1,0.168966,0.342555,0.249488,-0.483093,-0.510012,-0.666134,0.250549,-1,-0.04651,0.199042,0.33507,-0.591936,0.080432,-0.79794,-0.080214,-1,0.380455,0.039088,0.123817,0.225549,-0.107799,0.133226,0.377805,-0.107426,0.133658,0.223191,0.039091,0.125875,0.298565,-0.107881,0.132233,0.298905,0.039251,0.124438,0.218611,0.196023,0.128138,0.298236,0.19802,0.129545,0.380863,0.197778,0.130886
0.041667,0.300289,0.038822,0.13833,-1.0,-5.6e-05,-0.00093,-0.000216,-1,0.169035,0.342569,0.249515,-0.483077,-0.509755,-0.66629,0.250688,-1,-0.046492,0.199029,0.335026,-0.591852,0.080543,-0.797993,-0.080194,-1,0.380483,0.039094,0.123809,0.225556,-0.107809,0.133235,0.377825,-0.10743,0.133665,0.223194,0.039065,0.125878,0.298564,-0.107897,0.132265,0.298933,0.039239,0.124448,0.218643,0.196016,0.128145,0.29826,0.198015,0.129566,0.380871,0.197743,0.130894
