Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.008333,0.300102,0.038814,0.13823,-1.0,0.0003,-0.000161,9.6e-05,-1,0.169051,0.323903,0.265247,-0.494814,-0.523267,-0.641696,0.263774,-1,-0.081353,0.10861,0.36507,-0.643291,0.070869,-0.753113,-0.118218,-1,0.380388,0.038952,0.124428,0.225575,-0.107812,0.134529,0.377814,-0.1076,0.134001,0.223091,0.038861,0.126991,0.29857,-0.107928,0.132994,0.298915,0.039126,0.125304,0.218687,0.195788,0.128757,0.298199,0.197912,0.130302,0.380855,0.19774,0.131119
0.012500,0.300131,0.038813,0.138232,-1.0,0.000318,-0.000196,9.3e-05,-1,0.169253,0.323945,0.265161,-0.494953,-0.523232,-0.641739,0.263478,-1,-0.081161,0.108724,0.364984,-0.643208,0.071053,-0.753148,-0.118333,-1,0.380418,0.038942,0.124421,0.2256,-0.107814,0.134493,0.377839,-0.107599,0.134003,0.223131,0.038859,0.126984,0.298598,-0.107928,0.132966,0.298948,0.039134,0.125289,0.218719,0.195787,0.128744,0.298235,0.197905,0.130292,0.38088,0.197745,0.131103
0.016667,0.300177,0.038806,0.138135,-1.0,0.000432,1.3e-05,0.000146,-1,0.169471,0.323942,0.26514,-0.495235,-0.523169,-0.641668,0.263248,-1,-0.080967,0.108842,0.364902,-0.643064,0.071078,-0.753227,-0.118596,-1,0.380442,0.038932,0.124438,0.225619,-0.107811,0.1345,0.377872,-0.107597,0.134009,0.223155,0.038849,0.127007,0.298621,-0.107928,0.132968,0.298976,0.039121,0.125313,0.218752,0.195779,0.128769,0.298262,0.197903,0.130308,0.380904,0.197745,0.131095
0.020833,0.300183,0.038827,0.138275,-1.0,0.000373,-0.000283,0.000156,-1,0.169677,0.323936,0.26512,-0.495522,-0.523119,-0.641573,0.263038,-1,-0.080781,0.108944,0.364821,-0.642949,0.071158,-0.753293,-0.118757,-1,0.380463,0.038928,0.124439,0.225648,-0.10781,0.134504,0.377889,-0.107603,0.13402,0.223178,0.038846,0.127013,0.298645,-0.107933,0.132971,0.298998,0.039112,0.12532,0.218774,0.195771,0.128782,0.298282,0.197891,0.130313,0.380921,0.197739,0.1311
0.025000,0.3002,0.038828,0.138253,-1.0,0.000333,-0.00024,0.000148,-1,0.169876,0.323954,0.265095,-0.49577,-0.523082,-0.641528,0.262752,-1,-0.080601,0.109048,0.364773,-0.642939,0.071714,-0.753287,-0.118509,-1,0.380478,0.038929,0.12445,0.225664,-0.107809,0.134519,0.377905,-0.107607,0.134017,0.223185,0.038835,0.127025,0.298665,-0.107941,0.132975,0.299019,0.039104,0.125328,0.218781,0.195774,0.128788,0.298292,0.197889,0.130331,0.38094,0.197745,0.131122
0.029167,0.300218,0.038832,0.138278,-1.0,0.000302,-0.000313,0.000149,-1,0.170056,0.323987,0.265044,-0.495964,-0.523067,-0.641498,0.262491,-1,-0.080453,0.109148,0.364605,-0.642629,0.071307,-0.753501,-0.119077,-1,0.380491,0.038934,0.124448,0.225687,-0.107804,0.134526,0.377927,-0.107597,0.133999,0.223199,0.038837,0.127026,0.298676,-0.107927,0.132967,0.299025,0.039117,0.125318,0.218789,0.195773,0.128777,0.2983,0.197894,0.130319,0.380954,0.197752,0.131116
0.033333,0.300231,0.038843,0.138265,-1.0,0.000338,-0.000282,0.000142,-1,0.170235,0.323998,0.265025,-0.496222,-0.523042,-0.641402,0.262288,-1,-0.080275,0.10926,0.364551,-0.642607,0.071788,-0.753506,-0.118877,-1,0.380506,0.038939,0.124452,0.225691,-0.1078,0.134529,0.377944,-0.107585,0.134005,0.223209,0.038845,0.127028,0.298695,-0.107933,0.132977,0.299044,0.039117,0.125336,0.218805,0.195777,0.128786,0.298317,0.197898,0.130337,0.380959,0.19776,0.131134
0.037500,0.300222,0.038832,0.138255,-1.0,0.000325,-0.000227,7.4e-05,-1,0.170384,0.324018,0.264985,-0.496426,-0.523011,-0.641349,0.262091,-1,-0.080115,0.109349,0.364413,-0.642374,0.0718,-0.753675,-0.119055,-1,0.380505,0.038951,0.124447,0.225702,-0.107802,0.134516,0.377952,-0.10758,0.134006,0.223219,0.038853,0.127024,0.298705,-0.107921,0.132962,0.29905,0.03913,0.125328,0.218813,0.195791,0.128777,0.298322,0.197908,0.130333,0.380959,0.197754,0.131116
0.041667,0.300213,0.038833,0.13827,-1.0,0.000299,-0.000247,8e-05,-1,0.170527,0.324044,0.264942,-0.496594,-0.523029,-0.641301,0.261856,-1,-0.079973,0.109448,0.36427,-0.642104,0.071845,-0.753871,-0.119246,-1,0.380498,0.03895,0.124456,0.225697,-0.107804,0.134537,0.377948,-0.107589,0.134018,0.223207,0.038854,0.127041,0.298692,-0.107918,0.13299,0.299034,0.039131,0.12534,0.218795,0.195786,0.128793,0.298314,0.197907,0.13034,0.38095,0.197761,0.131142
0.045833,0.300197,0.038832,0.138288,-1.0,0.000295,-0.000257,7.7e-05,-1,0.170657,0.324033,0.264932,-0.49684,-0.52298,-0.641193,0.261751,-1,-0.079838,0.109537,0.364109,-0.641817,0.071889,-0.754089,-0.119387,-1,0.380477,0.038958,0.124466,0.225681,-0.107789,0.13455,0.377935,-0.107578,0.134015,0.223192,0.038853,0.127048,0.29868,-0.107912,0.132995,0.299014,0.039132,0.125337,0.218776,0.195799,0.128797,0.298295,0.197913,0.130347,0.380935,0.197754,0.13114
