Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.004167,0.300683,0.038474,0.138378,-0.999999,-7.3e-05,-0.000805,-0.001023,-1,-0.041006,-0.226547,0.353474,-0.567909,0.12632,-0.806639,-0.104192,-1,-0.064401,0.026154,0.310757,-0.505924,-0.215274,-0.824417,0.134298,-1,0.37802,-0.107552,0.1332,0.225697,-0.10789,0.133364,0.380969,0.197748,0.131093,0.223257,0.038982,0.126418,0.218752,0.195968,0.128179,0.298322,0.19797,0.129934,0.299135,0.039273,0.124917,0.380566,0.039033,0.1243,0.298692,-0.107925,0.13284
0.008333,0.300673,0.038471,0.138402,-0.999999,-6.4e-05,-0.00086,-0.001026,-1,-0.041034,-0.226588,0.353444,-0.567777,0.126245,-0.806723,-0.104353,-1,-0.064429,0.026143,0.310771,-0.505964,-0.215247,-0.824391,0.134346,-1,0.378018,-0.107563,0.13321,0.225696,-0.107895,0.133366,0.380963,0.197739,0.13108,0.223257,0.038981,0.126419,0.218746,0.195964,0.128187,0.298321,0.197957,0.129935,0.299124,0.039272,0.124926,0.380563,0.039028,0.124305,0.29869,-0.107919,0.132853
0.012500,0.300634,0.038442,0.138399,-0.999999,-9.5e-05,-0.000815,-0.001106,-1,-0.041077,-0.226628,0.353415,-0.567648,0.126185,-0.806805,-0.104493,-1,-0.064458,0.02614,0.310808,-0.506072,-0.215361,-0.824311,0.134252,-1,0.377992,-0.107564,0.133219,0.225665,-0.107898,0.133377,0.380937,0.197737,0.131096,0.223228,0.038976,0.126435,0.218718,0.195955,0.128214,0.298302,0.197955,0.129956,0.299097,0.039258,0.124945,0.380529,0.039024,0.124324,0.298664,-0.107936,0.13285
0.016667,0.300621,0.038426,0.138409,-0.999999,-9e-05,-0.00081,-0.001101,-1,-0.041096,-0.226669,0.353375,-0.567552,0.126107,-0.806865,-0.104645,-1,-0.064474,0.026136,0.310817,-0.506138,-0.215466,-0.824265,0.134112,-1,0.377975,-0.107581,0.133235,0.225652,-0.107913,0.133386,0.380923,0.197713,0.131105,0.223218,0.038955,0.126443,0.218692,0.19593,0.128208,0.298276,0.197931,0.129966,0.299086,0.039244,0.12495,0.38052,0.039006,0.124333,0.298652,-0.107941,0.132863
0.025000,0.300625,0.038422,0.138383,-0.999999,-6.4e-05,-0.000813,-0.00102,-1,-0.04106,-0.226746,0.353308,-0.567524,0.125933,-0.806888,-0.104832,-1,-0.06448,0.026131,0.310796,-0.506223,-0.215607,-0.824207,0.133918,-1,0.377958,-0.107606,0.133208,0.22564,-0.107944,0.133355,0.380911,0.197678,0.131079,0.223205,0.038934,0.126417,0.218687,0.195907,0.128193,0.29827,0.197907,0.129938,0.299074,0.039216,0.124927,0.380521,0.038988,0.124313,0.298641,-0.107967,0.132846
0.029167,0.300621,0.038422,0.13836,-0.999999,-6.6e-05,-0.000798,-0.001013,-1,-0.041076,-0.226795,0.353237,-0.56736,0.125876,-0.807007,-0.104871,-1,-0.06448,0.026133,0.310788,-0.506266,-0.215642,-0.824185,0.133837,-1,0.37795,-0.10761,0.133194,0.225629,-0.107951,0.133333,0.380904,0.197674,0.131062,0.223199,0.03893,0.126402,0.218689,0.195902,0.128174,0.298266,0.197903,0.129921,0.299069,0.039219,0.124904,0.380514,0.038986,0.1243,0.298633,-0.107965,0.132826
0.033333,0.300621,0.038417,0.138357,-0.999999,-6.5e-05,-0.00081,-0.001014,-1,-0.041063,-0.226839,0.353178,-0.567266,0.125818,-0.807074,-0.10493,-1,-0.06447,0.026145,0.310758,-0.506231,-0.21558,-0.824234,0.133764,-1,0.377946,-0.107602,0.133174,0.225625,-0.107957,0.133326,0.380908,0.197669,0.131044,0.223194,0.038927,0.126386,0.218685,0.195889,0.128158,0.29827,0.197902,0.12991,0.299072,0.039211,0.124889,0.380515,0.038979,0.124287,0.298632,-0.107969,0.132814
0.037500,0.300626,0.038402,0.138228,-0.999999,-3.2e-05,-0.000556,-0.001034,-1,-0.041075,-0.22689,0.353098,-0.567077,0.125785,-0.807212,-0.104936,-1,-0.064463,0.026175,0.31073,-0.506185,-0.215681,-0.824268,0.133573,-1,0.377947,-0.107605,0.133181,0.225635,-0.107954,0.133322,0.38091,0.197672,0.131047,0.223197,0.038937,0.126388,0.218693,0.195896,0.12816,0.298264,0.197905,0.129917,0.299073,0.039217,0.124893,0.380516,0.038986,0.124284,0.298632,-0.107969,0.132816
