Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.008333,0.300334,0.038689,0.137924,-1.0,0.000292,-0.000191,-0.000565,-1,0.120113,-0.345055,0.352769,-0.562219,0.296103,-0.745515,-0.201098,-1,0.083943,-0.10265,0.276075,-0.48446,-0.06555,-0.859025,0.151916,-1,0.380529,0.039034,0.123466,0.22564,-0.10779,0.133183,0.377972,-0.107433,0.133986,0.223185,0.038963,0.125142,0.298659,-0.107905,0.132196,0.29901,0.039232,0.123944,0.218653,0.195984,0.128016,0.298301,0.197822,0.129537,0.380877,0.197626,0.13059
0.012500,0.300344,0.038687,0.137891,-1.0,0.000309,-0.000132,-0.000553,-1,0.119967,-0.345673,0.351742,-0.558991,0.297093,-0.747944,-0.199612,-1,0.08409,-0.102546,0.276025,-0.484462,-0.065424,-0.859041,0.15187,-1,0.380536,0.039042,0.12348,0.22564,-0.107779,0.133192,0.377985,-0.107423,0.133979,0.223193,0.038965,0.125152,0.298661,-0.107894,0.13219,0.299019,0.039232,0.123938,0.218652,0.195991,0.128015,0.29831,0.197821,0.129538,0.380884,0.197631,0.13059
0.016667,0.30035,0.038669,0.13788,-1.0,0.000296,-0.000104,-0.000539,-1,0.120018,-0.345574,0.351669,-0.558779,0.297356,-0.748005,-0.199586,-1,0.084243,-0.102461,0.275982,-0.484448,-0.065054,-0.859051,0.152018,-1,0.380546,0.039009,0.123475,0.225646,-0.107816,0.133187,0.377987,-0.10745,0.133983,0.223199,0.038938,0.125143,0.298664,-0.10793,0.132186,0.299028,0.039214,0.123943,0.218664,0.195964,0.128011,0.29832,0.197796,0.129527,0.380898,0.197601,0.130581
0.020833,0.300361,0.038655,0.137903,-1.0,0.00036,-0.000183,-0.000473,-1,0.120112,-0.345409,0.351694,-0.558882,0.29764,-0.747797,-0.199651,-1,0.084386,-0.102357,0.275915,-0.484469,-0.065058,-0.859057,0.151916,-1,0.380552,0.038986,0.123484,0.225635,-0.10783,0.133183,0.377976,-0.107457,0.133981,0.223204,0.038913,0.125146,0.298659,-0.107942,0.132196,0.299031,0.039188,0.123943,0.218674,0.195932,0.128006,0.298321,0.197768,0.129532,0.380896,0.197588,0.13058
0.025000,0.300357,0.038637,0.137919,-1.0,0.000352,-0.000226,-0.000467,-1,0.120156,-0.345269,0.351637,-0.558741,0.297882,-0.747789,-0.199716,-1,0.084512,-0.102248,0.275834,-0.484509,-0.065175,-0.859053,0.151762,-1,0.38055,0.03896,0.123485,0.225629,-0.107853,0.133173,0.377967,-0.107482,0.133977,0.223193,0.038888,0.125133,0.298642,-0.10796,0.132179,0.299029,0.03916,0.123946,0.218673,0.19591,0.128015,0.298313,0.197737,0.129533,0.38089,0.197556,0.130576
0.029167,0.300338,0.038639,0.137899,-1.0,0.000348,-0.000213,-0.000457,-1,0.120165,-0.345135,0.351534,-0.558469,0.298157,-0.747873,-0.199753,-1,0.084611,-0.102129,0.275722,-0.484472,-0.065381,-0.859083,0.151619,-1,0.380537,0.038956,0.123471,0.225606,-0.107842,0.133166,0.377943,-0.107474,0.133976,0.223182,0.038887,0.125125,0.298615,-0.107957,0.132171,0.29901,0.039157,0.123931,0.218656,0.195909,0.128,0.298297,0.197738,0.129524,0.380875,0.197544,0.130573
0.033333,0.300328,0.038636,0.137912,-1.0,0.000346,-0.000248,-0.000453,-1,0.120264,-0.344925,0.351517,-0.558508,0.298364,-0.747722,-0.199902,-1,0.084705,-0.101999,0.275583,-0.484419,-0.065821,-0.859131,0.151327,-1,0.380528,0.038945,0.123473,0.225591,-0.107851,0.133159,0.377932,-0.107479,0.133976,0.22318,0.038874,0.125129,0.298606,-0.107955,0.132161,0.29901,0.039151,0.123929,0.218653,0.195902,0.128,0.298292,0.197728,0.129531,0.380868,0.197543,0.13056
0.037500,0.300319,0.038649,0.137859,-1.0,0.000269,-0.000108,-0.000505,-1,0.120346,-0.344712,0.351465,-0.55839,0.298636,-0.747661,-0.20005,-1,0.084848,-0.10185,0.275486,-0.484355,-0.065783,-0.859174,0.151306,-1,0.380536,0.038966,0.123472,0.225596,-0.107838,0.133148,0.377934,-0.107465,0.133959,0.223185,0.038888,0.125132,0.298607,-0.107935,0.132156,0.299012,0.039162,0.123932,0.218652,0.195915,0.128004,0.298301,0.197748,0.129524,0.380877,0.197554,0.130567
0.041667,0.300347,0.03867,0.137859,-1.0,0.000248,-0.000109,-0.000499,-1,0.12169,-0.343636,0.353072,-0.564811,0.297952,-0.742842,-0.200993,-1,0.085014,-0.101703,0.275374,-0.484208,-0.065468,-0.859256,0.151445,-1,0.380555,0.038972,0.123461,0.225612,-0.107828,0.133145,0.377951,-0.107443,0.133954,0.223207,0.038895,0.125128,0.298628,-0.107919,0.132155,0.299037,0.039178,0.123943,0.218679,0.195925,0.128009,0.298321,0.197753,0.129516,0.380901,0.197567,0.130567
0.045833,0.300381,0.038684,0.13773,-1.0,0.000362,8.8e-05,-0.000447,-1,0.12188,-0.343453,0.353043,-0.564863,0.298055,-0.742775,-0.200945,-1,0.085201,-0.101545,0.275296,-0.484038,-0.064656,-0.859333,0.1519,-1,0.38057,0.038998,0.123445,0.22563,-0.107795,0.133144,0.377966,-0.107417,0.133944,0.223227,0.038928,0.125127,0.298646,-0.10788,0.132138,0.29906,0.039207,0.123926,0.218705,0.195947,0.127994,0.298344,0.197789,0.129525,0.380925,0.1976,0.130574
