Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.300269,0.03866,0.13766,-1.0,-0.000139,-2.8e-05,-0.000414,-1,0.208695,-0.304926,0.426324,-0.477374,0.21791,-0.767923,-0.367319,-1,0.099942,0.034501,0.342355,-0.072087,-0.825218,0.184532,-0.52893,-1,0.380574,0.03904,0.123641,0.225678,-0.108082,0.132044,0.377982,-0.107458,0.133973,0.223202,0.03874,0.12492,0.298671,-0.107955,0.132418,0.299023,0.039062,0.123727,0.218635,0.195753,0.127596,0.298233,0.197658,0.129555,0.380848,0.197458,0.13033
0.012500,0.300289,0.038675,0.137717,-1.0,-7.9e-05,-0.000201,-0.00034,-1,0.208347,-0.305017,0.426287,-0.478706,0.220456,-0.76728,-0.365405,-1,0.100146,0.034291,0.341783,-0.071971,-0.825311,0.184741,-0.528727,-1,0.380584,0.039049,0.123635,0.225689,-0.108061,0.132023,0.377995,-0.107437,0.133944,0.223213,0.038744,0.124904,0.298677,-0.107953,0.132402,0.299037,0.039078,0.123726,0.218656,0.195769,0.127574,0.298248,0.197665,0.129544,0.380873,0.197475,0.13033
0.016667,0.300302,0.038697,0.137707,-1.0,-7.3e-05,-0.000214,-0.000325,-1,0.208287,-0.305036,0.426352,-0.479834,0.221717,-0.7667,-0.36438,-1,0.100012,0.033715,0.341264,-0.07295,-0.82552,0.185012,-0.528173,-1,0.380601,0.039057,0.123609,0.2257,-0.108045,0.132022,0.378011,-0.107433,0.133932,0.223222,0.038764,0.124898,0.298688,-0.107955,0.132398,0.299046,0.039094,0.123717,0.218666,0.195786,0.127568,0.298258,0.197684,0.129526,0.380882,0.197487,0.130308
0.020833,0.30032,0.038684,0.137562,-1.0,-3.5e-05,8.3e-05,-0.000345,-1,0.20823,-0.305103,0.426397,-0.481033,0.223204,-0.766093,-0.363165,-1,0.100005,0.033501,0.340935,-0.073209,-0.825628,0.185325,-0.527857,-1,0.380624,0.039063,0.123605,0.225717,-0.108034,0.132032,0.378025,-0.107431,0.133934,0.223238,0.038775,0.124895,0.298707,-0.107956,0.132393,0.299063,0.039098,0.123722,0.218679,0.195801,0.127561,0.298279,0.197699,0.12954,0.380908,0.197504,0.130317
0.025000,0.300299,0.038724,0.137724,-1.0,-6.9e-05,-0.00024,-0.000322,-1,0.208007,-0.305104,0.426507,-0.481961,0.224603,-0.765527,-0.362264,-1,0.100082,0.03324,0.340649,-0.073618,-0.825698,0.18513,-0.527759,-1,0.380629,0.039068,0.123606,0.225713,-0.108021,0.132029,0.378027,-0.107423,0.133938,0.223229,0.038788,0.124888,0.298711,-0.107952,0.132405,0.299052,0.039116,0.123739,0.218671,0.195823,0.127563,0.298267,0.197722,0.129537,0.380897,0.197525,0.130302
0.029167,0.300278,0.038698,0.137541,-1.0,-9e-05,0.000173,-0.000408,-1,0.208005,-0.305117,0.426707,-0.48379,0.226164,-0.764477,-0.361071,-1,0.100313,0.033327,0.34052,-0.072921,-0.825498,0.185517,-0.528033,-1,0.380623,0.039065,0.123607,0.225696,-0.108016,0.132038,0.378019,-0.107424,0.133941,0.223211,0.038794,0.124895,0.298702,-0.107959,0.132409,0.299035,0.039118,0.123725,0.218648,0.195826,0.127569,0.29825,0.197721,0.129528,0.380881,0.197523,0.130325
0.033333,0.300262,0.038698,0.137542,-1.0,-9.2e-05,0.000175,-0.000413,-1,0.207867,-0.305121,0.426849,-0.485202,0.227736,-0.763653,-0.359929,-1,0.100451,0.033092,0.340272,-0.073201,-0.825483,0.185066,-0.528176,-1,0.380604,0.039063,0.123622,0.225688,-0.108012,0.132039,0.378005,-0.107425,0.133946,0.223196,0.038797,0.124899,0.298682,-0.107954,0.132423,0.299012,0.039122,0.12373,0.218629,0.195833,0.127565,0.298232,0.197727,0.129536,0.380857,0.197529,0.130327
0.037500,0.300259,0.038683,0.137547,-1.0,-0.000109,0.000182,-0.000412,-1,0.207692,-0.305077,0.427037,-0.486556,0.229258,-0.76277,-0.359006,-1,0.100503,0.032896,0.339977,-0.073297,-0.825515,0.185154,-0.528082,-1,0.380603,0.039052,0.12363,0.225677,-0.10803,0.132027,0.378005,-0.107429,0.133956,0.223196,0.038784,0.124908,0.298687,-0.107964,0.132428,0.299014,0.039105,0.123737,0.21863,0.195808,0.127586,0.298227,0.1977,0.129548,0.380864,0.197508,0.130325
0.041667,0.300275,0.038673,0.137578,-1.0,-4e-05,8e-05,-0.000352,-1,0.207536,-0.305063,0.427254,-0.488077,0.230932,-0.761799,-0.357928,-1,0.100325,0.032374,0.339518,-0.074406,-0.825781,0.185194,-0.527496,-1,0.380593,0.039041,0.123642,0.225669,-0.108042,0.132041,0.377997,-0.107443,0.133959,0.22319,0.038772,0.124911,0.298686,-0.107962,0.132438,0.299015,0.039094,0.123741,0.218635,0.195789,0.127577,0.298229,0.197682,0.129553,0.380858,0.197494,0.130334
0.045833,0.300282,0.03865,0.137561,-1.0,-4.7e-05,0.000117,-0.000366,-1,0.207339,-0.305049,0.427417,-0.489463,0.232655,-0.760908,-0.356814,-1,0.100461,0.032137,0.339199,-0.074571,-0.825822,0.184919,-0.527505,-1,0.380608,0.039026,0.12364,0.225677,-0.108062,0.132022,0.378002,-0.107451,0.133968,0.223199,0.038749,0.124903,0.298696,-0.10798,0.132433,0.299025,0.039081,0.123739,0.218641,0.195773,0.127572,0.298237,0.197664,0.12955,0.38087,0.197466,0.130329
