Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.012500,0.300508,0.038489,0.138315,-0.999999,-9.7e-05,-0.000752,-0.000933,-1,0.039177,-0.239783,0.351801,-0.543856,0.066195,-0.829231,-0.110517,-1,-0.049312,0.064506,0.314304,-0.471634,-0.150191,-0.83595,0.237049,-1,0.38055,0.03906,0.12379,0.225647,-0.107861,0.133166,0.377943,-0.107519,0.133292,0.223206,0.038986,0.125393,0.29862,-0.107909,0.132605,0.299035,0.039233,0.12418,0.218589,0.195855,0.128287,0.298229,0.197917,0.12981,0.380856,0.197685,0.13095
0.016667,0.30051,0.038471,0.138306,-0.999999,-0.000115,-0.000745,-0.000939,-1,0.039186,-0.239698,0.351832,-0.543818,0.066579,-0.829272,-0.110172,-1,-0.04936,0.064513,0.314313,-0.471538,-0.150275,-0.835951,0.237184,-1,0.380551,0.039039,0.12378,0.225646,-0.107873,0.133153,0.377944,-0.107532,0.133283,0.223207,0.038968,0.125383,0.298628,-0.107921,0.132573,0.299034,0.03922,0.124162,0.218606,0.195845,0.128269,0.298231,0.197908,0.129796,0.380858,0.197667,0.130951
0.029167,0.3006,0.038486,0.138254,-0.999999,-6.5e-05,-0.000773,-0.00088,-1,0.039227,-0.239423,0.351872,-0.54353,0.067862,-0.829494,-0.109132,-1,-0.049412,0.064613,0.31435,-0.471374,-0.150434,-0.835922,0.237509,-1,0.380618,0.039048,0.123727,0.225727,-0.107857,0.133095,0.378011,-0.107542,0.133244,0.223282,0.038986,0.125351,0.298738,-0.108154,0.132307,0.299117,0.039232,0.124119,0.218705,0.195826,0.128217,0.298308,0.197911,0.129758,0.380958,0.197674,0.130918
0.033333,0.300596,0.038488,0.138254,-0.999999,-7.4e-05,-0.000755,-0.000897,-1,0.039236,-0.239368,0.351931,-0.543511,0.068353,-0.829524,-0.108692,-1,-0.049451,0.064669,0.314399,-0.471338,-0.150355,-0.835917,0.237647,-1,0.380613,0.039051,0.123725,0.225721,-0.107852,0.133105,0.378003,-0.107543,0.133252,0.223284,0.038989,0.12536,0.298647,-0.107944,0.132457,0.299114,0.039241,0.124139,0.218715,0.195837,0.128216,0.298312,0.19793,0.129757,0.380962,0.197687,0.130924
0.045833,0.300528,0.038507,0.138293,-0.999999,-8.8e-05,-0.000783,-0.000946,-1,0.039368,-0.239122,0.352219,-0.544014,0.069446,-0.829245,-0.1076,-1,-0.049604,0.064827,0.314491,-0.471299,-0.150397,-0.83587,0.237866,-1,0.380572,0.03908,0.12373,0.225664,-0.107796,0.133127,0.377959,-0.107511,0.133283,0.223237,0.039032,0.12538,0.298595,-0.107921,0.132435,0.299076,0.039265,0.124151,0.218655,0.195879,0.12825,0.298273,0.197959,0.129779,0.380914,0.197712,0.130953
0.050000,0.300518,0.03849,0.138336,-0.999999,-8.3e-05,-0.000845,-0.000934,-1,0.03934,-0.239063,0.352223,-0.543869,0.069845,-0.829354,-0.107242,-1,-0.049639,0.064871,0.314522,-0.471268,-0.150325,-0.835877,0.237947,-1,0.380558,0.039053,0.123748,0.225649,-0.107815,0.133131,0.377952,-0.107518,0.133297,0.223228,0.039008,0.125394,0.298585,-0.107949,0.132443,0.299067,0.039247,0.12416,0.218647,0.19586,0.128268,0.298271,0.197926,0.129801,0.380901,0.197683,0.130964
0.054167,0.300509,0.038483,0.138348,-0.999999,-8.2e-05,-0.000849,-0.00093,-1,0.039386,-0.238983,0.352306,-0.544004,0.070188,-0.829281,-0.106893,-1,-0.049675,0.064919,0.314579,-0.471257,-0.150187,-0.835866,0.238093,-1,0.380553,0.03905,0.123765,0.225627,-0.107818,0.133135,0.377941,-0.107529,0.133305,0.223211,0.039012,0.125398,0.298583,-0.107955,0.132456,0.29905,0.039236,0.124175,0.218629,0.195862,0.12828,0.298254,0.197923,0.129809,0.380886,0.197684,0.130975
0.058333,0.300521,0.038497,0.138363,-0.999999,-4.7e-05,-0.000878,-0.000868,-1,0.039372,-0.238899,0.352359,-0.543941,0.070452,-0.829338,-0.106596,-1,-0.049709,0.064989,0.314607,-0.471309,-0.150364,-0.835838,0.237977,-1,0.380549,0.039044,0.123773,0.225629,-0.107813,0.133156,0.377939,-0.107529,0.133301,0.223216,0.039006,0.125418,0.298576,-0.107958,0.132459,0.299048,0.039241,0.124181,0.218638,0.195848,0.128295,0.298254,0.197919,0.129816,0.380885,0.197672,0.130984
0.062500,0.300502,0.038493,0.13834,-0.999999,-9.1e-05,-0.000807,-0.000931,-1,0.039377,-0.238829,0.352423,-0.543957,0.070715,-0.829348,-0.106267,-1,-0.049755,0.065067,0.314645,-0.471356,-0.1505,-0.835808,0.237902,-1,0.380543,0.039064,0.123778,0.225621,-0.107792,0.133156,0.377939,-0.107518,0.133314,0.223205,0.039027,0.125407,0.298578,-0.107926,0.132471,0.299048,0.039257,0.124182,0.218634,0.195872,0.12829,0.298256,0.197934,0.12982,0.380886,0.197696,0.130984
0.066667,0.300512,0.038512,0.138342,-0.999999,-8.4e-05,-0.000826,-0.000933,-1,0.03942,-0.238762,0.352519,-0.544058,0.070973,-0.829299,-0.105957,-1,-0.049758,0.065151,0.314712,-0.471558,-0.150911,-0.835705,0.237605,-1,0.380554,0.039077,0.123771,0.225631,-0.107774,0.133156,0.377943,-0.107496,0.133306,0.223215,0.039047,0.12541,0.298585,-0.107923,0.132459,0.299058,0.039277,0.124182,0.218642,0.195884,0.128289,0.298262,0.197951,0.129812,0.380894,0.197707,0.130982
