Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.004167,0.299994,0.038981,0.137898,-1.0,0.00064,0.000382,0.0004,-1,0.12522,-0.072091,0.284885,-0.577173,-0.283762,-0.765439,-0.021311,-1,0.141257,-0.28797,0.361097,-0.538622,0.385857,-0.696955,-0.274324,-1,0.377999,-0.107511,0.133568,0.225691,-0.107917,0.133648,0.380916,0.197646,0.13091,0.223173,0.038893,0.126554,0.21884,0.195888,0.130646,0.298293,0.197835,0.130013,0.299087,0.039297,0.125191,0.380543,0.039058,0.124449,0.298683,-0.107903,0.132802
0.008333,0.299968,0.038984,0.137927,-1.0,0.000648,0.000348,0.000409,-1,0.125215,-0.072073,0.284891,-0.577146,-0.283638,-0.765506,-0.02129,-1,0.141232,-0.287964,0.361115,-0.538653,0.385899,-0.696926,-0.274278,-1,0.377974,-0.107502,0.13357,0.225662,-0.107898,0.133648,0.380904,0.197635,0.130917,0.223155,0.03889,0.126573,0.218824,0.195877,0.130654,0.298275,0.197832,0.130021,0.299068,0.039303,0.125202,0.380515,0.039065,0.124459,0.298666,-0.107899,0.132821
0.012500,0.299985,0.038989,0.13773,-0.999999,0.000488,0.000961,0.000448,-1,0.125229,-0.072094,0.284895,-0.577196,-0.283473,-0.765532,-0.021171,-1,0.141216,-0.287964,0.361125,-0.53867,0.385886,-0.69691,-0.274306,-1,0.377958,-0.10751,0.133566,0.225646,-0.107917,0.133647,0.380893,0.197621,0.130921,0.223146,0.038874,0.126568,0.218814,0.195855,0.130656,0.298268,0.197809,0.130031,0.299049,0.039294,0.125194,0.380496,0.039064,0.124464,0.298653,-0.1079,0.132825
0.016667,0.299976,0.038979,0.137744,-0.999999,0.000502,0.000931,0.000458,-1,0.125239,-0.072095,0.284882,-0.577125,-0.283445,-0.765598,-0.021122,-1,0.141208,-0.287965,0.361113,-0.53866,0.385896,-0.696919,-0.274286,-1,0.377943,-0.107518,0.13356,0.225629,-0.107912,0.133647,0.380897,0.197599,0.130927,0.223144,0.038865,0.126564,0.218814,0.195828,0.130652,0.298269,0.197791,0.130031,0.299034,0.039295,0.125195,0.380484,0.039062,0.124451,0.29864,-0.107902,0.132819
0.020833,0.299976,0.038963,0.137697,-0.999999,0.000495,0.001016,0.000458,-1,0.125261,-0.072108,0.284877,-0.577082,-0.283451,-0.765629,-0.021069,-1,0.141209,-0.287973,0.361112,-0.538673,0.38589,-0.69691,-0.274292,-1,0.377939,-0.107516,0.133544,0.225622,-0.107929,0.133635,0.380893,0.197567,0.130905,0.223152,0.038842,0.126553,0.218816,0.195808,0.130654,0.298276,0.19777,0.130028,0.299034,0.039279,0.125194,0.380486,0.039063,0.124437,0.298625,-0.10791,0.132804
0.025000,0.299978,0.038965,0.137614,-0.999999,0.000516,0.001159,0.000466,-1,0.125273,-0.072065,0.284871,-0.576955,-0.283561,-0.765682,-0.021132,-1,0.141199,-0.287974,0.361092,-0.538665,0.385967,-0.696899,-0.274227,-1,0.377924,-0.107514,0.133521,0.225619,-0.107919,0.133607,0.380897,0.197577,0.130893,0.223148,0.038841,0.126531,0.218819,0.195805,0.130622,0.298272,0.197769,0.130009,0.299016,0.039288,0.125171,0.380478,0.039073,0.124431,0.298623,-0.107898,0.13279
0.029167,0.29999,0.038975,0.137663,-0.999999,0.000564,0.001001,0.00053,-1,0.125288,-0.072045,0.284866,-0.576908,-0.28347,-0.765753,-0.021085,-1,0.141203,-0.287985,0.361103,-0.538705,0.386015,-0.696861,-0.274179,-1,0.377919,-0.107504,0.133528,0.22561,-0.107916,0.133608,0.3809,0.197586,0.130886,0.223146,0.038847,0.126525,0.218823,0.195818,0.13062,0.298275,0.197778,0.129997,0.299026,0.039298,0.125157,0.380473,0.03907,0.124419,0.298618,-0.107893,0.132779
0.033333,0.299975,0.038996,0.137698,-0.999999,0.00048,0.000972,0.000473,-1,0.125323,-0.072025,0.284902,-0.576922,-0.283444,-0.765753,-0.021048,-1,0.14121,-0.287988,0.361119,-0.538723,0.386039,-0.696845,-0.27415,-1,0.377922,-0.107495,0.133524,0.225614,-0.107897,0.133615,0.380906,0.197603,0.130894,0.22315,0.038863,0.12654,0.218823,0.195837,0.130621,0.298276,0.197794,0.130004,0.299029,0.039312,0.125158,0.380483,0.039083,0.124416,0.298617,-0.107888,0.132792
