Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.004167,0.299985,0.039102,0.138163,-1.0,0.000389,-6.6e-05,0.000757,-1,0.21936,0.360748,0.251611,-0.526765,-0.410753,-0.702057,0.246813,-1,0.050895,0.187509,0.312289,-0.611084,0.119677,-0.755139,-0.204987,-1,0.377892,-0.107607,0.133163,0.225687,-0.107894,0.133577,0.380933,0.197814,0.131085,0.223223,0.039014,0.126799,0.2187,0.195876,0.128441,0.298249,0.197924,0.130184,0.298967,0.039159,0.125159,0.380453,0.038984,0.124311,0.298682,-0.10789,0.132941
0.008333,0.299977,0.039026,0.137527,-0.999999,0.000509,0.001236,0.000622,-1,0.219451,0.360629,0.251619,-0.526955,-0.410818,-0.701898,0.246753,-1,0.050844,0.187384,0.31211,-0.61093,0.11938,-0.755279,-0.205102,-1,0.377876,-0.107597,0.133156,0.225669,-0.107881,0.133567,0.380931,0.197837,0.131072,0.223215,0.039024,0.126796,0.218691,0.195888,0.128437,0.298239,0.197934,0.130166,0.298949,0.039167,0.125142,0.380437,0.039003,0.124305,0.29866,-0.107879,0.132929
0.012500,0.299975,0.039018,0.137531,-0.999999,0.000522,0.001251,0.000619,-1,0.21953,0.36053,0.251587,-0.526974,-0.410908,-0.701884,0.2466,-1,0.050793,0.187163,0.311938,-0.610788,0.119106,-0.75553,-0.204759,-1,0.377879,-0.107602,0.133159,0.22566,-0.107891,0.133571,0.380929,0.197819,0.131077,0.22321,0.039018,0.126801,0.218692,0.195885,0.128434,0.298241,0.197933,0.130176,0.29895,0.039163,0.125148,0.380441,0.038994,0.124315,0.298657,-0.10789,0.132929
0.016667,0.299979,0.039012,0.137554,-0.999999,0.000576,0.001174,0.000668,-1,0.219547,0.360418,0.251529,-0.526889,-0.410964,-0.701934,0.246548,-1,0.050637,0.187005,0.311399,-0.609368,0.116313,-0.756517,-0.206938,-1,0.377861,-0.10759,0.133152,0.225647,-0.107904,0.133578,0.38092,0.19781,0.131091,0.223199,0.03901,0.126806,0.218693,0.195894,0.128449,0.298236,0.197936,0.130168,0.29894,0.039173,0.125152,0.380432,0.039006,0.12431,0.298644,-0.107896,0.132951
0.020833,0.299944,0.038984,0.137542,-0.999999,0.000526,0.001268,0.000596,-1,0.21958,0.360422,0.251399,-0.526505,-0.411359,-0.702171,0.246034,-1,0.050588,0.18686,0.311265,-0.609219,0.115911,-0.756638,-0.207162,-1,0.377849,-0.107608,0.133165,0.225625,-0.107916,0.133594,0.380896,0.197792,0.131104,0.223182,0.038993,0.126809,0.218683,0.195881,0.128457,0.298226,0.197934,0.130201,0.298936,0.03916,0.125162,0.380414,0.038987,0.124324,0.298623,-0.10791,0.132957
0.025000,0.299917,0.038976,0.137567,-0.999999,0.000514,0.001227,0.000572,-1,0.219642,0.360269,0.251441,-0.526663,-0.411441,-0.702006,0.246029,-1,0.05055,0.186798,0.311134,-0.609054,0.115508,-0.756664,-0.207775,-1,0.377837,-0.107607,0.133175,0.225598,-0.107922,0.133605,0.38087,0.197774,0.131112,0.223159,0.038983,0.126819,0.218661,0.195875,0.128474,0.29821,0.197933,0.130205,0.298918,0.039164,0.125184,0.380406,0.038993,0.124335,0.298611,-0.107912,0.13296
0.029167,0.299918,0.038957,0.137538,-0.999999,0.000539,0.001315,0.000561,-1,0.21972,0.360119,0.251484,-0.526794,-0.411424,-0.701919,0.246023,-1,0.050518,0.186654,0.31101,-0.60893,0.115142,-0.756769,-0.207961,-1,0.377835,-0.107613,0.133201,0.225594,-0.107932,0.133614,0.380861,0.197768,0.131115,0.223151,0.038974,0.126833,0.218664,0.195869,0.128501,0.298212,0.19792,0.130229,0.298907,0.039154,0.125202,0.380396,0.038979,0.124347,0.298596,-0.107926,0.132983
0.033333,0.299894,0.038952,0.137752,-0.999999,0.000718,0.000656,0.000522,-1,0.219803,0.359977,0.251522,-0.526901,-0.411414,-0.701841,0.246034,-1,0.050644,0.18652,0.311324,-0.610295,0.11759,-0.755899,-0.20574,-1,0.377848,-0.10761,0.133194,0.225598,-0.107931,0.133605,0.380864,0.197764,0.131111,0.223159,0.038979,0.126817,0.218674,0.195873,0.128499,0.298226,0.197923,0.130224,0.29893,0.039161,0.1252,0.380412,0.038987,0.124356,0.298607,-0.107922,0.132971
