Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.300553,0.038541,0.138332,-0.999999,-7.6e-05,-0.000823,-0.000818,-1,-0.033352,-0.326995,0.430306,-0.568169,0.157572,-0.765389,-0.257943,-1,-0.093256,0.027923,0.367676,-0.508898,0.020803,-0.8425,0.175453,-1,0.380637,0.039042,0.123792,0.2257,-0.108006,0.133138,0.378028,-0.107502,0.133673,0.22329,0.03898,0.125412,0.298707,-0.107925,0.132476,0.299142,0.039231,0.124176,0.218697,0.195747,0.128036,0.298355,0.19775,0.129544,0.380976,0.197664,0.130961
0.008333,0.300551,0.038512,0.13822,-1.0,-2.4e-05,-0.000593,-0.00084,-1,-0.033693,-0.327556,0.430414,-0.568564,0.157691,-0.765239,-0.257445,-1,-0.093695,0.028006,0.367716,-0.509044,0.021019,-0.842449,0.175247,-1,0.380625,0.039043,0.123796,0.225688,-0.108002,0.133126,0.37802,-0.107493,0.13364,0.223293,0.038981,0.125422,0.298703,-0.107928,0.132465,0.299135,0.039224,0.12418,0.218688,0.195752,0.128041,0.298343,0.197756,0.129554,0.380968,0.197658,0.130972
0.012500,0.300572,0.038502,0.138181,-1.0,-2.4e-05,-0.000515,-0.000829,-1,-0.033957,-0.328194,0.430494,-0.56893,0.157748,-0.765196,-0.256729,-1,-0.094239,0.028077,0.367784,-0.508899,0.021651,-0.842488,0.175405,-1,0.380639,0.039037,0.123798,0.225698,-0.108009,0.133132,0.378038,-0.107524,0.133677,0.223297,0.038967,0.125417,0.298715,-0.107939,0.132454,0.299144,0.039218,0.12418,0.218698,0.195738,0.128041,0.298353,0.197741,0.129547,0.38098,0.197637,0.13097
0.016667,0.300561,0.038535,0.138268,-1.0,-7.1e-05,-0.000699,-0.000811,-1,-0.034162,-0.328725,0.430743,-0.569713,0.157728,-0.76477,-0.256272,-1,-0.094627,0.028152,0.367849,-0.509124,0.021632,-0.8424,0.175177,-1,0.380633,0.039052,0.123779,0.225693,-0.107994,0.133132,0.378026,-0.1075,0.13364,0.223297,0.038978,0.125409,0.298708,-0.107924,0.13246,0.299141,0.039232,0.124174,0.218699,0.195751,0.128033,0.298352,0.19776,0.129537,0.380981,0.197653,0.130967
0.020833,0.300544,0.03855,0.138278,-0.999999,-5.8e-05,-0.000747,-0.000809,-1,-0.034385,-0.329402,0.430908,-0.570368,0.157073,-0.764641,-0.2556,-1,-0.095181,0.028202,0.367881,-0.50898,0.022123,-0.842441,0.175338,-1,0.380615,0.039072,0.123769,0.225678,-0.107975,0.133127,0.378009,-0.107489,0.133636,0.223285,0.038999,0.125412,0.298685,-0.107902,0.13244,0.299113,0.039247,0.124167,0.218683,0.195776,0.128014,0.298339,0.197775,0.129522,0.380973,0.197673,0.130957
0.025000,0.300509,0.038573,0.138286,-0.999999,-6.6e-05,-0.000765,-0.000794,-1,-0.034727,-0.329916,0.431039,-0.570703,0.157031,-0.764495,-0.255318,-1,-0.095651,0.028284,0.367907,-0.50918,0.022088,-0.842365,0.175125,-1,0.380589,0.039089,0.12376,0.225648,-0.107955,0.133124,0.377967,-0.107468,0.133631,0.223256,0.039018,0.125411,0.298644,-0.107884,0.132437,0.299087,0.039269,0.124159,0.218647,0.195794,0.128025,0.298303,0.197802,0.129529,0.38094,0.197699,0.130948
0.029167,0.300486,0.038574,0.13827,-1.0,-5.2e-05,-0.000681,-0.000783,-1,-0.035029,-0.330452,0.431184,-0.57112,0.156988,-0.764311,-0.254962,-1,-0.096189,0.028293,0.367987,-0.5093,0.022156,-0.842271,0.175222,-1,0.380564,0.039086,0.123778,0.225624,-0.107957,0.13314,0.377941,-0.107473,0.133647,0.223235,0.03902,0.125418,0.29861,-0.107892,0.132466,0.299062,0.039273,0.12417,0.218638,0.19579,0.128048,0.298287,0.197799,0.129537,0.380918,0.197708,0.130961
0.033333,0.300463,0.038578,0.138266,-0.999999,-5.7e-05,-0.000657,-0.000781,-1,-0.035428,-0.330916,0.431245,-0.571232,0.157259,-0.764238,-0.254764,-1,-0.096643,0.028358,0.36802,-0.509513,0.02196,-0.842199,0.174971,-1,0.380542,0.039093,0.123782,0.22561,-0.107957,0.133152,0.377919,-0.10745,0.133656,0.223206,0.039031,0.125409,0.298585,-0.107888,0.132475,0.299036,0.039278,0.124176,0.218616,0.195787,0.128048,0.298268,0.197797,0.12955,0.380899,0.197717,0.130944
0.037500,0.300448,0.038575,0.138257,-1.0,-6e-05,-0.000659,-0.000777,-1,-0.035827,-0.331357,0.431385,-0.571398,0.157214,-0.764095,-0.254849,-1,-0.097169,0.028394,0.368056,-0.509432,0.0224,-0.842205,0.175124,-1,0.380528,0.039089,0.123777,0.2256,-0.107963,0.133143,0.377897,-0.107456,0.133645,0.223192,0.039025,0.125398,0.298563,-0.107881,0.132457,0.29903,0.03928,0.124156,0.218613,0.195786,0.128029,0.298259,0.197797,0.129542,0.380886,0.197715,0.130925
0.041667,0.300431,0.038587,0.138225,-1.0,-6e-05,-0.000612,-0.000765,-1,-0.036189,-0.331868,0.431517,-0.571651,0.157147,-0.763976,-0.254679,-1,-0.097638,0.02844,0.368136,-0.509672,0.022349,-0.842083,0.175021,-1,0.380518,0.039097,0.12377,0.225579,-0.107964,0.133127,0.377883,-0.107451,0.133627,0.223172,0.03903,0.125381,0.298542,-0.107882,0.132425,0.299016,0.039289,0.124156,0.218596,0.195791,0.128027,0.298246,0.197794,0.129542,0.380869,0.197726,0.130926
