Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.300321,0.038587,0.137719,-1.0,0.000486,0.000106,-0.000466,-1,0.177365,-0.325675,0.371603,-0.538136,0.090648,-0.817125,-0.185739,-1,0.211299,-0.089923,0.149273,-0.41806,-0.137095,-0.892309,0.101073,-1,0.380576,0.039083,0.123569,0.22541,-0.107907,0.132664,0.37789,-0.10747,0.133829,0.223134,0.038941,0.124797,0.298596,-0.107923,0.132352,0.298966,0.039207,0.123643,0.218597,0.19597,0.127994,0.298255,0.197788,0.129448,0.380851,0.197568,0.130534
0.008333,0.300326,0.038569,0.13771,-1.0,0.000485,0.000103,-0.000472,-1,0.177433,-0.325628,0.371371,-0.537752,0.090728,-0.817374,-0.185716,-1,0.211557,-0.089791,0.148904,-0.417931,-0.136637,-0.892453,0.100956,-1,0.380589,0.039064,0.123546,0.225403,-0.10791,0.132631,0.377883,-0.107469,0.133804,0.22313,0.038927,0.124782,0.29861,-0.107954,0.132337,0.298965,0.03919,0.123634,0.218586,0.195963,0.127992,0.298256,0.197785,0.129417,0.380852,0.197563,0.130517
0.012500,0.300338,0.038559,0.137689,-1.0,0.000483,0.00014,-0.00048,-1,0.177527,-0.325574,0.371159,-0.537476,0.090768,-0.817567,-0.185646,-1,0.211793,-0.089663,0.148538,-0.417735,-0.136265,-0.892609,0.10089,-1,0.380598,0.03905,0.123546,0.22541,-0.1079,0.132642,0.377888,-0.10748,0.133792,0.223134,0.03893,0.124769,0.298624,-0.10797,0.132336,0.298973,0.0392,0.123637,0.218595,0.195961,0.127978,0.298259,0.197786,0.129418,0.380862,0.197559,0.130504
0.016667,0.300344,0.03856,0.13769,-1.0,0.000489,0.000124,-0.000474,-1,0.177677,-0.325498,0.370971,-0.537429,0.090785,-0.817611,-0.185579,-1,0.212025,-0.089568,0.148171,-0.417511,-0.135792,-0.892786,0.100885,-1,0.380608,0.039059,0.123543,0.225424,-0.10792,0.132629,0.377903,-0.107476,0.133789,0.223145,0.03892,0.124762,0.298625,-0.107973,0.132328,0.298991,0.03919,0.123629,0.218619,0.195947,0.127964,0.298275,0.197772,0.129402,0.38088,0.197555,0.130502
0.020833,0.300345,0.038586,0.137684,-1.0,0.000462,0.000128,-0.000456,-1,0.177772,-0.325387,0.370773,-0.537305,0.090786,-0.817697,-0.185561,-1,0.212232,-0.089461,0.147808,-0.417257,-0.135412,-0.892967,0.100851,-1,0.3806,0.039072,0.123539,0.225433,-0.107914,0.132638,0.37791,-0.107477,0.133798,0.223151,0.038937,0.124767,0.298616,-0.10795,0.13231,0.298994,0.039201,0.123631,0.218624,0.195962,0.127973,0.298281,0.197794,0.129409,0.380886,0.197569,0.130512
0.025000,0.300353,0.038615,0.137667,-1.0,0.000436,0.000135,-0.000429,-1,0.177869,-0.325271,0.370554,-0.537193,0.090736,-0.817781,-0.185536,-1,0.212462,-0.089358,0.147466,-0.41709,-0.135315,-0.893081,0.100657,-1,0.380598,0.039103,0.123521,0.225447,-0.107912,0.132634,0.377927,-0.107464,0.133801,0.223171,0.038941,0.124761,0.298608,-0.107911,0.13228,0.299015,0.039203,0.123648,0.218644,0.195963,0.127978,0.298303,0.197798,0.129418,0.3809,0.19758,0.130508
0.029167,0.300349,0.038679,0.137795,-1.0,0.000372,-0.000133,-0.000382,-1,0.17787,-0.325147,0.370277,-0.536816,0.090731,-0.818034,-0.185518,-1,0.212705,-0.089267,0.147156,-0.416984,-0.135276,-0.893157,0.100476,-1,0.380586,0.039132,0.123507,0.225453,-0.107896,0.13265,0.377934,-0.107441,0.133816,0.22318,0.038953,0.124775,0.298589,-0.107883,0.13227,0.299033,0.039223,0.123657,0.218654,0.195987,0.127984,0.298309,0.197823,0.129429,0.380905,0.197593,0.130519
0.037500,0.300351,0.038706,0.137593,-1.0,0.000343,0.000206,-0.000369,-1,0.177924,-0.324948,0.369755,-0.536207,0.090827,-0.818456,-0.185371,-1,0.213162,-0.089146,0.146521,-0.416728,-0.134996,-0.893341,0.100277,-1,0.38056,0.039196,0.123462,0.225614,-0.107869,0.132951,0.377953,-0.107427,0.133797,0.223193,0.03897,0.124771,0.298562,-0.107819,0.132226,0.299043,0.03925,0.123627,0.218665,0.196016,0.127961,0.298322,0.197839,0.129398,0.380911,0.197621,0.1305
0.041667,0.300349,0.038705,0.137583,-1.0,0.000342,0.0002,-0.00037,-1,0.178006,-0.324882,0.369549,-0.536035,0.090859,-0.818598,-0.185227,-1,0.213359,-0.089077,0.146179,-0.416504,-0.134932,-0.893477,0.100081,-1,0.380557,0.039197,0.123445,0.225615,-0.107872,0.132948,0.377965,-0.107434,0.133792,0.223199,0.038968,0.124765,0.298555,-0.107817,0.132211,0.299044,0.039243,0.123613,0.218675,0.196009,0.12795,0.298321,0.19783,0.129385,0.380907,0.197615,0.130496
0.045833,0.300328,0.038727,0.137729,-1.0,0.000316,-6.9e-05,-0.000347,-1,0.17811,-0.324807,0.369412,-0.535965,0.09094,-0.818661,-0.185109,-1,0.213729,-0.088924,0.146078,-0.417071,-0.136601,-0.893106,0.098758,-1,0.380537,0.039201,0.123464,0.2256,-0.107875,0.132952,0.37795,-0.107435,0.133815,0.223185,0.038968,0.124776,0.298551,-0.107819,0.132219,0.299028,0.039244,0.123619,0.218655,0.195999,0.127962,0.298302,0.197822,0.129413,0.380886,0.197605,0.130508
